id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2527945141,815,6,2,85,57,4g68p0t2f5jzhzfr67i2rj1ex,0,8.9,91.2,2023-04-03T00:47:42.412Z,2023-04-03T01:07:30Z,4160053461,73,,4160053459,56,Back,4160053471,233,762,,,,,,,,,,,,,,,,92np3jwhxchmtfeov82ehe13o,O. Valencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941281,763,1,2,86,32,erwnez7ksfkns4dqmyr1fhbe,0,99.5,0.5,2023-04-03T00:48:17.580Z,2023-04-03T00:48:20Z,4160030421,213,1.8,4160030407,6,,4160030419,212,27.4,4160030413,56,Center,4160030411,224,,4160030415,140,94.7,4160030409,155,,4160030405,2,,ewcakfzpjc85xasxgu3y8bc6i,D. Mejia,4160030417,141,,,,40.1,,,,,,,,,,,,,,,,,,,,,,
2527941297,738,1,2,86,36,4g68p0t2f5jzhzfr67i2rj1ex,0,6.6,60.5,2023-04-03T00:48:21.701Z,2023-04-03T00:48:22Z,4160030537,56,Back,4160030545,213,5.5,4160030541,141,35.7,4160030543,212,25.1,4160030539,140,24.3,4160030535,3,,,,,,,,92np3jwhxchmtfeov82ehe13o,O. Valencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941317,764,1,2,86,36,erwnez7ksfkns4dqmyr1fhbe,1,72.8,61.4,2023-04-03T00:48:22.169Z,2023-04-03T00:48:26Z,4160030677,140,84.9,4160030679,141,85.6,4160030683,213,0.9,4160030675,56,Left,4160030681,212,20.8,,,,,,,,,,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941325,765,1,2,86,41,erwnez7ksfkns4dqmyr1fhbe,0,90.5,82.9,2023-04-03T00:48:26.461Z,2023-04-03T00:48:29Z,4160030727,212,41.2,4160030717,2,,4160030729,213,5.0,4160030731,1,,4160030725,141,24.9,4160030721,56,Center,4160030723,140,100.0,4160030719,155,,eg5gobm8zylt21enud00dfnmy,K. Tmimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941319,739,5,2,86,43,4g68p0t2f5jzhzfr67i2rj1ex,1,-1.2,67.8,2023-04-03T00:48:28.806Z,2023-04-03T00:48:29Z,4160030699,346,,4160030697,56,Back,4160030739,233,766,,,,,,,,,,,,,,,,92np3jwhxchmtfeov82ehe13o,O. Valencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941327,766,5,2,86,43,erwnez7ksfkns4dqmyr1fhbe,0,101.2,32.2,2023-04-03T00:48:28.806Z,2023-04-03T01:24:55Z,4160030733,56,Center,4160030735,346,,4160030777,233,739,,,,,,,,,,,,,,,,eg5gobm8zylt21enud00dfnmy,K. Tmimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941387,740,1,2,86,51,4g68p0t2f5jzhzfr67i2rj1ex,1,3.9,53.7,2023-04-03T00:48:36.581Z,2023-04-03T00:48:37Z,4160031039,124,,4160031053,237,,4160031047,212,29.7,4160031045,141,85.1,4160031041,56,Back,4160031043,140,23.6,4160031049,213,0.8,,,,8nw8gd0fkp3a3g0sivl7cu63u,A. Marcucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941413,741,1,2,86,52,4g68p0t2f5jzhzfr67i2rj1ex,1,24.5,83.6,2023-04-03T00:48:37.588Z,2023-04-03T00:48:42Z,4160031171,212,24.9,4160031173,213,0.1,4160031167,140,48.1,4160031165,56,Back,4160031169,141,87.2,,,,,,,,,,92np3jwhxchmtfeov82ehe13o,O. Valencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941419,742,3,2,86,56,4g68p0t2f5jzhzfr67i2rj1ex,0,57.6,84.3,2023-04-03T00:48:42.357Z,2023-04-03T00:48:45Z,4160031267,233,767,4160031205,56,Left,4160031207,286,,,,,,,,,,,,,,,,,dug5046izrlh3owqk26hnvdre,W. Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941425,767,7,2,86,56,erwnez7ksfkns4dqmyr1fhbe,0,42.4,15.7,2023-04-03T00:48:42.358Z,2023-04-03T00:48:45Z,4160031243,233,742,4160031235,285,,4160031233,56,Back,,,,,,,,,,,,,,,,chsrsho2yeaqt0uh2jhtlb78q,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941439,743,1,2,86,57,4g68p0t2f5jzhzfr67i2rj1ex,1,54.6,83.3,2023-04-03T00:48:43.332Z,2023-04-03T00:48:46Z,4160031303,212,1.8,4160031301,141,81.1,4160031305,213,4.1,4160031299,140,53.7,4160031297,56,Left,,,,,,,,,,dug5046izrlh3owqk26hnvdre,W. Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941443,744,1,2,87,0,4g68p0t2f5jzhzfr67i2rj1ex,0,56.3,91.7,2023-04-03T00:48:46.212Z,2023-04-03T00:48:47Z,4160031329,140,64.8,4160031331,141,92.0,4160031335,213,0.0,4160031327,56,Left,4160031333,212,8.9,,,,,,,,,,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941447,768,8,2,87,2,erwnez7ksfkns4dqmyr1fhbe,1,30.3,8.2,2023-04-03T00:48:47.438Z,2023-04-03T00:48:47Z,4160031351,56,Back,,,,,,,,,,,,,,,,,,,,,,chsrsho2yeaqt0uh2jhtlb78q,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941519,745,5,2,87,3,4g68p0t2f5jzhzfr67i2rj1ex,1,66.2,100.8,2023-04-03T00:48:49.237Z,2023-04-03T00:49:01Z,4160031775,347,,4160031777,233,769,4160031773,56,Left,,,,,,,,,,,,,,,,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941459,769,5,2,87,3,erwnez7ksfkns4dqmyr1fhbe,0,33.8,-0.8,2023-04-03T00:48:49.237Z,2023-04-03T01:24:55Z,4160031781,233,745,4160031409,56,Back,4160031411,347,,,,,,,,,,,,,,,,,chsrsho2yeaqt0uh2jhtlb78q,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941569,746,1,2,87,16,4g68p0t2f5jzhzfr67i2rj1ex,1,65.7,100,2023-04-03T00:49:01.413Z,2023-04-03T00:49:07Z,4160032033,140,74.4,4160032035,141,93.8,4160032031,56,Left,4160032029,107,,4160032039,213,5.8,4160032037,212,10.2,,,,,,,92np3jwhxchmtfeov82ehe13o,O. Valencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941571,747,50,2,87,19,4g68p0t2f5jzhzfr67i2rj1ex,1,68.5,92.2,2023-04-03T00:49:05.021Z,2023-04-03T00:49:08Z,4160032043,56,Left,4160032045,286,,4160032097,233,770,,,,,,,,,,,,,,,,4akvdujqbywk628gok9xbh2j8,F. Ssebufu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941553,770,7,2,87,19,erwnez7ksfkns4dqmyr1fhbe,0,31.5,7.8,2023-04-03T00:49:05.022Z,2023-04-03T00:49:08Z,4160031941,56,Back,4160031943,285,,4160032067,233,747,,,,,,,,,,,,,,,,chsrsho2yeaqt0uh2jhtlb78q,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941591,771,12,2,87,23,erwnez7ksfkns4dqmyr1fhbe,1,8.1,42.5,2023-04-03T00:49:08.621Z,2023-04-03T00:49:10Z,4160032167,140,34.2,4160032165,56,Back,4160032169,141,32.8,4160032171,212,28.2,4160032173,213,6.0,,,,,,,,,,4ysjz78ep100dov88zn3kgz6c,F. Adeniyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941581,748,1,2,87,23,4g68p0t2f5jzhzfr67i2rj1ex,0,92.1,85.9,2023-04-03T00:49:08.693Z,2023-04-03T00:49:10Z,4160032113,212,13.8,4160032111,141,66.9,4160032115,213,4.4,4160032107,56,Center,4160032109,140,87.6,,,,,,,,,,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941593,772,49,2,87,25,erwnez7ksfkns4dqmyr1fhbe,1,33.5,33.3,2023-04-03T00:49:10.638Z,2023-04-03T00:49:11Z,,,,,,,,,,,,,,,,,,,,,,,,,eg5gobm8zylt21enud00dfnmy,K. Tmimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941603,773,3,2,87,27,erwnez7ksfkns4dqmyr1fhbe,0,39.2,34.1,2023-04-03T00:49:12.558Z,2023-04-03T00:49:16Z,4160032267,56,Back,4160032347,233,749,4160032271,286,,,,,,,,,,,,,,,,,eg5gobm8zylt21enud00dfnmy,K. Tmimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941613,749,7,2,87,27,4g68p0t2f5jzhzfr67i2rj1ex,1,60.8,65.9,2023-04-03T00:49:12.559Z,2023-04-03T00:49:16Z,4160032307,56,Center,4160032337,233,773,4160032309,285,,,,,,,,,,,,,,,,,abrdu87vmuqj50ebgalr3c7op,H. Ndam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941615,750,49,2,87,30,4g68p0t2f5jzhzfr67i2rj1ex,1,61.6,64.5,2023-04-03T00:49:16.037Z,2023-04-03T00:49:16Z,,,,,,,,,,,,,,,,,,,,,,,,,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941631,751,1,2,87,30,4g68p0t2f5jzhzfr67i2rj1ex,1,61,64.5,2023-04-03T00:49:16.293Z,2023-04-03T00:49:18Z,4160032415,212,8.9,4160032417,213,5.8,4160032411,140,68.4,4160032413,141,58.1,4160032409,56,Center,,,,,,,,,,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941639,752,1,2,87,31,4g68p0t2f5jzhzfr67i2rj1ex,1,71.1,57.3,2023-04-03T00:49:16.629Z,2023-04-03T01:25:04Z,4160032447,140,74.8,4160033523,210,15,4160032453,213,1.1,4160032451,212,9.0,4160032445,56,Center,4160032449,141,69.3,,,,,,,4akvdujqbywk628gok9xbh2j8,F. Ssebufu,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2527941643,753,15,2,87,31,4g68p0t2f5jzhzfr67i2rj1ex,1,77.9,66.3,2023-04-03T00:49:16.988Z,2023-04-03T00:50:10Z,4160033549,147,56.9,4160033421,82,,4160033533,78,,4160032475,22,,4160033543,103,19,4160033537,55,752,4160033551,230,97.6,4160033547,146,91.0,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,4160033535,29,4160033545,215,,,4160033541,102,4160033553,231,4160032477,18,4160032479,56,Center,,50.3,52.0,,4160033417,72,,4160033427,233,774,,,
2527941621,774,10,2,87,31,erwnez7ksfkns4dqmyr1fhbe,1,14.6,36,2023-04-03T00:49:17.088Z,2023-04-03T00:50:02Z,4160033431,233,753,4160032365,56,Back,4160032363,94,,,,,,,,,,,,,,,,,d3gmzmf34c6o8vzngnf7ishlg,N. Cobb,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941635,775,61,2,87,33,erwnez7ksfkns4dqmyr1fhbe,0,25.5,39.7,2023-04-03T00:49:18.990Z,2023-04-03T00:49:19Z,4160032429,56,Back,,,,,,,,,,,,,,,,,,,,,,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941667,776,12,2,87,35,erwnez7ksfkns4dqmyr1fhbe,1,17.4,37.9,2023-04-03T00:49:20.590Z,2023-04-03T00:49:25Z,4160032641,141,43.7,4160032645,213,0.7,4160032643,212,6.2,4160032639,140,22.0,4160032637,56,Back,,,,,,,,,,chsrsho2yeaqt0uh2jhtlb78q,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941651,754,61,2,87,37,4g68p0t2f5jzhzfr67i2rj1ex,0,76.1,59.3,2023-04-03T00:49:22.916Z,2023-04-03T00:49:23Z,4160032563,56,Center,,,,,,,,,,,,,,,,,,,,,,4akvdujqbywk628gok9xbh2j8,F. Ssebufu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941659,755,15,2,87,37,4g68p0t2f5jzhzfr67i2rj1ex,1,79.1,53.4,2023-04-03T00:49:23.174Z,2023-04-03T00:51:29Z,4160034859,20,,4160036093,147,50.5,4160036083,102,52.2,4160032597,18,,4160036087,215,,4160032599,56,Center,4160032595,22,,4160036091,146,98.2,4akvdujqbywk628gok9xbh2j8,F. Ssebufu,4160036085,103,4160036081,76,,7.6,4160036089,458,4160034863,233,,,,,,,,778,,,,,,,,,,
2527941673,778,10,2,87,37,erwnez7ksfkns4dqmyr1fhbe,1,3.7,50,2023-04-03T00:49:23.274Z,2023-04-03T00:50:53Z,4160032663,56,Back,4160032661,182,,4160032657,177,,4160034887,233,755,4160032659,179,,,,,,,,,,,8x7ureyddmuodp6nl4rxfudw5,C. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941669,777,52,2,87,37,erwnez7ksfkns4dqmyr1fhbe,1,3.7,50,2023-04-03T00:49:23.284Z,2023-04-03T00:49:25Z,,,,,,,,,,,,,,,,,,,,,,,,,8x7ureyddmuodp6nl4rxfudw5,C. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941757,779,1,2,87,51,erwnez7ksfkns4dqmyr1fhbe,1,15.4,36.9,2023-04-03T00:49:37.103Z,2023-04-03T00:49:46Z,4160033097,1,,4160033087,56,Center,4160033093,212,65.4,4160033095,213,0.4,4160033085,199,,4160033091,141,70.3,4160033089,140,73.8,,,,8x7ureyddmuodp6nl4rxfudw5,C. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941761,780,1,2,88,1,erwnez7ksfkns4dqmyr1fhbe,1,75.8,64.8,2023-04-03T00:49:46.638Z,2023-04-03T00:49:57Z,4160033119,56,Center,4160033123,141,51.3,4160033121,140,74.9,4160033125,212,9.2,4160033323,210,13,4160033127,213,4.6,,,,,,,ewcakfzpjc85xasxgu3y8bc6i,D. Mejia,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2527941765,781,13,2,88,2,erwnez7ksfkns4dqmyr1fhbe,1,74.9,51.3,2023-04-03T00:49:48.289Z,2023-04-03T00:49:57Z,4160033327,29,,4160033341,230,98.9,4160033141,18,,4160033139,22,,4160033339,328,,4160033335,103,36.1,4160033337,215,,4160033143,56,Center,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,4160033343,231,4160033329,55,780,50.4,4160033229,20,4160033325,75,4160033333,102,,,,,,,25.9,,,,,,,,,
2527941779,756,5,2,88,3,4g68p0t2f5jzhzfr67i2rj1ex,1,-1,65.2,2023-04-03T00:49:49.359Z,2023-04-03T01:24:55Z,4160033213,56,Back,4160033217,233,782,4160033215,346,,,,,,,,,,,,,,,,,4akvdujqbywk628gok9xbh2j8,F. Ssebufu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941773,782,5,2,88,3,erwnez7ksfkns4dqmyr1fhbe,0,101,34.8,2023-04-03T00:49:49.359Z,2023-04-03T00:49:51Z,4160033227,233,756,4160033199,56,Center,4160033201,346,,,,,,,,,,,,,,,,,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941845,757,1,2,88,29,4g68p0t2f5jzhzfr67i2rj1ex,1,4.4,54.8,2023-04-03T00:50:14.646Z,2023-04-03T00:50:20Z,4160033767,74,,4160033753,56,Left,4160033755,140,55.6,4160033751,155,,4160033759,212,60.3,4160033749,124,,4160033761,213,0.5,4160033763,1,,8nw8gd0fkp3a3g0sivl7cu63u,A. Marcucci,4160033757,141,,,,95.1,,,,,,,,,,,,,,,,,,,,,,
2527941849,758,44,2,88,34,4g68p0t2f5jzhzfr67i2rj1ex,1,58.6,94.4,2023-04-03T00:50:19.919Z,2023-04-03T00:50:21Z,4160033783,286,,4160033815,233,783,4160033781,56,Left,,,,,,,,,,,,,,,,4akvdujqbywk628gok9xbh2j8,F. Ssebufu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941843,783,44,2,88,34,erwnez7ksfkns4dqmyr1fhbe,0,41.4,5.6,2023-04-03T00:50:19.920Z,2023-04-03T00:50:21Z,4160033745,56,Back,4160033747,285,,4160033861,233,758,,,,,,,,,,,,,,,,chsrsho2yeaqt0uh2jhtlb78q,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941871,759,1,2,88,35,4g68p0t2f5jzhzfr67i2rj1ex,0,53.3,94.5,2023-04-03T00:50:20.660Z,2023-04-03T00:50:22Z,4160033871,141,73.8,4160033875,213,5.6,4160033873,212,21.7,4160033867,56,Center,4160033865,3,,4160033869,140,69.0,,,,,,,4akvdujqbywk628gok9xbh2j8,F. Ssebufu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941865,784,49,2,88,35,erwnez7ksfkns4dqmyr1fhbe,1,29.9,20.4,2023-04-03T00:50:21.158Z,2023-04-03T00:50:21Z,,,,,,,,,,,,,,,,,,,,,,,,,d3gmzmf34c6o8vzngnf7ishlg,N. Cobb,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941877,785,1,2,88,35,erwnez7ksfkns4dqmyr1fhbe,1,29.9,20.4,2023-04-03T00:50:21.279Z,2023-04-03T00:50:22Z,4160033889,56,Right,4160033899,1,,4160033883,157,,4160033893,141,20.6,4160033895,212,34.8,4160033891,140,63.0,4160033897,213,0.0,,,,d3gmzmf34c6o8vzngnf7ishlg,N. Cobb,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941879,786,44,2,88,37,erwnez7ksfkns4dqmyr1fhbe,1,63.8,22.2,2023-04-03T00:50:22.737Z,2023-04-03T00:50:25Z,4160033909,286,,4160033907,56,Center,4160033965,233,760,,,,,,,,,,,,,,,,eg5gobm8zylt21enud00dfnmy,K. Tmimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941887,760,44,2,88,37,4g68p0t2f5jzhzfr67i2rj1ex,0,36.2,77.8,2023-04-03T00:50:22.738Z,2023-04-03T00:50:25Z,4160033929,56,Back,4160033973,233,786,4160033931,285,,,,,,,,,,,,,,,,,3gaoqrkf73134kvk2a023coa1,Y. Salinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941881,787,1,2,88,37,erwnez7ksfkns4dqmyr1fhbe,0,63,20.6,2023-04-03T00:50:22.879Z,2023-04-03T00:50:25Z,4160033915,56,Center,4160033917,140,71.9,4160033911,3,,4160033913,168,,4160033919,141,29.1,4160033921,212,11.0,4160033923,213,0.6,,,,eg5gobm8zylt21enud00dfnmy,K. Tmimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941909,761,1,2,88,42,4g68p0t2f5jzhzfr67i2rj1ex,0,31.4,64.6,2023-04-03T00:50:27.813Z,2023-04-03T00:50:28Z,4160034071,213,0.1,4160034073,1,,4160034069,212,42.3,4160034063,56,Center,4160034067,141,70.2,4160034065,140,71.5,4160034061,157,,,,,abrdu87vmuqj50ebgalr3c7op,H. Ndam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941911,788,61,2,88,43,erwnez7ksfkns4dqmyr1fhbe,1,31.2,29.8,2023-04-03T00:50:29.119Z,2023-04-03T00:50:29Z,4160034077,56,Back,,,,,,,,,,,,,,,,,,,,,,d3gmzmf34c6o8vzngnf7ishlg,N. Cobb,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941917,762,15,2,88,45,4g68p0t2f5jzhzfr67i2rj1ex,1,86.7,62.7,2023-04-03T00:50:30.708Z,2023-04-03T00:50:43Z,4160034103,56,Center,4160034099,22,,4160034525,147,60.3,4160034211,72,,4160034215,82,,4160034529,231,53.1,4160034519,458,,4160034515,103,19,dug5046izrlh3owqk26hnvdre,W. Carmona,4160034225,233,4160034511,76,,789,4160034527,230,4160034101,17,4160034517,215,4160034523,146,89.7,,96.8,,,4160034513,102,51.9,,,,,,
2527941919,789,10,2,88,45,erwnez7ksfkns4dqmyr1fhbe,1,14.5,38,2023-04-03T00:50:30.808Z,2023-04-03T00:50:36Z,4160034233,233,762,4160034115,94,,4160034117,56,Back,,,,,,,,,,,,,,,,d3gmzmf34c6o8vzngnf7ishlg,N. Cobb,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527941929,790,52,2,88,47,erwnez7ksfkns4dqmyr1fhbe,1,7.6,49.9,2023-04-03T00:50:32.704Z,2023-04-03T00:50:38Z,,,,,,,,,,,,,,,,,,,,,,,,,8x7ureyddmuodp6nl4rxfudw5,C. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527942111,791,1,2,89,8,erwnez7ksfkns4dqmyr1fhbe,1,15.4,37.9,2023-04-03T00:50:53.939Z,2023-04-03T01:07:47Z,4160035117,56,Center,4160035127,1,,4160035119,140,71.6,4160035115,199,,4160035123,212,60.1,4160035125,213,0.2,4160035121,141,54.6,,,,8x7ureyddmuodp6nl4rxfudw5,C. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527942117,792,44,2,89,14,erwnez7ksfkns4dqmyr1fhbe,1,73.8,58.2,2023-04-03T00:50:59.986Z,2023-04-03T01:09:37Z,4160035145,286,,4160035141,56,Center,4160056155,233,763,,,,,,,,,,,,,,,,eg5gobm8zylt21enud00dfnmy,K. Tmimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527942099,763,44,2,89,14,4g68p0t2f5jzhzfr67i2rj1ex,0,26.2,41.8,2023-04-03T00:50:59.987Z,2023-04-03T01:09:37Z,4160035051,285,,4160056169,233,792,4160035047,56,Back,,,,,,,,,,,,,,,,abrdu87vmuqj50ebgalr3c7op,H. Ndam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527942105,764,43,2,89,15,4g68p0t2f5jzhzfr67i2rj1ex,1,0,0,2023-04-03T00:51:00.420Z,2023-04-03T01:09:33Z,4160035087,140,30.4,4160056091,144,1,4160035091,212,14.8,4160035085,56,Back,4160035083,3,0,4160035093,213,5.2,4160035089,141,18.8,,,,abrdu87vmuqj50ebgalr3c7op,H. Ndam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527942141,793,1,2,89,16,erwnez7ksfkns4dqmyr1fhbe,1,71.6,54.6,2023-04-03T00:51:01.425Z,2023-04-03T01:10:16Z,4160035275,140,65.9,4160035281,213,1.8,4160035271,3,,4160035273,56,Left,4160035279,212,24.1,4160035277,141,88.9,,,,,,,eg5gobm8zylt21enud00dfnmy,K. Tmimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527942153,794,1,2,89,17,erwnez7ksfkns4dqmyr1fhbe,1,65.7,89.1,2023-04-03T00:51:02.583Z,2023-04-03T01:07:51Z,4160035349,212,12.3,4160035345,140,76.5,4160035347,141,82.0,4160035343,56,Left,4160035351,213,5.9,,,,,,,,,,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527942155,795,50,2,89,17,erwnez7ksfkns4dqmyr1fhbe,1,76.4,78,2023-04-03T00:51:03.251Z,2023-04-03T00:51:21Z,4160035401,233,765,4160035359,56,Center,4160035361,286,,,,,,,,,,,,,,,,,ewcakfzpjc85xasxgu3y8bc6i,D. Mejia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527942145,765,7,2,89,17,4g68p0t2f5jzhzfr67i2rj1ex,0,23.6,22,2023-04-03T00:51:03.252Z,2023-04-03T00:51:05Z,4160035381,233,795,4160035301,56,Back,4160035303,285,,,,,,,,,,,,,,,,,7pdl6jqfaq1x1trdi5k30wsus,O. Mullings,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527942187,796,1,2,89,21,erwnez7ksfkns4dqmyr1fhbe,1,59,78.4,2023-04-03T00:51:06.817Z,2023-04-03T00:51:13Z,4160035537,141,46.3,4160035545,213,4.2,4160035541,212,25.6,4160035535,140,46.3,4160035533,56,Back,,,,,,,,,,bvk07vv7fbe5xsrf9j2rb0ueh,T. Tiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527942213,797,2,2,89,27,erwnez7ksfkns4dqmyr1fhbe,1,46.2,46.3,2023-04-03T00:51:13.026Z,2023-04-03T00:51:18Z,4160035709,140,82.6,4160035705,1,,4160035707,56,Left,4160035703,7,cla0i94uyddjw7jzqoyfsplre,4160035711,141,90.0,,,,,,,,,,d3gmzmf34c6o8vzngnf7ishlg,N. Cobb,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527942309,766,55,2,89,27,4g68p0t2f5jzhzfr67i2rj1ex,1,24,40.9,2023-04-03T00:51:13.027Z,2023-04-03T01:06:55Z,,,,,,,,,,,,,,,,,,,,,,,,,3gaoqrkf73134kvk2a023coa1,Y. Salinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527942375,767,1,2,90,0,4g68p0t2f5jzhzfr67i2rj1ex,0,25.2,26.8,2023-04-03T00:51:46.356Z,2023-04-03T01:09:44Z,4160036559,141,33.6,4160036553,241,,4160036555,56,Center,4160036551,155,,4160036565,1,,4160036561,212,47.7,4160036563,213,0.1,4160036549,5,,8nw8gd0fkp3a3g0sivl7cu63u,A. Marcucci,4160036557,140,,,,70.4,,,,,,,,,,,,,,,,,,,,,,
2527942367,798,44,2,90,2,erwnez7ksfkns4dqmyr1fhbe,1,31.6,66.1,2023-04-03T00:51:47.586Z,2023-04-03T00:51:52Z,4160036639,233,768,4160036503,56,Back,4160036505,285,,,,,,,,,,,,,,,,,d3gmzmf34c6o8vzngnf7ishlg,N. Cobb,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527942385,768,44,2,90,2,4g68p0t2f5jzhzfr67i2rj1ex,0,68.4,33.9,2023-04-03T00:51:47.587Z,2023-04-03T00:51:52Z,4160036593,286,,4160036591,56,Center,4160036649,233,798,,,,,,,,,,,,,,,,o3gftw0hatp1r62ynjmlaaui,D. Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527942369,799,1,2,90,2,erwnez7ksfkns4dqmyr1fhbe,0,26.8,63.1,2023-04-03T00:51:47.842Z,2023-04-03T00:51:49Z,4160036509,3,,4160036519,213,0.6,4160036513,140,28.8,4160036511,56,Back,4160036517,212,2.5,4160036515,141,65.2,,,,,,,d3gmzmf34c6o8vzngnf7ishlg,N. Cobb,,,,,,,,,,,,,,,,,,,,,,,,,,,,
