id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/10/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2528936627,871,1,2,82,8,bd0378yx50xpdcgwkt9p9bmz8,1,68.7,30.6,2023-04-01T00:46:26.840Z,2023-04-05T13:25:00Z,4165272747,140,79.3,4165272745,56,Center,4165272751,212,11.2,4165272749,141,28.2,4165272753,213,6.1,,,,,,,,,,aw9qtyjb4wdifiixi139m96cq,G. Valenzuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526221979,716,1,2,82,14,bd0378yx50xpdcgwkt9p9bmz8,1,76.6,28.3,2023-04-01T00:46:33.513Z,2023-04-05T13:25:00Z,4150927357,141,24.6,4150927353,56,Center,4150927355,140,70.9,4150927361,213,3.5,4150927359,212,6.5,,,,,,,,,,1ie2n14n0fm7tyl99vxybmk4q,Morgan Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526221985,717,1,2,82,16,bd0378yx50xpdcgwkt9p9bmz8,1,71.1,25.1,2023-04-01T00:46:35.113Z,2023-04-01T00:46:39Z,4150927397,140,80.4,4150927403,213,5.5,4150927401,212,13.2,4150927399,141,12.0,4150927395,56,Right,,,,,,,,,,4uo9isxivewjrtdg9v7lku9zo,S. Jimenez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526221987,718,1,2,82,21,bd0378yx50xpdcgwkt9p9bmz8,0,78.5,26.3,2023-04-01T00:46:39.753Z,2023-04-01T00:46:40Z,4150927407,56,Center,4150927409,140,100.0,4150927415,213,0.2,4150927413,212,25.3,4150927411,141,34.5,,,,,,,,,,bpr7u1cp7bzt1w2t1tsmru73e,J. Castellano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526221997,594,5,2,82,21,6ubc4y1v6hr63mca7ica4hp90,1,-1.4,63.2,2023-04-01T00:46:40.456Z,2023-04-01T01:27:06Z,4150927467,233,719,4150927449,56,Back,4150927451,346,,,,,,,,,,,,,,,,,7bxp7ho4cmsoviw19q4bxr02c,B. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526221989,719,5,2,82,21,bd0378yx50xpdcgwkt9p9bmz8,0,101.4,36.8,2023-04-01T00:46:40.456Z,2023-04-01T00:46:43Z,4150927419,346,,4150927417,56,Center,4150927473,233,594,,,,,,,,,,,,,,,,bpr7u1cp7bzt1w2t1tsmru73e,J. Castellano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222083,597,1,2,82,44,6ubc4y1v6hr63mca7ica4hp90,1,4.6,57,2023-04-01T00:47:03.056Z,2023-04-01T00:47:04Z,4150927927,212,22.1,4150927919,124,,4150927925,141,26.7,4150927923,140,12.2,4150927933,237,,4150927929,213,5.1,4150927921,56,Back,,,,8fb62dbrpiodc3n3csiw8rz3e,R. Shealy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222095,598,1,2,82,46,6ubc4y1v6hr63mca7ica4hp90,1,12.2,26.7,2023-04-01T00:47:04.840Z,2023-04-01T00:47:07Z,4150928007,56,Back,4150928011,141,6.4,4150928013,212,19.8,4150928015,213,5.5,4150928009,140,25.7,,,,,,,,,,exk9svcdgcbn05ms00fhorvv8,J. Neeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222107,599,1,2,82,48,6ubc4y1v6hr63mca7ica4hp90,1,24.4,6,2023-04-01T00:47:07.008Z,2023-04-05T13:25:29Z,4150928069,56,Back,4150928071,140,38.2,4150928077,213,0.5,4150928075,212,17.0,4150928073,141,19.0,,,,,,,,,,ds4avrkvrp4jxq9lp02ssci22,N. Scardina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222135,600,1,2,82,50,6ubc4y1v6hr63mca7ica4hp90,1,46.7,41.9,2023-04-01T00:47:08.800Z,2023-04-01T00:47:18Z,4150928251,212,21.6,4150928245,56,Back,4150928247,140,47.2,4150928253,213,1.5,4150928249,141,73.7,,,,,,,,,,7bxp7ho4cmsoviw19q4bxr02c,B. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222149,601,1,2,82,59,6ubc4y1v6hr63mca7ica4hp90,1,46.5,94.6,2023-04-01T00:47:17.976Z,2023-04-01T00:47:22Z,4150928333,140,33.8,4150928335,141,66.2,4150928337,212,23.5,4150928331,56,Back,4150928339,213,4.1,,,,,,,,,,dkgv1asv2glgvoddpvxe56t5g,João Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222157,602,1,2,83,3,6ubc4y1v6hr63mca7ica4hp90,1,37.9,65.1,2023-04-01T00:47:22.192Z,2023-04-01T00:47:24Z,4150928387,212,22.4,4150928385,141,32.4,4150928389,213,4.6,4150928383,140,35.2,4150928381,56,Back,,,,,,,,,,duyoju8g87ig7h2n0jnddtm38,João Guilherme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222171,603,1,2,83,5,6ubc4y1v6hr63mca7ica4hp90,1,35.6,31.3,2023-04-01T00:47:23.960Z,2023-04-01T00:47:27Z,4150928459,140,56.6,4150928463,212,28.8,4150928461,141,4.0,4150928465,213,5.6,4150928457,56,Right,,,,,,,,,,exk9svcdgcbn05ms00fhorvv8,J. Neeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222179,604,1,2,83,8,6ubc4y1v6hr63mca7ica4hp90,1,50,13.1,2023-04-01T00:47:26.913Z,2023-04-01T00:47:30Z,4150928495,56,Back,4150928503,213,2.0,4150928501,212,8.3,4150928499,141,24.3,4150928497,140,46.8,,,,,,,,,,ds4avrkvrp4jxq9lp02ssci22,N. Scardina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222201,605,1,2,83,11,6ubc4y1v6hr63mca7ica4hp90,0,46.8,24.3,2023-04-01T00:47:29.945Z,2023-04-01T00:47:32Z,4150928631,1,,4150928621,56,Right,4150928629,213,5.9,4150928627,212,50.7,4150928623,140,92.2,4150928619,155,,4150928625,141,0.0,,,,bjk2ns3xadow18v3tkvqqrkh6,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222203,606,5,2,83,14,6ubc4y1v6hr63mca7ica4hp90,0,85.1,-1,2023-04-01T00:47:32.811Z,2023-04-01T00:47:46Z,4150928635,347,,4150928633,56,Right,4150928835,233,720,,,,,,,,,,,,,,,,bjk2ns3xadow18v3tkvqqrkh6,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222241,720,5,2,83,14,bd0378yx50xpdcgwkt9p9bmz8,1,14.9,101,2023-04-01T00:47:32.811Z,2023-04-01T01:27:06Z,4150928831,233,606,4150928813,56,Back,4150928815,347,,,,,,,,,,,,,,,,,bpr7u1cp7bzt1w2t1tsmru73e,J. Castellano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222243,721,40,2,83,27,bd0378yx50xpdcgwkt9p9bmz8,1,0,0,2023-04-01T00:47:46.056Z,2023-04-01T01:09:20Z,4150928821,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5",4150928829,194,2d9cw6dcm2wsgrr8mj5rt6zje,4150928827,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0",4150928823,59,"25, 57, 42, 33, 3, 40, 41, 58, 43, 75, 37, 30, 55, 61, 62, 74",4150928825,130,12,4150928819,30,"3fjb8lymm7grc7nqyfpzw1a8k, 1ie2n14n0fm7tyl99vxybmk4q, 44nrrrjr233eellmujjz45h5g, 39t59x9q2xumbn2hphk7urp7u, 3s1a50dskuehneuuy9b1nxg4, 2d9cw6dcm2wsgrr8mj5rt6zje, q12w2p0cgezbfmghgpt7h6hg, aw9qtyjb4wdifiixi139m96cq, bpr7u1cp7bzt1w2t1tsmru73e, aqo6onn4jbvsiljanpbtdwf84, 4uo9isxivewjrtdg9v7lku9zo, b82dmhiv5rfrczfcx26cnvo16, dmn67px1dbaq6d9fyge4vxhjo, bh6ncbb98ru6ox5oth7kle51w, 7xro49ojdjw9aztwbvg8tlzx0, 4plou42lepve7wmkvahnbua6s",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222245,722,1,2,83,28,bd0378yx50xpdcgwkt9p9bmz8,1,22.1,100,2023-04-01T00:47:47.131Z,2023-04-01T00:47:50Z,4150928845,141,88.8,4150928843,140,14.2,4150928847,212,11.7,4150928849,213,3.9,4150928839,107,,4150928841,56,Back,,,,,,,44nrrrjr233eellmujjz45h5g,B. Halsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222255,723,1,2,83,31,bd0378yx50xpdcgwkt9p9bmz8,1,14.8,87.7,2023-04-01T00:47:49.884Z,2023-04-01T00:47:54Z,4150928909,212,42.1,4150928913,1,,4150928901,155,,4150928905,140,29.9,4150928911,213,5.1,4150928903,56,Back,4150928907,141,30.4,,,,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222265,724,1,2,83,35,bd0378yx50xpdcgwkt9p9bmz8,1,28.2,35.9,2023-04-01T00:47:54.251Z,2023-04-01T00:47:59Z,4150928967,56,Back,4150928971,141,75.5,4150928973,212,28.1,4150928975,213,1.9,4150928969,140,20.6,,,,,,,,,,2d9cw6dcm2wsgrr8mj5rt6zje,K. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222281,725,1,2,83,40,bd0378yx50xpdcgwkt9p9bmz8,1,23.7,75.8,2023-04-01T00:47:59.068Z,2023-04-01T00:48:02Z,4150929049,212,13.7,4150929045,140,33.7,4150929043,56,Back,4150929051,213,5.6,4150929047,141,62.9,,,,,,,,,,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222289,726,1,2,83,43,bd0378yx50xpdcgwkt9p9bmz8,0,35.4,63.5,2023-04-01T00:48:01.933Z,2023-04-01T00:48:04Z,4150929079,1,,4150929071,140,80.6,4150929069,56,Left,4150929075,212,51.1,4150929073,141,91.2,4150929067,155,,4150929077,213,0.4,,,,q12w2p0cgezbfmghgpt7h6hg,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222315,727,61,2,83,46,bd0378yx50xpdcgwkt9p9bmz8,1,68.4,86,2023-04-01T00:48:04.656Z,2023-04-01T01:23:12Z,4150929205,56,Left,,,,,,,,,,,,,,,,,,,,,,44nrrrjr233eellmujjz45h5g,B. Halsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222295,607,49,2,83,47,6ubc4y1v6hr63mca7ica4hp90,1,34.3,3.1,2023-04-01T00:48:05.649Z,2023-04-01T00:48:05Z,,,,,,,,,,,,,,,,,,,,,,,,,ds4avrkvrp4jxq9lp02ssci22,N. Scardina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222317,608,1,2,83,49,6ubc4y1v6hr63mca7ica4hp90,1,34.9,6.4,2023-04-01T00:48:08.105Z,2023-04-01T00:48:10Z,4150929211,141,37.5,4150929213,212,22.0,4150929209,140,40.5,4150929215,213,1.3,4150929207,56,Back,,,,,,,,,,ds4avrkvrp4jxq9lp02ssci22,N. Scardina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222325,609,1,2,83,51,6ubc4y1v6hr63mca7ica4hp90,1,40.5,37.5,2023-04-01T00:48:10.274Z,2023-04-01T00:48:13Z,4150929255,213,2.0,4150929249,140,32.0,4150929253,212,23.8,4150929251,141,69.9,4150929247,56,Back,,,,,,,,,,dercetgxemr74f5yasq86s5t6,P. Mayaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222331,610,1,2,83,54,6ubc4y1v6hr63mca7ica4hp90,1,32,69.9,2023-04-01T00:48:13.434Z,2023-04-01T00:48:15Z,4150929293,213,1.1,4150929291,212,20.2,4150929287,140,41.4,4150929289,141,95.9,4150929285,56,Back,,,,,,,,,,dkgv1asv2glgvoddpvxe56t5g,João Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222345,611,1,2,83,56,6ubc4y1v6hr63mca7ica4hp90,0,41.4,95.9,2023-04-01T00:48:15.362Z,2023-04-01T00:48:21Z,4150929345,141,94.8,4150929351,1,,4150929343,140,80.7,4150929347,212,41.3,4150929349,213,6.3,4150929341,56,Left,,,,,,,66bdf9l614g2dx43x8003m162,N. Petković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222343,728,49,2,84,2,bd0378yx50xpdcgwkt9p9bmz8,1,22.8,10.3,2023-04-01T00:48:21.294Z,2023-04-01T00:48:21Z,,,,,,,,,,,,,,,,,,,,,,,,,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222361,729,1,2,84,6,bd0378yx50xpdcgwkt9p9bmz8,1,28,16.7,2023-04-01T00:48:25.084Z,2023-04-01T00:48:27Z,4150929447,213,0.3,4150929443,141,24.0,4150929445,212,15.9,4150929441,140,42.4,4150929439,56,Back,,,,,,,,,,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222369,730,1,2,84,8,bd0378yx50xpdcgwkt9p9bmz8,1,41.5,24.6,2023-04-01T00:48:27.100Z,2023-04-01T00:48:29Z,4150929493,213,4.4,4150929491,212,12.4,4150929487,140,38.3,4150929485,56,Back,4150929489,141,7.1,,,,,,,,,,q12w2p0cgezbfmghgpt7h6hg,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222383,731,1,2,84,10,bd0378yx50xpdcgwkt9p9bmz8,1,38.3,8.2,2023-04-01T00:48:29.324Z,2023-04-01T00:48:33Z,4150929551,140,33.9,4150929553,141,21.7,4150929555,212,10.3,4150929549,56,Back,4150929557,213,2.0,,,,,,,,,,2d9cw6dcm2wsgrr8mj5rt6zje,K. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222395,732,1,2,84,15,bd0378yx50xpdcgwkt9p9bmz8,1,34,28.9,2023-04-01T00:48:33.677Z,2023-04-01T00:48:37Z,4150929657,212,24.6,4150929655,141,64.9,4150929659,213,1.6,4150929651,56,Back,4150929653,140,32.2,,,,,,,,,,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222403,733,1,2,84,19,bd0378yx50xpdcgwkt9p9bmz8,1,35.8,71.4,2023-04-01T00:48:37.709Z,2023-04-01T00:48:40Z,4150929697,212,38.9,4150929695,141,97.0,4150929701,1,,4150929693,140,68.9,4150929699,213,0.5,4150929691,56,Left,,,,,,,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222413,734,1,2,84,21,bd0378yx50xpdcgwkt9p9bmz8,0,69.5,97.1,2023-04-01T00:48:40.077Z,2023-04-01T00:48:48Z,4150929869,168,,4150929743,213,5.9,4150929741,212,8.6,4150929735,56,Left,4150929739,141,92.4,4150929737,140,77.1,,,,,,,44nrrrjr233eellmujjz45h5g,B. Halsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222419,612,12,2,84,23,6ubc4y1v6hr63mca7ica4hp90,1,33,7.1,2023-04-01T00:48:41.786Z,2023-04-01T01:23:16Z,4150929783,141,0.0,4150929781,140,38.0,4150929785,212,7.5,4150929809,167,,4150929779,56,Back,4150929787,213,5.5,,,,,,,exk9svcdgcbn05ms00fhorvv8,J. Neeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222421,613,5,2,84,23,6ubc4y1v6hr63mca7ica4hp90,0,31.8,-1,2023-04-01T00:48:42.478Z,2023-04-01T01:27:06Z,4150929789,56,Back,4150929893,233,735,4150929791,347,,,,,,,,,,,,,,,,,exk9svcdgcbn05ms00fhorvv8,J. Neeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222431,735,5,2,84,23,bd0378yx50xpdcgwkt9p9bmz8,1,68.2,101,2023-04-01T00:48:42.478Z,2023-04-01T00:48:48Z,4150929867,347,,4150929873,233,613,4150929865,56,Left,,,,,,,,,,,,,,,,44nrrrjr233eellmujjz45h5g,B. Halsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222449,736,1,2,84,31,bd0378yx50xpdcgwkt9p9bmz8,1,74.5,100,2023-04-01T00:48:50.494Z,2023-04-01T00:48:53Z,4150929973,56,Left,4150929971,107,,4150929979,212,16.1,4150929975,140,60.0,4150929977,141,93.6,4150929983,213,3.5,,,,,,,44nrrrjr233eellmujjz45h5g,B. Halsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222465,737,1,2,84,34,bd0378yx50xpdcgwkt9p9bmz8,1,60.1,93,2023-04-01T00:48:52.973Z,2023-04-01T00:48:55Z,4150930097,56,Left,4150930105,213,4.9,4150930103,212,9.8,4150930099,140,62.2,4150930101,141,78.9,,,,,,,,,,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222479,738,4,2,84,37,bd0378yx50xpdcgwkt9p9bmz8,1,63.2,75.3,2023-04-01T00:48:55.565Z,2023-04-01T01:23:23Z,4150930191,56,Center,4150930199,233,614,4150930197,286,,4150930189,13,,4150977529,295,,4150930193,152,,,,,,,,bpr7u1cp7bzt1w2t1tsmru73e,J. Castellano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222475,614,4,2,84,37,6ubc4y1v6hr63mca7ica4hp90,0,36.8,24.7,2023-04-01T00:48:55.566Z,2023-04-01T00:49:01Z,4150930177,152,,4150930181,285,,4150930167,13,,4150930173,56,Back,4150930205,233,738,4150930171,295,,,,,,,,66bdf9l614g2dx43x8003m162,N. Petković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222497,615,40,2,84,46,6ubc4y1v6hr63mca7ica4hp90,1,0,0,2023-04-01T00:49:05.136Z,2023-04-01T00:49:05Z,4150930333,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0",4150930325,30,"8fb62dbrpiodc3n3csiw8rz3e, ds4avrkvrp4jxq9lp02ssci22, dkgv1asv2glgvoddpvxe56t5g, dercetgxemr74f5yasq86s5t6, exk9svcdgcbn05ms00fhorvv8, duyoju8g87ig7h2n0jnddtm38, 66bdf9l614g2dx43x8003m162, bjk2ns3xadow18v3tkvqqrkh6, 8vzvcjbccc5skj9e7n5f6vd3o, 603sxl8xsij9kep03px6s85m2, 7bxp7ho4cmsoviw19q4bxr02c, 8371i654l37iyn3vo28umuiac, doqbp8fg8hke6hhifdr4jzklw, e5hpgmctt7gv4raikw0qvbtre, 35i699wz5v6nush729peu776c",4150930335,194,b1p6qcv8wjzoxoax3nt13n5gq,4150930327,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5",4150930331,130,4,4150930329,59,"41, 35, 44, 66, 37, 83, 60, 75, 33, 36, 38, 50, 56, 61, 71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222531,616,17,2,84,52,6ubc4y1v6hr63mca7ica4hp90,1,0,0,2023-04-01T00:49:11.124Z,2023-04-01T00:49:12Z,4150930461,31,,4150930463,393,,4150930465,13,243,,,,,,,,,,,,,,,,66bdf9l614g2dx43x8003m162,N. Petković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222589,739,1,2,85,1,bd0378yx50xpdcgwkt9p9bmz8,1,66.7,72.4,2023-04-01T00:49:19.726Z,2023-04-01T00:49:23Z,4150930789,213,1.0,4150930777,5,,4150930781,56,Left,4150930779,152,,4150930787,212,7.3,4150930785,141,81.6,4150930783,140,70.3,,,,q12w2p0cgezbfmghgpt7h6hg,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222609,740,1,2,85,5,bd0378yx50xpdcgwkt9p9bmz8,1,64.5,71.1,2023-04-01T00:49:23.727Z,2023-04-01T00:49:28Z,4150930889,213,4.2,4150930885,141,42.7,4150930881,56,Center,4150930883,140,54.5,4150930887,212,22.0,,,,,,,,,,bpr7u1cp7bzt1w2t1tsmru73e,J. Castellano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222621,741,1,2,85,9,bd0378yx50xpdcgwkt9p9bmz8,1,64.4,34.8,2023-04-01T00:49:28.126Z,2023-04-01T00:49:31Z,4150930957,213,4.8,4150930953,141,18.7,4150930955,212,11.0,4150930949,56,Right,4150930951,140,65.8,,,,,,,,,,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222637,742,1,2,85,12,bd0378yx50xpdcgwkt9p9bmz8,0,66,19.3,2023-04-01T00:49:31.201Z,2023-04-05T13:29:39Z,4150931059,140,93.4,4165280835,224,,4150931051,155,,4150931071,213,0.8,4165280837,20,,4150931055,56,Center,4150931063,141,62.5,4165280699,2,,2d9cw6dcm2wsgrr8mj5rt6zje,K. Thomas,4150931067,212,41.1,4150931075,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222651,617,12,2,85,14,6ubc4y1v6hr63mca7ica4hp90,1,11.8,38.4,2023-04-01T00:49:33.493Z,2023-04-01T00:49:36Z,4150931131,213,5.1,4150931129,212,19.0,4150931127,141,12.9,4150931123,56,Back,4150931133,15,,4150931125,140,19.3,,,,,,,ds4avrkvrp4jxq9lp02ssci22,N. Scardina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222663,618,49,2,85,19,6ubc4y1v6hr63mca7ica4hp90,1,22,9.8,2023-04-01T00:49:37.957Z,2023-04-01T00:49:38Z,,,,,,,,,,,,,,,,,,,,,,,,,603sxl8xsij9kep03px6s85m2,B. Cambridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222679,619,1,2,85,20,6ubc4y1v6hr63mca7ica4hp90,1,22,9.8,2023-04-01T00:49:38.708Z,2023-04-01T00:49:40Z,4150931285,56,Back,4150931289,141,2.6,4150931287,140,39.5,4150931291,212,19.0,4150931293,213,6.0,,,,,,,,,,603sxl8xsij9kep03px6s85m2,B. Cambridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222683,620,61,2,85,22,6ubc4y1v6hr63mca7ica4hp90,0,39.5,2.6,2023-04-01T00:49:40.581Z,2023-04-01T00:49:41Z,4150931305,56,Back,,,,,,,,,,,,,,,,,,,,,,66bdf9l614g2dx43x8003m162,N. Petković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222691,621,5,2,85,22,6ubc4y1v6hr63mca7ica4hp90,0,41.2,-1.2,2023-04-01T00:49:41.103Z,2023-04-01T01:27:06Z,4150931353,56,Back,4150931355,347,,4150931463,233,743,,,,,,,,,,,,,,,,66bdf9l614g2dx43x8003m162,N. Petković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222717,743,5,2,85,22,bd0378yx50xpdcgwkt9p9bmz8,1,58.8,101.2,2023-04-01T00:49:41.103Z,2023-04-01T00:49:45Z,4150931447,347,,4150931445,56,Left,4150931449,233,621,,,,,,,,,,,,,,,,2d9cw6dcm2wsgrr8mj5rt6zje,K. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222731,744,1,2,85,26,bd0378yx50xpdcgwkt9p9bmz8,1,52.6,100,2023-04-01T00:49:45.311Z,2023-04-05T13:30:20Z,4150931515,140,47.6,4150931513,56,Back,4150931521,213,4.5,4150931517,141,68.4,4150931519,212,22.8,4150931511,107,,4150931523,1,,,,,q12w2p0cgezbfmghgpt7h6hg,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222745,745,1,2,85,31,bd0378yx50xpdcgwkt9p9bmz8,1,54.7,53.8,2023-04-01T00:49:50.031Z,2023-04-01T00:49:52Z,4150931587,212,16.2,4150931585,141,30.2,4150931589,213,4.9,4150931583,140,56.9,4150931581,56,Center,,,,,,,,,,4uo9isxivewjrtdg9v7lku9zo,S. Jimenez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222777,746,1,2,85,34,bd0378yx50xpdcgwkt9p9bmz8,1,57.1,30.4,2023-04-01T00:49:52.815Z,2023-04-01T00:49:58Z,4150931749,141,40.6,4150931753,213,2.5,4150931745,56,Back,4150931751,212,12.0,4150931747,140,47.8,,,,,,,,,,2d9cw6dcm2wsgrr8mj5rt6zje,K. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222781,747,61,2,85,39,bd0378yx50xpdcgwkt9p9bmz8,0,57.4,34.9,2023-04-01T00:49:58.511Z,2023-04-01T00:49:58Z,4150931767,56,Center,,,,,,,,,,,,,,,,,,,,,,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222801,622,61,2,85,42,6ubc4y1v6hr63mca7ica4hp90,1,38.4,66.2,2023-04-01T00:50:01.006Z,2023-04-01T00:50:01Z,4150931851,56,Back,,,,,,,,,,,,,,,,,,,,,,dercetgxemr74f5yasq86s5t6,P. Mayaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222807,623,43,2,85,43,6ubc4y1v6hr63mca7ica4hp90,1,0,0,2023-04-01T00:50:01.781Z,2023-04-05T13:30:57Z,4150931877,56,Back,4165283345,144,61,,,,,,,,,,,,,,,,,,,dercetgxemr74f5yasq86s5t6,P. Mayaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526222815,748,1,2,85,43,bd0378yx50xpdcgwkt9p9bmz8,0,53.3,44.7,2023-04-01T00:50:01.951Z,2023-04-05T13:31:00Z,4150931905,56,Center,4150931909,141,54.9,4150931911,212,7.5,4150931913,213,1.2,4150931907,140,56.0,,,,,,,,,,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
