id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2530058845,715,61,2,76,49,dqx48fglv1l96cyrmjdod0xec,1,23.8,60.1,2023-04-08T01:39:51.969Z,2023-04-12T15:00:52Z,4171346339,56,Back,,,,,,,,,,,,,,,,,,,,,,2u05snfruohp5sqhdpy5vvlnu,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530058859,741,43,2,76,49,7pmw399vh2v44cjle4fkklp1w,1,0,0,2023-04-08T01:39:51.970Z,2023-04-12T15:00:47Z,4171346425,286,0,4184694201,144,7,4171346423,56,Center,4171346441,233,715,,,,,,,,,,,,,4e4c7mr0ljxxmt53k0wsqg4r8,C. Auguste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530058889,716,1,2,76,53,dqx48fglv1l96cyrmjdod0xec,1,44.1,93.2,2023-04-08T01:39:56.160Z,2023-04-08T01:39:58Z,4171346569,212,27.0,4171346571,213,0.1,4171346563,56,Left,4171346567,141,98.9,4171346565,140,69.5,,,,,,,,,,cdyrj15oxu3l5sgzgwof8ohgq,F. Bettache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530058895,717,1,2,76,56,dqx48fglv1l96cyrmjdod0xec,1,69.3,98.4,2023-04-08T01:39:58.416Z,2023-04-08T01:40:01Z,4171346609,56,Back,4171346613,140,46.9,4171346619,213,3.3,4171346615,141,92.9,4171346617,212,23.8,,,,,,,,,,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530058919,718,1,2,76,58,dqx48fglv1l96cyrmjdod0xec,1,47.4,90.8,2023-04-08T01:40:01.088Z,2023-04-08T01:40:04Z,4171346757,56,Back,4171346763,212,19.0,4171346761,141,86.9,4171346759,140,29.5,4171346765,213,3.3,,,,,,,,,,cdyrj15oxu3l5sgzgwof8ohgq,F. Bettache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530058927,719,1,2,77,1,dqx48fglv1l96cyrmjdod0xec,1,31.1,87.3,2023-04-08T01:40:04.048Z,2023-04-08T01:40:07Z,4171346813,140,29.1,4171346819,213,4.5,4171346815,141,70.1,4171346817,212,11.9,4171346811,56,Back,,,,,,,,,,2hdg94moevfpp12pbwjg1ypec,F. Volmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530058933,720,1,2,77,5,dqx48fglv1l96cyrmjdod0xec,1,33.1,76.7,2023-04-08T01:40:07.824Z,2023-04-08T01:40:09Z,4171346847,56,Back,4171346853,212,9.0,4171346855,213,1.7,4171346851,141,89.9,4171346849,140,32.1,,,,,,,,,,272xwghmibw1wnptcoz6xpex,A. Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530058973,721,1,2,77,7,dqx48fglv1l96cyrmjdod0xec,1,33,88.7,2023-04-08T01:40:09.600Z,2023-04-08T01:40:16Z,4171347075,212,32.9,4171347077,213,3.8,4171347071,140,8.6,4171347069,56,Back,4171347079,1,,4171347073,141,58.4,,,,,,,2hdg94moevfpp12pbwjg1ypec,F. Volmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530058995,722,1,2,77,13,dqx48fglv1l96cyrmjdod0xec,1,17.1,49.1,2023-04-08T01:40:16.130Z,2023-04-08T02:07:54Z,4171347211,155,,4171347223,1,,4171347217,141,40.0,4171347215,140,60.7,4171347221,213,6.1,4171347213,56,Center,4171347219,212,46.2,,,,brbc088u7sq9wh9d9gkonn5gq,C. Olivares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059011,723,1,2,77,19,dqx48fglv1l96cyrmjdod0xec,1,60.7,40,2023-04-08T01:40:22.130Z,2023-04-08T01:40:25Z,4171347299,56,Center,4171347301,140,69.1,4171347305,212,9.9,4171347307,213,0.5,4171347295,3,,4171347297,168,,4171347303,141,46.6,,,,28u7519fn9jefbdythjglxjis,A. Heard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059031,724,1,2,77,21,dqx48fglv1l96cyrmjdod0xec,1,69.7,60,2023-04-08T01:40:24.216Z,2023-04-12T15:01:24Z,4171347397,140,79.3,4171347395,56,Center,4171347403,213,0.7,4171347399,141,72.6,4171347401,212,13.2,,,,,,,,,,2u05snfruohp5sqhdpy5vvlnu,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059057,725,1,2,77,25,dqx48fglv1l96cyrmjdod0xec,1,92.2,73.4,2023-04-08T01:40:28.051Z,2023-04-12T15:01:32Z,4171347549,196,,4171347551,56,Right,4171347555,141,7.7,4171347557,212,44.7,4171347561,1,,4171347553,140,93.2,4171347559,213,4.7,4171347547,155,,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059061,726,3,2,77,31,dqx48fglv1l96cyrmjdod0xec,0,95.2,15,2023-04-08T01:40:33.667Z,2023-04-12T15:01:38Z,4171347579,286,,4171348111,233,742,4171347577,56,Right,4184694289,464,,,,,,,,,,,,,,4s56s6f9nw96wergw7ix5zp0q,O. O'Malley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059055,742,7,2,77,31,7pmw399vh2v44cjle4fkklp1w,0,4.8,85,2023-04-08T01:40:33.668Z,2023-04-12T15:01:41Z,4184694291,385,,4171347545,285,,4171348107,233,726,4171347543,56,Back,,,,,,,,,,,,,erwor15ez2ech6aoyxoeyix62,I. LeFlore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059075,727,1,2,77,32,dqx48fglv1l96cyrmjdod0xec,0,98.3,14.7,2023-04-08T01:40:34.850Z,2023-04-12T15:01:51Z,4171347647,56,Center,4184694323,20,,4171347653,212,16.8,4184694319,225,,4184694321,386,,4171347651,141,39.2,4171347655,213,1.7,4171347643,2,,4s56s6f9nw96wergw7ix5zp0q,O. O'Malley,4171347649,140,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059097,743,12,2,77,34,7pmw399vh2v44cjle4fkklp1w,1,3.9,59.1,2023-04-08T01:40:36.372Z,2023-04-08T01:40:38Z,4171347751,56,Back,4171347777,167,,4171347757,212,39.3,4171347755,141,100.0,4171347759,213,0.8,4171347753,140,29.4,,,,,,,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059205,728,5,2,77,34,dqx48fglv1l96cyrmjdod0xec,1,74.7,-1.2,2023-04-08T01:40:37.089Z,2023-04-08T01:40:59Z,4171348273,233,744,4171348253,56,Right,4171348255,347,,,,,,,,,,,,,,,,,4s56s6f9nw96wergw7ix5zp0q,O. O'Malley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059099,744,5,2,77,34,7pmw399vh2v44cjle4fkklp1w,0,25.3,101.2,2023-04-08T01:40:37.089Z,2023-04-08T01:43:54Z,4171348287,233,728,4171347763,347,,4171347761,56,Back,,,,,,,,,,,,,,,,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059673,747,18,2,77,50,dqx48fglv1l96cyrmjdod0xec,1,0,0,2023-04-08T01:40:52.658Z,2023-04-08T01:43:15Z,4171350489,55,748,4171350467,59,18,4171350465,44,Defender,4171350463,42,,,,,,,,,,,,,,4s56s6f9nw96wergw7ix5zp0q,O. O'Malley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059677,748,19,2,77,50,dqx48fglv1l96cyrmjdod0xec,1,0,0,2023-04-08T01:40:52.659Z,2023-04-08T02:07:56Z,4171351727,292,3,4171350485,55,747,4171350481,59,43,4171350475,42,,4171350483,44,Defender,4171351729,293,2,4171350479,145,2,,,,17yf2rdrh0oshogxp00s61hqs,S. Rivas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059219,729,1,2,77,56,dqx48fglv1l96cyrmjdod0xec,1,78.8,0,2023-04-08T01:40:59.057Z,2023-04-08T01:41:01Z,4171348329,56,Right,4171348333,141,11.8,4171348335,212,12.9,4171348337,213,0.7,4171348331,140,87.8,4171348327,107,,,,,,,,6ge4wgnjmai5596imt97hev6y,M. Schneider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059225,730,61,2,77,58,dqx48fglv1l96cyrmjdod0xec,0,87.9,11.9,2023-04-08T01:41:00.962Z,2023-04-08T01:41:01Z,4171348361,56,Right,,,,,,,,,,,,,,,,,,,,,,28u7519fn9jefbdythjglxjis,A. Heard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059245,731,61,2,78,1,dqx48fglv1l96cyrmjdod0xec,0,88.6,8.2,2023-04-08T01:41:04.019Z,2023-04-12T15:03:15Z,4171348447,56,Right,,,,,,,,,,,,,,,,,,,,,,17yf2rdrh0oshogxp00s61hqs,S. Rivas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059251,732,5,2,78,2,dqx48fglv1l96cyrmjdod0xec,0,91.2,-1.4,2023-04-08T01:41:04.837Z,2023-04-08T01:43:54Z,4171348457,347,,4171348455,56,Right,4171348663,233,745,,,,,,,,,,,,,,,,6ge4wgnjmai5596imt97hev6y,M. Schneider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059299,745,5,2,78,2,7pmw399vh2v44cjle4fkklp1w,1,8.8,101.4,2023-04-08T01:41:04.837Z,2023-04-08T01:41:17Z,4171348653,347,,4171348655,233,732,4171348651,56,Back,,,,,,,,,,,,,,,,erwor15ez2ech6aoyxoeyix62,I. LeFlore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059307,746,1,2,78,15,7pmw399vh2v44cjle4fkklp1w,1,7.1,100,2023-04-08T01:41:17.397Z,2023-04-08T01:41:19Z,4171348727,56,Back,4171348725,107,,4171348735,213,4.1,4171348731,141,91.4,4171348733,212,8.3,4171348729,140,2.8,,,,,,,erwor15ez2ech6aoyxoeyix62,I. LeFlore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059327,747,1,2,78,17,7pmw399vh2v44cjle4fkklp1w,0,2.8,91.4,2023-04-08T01:41:19.655Z,2023-04-08T01:41:22Z,4171348829,140,36.4,4171348833,212,35.3,4171348831,141,88.4,4171348837,1,,4171348835,213,6.2,4171348827,56,Back,4171348825,157,,,,,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059335,733,61,2,78,20,dqx48fglv1l96cyrmjdod0xec,1,63.3,13.6,2023-04-08T01:41:22.644Z,2023-04-08T01:41:22Z,4171348847,56,Right,,,,,,,,,,,,,,,,,,,,,,6ge4wgnjmai5596imt97hev6y,M. Schneider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059347,734,49,2,78,22,dqx48fglv1l96cyrmjdod0xec,1,53.5,43.4,2023-04-08T01:41:24.770Z,2023-04-08T01:41:24Z,,,,,,,,,,,,,,,,,,,,,,,,,272xwghmibw1wnptcoz6xpex,A. Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059367,735,1,2,78,22,dqx48fglv1l96cyrmjdod0xec,1,53.5,42.7,2023-04-08T01:41:24.962Z,2023-04-08T01:41:29Z,4171349011,56,Left,4171349023,212,31.6,4171349015,140,52.6,4171349027,213,1.6,4171349019,141,89.1,,,,,,,,,,272xwghmibw1wnptcoz6xpex,A. Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059395,736,1,2,78,27,dqx48fglv1l96cyrmjdod0xec,1,47.6,88.5,2023-04-08T01:41:29.474Z,2023-04-08T01:41:34Z,4171349169,140,21.0,4171349171,141,57.6,4171349175,213,3.8,4171349177,1,,4171349167,56,Back,4171349173,212,35.0,,,,,,,2hdg94moevfpp12pbwjg1ypec,F. Volmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059405,737,1,2,78,32,dqx48fglv1l96cyrmjdod0xec,1,20.7,57.5,2023-04-08T01:41:34.706Z,2023-04-08T02:06:39Z,4171349241,140,38.5,4171349245,212,19.6,4171349249,213,6.0,4171349239,56,Back,4171349243,141,48.8,,,,,,,,,,brbc088u7sq9wh9d9gkonn5gq,C. Olivares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059425,738,1,2,78,36,dqx48fglv1l96cyrmjdod0xec,1,40.7,26,2023-04-08T01:41:38.946Z,2023-04-08T01:41:42Z,4171349335,141,5.5,4171349337,212,25.0,4171349331,56,Right,4171349339,213,5.7,4171349333,140,60.5,,,,,,,,,,cdyrj15oxu3l5sgzgwof8ohgq,F. Bettache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059431,739,1,2,78,40,dqx48fglv1l96cyrmjdod0xec,0,66.1,9.4,2023-04-08T01:41:42.722Z,2023-04-08T01:43:42Z,4171349369,213,0.3,4171349363,140,80.4,4171349367,212,15.6,4171349365,141,15.4,4171349361,56,Right,,,,,,,,,,17yf2rdrh0oshogxp00s61hqs,S. Rivas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059441,748,61,2,78,42,7pmw399vh2v44cjle4fkklp1w,1,29.1,89.1,2023-04-08T01:41:44.721Z,2023-04-12T15:03:51Z,4171349413,56,Back,,,,,,,,,,,,,,,,,,,,,,7gmf2omch4d84vwb55m2apt9m,J. Castilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059459,749,49,2,78,44,7pmw399vh2v44cjle4fkklp1w,1,36.8,95.4,2023-04-08T01:41:46.710Z,2023-04-12T15:03:53Z,,,,,,,,,,,,,,,,,,,,,,,,,dgrqyrhb6nyp5primfoltapuy,Y. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059473,750,1,2,78,44,7pmw399vh2v44cjle4fkklp1w,1,33.8,96.4,2023-04-08T01:41:46.757Z,2023-04-12T15:03:55Z,4171349541,212,10.4,4171349529,56,Back,4171349539,141,81.2,4171349533,140,34.9,4171349543,213,4.8,,,,,,,,,,dgrqyrhb6nyp5primfoltapuy,Y. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532582501,893,61,2,78,44,7pmw399vh2v44cjle4fkklp1w,1,32.1,80.7,2023-04-08T01:41:47.111Z,2023-04-12T15:04:01Z,4184694559,56,Back,,,,,,,,,,,,,,,,,,,,,,4e4c7mr0ljxxmt53k0wsqg4r8,C. Auguste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059475,751,1,2,78,45,7pmw399vh2v44cjle4fkklp1w,1,42.6,70.9,2023-04-08T01:41:48.117Z,2023-04-12T15:04:11Z,4171349555,213,3.5,4171349551,141,64.6,4171349549,140,32.8,4171349547,56,Back,4171349553,212,11.1,,,,,,,,,,4uuq2zuhmlbg7kh85v5l8723u,D. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059483,752,1,2,78,48,7pmw399vh2v44cjle4fkklp1w,1,32.8,64.6,2023-04-08T01:41:51.110Z,2023-04-08T01:41:53Z,4171349609,141,41.3,4171349611,212,21.5,4171349613,213,5.5,4171349607,140,46.6,4171349605,56,Back,,,,,,,,,,7gmf2omch4d84vwb55m2apt9m,J. Castilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059501,753,1,2,78,51,7pmw399vh2v44cjle4fkklp1w,0,55.5,36.4,2023-04-08T01:41:53.829Z,2023-04-08T01:41:57Z,4171349685,140,81.2,4171349687,141,30.9,4171349691,213,6.1,4171349683,56,Center,4171349689,212,27.2,,,,,,,,,,4uuq2zuhmlbg7kh85v5l8723u,D. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059503,740,8,2,78,55,dqx48fglv1l96cyrmjdod0xec,1,24.7,75.3,2023-04-08T01:41:57.973Z,2023-04-12T15:04:23Z,4184694607,384,,4171349693,56,Back,,,,,,,,,,,,,,,,,,,910fd7rfysvvfzp2s1ywna5pm,M. Wentzel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059511,741,49,2,78,57,dqx48fglv1l96cyrmjdod0xec,1,29.1,84.5,2023-04-08T01:41:59.396Z,2023-04-08T01:41:59Z,,,,,,,,,,,,,,,,,,,,,,,,,2hdg94moevfpp12pbwjg1ypec,F. Volmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059561,742,1,2,78,57,dqx48fglv1l96cyrmjdod0xec,1,29.1,84.5,2023-04-08T01:41:59.507Z,2023-04-08T01:42:06Z,4171349951,56,Back,4171349957,212,5.9,4171349955,141,80.0,4171349953,140,33.9,4171349959,213,5.7,,,,,,,,,,2hdg94moevfpp12pbwjg1ypec,F. Volmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059563,743,1,2,79,1,dqx48fglv1l96cyrmjdod0xec,1,38.9,87,2023-04-08T01:42:04.211Z,2023-04-12T15:05:00Z,4171349971,212,7.2,4171349969,141,95.0,4171349973,213,0.9,4171349967,140,43.4,4171349965,56,Back,,,,,,,,,,272xwghmibw1wnptcoz6xpex,A. Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532582523,965,1,2,79,2,dqx48fglv1l96cyrmjdod0xec,0,43.2,96.2,2023-04-08T01:42:04.860Z,2023-04-12T15:05:07Z,4184694659,212,5.9,4184694653,56,Back,4184694661,213,0.0,4184694657,141,96.5,4184694655,140,48.8,,,,,,,,,,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059547,754,8,2,79,3,7pmw399vh2v44cjle4fkklp1w,1,53.9,3.8,2023-04-08T01:42:06.286Z,2023-04-12T15:05:10Z,4171349897,56,Right,4184694665,385,,,,,,,,,,,,,,,,,,,,1d43ue54zl1o9rvnwz5zfotm,O. Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059631,744,5,2,79,4,dqx48fglv1l96cyrmjdod0xec,1,42.9,100.6,2023-04-08T01:42:07.078Z,2023-04-08T01:43:54Z,4171350273,56,Back,4171350275,347,,4171350277,233,755,,,,,,,,,,,,,,,,272xwghmibw1wnptcoz6xpex,A. Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059573,755,5,2,79,4,7pmw399vh2v44cjle4fkklp1w,0,57.1,-0.6,2023-04-08T01:42:07.078Z,2023-04-08T01:42:16Z,4171350001,56,Right,4171350285,233,744,4171350003,347,,,,,,,,,,,,,,,,,1d43ue54zl1o9rvnwz5zfotm,O. Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059653,745,1,2,79,14,dqx48fglv1l96cyrmjdod0xec,1,44.9,100,2023-04-08T01:42:16.307Z,2023-04-08T01:42:22Z,4171350379,212,12.5,4171350373,56,Back,4171350371,107,,4171350381,213,3.7,4171350375,140,34.5,4171350377,141,91.1,,,,,,,2hdg94moevfpp12pbwjg1ypec,F. Volmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059671,746,1,2,79,19,dqx48fglv1l96cyrmjdod0xec,1,37.5,89.4,2023-04-08T01:42:22.052Z,2023-04-08T01:42:26Z,4171350453,141,37.7,4171350459,1,,4171350449,56,Back,4171350455,212,35.2,4171350457,213,4.7,4171350451,140,36.5,,,,,,,272xwghmibw1wnptcoz6xpex,A. Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059697,749,1,2,79,24,dqx48fglv1l96cyrmjdod0xec,1,36.3,37.7,2023-04-08T01:42:26.427Z,2023-04-12T15:06:06Z,4171350585,212,12.0,4171350587,213,5.8,4171350581,140,46.4,4171350583,141,29.5,4171350579,56,Back,,,,,,,,,,910fd7rfysvvfzp2s1ywna5pm,M. Wentzel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059705,750,1,2,79,27,dqx48fglv1l96cyrmjdod0xec,1,45.6,25.4,2023-04-08T01:42:29.387Z,2023-04-12T15:06:08Z,4171350617,212,18.1,4171350609,56,Right,4171350611,140,55.6,4171350621,213,5.3,4171350613,141,3.8,,,,,,,,,,cdyrj15oxu3l5sgzgwof8ohgq,F. Bettache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059767,751,1,2,79,32,dqx48fglv1l96cyrmjdod0xec,1,72.8,10.4,2023-04-08T01:42:34.500Z,2023-04-08T01:42:45Z,4171350913,213,1.8,4171350905,56,Center,4171350907,140,70.9,4171350911,212,9.4,4171350909,141,23.9,,,,,,,,,,17yf2rdrh0oshogxp00s61hqs,S. Rivas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059771,752,1,2,79,33,dqx48fglv1l96cyrmjdod0xec,0,70.9,23.9,2023-04-08T01:42:35.303Z,2023-04-08T01:53:03Z,4171350931,212,7.7,4171350929,141,24.5,4171350923,155,,4171350933,213,0.1,4171350927,140,78.2,4171350925,56,Center,,,,,,,632mpv8dpnxjm69f8ip1e4l5g,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059727,756,1,2,79,34,7pmw399vh2v44cjle4fkklp1w,1,14,83.6,2023-04-08T01:42:36.647Z,2023-04-08T01:42:38Z,4171350739,3,,4171350747,212,13.4,4171350745,141,79.1,4171350741,56,Back,4171350749,213,6.1,4171350743,140,26.4,,,,,,,erwor15ez2ech6aoyxoeyix62,I. LeFlore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059729,757,49,2,79,36,7pmw399vh2v44cjle4fkklp1w,1,26.5,78.5,2023-04-08T01:42:38.807Z,2023-04-08T01:42:39Z,,,,,,,,,,,,,,,,,,,,,,,,,dgrqyrhb6nyp5primfoltapuy,Y. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059743,758,4,2,79,39,7pmw399vh2v44cjle4fkklp1w,1,29.8,75.2,2023-04-08T01:42:42.046Z,2023-04-12T15:06:40Z,4171350805,285,,4171350801,152,,4171350799,56,Back,4184694849,294,,4171374021,233,753,4171350797,13,,,,,,,,dgrqyrhb6nyp5primfoltapuy,Y. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059779,753,4,2,79,39,dqx48fglv1l96cyrmjdod0xec,0,70.2,24.8,2023-04-08T01:42:42.047Z,2023-04-12T15:06:41Z,4171374029,233,758,4171350973,152,,4184694857,294,,4171350971,56,Center,4171350969,13,,4171350977,286,,,,,,,,6ge4wgnjmai5596imt97hev6y,M. Schneider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059813,759,1,2,79,51,7pmw399vh2v44cjle4fkklp1w,0,30.2,72.6,2023-04-08T01:42:53.624Z,2023-04-12T15:07:31Z,4171351147,152,,4171351145,155,,4171351153,141,34.3,4171351159,1,,4171351151,140,69.8,4171351155,212,49.1,4171351157,213,5.7,4171351149,56,Center,4e4c7mr0ljxxmt53k0wsqg4r8,C. Auguste,4171351143,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059815,754,1,2,79,54,dqx48fglv1l96cyrmjdod0xec,0,30.2,69.9,2023-04-08T01:42:56.868Z,2023-04-08T01:42:57Z,4171351179,213,0.1,4171351173,140,41.8,4171351171,56,Back,4171351169,3,,4171351177,212,12.3,4171351175,141,71.9,,,,,,,2hdg94moevfpp12pbwjg1ypec,F. Volmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059839,760,1,2,79,55,7pmw399vh2v44cjle4fkklp1w,1,60.6,38.5,2023-04-08T01:42:57.655Z,2023-04-08T01:43:01Z,4171351273,212,19.6,4171351265,3,,4171351267,56,Right,4171351275,213,4.8,4171351269,140,63.1,4171351271,141,10.0,,,,,,,4uuq2zuhmlbg7kh85v5l8723u,D. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059857,761,1,2,79,59,7pmw399vh2v44cjle4fkklp1w,1,63.1,8.9,2023-04-08T01:43:01.783Z,2023-04-08T01:43:04Z,4171351357,213,2.3,4171351355,212,10.0,4171351351,140,57.1,4171351353,141,20.3,4171351349,56,Right,,,,,,,,,,1d43ue54zl1o9rvnwz5zfotm,O. Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059867,762,1,2,80,2,7pmw399vh2v44cjle4fkklp1w,1,61.1,30.1,2023-04-08T01:43:04.727Z,2023-04-08T01:43:06Z,4171351393,56,Center,4171351405,212,11.0,4171351407,213,2.2,4171351397,140,54.6,4171351403,141,42.8,,,,,,,,,,7gmf2omch4d84vwb55m2apt9m,J. Castilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059883,763,1,2,80,3,7pmw399vh2v44cjle4fkklp1w,1,54.7,42.7,2023-04-08T01:43:06.183Z,2023-04-08T01:43:08Z,4171351473,213,1.7,4171351465,56,Center,4171351467,140,51.9,4171351469,141,67.2,4171351471,212,16.9,,,,,,,,,,4e4c7mr0ljxxmt53k0wsqg4r8,C. Auguste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059907,764,1,2,80,5,7pmw399vh2v44cjle4fkklp1w,1,52,67.2,2023-04-08T01:43:08.183Z,2023-04-08T01:43:12Z,4171351599,141,97.4,4171351601,212,24.6,4171351603,213,1.0,4171351595,56,Left,4171351597,140,64.9,,,,,,,,,,erwor15ez2ech6aoyxoeyix62,I. LeFlore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530059919,765,1,2,80,9,7pmw399vh2v44cjle4fkklp1w,1,65.8,94.7,2023-04-08T01:43:11.943Z,2023-04-08T01:43:13Z,4171351675,213,4.6,4171351671,141,61.7,4171351669,140,62.7,4171351673,212,22.7,4171351667,56,Center,,,,,,,,,,dgrqyrhb6nyp5primfoltapuy,Y. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
