id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/16/value
2497471273,157,5,1,15,41,547zzwqbiugzphhnrhj3z5k5i,0,93.3,101.8,2023-01-14T20:03:01.446Z,2023-01-15T07:43:53Z,3978436455,347,,3978436769,233,170,3978436453,56,Left,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497471343,170,5,1,15,41,89xivtxk59uzvhdsd6miao6tm,1,6.7,-1.8,2023-01-14T20:03:01.446Z,2023-01-15T07:43:52Z,3978436747,347,,3978436743,56,Back,3978436763,233,157,,,,,,,,,,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497471371,171,1,1,15,54,89xivtxk59uzvhdsd6miao6tm,1,11.9,0,2023-01-14T20:03:14.326Z,2023-01-15T11:03:01Z,3978436913,212,9.0,3978436905,56,Back,3978436911,141,11.4,3978436901,107,,3978436915,213,1.6,3978436909,140,11.8,,,,,,,c8m4ox6n1v89qbbjq73s5ezmx,A. Preciado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497471381,172,1,1,15,55,89xivtxk59uzvhdsd6miao6tm,1,12.6,8.7,2023-01-14T20:03:15.356Z,2023-01-15T11:03:01Z,3978436977,213,4.5,3979062597,178,,3978436971,140,11.8,3978436969,56,Back,3978436973,141,3.2,3978436975,212,3.8,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497471397,173,1,1,15,56,89xivtxk59uzvhdsd6miao6tm,0,12.6,0.1,2023-01-14T20:03:16.190Z,2023-01-15T11:03:00Z,3978437045,213,6.2,3979062719,178,,3978437041,141,0.0,3978437037,56,Back,3978730643,1,,3978730641,157,,3978437039,140,35.2,3978437043,212,23.8,c8m4ox6n1v89qbbjq73s5ezmx,A. Preciado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497471451,158,5,1,16,0,547zzwqbiugzphhnrhj3z5k5i,1,69.6,102,2023-01-14T20:03:20.374Z,2023-01-15T07:44:34Z,3978437249,347,,3978437257,233,174,3978437247,56,Left,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497471401,174,5,1,16,0,89xivtxk59uzvhdsd6miao6tm,0,30.4,-2,2023-01-14T20:03:20.374Z,2023-01-15T07:44:34Z,3978437051,56,Back,3978437277,233,158,3978437053,347,,,,,,,,,,,,,,,,,c8m4ox6n1v89qbbjq73s5ezmx,A. Preciado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497471463,159,1,1,16,2,547zzwqbiugzphhnrhj3z5k5i,1,57.7,100,2023-01-14T20:03:22.688Z,2023-01-15T11:03:00Z,3978437289,140,72.2,3978437505,189,,3978437291,141,86.9,3978437293,212,18.4,3978437287,56,Left,3978437295,213,5.7,3978437285,107,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497471471,160,1,1,16,6,547zzwqbiugzphhnrhj3z5k5i,1,64.5,88.9,2023-01-14T20:03:26.061Z,2023-01-15T11:02:59Z,3978437345,213,0.8,3979063087,178,,3978437337,56,Left,3978437341,141,93.0,3978437339,140,67.1,3978437343,212,3.9,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497471477,161,1,1,16,7,547zzwqbiugzphhnrhj3z5k5i,1,57,94.1,2023-01-14T20:03:27.392Z,2023-01-15T11:02:58Z,3978437373,213,3.8,3978437367,140,43.8,3978437369,141,79.6,3978437371,212,17.0,3978437365,56,Back,3979063137,178,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497471503,162,1,1,16,10,547zzwqbiugzphhnrhj3z5k5i,1,42.3,82.5,2023-01-14T20:03:29.860Z,2023-01-15T11:02:57Z,3978437477,213,4.7,3978437471,140,39.4,3978437469,56,Back,3979063395,178,,3978437473,141,3.1,3978437467,196,,3978437479,1,,3978437475,212,54.1,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497471593,163,1,1,16,16,547zzwqbiugzphhnrhj3z5k5i,1,28.8,3,2023-01-14T20:03:35.814Z,2023-01-15T11:02:56Z,3978437903,213,0.4,3978437895,56,Back,3978437901,212,19.2,3979063685,178,,3978437897,140,45.6,3978437899,141,14.0,,,,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497471597,164,1,1,16,27,547zzwqbiugzphhnrhj3z5k5i,1,86.1,15.4,2023-01-14T20:03:47.757Z,2023-01-15T11:02:51Z,3978437933,140,95.8,3978437939,213,6.2,3978437937,212,10.3,3978437931,56,Right,3979063857,178,,3978437935,141,13.7,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497471609,165,1,1,16,29,547zzwqbiugzphhnrhj3z5k5i,0,93,13.1,2023-01-14T20:03:49.198Z,2023-01-15T11:02:51Z,3978437981,56,Center,3978437987,212,23.4,3978437989,213,1.6,3978437983,140,93.1,3979064161,178,,3978731679,20,,3978437979,155,,3978437985,141,47.5,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,3978437977,2,,,3978731677,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497471627,175,12,1,16,30,89xivtxk59uzvhdsd6miao6tm,1,5.7,54.3,2023-01-14T20:03:50.102Z,2023-01-15T11:02:51Z,3978438051,213,0.0,3978438045,140,13.2,3978438049,212,7.9,3978438043,56,Back,3979064447,178,,3978438069,15,,3978438047,141,54.6,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497471631,176,49,1,16,30,89xivtxk59uzvhdsd6miao6tm,1,12.7,56.6,2023-01-14T20:03:50.640Z,2023-01-15T11:02:50Z,,,,,,,,,,,,,,,,,,,,,,,,,14w9q2mu6yq235ic55fxs0w2y,N. Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497471655,177,1,1,16,32,89xivtxk59uzvhdsd6miao6tm,1,9.9,63.1,2023-01-14T20:03:52.712Z,2023-01-15T11:02:49Z,3978438163,140,12.0,3978438169,213,1.4,3978438165,141,82.3,3978438167,212,13.2,3979064623,178,,3978438161,56,Back,,,,,,,14w9q2mu6yq235ic55fxs0w2y,N. Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497603783,1476,83,1,16,36,547zzwqbiugzphhnrhj3z5k5i,1,78.1,13.6,2023-01-14T20:03:56.677Z,2023-01-15T11:02:48Z,3979136499,399,240065,,,,,,,,,,,,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497471711,178,1,1,16,36,89xivtxk59uzvhdsd6miao6tm,1,22.1,86.5,2023-01-14T20:03:56.689Z,2023-01-15T11:02:47Z,3979064707,178,,3978438449,141,95.3,3978438447,140,37.3,3978438453,213,0.4,3978438445,56,Back,3978438451,212,17.0,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497471719,179,1,1,16,39,89xivtxk59uzvhdsd6miao6tm,1,29.3,96.4,2023-01-14T20:03:59.238Z,2023-01-15T11:02:46Z,3978438505,213,5.3,3978438499,140,33.6,3978438501,141,87.1,3978438497,56,Back,3978438503,212,7.8,3979064903,178,,,,,,,,5qpyf80if6m1o5vkwf1yt034l,M. Samatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497471739,180,1,1,16,41,89xivtxk59uzvhdsd6miao6tm,1,24.9,91.1,2023-01-14T20:04:00.851Z,2023-01-15T11:02:46Z,3978438599,140,20.5,3978438603,212,4.7,3978438597,56,Back,3978438601,141,92.6,3979064985,178,,3978438605,213,2.9,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497471727,166,45,1,16,43,547zzwqbiugzphhnrhj3z5k5i,0,84.1,3.9,2023-01-14T20:04:03.461Z,2023-01-15T11:02:45Z,3978438707,233,181,3978438557,56,Right,3978438561,286,,,,,,,,,,,,,,,,,bhn5mxfek9byb7m8sovpizzkl,R. Vormer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497471753,181,3,1,16,43,89xivtxk59uzvhdsd6miao6tm,1,15.9,96.1,2023-01-14T20:04:03.461Z,2023-01-15T11:02:44Z,3978438689,233,166,3978438675,285,,3978732469,464,,3979065237,178,,3978438673,56,Back,,,,,,,,,,14w9q2mu6yq235ic55fxs0w2y,N. Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497471781,182,1,1,16,46,89xivtxk59uzvhdsd6miao6tm,1,19.4,86.9,2023-01-14T20:04:05.973Z,2023-01-15T11:02:43Z,3978438835,213,5.7,3979065297,178,,3978438829,140,34.8,3978438833,212,19.6,3978438827,56,Back,3978438831,141,70.6,,,,,,,14w9q2mu6yq235ic55fxs0w2y,N. Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497471787,183,61,1,16,47,89xivtxk59uzvhdsd6miao6tm,0,33.9,71.8,2023-01-14T20:04:07.210Z,2023-01-15T11:02:42Z,3979065981,178,,3978438865,56,Back,,,,,,,,,,,,,,,,,,,19htxtc8lmbfsv83py7hzqb8q,Y. Sor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497471791,167,61,1,16,49,547zzwqbiugzphhnrhj3z5k5i,0,69.9,29.8,2023-01-14T20:04:08.949Z,2023-01-15T11:02:41Z,3978438879,56,Center,3979066571,178,,,,,,,,,,,,,,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497471813,184,1,1,16,49,89xivtxk59uzvhdsd6miao6tm,0,30.6,72.2,2023-01-14T20:04:09.167Z,2023-01-15T11:02:41Z,3978438975,140,36.6,3978438981,213,0.0,3978438977,141,72.3,3979066801,178,,3978438979,212,6.3,3978438973,56,Back,,,,,,,19htxtc8lmbfsv83py7hzqb8q,Y. Sor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497471841,185,1,1,16,54,89xivtxk59uzvhdsd6miao6tm,1,35.3,90.1,2023-01-14T20:04:13.943Z,2023-01-15T11:02:39Z,3978439115,140,20.2,3979067009,178,,3978439121,213,3.3,3978439117,141,86.2,3978439119,212,16.1,3978439113,56,Back,,,,,,,5qpyf80if6m1o5vkwf1yt034l,M. Samatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497471863,186,1,1,16,57,89xivtxk59uzvhdsd6miao6tm,1,25.7,83.5,2023-01-14T20:04:17.522Z,2023-01-15T11:02:38Z,3978439191,56,Back,3978439197,212,15.0,3978439199,213,4.3,3978439193,140,19.4,3979067133,178,,3978439195,141,63.7,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497471893,187,1,1,17,0,89xivtxk59uzvhdsd6miao6tm,1,20.2,58.3,2023-01-14T20:04:19.949Z,2023-01-15T11:02:37Z,3978439325,213,4.7,3978439319,140,20.2,3979067277,178,,3978439317,56,Back,3978439321,141,32.5,3978439323,212,17.5,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497471923,188,1,1,17,2,89xivtxk59uzvhdsd6miao6tm,0,27.1,27.8,2023-01-14T20:04:22.637Z,2023-01-15T11:02:36Z,3978439503,1,,3978439497,141,31.5,3978439501,213,0.0,3978439499,212,51.4,3978439493,56,Center,3979067395,178,,3978439495,140,76.0,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497471925,168,49,1,17,7,547zzwqbiugzphhnrhj3z5k5i,1,33.2,76.8,2023-01-14T20:04:27.264Z,2023-01-15T11:02:35Z,,,,,,,,,,,,,,,,,,,,,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497471955,169,1,1,17,7,547zzwqbiugzphhnrhj3z5k5i,1,33.1,76.6,2023-01-14T20:04:27.292Z,2023-01-15T11:02:35Z,3979067687,178,,3978439645,141,52.7,3978439649,213,3.8,3978439643,140,13.6,3978439641,56,Back,3978439647,212,26.1,,,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497471993,170,1,1,17,12,547zzwqbiugzphhnrhj3z5k5i,1,14.6,56.5,2023-01-14T20:04:32.073Z,2023-01-15T11:02:34Z,3978439797,140,14.9,3979067753,178,,3978439801,212,22.2,3978439803,213,4.7,3978439793,56,Back,3978439799,141,23.9,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497472005,171,1,1,17,17,547zzwqbiugzphhnrhj3z5k5i,1,17.2,24.2,2023-01-14T20:04:37.246Z,2023-01-15T11:02:33Z,3978439853,212,14.2,3978439851,141,44.0,3978439849,140,12.8,3978439855,213,1.9,3979067861,178,,3978439847,56,Back,,,,,,,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497472021,172,1,1,17,20,547zzwqbiugzphhnrhj3z5k5i,1,12.9,46.1,2023-01-14T20:04:39.848Z,2023-01-15T11:02:32Z,3978439915,56,Back,3978439923,213,0.3,3978439921,212,16.1,3979067941,178,,3978439917,140,27.4,3978439919,141,53.7,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497472031,173,1,1,17,21,547zzwqbiugzphhnrhj3z5k5i,1,25.7,53.4,2023-01-14T20:04:41.100Z,2023-01-15T11:02:31Z,3978439959,141,43.0,3978439957,140,14.5,3979068021,178,,3978439963,213,3.7,3978439955,56,Back,3978439961,212,13.7,,,,,,,bhn5mxfek9byb7m8sovpizzkl,R. Vormer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497472063,174,1,1,17,24,547zzwqbiugzphhnrhj3z5k5i,1,9,40.7,2023-01-14T20:04:44.180Z,2023-01-15T11:02:31Z,3978440105,212,20.0,3978440099,56,Back,3978440101,140,14.3,3978440107,213,5.0,3979068079,178,,3978440103,141,12.5,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497472139,175,1,1,17,28,547zzwqbiugzphhnrhj3z5k5i,1,18.8,12.7,2023-01-14T20:04:48.505Z,2023-01-15T11:02:29Z,3979068273,178,,3978440459,1,,3978440451,212,42.0,3978440443,140,34.7,3978440439,56,Back,3978440447,141,69.3,3978440455,213,1.2,3978440437,155,,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497472175,176,1,1,17,34,547zzwqbiugzphhnrhj3z5k5i,1,43.5,80.4,2023-01-14T20:04:54.018Z,2023-01-15T11:02:27Z,3978440621,1,,3978440615,141,89.1,3979068401,178,,3978440619,213,0.2,3978440613,140,77.0,3978440611,56,Left,3978440617,212,35.7,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497525403,987,3,1,17,38,547zzwqbiugzphhnrhj3z5k5i,0,79.2,93.4,2023-01-14T20:04:58.023Z,2023-01-15T11:02:26Z,3978734123,286,,3979069129,178,,3978734121,56,Left,3978734127,467,c8m4ox6n1v89qbbjq73s5ezmx,3978734125,464,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497472177,177,4,1,17,38,547zzwqbiugzphhnrhj3z5k5i,1,81.2,91,2023-01-14T20:04:58.351Z,2023-01-15T11:02:25Z,3978440629,56,Left,3978440633,265,,3978440631,152,,3978440627,13,,3978440703,233,189,3978440635,286,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497472193,189,4,1,17,38,89xivtxk59uzvhdsd6miao6tm,0,18.8,9,2023-01-14T20:04:58.352Z,2023-01-15T11:02:25Z,3978440719,233,177,3978440695,285,,3978440693,265,,3978440687,13,,3979069383,178,,3978440691,152,,3978440689,56,Back,,,,c8m4ox6n1v89qbbjq73s5ezmx,A. Preciado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497472487,178,1,1,18,30,547zzwqbiugzphhnrhj3z5k5i,0,80.4,92,2023-01-14T20:05:49.961Z,2023-01-15T11:02:24Z,3978442169,155,,3978442167,5,,3978442175,140,93.6,3978734807,20,,3978442181,213,5.2,3979069765,178,,3978442983,233,191,3978442177,141,50.1,bhn5mxfek9byb7m8sovpizzkl,R. Vormer,3978442171,152,,,3978734805,223,3978442173,56,3978442179,212,Center,3978442165,2,,,,,,,31.7,,,,,,,,,,,,,,,,
2497472475,190,44,1,18,31,89xivtxk59uzvhdsd6miao6tm,1,6,50.3,2023-01-14T20:05:51.316Z,2023-01-15T11:27:34Z,3978442213,233,179,3978442113,56,Back,3978442115,285,,,,,,,,,,,,,,,,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497472491,179,44,1,18,31,547zzwqbiugzphhnrhj3z5k5i,0,94,49.7,2023-01-14T20:05:51.317Z,2023-01-15T11:02:23Z,3978442247,233,190,3978442191,286,,3978442189,56,Center,,,,,,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497472499,191,41,1,18,31,89xivtxk59uzvhdsd6miao6tm,1,5.9,50.5,2023-01-14T20:05:51.364Z,2023-01-15T11:27:34Z,3978442989,233,178,3979070145,388,,3978734945,378,,3978734941,212,29.7,3978734937,140,34.2,3978734939,141,51.8,3978734943,213,0.0,,,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497472527,180,1,1,18,36,547zzwqbiugzphhnrhj3z5k5i,1,63,42.9,2023-01-14T20:05:56.434Z,2023-01-15T11:02:22Z,3978442401,140,95.1,3978442407,213,0.6,3978442409,1,,3979070249,178,,3978442403,141,75.4,3978442399,56,Center,3978442405,212,40.3,3978442397,155,,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497472537,181,1,1,18,38,547zzwqbiugzphhnrhj3z5k5i,0,92.3,74.4,2023-01-14T20:05:58.783Z,2023-01-15T11:02:22Z,3978442463,141,54.6,3978442461,140,97.5,3978442467,213,5.1,3978442459,56,Center,3978442457,3,,3979070517,178,,3978442465,212,14.5,,,,bhn5mxfek9byb7m8sovpizzkl,R. Vormer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497472559,192,12,1,18,39,89xivtxk59uzvhdsd6miao6tm,1,3.6,48,2023-01-14T20:05:59.667Z,2023-01-15T11:02:21Z,3979070819,388,,3978442545,212,33.3,3978442543,141,0.0,3978442539,56,Back,3978442699,167,,3978442547,213,4.7,3978442541,140,3.0,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497472659,182,5,1,18,44,547zzwqbiugzphhnrhj3z5k5i,1,96.8,102,2023-01-14T20:06:03.956Z,2023-01-15T07:55:53Z,3978442925,56,Left,3978442931,233,193,3978442927,347,,,,,,,,,,,,,,,,,bhn5mxfek9byb7m8sovpizzkl,R. Vormer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497472563,193,5,1,18,44,89xivtxk59uzvhdsd6miao6tm,0,3.2,-2,2023-01-14T20:06:03.956Z,2023-01-15T07:55:53Z,3978442949,233,182,3978442553,56,Back,3978442555,347,,,,,,,,,,,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497472683,183,1,1,18,54,547zzwqbiugzphhnrhj3z5k5i,1,84.4,100,2023-01-14T20:06:14.566Z,2023-01-15T11:02:21Z,3978443025,212,11.8,3978443019,56,Left,3978443017,107,,3978443027,213,3.8,3978443021,140,75.4,3978443023,141,91.5,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497472695,184,1,1,18,57,547zzwqbiugzphhnrhj3z5k5i,1,75.6,91.5,2023-01-14T20:06:17.213Z,2023-01-15T11:02:20Z,3978443087,213,0.3,3978443081,140,83.7,3978443083,141,96.0,3978443085,212,9.0,3978443079,56,Left,3979071577,178,,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497472713,185,1,1,18,57,547zzwqbiugzphhnrhj3z5k5i,1,79.3,99.7,2023-01-14T20:06:17.754Z,2023-01-15T11:02:20Z,3978443155,140,54.1,3978443161,213,3.3,3979071623,178,,3978443159,212,26.8,3978443153,56,Left,3978443157,141,93.5,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497472781,186,1,1,19,1,547zzwqbiugzphhnrhj3z5k5i,1,56,81.5,2023-01-14T20:06:20.999Z,2023-01-15T11:02:19Z,3979071671,178,,3978443471,141,41.6,3978443469,140,47.9,3978443467,56,Back,3978443473,212,28.4,3978443475,213,4.4,,,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497472807,187,1,1,19,9,547zzwqbiugzphhnrhj3z5k5i,1,56.6,67.9,2023-01-14T20:06:28.936Z,2023-01-15T11:02:16Z,3978443577,56,Back,3978443579,140,43.8,3978443585,213,2.8,3978443583,212,14.1,3979071751,178,,3978443581,141,74.1,,,,,,,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497472835,188,1,1,19,13,547zzwqbiugzphhnrhj3z5k5i,1,45.4,75.5,2023-01-14T20:06:32.815Z,2023-01-15T11:02:15Z,3978443735,141,38.9,3979071839,178,,3978443737,212,25.5,3978443731,56,Back,3978443733,140,40.0,3978443739,213,4.5,,,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497472855,189,1,1,19,16,547zzwqbiugzphhnrhj3z5k5i,1,39.4,51,2023-01-14T20:06:35.928Z,2023-01-15T11:02:13Z,3978443825,56,Back,3979072005,178,,3978443827,140,36.5,3978443831,212,12.3,3978443829,141,68.5,3978443833,213,1.8,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497472893,190,1,1,19,19,547zzwqbiugzphhnrhj3z5k5i,1,34.5,79.2,2023-01-14T20:06:39.053Z,2023-01-15T11:02:12Z,3978444003,140,20.0,3978444009,212,20.2,3978444007,141,59.6,3978444011,213,3.9,3978443999,56,Back,3979072039,178,,,,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497472925,191,1,1,19,23,547zzwqbiugzphhnrhj3z5k5i,1,19.8,53.3,2023-01-14T20:06:42.807Z,2023-01-15T11:02:11Z,3978444139,56,Back,3978444143,141,23.7,3978444147,213,5.1,3979072099,178,,3978444141,140,26.7,3978444145,212,21.4,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497472933,192,1,1,19,25,547zzwqbiugzphhnrhj3z5k5i,1,21.8,23.6,2023-01-14T20:06:45.366Z,2023-01-15T11:02:10Z,3979072143,178,,3978444193,140,38.3,3978444199,213,5.7,3978444197,212,21.5,3978444191,56,Back,3978444195,141,4.9,,,,,,,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497472963,193,1,1,19,28,547zzwqbiugzphhnrhj3z5k5i,1,29.8,5.3,2023-01-14T20:06:47.967Z,2023-01-15T11:02:09Z,3978444335,140,23.0,3979072233,178,,3978444333,56,Back,3978444339,212,10.9,3978444341,213,2.3,3978444337,141,17.4,,,,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497472979,194,1,1,19,31,547zzwqbiugzphhnrhj3z5k5i,1,18.1,23.3,2023-01-14T20:06:51.694Z,2023-01-15T11:02:08Z,3978444417,212,20.4,3978444411,56,Back,3978444413,140,10.1,3979072281,178,,3978444419,213,2.0,3978444415,141,50.7,,,,,,,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
