id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/value,assist
2516179465,687,1,2,74,50,8y3iucyxguipljcmf87a11bk9,1,48.9,71.8,2023-03-05T19:04:08.352Z,2023-03-06T11:15:07Z,4077794533,178,,4076877419,212,10.5,4076877415,140,46.0,4076877421,213,4.4,4076877417,141,57.0,4076877413,56,Back,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516179507,688,1,2,74,52,8y3iucyxguipljcmf87a11bk9,1,48.4,58.5,2023-03-05T19:04:10.172Z,2023-03-06T11:15:07Z,4076877637,56,Center,4077794565,178,,4076877643,212,18.3,4076877641,141,77.6,4076877639,140,60.7,4076877645,213,0.8,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516179525,689,3,2,74,54,8y3iucyxguipljcmf87a11bk9,1,62.5,80.6,2023-03-05T19:04:12.791Z,2023-03-06T11:15:05Z,4076877817,233,708,4077794587,178,,4076877745,286,,4077420159,464,,4076877743,56,Left,,,,,,,,,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516179489,708,45,2,74,54,6vyr13j6kbwdtxjwm1m4m8nu2,0,37.5,19.4,2023-03-05T19:04:12.791Z,2023-03-06T11:15:05Z,4076877541,56,Back,4076877543,285,,4076877865,233,689,,,,,,,,,,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516179529,690,4,2,74,55,8y3iucyxguipljcmf87a11bk9,1,63,80.4,2023-03-05T19:04:13.627Z,2023-03-06T11:15:04Z,4076877765,265,,4076877767,286,,4076877763,152,,4076877761,56,Left,4076877759,13,,4076877769,233,709,,,,,,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516179517,709,4,2,74,55,6vyr13j6kbwdtxjwm1m4m8nu2,0,37,19.6,2023-03-05T19:04:13.628Z,2023-03-06T11:15:04Z,4077794635,178,,4076877699,285,,4076877691,13,,4076877693,56,Back,4076877695,152,,4076877787,233,690,4076877697,265,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516180357,711,17,2,75,4,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2023-03-05T19:04:22.328Z,2023-03-06T05:58:38Z,4076882447,13,243,4076882445,392,,4076882443,32,,,,,,,,,,,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516180431,692,1,2,76,26,8y3iucyxguipljcmf87a11bk9,1,60.5,80.3,2023-03-05T19:05:44.820Z,2023-03-06T11:15:03Z,4076882887,140,67.3,4076882885,56,Center,4076882881,5,,4076882883,152,,4077792709,178,,4076882889,141,66.9,4076882893,213,5.4,4076882891,212,11.6,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516180469,693,1,2,76,29,8y3iucyxguipljcmf87a11bk9,1,61,65.6,2023-03-05T19:05:47.979Z,2023-03-06T11:15:02Z,4076883101,56,Center,4076883111,213,4.9,4077792787,178,,4076883105,140,66.0,4076883107,141,28.3,4076883109,212,25.9,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516180491,694,1,2,76,33,8y3iucyxguipljcmf87a11bk9,1,68.6,26.6,2023-03-05T19:05:51.545Z,2023-03-06T11:15:01Z,4076883267,56,Right,4076883283,213,5.4,4077792851,178,,4076883279,212,17.3,4076883275,141,6.7,4076883271,140,78.9,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516180513,695,1,2,76,36,8y3iucyxguipljcmf87a11bk9,1,81.6,3.6,2023-03-05T19:05:54.200Z,2023-03-06T11:15:00Z,4076883401,213,2.4,4076883399,212,11.9,4077792871,178,,4076883395,140,72.9,4076883397,141,14.9,4076883393,56,Right,,,,,,,2igz499o21aihmkugktp3nyms,M. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516180545,696,1,2,76,39,8y3iucyxguipljcmf87a11bk9,1,76.5,15.9,2023-03-05T19:05:57.730Z,2023-03-06T11:14:59Z,4077793143,178,,4076883579,56,Right,4076883587,213,5.5,4076883585,212,9.7,4076883581,140,82.9,4076883583,141,5.6,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516180565,697,1,2,76,41,8y3iucyxguipljcmf87a11bk9,1,80,3.4,2023-03-05T19:05:59.807Z,2023-03-06T11:14:58Z,4076883677,141,11.4,4076883675,140,73.2,4076883673,56,Right,4076883681,213,2.5,4076883679,212,9.0,4077793211,178,,,,,,,,2igz499o21aihmkugktp3nyms,M. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516180585,698,1,2,76,43,8y3iucyxguipljcmf87a11bk9,1,72.9,8,2023-03-05T19:06:01.571Z,2023-03-06T11:14:57Z,4077793249,178,,4076883787,56,Right,4076883795,213,1.2,4076883791,141,18.9,4076883793,212,7.9,4076883789,140,75.6,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516180651,699,1,2,76,45,8y3iucyxguipljcmf87a11bk9,1,74.2,14.6,2023-03-05T19:06:03.338Z,2023-03-06T11:14:56Z,4076884159,141,9.4,4076884161,212,7.0,4076884163,213,5.7,4076884155,56,Right,4077793277,178,,4076884157,140,79.9,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516180683,700,1,2,76,49,8y3iucyxguipljcmf87a11bk9,1,76,15.4,2023-03-05T19:06:07.657Z,2023-03-06T11:14:54Z,4076884287,140,72.5,4076884285,56,Right,4077793621,178,,4076884291,212,7.4,4076884289,141,5.9,4076884293,213,4.2,,,,,,,2igz499o21aihmkugktp3nyms,M. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516180727,701,1,2,76,51,8y3iucyxguipljcmf87a11bk9,1,69.5,9.3,2023-03-05T19:06:09.361Z,2023-03-06T11:14:53Z,4076884573,212,6.0,4076884569,141,14.7,4076884577,213,0.7,4076884561,56,Right,4077793657,178,,4076884565,140,74.0,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516180743,702,1,2,76,55,8y3iucyxguipljcmf87a11bk9,1,75.4,23.8,2023-03-05T19:06:13.989Z,2023-03-06T11:14:51Z,4076884647,140,85.5,4076884645,56,Right,4076884649,141,6.4,4076884651,212,15.9,4076884653,213,5.4,4077793677,178,,,,,,,,2igz499o21aihmkugktp3nyms,M. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516180769,703,1,2,76,58,8y3iucyxguipljcmf87a11bk9,1,84.3,5.7,2023-03-05T19:06:16.337Z,2023-03-06T11:14:50Z,4077793737,178,,4076884803,141,16.7,4076884801,140,92.7,4076884799,56,Right,4076884807,213,0.7,4076884805,212,11.6,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516180771,704,1,2,77,0,8y3iucyxguipljcmf87a11bk9,0,95.9,16.4,2023-03-05T19:06:18.346Z,2023-03-06T11:14:49Z,4076884815,155,,4076884817,56,Center,4077420865,224,,4076884821,141,41.9,4076884813,2,,4076884827,213,2.0,4077793797,178,,4077421011,20,,2igz499o21aihmkugktp3nyms,M. Fofana,,4076884825,212,4076884819,140,,,,,,,,,,,19.0,88.6,,,,,,,,,,,,,,,,,,,,
2516180787,712,12,2,77,1,6vyr13j6kbwdtxjwm1m4m8nu2,1,8.4,58.6,2023-03-05T19:06:19.283Z,2023-03-06T11:14:49Z,4076884953,15,,4076884929,141,58.2,4076884931,212,18.1,4076884933,213,6.3,4076884927,140,25.6,4077793957,388,,4076884923,56,Back,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516180805,705,15,2,77,3,8y3iucyxguipljcmf87a11bk9,1,78.7,48.5,2023-03-05T19:06:21.913Z,2023-03-06T11:14:48Z,4076885021,18,,4076888557,20,,4076889041,102,52.8,4076885019,22,,4076889047,215,,4076889057,231,48.7,4077793987,178,,4076889051,146,81.9,99tf4co0pm09ayca13ma3lql1,J. De Sart,,4076888579,233,4076888561,82,4076889053,147,46.8,4076889045,103,4076889049,458,,4076889055,230,713,,19,4076885023,56,98.1,Center,4076889039,76,,,,,,,,,,,,,
2516180817,713,10,2,77,3,6vyr13j6kbwdtxjwm1m4m8nu2,1,16.9,52.1,2023-03-05T19:06:22.094Z,2023-03-06T11:03:48Z,4077794029,21,,4076888613,233,705,4076885081,94,,4076885083,56,Back,4077794027,388,,,,,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516180949,706,6,2,77,9,8y3iucyxguipljcmf87a11bk9,1,100,15.6,2023-03-05T19:06:27.390Z,2023-03-06T06:01:46Z,4076886297,233,714,4076885921,56,Right,4076885923,75,,,,,,,,,,,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516180853,714,6,2,77,9,6vyr13j6kbwdtxjwm1m4m8nu2,0,0,84.4,2023-03-05T19:06:27.390Z,2023-03-06T06:01:47Z,4076886313,233,706,4076886217,73,,4076885315,56,Back,,,,,,,,,,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516181083,707,1,2,77,30,8y3iucyxguipljcmf87a11bk9,1,99.5,0.5,2023-03-05T19:06:48.992Z,2023-03-06T10:50:36Z,4076886729,213,2.7,4076886719,6,,4077794117,178,,4076886721,56,Right,4076886723,140,89.2,4076886725,141,7.6,4076886727,212,11.8,,,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516181101,708,1,2,77,33,8y3iucyxguipljcmf87a11bk9,1,89.4,6.1,2023-03-05T19:06:51.407Z,2023-03-06T11:35:08Z,4077794155,178,,4076886829,212,20.3,4076886833,213,2.5,4076886823,56,Center,4076886827,141,23.9,4076886825,140,73.9,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516181121,709,1,2,77,35,8y3iucyxguipljcmf87a11bk9,0,77.4,27.1,2023-03-05T19:06:53.816Z,2023-03-06T11:14:46Z,4076886939,140,86.2,4076886945,213,1.1,4077421655,72,,4077794191,178,,4077421653,223,,4076886941,141,51.0,4076886943,212,18.7,4076886933,2,,2igz499o21aihmkugktp3nyms,M. Fofana,,4076886937,56,,,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,
2516181145,715,12,2,77,36,6vyr13j6kbwdtxjwm1m4m8nu2,1,11.7,52.6,2023-03-05T19:06:54.724Z,2023-03-06T11:14:46Z,4076887073,213,0.2,4076887071,212,29.2,4076887069,141,63.0,4076887065,56,Back,4077794307,178,,4076887067,140,38.7,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516181179,710,1,2,77,38,8y3iucyxguipljcmf87a11bk9,0,68.1,46.6,2023-03-05T19:06:56.965Z,2023-03-06T11:14:45Z,4076887295,56,Center,4076887297,140,74.1,4076887293,157,,4076887305,1,,4076887303,213,5.3,4077794683,178,,4076887301,212,11.2,4076887299,141,33.0,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516181189,716,44,2,77,42,6vyr13j6kbwdtxjwm1m4m8nu2,1,24.9,63.9,2023-03-05T19:07:00.444Z,2023-03-06T11:14:45Z,4076887363,233,711,4076887345,56,Back,4076887347,285,,,,,,,,,,,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516181185,711,44,2,77,42,8y3iucyxguipljcmf87a11bk9,0,75.1,36.1,2023-03-05T19:07:00.445Z,2023-03-06T11:14:45Z,4076887341,286,,4076887469,233,716,4076887339,56,Center,,,,,,,,,,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516181203,717,12,2,77,42,6vyr13j6kbwdtxjwm1m4m8nu2,1,24.8,64.9,2023-03-05T19:07:00.470Z,2023-03-06T11:14:44Z,4076887413,140,48.0,4076887411,56,Back,4076887421,213,0.8,4076887417,212,34.7,4076887651,167,,4076887415,141,100.0,4077794797,178,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516181401,712,5,2,77,46,8y3iucyxguipljcmf87a11bk9,1,55.1,-1.2,2023-03-05T19:07:04.968Z,2023-03-06T06:03:10Z,4076888523,56,Right,4076888525,347,,4076888607,233,718,,,,,,,,,,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516181227,718,5,2,77,46,6vyr13j6kbwdtxjwm1m4m8nu2,0,44.9,101.2,2023-03-05T19:07:04.968Z,2023-03-06T06:03:10Z,4076887581,56,Back,4076887583,347,,4076888635,233,712,,,,,,,,,,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516181505,719,18,2,78,9,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2023-03-05T19:07:27.952Z,2023-03-06T06:03:20Z,4076889077,44,Forward,4076889139,55,720,4076889075,42,,4076889079,59,13,,,,,,,,,,,,,9jiectkc8rk0ivxn80l87ic45,I. Slimani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516181507,720,19,2,78,9,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2023-03-05T19:07:27.953Z,2023-03-06T06:03:21Z,4076889081,42,,4076889085,145,9,4076889087,59,9,4076889093,44,Forward,4076889089,292,9,4076889091,293,3,4076889095,55,719,,,,8q7c0yi5x7vh7032jgbeytal1,B. Raman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516181617,721,18,2,78,11,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2023-03-05T19:07:29.636Z,2023-03-06T06:03:30Z,4076889653,42,,4076889655,44,Midfielder,4076889657,59,36,4076889705,55,722,,,,,,,,,,,,,3q2ibq6hhxyht8046ib49ye39,A. Dreyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516181619,722,19,2,78,11,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2023-03-05T19:07:29.637Z,2023-03-06T06:03:31Z,4076889667,145,10,4076889683,55,721,4076889663,42,,4076889677,44,Forward,4076889669,59,61,4076889673,293,2,4076889671,292,8,,,,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516181657,713,1,2,78,20,8y3iucyxguipljcmf87a11bk9,1,50.3,0,2023-03-05T19:07:38.320Z,2023-03-06T11:14:44Z,4076889897,56,Back,4076889895,107,,4076889905,213,2.4,4076889903,212,18.0,4076889901,141,16.4,4076889899,140,37.7,,,,,,,2igz499o21aihmkugktp3nyms,M. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516181673,714,1,2,78,22,8y3iucyxguipljcmf87a11bk9,1,35.9,9.8,2023-03-05T19:07:40.346Z,2023-03-06T11:14:43Z,4076889987,140,47.2,4076889985,56,Back,4076889991,212,12.0,4076889989,141,7.1,4076889993,213,6.1,4077795215,178,,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516181731,715,3,2,78,23,8y3iucyxguipljcmf87a11bk9,1,48.2,1.9,2023-03-05T19:07:41.288Z,2023-03-06T11:14:42Z,4076890333,233,723,4077424013,465,,4076890327,286,,4077795271,178,,4076890325,56,Back,,,,,,,,,,2igz499o21aihmkugktp3nyms,M. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516181711,723,45,2,78,23,6vyr13j6kbwdtxjwm1m4m8nu2,0,51.8,98.1,2023-03-05T19:07:41.288Z,2023-03-06T11:14:42Z,4076890209,56,Left,4076890337,233,715,4076890211,285,,,,,,,,,,,,,,,,,5yw1c3i4j9zyt52vomrfbxyol,L. Refaelov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516181765,716,1,2,78,30,8y3iucyxguipljcmf87a11bk9,1,61.6,22.5,2023-03-05T19:07:48.585Z,2023-03-06T11:14:39Z,4076890493,212,21.2,4076890491,141,41.8,4076890489,140,45.7,4077795321,178,,4076890495,213,2.5,4076890487,56,Back,,,,,,,2igz499o21aihmkugktp3nyms,M. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516181809,717,1,2,78,33,8y3iucyxguipljcmf87a11bk9,1,44,43.6,2023-03-05T19:07:51.226Z,2023-03-06T11:14:38Z,4076890759,141,86.5,4076890757,140,56.3,4076890755,56,Left,4077795361,178,,4076890761,212,31.9,4076890763,213,1.2,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516181819,718,1,2,78,38,8y3iucyxguipljcmf87a11bk9,0,56.8,90.2,2023-03-05T19:07:57.124Z,2023-03-06T11:14:36Z,4076890809,56,Left,4076890817,213,6.0,4076890815,212,18.8,4077795383,178,,4076890807,155,,4076890813,141,81.2,4076890811,140,73.7,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516181845,724,1,2,78,40,6vyr13j6kbwdtxjwm1m4m8nu2,1,22.7,18.4,2023-03-05T19:07:58.766Z,2023-03-06T11:14:36Z,4076890943,140,33.5,4077795437,388,,4076890931,3,,4076890961,213,0.7,4076890957,212,15.3,4076890937,56,Back,4076890949,141,33.4,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516181849,725,49,2,78,42,6vyr13j6kbwdtxjwm1m4m8nu2,1,35.1,14.1,2023-03-05T19:08:00.398Z,2023-03-06T11:14:36Z,,,,,,,,,,,,,,,,,,,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516181859,726,1,2,78,43,6vyr13j6kbwdtxjwm1m4m8nu2,1,34.7,14.8,2023-03-05T19:08:01.261Z,2023-03-06T11:14:35Z,4077795531,178,,4076891049,213,2.8,4076891047,212,6.7,4076891045,141,17.7,4076891043,140,28.6,4076891041,56,Back,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516181867,727,1,2,78,44,6vyr13j6kbwdtxjwm1m4m8nu2,0,26,14.7,2023-03-05T19:08:02.365Z,2023-03-06T11:14:34Z,4076891095,213,0.2,4076891091,141,20.4,4077795597,178,,4076891093,212,16.8,4076891089,140,41.6,4076891085,155,,4076891087,56,Back,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516181893,719,1,2,78,46,8y3iucyxguipljcmf87a11bk9,1,60.3,85.1,2023-03-05T19:08:04.284Z,2023-03-06T11:14:34Z,4076891255,141,76.6,4076891249,3,,4077795633,178,,4076891253,140,65.1,4076891251,56,Center,4076891261,212,7.7,4076891263,213,5.4,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516181905,720,1,2,78,46,8y3iucyxguipljcmf87a11bk9,1,67.2,81,2023-03-05T19:08:05.132Z,2023-03-06T11:14:33Z,4077795673,178,,4076891309,141,84.2,4076891313,213,2.7,4076891311,212,5.5,4076891305,56,Left,4076891307,140,62.4,,,,,,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516181907,721,61,2,78,47,8y3iucyxguipljcmf87a11bk9,0,66.3,89.4,2023-03-05T19:08:05.955Z,2023-03-06T11:14:33Z,4077795721,178,,4076891319,56,Left,,,,,,,,,,,,,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516181913,728,1,2,78,48,6vyr13j6kbwdtxjwm1m4m8nu2,0,23.9,22,2023-03-05T19:08:06.392Z,2023-03-06T11:14:32Z,4077796359,178,,4076891345,3,,4076891347,56,Back,4076891355,213,0.3,4076891349,140,39.7,4076891353,212,17.5,4076891351,141,30.4,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516181931,722,1,2,78,49,8y3iucyxguipljcmf87a11bk9,1,63.1,75,2023-03-05T19:08:07.678Z,2023-03-06T11:40:19Z,4076891481,141,65.4,4076891483,212,6.6,4076891485,213,4.9,4076891479,140,64.1,4077796999,178,,4076891477,56,Center,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516181939,723,49,2,78,51,8y3iucyxguipljcmf87a11bk9,1,68.2,55.1,2023-03-05T19:08:09.723Z,2023-03-06T11:14:31Z,,,,,,,,,,,,,,,,,,,,,,,,,b9wew8z92aj36vvxfj3q7kxcl,L. Depoitre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516181957,724,61,2,78,52,8y3iucyxguipljcmf87a11bk9,0,65.3,57.6,2023-03-05T19:08:10.591Z,2023-03-06T11:14:31Z,4076891611,56,Center,4077797367,178,,,,,,,,,,,,,,,,,,,,b9wew8z92aj36vvxfj3q7kxcl,L. Depoitre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516181965,729,49,2,78,53,6vyr13j6kbwdtxjwm1m4m8nu2,1,36.2,39.4,2023-03-05T19:08:11.200Z,2023-03-06T11:14:30Z,,,,,,,,,,,,,,,,,,,,,,,,,5yw1c3i4j9zyt52vomrfbxyol,L. Refaelov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516182059,730,1,2,78,54,6vyr13j6kbwdtxjwm1m4m8nu2,1,38.4,43.3,2023-03-05T19:08:12.302Z,2023-03-06T11:14:29Z,4076892169,141,71.7,4077797429,178,,4076892173,213,1.4,4076892171,212,19.7,4076892167,140,42.0,4076892165,56,Back,,,,,,,5yw1c3i4j9zyt52vomrfbxyol,L. Refaelov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516355501,1535,67,2,78,55,6vyr13j6kbwdtxjwm1m4m8nu2,1,41.3,58.7,2023-03-05T19:08:13.886Z,2023-03-06T11:14:29Z,4077837303,233,1397,,,,,,,,,,,,,,,,,,,,,,6rarodhofviwmh5jd0ly8lp4a,M. N'Diaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516355497,1397,67,2,78,55,8y3iucyxguipljcmf87a11bk9,0,58.7,41.3,2023-03-05T19:08:13.887Z,2023-03-06T11:14:28Z,4077837307,233,1535,,,,,,,,,,,,,,,,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516182101,731,1,2,79,3,6vyr13j6kbwdtxjwm1m4m8nu2,1,37,80.7,2023-03-05T19:08:22.110Z,2023-03-06T11:14:23Z,4076892415,213,4.5,4076892417,1,,4076892413,212,32.2,4076892411,141,34.9,4076892407,56,Back,4076892409,140,29.1,4077797507,178,,,,,6rarodhofviwmh5jd0ly8lp4a,M. N'Diaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516182135,732,1,2,79,7,6vyr13j6kbwdtxjwm1m4m8nu2,1,30.2,35.7,2023-03-05T19:08:26.085Z,2023-03-06T11:14:22Z,4077797521,178,,4076892601,212,23.6,4076892603,213,5.2,4076892599,141,5.0,4076892595,56,Back,4076892597,140,40.7,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516182175,733,1,2,79,10,6vyr13j6kbwdtxjwm1m4m8nu2,1,40.3,5.9,2023-03-05T19:08:28.912Z,2023-03-06T11:14:21Z,4076892795,140,46.5,4076892797,141,26.2,4077797553,178,,4076892793,56,Back,4076892801,213,1.1,4076892799,212,15.3,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
