id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/value,assist,qualifier/16/value,qualifier/17/value
2493597069,500,1,2,46,0,2989v3kho9h5jaboe1nr7lx21,1,13.7,63.7,2022-12-27T20:09:40.503Z,2022-12-28T09:25:17Z,3958008685,140,28.6,3958008693,1,,3958008683,56,Back,3958008689,212,34.1,3958008691,213,5.2,3958008687,141,19.2,3958139975,178,,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597075,501,1,2,46,3,2989v3kho9h5jaboe1nr7lx21,1,31.7,22,2022-12-27T20:09:43.886Z,2022-12-28T09:25:16Z,3958008735,213,1.9,3958139987,178,,3958008729,140,27.3,3958008733,212,13.7,3958008727,56,Back,3958008731,141,41.0,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597081,502,1,2,46,6,2989v3kho9h5jaboe1nr7lx21,1,28.7,42.3,2022-12-27T20:09:46.655Z,2022-12-28T09:25:15Z,3958008779,140,35.2,3958008783,212,14.2,3958008781,141,24.0,3958008777,56,Back,3958140011,178,,3958008785,213,5.2,,,,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597087,503,1,2,46,9,2989v3kho9h5jaboe1nr7lx21,0,39.6,22,2022-12-27T20:09:49.399Z,2022-12-28T09:25:14Z,3958140019,178,,3958008811,141,20.9,3958008813,212,8.1,3958008809,140,47.3,3958008807,56,Back,3958008815,213,6.2,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597091,395,8,2,46,9,547zzwqbiugzphhnrhj3z5k5i,1,55.9,78.6,2022-12-27T20:09:49.597Z,2022-12-28T09:25:13Z,3958108619,385,,3958140051,178,,3958008829,56,Center,,,,,,,,,,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597095,396,5,2,46,10,547zzwqbiugzphhnrhj3z5k5i,0,46.6,102,2022-12-27T20:09:51.167Z,2022-12-28T03:21:27Z,3958008915,233,504,3958008851,347,,3958008849,56,Back,,,,,,,,,,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597107,504,5,2,46,10,2989v3kho9h5jaboe1nr7lx21,1,53.4,-2,2022-12-27T20:09:51.167Z,2022-12-28T03:21:26Z,3958008903,56,Right,3958008911,233,396,3958008905,347,,,,,,,,,,,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597125,505,1,2,46,18,2989v3kho9h5jaboe1nr7lx21,0,56.3,0,2022-12-27T20:09:58.578Z,2022-12-28T03:21:35Z,3958009035,140,76.7,3958009033,56,Right,3958009041,213,6.3,3958009037,141,0.0,3958009039,212,21.4,3958009043,1,,3958009031,107,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597177,397,5,2,46,21,547zzwqbiugzphhnrhj3z5k5i,1,19.8,101.4,2022-12-27T20:10:02.017Z,2022-12-28T03:21:43Z,3958009325,233,506,3958009309,56,Back,3958009311,347,,,,,,,,,,,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597127,506,5,2,46,21,2989v3kho9h5jaboe1nr7lx21,0,80.2,-1.4,2022-12-27T20:10:02.017Z,2022-12-28T03:21:43Z,3958009329,233,397,3958009047,347,,3958009045,56,Right,,,,,,,,,,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597181,398,1,2,46,31,547zzwqbiugzphhnrhj3z5k5i,0,20.5,100,2022-12-27T20:10:11.667Z,2022-12-28T09:25:13Z,3958009335,56,Back,3958009341,212,18.4,3958009333,107,,3958009339,141,100.0,3958009337,140,38.0,3958009343,213,6.3,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493605167,729,5,2,46,39,547zzwqbiugzphhnrhj3z5k5i,0,49.6,101.8,2022-12-27T20:10:19.267Z,2022-12-28T03:22:18Z,3958048967,347,,3958048973,233,1007,3958048965,56,Back,3958049007,189,,,,,,,,,,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493605155,1007,5,2,46,39,2989v3kho9h5jaboe1nr7lx21,1,50.4,-1.8,2022-12-27T20:10:19.267Z,2022-12-28T03:22:18Z,3958048931,56,Right,3958048933,347,,3958048939,189,,3958048969,233,729,,,,,,,,,,,,,b24ytr3apnyp7z17c124tu1yi,D. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493605169,1008,1,2,46,40,2989v3kho9h5jaboe1nr7lx21,1,61.7,0,2022-12-27T20:10:20.638Z,2022-12-28T09:25:12Z,3958048989,213,2.9,3958048987,212,20.2,3958048997,189,,3958048981,56,Back,3958048985,141,5.6,3958048983,140,43.0,3958048979,107,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597197,507,43,2,46,44,2989v3kho9h5jaboe1nr7lx21,1,0,0,2022-12-27T20:10:24.828Z,2022-12-27T20:19:32Z,3958009431,141,14.3,3958017841,144,1,3958009435,213,2.5,3958009427,56,Back,3958009433,212,17.8,3958009429,140,44.2,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597205,508,1,2,46,45,2989v3kho9h5jaboe1nr7lx21,1,44.1,24.1,2022-12-27T20:10:25.958Z,2022-12-28T09:25:11Z,3958140157,178,,3958009477,140,37.2,3958009479,141,62.9,3958009483,213,1.8,3958009481,212,27.4,3958009475,56,Back,,,,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597215,509,1,2,46,51,2989v3kho9h5jaboe1nr7lx21,1,43.7,68.1,2022-12-27T20:10:31.504Z,2022-12-28T09:25:09Z,3958140177,178,,3958009529,213,0.4,3958009527,212,43.9,3958009521,56,Left,3958009519,155,,3958009525,141,92.6,3958009531,1,,3958009523,140,82.4,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597217,510,61,2,46,54,2989v3kho9h5jaboe1nr7lx21,0,78.8,94.6,2022-12-27T20:10:34.239Z,2022-12-28T09:25:08Z,3958140189,15,,3958140191,178,,3958009535,56,Left,,,,,,,,,,,,,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597221,399,1,2,46,55,547zzwqbiugzphhnrhj3z5k5i,0,16.6,5.1,2022-12-27T20:10:35.567Z,2022-12-28T09:25:08Z,3958009567,212,24.1,3958009569,213,6.1,3958009573,1,,3958009561,56,Back,3958140203,178,,3958009565,141,0.0,3958009559,157,,3958009563,140,39.2,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597223,400,5,2,46,57,547zzwqbiugzphhnrhj3z5k5i,0,37,-1,2022-12-27T20:10:37.618Z,2022-12-28T03:22:50Z,3958009627,233,511,3958009579,347,,3958009577,56,Back,,,,,,,,,,,,,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597227,511,5,2,46,57,2989v3kho9h5jaboe1nr7lx21,1,63,101,2022-12-27T20:10:37.618Z,2022-12-28T03:22:50Z,3958009617,56,Left,3958009619,347,,3958009621,233,400,,,,,,,,,,,,,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597233,512,1,2,47,1,2989v3kho9h5jaboe1nr7lx21,1,60.1,100,2022-12-27T20:10:41.468Z,2022-12-28T09:25:07Z,3958009655,140,50.3,3958009661,213,3.6,3958009653,56,Left,3958009659,212,11.7,3958009657,141,93.0,3958009651,107,,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597241,513,1,2,47,3,2989v3kho9h5jaboe1nr7lx21,1,49.6,92.2,2022-12-27T20:10:43.940Z,2022-12-28T09:25:06Z,3958009691,56,Center,3958009697,212,10.1,3958009699,213,5.1,3958009693,140,53.2,3958140221,178,,3958009695,141,78.4,,,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597257,514,1,2,47,5,2989v3kho9h5jaboe1nr7lx21,1,51.1,77.1,2022-12-27T20:10:45.567Z,2022-12-28T09:25:05Z,3958009757,141,58.8,3958009759,212,20.0,3958009761,213,3.8,3958009755,140,36.2,3958009753,56,Back,3958140233,178,,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597279,515,1,2,47,8,2989v3kho9h5jaboe1nr7lx21,1,40.1,56.2,2022-12-27T20:10:48.861Z,2022-12-28T09:25:05Z,3958140249,178,,3958009837,56,Right,3958009845,141,5.6,3958009841,140,58.4,3958009847,212,39.4,3958009851,1,,3958009849,213,5.2,3958009835,155,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493626221,1104,83,2,47,12,547zzwqbiugzphhnrhj3z5k5i,1,42.6,96.9,2022-12-27T20:10:52.759Z,2022-12-28T09:25:04Z,3958155841,399,209293,,,,,,,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597283,516,1,2,47,12,2989v3kho9h5jaboe1nr7lx21,1,57.4,3.1,2022-12-27T20:10:52.784Z,2022-12-28T09:25:03Z,3958009875,141,6.1,3958140257,178,,3958009873,140,44.3,3958009879,213,3.0,3958009877,212,13.9,3958009871,56,Back,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493630387,1140,43,2,47,15,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2022-12-27T20:10:55.293Z,2022-12-28T05:53:03Z,3958172529,399,587789,3958172927,144,83,,,,,,,,,,,,,,,,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597289,517,1,2,47,15,2989v3kho9h5jaboe1nr7lx21,0,38.9,7.5,2022-12-27T20:10:55.316Z,2022-12-28T09:25:02Z,3958009897,140,38.4,3958009903,213,1.9,3958009899,141,9.5,3958140269,178,,3958009895,56,Back,3958009901,212,1.5,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597295,401,61,2,47,15,547zzwqbiugzphhnrhj3z5k5i,1,61.3,92.1,2022-12-27T20:10:55.373Z,2022-12-28T09:25:02Z,3958009913,56,Left,3958140297,178,,,,,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597303,402,49,2,47,17,547zzwqbiugzphhnrhj3z5k5i,1,74,74.6,2022-12-27T20:10:57.774Z,2022-12-28T09:25:01Z,,,,,,,,,,,,,,,,,,,,,,,,,5l6a4uxq1vzo91ugdcjq3jw7p,Zinho Gano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597315,403,1,2,47,19,547zzwqbiugzphhnrhj3z5k5i,1,79.6,82.1,2022-12-27T20:11:00.086Z,2022-12-28T09:25:00Z,3958009993,141,66.4,3958140353,178,,3958009995,212,12.1,3958009989,56,Center,3958009991,140,74.1,3958009997,213,4.2,,,,,,,5l6a4uxq1vzo91ugdcjq3jw7p,Zinho Gano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597317,404,50,2,47,21,547zzwqbiugzphhnrhj3z5k5i,1,80.9,63,2022-12-27T20:11:01.298Z,2022-12-28T09:03:48Z,3958010069,233,518,3958010001,56,Center,3958010003,286,,,,,,,,,,,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597325,518,7,2,47,22,2989v3kho9h5jaboe1nr7lx21,1,19.1,37,2022-12-27T20:11:03.227Z,2022-12-28T09:03:49Z,3958140461,178,,3958010039,285,,3958010053,233,404,3958010037,56,Back,3958109049,385,,,,,,,,,,,b24ytr3apnyp7z17c124tu1yi,D. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597329,519,12,2,47,23,2989v3kho9h5jaboe1nr7lx21,1,15.7,38.1,2022-12-27T20:11:03.578Z,2022-12-28T09:24:59Z,3958049095,141,28.9,3958140485,178,,3958010051,56,Back,3958049093,140,23.5,3958049099,213,5.6,3958049097,212,10.3,,,,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597341,520,49,2,47,25,2989v3kho9h5jaboe1nr7lx21,1,23.4,35.5,2022-12-27T20:11:05.686Z,2022-12-28T09:24:59Z,,,,,,,,,,,,,,,,,,,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597345,521,1,2,47,27,2989v3kho9h5jaboe1nr7lx21,1,34.6,40.5,2022-12-27T20:11:07.947Z,2022-12-28T09:24:58Z,3958010173,213,0.7,3958010169,141,83.3,3958010175,1,,3958010167,140,70.4,3958010171,212,47.5,3958140529,178,,3958010165,56,Left,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597349,522,1,2,47,34,2989v3kho9h5jaboe1nr7lx21,1,71.1,82.4,2022-12-27T20:11:14.741Z,2022-12-28T09:24:56Z,3958010195,141,85.0,3958010193,140,56.1,3958140541,178,,3958010199,213,3.0,3958010197,212,15.8,3958010191,56,Left,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597353,523,1,2,47,36,2989v3kho9h5jaboe1nr7lx21,1,55.1,87.8,2022-12-27T20:11:17.170Z,2022-12-28T09:24:55Z,3958010211,141,70.8,3958010213,212,12.4,3958010209,140,59.4,3958010207,56,Center,3958140561,178,,3958010215,213,5.1,,,,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597361,524,1,2,47,37,2989v3kho9h5jaboe1nr7lx21,1,57.3,75.5,2022-12-27T20:11:17.812Z,2022-12-28T09:24:54Z,3958010267,141,71.2,3958010269,212,14.8,3958010263,56,Back,3958010271,213,3.3,3958010265,140,43.5,3958140569,178,,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597367,525,1,2,47,40,2989v3kho9h5jaboe1nr7lx21,1,45.6,75.2,2022-12-27T20:11:20.489Z,2022-12-28T09:24:54Z,3958010307,213,4.7,3958010305,212,20.6,3958010303,141,44.9,3958140579,178,,3958010299,56,Back,3958010301,140,45.8,,,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597375,526,1,2,47,44,2989v3kho9h5jaboe1nr7lx21,1,48.2,43.1,2022-12-27T20:11:24.670Z,2022-12-28T09:24:52Z,3958010343,141,19.5,3958010345,212,17.3,3958010339,56,Right,3958010341,140,54.4,3958140587,178,,3958010347,213,5.1,,,,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597383,527,1,2,47,46,2989v3kho9h5jaboe1nr7lx21,1,58.7,17.4,2022-12-27T20:11:27.090Z,2022-12-28T09:24:51Z,3958010403,140,60.7,3958010405,141,2.6,3958010401,56,Right,3958010409,213,4.9,3958140603,178,,3958010407,212,10.3,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597387,528,1,2,47,48,2989v3kho9h5jaboe1nr7lx21,1,66.7,2.8,2022-12-27T20:11:29.020Z,2022-12-28T09:24:50Z,3958140615,178,,3958010437,213,2.7,3958010431,140,52.6,3958010435,212,16.1,3958010433,141,12.0,3958010429,56,Right,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597399,529,1,2,47,52,2989v3kho9h5jaboe1nr7lx21,1,50.9,15.8,2022-12-27T20:11:32.938Z,2022-12-28T09:24:49Z,3958010503,212,27.1,3958010505,213,2.5,3958010497,56,Back,3958010499,140,29.8,3958010501,141,38.8,3958140619,178,,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597401,530,1,2,47,55,2989v3kho9h5jaboe1nr7lx21,1,23.3,36.8,2022-12-27T20:11:36.019Z,2022-12-28T09:24:48Z,3958010515,141,81.7,3958010513,140,36.4,3958140631,178,,3958010517,212,33.5,3958010519,213,1.1,3958326047,1,,3958010511,56,Back,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597421,531,1,2,48,2,2989v3kho9h5jaboe1nr7lx21,1,51.4,80.1,2022-12-27T20:11:42.590Z,2022-12-28T09:24:47Z,3958140641,178,,3958010641,212,15.2,3958010635,56,Left,3958010643,213,0.8,3958010637,140,61.4,3958010639,141,96.2,,,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597425,532,1,2,48,4,2989v3kho9h5jaboe1nr7lx21,1,62.9,98.7,2022-12-27T20:11:44.581Z,2022-12-28T09:24:46Z,3958010653,140,64.3,3958010655,141,87.7,3958140661,178,,3958010651,56,Left,3958010657,212,7.6,3958010659,213,4.9,,,,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597435,533,1,2,48,4,2989v3kho9h5jaboe1nr7lx21,1,67.4,88.8,2022-12-27T20:11:45.071Z,2022-12-28T09:24:45Z,3958010715,213,2.6,3958010707,56,Left,3958140687,178,,3958010709,140,59.6,3958010713,212,9.5,3958010711,141,95.9,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597443,534,1,2,48,6,2989v3kho9h5jaboe1nr7lx21,1,61.4,94.3,2022-12-27T20:11:46.919Z,2022-12-28T09:24:44Z,3958010735,56,Left,3958140713,178,,3958010741,212,6.5,3958010739,141,95.3,3958010737,140,55.2,3958010743,213,3.0,,,,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597447,535,1,2,48,10,2989v3kho9h5jaboe1nr7lx21,0,59.3,85.2,2022-12-27T20:11:50.796Z,2022-12-28T09:24:42Z,3958010761,56,Left,3958010769,213,0.4,3958010767,212,8.4,3958010759,155,,3958010763,140,66.8,3958010765,141,89.7,3958140735,178,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597449,405,8,2,48,10,547zzwqbiugzphhnrhj3z5k5i,1,36.6,13.1,2022-12-27T20:11:51.101Z,2022-12-28T09:24:42Z,3958010771,56,Back,3958140793,21,,3958109533,385,,3958140795,388,,,,,,,,,,,,,,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597457,406,49,2,48,12,547zzwqbiugzphhnrhj3z5k5i,1,34.3,24.2,2022-12-27T20:11:52.458Z,2022-12-28T09:24:42Z,,,,,,,,,,,,,,,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597463,407,1,2,48,13,547zzwqbiugzphhnrhj3z5k5i,0,33.5,15.2,2022-12-27T20:11:53.810Z,2022-12-28T09:24:40Z,3958140821,178,,3958010829,141,19.1,3958010833,213,0.3,3958010827,140,43.1,3958010825,56,Back,3958010831,212,10.4,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597469,536,49,2,48,14,2989v3kho9h5jaboe1nr7lx21,1,56.2,87.2,2022-12-27T20:11:54.632Z,2022-12-28T09:24:40Z,,,,,,,,,,,,,,,,,,,,,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597487,537,1,2,48,18,2989v3kho9h5jaboe1nr7lx21,1,66.6,70.2,2022-12-27T20:11:59.161Z,2022-12-28T09:24:36Z,3958010943,140,54.9,3958010945,141,70.3,3958010941,56,Center,3958010949,213,3.1,3958140857,178,,3958010947,212,12.3,,,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597509,538,1,2,48,20,2989v3kho9h5jaboe1nr7lx21,1,57.8,66.5,2022-12-27T20:12:00.461Z,2022-12-28T09:24:35Z,3958011059,212,14.3,3958011057,141,45.8,3958011055,140,55.2,3958140865,178,,3958011061,213,4.5,3958011053,56,Center,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597531,539,1,2,48,24,2989v3kho9h5jaboe1nr7lx21,1,71.5,33.6,2022-12-27T20:12:04.911Z,2022-12-28T09:24:33Z,3958011187,141,15.3,3958011191,213,5.6,3958011189,212,20.2,3958140873,178,,3958011185,140,86.7,3958011183,56,Right,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597539,540,1,2,48,26,2989v3kho9h5jaboe1nr7lx21,0,85.3,12.9,2022-12-27T20:12:06.570Z,2022-12-28T09:24:33Z,3958011257,213,1.4,3958011259,1,,3958011251,140,93.1,3958011255,212,60.1,3958140881,178,,3958011253,141,100.0,3958109635,224,,3958011247,155,,e5oet393vired282yco4i7gfd,D. Hashioka,3958011249,56,Left,,3958109637,20,3958011245,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597579,408,5,2,48,30,547zzwqbiugzphhnrhj3z5k5i,1,5.3,-1.2,2022-12-27T20:12:10.981Z,2022-12-28T03:28:19Z,3958011449,56,Back,3958011451,347,,3958011465,233,541,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597541,541,5,2,48,30,2989v3kho9h5jaboe1nr7lx21,0,94.7,101.2,2022-12-27T20:12:10.981Z,2022-12-28T03:28:19Z,3958011261,56,Left,3958011263,347,,3958011469,233,408,,,,,,,,,,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597589,409,1,2,48,49,547zzwqbiugzphhnrhj3z5k5i,0,9.9,0,2022-12-27T20:12:29.332Z,2022-12-28T09:24:32Z,3958011515,141,10.0,3958011535,189,,3958011509,107,,3958011513,140,41.0,3958011521,1,,3958011517,212,33.7,3958011519,213,0.2,3958011511,56,Back,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597567,542,49,2,48,54,2989v3kho9h5jaboe1nr7lx21,1,55.4,90,2022-12-27T20:12:34.753Z,2022-12-28T09:24:32Z,,,,,,,,,,,,,,,,,,,,,,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597595,543,1,2,48,55,2989v3kho9h5jaboe1nr7lx21,1,54.1,90.5,2022-12-27T20:12:35.952Z,2022-12-28T09:24:31Z,3958011555,155,,3958011561,141,95.9,3958011563,212,7.6,3958011559,140,60.4,3958011557,56,Left,3958140923,178,,3958011565,213,0.5,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597605,544,1,2,48,58,2989v3kho9h5jaboe1nr7lx21,1,57.7,98.4,2022-12-27T20:12:38.613Z,2022-12-28T09:24:30Z,3958011615,140,25.4,3958011621,213,3.9,3958011613,56,Back,3958011619,212,44.7,3958011617,141,55.5,3958140939,178,,3958011623,1,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
