id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,assist,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,qualifier/16/value,qualifier/15/value,qualifier/12/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2474716849,742,19,2,69,35,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2022-10-20T18:16:38.722Z,2022-10-21T11:24:08Z,3858484415,44,Forward,3858484401,42,,3858484851,292,0,3858484853,293,0,3858484411,145,9,3858484417,55,741,3858484413,59,99,,,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474717063,745,1,2,69,52,7zibyotq1x1hq6pmgibhr0e6s,0,19.1,100,2022-10-20T18:16:56.144Z,2022-10-21T11:30:46Z,3858485523,189,,3858485465,213,5.6,3858485457,56,Back,3858485463,212,26.6,3858485455,107,,3858485467,1,,3858485461,141,78.4,3858485459,140,39.4,5u6h6cptsad9e6n4uv76q0fl5,S. Vines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474717153,483,1,2,69,53,2b57rbw94i9ohnbch52owvqtq,1,62.7,14.6,2022-10-20T18:16:56.886Z,2022-10-21T11:30:46Z,3858485935,155,,3858486267,189,,3858485939,140,69.4,3858485941,141,36.1,3858485943,212,16.2,3859348035,178,,3858485945,213,1.1,3858485937,56,Center,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474717089,482,61,2,69,55,2b57rbw94i9ohnbch52owvqtq,0,73.5,28.5,2022-10-20T18:16:59.293Z,2022-10-21T11:30:45Z,3858485591,56,Center,3859348161,178,,3859348159,21,,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474732755,982,1,2,69,56,7zibyotq1x1hq6pmgibhr0e6s,1,30.2,66.6,2022-10-20T18:17:00.379Z,2022-10-21T11:30:45Z,3858566933,56,Back,3858566937,141,68.1,3858566941,213,0.7,3858566939,212,1.5,3858566935,140,31.3,3859348799,178,,,,,,,,5jywyphhwu9j4bphz0720kb9,P. Gerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474717165,746,1,2,69,57,7zibyotq1x1hq6pmgibhr0e6s,1,29.6,74,2022-10-20T18:17:01.464Z,2022-10-21T11:30:45Z,3859348965,178,,3858485979,213,5.5,3858485975,141,67.6,3858485977,212,6.1,3858485971,56,Back,3858485973,140,33.7,,,,,,,cefs6b83ei4gcyuscfopw32ay,A. Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474717167,747,81,2,69,58,7zibyotq1x1hq6pmgibhr0e6s,0,33.7,67.6,2022-10-20T18:17:01.602Z,2022-10-21T08:31:46Z,3858485987,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474717227,748,68,2,70,9,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2022-10-20T18:17:13.269Z,2022-10-21T08:31:51Z,3858486407,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474717261,484,68,2,70,9,2b57rbw94i9ohnbch52owvqtq,0,0,0,2022-10-20T18:17:13.503Z,2022-10-21T08:31:55Z,3858567439,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474717271,749,1,2,70,10,7zibyotq1x1hq6pmgibhr0e6s,1,30,75.3,2022-10-20T18:17:14.247Z,2022-10-21T11:30:44Z,3858486533,212,13.5,3858486531,141,73.8,3858486527,56,Back,3858486535,213,3.2,3858486529,140,17.2,3859349349,178,,,,,,,,cefs6b83ei4gcyuscfopw32ay,A. Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474717303,750,1,2,70,13,7zibyotq1x1hq6pmgibhr0e6s,1,17.4,75.4,2022-10-20T18:17:16.706Z,2022-10-21T11:30:43Z,3859349461,178,,3858486689,212,23.4,3858486685,140,3.9,3858486683,56,Back,3858486691,213,4.1,3858486687,141,48.1,,,,,,,8yo1cv2wlhnk1lu50cu3iul79,Dinis Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474717321,751,1,2,70,18,7zibyotq1x1hq6pmgibhr0e6s,1,3.8,35.9,2022-10-20T18:17:22.389Z,2022-10-21T11:30:42Z,3858486789,212,54.5,3858486785,140,55.3,3859349511,178,,3858486787,141,45.5,3858486781,155,,3858486793,1,,3858486783,56,Center,3858486791,213,0.1,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474717325,752,1,2,70,21,7zibyotq1x1hq6pmgibhr0e6s,0,55.9,48.2,2022-10-20T18:17:25.523Z,2022-10-21T11:30:42Z,3859349623,388,,3858486811,140,55.7,3858486817,213,4.7,3858486809,56,Center,3858486813,141,29.1,3858486815,212,13.0,3858486807,3,,,,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474717341,485,49,2,70,23,2b57rbw94i9ohnbch52owvqtq,1,41.9,69.8,2022-10-20T18:17:26.748Z,2022-10-21T11:30:41Z,,,,,,,,,,,,,,,,,,,,,,,,,5ghjnuqhf7kvbwqlo8jqv0bqi,R. D'Haese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474717367,486,1,2,70,23,2b57rbw94i9ohnbch52owvqtq,1,43.6,65,2022-10-20T18:17:27.384Z,2022-10-21T11:30:41Z,3858486969,141,64.2,3858486965,56,Back,3859354777,178,,3858486973,213,3.3,3858486971,212,5.0,3858486967,140,38.9,,,,,,,5ghjnuqhf7kvbwqlo8jqv0bqi,R. D'Haese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474717379,487,1,2,70,26,2b57rbw94i9ohnbch52owvqtq,1,39.5,52.6,2022-10-20T18:17:29.699Z,2022-10-21T11:30:40Z,3858487003,56,Back,3858487007,141,70.6,3859354963,178,,3858487011,213,2.3,3858487005,140,28.0,3858487009,212,17.2,,,,,,,6y2s58f539ax7s9np2jao0tn8,M. Osifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474717413,488,1,2,70,27,2b57rbw94i9ohnbch52owvqtq,1,30.2,57.8,2022-10-20T18:17:31.257Z,2022-10-21T11:30:39Z,3859355011,178,,3858487225,213,3.6,3858487211,56,Back,3858487213,140,11.9,3858487219,212,21.1,3858487215,141,44.9,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474717439,489,1,2,70,33,2b57rbw94i9ohnbch52owvqtq,0,16.7,29.4,2022-10-20T18:17:36.638Z,2022-10-21T11:30:38Z,3858487327,212,53.8,3858487321,56,Center,3858487331,1,,3859355121,178,,3858487323,140,67.1,3858487329,213,0.2,3858487325,141,44.0,3858487319,155,,d0itp0eyxewvnm2shm0manw7p,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474717447,753,1,2,70,36,7zibyotq1x1hq6pmgibhr0e6s,0,33.9,66.4,2022-10-20T18:17:39.885Z,2022-10-21T11:30:38Z,3858487385,212,14.3,3858487383,141,46.4,3858487387,213,5.0,3858487381,140,38.1,3858487379,56,Back,3859355299,388,,3858487377,3,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474717463,490,61,2,70,37,2b57rbw94i9ohnbch52owvqtq,0,60.3,48.9,2022-10-20T18:17:41.181Z,2022-10-21T11:30:37Z,3858487425,56,Center,3859355463,388,,,,,,,,,,,,,,,,,,,,mzrka1w28qc7vgr5xmcngqg9,I. Boonen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474717477,754,61,2,70,38,7zibyotq1x1hq6pmgibhr0e6s,0,36.3,46.2,2022-10-20T18:17:42.146Z,2022-10-21T11:30:37Z,3859355685,388,,3858487483,56,Back,,,,,,,,,,,,,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474717487,491,1,2,70,41,2b57rbw94i9ohnbch52owvqtq,1,76,69.6,2022-10-20T18:17:45.238Z,2022-10-21T11:30:36Z,3859355799,178,,3858487535,140,90.5,3858487541,213,0.1,3858487539,212,15.4,3858487533,56,Center,3858487537,141,72.9,,,,,,,mzrka1w28qc7vgr5xmcngqg9,I. Boonen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474717499,492,1,2,70,43,2b57rbw94i9ohnbch52owvqtq,1,91.1,69,2022-10-20T18:17:46.877Z,2022-10-21T11:30:36Z,3858487615,141,54.6,3859255423,195,,3858488245,154,,3858487619,213,4.4,3859355847,178,,3858487617,212,10.3,3858487611,56,Center,3858487613,140,88.1,65js4yds9vyg0iyck8xh10frp,T. Ambrose,3858488243,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2474717505,493,13,2,70,44,2b57rbw94i9ohnbch52owvqtq,1,87.6,52,2022-10-20T18:17:47.886Z,2022-10-21T11:30:36Z,3858487653,56,Center,3858488269,103,80.6,3858487651,17,,3858488277,231,53.4,3858488261,154,,3858488255,72,,3858488267,102,46.4,3858488273,328,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,3858488263,55,492,3858487649,22,,3859355923,178,,,3858488257,74,,3858488275,230,3858488259,29,,3858489063,214,,,,,,,,,,,,,,98,,,,,,
2474717517,494,5,2,70,44,2b57rbw94i9ohnbch52owvqtq,0,101.5,41.6,2022-10-20T18:17:48.433Z,2022-10-21T08:37:17Z,3858487721,346,,3858487777,233,755,3858487719,56,Center,,,,,,,,,,,,,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474717495,755,5,2,70,44,7zibyotq1x1hq6pmgibhr0e6s,1,-1.5,58.4,2022-10-20T18:17:48.433Z,2022-10-21T08:37:18Z,3858487589,56,Back,3858487747,233,494,3858487591,346,,,,,,,,,,,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474717729,756,1,2,71,9,7zibyotq1x1hq6pmgibhr0e6s,1,3.6,47.5,2022-10-20T18:18:12.916Z,2022-10-21T11:30:35Z,3858488825,140,39.6,3858488829,212,45.4,3858488823,56,Back,3858488833,1,,3858488821,124,,3858488831,213,5.7,3858488837,237,,3858488827,141,10.6,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474717743,757,1,2,71,10,7zibyotq1x1hq6pmgibhr0e6s,1,38.3,11.6,2022-10-20T18:18:14.498Z,2022-10-21T11:30:35Z,3858488913,213,6.1,3858488905,56,Right,3858488911,212,18.2,3858488909,141,5.6,3858488907,140,55.2,3859356699,178,,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474717755,758,1,2,71,13,7zibyotq1x1hq6pmgibhr0e6s,1,52.3,5,2022-10-20T18:18:17.112Z,2022-10-21T11:30:33Z,3858488993,212,9.3,3858488987,56,Back,3858488991,141,14.0,3858488989,140,45.6,3858488995,213,2.4,3859356749,178,,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474717773,759,1,2,71,14,7zibyotq1x1hq6pmgibhr0e6s,0,47.5,12.7,2022-10-20T18:18:18.175Z,2022-10-21T11:30:33Z,3858489045,213,0.5,3858489037,56,Center,3859357387,178,,3858489041,141,30.3,3858489039,140,67.9,3858489043,212,24.5,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474717799,495,1,2,71,15,2b57rbw94i9ohnbch52owvqtq,1,32.5,73.6,2022-10-20T18:18:19.412Z,2022-10-21T11:30:33Z,3858489171,56,Back,3858489177,212,14.9,3859357551,178,,3858489173,140,41.1,3858489175,141,91.1,3858489179,213,0.9,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474717805,496,49,2,71,16,2b57rbw94i9ohnbch52owvqtq,1,36.9,87,2022-10-20T18:18:20.341Z,2022-10-21T11:30:32Z,,,,,,,,,,,,,,,,,,,,,,,,,6y2s58f539ax7s9np2jao0tn8,M. Osifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474717829,497,1,2,71,18,2b57rbw94i9ohnbch52owvqtq,1,35.5,90.5,2022-10-20T18:18:22.069Z,2022-10-21T11:30:32Z,3858489373,213,3.9,3859357719,178,,3858489367,140,25.0,3858489371,212,14.9,3858489365,56,Back,3858489369,141,75.7,,,,,,,6y2s58f539ax7s9np2jao0tn8,M. Osifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474717863,498,1,2,71,21,2b57rbw94i9ohnbch52owvqtq,1,23.2,74.8,2022-10-20T18:18:25.503Z,2022-10-21T11:30:30Z,3858489509,213,4.0,3859357801,178,,3858489505,141,52.4,3858489507,212,20.6,3858489501,56,Back,3858489503,140,10.0,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474717895,499,1,2,71,25,2b57rbw94i9ohnbch52owvqtq,0,10.6,43,2022-10-20T18:18:29.430Z,2022-10-21T11:30:30Z,3858489737,213,6.0,3858489727,155,,3858489731,140,58.3,3858489733,141,21.2,3859357869,178,,3858489729,56,Center,3858489739,1,,3858489735,212,52.2,d0itp0eyxewvnm2shm0manw7p,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474717893,760,44,2,71,29,7zibyotq1x1hq6pmgibhr0e6s,1,42.9,78.9,2022-10-20T18:18:32.723Z,2022-10-21T11:30:29Z,3858489703,56,Back,3858489705,285,,3858489809,233,500,,,,,,,,,,,,,,,,8yo1cv2wlhnk1lu50cu3iul79,Dinis Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474717899,500,44,2,71,29,2b57rbw94i9ohnbch52owvqtq,0,57.1,21.1,2022-10-20T18:18:32.724Z,2022-10-21T11:30:29Z,3858489757,286,,3858489861,233,760,3858489755,56,Right,,,,,,,,,,,,,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474717915,761,1,2,71,29,7zibyotq1x1hq6pmgibhr0e6s,1,43.1,80,2022-10-20T18:18:32.804Z,2022-10-21T11:30:29Z,3858489829,56,Center,3858489835,212,16.7,3858489827,3,,3858489837,213,5.9,3858489831,140,58.0,3858489833,141,71.4,3859358091,388,,,,,8yo1cv2wlhnk1lu50cu3iul79,Dinis Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474717923,762,61,2,71,30,7zibyotq1x1hq6pmgibhr0e6s,0,61.6,77.1,2022-10-20T18:18:34.351Z,2022-10-21T11:30:28Z,3859358201,178,,3859358199,21,,3858489877,56,Center,,,,,,,,,,,,,,,,cl2mi40x3gjsan1iifpbwec4p,A. Muja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474717935,501,61,2,71,32,2b57rbw94i9ohnbch52owvqtq,0,41.2,23.9,2022-10-20T18:18:35.778Z,2022-10-21T11:30:28Z,3858489911,56,Back,3859359473,178,,,,,,,,,,,,,,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474717959,763,49,2,71,32,7zibyotq1x1hq6pmgibhr0e6s,1,52.7,77.6,2022-10-20T18:18:36.520Z,2022-10-21T11:30:28Z,,,,,,,,,,,,,,,,,,,,,,,,,cefs6b83ei4gcyuscfopw32ay,A. Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474717973,764,1,2,71,32,7zibyotq1x1hq6pmgibhr0e6s,1,52.7,77.7,2022-10-20T18:18:36.569Z,2022-10-21T11:30:27Z,3858490113,212,20.8,3858490109,140,69.5,3858490111,141,93.8,3859359741,178,,3858490107,56,Left,3858490115,213,0.6,,,,,,,cefs6b83ei4gcyuscfopw32ay,A. Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474717979,765,1,2,71,35,7zibyotq1x1hq6pmgibhr0e6s,1,67,95,2022-10-20T18:18:39.356Z,2022-10-21T11:30:27Z,3858490147,140,87.2,3858490145,56,Left,3858490149,141,83.5,3859359841,178,,3858490155,213,5.9,3858490151,212,22.6,,,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474717985,766,1,2,71,38,7zibyotq1x1hq6pmgibhr0e6s,0,86.8,81.3,2022-10-20T18:18:42.254Z,2022-10-21T11:30:26Z,3858490175,56,Center,3858490179,141,72.6,3859360035,178,,3858490177,140,84.9,3858490199,233,502,3858490181,212,6.2,3858490183,213,4.4,3858490197,236,,cl2mi40x3gjsan1iifpbwec4p,A. Muja,3858490203,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474717983,502,74,2,71,38,2b57rbw94i9ohnbch52owvqtq,1,12.1,21.5,2022-10-20T18:18:42.541Z,2022-10-21T11:30:26Z,3858490219,233,766,3859360087,178,,3858490171,56,Back,3858490173,285,,,,,,,,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474718135,768,61,2,71,38,7zibyotq1x1hq6pmgibhr0e6s,1,88.2,78.8,2022-10-20T18:18:42.556Z,2022-10-21T11:14:29Z,3859360359,178,,3858490945,56,Center,,,,,,,,,,,,,,,,,,,cl2mi40x3gjsan1iifpbwec4p,A. Muja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474718029,503,5,2,71,40,2b57rbw94i9ohnbch52owvqtq,1,-0.9,61,2022-10-20T18:18:43.818Z,2022-10-21T08:40:21Z,3858492299,233,767,3858490397,56,Back,3858492393,346,,,,,,,,,,,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474718019,767,5,2,71,40,7zibyotq1x1hq6pmgibhr0e6s,0,100.9,39,2022-10-20T18:18:43.818Z,2022-10-21T08:40:21Z,3858492303,233,503,3858492395,346,,3858490365,56,Center,,,,,,,,,,,,,,,,cl2mi40x3gjsan1iifpbwec4p,A. Muja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474718117,504,1,2,71,49,2b57rbw94i9ohnbch52owvqtq,1,3.6,38.7,2022-10-20T18:18:53.566Z,2022-10-21T11:30:25Z,3858493331,237,,3858493329,124,,3858490857,140,13.5,3858490855,56,Back,3858490861,212,27.6,3858490859,141,76.3,3858490863,213,1.2,,,,d0itp0eyxewvnm2shm0manw7p,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474718141,505,1,2,71,51,2b57rbw94i9ohnbch52owvqtq,1,9,65.8,2022-10-20T18:18:54.998Z,2022-10-21T11:30:25Z,3858490981,213,0.5,3858490975,140,45.0,3858490979,212,42.2,3858490977,141,93.5,3859704115,1,,3859360595,178,,3858490973,56,Back,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474718171,506,1,2,71,58,2b57rbw94i9ohnbch52owvqtq,1,60.1,75.3,2022-10-20T18:19:02.436Z,2022-10-21T11:30:22Z,3858491145,212,17.0,3858491147,213,0.8,3858491141,140,71.6,3858491139,56,Left,3858491143,141,93.0,3859360681,178,,,,,,,,5ghjnuqhf7kvbwqlo8jqv0bqi,R. D'Haese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474718215,507,1,2,72,4,2b57rbw94i9ohnbch52owvqtq,1,74.4,81.8,2022-10-20T18:19:07.981Z,2022-10-21T11:30:21Z,3858491403,56,Center,3858491407,141,60.3,3858491409,212,14.9,3858491411,213,4.5,3858491405,140,71.7,3859360737,178,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474718223,508,1,2,72,7,2b57rbw94i9ohnbch52owvqtq,1,70.8,66.3,2022-10-20T18:19:11.099Z,2022-10-21T11:30:19Z,3858491457,141,95.4,3859360849,178,,3858491453,56,Left,3858491459,212,20.3,3858491461,213,1.8,3858491455,140,66.7,,,,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474718245,509,1,2,72,9,2b57rbw94i9ohnbch52owvqtq,1,68.4,90.9,2022-10-20T18:19:13.132Z,2022-10-21T11:30:19Z,3859361759,178,,3858491573,213,0.1,3858491567,140,81.2,3858491571,212,13.6,3858491565,56,Left,3858491569,141,93.8,,,,,,,6y2s58f539ax7s9np2jao0tn8,M. Osifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474718255,510,1,2,72,13,2b57rbw94i9ohnbch52owvqtq,1,83.3,86.7,2022-10-20T18:19:16.875Z,2022-10-21T11:30:17Z,3858491623,141,61.5,3858491627,213,4.8,3858491621,140,85.5,3858491625,212,17.3,3859361799,178,,3858491619,56,Center,,,,,,,5ghjnuqhf7kvbwqlo8jqv0bqi,R. D'Haese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474718287,511,1,2,72,14,2b57rbw94i9ohnbch52owvqtq,1,84.2,64.9,2022-10-20T18:19:17.614Z,2022-10-21T11:30:17Z,3859361841,178,,3858491795,212,8.8,3858491789,56,Center,3858491791,140,92.0,3858491797,213,0.4,3858491793,141,69.6,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474718291,512,61,2,72,15,2b57rbw94i9ohnbch52owvqtq,0,90.9,65.7,2022-10-20T18:19:19.111Z,2022-10-21T11:30:16Z,3858491805,56,Center,3859361969,178,,,,,,,,,,,,,,,,,,,,mzrka1w28qc7vgr5xmcngqg9,I. Boonen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474718277,769,12,2,72,16,7zibyotq1x1hq6pmgibhr0e6s,1,6.5,40.4,2022-10-20T18:19:19.610Z,2022-10-21T11:30:16Z,3858491743,56,Back,3859362037,178,,3858492767,397,,3858492755,141,36.7,3858492759,213,5.1,3858492769,233,513,3858492757,212,2.7,3858492753,140,7.4,8yo1cv2wlhnk1lu50cu3iul79,Dinis Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474718309,513,74,2,72,16,2b57rbw94i9ohnbch52owvqtq,1,93.4,61.9,2022-10-20T18:19:19.723Z,2022-10-21T11:30:15Z,3858491873,56,Center,3858491879,397,,3858491875,285,,3859362131,178,,3858492773,233,769,,,,,,,,,,mzrka1w28qc7vgr5xmcngqg9,I. Boonen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474718321,771,52,2,72,17,7zibyotq1x1hq6pmgibhr0e6s,1,1.2,43.4,2022-10-20T18:19:20.895Z,2022-10-21T11:30:15Z,3859257111,376,,3859362247,389,,,,,,,,,,,,,,,,,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474718295,770,43,2,72,18,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2022-10-20T18:19:21.630Z,2022-10-20T18:19:30Z,3858492279,144,61,3858491819,56,Back,,,,,,,,,,,,,,,,,,,8yo1cv2wlhnk1lu50cu3iul79,Dinis Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474718519,514,27,2,72,39,2b57rbw94i9ohnbch52owvqtq,1,0,0,2022-10-20T18:19:42.875Z,2022-10-21T08:41:49Z,3858493037,233,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474718537,772,27,2,72,39,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2022-10-20T18:19:42.875Z,2022-10-21T08:41:49Z,3858493021,233,514,3858493005,53,cl2mi40x3gjsan1iifpbwec4p,3858493003,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474718991,515,28,2,73,42,2b57rbw94i9ohnbch52owvqtq,1,0,0,2022-10-20T18:20:46.245Z,2022-10-21T08:41:51Z,3858495343,55,514,3858495373,233,773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474718977,773,28,2,73,42,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2022-10-20T18:20:46.245Z,2022-10-21T08:41:51Z,3858495361,233,515,3858495297,55,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
