id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/14/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/18/value,qualifier/19/value
2479632869,545,1,2,64,5,jb4xejoxjfk5a0a50bo8hvst,1,5.4,57.4,2022-10-30T16:24:36Z,2022-10-31T09:15:00Z,3884520249,213,0.1,3884520251,1,,3884520241,56,Center,3884520239,124,,3884520243,140,61.9,3884520247,212,60.0,3884520245,141,70.3,3884520255,74,,9ch1zw030nu94b2v7t9pzyqne,T. Galjé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479632883,546,44,2,64,8,jb4xejoxjfk5a0a50bo8hvst,1,59.9,72.1,2022-10-30T16:24:39.057Z,2022-10-31T09:15:00Z,3884520301,56,Center,3884520361,233,700,3884520303,286,,,,,,,,,,,,,,,,,7xfg1orfd9uq3rqzzf6vvxu96,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479632867,700,44,2,64,8,ecj1gmc7pqcjo4sc9hvghj5u3,0,40.1,27.9,2022-10-30T16:24:39.058Z,2022-10-31T09:14:59Z,3884520235,56,Back,3884520383,233,546,3884520237,285,,,,,,,,,,,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479632909,547,1,2,64,8,jb4xejoxjfk5a0a50bo8hvst,0,59.1,71.2,2022-10-30T16:24:39.093Z,2022-10-31T09:14:59Z,3884520469,56,Center,3884520467,3,,3885820271,168,,3884520471,140,70.6,3886016439,388,,3884520477,212,20.2,3884520473,141,47.4,3884520481,213,5.4,7xfg1orfd9uq3rqzzf6vvxu96,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479869731,925,61,2,64,8,ecj1gmc7pqcjo4sc9hvghj5u3,1,40.1,28.5,2022-10-30T16:24:39.138Z,2022-10-31T09:14:59Z,3886016541,388,,3885820359,56,Back,3886016539,15,,,,,,,,,,,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479632901,701,44,2,64,10,ecj1gmc7pqcjo4sc9hvghj5u3,1,32.7,39.4,2022-10-30T16:24:40.796Z,2022-10-31T09:14:58Z,3884520431,56,Back,3884520655,233,548,3884520435,285,,,,,,,,,,,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479632919,548,44,2,64,10,jb4xejoxjfk5a0a50bo8hvst,0,67.3,60.6,2022-10-30T16:24:40.797Z,2022-10-31T09:14:58Z,3884520529,56,Center,3884520685,233,701,3884520531,286,,,,,,,,,,,,,,,,,8ic5et3o15rkxyebpxy6y4mhh,A. Bernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479632933,702,1,2,64,10,ecj1gmc7pqcjo4sc9hvghj5u3,1,31.3,42.9,2022-10-30T16:24:40.893Z,2022-10-31T09:14:58Z,3884520605,141,44.2,3886016723,388,,3884520607,212,3.3,3884520603,140,34.3,3884520601,56,Back,3884520599,3,,3884520609,213,0.3,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479632947,703,1,2,64,11,ecj1gmc7pqcjo4sc9hvghj5u3,0,37.3,37.8,2022-10-30T16:24:41.980Z,2022-10-31T09:14:57Z,3886016773,388,,3885820527,168,,3884520699,140,41.1,3884520691,3,,3884520695,56,Back,3884520707,212,6.4,3884520711,213,0.9,3884520703,141,45.2,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479632989,549,1,2,64,13,jb4xejoxjfk5a0a50bo8hvst,1,55,54.4,2022-10-30T16:24:43.915Z,2022-10-31T09:14:57Z,3884520931,213,1.5,3884520925,140,58.0,3884520929,212,27.2,3884520927,141,94.1,3886016865,178,,3884520923,56,Left,,,,,,,89m2i076rpwreyl8h1o9kc6xg,D. Bunchukov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479632997,550,3,2,64,15,jb4xejoxjfk5a0a50bo8hvst,0,61,89.4,2022-10-30T16:24:46.070Z,2022-10-31T09:14:55Z,3884521089,233,704,3884520977,286,,3886016951,178,,3885820593,465,,3884520975,56,Left,,,,,,,,,,ageous8x40a5qja50md060ull,L. Abanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479633017,704,7,2,64,16,ecj1gmc7pqcjo4sc9hvghj5u3,0,39,10.6,2022-10-30T16:24:46.232Z,2022-10-31T09:14:55Z,3884521083,233,550,3884521079,56,Back,3884521081,285,,3886017021,178,,3885820641,385,,,,,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479931227,1233,67,2,64,17,jb4xejoxjfk5a0a50bo8hvst,1,56,90.6,2022-10-30T16:24:47.844Z,2022-10-31T09:01:41Z,3886139877,233,1605,,,,,,,,,,,,,,,,,,,,,,6cztmz0yq3ifdkkz4hpe47krt,S. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479931223,1605,67,2,64,17,ecj1gmc7pqcjo4sc9hvghj5u3,0,44,9.4,2022-10-30T16:24:47.845Z,2022-10-31T09:01:41Z,3886139887,233,1233,,,,,,,,,,,,,,,,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479633039,551,61,2,64,17,jb4xejoxjfk5a0a50bo8hvst,0,54,87.8,2022-10-30T16:24:48.004Z,2022-10-31T09:14:55Z,3884521195,56,Left,3886017197,178,,,,,,,,,,,,,,,,,,,,6cztmz0yq3ifdkkz4hpe47krt,S. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479633065,552,5,2,64,18,jb4xejoxjfk5a0a50bo8hvst,0,55.2,101.2,2022-10-30T16:24:49.139Z,2022-10-31T05:18:11Z,3884521311,56,Left,3884521405,233,705,3884521313,347,,,,,,,,,,,,,,,,,6cztmz0yq3ifdkkz4hpe47krt,S. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479633075,705,5,2,64,18,ecj1gmc7pqcjo4sc9hvghj5u3,1,44.8,-1.2,2022-10-30T16:24:49.139Z,2022-10-31T05:18:10Z,3884521373,233,552,3884521357,56,Back,3884521359,347,,,,,,,,,,,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479633235,706,1,2,64,29,ecj1gmc7pqcjo4sc9hvghj5u3,1,47.7,0,2022-10-30T16:24:59.173Z,2022-10-31T09:14:54Z,3884522197,1,,3884522187,56,Back,3884522193,212,28.4,3884522189,140,22.6,3884522191,141,14.3,3884522185,107,,3884522195,213,2.8,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479633317,707,1,2,64,32,ecj1gmc7pqcjo4sc9hvghj5u3,1,29.9,19.8,2022-10-30T16:25:02.835Z,2022-10-31T09:14:54Z,3884522643,140,20.8,3884522647,212,18.3,3884522641,56,Back,3884522649,213,2.1,3884522645,141,42.8,3886017307,178,,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479633345,708,1,2,64,38,ecj1gmc7pqcjo4sc9hvghj5u3,1,27.2,52.4,2022-10-30T16:25:08.732Z,2022-10-31T09:14:52Z,3884522781,56,Back,3884522789,213,4.6,3884522787,212,15.2,3886017351,178,,3884522783,140,25.2,3884522785,141,30.3,,,,,,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479633395,709,1,2,64,42,ecj1gmc7pqcjo4sc9hvghj5u3,1,27.6,23.4,2022-10-30T16:25:12.514Z,2022-10-31T09:14:51Z,3884523043,140,32.3,3884523047,212,12.1,3884523049,213,1.2,3884523041,56,Back,3884523045,141,39.7,3886017433,178,,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479633457,710,1,2,64,43,ecj1gmc7pqcjo4sc9hvghj5u3,1,36.5,30.2,2022-10-30T16:25:13.642Z,2022-10-31T09:14:51Z,3884523237,213,2.8,3884523233,141,36.4,3884523231,140,25.2,3884523229,56,Back,3886017501,178,,3884523235,212,12.6,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479633477,711,1,2,64,46,ecj1gmc7pqcjo4sc9hvghj5u3,1,29.2,23.6,2022-10-30T16:25:16.668Z,2022-10-31T09:14:50Z,3884523333,56,Back,3884523341,212,10.5,3884523339,141,37.3,3884523343,213,1.1,3886017563,178,,3884523335,140,33.8,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479633499,712,1,2,64,47,ecj1gmc7pqcjo4sc9hvghj5u3,1,37.5,26.7,2022-10-30T16:25:17.488Z,2022-10-31T09:14:49Z,3886017667,178,,3884523475,140,23.5,3884523479,212,14.9,3884523481,213,3.0,3884523473,56,Back,3884523477,141,29.8,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479633549,713,1,2,64,49,ecj1gmc7pqcjo4sc9hvghj5u3,1,28.2,21.5,2022-10-30T16:25:19.203Z,2022-10-31T09:14:49Z,3884523725,141,31.3,3884523729,213,0.8,3884523721,56,Back,3886017733,178,,3884523727,212,9.0,3884523723,140,33.9,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479633641,714,1,2,64,51,ecj1gmc7pqcjo4sc9hvghj5u3,1,40.3,14.9,2022-10-30T16:25:21.836Z,2022-10-31T09:14:48Z,3884524195,212,18.0,3886017873,178,,3884524197,213,0.7,3884524193,141,32.2,3884524189,56,Center,3884524191,140,53.3,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479633707,715,1,2,64,58,ecj1gmc7pqcjo4sc9hvghj5u3,1,72.6,54.2,2022-10-30T16:25:28.772Z,2022-10-31T09:14:46Z,3884524531,212,27.3,3884524525,56,Left,3884524533,213,1.8,3884524527,140,66.5,3886017965,178,,3884524529,141,93.2,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479633749,716,1,2,65,2,ecj1gmc7pqcjo4sc9hvghj5u3,1,77.8,80.6,2022-10-30T16:25:33.074Z,2022-10-31T09:14:44Z,3884524751,155,,3884525499,154,,3884524755,140,90.0,3884524761,213,5.4,3884525497,210,15,3884524753,56,Center,3884524757,141,56.3,3885821177,223,,ai5p5wgft6c09bjbldz9sfeac,S. Adingra,3885821179,20,,1,3884524749,2,3884524759,212,20.9,3886018019,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479633753,717,15,2,65,4,ecj1gmc7pqcjo4sc9hvghj5u3,1,91.4,53.6,2022-10-30T16:25:34.579Z,2022-10-31T09:14:44Z,3884525507,29,,3884525503,78,,3884525525,103,15.2,3884525517,55,716,3884524983,15,,3884524987,328,,3886018081,388,,3884524797,17,,15odj8wui8136996wi2d5t7md,G. Nilsson,3884525539,147,51.3,,3884524795,22,3884525511,154,,3884525601,233,,3884524799,56,Center,3884525523,102,51.0,554,3884525535,146,,,,,,,,,98.2,,,,,,,,,
2479633801,554,10,2,65,5,jb4xejoxjfk5a0a50bo8hvst,1,0.9,49.6,2022-10-30T16:25:35.239Z,2022-10-31T09:14:43Z,3884525193,233,717,3884525087,177,,3885821317,377,,3884525093,56,Back,3884525089,178,,3884525091,182,,,,,,,,9ch1zw030nu94b2v7t9pzyqne,T. Galjé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479633797,553,52,2,65,5,jb4xejoxjfk5a0a50bo8hvst,1,0.5,49.2,2022-10-30T16:25:35.575Z,2022-10-31T09:14:43Z,3885821347,377,,3886018177,178,,,,,,,,,,,,,,,,,,,,9ch1zw030nu94b2v7t9pzyqne,T. Galjé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479633945,555,1,2,65,16,jb4xejoxjfk5a0a50bo8hvst,1,8.7,52.7,2022-10-30T16:25:47.072Z,2022-10-31T09:14:42Z,3884525905,140,23.3,3884525907,141,87.9,3884525911,213,1.0,3884525903,56,Back,3884525919,189,,3884525973,287,,3884525901,123,,3884525909,212,28.4,9ch1zw030nu94b2v7t9pzyqne,T. Galjé,3886018247,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479633999,556,1,2,65,18,jb4xejoxjfk5a0a50bo8hvst,1,31.7,93.8,2022-10-30T16:25:48.800Z,2022-10-31T09:14:42Z,3884526219,141,94.8,3886018303,178,,3884526217,140,41.9,3884526223,213,0.1,3884526221,212,10.7,3884526215,56,Back,,,,,,,af8gj4w5eg8rdl4iq7fi8aa96,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479634007,557,3,2,65,21,jb4xejoxjfk5a0a50bo8hvst,0,50.9,95.6,2022-10-30T16:25:51.655Z,2022-10-31T09:14:41Z,3886018413,178,,3884526257,286,,3885821535,464,,3884526339,233,718,3884526255,56,Left,,,,,,,,,,ageous8x40a5qja50md060ull,L. Abanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479633987,718,7,2,65,21,ecj1gmc7pqcjo4sc9hvghj5u3,1,49.1,4.4,2022-10-30T16:25:51.890Z,2022-10-31T09:14:41Z,3886018497,178,,3884526165,285,,3884526161,167,,3884526163,56,Back,3884526313,233,557,3885821549,385,,,,,,,,7vv4ef3y8swdekozwaent3ai1,D. Vanzeir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479634073,558,5,2,65,23,jb4xejoxjfk5a0a50bo8hvst,1,68.8,101,2022-10-30T16:25:53.612Z,2022-10-31T05:19:26Z,3884526631,56,Left,3884526635,347,,3884526679,233,719,,,,,,,,,,,,,,,,ageous8x40a5qja50md060ull,L. Abanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479633993,719,5,2,65,23,ecj1gmc7pqcjo4sc9hvghj5u3,0,31.2,-1,2022-10-30T16:25:53.612Z,2022-10-31T05:19:27Z,3884526181,56,Back,3884526691,233,558,3884526183,347,,,,,,,,,,,,,,,,,7vv4ef3y8swdekozwaent3ai1,D. Vanzeir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479634215,559,1,2,65,37,jb4xejoxjfk5a0a50bo8hvst,1,66.1,100,2022-10-30T16:26:08.039Z,2022-10-31T09:14:40Z,3884527369,56,Back,3884527375,212,20.0,3884527367,107,,3884527373,141,94.2,3884527377,213,3.4,3884527371,140,47.5,,,,,,,ageous8x40a5qja50md060ull,L. Abanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479634269,560,1,2,65,40,jb4xejoxjfk5a0a50bo8hvst,1,46.3,90.2,2022-10-30T16:26:10.920Z,2022-10-31T09:14:40Z,3884527657,141,39.0,3884527653,56,Back,3886018613,178,,3884527659,212,34.9,3884527661,213,4.6,3884527655,140,43.4,3886249059,1,,,,,af8gj4w5eg8rdl4iq7fi8aa96,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479634323,561,1,2,65,43,jb4xejoxjfk5a0a50bo8hvst,1,41.5,36.8,2022-10-30T16:26:13.719Z,2022-10-31T09:14:39Z,3886018649,178,,3884527865,141,5.5,3884527869,213,5.5,3884527861,56,Right,3884527867,212,29.2,3884527863,140,60.6,,,,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479634343,562,1,2,65,47,jb4xejoxjfk5a0a50bo8hvst,1,59.1,19.2,2022-10-30T16:26:17.327Z,2022-10-31T09:14:37Z,3884527991,212,6.9,3884527989,141,26.6,3884527987,140,54.6,3884527993,213,2.3,3886018737,178,,3884527985,56,Center,,,,,,,9bnvh1i6mu45yvkz257c0x1at,M. Sambu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479634361,563,1,2,65,48,jb4xejoxjfk5a0a50bo8hvst,1,53.2,28.9,2022-10-30T16:26:18.648Z,2022-10-31T09:14:37Z,3884528111,212,9.5,3884528107,140,52.9,3884528113,213,1.6,3884528109,141,42.9,3886018783,178,,3884528105,56,Center,,,,,,,89m2i076rpwreyl8h1o9kc6xg,D. Bunchukov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479634387,564,1,2,65,49,jb4xejoxjfk5a0a50bo8hvst,1,52.2,42.5,2022-10-30T16:26:20.098Z,2022-10-31T09:14:36Z,3884528271,56,Back,3884528273,140,42.9,3884528277,212,10.0,3884528275,141,39.5,3884528281,213,3.3,3886018803,178,,,,,,,,6cztmz0yq3ifdkkz4hpe47krt,S. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479634467,565,1,2,65,52,jb4xejoxjfk5a0a50bo8hvst,1,42.9,47.9,2022-10-30T16:26:22.454Z,2022-10-31T09:14:35Z,3886018829,178,,3884528695,212,28.9,3884528691,140,47.7,3884528689,56,Back,3884528693,141,89.7,3884528697,213,1.4,,,,,,,a52575bcqr3acuweauiyzsb56,M. Mbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479634495,566,1,2,65,57,jb4xejoxjfk5a0a50bo8hvst,1,54.9,90.4,2022-10-30T16:26:27.696Z,2022-10-31T09:14:34Z,3884528875,140,72.1,3884528877,141,94.8,3884528873,56,Left,3886018899,178,,3884528881,213,0.2,3884528879,212,18.3,,,,,,,af8gj4w5eg8rdl4iq7fi8aa96,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479634531,567,1,2,65,58,jb4xejoxjfk5a0a50bo8hvst,0,64.3,99.9,2022-10-30T16:26:28.775Z,2022-10-31T09:14:34Z,3884529071,213,4.8,3884529065,140,65.2,3884529063,56,Left,3886018977,178,,3884529067,141,84.6,3884529069,212,10.4,,,,,,,ageous8x40a5qja50md060ull,L. Abanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479909465,1165,43,2,66,0,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2022-10-30T16:26:30.191Z,2022-10-31T06:58:41Z,3886141797,144,67,3886037555,233,944,,,,,,,,,,,,,,,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479909463,944,43,2,66,0,jb4xejoxjfk5a0a50bo8hvst,1,0,0,2022-10-30T16:26:30.192Z,2022-10-31T06:58:40Z,3886141793,144,67,3886037567,233,1165,,,,,,,,,,,,,,,,,,,8ic5et3o15rkxyebpxy6y4mhh,A. Bernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479634523,720,8,2,66,0,ecj1gmc7pqcjo4sc9hvghj5u3,1,40.8,10.5,2022-10-30T16:26:30.197Z,2022-10-31T09:14:33Z,3886019057,178,,3884529055,56,Back,3885821821,385,,,,,,,,,,,,,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479634571,568,1,2,66,1,jb4xejoxjfk5a0a50bo8hvst,1,51.8,92.7,2022-10-30T16:26:31.222Z,2022-10-31T09:14:33Z,3886019113,178,,3884529251,212,16.7,3884529249,141,72.2,3884529247,140,60.6,3884529253,213,5.3,3884529245,56,Center,,,,,,,af8gj4w5eg8rdl4iq7fi8aa96,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479634597,569,1,2,66,3,jb4xejoxjfk5a0a50bo8hvst,1,58.1,73.5,2022-10-30T16:26:33.887Z,2022-10-31T09:14:32Z,3884529413,212,25.4,3884529409,140,70.7,3884529407,56,Center,3884529411,141,41.7,3886019165,178,,3884529415,213,5.3,,,,,,,6cztmz0yq3ifdkkz4hpe47krt,S. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479634643,570,1,2,66,5,jb4xejoxjfk5a0a50bo8hvst,1,71.6,47.7,2022-10-30T16:26:35.339Z,2022-10-31T09:14:31Z,3886019251,178,,3884529705,140,68.1,3884529713,213,2.6,3884530671,210,15,3884529709,212,4.2,3884529703,56,Center,3884529707,141,50.7,,,,7ruin2kz9zjzba57tdbec7n4l,Vagner,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479634645,571,15,2,66,8,jb4xejoxjfk5a0a50bo8hvst,1,79.3,34.4,2022-10-30T16:26:38.890Z,2022-10-31T09:14:30Z,3884530119,20,,3884530689,146,98.4,3884530691,147,47.6,3884530677,29,,3884529725,56,Center,3884529721,22,,3884530685,103,5.1,3884530683,102,45.7,8ic5et3o15rkxyebpxy6y4mhh,A. Bernier,3884530849,233,721,,3884530687,215,3884529723,18,,3884530675,80,,3886019349,178,,3884530679,55,570,,,,,,,,,,,,,,,,,,,,,
2479634653,721,10,2,66,9,ecj1gmc7pqcjo4sc9hvghj5u3,1,2.2,51.5,2022-10-30T16:26:39.795Z,2022-10-31T09:14:29Z,3884529775,182,,3885821993,376,,3884529777,56,Back,3884529773,178,,3884530859,233,571,3884529771,173,,,,,,,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479634673,572,6,2,66,10,jb4xejoxjfk5a0a50bo8hvst,1,86,44.4,2022-10-30T16:26:40.575Z,2022-10-31T05:20:16Z,3884529875,75,,3884529873,56,Center,3884529883,233,722,,,,,,,,,,,,,,,,8ic5et3o15rkxyebpxy6y4mhh,A. Bernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479634661,722,6,2,66,10,ecj1gmc7pqcjo4sc9hvghj5u3,0,14,55.6,2022-10-30T16:26:40.575Z,2022-10-31T05:20:16Z,3884529899,233,572,3884529811,56,Back,3884529813,73,,,,,,,,,,,,,,,,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479634901,573,1,2,66,29,jb4xejoxjfk5a0a50bo8hvst,0,99.5,0.5,2022-10-30T16:26:59.808Z,2022-10-31T05:20:22Z,3884531177,140,92.1,3884531173,224,,3884531179,141,42.9,3886019575,178,,3884531183,212,29.9,3884531187,213,1.8,3884531171,155,,3884531175,56,Center,8ic5et3o15rkxyebpxy6y4mhh,A. Bernier,3885822201,20,,,3884531169,6,3884531167,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479634905,723,44,2,66,31,ecj1gmc7pqcjo4sc9hvghj5u3,1,3.9,58,2022-10-30T16:27:01.390Z,2022-10-31T09:14:29Z,3884531297,233,574,3884531193,285,,3884531191,56,Back,,,,,,,,,,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479634911,574,44,2,66,31,jb4xejoxjfk5a0a50bo8hvst,0,96.1,42,2022-10-30T16:27:01.391Z,2022-10-31T09:14:28Z,3884531225,286,,3884531223,56,Center,3884531473,233,723,,,,,,,,,,,,,,,,af8gj4w5eg8rdl4iq7fi8aa96,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479634941,724,12,2,66,31,ecj1gmc7pqcjo4sc9hvghj5u3,1,4.3,56.5,2022-10-30T16:27:01.501Z,2022-10-31T09:14:28Z,3884531479,15,,3884531389,212,21.4,3886019711,388,,3884531391,213,0.4,3884531381,140,23.3,3884531385,141,67.8,3884531375,56,Back,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479634983,575,13,2,66,33,jb4xejoxjfk5a0a50bo8hvst,1,80.3,33,2022-10-30T16:27:03.759Z,2022-10-31T09:14:28Z,3884533119,230,97.9,3884533107,81,,3884533109,102,29.7,3884533113,215,,3884533117,458,,3884532061,25,,3884533121,231,49,3886019797,178,,6cztmz0yq3ifdkkz4hpe47krt,S. Sissoko,3884531631,56,Center,,3884533111,103,3884533115,391,,3884532063,20,58.3,3885822375,328,,3884531629,18,,,,,,,,,,,,,,,,,,,,,,
2479635007,576,5,2,66,35,jb4xejoxjfk5a0a50bo8hvst,0,101.4,24.9,2022-10-30T16:27:05.332Z,2022-10-31T05:20:35Z,3884531773,346,,3884532057,233,725,3884531771,56,Center,,,,,,,,,,,,,,,,6cztmz0yq3ifdkkz4hpe47krt,S. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479634977,725,5,2,66,35,ecj1gmc7pqcjo4sc9hvghj5u3,1,-1.4,75.1,2022-10-30T16:27:05.332Z,2022-10-31T05:20:35Z,3884532019,346,,3884531583,56,Back,3884532045,233,576,,,,,,,,,,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
