id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/9/value,qualifier/13/value,qualifier/17/value
2507232423,730,1,2,86,32,5z1b7fuvpqe6vnigvopomvecu,1,85.1,37.8,2023-02-12T19:16:35.986Z,2023-02-13T11:18:28Z,4029610699,56,Center,4030359357,212,5.1,4030359355,141,36.9,4030360833,210,15,4030518343,178,,4030359359,213,3.3,4030359353,140,80.3,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507232425,731,49,2,86,33,5z1b7fuvpqe6vnigvopomvecu,1,78.5,30.9,2023-02-12T19:16:36.835Z,2023-02-13T11:18:27Z,,,,,,,,,,,,,,,,,,,,,,,,,3z1lfdoy92bq8airglbhx32tw,C. Çanak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507232445,732,15,2,86,37,5z1b7fuvpqe6vnigvopomvecu,1,83.8,27.1,2023-02-12T19:16:40.621Z,2023-02-13T11:18:24Z,4029617189,78,,4029617199,147,39.0,4029617197,146,89.7,4029610795,63,,4029616377,82,,4029610797,56,Center,4029617193,103,19,4029617191,102,50.2,3z1lfdoy92bq8airglbhx32tw,C. Çanak,,4029616373,72,4030518479,178,4029610793,22,4030360849,55,730,4029617201,230,4029616383,233,,,98.7,4029617203,231,47.2,4030360847,29,,4030360853,215,,,,,,,,696,
2507232447,696,10,2,86,37,1uk609mhtsfhokhaewjapb26,1,9.4,59.8,2023-02-12T19:16:41.025Z,2023-02-13T11:18:23Z,4030518615,15,,4030518613,178,,4029616405,233,732,4029610805,94,,4029610809,56,Back,,,,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507232467,697,49,2,86,39,1uk609mhtsfhokhaewjapb26,1,22.4,41,2023-02-12T19:16:42.835Z,2023-02-13T11:18:23Z,,,,,,,,,,,,,,,,,,,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507232565,698,1,2,86,44,1uk609mhtsfhokhaewjapb26,1,28.1,12.8,2023-02-12T19:16:47.555Z,2023-02-13T11:18:21Z,4029611381,141,9.7,4029611377,140,31.9,4029611385,213,5.8,4030518711,178,,4029611373,56,Back,4029611383,212,4.5,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507409773,1390,83,2,86,48,5z1b7fuvpqe6vnigvopomvecu,1,67.5,84.2,2023-02-12T19:16:51.755Z,2023-02-13T11:10:39Z,4030541051,399,543670,,,,,,,,,,,,,,,,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507232573,699,1,2,86,48,1uk609mhtsfhokhaewjapb26,0,32.4,15.1,2023-02-12T19:16:52.040Z,2023-02-13T11:18:19Z,4029611403,56,Back,4029611409,212,9.3,4030518733,178,,4029611405,140,40.8,4029611407,141,10.6,4029611411,213,5.9,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507232589,733,8,2,86,49,5z1b7fuvpqe6vnigvopomvecu,1,69.3,92,2023-02-12T19:16:53.241Z,2023-02-13T11:18:19Z,4030518753,178,,4030361081,384,,4029611493,56,Left,,,,,,,,,,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507232599,734,49,2,86,50,5z1b7fuvpqe6vnigvopomvecu,1,70.6,86.8,2023-02-12T19:16:53.969Z,2023-02-13T11:18:18Z,,,,,,,,,,,,,,,,,,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507232629,735,1,2,86,51,5z1b7fuvpqe6vnigvopomvecu,1,71.3,78.1,2023-02-12T19:16:55.103Z,2023-02-13T11:18:18Z,4029611653,140,66.6,4029611659,213,4.2,4029611651,56,Center,4029611657,212,10.5,4030518791,178,,4029611655,141,64.5,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507232757,736,1,2,86,53,5z1b7fuvpqe6vnigvopomvecu,1,65,59.1,2023-02-12T19:16:57.078Z,2023-02-13T11:18:17Z,4029612259,140,76.2,4029612263,212,24.2,4029612265,213,5.2,4030518815,178,,4029612261,141,28.0,4029612257,56,Center,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507410077,1398,67,2,86,54,5z1b7fuvpqe6vnigvopomvecu,1,73.3,34.5,2023-02-12T19:16:58.071Z,2023-02-13T11:18:16Z,4030542223,233,1214,,,,,,,,,,,,,,,,,,,,,,3z1lfdoy92bq8airglbhx32tw,C. Çanak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507410073,1214,67,2,86,54,1uk609mhtsfhokhaewjapb26,0,26.7,65.5,2023-02-12T19:16:58.072Z,2023-02-13T11:18:16Z,4030542231,233,1398,,,,,,,,,,,,,,,,,,,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507232807,737,1,2,87,5,5z1b7fuvpqe6vnigvopomvecu,0,94.8,14.4,2023-02-12T19:17:08.880Z,2023-02-13T11:18:11Z,4029613045,2,,4029613053,286,,4029613047,236,,4029613049,233,700,4030361491,386,,4029612445,140,94.3,4030518905,178,,4029612447,141,18.0,3z1lfdoy92bq8airglbhx32tw,C. Çanak,,4029612443,56,4030361489,225,4029612449,212,4030361493,72,,4029612451,213,,,Right,2.5,1.8,,,,,,,,,,,,,,,,,
2507232767,700,12,2,87,5,1uk609mhtsfhokhaewjapb26,1,6.1,83.6,2023-02-12T19:17:09.100Z,2023-02-13T11:18:10Z,4029612309,56,Back,4029613073,233,737,4030518917,178,,4029612307,185,,,,,,,,,,,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507232889,738,61,2,87,11,5z1b7fuvpqe6vnigvopomvecu,0,94.4,2.8,2023-02-12T19:17:14.873Z,2023-02-13T11:18:08Z,4029612731,56,Right,4030518953,178,,,,,,,,,,,,,,,,,,,,3z1lfdoy92bq8airglbhx32tw,C. Çanak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507232917,701,5,2,87,12,1uk609mhtsfhokhaewjapb26,1,9.6,101.3,2023-02-12T19:17:15.835Z,2023-02-13T08:28:16Z,4029612871,347,,4029612869,56,Back,4029612889,233,739,,,,,,,,,,,,,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507232901,739,5,2,87,12,5z1b7fuvpqe6vnigvopomvecu,0,90.4,-1.3,2023-02-12T19:17:15.835Z,2023-02-13T08:28:16Z,4029612795,56,Right,4029612925,233,701,4029612797,347,,,,,,,,,,,,,,,,,3z1lfdoy92bq8airglbhx32tw,C. Çanak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507233075,702,1,2,87,27,1uk609mhtsfhokhaewjapb26,1,8.3,100,2023-02-12T19:17:30.841Z,2023-02-13T11:18:07Z,4029613635,212,21.5,4029613623,140,27.4,4029613629,141,89.6,4029613619,56,Back,4029613617,107,,4029613643,1,,4029613639,213,5.9,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507233127,703,1,2,87,30,1uk609mhtsfhokhaewjapb26,0,19.9,82.9,2023-02-12T19:17:33.539Z,2023-02-13T11:18:06Z,4029613895,56,Center,4029613901,141,25.3,4029613907,1,,4029613905,213,5.5,4030519005,178,,4029613899,140,54.5,4029613883,155,,4029613889,196,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,4029613903,212,,,,,,,,,,,,53.4,,,,,,,,,,,,,,,,,,,
2507233147,740,49,2,87,34,5z1b7fuvpqe6vnigvopomvecu,1,45.3,70.6,2023-02-12T19:17:37.906Z,2023-02-13T11:18:06Z,,,,,,,,,,,,,,,,,,,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507233193,741,1,2,87,38,5z1b7fuvpqe6vnigvopomvecu,1,30.6,80.7,2023-02-12T19:17:41.488Z,2023-02-13T11:18:04Z,4029614247,140,42.3,4030519087,178,,4029614251,212,13.1,4029614245,56,Back,4029614249,141,73.9,4029614253,213,5.9,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507233201,742,3,2,87,41,5z1b7fuvpqe6vnigvopomvecu,0,37.4,75.6,2023-02-12T19:17:44.937Z,2023-02-13T11:18:02Z,4030380057,233,704,4029614459,286,,4030363147,464,,4029614281,56,Back,4030519135,178,,,,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507233213,704,7,2,87,41,1uk609mhtsfhokhaewjapb26,1,62.6,24.4,2023-02-12T19:17:45.120Z,2023-02-13T11:18:02Z,4029614341,285,,4030519155,178,,4030363169,383,,4029614513,233,742,4029614339,56,Center,,,,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507233215,705,49,2,87,43,1uk609mhtsfhokhaewjapb26,1,61.6,19.2,2023-02-12T19:17:46.408Z,2023-02-13T11:18:02Z,,,,,,,,,,,,,,,,,,,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507233225,706,1,2,87,43,1uk609mhtsfhokhaewjapb26,1,62.1,16.6,2023-02-12T19:17:46.858Z,2023-02-13T11:18:01Z,4029614381,140,61.1,4029614387,213,2.3,4030519221,178,,4029614385,212,1.6,4029614379,56,Right,4029614383,141,18.3,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507233281,707,1,2,87,44,1uk609mhtsfhokhaewjapb26,1,59.6,18.5,2023-02-12T19:17:48.247Z,2023-02-13T11:18:00Z,4029614689,141,33.0,4029614693,213,0.8,4029614685,56,Center,4029614691,212,14.1,4030519275,178,,4029614687,140,69.2,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507233295,708,1,2,87,50,1uk609mhtsfhokhaewjapb26,1,70.3,18.1,2023-02-12T19:17:53.313Z,2023-02-13T11:17:57Z,4029614759,213,3.0,4029614755,141,18.9,4029614753,140,67.1,4029614757,212,3.4,4029614751,56,Right,4030519293,178,,,,,,,,bcfayigqu8oygm1xvpgl9akt1,M. Regáli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507233335,709,1,2,87,51,1uk609mhtsfhokhaewjapb26,1,64.1,13.8,2023-02-12T19:17:54.566Z,2023-02-13T11:17:56Z,4029614969,56,Right,4030519315,178,,4029614973,140,82.1,4029614979,212,19.8,4029614977,141,5.2,4029614981,213,6.0,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507233411,710,1,2,87,53,1uk609mhtsfhokhaewjapb26,1,74.3,2.2,2023-02-12T19:17:57.118Z,2023-02-13T11:17:55Z,4029615369,56,Right,4029615379,212,10.4,4030519333,178,,4029615377,141,13.8,4029615375,140,67.9,4029615381,213,2.3,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507233443,711,1,2,88,0,1uk609mhtsfhokhaewjapb26,1,51,29,2023-02-12T19:18:03.899Z,2023-02-13T11:17:53Z,4029615517,56,Back,4029615525,213,2.4,4029615521,141,47.3,4029615523,212,19.0,4030519371,178,,4029615519,140,37.3,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507233509,712,1,2,88,4,1uk609mhtsfhokhaewjapb26,1,34.4,54.4,2023-02-12T19:18:08.009Z,2023-02-13T11:17:52Z,4029615867,141,10.4,4029615865,140,43.8,4029615871,213,5.0,4030519399,178,,4029615869,212,31.5,4029615863,56,Back,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507233523,713,1,2,88,10,1uk609mhtsfhokhaewjapb26,1,54.1,7.9,2023-02-12T19:18:13.949Z,2023-02-13T11:17:51Z,4029615931,141,18.5,4029615929,140,59.8,4029615935,213,0.9,4029615927,56,Right,4030519427,178,,4029615933,212,9.4,,,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507233545,714,1,2,88,11,1uk609mhtsfhokhaewjapb26,0,62.1,13.9,2023-02-12T19:18:14.691Z,2023-02-13T11:17:50Z,4029616031,56,Right,4029616037,212,13.9,4030519449,178,,4029616033,140,70.8,4029616039,213,5.4,4029616035,141,0.0,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507233553,715,5,2,88,12,1uk609mhtsfhokhaewjapb26,0,67.8,-1.6,2023-02-12T19:18:15.852Z,2023-02-13T08:29:45Z,4029616431,233,743,4029616075,347,,4029616073,56,Right,,,,,,,,,,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507233609,743,5,2,88,12,5z1b7fuvpqe6vnigvopomvecu,1,32.2,101.6,2023-02-12T19:18:15.852Z,2023-02-13T08:29:44Z,4029616409,233,715,4029616361,347,,4029616359,56,Back,,,,,,,,,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507233691,744,1,2,88,23,5z1b7fuvpqe6vnigvopomvecu,1,37.3,100,2023-02-12T19:18:26.543Z,2023-02-13T11:17:50Z,4029616833,107,,4029616839,141,88.4,4029616843,213,5.9,4029616845,1,,4029616835,56,Left,4029616837,140,58.9,4029616841,212,24.4,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507374383,824,61,2,88,24,5z1b7fuvpqe6vnigvopomvecu,1,52.1,88,2023-02-12T19:18:27.912Z,2023-02-13T11:17:49Z,4030519555,178,,4030364879,56,Left,,,,,,,,,,,,,,,,,,,8bh749b5p635490hik1pj40yd,R. Emond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507411259,1264,83,2,88,25,1uk609mhtsfhokhaewjapb26,1,45.4,13.8,2023-02-12T19:18:28.936Z,2023-02-13T11:17:48Z,4030547863,399,235382,,,,,,,,,,,,,,,,,,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507233693,745,61,2,88,25,5z1b7fuvpqe6vnigvopomvecu,0,54.9,86.3,2023-02-12T19:18:29.038Z,2023-02-13T11:17:48Z,4030519661,178,,4029616855,56,Left,,,,,,,,,,,,,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507233697,716,49,2,88,26,1uk609mhtsfhokhaewjapb26,1,46.8,9,2023-02-12T19:18:30.214Z,2023-02-13T11:17:47Z,,,,,,,,,,,,,,,,,,,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507233709,717,1,2,88,30,1uk609mhtsfhokhaewjapb26,1,34.2,8.2,2023-02-12T19:18:33.745Z,2023-02-13T11:17:45Z,4029616943,213,2.2,4029616939,141,23.7,4030519739,178,,4029616935,56,Back,4029616941,212,13.3,4029616937,140,26.5,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507233731,718,1,2,88,33,1uk609mhtsfhokhaewjapb26,1,18.6,43.2,2023-02-12T19:18:36.978Z,2023-02-13T11:17:45Z,4029617069,141,40.7,4029617073,213,3.3,4029617071,212,12.0,4030519841,178,,4029617065,56,Back,4029617067,140,7.3,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507233767,719,1,2,88,35,1uk609mhtsfhokhaewjapb26,1,3.3,45.2,2023-02-12T19:18:38.713Z,2023-02-13T11:17:45Z,4030718151,1,,4029617359,212,34.3,4029617353,56,Back,4030519875,178,,4029617361,213,5.3,4029617357,141,4.0,4029617355,140,22.1,,,,6yegi163rq5fsloppfubi3sh5,T. Vandenberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507233815,720,1,2,88,40,1uk609mhtsfhokhaewjapb26,0,27.3,7.8,2023-02-12T19:18:43.470Z,2023-02-13T11:17:43Z,4029617643,212,61.0,4029617639,140,76.0,4029617645,213,0.6,4030519933,178,,4029617635,155,,4029617637,56,Center,4029617647,1,,4029617641,141,56.7,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507233823,746,49,2,88,44,5z1b7fuvpqe6vnigvopomvecu,1,25.3,40.9,2023-02-12T19:18:48.014Z,2023-02-13T11:17:43Z,,,,,,,,,,,,,,,,,,,,,,,,,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507233903,747,1,2,88,47,5z1b7fuvpqe6vnigvopomvecu,1,22.6,25.2,2023-02-12T19:18:50.375Z,2023-02-13T11:17:41Z,4030519983,178,,4029618081,56,Back,4029618087,212,17.9,4029618085,141,51.3,4029618083,140,25.0,4029618089,213,1.4,,,,,,,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507233923,748,1,2,88,50,5z1b7fuvpqe6vnigvopomvecu,1,24.2,47.4,2023-02-12T19:18:53.293Z,2023-02-13T11:17:40Z,4030519999,178,,4029618173,140,33.0,4029618179,213,1.1,4029618175,141,75.6,4029618177,212,21.3,4029618171,56,Back,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507233991,749,1,2,88,53,5z1b7fuvpqe6vnigvopomvecu,1,37,79.8,2023-02-12T19:18:57.008Z,2023-02-13T11:17:39Z,4029618541,212,22.6,4029618537,140,58.1,4029618539,141,86.0,4029618543,213,0.2,4029618535,56,Left,4030520025,178,,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507233995,750,1,2,88,59,5z1b7fuvpqe6vnigvopomvecu,0,59.2,95.4,2023-02-12T19:19:02.389Z,2023-02-13T11:17:36Z,4029618559,213,0.9,4029618553,140,62.2,4030520055,178,,4029618551,56,Left,4029618557,212,5.3,4029618555,141,100.0,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507234019,721,5,2,88,59,1uk609mhtsfhokhaewjapb26,1,38,-1.8,2023-02-12T19:19:03.229Z,2023-02-13T08:31:38Z,4029618671,347,,4029618669,56,Back,4029618673,233,751,,,,,,,,,,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507233999,751,5,2,88,59,5z1b7fuvpqe6vnigvopomvecu,0,62,101.8,2023-02-12T19:19:03.229Z,2023-02-13T08:31:38Z,4029618689,233,721,4029618569,347,,4029618567,56,Left,,,,,,,,,,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507234141,722,1,2,89,8,1uk609mhtsfhokhaewjapb26,1,30.1,0,2023-02-12T19:19:11.265Z,2023-02-13T11:17:36Z,4029619247,141,10.4,4029619241,107,,4029619245,140,30.8,4029619251,213,1.5,4029619409,189,,4029619249,212,8.5,4029619243,56,Back,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507234153,723,1,2,89,13,1uk609mhtsfhokhaewjapb26,1,20.5,4.1,2023-02-12T19:19:16.889Z,2023-02-13T11:17:35Z,4029619317,141,38.2,4029619311,155,,4029619321,213,0.4,4029619315,140,78.0,4029619323,1,,4029619313,56,Center,4030520111,178,,4029619319,212,64.7,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507374775,796,1,2,89,16,1uk609mhtsfhokhaewjapb26,0,58.4,28.5,2023-02-12T19:19:19.835Z,2023-02-13T11:17:35Z,4030366585,141,36.9,4030520153,388,,4030366587,212,10.1,4030366581,56,Center,4030366589,213,0.6,4030366583,140,66.3,4030366579,3,,,,,bcfayigqu8oygm1xvpgl9akt1,M. Regáli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507234161,752,49,2,89,17,5z1b7fuvpqe6vnigvopomvecu,1,33.3,65.1,2023-02-12T19:19:21.139Z,2023-02-13T11:17:34Z,,,,,,,,,,,,,,,,,,,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507234209,753,1,2,89,19,5z1b7fuvpqe6vnigvopomvecu,0,33.1,56.5,2023-02-12T19:19:22.957Z,2023-02-13T11:17:34Z,4029619577,213,5.9,4029619571,140,75.8,4029619575,212,49.3,4030520231,178,,4029619567,155,,4029619569,56,Center,4029619573,141,26.4,4029619579,1,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507234207,724,49,2,89,22,1uk609mhtsfhokhaewjapb26,1,24.6,76.5,2023-02-12T19:19:25.754Z,2023-02-13T11:17:33Z,,,,,,,,,,,,,,,,,,,,,,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507234245,725,1,2,89,22,1uk609mhtsfhokhaewjapb26,1,24.6,76.5,2023-02-12T19:19:25.775Z,2023-02-13T11:17:33Z,4029619737,56,Back,4029619741,141,88.0,4029619745,213,0.4,4030520287,178,,4029619739,140,42.5,4029619743,212,20.4,,,,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507234293,726,1,2,89,26,1uk609mhtsfhokhaewjapb26,1,42.5,92,2023-02-12T19:19:30.095Z,2023-02-13T11:17:32Z,4029619969,56,Left,4029619973,141,94.5,4030520345,178,,4029619971,140,68.1,4029619977,213,0.1,4029619975,212,26.9,,,,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507234317,727,61,2,89,28,1uk609mhtsfhokhaewjapb26,0,61,96.1,2023-02-12T19:19:32.224Z,2023-02-13T11:17:31Z,4029620061,56,Left,4030520387,178,,,,,,,,,,,,,,,,,,,,bcfayigqu8oygm1xvpgl9akt1,M. Regáli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507234347,729,5,2,89,30,1uk609mhtsfhokhaewjapb26,0,61,101.4,2023-02-12T19:19:33.402Z,2023-02-13T08:32:38Z,4029620175,347,,4029620173,56,Left,4029620889,233,754,,,,,,,,,,,,,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507234497,754,5,2,89,30,5z1b7fuvpqe6vnigvopomvecu,1,39,-1.4,2023-02-12T19:19:33.402Z,2023-02-13T08:32:37Z,4029620843,347,,4029620841,56,Back,4029620857,233,729,,,,,,,,,,,,,,,,3z1lfdoy92bq8airglbhx32tw,C. Çanak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507234329,728,43,2,89,33,1uk609mhtsfhokhaewjapb26,1,0,0,2023-02-12T19:19:36.602Z,2023-02-12T19:19:40Z,4029620117,140,50.2,4029620121,212,3.3,4029620115,56,Left,4029620123,213,0.1,4029620119,141,93.5,4029620113,155,0,4029620285,144,1,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507234521,755,1,2,89,46,5z1b7fuvpqe6vnigvopomvecu,1,37.9,0,2023-02-12T19:19:49.897Z,2023-02-13T11:17:30Z,4029620969,213,1.8,4029620963,140,32.8,4029620959,107,,4029620967,212,22.1,4029620961,56,Back,4029620971,1,,4029620965,141,29.5,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507234525,756,61,2,89,48,5z1b7fuvpqe6vnigvopomvecu,0,37.1,26.6,2023-02-12T19:19:51.938Z,2023-02-13T11:17:30Z,4029620991,56,Back,4030520499,178,,,,,,,,,,,,,,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507234575,730,49,2,89,51,1uk609mhtsfhokhaewjapb26,1,61.1,57.3,2023-02-12T19:19:54.995Z,2023-02-13T11:17:29Z,,,,,,,,,,,,,,,,,,,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
