id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value,qualifier/17/value,assist
2482207445,1024,67,1,42,19,2989v3kho9h5jaboe1nr7lx21,1,36.2,86.2,2022-11-05T17:57:28.807Z,2022-11-06T08:46:04Z,3898069847,233,1049,,,,,,,,,,,,,,,,,,,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482207443,1049,67,1,42,19,jb4xejoxjfk5a0a50bo8hvst,0,63.8,13.8,2022-11-05T17:57:28.808Z,2022-11-06T08:46:04Z,3898069855,233,1024,,,,,,,,,,,,,,,,,,,,,,9bnvh1i6mu45yvkz257c0x1at,M. Sambu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481987179,315,8,1,42,19,2989v3kho9h5jaboe1nr7lx21,1,35.9,83.2,2022-11-05T17:57:28.824Z,2022-11-06T08:46:03Z,3897442925,383,,3896826405,56,Back,3898037435,178,,,,,,,,,,,,,,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481987183,316,49,1,42,19,2989v3kho9h5jaboe1nr7lx21,1,39,86.7,2022-11-05T17:57:29.445Z,2022-11-06T08:46:03Z,,,,,,,,,,,,,,,,,,,,,,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481987197,317,1,1,42,21,2989v3kho9h5jaboe1nr7lx21,0,41.6,84.5,2022-11-05T17:57:30.687Z,2022-11-06T08:46:02Z,3896826479,212,7.4,3896826519,236,,3896826477,141,84.2,3896826525,286,,3898037645,178,,3896826473,56,Back,3896826481,213,3.2,3896826475,140,34.6,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,3896826521,233,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481987201,401,74,1,42,21,jb4xejoxjfk5a0a50bo8hvst,1,57.4,13,2022-11-05T17:57:30.776Z,2022-11-06T08:46:01Z,3896826491,56,Right,3896826493,285,,3896826539,233,317,3898037721,178,,,,,,,,,,,,,,4e5jvz1t60a2l67c5a9r2qne,M. Cachbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481987237,318,1,1,42,23,2989v3kho9h5jaboe1nr7lx21,1,32.5,79.8,2022-11-05T17:57:33.524Z,2022-11-06T08:46:00Z,3896826699,56,Back,3898037823,178,,3896826705,212,3.3,3896826703,141,83.2,3896826707,213,0.8,3896826701,140,34.8,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481987255,319,1,1,42,26,2989v3kho9h5jaboe1nr7lx21,0,38.5,83.4,2022-11-05T17:57:36.119Z,2022-11-06T08:45:59Z,3896826819,213,0.6,3896826815,141,95.3,3896826813,140,49.4,3896826811,56,Back,3896826817,212,14.0,3898037901,178,,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481987257,402,8,1,42,27,jb4xejoxjfk5a0a50bo8hvst,1,51,11.5,2022-11-05T17:57:37.308Z,2022-11-06T08:45:59Z,3898037965,389,,3897443769,385,,3896826821,56,Right,,,,,,,,,,,,,,,,bpxafwc30rerxmgju6rcau8kp,Sérgio Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481987467,320,5,1,42,28,2989v3kho9h5jaboe1nr7lx21,1,52.4,101.8,2022-11-05T17:57:37.793Z,2022-11-06T04:11:25Z,3896827581,233,403,3896827571,56,Left,3896827573,347,,,,,,,,,,,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481987259,403,5,1,42,28,jb4xejoxjfk5a0a50bo8hvst,0,47.6,-1.8,2022-11-05T17:57:37.793Z,2022-11-06T04:11:25Z,3896826829,56,Back,3896827589,233,320,3896826831,347,,,,,,,,,,,,,,,,,bpxafwc30rerxmgju6rcau8kp,Sérgio Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481987481,321,1,1,42,51,2989v3kho9h5jaboe1nr7lx21,1,54.2,100,2022-11-05T17:58:00.704Z,2022-11-06T08:45:59Z,3896827653,140,60.2,3896827657,141,93.2,3896827663,213,5.5,3896827647,107,,3896827649,56,Left,3896827659,212,8.6,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481987487,322,1,1,42,52,2989v3kho9h5jaboe1nr7lx21,1,61.5,90.1,2022-11-05T17:58:02.555Z,2022-11-06T08:45:58Z,3898038189,178,,3896827689,56,Left,3896827701,213,2.6,3896827697,141,96.6,3896827693,140,53.7,3896827699,212,9.3,,,,,,,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481987507,323,1,1,42,53,2989v3kho9h5jaboe1nr7lx21,0,55.8,93.4,2022-11-05T17:58:03.162Z,2022-11-06T08:45:57Z,3896827817,141,97.2,3896827813,56,Left,3896827821,213,0.1,3896827815,140,77.5,3896827819,212,22.9,3898038247,178,,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481987513,404,49,1,42,56,jb4xejoxjfk5a0a50bo8hvst,1,25,7.5,2022-11-05T17:58:05.659Z,2022-11-06T08:45:57Z,,,,,,,,,,,,,,,,,,,,,,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481987519,405,1,1,42,56,jb4xejoxjfk5a0a50bo8hvst,0,25,7.5,2022-11-05T17:58:05.661Z,2022-11-06T08:45:57Z,3898038411,178,,3896827859,140,27.8,3896827865,213,5.5,3896827857,56,Back,3896827861,141,3.4,3896827867,1,,3896827855,157,,3896827863,212,4.1,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481987523,324,61,1,42,56,2989v3kho9h5jaboe1nr7lx21,1,72.6,97.2,2022-11-05T17:58:05.743Z,2022-11-06T08:45:56Z,3896827871,56,Left,3898038475,178,,,,,,,,,,,,,,,,,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481987531,325,5,1,42,56,2989v3kho9h5jaboe1nr7lx21,0,73.8,101.6,2022-11-05T17:58:06.060Z,2022-11-06T04:12:01Z,3896828247,233,406,3896827897,56,Left,3896827899,347,,,,,,,,,,,,,,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481987595,406,5,1,42,56,jb4xejoxjfk5a0a50bo8hvst,1,26.2,-1.6,2022-11-05T17:58:06.060Z,2022-11-06T04:12:01Z,3896828229,347,,3896828227,56,Back,3896828243,233,325,,,,,,,,,,,,,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481987603,407,1,1,43,8,jb4xejoxjfk5a0a50bo8hvst,0,27.6,0,2022-11-05T17:58:18.356Z,2022-11-06T08:45:56Z,3896828265,107,,3896828267,56,Back,3896828273,212,13.5,3896828269,140,34.3,3896828271,141,15.3,3896828275,213,1.0,,,,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481987631,326,8,1,43,9,2989v3kho9h5jaboe1nr7lx21,1,67.8,78.1,2022-11-05T17:58:19.451Z,2022-11-06T08:45:56Z,3898038867,178,,3896828395,56,Center,3897445981,383,,,,,,,,,,,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481992947,339,3,1,43,10,2989v3kho9h5jaboe1nr7lx21,0,70.2,74.4,2022-11-05T17:58:20.246Z,2022-11-06T08:45:55Z,3896855055,286,,3897446793,211,,3897446181,464,,3898038983,178,,3896855053,56,Center,,,,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481987623,408,43,1,43,12,jb4xejoxjfk5a0a50bo8hvst,1,0,0,2022-11-05T17:58:21.640Z,2022-11-05T20:45:23Z,3896828347,56,Back,3896830069,285,0,3896855629,233,339,3897447315,144,7,,,,,,,,,,,,,4e5jvz1t60a2l67c5a9r2qne,M. Cachbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481987637,409,1,1,43,13,jb4xejoxjfk5a0a50bo8hvst,1,25.7,27.6,2022-11-05T17:58:22.920Z,2022-11-06T08:45:55Z,3896828409,3,,3896828419,213,0.3,3898039103,388,,3896828415,141,30.0,3896828411,56,Back,3896828417,212,5.0,3896828413,140,30.2,,,,a52575bcqr3acuweauiyzsb56,M. Mbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481987655,410,1,1,43,14,jb4xejoxjfk5a0a50bo8hvst,0,29,35.6,2022-11-05T17:58:24.082Z,2022-11-06T08:45:55Z,3898039203,178,,3896828483,212,11.4,3896828481,141,21.3,3896828479,140,34.7,3896828485,213,5.3,3896828477,56,Back,3896828475,3,,,,,4e5jvz1t60a2l67c5a9r2qne,M. Cachbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481987723,328,4,1,43,17,2989v3kho9h5jaboe1nr7lx21,1,64.5,77.1,2022-11-05T17:58:27.267Z,2022-11-06T08:45:54Z,3896828749,56,Center,3896828801,233,411,3896828753,265,,3896828751,152,,3896828755,286,,3896828747,13,,,,,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481987729,411,4,1,43,17,jb4xejoxjfk5a0a50bo8hvst,0,35.5,22.9,2022-11-05T17:58:27.268Z,2022-11-06T08:45:53Z,3896828775,56,Back,3896828777,152,,3896828773,13,,3896828779,265,,3898039321,178,,3896828781,285,,3896828809,233,328,,,,apusqhva0hdbf7zqb3twgeoa2,S. Mvoué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481987683,327,43,1,43,18,2989v3kho9h5jaboe1nr7lx21,1,0,0,2022-11-05T17:58:27.929Z,2022-11-05T17:58:35Z,3896828973,144,1,3896828629,213,5.3,3896828619,56,Center,3896828625,141,77.2,3896828623,140,58.0,3896828627,212,4.0,,,,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481988247,412,17,1,43,40,jb4xejoxjfk5a0a50bo8hvst,1,0,0,2022-11-05T17:58:49.748Z,2022-11-06T04:13:01Z,3896831255,32,,3896831263,13,243,3896831259,392,,,,,,,,,,,,,,,,,apusqhva0hdbf7zqb3twgeoa2,S. Mvoué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481988593,329,27,1,44,23,2989v3kho9h5jaboe1nr7lx21,1,0,0,2022-11-05T17:59:33.552Z,2022-11-06T04:13:20Z,3896832965,233,413,3896832899,53,eakj3xa0pa88pajbvasbwqwdm,3896832897,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481988505,413,27,1,44,23,jb4xejoxjfk5a0a50bo8hvst,1,0,0,2022-11-05T17:59:33.552Z,2022-11-06T04:13:20Z,3896832955,233,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481988811,330,28,1,45,8,2989v3kho9h5jaboe1nr7lx21,1,0,0,2022-11-05T18:00:18.374Z,2022-11-06T04:13:25Z,3896834073,55,329,3896834297,233,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481988847,414,28,1,45,8,jb4xejoxjfk5a0a50bo8hvst,1,0,0,2022-11-05T18:00:18.374Z,2022-11-06T04:13:24Z,3896834291,233,330,3896834273,55,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481988973,331,70,1,45,21,2989v3kho9h5jaboe1nr7lx21,1,0,0,2022-11-05T18:00:30.956Z,2022-11-05T18:00:43Z,3896834859,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481989609,332,1,1,46,3,2989v3kho9h5jaboe1nr7lx21,0,66.6,77.3,2022-11-05T18:01:13.385Z,2022-11-06T08:45:53Z,3896838209,140,89.2,3898040361,178,,3896838215,213,5.6,3896838205,152,,3896838211,141,48.4,3896838203,155,,3896838201,5,,3896838207,56,Center,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,3896838213,212,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481989687,415,41,1,46,5,jb4xejoxjfk5a0a50bo8hvst,1,6.9,49.4,2022-11-05T18:01:15.378Z,2022-11-06T08:45:53Z,3897452701,378,,3896838519,141,35.7,3896838517,140,28.8,3896838523,213,5.9,3896838521,212,24.8,3898040481,388,,,,,,,,9ch1zw030nu94b2v7t9pzyqne,T. Galjé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481989689,416,49,1,46,8,jb4xejoxjfk5a0a50bo8hvst,1,29,35,2022-11-05T18:01:17.873Z,2022-11-06T08:45:52Z,,,,,,,,,,,,,,,,,,,,,,,,,bpxafwc30rerxmgju6rcau8kp,Sérgio Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481989697,417,61,1,46,9,jb4xejoxjfk5a0a50bo8hvst,0,27.9,33.1,2022-11-05T18:01:18.880Z,2022-11-06T08:45:52Z,3896838611,189,,3896838559,56,Back,3898041109,178,,,,,,,,,,,,,,,,,bpxafwc30rerxmgju6rcau8kp,Sérgio Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481989683,333,43,1,46,10,2989v3kho9h5jaboe1nr7lx21,1,0,0,2022-11-05T18:01:20.194Z,2022-11-05T20:47:03Z,3897453419,144,49,,,,,,,,,,,,,,,,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481989729,334,1,1,46,12,2989v3kho9h5jaboe1nr7lx21,0,89.9,80,2022-11-05T18:01:22.483Z,2022-11-06T08:17:46Z,3896838743,140,88.5,3896838903,286,,3896838747,212,2.2,3896838741,56,Left,3897454563,224,,3896838749,213,2.3,3897454565,72,,3896838897,236,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,3898041223,178,,3896838739,155,,3896838745,141,3896838737,2,,82.4,3896838899,233,,,,,,,,,,,,,,418,,,,,,,,
2481989755,418,12,1,46,12,jb4xejoxjfk5a0a50bo8hvst,1,16.9,20,2022-11-05T18:01:22.541Z,2022-11-06T08:17:43Z,3898041285,178,,3896838875,56,Back,3896838921,233,334,3896838873,185,,,,,,,,,,,,,,9bnvh1i6mu45yvkz257c0x1at,M. Sambu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481989771,335,6,1,46,14,2989v3kho9h5jaboe1nr7lx21,1,90.6,81.9,2022-11-05T18:01:24.076Z,2022-11-06T04:14:17Z,3896838959,56,Left,3896838961,73,,3896839105,233,419,,,,,,,,,,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481989809,419,6,1,46,14,jb4xejoxjfk5a0a50bo8hvst,0,9.4,18.1,2022-11-05T18:01:24.076Z,2022-11-06T04:14:17Z,3896839073,73,,3896839115,233,335,3896839071,56,Back,,,,,,,,,,,,,,,,9bnvh1i6mu45yvkz257c0x1at,M. Sambu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481989975,336,1,1,46,25,2989v3kho9h5jaboe1nr7lx21,0,99.6,99.7,2022-11-05T18:01:35.415Z,2022-11-06T04:14:21Z,3898041453,178,,3896840129,212,32.4,3896840115,2,,3896840127,141,52.2,3896840121,223,,3896840123,56,Center,3896840119,155,,3896840133,1,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,3896840131,213,4.6,3897455535,20,,3896840125,140,3896840117,6,,96.9,,,,,,,,,,,,,,,,,,,,,,,,
2481989979,420,12,1,46,27,jb4xejoxjfk5a0a50bo8hvst,1,1.7,44.2,2022-11-05T18:01:37.374Z,2022-11-06T08:45:50Z,3896840149,56,Back,3896840155,212,20.4,3896840161,15,,3898041557,388,,3896840157,213,5.9,3896840151,140,19.7,3896840153,141,33.1,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481994097,340,1,1,46,29,2989v3kho9h5jaboe1nr7lx21,0,76.2,53.9,2022-11-05T18:01:39.543Z,2022-11-06T08:45:50Z,3896861169,213,0.2,3896861159,3,,3896861165,141,57.3,3898041661,178,,3896861161,56,Center,3896861167,212,14.8,3896861163,140,90.1,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482101517,834,12,1,46,31,jb4xejoxjfk5a0a50bo8hvst,1,10.7,47.5,2022-11-05T18:01:40.914Z,2022-11-06T08:45:50Z,3897458203,213,6.1,3897458193,15,,3897458197,140,28.5,3897458201,212,18.9,3898041725,388,,3897458195,56,Back,3897458199,141,43.2,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481989993,421,1,1,46,32,jb4xejoxjfk5a0a50bo8hvst,1,22.7,37.2,2022-11-05T18:01:42.097Z,2022-11-06T08:45:49Z,3896840247,141,37.4,3896840241,3,,3896840243,56,Back,3896840245,140,33.4,3896840251,213,0.0,3898041879,178,,3896840249,212,11.2,,,,bpxafwc30rerxmgju6rcau8kp,Sérgio Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481989999,422,49,1,46,34,jb4xejoxjfk5a0a50bo8hvst,1,35.5,39.9,2022-11-05T18:01:43.934Z,2022-11-06T08:45:49Z,,,,,,,,,,,,,,,,,,,,,,,,,7ruin2kz9zjzba57tdbec7n4l,Vagner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481990071,423,1,1,46,37,jb4xejoxjfk5a0a50bo8hvst,1,61.5,40.3,2022-11-05T18:01:47.412Z,2022-11-06T08:45:47Z,3896840619,213,0.9,3896849863,210,15,3896840617,212,14.4,3896840611,56,Center,3896840613,140,69.6,3896840615,141,57.3,3898042149,178,,3896849865,154,,7ruin2kz9zjzba57tdbec7n4l,Vagner,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481990077,424,15,1,46,40,jb4xejoxjfk5a0a50bo8hvst,1,81.2,60.9,2022-11-05T18:01:49.877Z,2022-11-06T08:45:46Z,3896849881,55,423,3897459417,215,,3896849891,103,7.0,3896849893,146,94.5,3896849873,29,,3896849895,147,53.8,3896849871,76,,3898042257,178,,187qa5icsve3oak3t90r6rhsl,M. Poaty,,3896847295,72,,3896849889,102,52.1,3896840641,18,3896840643,56,Center,,3896847293,23,3896849877,154,,3896847325,233,337,,,,,,,,,,,,,,,,
2481990099,337,10,1,46,40,2989v3kho9h5jaboe1nr7lx21,1,5,45.3,2022-11-05T18:01:50.448Z,2022-11-06T08:45:46Z,3896840757,182,,3896842891,174,,3896847341,233,424,3896842893,179,,3897459699,376,,3896840759,56,Back,,,,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482208333,1128,67,1,46,42,jb4xejoxjfk5a0a50bo8hvst,1,93.4,52.7,2022-11-05T18:01:51.964Z,2022-11-06T08:45:45Z,3898074089,233,1053,,,,,,,,,,,,,,,,,,,,,,7ruin2kz9zjzba57tdbec7n4l,Vagner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482208331,1053,67,1,46,42,2989v3kho9h5jaboe1nr7lx21,0,6.6,47.3,2022-11-05T18:01:51.965Z,2022-11-06T08:45:45Z,3898074093,233,1128,,,,,,,,,,,,,,,,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482208307,1127,43,1,46,42,jb4xejoxjfk5a0a50bo8hvst,1,0,0,2022-11-05T18:01:52.003Z,2022-11-06T04:40:14Z,3898073931,233,1052,3898074033,144,67,,,,,,,,,,,,,,,,,,,7ruin2kz9zjzba57tdbec7n4l,Vagner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482208305,1052,43,1,46,42,2989v3kho9h5jaboe1nr7lx21,1,0,0,2022-11-05T18:01:52.004Z,2022-11-06T04:40:13Z,3898074025,144,67,3898073935,233,1127,,,,,,,,,,,,,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481990149,425,16,1,46,44,jb4xejoxjfk5a0a50bo8hvst,1,93,51.8,2022-11-05T18:01:53.670Z,2022-11-06T09:22:44Z,3896845909,102,45.5,3898042633,178,,3896845923,280,ATTEMPT_SAVED,3896845921,231,52.3,3896845915,328,,3896843499,375,46:42.326,3896845913,103,9.5,3896843489,23,,7ruin2kz9zjzba57tdbec7n4l,Vagner,,3896845925,281,187qa5icsve3oak3t90r6rhsl,3896843495,374,2022-11-05 18:01:51.965,3896845903,80,3897463843,395,5.5,,3896845927,282,3896840955,56,Center,3896845919,230,94.5,3896845917,458,,3896840953,17,3896843491,72,2987,3897463845,396,47.7,3896845905,133,,,
2481991143,338,30,1,47,28,2989v3kho9h5jaboe1nr7lx21,1,0,0,2022-11-05T18:02:38.220Z,2022-11-06T04:15:38Z,3896846079,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481991151,426,30,1,47,28,jb4xejoxjfk5a0a50bo8hvst,1,0,0,2022-11-05T18:02:38.220Z,2022-11-06T04:15:38Z,3896846101,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482003141,341,32,2,45,0,2989v3kho9h5jaboe1nr7lx21,1,0,0,2022-11-05T18:17:48.490Z,2022-11-05T18:17:51Z,3896908987,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482003125,428,32,2,45,0,jb4xejoxjfk5a0a50bo8hvst,1,0,0,2022-11-05T18:17:48.490Z,2022-11-05T23:30:13Z,3896908917,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482003153,342,1,2,45,0,2989v3kho9h5jaboe1nr7lx21,1,50.3,49.5,2022-11-05T18:17:48.640Z,2022-11-06T04:05:09Z,3896909047,213,3.5,3896909041,140,43.7,3896909043,141,46.0,3896909039,56,Back,3896909045,212,7.3,3898031249,178,,3896909049,279,S,,,,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482003229,343,1,2,45,3,2989v3kho9h5jaboe1nr7lx21,1,48.6,37.2,2022-11-05T18:17:52.011Z,2022-11-06T08:45:44Z,3896909427,56,Right,3898031721,178,,3896909433,212,24.0,3896909431,141,4.0,3896909435,213,5.1,3896909429,140,56.3,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482003241,344,1,2,45,5,2989v3kho9h5jaboe1nr7lx21,0,53.2,9.3,2022-11-05T18:17:54.296Z,2022-11-06T08:45:43Z,3896909503,141,6.2,3896909507,213,6.2,3896909501,140,72.2,3898031781,178,,3896909499,56,Right,3896909505,212,20.1,,,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482003253,429,1,2,45,6,jb4xejoxjfk5a0a50bo8hvst,0,31.4,91.5,2022-11-05T18:17:55.405Z,2022-11-06T08:45:43Z,3896909571,212,9.2,3896909569,141,100.0,3896909573,213,0.8,3896909565,140,37.2,3896909563,56,Back,3898031863,178,,,,,,,,cahevdu5yhhnh8qlj969b6dw,S. Trémoulet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482003297,345,5,2,45,8,2989v3kho9h5jaboe1nr7lx21,1,63.4,-1.8,2022-11-05T18:17:56.746Z,2022-11-06T04:05:52Z,3896909839,347,,3896909851,233,430,3896909835,56,Right,,,,,,,,,,,,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482003263,430,5,2,45,8,jb4xejoxjfk5a0a50bo8hvst,0,36.6,101.8,2022-11-05T18:17:56.746Z,2022-11-06T04:05:52Z,3896909625,347,,3896909623,56,Back,3896909875,233,345,,,,,,,,,,,,,,,,cahevdu5yhhnh8qlj969b6dw,S. Trémoulet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482003325,346,1,2,45,11,2989v3kho9h5jaboe1nr7lx21,1,60.9,0,2022-11-05T18:18:00.113Z,2022-11-06T08:45:42Z,3896910039,141,6.8,3896910041,212,16.2,3896910043,213,2.8,3896910035,56,Back,3896910033,107,,3896910037,140,46.5,,,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
