id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/22/id,qualifier/22/qualifierId,qualifier/22/value,qualifier/23/id,qualifier/23/qualifierId,qualifier/23/value
2499386899,592,4,2,68,24,2b57rbw94i9ohnbch52owvqtq,0,57,9.6,2023-01-21T18:40:58.781Z,2023-01-22T07:10:09Z,3988517539,152,,3988517543,285,,3989294383,178,,3988517627,233,557,3988517531,13,,3988517533,294,,3988517535,56,Right,,,,9m3bkbdedtddfeix57rj2f7c9,D. Atanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499386837,556,43,2,68,26,3ix9om1svhd6obl0mbk1otgop,1,0,0,2023-01-21T18:40:59.910Z,2023-01-21T18:41:05Z,3988517573,144,61,3988517231,56,Back,,,,,,,,,,,,,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499387287,558,1,2,69,1,3ix9om1svhd6obl0mbk1otgop,0,52.8,88,2023-01-21T18:41:35.324Z,2023-01-22T07:10:08Z,3988519507,1,,3988519497,56,Center,3988519499,140,71.2,3988519503,212,39.0,3988519493,155,,3988519491,5,,3988519501,141,38.2,3989294491,178,,3l1v52usaf9mmi9dwowdwv3e,A. Francis,3988519505,213,5.2,3988519495,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499387319,593,1,2,69,3,2b57rbw94i9ohnbch52owvqtq,1,24,51.5,2023-01-21T18:41:37.330Z,2023-01-22T07:10:08Z,3988519641,141,48.8,3988519643,212,12.7,3988519635,3,,3988519639,140,36.0,3988519637,56,Back,3989295285,388,,3988519647,213,6.1,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499387329,594,44,2,69,4,2b57rbw94i9ohnbch52owvqtq,1,39.1,59.2,2023-01-21T18:41:38.809Z,2023-01-22T07:10:07Z,3988519683,56,Back,3988519703,233,559,3988519687,285,,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499387307,559,44,2,69,4,3ix9om1svhd6obl0mbk1otgop,0,60.9,40.8,2023-01-21T18:41:38.810Z,2023-01-22T07:10:07Z,3988519587,56,Center,3988519589,286,,3988519761,233,594,,,,,,,,,,,,,,,,84l7r4ud9ipuf9vc3ib5b4l0q,H. Siquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499387351,595,1,2,69,4,2b57rbw94i9ohnbch52owvqtq,1,37.8,60.3,2023-01-21T18:41:38.852Z,2023-01-22T07:10:06Z,3988519805,3,,3988519821,213,0.3,3988519813,140,47.1,3988519811,56,Back,3988519817,141,64.2,3988519819,212,10.1,3988519807,168,,3989295605,388,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499387361,596,49,2,69,6,2b57rbw94i9ohnbch52owvqtq,1,43.5,58.4,2023-01-21T18:41:40.355Z,2023-01-22T07:10:06Z,,,,,,,,,,,,,,,,,,,,,,,,,3m13ipluel0m6cotha7n7vrop,T. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499387475,597,1,2,69,12,2b57rbw94i9ohnbch52owvqtq,0,76,84.2,2023-01-21T18:41:46.014Z,2023-01-22T07:10:03Z,3988520551,140,96.5,3988520555,212,62.1,3988969659,72,,3988520549,56,Right,3988520553,141,0.0,3988520545,2,,3989295771,178,,3988520563,1,,3m13ipluel0m6cotha7n7vrop,T. Ndicka,3988969657,224,,3988520547,155,,3988520559,213,,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499387527,560,5,2,69,19,3ix9om1svhd6obl0mbk1otgop,1,4.5,101.6,2023-01-21T18:41:53.018Z,2023-01-22T03:36:34Z,3988520861,233,598,3988520835,347,,3988520833,56,Back,,,,,,,,,,,,,,,,8jc7tw0nw37trgyli0oyz1soa,C. Vanhoutte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499387481,598,5,2,69,19,2b57rbw94i9ohnbch52owvqtq,0,95.5,-1.6,2023-01-21T18:41:53.018Z,2023-01-22T03:36:34Z,3988520591,56,Right,3988520869,233,560,3988520595,347,,,,,,,,,,,,,,,,,3m13ipluel0m6cotha7n7vrop,T. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499387817,561,1,2,69,37,3ix9om1svhd6obl0mbk1otgop,1,7.4,100,2023-01-21T18:42:11.454Z,2023-01-22T07:10:02Z,3988522315,107,,3988522325,213,6.0,3988522323,212,20.0,3988522321,141,93.5,3988522319,140,25.7,3988522317,56,Back,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499387855,562,1,2,69,39,3ix9om1svhd6obl0mbk1otgop,1,25.8,95.6,2023-01-21T18:42:13.124Z,2023-01-22T07:10:02Z,3988522517,168,,3988522519,56,Back,3988522527,213,5.6,3988522525,212,13.5,3988522521,140,35.7,3988522523,141,82.9,3989295947,178,,3988522515,3,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499387857,563,61,2,69,40,3ix9om1svhd6obl0mbk1otgop,0,31,86.3,2023-01-21T18:42:14.027Z,2023-01-22T07:10:01Z,3989296027,178,,3988522531,56,Back,,,,,,,,,,,,,,,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499387863,599,49,2,69,42,2b57rbw94i9ohnbch52owvqtq,1,59.7,15.3,2023-01-21T18:42:15.910Z,2023-01-22T07:10:01Z,,,,,,,,,,,,,,,,,,,,,,,,,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499387899,600,1,2,69,42,2b57rbw94i9ohnbch52owvqtq,0,59.8,15.1,2023-01-21T18:42:15.959Z,2023-01-22T07:10:00Z,3988522745,140,88.3,3988522751,213,6.1,3988522741,155,,3988522743,56,Right,3988522749,212,30.2,3989296125,178,,3988522747,141,8.9,,,,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499387933,564,1,2,69,45,3ix9om1svhd6obl0mbk1otgop,1,13.5,88.6,2023-01-21T18:42:18.936Z,2023-01-22T07:10:00Z,3988522909,140,18.9,3988522907,56,Back,3989296205,388,,3988522911,141,90.8,3988522913,212,5.9,3988522915,213,0.3,3988522905,3,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499387961,565,1,2,69,46,3ix9om1svhd6obl0mbk1otgop,1,19.2,89.2,2023-01-21T18:42:20.053Z,2023-01-22T07:09:59Z,3988523059,56,Back,3988523057,168,,3988523069,213,6.0,3988523067,212,8.5,3988523061,140,27.0,3988523063,141,85.7,3988523055,3,,3989296319,178,,3l1v52usaf9mmi9dwowdwv3e,A. Francis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499387971,566,49,2,69,48,3ix9om1svhd6obl0mbk1otgop,1,28.7,84.2,2023-01-21T18:42:21.939Z,2023-01-22T07:09:59Z,,,,,,,,,,,,,,,,,,,,,,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499387987,567,1,2,69,48,3ix9om1svhd6obl0mbk1otgop,1,28.3,83.5,2023-01-21T18:42:22.028Z,2023-01-22T07:09:58Z,3988523189,213,4.2,3988523187,212,8.7,3988523181,56,Back,3988523183,140,24.2,3989296495,178,,3988523185,141,72.4,,,,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499388007,568,1,2,69,48,3ix9om1svhd6obl0mbk1otgop,0,23.9,78.3,2023-01-21T18:42:22.659Z,2023-01-22T07:09:58Z,3988523279,56,Back,3988523281,140,41.8,3988523277,155,,3989296557,178,,3988523283,141,88.9,3988523285,212,20.1,3988523287,213,0.4,,,,8jc7tw0nw37trgyli0oyz1soa,C. Vanhoutte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499388073,601,1,2,69,50,2b57rbw94i9ohnbch52owvqtq,0,57.4,9.8,2023-01-21T18:42:24.412Z,2023-01-22T07:09:57Z,3988523623,141,23.3,3988523621,140,100.0,3988523619,56,Center,3988523625,212,46.8,3988523617,157,,3989296669,178,,3988523627,213,0.2,3988523629,1,,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499388167,569,5,2,69,55,3ix9om1svhd6obl0mbk1otgop,1,-0.8,76.5,2023-01-21T18:42:29.792Z,2023-01-22T03:37:35Z,3988527177,233,602,3988524083,56,Back,3988524085,346,,,,,,,,,,,,,,,,,8jc7tw0nw37trgyli0oyz1soa,C. Vanhoutte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499388077,602,5,2,69,55,2b57rbw94i9ohnbch52owvqtq,0,100.8,23.5,2023-01-21T18:42:29.792Z,2023-01-22T03:37:36Z,3988523645,346,,3988527181,233,569,3988523643,56,Center,,,,,,,,,,,,,,,,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499388479,570,1,2,70,25,3ix9om1svhd6obl0mbk1otgop,1,5.3,43.2,2023-01-21T18:42:58.873Z,2023-01-22T07:09:57Z,3988525839,213,6.1,3988525837,212,67.4,3988525835,141,24.0,3988525831,56,Center,3988525833,140,68.3,3988525845,74,,3988525829,124,,3988525841,1,,21ipfd9gxws9vqpw9002o8ve1,Warleson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499388487,571,1,2,70,28,3ix9om1svhd6obl0mbk1otgop,0,61,21.7,2023-01-21T18:43:02.364Z,2023-01-22T07:09:57Z,3988525871,3,,3988525873,168,,3988525875,56,Right,3989296897,388,,3988525881,212,14.3,3988525879,141,20.1,3988525883,213,6.2,3988525877,140,74.6,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499388501,603,12,2,70,29,2b57rbw94i9ohnbch52owvqtq,1,29.9,80.3,2023-01-21T18:43:03.560Z,2023-01-22T07:09:56Z,3988525949,212,16.6,3989296915,178,,3988525937,56,Back,3988525977,167,,3988525941,140,37.1,3988525945,141,100.0,3988525953,213,1.1,,,,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499388517,572,5,2,70,31,3ix9om1svhd6obl0mbk1otgop,1,66.7,-2,2023-01-21T18:43:05.791Z,2023-01-22T03:37:52Z,3988526025,347,,3988526023,56,Right,3988526029,233,604,,,,,,,,,,,,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499388507,604,5,2,70,31,2b57rbw94i9ohnbch52owvqtq,0,33.3,102,2023-01-21T18:43:05.791Z,2023-01-22T03:37:52Z,3988525971,56,Back,3988525973,347,,3988526045,233,572,,,,,,,,,,,,,,,,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499388631,573,1,2,70,42,3ix9om1svhd6obl0mbk1otgop,0,69.4,0,2023-01-21T18:43:16.405Z,2023-01-22T07:09:56Z,3988526735,212,10.3,3988526733,141,3.1,3988526731,140,78.7,3988526727,107,,3988526729,56,Right,3988526737,213,0.3,,,,,,,84l7r4ud9ipuf9vc3ib5b4l0q,H. Siquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499388663,605,12,2,70,43,2b57rbw94i9ohnbch52owvqtq,1,16.4,94.8,2023-01-21T18:43:17.475Z,2023-01-22T07:09:55Z,3988526911,141,100.0,3989297069,178,,3988526913,212,6.3,3988526915,213,0.7,3988526903,56,Back,3988526907,140,20.8,3988526985,167,,,,,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499388683,574,5,2,70,43,3ix9om1svhd6obl0mbk1otgop,1,77.2,-1.5,2023-01-21T18:43:17.837Z,2023-01-22T03:38:09Z,3988527021,56,Right,3988527023,347,,3988527027,233,606,,,,,,,,,,,,,,,,84l7r4ud9ipuf9vc3ib5b4l0q,H. Siquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499388673,606,5,2,70,43,2b57rbw94i9ohnbch52owvqtq,0,22.8,101.5,2023-01-21T18:43:17.837Z,2023-01-22T03:38:09Z,3988526955,56,Back,3988527031,233,574,3988526957,347,,,,,,,,,,,,,,,,,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499388821,575,1,2,70,58,3ix9om1svhd6obl0mbk1otgop,1,85.8,0,2023-01-21T18:43:31.872Z,2023-01-22T07:09:55Z,3988527817,141,34.8,3988527819,212,24.8,3988527821,213,1.5,3988527823,1,,3988527815,140,87.7,3988527813,56,Center,3988527811,107,,,,,84l7r4ud9ipuf9vc3ib5b4l0q,H. Siquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499388829,576,1,2,70,59,3ix9om1svhd6obl0mbk1otgop,0,91.4,31.6,2023-01-21T18:43:33.801Z,2023-01-22T07:09:54Z,3989297223,388,,3988527875,3,,3988527887,213,2.1,3988527879,56,Center,3988527881,140,88.2,3988527877,168,,3988527883,141,40.7,3988527885,212,7.0,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499388847,607,12,2,71,1,2b57rbw94i9ohnbch52owvqtq,1,10.2,56,2023-01-21T18:43:34.923Z,2023-01-22T07:09:54Z,3988527989,212,17.1,3988527987,141,57.8,3988527991,213,0.1,3988527979,56,Back,3989297363,178,,3988527983,140,26.4,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499388853,608,49,2,71,2,2b57rbw94i9ohnbch52owvqtq,1,23.8,57.9,2023-01-21T18:43:36.583Z,2023-01-22T07:09:53Z,,,,,,,,,,,,,,,,,,,,,,,,,9m3bkbdedtddfeix57rj2f7c9,D. Atanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499388875,609,1,2,71,2,2b57rbw94i9ohnbch52owvqtq,1,23.9,58.3,2023-01-21T18:43:36.676Z,2023-01-22T07:09:53Z,3988528115,141,75.0,3988528111,56,Back,3988528113,140,37.2,3988528119,213,0.7,3988528117,212,18.0,3989297523,178,,,,,,,,9m3bkbdedtddfeix57rj2f7c9,D. Atanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499388903,610,1,2,71,6,2b57rbw94i9ohnbch52owvqtq,0,45.5,75.3,2023-01-21T18:43:40.143Z,2023-01-22T07:09:52Z,3988528267,213,5.5,3988528259,56,Center,3988528263,141,54.8,3988528261,140,59.9,3988528265,212,20.6,3989297571,178,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499388921,577,8,2,71,6,3ix9om1svhd6obl0mbk1otgop,1,43.9,39.9,2023-01-21T18:43:40.847Z,2023-01-22T07:09:52Z,3988974671,385,,3989297615,178,,3988528353,56,Back,,,,,,,,,,,,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499389059,611,2,2,71,8,2b57rbw94i9ohnbch52owvqtq,1,57.6,56.9,2023-01-21T18:43:41.946Z,2023-01-22T07:09:51Z,3989297701,178,,3988529067,140,69.1,3988529069,141,44.3,3988529063,7,9m3bkbdedtddfeix57rj2f7c9,3988529065,56,Center,,,,,,,,,,3zkgg98u1fvuospd2avl4qy2,I. Durdov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499389017,578,55,2,71,8,3ix9om1svhd6obl0mbk1otgop,1,39.5,43.8,2023-01-21T18:43:41.947Z,2023-01-22T07:09:51Z,,,,,,,,,,,,,,,,,,,,,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499389481,579,1,2,71,58,3ix9om1svhd6obl0mbk1otgop,1,32,56.8,2023-01-21T18:44:32.578Z,2023-01-22T07:09:50Z,3988531319,140,73.4,3988531317,56,Center,3989297711,178,,3988531327,1,,3988531325,213,5.8,3988531323,212,49.0,3988531321,141,23.7,3988531315,241,,21ipfd9gxws9vqpw9002o8ve1,Warleson,3988531311,5,,3988531313,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499389591,580,1,2,72,2,3ix9om1svhd6obl0mbk1otgop,1,75.8,20.7,2023-01-21T18:44:35.961Z,2023-01-22T07:09:50Z,3988531835,140,89.2,3988531833,56,Center,3989297781,388,,3988531831,3,,3988531841,213,0.2,3988974965,168,,3988531837,141,25.3,3988531839,212,14.4,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499389597,581,1,2,72,5,3ix9om1svhd6obl0mbk1otgop,0,92.7,22.2,2023-01-21T18:44:38.936Z,2023-01-22T07:09:49Z,3989297847,178,,3988532053,286,,3988531879,212,4.4,3988531881,213,2.3,3988531877,141,27.1,3988531873,56,Center,3988531875,140,90.0,3988532049,233,612,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,3988532047,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499389637,612,74,2,72,5,2b57rbw94i9ohnbch52owvqtq,1,7.3,75.1,2023-01-21T18:44:38.981Z,2023-01-22T07:09:48Z,3989297895,178,,3988532033,56,Back,3988532059,233,581,3988532035,285,,,,,,,,,,,,,,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499389655,582,6,2,72,5,3ix9om1svhd6obl0mbk1otgop,1,100,23.5,2023-01-21T18:44:39.735Z,2023-01-22T03:39:20Z,3988532137,56,Center,3988532139,75,,3988532143,233,613,,,,,,,,,,,,,,,,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499389647,613,6,2,72,5,2b57rbw94i9ohnbch52owvqtq,0,0,76.5,2023-01-21T18:44:39.735Z,2023-01-22T03:39:21Z,3988532101,73,,3988532091,56,Back,3988532213,233,582,,,,,,,,,,,,,,,,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499389949,583,1,2,72,27,3ix9om1svhd6obl0mbk1otgop,1,99.5,0.5,2023-01-21T18:45:01.314Z,2023-01-22T03:39:25Z,3988533687,2,,3988533693,224,,3988533699,141,45.5,3988533703,213,1.9,3989298051,178,,3988533689,6,,3988533695,56,Center,3988975561,20,,8jc7tw0nw37trgyli0oyz1soa,C. Vanhoutte,3988533691,155,,3988533697,140,,3988533705,1,3988533701,212,89.2,,,,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499389951,584,44,2,72,29,3ix9om1svhd6obl0mbk1otgop,1,92.6,50,2023-01-21T18:45:03.194Z,2023-01-22T07:09:48Z,3988533905,233,614,3988533719,286,,3988533717,56,Center,,,,,,,,,,,,,,,,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499389977,614,44,2,72,29,2b57rbw94i9ohnbch52owvqtq,0,7.4,50,2023-01-21T18:45:03.195Z,2023-01-22T07:09:47Z,3988533839,56,Back,3988533911,233,584,3988533841,285,,,,,,,,,,,,,,,,,3zkgg98u1fvuospd2avl4qy2,I. Durdov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499390003,585,1,2,72,29,3ix9om1svhd6obl0mbk1otgop,0,91.5,50.7,2023-01-21T18:45:03.295Z,2023-01-22T07:09:47Z,3988534005,141,30.9,3988534003,140,87.6,3988534001,56,Center,3988533999,3,,3989298167,388,,3988534007,212,14.1,3988534009,213,4.4,,,,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499390517,622,61,2,72,29,2b57rbw94i9ohnbch52owvqtq,1,8.4,57,2023-01-21T18:45:03.634Z,2023-01-22T07:09:46Z,3988536723,56,Back,3989298413,178,,3989298409,15,,,,,,,,,,,,,,,,,9m3bkbdedtddfeix57rj2f7c9,D. Atanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499390005,586,15,2,72,32,3ix9om1svhd6obl0mbk1otgop,1,90.4,28.6,2023-01-21T18:45:06.371Z,2023-01-22T07:09:46Z,3988534905,233,615,3988534873,146,97.5,3988534869,103,5.1,3988534021,63,,3988534411,25,,3988536469,458,,3989298431,178,,3988534867,102,46.3,84l7r4ud9ipuf9vc3ib5b4l0q,H. Siquet,3988534875,147,47,3988534413,20,,3988534023,56,3988534857,80,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499390019,615,10,2,72,33,2b57rbw94i9ohnbch52owvqtq,1,1.6,53.8,2023-01-21T18:45:06.877Z,2023-01-22T07:09:45Z,3988534083,182,,3988534085,56,Back,3988534773,233,586,3988534709,180,,3988534707,177,,3988976151,376,,,,,,,,d0itp0eyxewvnm2shm0manw7p,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499390031,616,52,2,72,33,2b57rbw94i9ohnbch52owvqtq,1,3.1,56.9,2023-01-21T18:45:07.424Z,2023-01-22T07:09:45Z,3989298541,178,,3988976413,376,,,,,,,,,,,,,,,,,,,,d0itp0eyxewvnm2shm0manw7p,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499390219,617,1,2,72,45,2b57rbw94i9ohnbch52owvqtq,1,6.7,46.6,2023-01-21T18:45:19.798Z,2023-01-22T07:09:45Z,3988535219,141,16.4,3988535217,140,28.1,3988535223,213,5.5,3988535221,212,30.4,3989298899,178,,3988535213,123,,3988535215,56,Back,,,,d0itp0eyxewvnm2shm0manw7p,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499390249,618,1,2,72,46,2b57rbw94i9ohnbch52owvqtq,1,23.2,10.6,2023-01-21T18:45:20.674Z,2023-01-22T07:09:44Z,3988535385,141,44.2,3988535377,56,Center,3988535381,140,59.4,3989299237,178,,3988535391,1,,3988976971,155,,3988535387,212,44.3,3988535389,213,0.5,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499390355,619,1,2,72,50,2b57rbw94i9ohnbch52owvqtq,1,58.2,45.6,2023-01-21T18:45:24.532Z,2023-01-22T07:09:43Z,3988535937,212,31.2,3988535939,213,1.1,3988535933,140,71.2,3988535931,56,Left,3988535935,141,86.9,3989299303,178,,,,,,,,9m3bkbdedtddfeix57rj2f7c9,D. Atanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499390361,620,1,2,72,55,2b57rbw94i9ohnbch52owvqtq,0,79.7,87.4,2023-01-21T18:45:29.812Z,2023-01-22T07:09:41Z,3988535949,155,,3988535957,212,7.3,3988977141,224,,3988535951,56,Left,3988535955,141,88.0,3988535947,2,,3988535959,213,0.1,3988535995,236,,3m13ipluel0m6cotha7n7vrop,T. Ndicka,3988536001,286,,3989300249,178,,3988977143,72,3988535953,140,,,3988535997,233,86.6,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499390359,587,12,2,72,56,3ix9om1svhd6obl0mbk1otgop,1,12.3,12.5,2023-01-21T18:45:30.835Z,2023-01-22T07:09:41Z,3988535945,56,Back,3988535943,185,,3988536007,233,620,3989300293,178,,,,,,,,,,,,,,84l7r4ud9ipuf9vc3ib5b4l0q,H. Siquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
