id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,keyPass,qualifier/13/value,qualifier/14/value,qualifier/16/value,qualifier/15/value,qualifier/18/value
2499664299,539,4,2,70,18,5z1b7fuvpqe6vnigvopomvecu,1,69.2,74.7,2023-01-22T13:59:52.546Z,2023-01-23T08:09:54Z,3989992421,13,,3989992423,295,,3989992425,56,Center,3989992429,286,,3989992483,233,611,3989992427,152,,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499664305,611,4,2,70,18,7zibyotq1x1hq6pmgibhr0e6s,0,30.8,25.3,2023-01-22T13:59:52.547Z,2023-01-23T08:09:53Z,3989992457,56,Back,3989992459,152,,3989992505,233,539,3989992461,285,,3989992453,13,,3989992455,295,,3991551349,178,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499664333,612,17,2,70,26,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2023-01-22T13:59:59.859Z,2023-01-23T04:09:15Z,3989992621,31,,3989992625,13,243,3989992623,393,,,,,,,,,,,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499664561,540,1,2,71,3,5z1b7fuvpqe6vnigvopomvecu,0,72.7,77.5,2023-01-22T14:00:37.596Z,2023-01-23T08:09:53Z,3989993743,152,,3989993737,2,,3991194579,20,,3989993741,155,,3989993753,213,5.5,3989993747,140,87.2,3991551561,178,,3989993751,212,22.6,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,3989993745,56,Center,3991194577,223,,3989993739,5,,3989993749,141,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499664583,613,12,2,71,5,7zibyotq1x1hq6pmgibhr0e6s,1,14.4,49.2,2023-01-22T14:00:38.893Z,2023-01-23T08:09:52Z,3989993845,15,,3989993827,140,23.3,3989993829,141,72.4,3989993831,212,18.3,3989993825,56,Back,3989993833,213,1.0,3991551817,388,,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499664597,614,49,2,71,7,7zibyotq1x1hq6pmgibhr0e6s,1,21.5,66.8,2023-01-22T14:00:40.884Z,2023-01-23T08:09:52Z,,,,,,,,,,,,,,,,,,,,,,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499664601,615,1,2,71,10,7zibyotq1x1hq6pmgibhr0e6s,0,16.7,88.8,2023-01-22T14:00:43.799Z,2023-01-23T08:09:51Z,3989993921,141,87.6,3989993919,140,57.6,3989993923,212,43.0,3989993925,213,6.3,3989993917,56,Left,3989993927,1,,3991551939,178,,3989993915,157,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499664605,541,43,2,71,12,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2023-01-22T14:00:45.858Z,2023-01-22T21:02:21Z,3989993933,56,Right,3991195083,144,61,,,,,,,,,,,,,,,,,,,ajcblksnh113es9hzt7l5k8h5,D. Drăguş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499664653,542,1,2,71,13,5z1b7fuvpqe6vnigvopomvecu,1,42.9,19.2,2023-01-22T14:00:47.681Z,2023-01-23T08:09:50Z,3989994147,140,65.9,3989994155,1,,3989994153,213,0.2,3989994149,141,28.2,3989994151,212,24.9,3989994145,56,Center,3989994143,157,,3991552039,178,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499664657,543,49,2,71,18,5z1b7fuvpqe6vnigvopomvecu,1,61.5,28.8,2023-01-22T14:00:51.859Z,2023-01-23T08:09:50Z,,,,,,,,,,,,,,,,,,,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499664681,544,1,2,71,21,5z1b7fuvpqe6vnigvopomvecu,1,59.2,14.8,2023-01-22T14:00:54.825Z,2023-01-23T08:09:48Z,3989994321,141,8.0,3989994317,56,Right,3989994319,140,77.4,3989994325,213,6.0,3989994323,212,19.7,3991552149,178,,3989994315,155,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499664737,545,1,2,71,23,5z1b7fuvpqe6vnigvopomvecu,1,74.5,8.6,2023-01-22T14:00:57.653Z,2023-01-23T08:09:47Z,3989994645,141,75.4,3989994643,140,87.6,3989994639,196,,3989994641,56,Center,3991552225,178,,3989994647,212,47.5,3989994649,213,1.3,3989994651,1,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499664749,546,1,2,71,30,5z1b7fuvpqe6vnigvopomvecu,0,92.2,67,2023-01-22T14:01:03.866Z,2023-01-23T08:09:45Z,3989994729,236,,3989994715,56,Center,3989994731,233,616,3989994721,212,1.2,3991552283,178,,3989994719,141,65.7,3989994735,286,,3989994723,213,5.5,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,3989994717,140,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499664743,616,74,2,71,30,7zibyotq1x1hq6pmgibhr0e6s,1,7.3,34.1,2023-01-22T14:01:04.041Z,2023-01-23T08:09:45Z,3989994675,285,,3989994673,56,Back,3991552329,178,,3989994767,233,546,,,,,,,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499664765,547,61,2,71,30,5z1b7fuvpqe6vnigvopomvecu,1,92.9,67.1,2023-01-22T14:01:04.136Z,2023-01-23T08:09:44Z,3989994807,56,Center,3991552453,178,,,,,,,,,,,,,,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499664769,548,5,2,71,31,5z1b7fuvpqe6vnigvopomvecu,0,101.2,68,2023-01-22T14:01:05.543Z,2023-01-23T04:11:16Z,3989994945,233,617,3989994821,346,,3989994819,56,Center,,,,,,,,,,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499664793,617,5,2,71,31,7zibyotq1x1hq6pmgibhr0e6s,1,-1.2,32,2023-01-22T14:01:05.543Z,2023-01-23T04:11:16Z,3989994929,233,548,3989994923,346,,3989994921,56,Back,,,,,,,,,,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499664957,618,1,2,71,56,7zibyotq1x1hq6pmgibhr0e6s,1,4,59.5,2023-01-22T14:01:30.523Z,2023-01-23T08:09:44Z,3989995809,124,,3989995819,213,4.6,3989995823,237,,3989995817,212,7.7,3989995811,56,Back,3989995815,141,48.2,3989995813,140,3.5,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499665017,619,1,2,72,1,7zibyotq1x1hq6pmgibhr0e6s,1,4.9,48,2023-01-22T14:01:34.693Z,2023-01-23T08:09:43Z,3989996141,213,1.0,3989996139,212,29.0,3989996137,141,83.6,3991552645,178,,3989996133,56,Back,3989996135,140,20.1,,,,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499665043,620,1,2,72,4,7zibyotq1x1hq6pmgibhr0e6s,1,20,81.6,2023-01-22T14:01:38.003Z,2023-01-23T08:09:42Z,3991552839,178,,3989996271,56,Back,3989996275,141,59.6,3989996277,212,22.0,3989996273,140,4.6,3989996279,213,3.9,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499665053,621,1,2,72,6,7zibyotq1x1hq6pmgibhr0e6s,1,5.4,57.9,2023-01-22T14:01:40.561Z,2023-01-23T08:09:42Z,3989996341,141,37.9,3989996339,140,14.0,3989996337,56,Back,3989996345,213,5.3,3989996343,212,16.3,3991552863,178,,,,,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499665075,622,1,2,72,9,7zibyotq1x1hq6pmgibhr0e6s,1,16.1,36.5,2023-01-22T14:01:42.910Z,2023-01-23T08:09:41Z,3989996475,56,Back,3991552881,178,,3989996477,140,24.2,3989996479,141,8.3,3989996481,212,21.0,3989996483,213,5.1,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499665097,623,1,2,72,11,7zibyotq1x1hq6pmgibhr0e6s,1,27,10.5,2023-01-22T14:01:45.621Z,2023-01-23T08:09:40Z,3989996625,56,Back,3989996633,213,2.0,3989996631,212,17.2,3989996627,140,20.1,3991552909,178,,3989996629,141,33.4,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499665151,624,1,2,72,15,7zibyotq1x1hq6pmgibhr0e6s,1,25.4,39.9,2023-01-22T14:01:49.330Z,2023-01-23T08:09:39Z,3989996805,212,23.2,3989996807,213,5.0,3989996803,141,7.6,3989996799,56,Back,3989996801,140,32.5,3991552981,178,,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499665189,625,1,2,72,19,7zibyotq1x1hq6pmgibhr0e6s,1,36,19.4,2023-01-22T14:01:53.603Z,2023-01-23T08:09:38Z,3989997009,213,2.2,3989997007,212,13.1,3989997005,141,35.1,3989997003,140,28.8,3991553009,178,,3989997001,56,Back,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499665201,626,1,2,72,23,7zibyotq1x1hq6pmgibhr0e6s,1,32.1,43.2,2023-01-22T14:01:57.046Z,2023-01-23T08:09:37Z,3989997097,212,10.8,3989997099,213,4.5,3989997093,140,30.3,3989997095,141,27.6,3989997091,56,Back,3991553029,178,,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499665243,627,1,2,72,25,7zibyotq1x1hq6pmgibhr0e6s,1,34.9,24.3,2023-01-22T14:01:59.029Z,2023-01-23T08:09:36Z,3989997297,213,1.1,3989997289,56,Back,3989997291,140,39.1,3989997295,212,9.8,3989997293,141,37.1,3991553055,178,,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499665279,628,1,2,72,27,7zibyotq1x1hq6pmgibhr0e6s,1,40.4,32.8,2023-01-22T14:02:01.077Z,2023-01-23T08:09:35Z,3989997507,141,10.9,3991553075,178,,3989997509,212,15.4,3989997511,213,5.0,3989997503,56,Back,3989997505,140,44.1,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499665305,629,1,2,72,31,7zibyotq1x1hq6pmgibhr0e6s,1,46.4,10.1,2023-01-22T14:02:04.869Z,2023-01-23T08:09:33Z,3989997631,140,34.5,3989997633,141,62.7,3989997643,1,,3989997637,212,37.9,3989997627,56,Back,3991553145,178,,3989997641,213,1.9,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499665343,630,1,2,72,33,7zibyotq1x1hq6pmgibhr0e6s,1,36.2,58.8,2023-01-22T14:02:07.478Z,2023-01-23T08:09:33Z,3989997831,141,74.4,3989997833,212,12.1,3989997835,213,1.1,3991553209,178,,3989997829,140,41.7,3989997827,56,Back,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499665373,631,1,2,72,37,7zibyotq1x1hq6pmgibhr0e6s,1,50.5,80,2023-01-22T14:02:10.996Z,2023-01-23T08:09:32Z,3989998011,56,Left,3989998013,140,61.9,3989998015,141,96.3,3991553265,178,,3989998017,212,16.3,3989998019,213,0.7,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499665411,632,1,2,72,40,7zibyotq1x1hq6pmgibhr0e6s,1,54.4,86.3,2023-01-22T14:02:14.455Z,2023-01-23T08:09:30Z,3991553305,178,,3989998207,212,17.6,3989998209,213,3.9,3989998201,56,Back,3989998203,140,41.7,3989998205,141,69.4,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499665425,633,1,2,72,43,7zibyotq1x1hq6pmgibhr0e6s,0,38.9,59.6,2023-01-22T14:02:17.298Z,2023-01-23T08:09:29Z,3989998301,140,64.4,3989998305,212,29.4,3989998303,141,41.8,3989998299,56,Center,3991553345,178,,3989998307,213,5.9,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499665437,549,1,2,72,45,5z1b7fuvpqe6vnigvopomvecu,1,38.1,59.5,2023-01-22T14:02:18.726Z,2023-01-23T08:09:29Z,3989998345,212,24.5,3989998347,213,5.8,3989998343,141,43.4,3991553429,178,,3989998341,140,59.0,3989998339,56,Center,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499665441,550,49,2,72,46,5z1b7fuvpqe6vnigvopomvecu,1,56.4,46.1,2023-01-22T14:02:20.473Z,2023-01-23T08:09:29Z,,,,,,,,,,,,,,,,,,,,,,,,,ajcblksnh113es9hzt7l5k8h5,D. Drăguş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499665479,551,1,2,72,51,5z1b7fuvpqe6vnigvopomvecu,1,68.3,24.4,2023-01-22T14:02:25.574Z,2023-01-23T08:09:26Z,3989998585,213,5.4,3989998583,212,12.4,3989998577,56,Right,3989998581,141,10.7,3989998579,140,76.1,3991553483,178,,,,,,,,ajcblksnh113es9hzt7l5k8h5,D. Drăguş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499665515,552,1,2,72,53,5z1b7fuvpqe6vnigvopomvecu,1,78.2,9.5,2023-01-22T14:02:27.514Z,2023-01-23T08:09:25Z,3991553529,178,,3989998763,141,34.0,3989998755,56,Center,3989998759,140,77.2,3989998767,212,16.7,3989998769,213,1.6,3990000555,210,13,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2499665519,553,13,2,72,56,5z1b7fuvpqe6vnigvopomvecu,1,87.9,25.1,2023-01-22T14:02:30.038Z,2023-01-23T08:09:24Z,3990000583,230,97.9,3990000581,215,,3990000579,103,75,3989998795,63,,3990000585,231,45.4,3990000577,102,44.5,3990000569,74,,3990000177,20,,ajcblksnh113es9hzt7l5k8h5,D. Drăguş,3989998797,56,Center,3990000571,29,,3990000573,55,552,3991553565,178,,3989998793,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499665525,554,5,2,72,57,5z1b7fuvpqe6vnigvopomvecu,0,101.3,35.2,2023-01-22T14:02:31.221Z,2023-01-23T04:13:27Z,3989998901,233,634,3989998833,56,Center,3989998835,346,,,,,,,,,,,,,,,,,ajcblksnh113es9hzt7l5k8h5,D. Drăguş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499665531,634,5,2,72,57,7zibyotq1x1hq6pmgibhr0e6s,1,-1.3,64.8,2023-01-22T14:02:31.221Z,2023-01-23T04:13:27Z,3989998861,346,,3989998855,56,Back,3989998857,233,554,,,,,,,,,,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499665753,635,1,2,73,20,7zibyotq1x1hq6pmgibhr0e6s,1,3.4,49.1,2023-01-22T14:02:53.800Z,2023-01-23T08:09:24Z,3989999957,212,15.8,3989999955,141,32.4,3989999969,237,,3989999947,56,Back,3989999945,124,,3989999951,140,13.8,3989999961,213,5.5,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499665773,636,1,2,73,20,7zibyotq1x1hq6pmgibhr0e6s,1,10.9,36.6,2023-01-22T14:02:54.461Z,2023-01-23T08:09:23Z,3991553669,178,,3990000059,212,20.7,3990000057,141,13.5,3990000061,213,5.4,3990000055,140,23.7,3990000053,56,Back,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499665785,637,1,2,73,23,7zibyotq1x1hq6pmgibhr0e6s,1,24.5,16.5,2023-01-22T14:02:57.012Z,2023-01-23T08:09:22Z,3990000111,141,37.9,3990000115,213,1.9,3990000113,212,15.2,3990000109,140,20.4,3990000107,56,Back,3991553747,178,,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499665807,638,1,2,73,25,7zibyotq1x1hq6pmgibhr0e6s,1,20.5,36.2,2023-01-22T14:02:59.480Z,2023-01-23T08:09:21Z,3990000201,141,70.6,3990000199,140,26.0,3991553763,178,,3990000203,212,24.1,3990000197,56,Back,3990000205,213,1.3,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499665877,639,1,2,73,28,7zibyotq1x1hq6pmgibhr0e6s,1,25.5,70.1,2023-01-22T14:03:02.007Z,2023-01-23T08:09:20Z,3990000549,212,15.5,3990000547,141,88.6,3990000551,213,0.9,3990000543,56,Back,3990000545,140,34.1,3991553779,178,,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499665899,640,1,2,73,35,7zibyotq1x1hq6pmgibhr0e6s,1,46.7,86.8,2023-01-22T14:03:08.903Z,2023-01-23T08:09:18Z,3991553815,178,,3990000685,213,4.1,3990000683,212,14.3,3990000677,56,Back,3990000681,141,69.4,3990000679,140,39.0,,,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499665929,641,1,2,73,37,7zibyotq1x1hq6pmgibhr0e6s,1,36.6,70.5,2023-01-22T14:03:11.092Z,2023-01-23T08:09:17Z,3990000801,141,42.7,3990000811,213,4.5,3990000805,212,19.5,3990000795,140,32.2,3991553855,178,,3990000789,56,Back,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499665971,642,1,2,73,39,7zibyotq1x1hq6pmgibhr0e6s,1,37.3,42.5,2023-01-22T14:03:13.440Z,2023-01-23T08:09:16Z,3990001033,213,5.1,3990001025,56,Back,3990001031,212,23.5,3990001027,140,46.0,3990001029,141,10.6,3991553899,178,,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666035,643,1,2,73,43,7zibyotq1x1hq6pmgibhr0e6s,1,50.2,10.1,2023-01-22T14:03:16.733Z,2023-01-23T08:09:15Z,3990001427,141,17.6,3991553951,178,,3990001419,56,Right,3990001433,213,0.2,3990001423,140,80.7,3990001417,155,,3990001431,212,32.4,3991645553,1,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666043,644,1,2,73,48,7zibyotq1x1hq6pmgibhr0e6s,0,91.2,10.3,2023-01-22T14:03:22.038Z,2023-01-23T08:09:13Z,3990001489,213,1.1,3990001609,233,555,3990001485,141,14.3,3990001613,286,,3990001477,2,,3990001487,212,3.0,3991554053,178,,3990001607,236,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,3990001483,140,92.4,3991198021,224,,3990001481,56,Right,3991198023,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666057,555,12,2,73,48,5z1b7fuvpqe6vnigvopomvecu,1,8,87.2,2023-01-22T14:03:22.253Z,2023-01-23T08:09:13Z,3990001563,56,Back,3990001561,185,,3991554123,178,,3990001619,233,644,,,,,,,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666073,556,52,2,73,51,5z1b7fuvpqe6vnigvopomvecu,1,0.4,66.8,2023-01-22T14:03:24.908Z,2023-01-23T08:09:12Z,3991198153,377,,3991554257,388,,,,,,,,,,,,,,,,,,,,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666129,557,1,2,73,53,5z1b7fuvpqe6vnigvopomvecu,1,6.2,73.3,2023-01-22T14:03:27.078Z,2023-01-23T08:09:12Z,3990001917,123,,3990001923,141,72.4,3990001921,140,41.9,3990001927,213,6.3,3990001925,212,37.5,3990001919,56,Back,3990001939,287,,3990001929,1,,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,3991554347,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666139,558,50,2,73,57,5z1b7fuvpqe6vnigvopomvecu,1,44.1,72.1,2023-01-22T14:03:31.094Z,2023-01-23T08:09:11Z,3990002005,286,,3990002003,56,Back,3990002161,233,645,,,,,,,,,,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666149,645,7,2,73,57,7zibyotq1x1hq6pmgibhr0e6s,0,55.9,27.9,2023-01-22T14:03:31.242Z,2023-01-23T08:09:11Z,3990002061,233,558,3990002045,56,Center,3990002047,285,,3991554473,389,,3991198389,384,,,,,,,,,,,cl2mi40x3gjsan1iifpbwec4p,A. Muja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499886677,682,61,2,73,57,5z1b7fuvpqe6vnigvopomvecu,1,44.9,71.8,2023-01-22T14:03:31.309Z,2023-01-23T08:09:10Z,3991554497,178,,3991198541,56,Back,,,,,,,,,,,,,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666151,646,49,2,73,58,7zibyotq1x1hq6pmgibhr0e6s,1,45.3,27.2,2023-01-22T14:03:32.493Z,2023-01-23T08:09:10Z,,,,,,,,,,,,,,,,,,,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666173,647,1,2,73,58,7zibyotq1x1hq6pmgibhr0e6s,1,45.3,27.6,2023-01-22T14:03:32.578Z,2023-01-23T08:09:09Z,3990002199,213,0.9,3990002197,212,14.6,3990002189,56,Center,3991555243,178,,3990002193,141,44.9,3990002191,140,53.6,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666215,648,1,2,74,4,7zibyotq1x1hq6pmgibhr0e6s,1,61.7,38,2023-01-22T14:03:37.915Z,2023-01-23T08:09:07Z,3991555271,178,,3990002477,141,5.8,3990002479,212,24.9,3990002481,213,5.2,3990002473,56,Right,3990002475,140,72.9,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666221,649,1,2,74,8,7zibyotq1x1hq6pmgibhr0e6s,0,80.3,20.3,2023-01-22T14:03:42.647Z,2023-01-23T08:09:04Z,3991199031,225,,3990002547,213,1.1,3991198751,2,,3991199035,20,,3991199033,386,,3990002543,141,38.9,3990002545,212,13.9,3990002541,140,85.8,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,3990002539,56,Center,3991555289,178,,3990002537,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666229,559,12,2,74,9,5z1b7fuvpqe6vnigvopomvecu,1,12.5,59,2023-01-22T14:03:43.440Z,2023-01-23T08:09:04Z,3990002571,213,2.5,3991555323,388,,3990002569,212,11.6,3990002573,15,,3990002567,141,68.8,3990002565,140,3.5,3990002563,56,Back,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499666237,650,1,2,74,11,7zibyotq1x1hq6pmgibhr0e6s,0,95.5,32.1,2023-01-22T14:03:45.564Z,2023-01-23T08:09:03Z,3990002601,141,42.2,3990002597,56,Center,3990002599,140,94.2,3990002605,213,1.8,3990002603,212,7.0,3991555373,178,,,,,,,,cl2mi40x3gjsan1iifpbwec4p,A. Muja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
