id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/16/value,assist
2527640047,752,49,2,74,2,6vyr13j6kbwdtxjwm1m4m8nu2,1,29.6,38.9,2023-04-02T15:32:55.782Z,2023-04-02T15:32:55Z,,,,,,,,,,,,,,,,,,,,,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527640173,753,1,2,74,6,6vyr13j6kbwdtxjwm1m4m8nu2,1,55.1,70.3,2023-04-02T15:32:58.965Z,2023-04-02T15:33:03Z,4158421439,141,94.2,4158421443,213,1.0,4158421437,140,64.2,4158421435,56,Left,4158421441,212,18.9,,,,,,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527640227,754,1,2,74,10,6vyr13j6kbwdtxjwm1m4m8nu2,1,71.6,93.5,2023-04-02T15:33:03.101Z,2023-04-02T15:33:05Z,4158421737,141,73.5,4158421735,140,68.8,4158421739,212,13.9,4158421741,213,4.5,4158421733,56,Center,,,,,,,,,,5don85s7097g5df42m429b8ix,F. Amuzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527640231,755,50,2,74,12,6vyr13j6kbwdtxjwm1m4m8nu2,1,68.4,67.8,2023-04-02T15:33:05.644Z,2023-04-02T21:49:35Z,4158421759,56,Center,4158421761,286,,4159768013,233,567,,,,,,,,,,,,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527640255,567,7,2,74,12,9njsy633rh1tyri7l2jaju5o,1,31.6,32.2,2023-04-02T15:33:05.645Z,2023-04-02T21:18:27Z,4158421887,233,755,4158421857,56,Back,4159689509,384,,4158421859,285,,,,,,,,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527640259,568,49,2,74,14,9njsy633rh1tyri7l2jaju5o,1,36.8,48.7,2023-04-02T15:33:07.230Z,2023-04-02T15:33:07Z,,,,,,,,,,,,,,,,,,,,,,,,,codwa9jioox7i007f4iazwst1,S. Prevljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527640391,569,2,2,74,17,9njsy633rh1tyri7l2jaju5o,1,56.2,19.4,2023-04-02T15:33:10.317Z,2023-04-02T15:33:13Z,4158422451,7,8xjlysmwl5vnhcnvsynftjd62,4158422455,56,Right,4158422457,140,69.6,4158422459,141,8.0,,,,,,,,,,,,,codwa9jioox7i007f4iazwst1,S. Prevljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527640417,756,55,2,74,17,6vyr13j6kbwdtxjwm1m4m8nu2,1,24.8,87.7,2023-04-02T15:33:10.318Z,2023-04-02T21:18:42Z,,,,,,,,,,,,,,,,,,,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527640781,757,1,2,74,38,6vyr13j6kbwdtxjwm1m4m8nu2,1,23.3,86.5,2023-04-02T15:33:31.277Z,2023-04-02T15:33:35Z,4158424273,5,,4158424285,213,4.2,4158424281,141,50.0,4158424283,212,28.4,4158424279,140,10.1,4158424277,56,Back,4158424275,241,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527640813,758,1,2,74,42,6vyr13j6kbwdtxjwm1m4m8nu2,1,11.1,47.6,2023-04-02T15:33:35.317Z,2023-04-02T15:33:37Z,4158424459,212,20.0,4158424461,213,5.4,4158424451,56,Back,4158424455,140,22.5,4158424457,141,24.1,,,,,,,,,,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527640961,759,1,2,74,43,6vyr13j6kbwdtxjwm1m4m8nu2,1,23.2,20.9,2023-04-02T15:33:36.941Z,2023-04-02T15:33:45Z,4158425173,212,26.1,4158425167,140,6.8,4158425175,213,2.3,4158425171,141,49.7,4158425163,56,Back,,,,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527640993,760,1,2,74,52,6vyr13j6kbwdtxjwm1m4m8nu2,0,12.3,46,2023-04-02T15:33:45.038Z,2023-04-02T15:33:47Z,4158425313,1,,4158425303,56,Center,4158425309,212,55.6,4158425311,213,6.2,4158425307,141,40.1,4158425301,157,,4158425305,140,65.1,,,,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527641021,570,1,2,74,54,9njsy633rh1tyri7l2jaju5o,1,34.1,56.7,2023-04-02T15:33:47.902Z,2023-04-02T15:33:49Z,4158425465,3,,4158425467,56,Back,4158425469,140,40.2,4158425475,213,1.2,4158425471,141,78.2,4158425473,212,16.0,,,,,,,8qa4s74yhn2u9n5tm4mfi934k,R. Paeshuyse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527641023,571,49,2,74,56,9njsy633rh1tyri7l2jaju5o,1,38.4,77.3,2023-04-02T15:33:49.173Z,2023-04-02T15:33:49Z,,,,,,,,,,,,,,,,,,,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527641137,572,1,2,74,56,9njsy633rh1tyri7l2jaju5o,1,38.4,77.3,2023-04-02T15:33:49.381Z,2023-04-02T15:33:57Z,4158426033,212,30.4,4158426029,140,65.6,4158426027,56,Left,4158426025,155,,4158426031,141,92.7,4158426035,213,0.4,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527641147,573,4,2,75,2,9njsy633rh1tyri7l2jaju5o,1,69.4,91,2023-04-02T15:33:55.261Z,2023-04-02T15:34:01Z,4158426451,233,761,4158426073,13,,4158426077,56,Left,4158426075,294,,4158426083,286,,4158426079,152,,,,,,,,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527641221,761,4,2,75,2,6vyr13j6kbwdtxjwm1m4m8nu2,0,30.6,9,2023-04-02T15:33:55.262Z,2023-04-02T15:36:27Z,4158439271,294,,4158426419,13,,4158426423,152,,4158426463,233,573,4158426427,285,,4158426421,56,Back,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527641769,574,1,2,75,35,9njsy633rh1tyri7l2jaju5o,1,65.1,92.7,2023-04-02T15:34:28.277Z,2023-04-02T21:20:09Z,4158429163,56,Center,4158429157,5,,4158434597,154,,4159692229,72,,4158429171,213,5.5,4158429169,212,40.1,4158429165,140,91.2,4159692227,224,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,4158434595,210,14,4158429159,155,4158429173,1,,4158429167,141,49.7,4158429161,152,,,1,4158429153,2,,,,,,,,,,,,,
2527642653,584,44,2,75,36,9njsy633rh1tyri7l2jaju5o,1,89.3,51.3,2023-04-02T15:34:29.644Z,2023-04-02T21:19:46Z,4158433657,286,,4158433655,56,Center,4158433677,233,762,,,,,,,,,,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527641715,762,44,2,75,36,6vyr13j6kbwdtxjwm1m4m8nu2,0,10.7,48.7,2023-04-02T15:34:29.645Z,2023-04-02T21:19:50Z,4158433691,233,584,4158428885,56,Back,4158428887,285,,,,,,,,,,,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527641775,575,14,2,75,37,9njsy633rh1tyri7l2jaju5o,1,90.7,49.7,2023-04-02T15:34:30.445Z,2023-04-02T21:20:09Z,4158434619,24,,4158434629,55,574,4158434625,29,,4158434623,73,,4158434647,231,49.3,4158434641,230,98.4,4158434639,328,,4158434621,15,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,4158434627,154,,4158434635,103,4158429189,17,,4158434633,102,55.3,4158429191,56,Center,7.0,,,,,,,,,,,,,,,,
2527641761,763,49,2,75,42,6vyr13j6kbwdtxjwm1m4m8nu2,1,10.4,58.8,2023-04-02T15:34:35.149Z,2023-04-02T15:34:35Z,,,,,,,,,,,,,,,,,,,,,,,,,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527641923,764,12,2,75,42,6vyr13j6kbwdtxjwm1m4m8nu2,1,10.4,58.8,2023-04-02T15:34:35.597Z,2023-04-02T15:34:43Z,4158430001,212,33.3,4158429999,141,71.2,4158429995,56,Back,4158429997,140,41.1,4158430003,213,0.3,,,,,,,,,,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527641803,576,49,2,75,43,9njsy633rh1tyri7l2jaju5o,1,55.3,24.6,2023-04-02T15:34:36.950Z,2023-04-02T15:34:37Z,,,,,,,,,,,,,,,,,,,,,,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527641897,577,1,2,75,45,9njsy633rh1tyri7l2jaju5o,1,56.1,24,2023-04-02T15:34:38.253Z,2023-04-02T15:34:42Z,4158429899,1,,4158429897,213,0.9,4158429895,212,54.9,4158429891,140,87.6,4158429885,155,,4158429887,196,,4158429893,141,88.4,4158429889,56,Left,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527641917,578,1,2,75,49,9njsy633rh1tyri7l2jaju5o,0,90.5,87.4,2023-04-02T15:34:42.069Z,2023-04-02T21:20:25Z,4158430087,286,,4159695455,224,,4159695457,72,,4158429973,140,90.8,4158429969,155,,4158429977,212,5.0,4158429975,141,80.0,4158429971,56,Left,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,4158430079,236,,4158430083,233,4158429967,2,,4158429979,213,4.8,,,,765,,,,,,,,,,,,,,,,
2527641927,765,12,2,75,49,6vyr13j6kbwdtxjwm1m4m8nu2,1,8.1,11.6,2023-04-02T15:34:42.169Z,2023-04-02T15:34:44Z,4158430013,56,Back,4158430011,185,,4158430093,233,578,,,,,,,,,,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527642095,579,5,2,75,51,9njsy633rh1tyri7l2jaju5o,1,94.7,101.4,2023-04-02T15:34:44.325Z,2023-04-02T15:34:52Z,4158430925,233,766,4158430867,56,Left,4158430871,347,,,,,,,,,,,,,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527641957,766,5,2,75,51,6vyr13j6kbwdtxjwm1m4m8nu2,0,5.3,-1.4,2023-04-02T15:34:44.325Z,2023-04-02T15:38:07Z,4158430959,233,579,4158430165,347,,4158430163,56,Back,,,,,,,,,,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527642133,580,1,2,75,59,9njsy633rh1tyri7l2jaju5o,1,93,100,2023-04-02T15:34:52.165Z,2023-04-02T15:34:53Z,4158431087,1,,4158431085,213,3.6,4158431081,141,86.3,4158431075,56,Left,4158431069,107,,4158431079,140,74.0,4158431083,212,22.5,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527642175,581,1,2,76,0,9njsy633rh1tyri7l2jaju5o,1,74.3,86.2,2023-04-02T15:34:53.590Z,2023-04-02T15:34:56Z,4158431303,141,56.9,4158431299,56,Center,4158431307,213,5.3,4158431305,212,23.7,4158431301,140,86.5,4158431297,155,,,,,,,,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527642201,582,1,2,76,3,9njsy633rh1tyri7l2jaju5o,0,86.5,56.9,2023-04-02T15:34:56.301Z,2023-04-02T15:34:57Z,4158431433,212,4.5,4158431423,3,,4158431435,213,4.8,4158431431,141,50.4,4158431427,56,Center,4158431425,168,,4158431429,140,87.0,,,,90fea2mfl0soc0gsk88z2m2mt,A. Filin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527879875,915,61,2,76,4,6vyr13j6kbwdtxjwm1m4m8nu2,1,16.1,52.7,2023-04-02T15:34:57.175Z,2023-04-02T21:21:07Z,4159697217,56,Back,,,,,,,,,,,,,,,,,,,,,,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527642243,767,12,2,76,5,6vyr13j6kbwdtxjwm1m4m8nu2,1,11.9,62,2023-04-02T15:34:58.709Z,2023-04-02T15:34:59Z,4158431607,212,34.4,4158431605,141,100.0,4158431601,56,Back,4158431619,167,,4158431609,213,0.9,4158431603,140,31.9,,,,,,,6rarodhofviwmh5jd0ly8lp4a,M. N'Diaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527642567,583,5,2,76,6,9njsy633rh1tyri7l2jaju5o,1,67.8,-2,2023-04-02T15:34:59.390Z,2023-04-02T15:38:07Z,4158433233,56,Right,4158433235,347,,4158433255,233,768,,,,,,,,,,,,,,,,90fea2mfl0soc0gsk88z2m2mt,A. Filin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527642245,768,5,2,76,6,6vyr13j6kbwdtxjwm1m4m8nu2,0,32.2,102,2023-04-02T15:34:59.390Z,2023-04-02T15:35:19Z,4158431611,56,Back,4158433275,233,583,4158431613,347,,,,,,,,,,,,,,,,,6rarodhofviwmh5jd0ly8lp4a,M. N'Diaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527642599,769,18,2,76,28,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2023-04-02T15:35:21.024Z,2023-04-02T15:35:21Z,4158433405,59,18,4158433401,42,,4158433439,55,770,4158433403,44,Midfielder,,,,,,,,,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527642605,770,19,2,76,28,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2023-04-02T15:35:21.025Z,2023-04-02T15:35:21Z,4158433433,44,Midfielder,4158433421,42,,4158433425,145,8,4158433427,59,55,4158433435,55,769,4158433431,293,4,4158433429,292,7,,,,cu3a4pb4a9g6d0qir3oakd46i,M. Kana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527642753,771,18,2,76,37,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2023-04-02T15:35:30.066Z,2023-04-02T15:35:30Z,4158434203,44,Forward,4158434205,59,9,4158434201,42,,4158434251,55,772,,,,,,,,,,,,,8q7c0yi5x7vh7032jgbeytal1,B. Raman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527642757,772,19,2,76,37,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2023-04-02T15:35:30.067Z,2023-04-02T15:35:51Z,4158436425,292,0,4158436427,293,0,4158434217,42,,4158434225,44,Midfielder,4158434221,145,9,4158434227,55,771,4158434223,59,29,,,,8lj9hc8u1351oczzu81mryluc,M. Stroeykens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527643409,585,1,2,77,6,9njsy633rh1tyri7l2jaju5o,1,73.7,0,2023-04-02T15:35:59.901Z,2023-04-02T15:36:04Z,4158437597,140,92.6,4158437601,212,20.6,4158437595,56,Right,4158437599,141,6.2,4158437603,213,0.3,4158437593,107,,,,,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527643419,586,50,2,77,10,9njsy633rh1tyri7l2jaju5o,1,94.6,5.6,2023-04-02T15:36:03.516Z,2023-04-02T15:36:05Z,4158437635,286,,4158437689,233,773,4158437633,56,Right,,,,,,,,,,,,,,,,ditnpqgspoih5ich7c5vn44fe,G. Magnée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527643413,773,7,2,77,10,6vyr13j6kbwdtxjwm1m4m8nu2,1,5.4,94.4,2023-04-02T15:36:03.517Z,2023-04-02T21:21:47Z,4158437613,285,,4158437679,233,586,4159699199,383,,4158437611,56,Back,,,,,,,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527643425,774,49,2,77,11,6vyr13j6kbwdtxjwm1m4m8nu2,1,3.4,95.1,2023-04-02T15:36:04.165Z,2023-04-02T15:36:04Z,,,,,,,,,,,,,,,,,,,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527643513,775,4,2,77,14,6vyr13j6kbwdtxjwm1m4m8nu2,1,5.2,95.5,2023-04-02T15:36:07.188Z,2023-04-02T15:36:10Z,4158438125,233,587,4158438087,152,,4158438089,265,,4158438083,56,Back,4158438079,13,,4158438091,285,,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527643481,587,4,2,77,14,9njsy633rh1tyri7l2jaju5o,0,94.8,4.5,2023-04-02T15:36:07.189Z,2023-04-02T15:36:10Z,4158437939,152,,4158437943,286,,4158437937,56,Right,4158437935,13,,4158438135,233,775,4158437941,265,,,,,,,,ditnpqgspoih5ich7c5vn44fe,G. Magnée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527643993,776,1,2,77,43,6vyr13j6kbwdtxjwm1m4m8nu2,0,3.7,94.8,2023-04-02T15:36:36.501Z,2023-04-02T15:36:45Z,4158440589,152,,4158440585,5,,4158440587,157,,4158440593,140,46.3,4158440597,212,44.8,4158440601,1,,4158440595,141,92.4,4158440591,56,Back,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,4158440599,213,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527643973,588,44,2,77,46,9njsy633rh1tyri7l2jaju5o,1,49,9.5,2023-04-02T15:36:39.876Z,2023-04-02T15:37:10Z,4158440505,56,Back,4158440507,285,,4158440667,233,777,,,,,,,,,,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527643997,777,44,2,77,46,6vyr13j6kbwdtxjwm1m4m8nu2,0,51,90.5,2023-04-02T15:36:39.877Z,2023-04-02T15:37:00Z,4158440829,233,588,4158440833,286,,4158440617,56,Left,,,,,,,,,,,,,,,,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527644027,589,1,2,77,47,9njsy633rh1tyri7l2jaju5o,1,44.3,11.4,2023-04-02T15:36:40.269Z,2023-04-02T15:37:13Z,4158440773,141,18.2,4158440775,212,13.5,4158440771,140,56.4,4158440769,56,Right,4158440777,213,0.3,4158440767,3,,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527644063,590,49,2,77,51,9njsy633rh1tyri7l2jaju5o,1,56.4,18.2,2023-04-02T15:36:44.141Z,2023-04-02T15:36:44Z,,,,,,,,,,,,,,,,,,,,,,,,,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527644105,591,1,2,77,51,9njsy633rh1tyri7l2jaju5o,1,56.2,18.8,2023-04-02T15:36:44.509Z,2023-04-02T15:36:46Z,4158441153,140,44.9,4158441159,213,2.1,4158441157,212,23.2,4158441155,141,48.1,4158441151,56,Back,,,,,,,,,,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527644181,592,1,2,77,53,9njsy633rh1tyri7l2jaju5o,1,44.5,48.7,2023-04-02T15:36:46.157Z,2023-04-02T15:36:50Z,4158441501,140,33.5,4158441507,141,65.4,4158441499,56,Back,4158441517,213,2.4,4158441513,212,16.2,,,,,,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527644237,593,1,2,77,57,9njsy633rh1tyri7l2jaju5o,1,34.3,68.8,2023-04-02T15:36:50.053Z,2023-04-02T15:36:52Z,4158441805,56,Back,4158441807,140,42.2,4158441815,213,1.1,4158441811,212,19.7,4158441809,141,95.1,,,,,,,,,,90fea2mfl0soc0gsk88z2m2mt,A. Filin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527644333,594,1,2,77,59,9njsy633rh1tyri7l2jaju5o,1,42.3,94.1,2023-04-02T15:36:52.565Z,2023-04-02T15:36:57Z,4158442287,213,3.5,4158442281,140,22.6,4158442285,212,22.2,4158442279,56,Back,4158442283,141,82.4,,,,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527644377,595,1,2,78,4,9njsy633rh1tyri7l2jaju5o,0,26.3,88.9,2023-04-02T15:36:57.589Z,2023-04-02T15:37:00Z,4158442495,213,6.2,4158442491,141,83.8,4158442497,1,,4158442489,140,60.2,4158442487,56,Left,4158442485,157,,4158442493,212,35.8,,,,90fea2mfl0soc0gsk88z2m2mt,A. Filin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527644429,778,1,2,78,9,6vyr13j6kbwdtxjwm1m4m8nu2,0,32.8,22.5,2023-04-02T15:37:02.077Z,2023-04-02T15:37:05Z,4158442871,140,89.4,4158442875,212,60.5,4158442877,213,0.2,4158442869,56,Center,4158442867,157,,4158442879,1,,4158442873,141,39.2,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527644431,596,52,2,78,12,9njsy633rh1tyri7l2jaju5o,1,12.9,53.1,2023-04-02T15:37:05.637Z,2023-04-02T21:22:37Z,4159701379,377,,,,,,,,,,,,,,,,,,,,,,,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527644735,597,1,2,78,27,9njsy633rh1tyri7l2jaju5o,0,15.5,62.6,2023-04-02T15:37:20.629Z,2023-04-02T15:37:23Z,4158444369,1,,4158444357,199,,4158444363,141,68.7,4158444361,140,70.3,4158444365,212,57.7,4158444359,56,Center,4158444367,213,0.1,,,,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527644841,779,1,2,78,32,6vyr13j6kbwdtxjwm1m4m8nu2,1,26.7,24.1,2023-04-02T15:37:25.204Z,2023-04-02T15:37:28Z,4158444913,3,,4158444921,140,26.1,4158444925,141,6.7,4158444917,56,Back,4158444931,213,4.7,4158444929,212,11.8,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527644863,780,1,2,78,35,6vyr13j6kbwdtxjwm1m4m8nu2,0,25.3,7.7,2023-04-02T15:37:28.845Z,2023-04-02T15:37:29Z,4158445019,213,6.2,4158445013,140,35.9,4158445009,155,,4158445017,212,11.1,4158445015,141,7.1,4158445011,56,Back,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527644989,598,1,2,78,37,9njsy633rh1tyri7l2jaju5o,1,60.1,91.7,2023-04-02T15:37:30.261Z,2023-04-02T15:37:35Z,4158445673,141,90.5,4158445663,155,,4158445681,213,6.2,4158445667,56,Left,4158445669,140,75.3,4158445677,212,16.0,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527644993,599,4,2,78,41,9njsy633rh1tyri7l2jaju5o,1,78.8,93.4,2023-04-02T15:37:34.677Z,2023-04-02T15:37:38Z,4158445691,13,,4158445695,56,Left,4158445697,152,,4158445699,286,,4158445913,233,781,4158445693,294,,,,,,,,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527645025,781,4,2,78,41,6vyr13j6kbwdtxjwm1m4m8nu2,0,21.2,6.6,2023-04-02T15:37:34.678Z,2023-04-02T15:37:38Z,4158445861,152,,4158445853,294,,4158445933,233,599,4158445863,285,,4158445857,56,Back,4158445851,13,,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527645671,600,1,2,79,15,9njsy633rh1tyri7l2jaju5o,0,70.2,94.2,2023-04-02T15:38:08.605Z,2023-04-02T21:23:06Z,4159702645,72,,4158449143,141,64.6,4158449139,56,Center,4158449137,152,,4158449131,2,,4158449135,155,,4158449133,5,,4158449147,213,5.5,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,4159702643,224,,4158449145,212,4158449141,140,91.2,,,,,,,29.9,,,,,,,,,,,,,,,,
2527645711,782,12,2,79,18,6vyr13j6kbwdtxjwm1m4m8nu2,1,10.3,34.5,2023-04-02T15:38:11.660Z,2023-04-02T15:38:14Z,4158449363,141,3.8,4158449365,212,20.9,4158449359,56,Back,4158449361,140,8.7,4158449367,213,4.6,,,,,,,,,,3q2ibq6hhxyht8046ib49ye39,A. Dreyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527645727,783,49,2,79,21,6vyr13j6kbwdtxjwm1m4m8nu2,1,7.2,3.4,2023-04-02T15:38:13.990Z,2023-04-02T15:38:14Z,,,,,,,,,,,,,,,,,,,,,,,,,8lj9hc8u1351oczzu81mryluc,M. Stroeykens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527645735,784,1,2,79,21,6vyr13j6kbwdtxjwm1m4m8nu2,0,7.2,3.4,2023-04-02T15:38:14.397Z,2023-04-02T15:38:15Z,4158449473,157,,4158449485,1,,4158449481,212,36.0,4158449483,213,0.1,4158449479,141,8.6,4158449477,140,41.3,4158449475,56,Back,,,,8lj9hc8u1351oczzu81mryluc,M. Stroeykens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
