id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value,qualifier/18/value,qualifier/19/value
2513053911,499,49,2,51,9,2989v3kho9h5jaboe1nr7lx21,1,29.3,88.8,2023-02-26T19:25:50.733Z,2023-02-27T11:29:35Z,,,,,,,,,,,,,,,,,,,,,,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513053957,500,1,2,51,9,2989v3kho9h5jaboe1nr7lx21,1,28.3,88.7,2023-02-26T19:25:50.915Z,2023-02-27T11:29:34Z,4060375489,141,63.1,4060375493,213,4.0,4060375487,140,12.5,4060375491,212,24.0,4060375485,56,Back,4061356007,178,,,,,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513053981,501,1,2,51,12,2989v3kho9h5jaboe1nr7lx21,1,10.4,63.8,2023-02-26T19:25:53.733Z,2023-02-27T11:29:33Z,4061356063,178,,4060375627,140,25.0,4060375629,141,59.0,4060375625,56,Back,4060375633,213,6.1,4060375631,212,15.7,,,,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513054043,502,1,2,51,14,2989v3kho9h5jaboe1nr7lx21,1,22.2,65.7,2023-02-26T19:25:55.539Z,2023-02-27T11:29:32Z,4060375881,213,4.9,4060375875,140,25.6,4061356197,178,,4060375879,212,24.7,4060375873,56,Back,4060375877,141,29.7,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513054065,503,1,2,51,20,2989v3kho9h5jaboe1nr7lx21,1,44.6,28.5,2023-02-26T19:26:01.669Z,2023-02-27T11:29:31Z,4060375989,140,61.9,4060375993,212,18.2,4060375987,56,Center,4060375991,141,28.6,4060375995,213,0.0,4061356239,178,,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513054071,504,3,2,51,22,2989v3kho9h5jaboe1nr7lx21,0,58.9,28.7,2023-02-26T19:26:03.050Z,2023-02-27T11:29:30Z,4060376085,233,512,4061356355,178,,4060376017,286,,4061237035,465,,4060376015,56,Center,,,,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513054079,512,7,2,51,22,920raeoumft3q2wmvc296uceo,1,41.1,71.3,2023-02-26T19:26:03.326Z,2023-02-27T11:29:30Z,4061356405,178,,4060376049,285,,4060376047,56,Back,4061237043,384,,4060376075,233,504,,,,,,,,,,3bhmh2ks5ma4rqda9zff6w251,S. Knežević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513054083,513,49,2,51,23,920raeoumft3q2wmvc296uceo,1,44.9,65.3,2023-02-26T19:26:04.964Z,2023-02-27T11:29:29Z,,,,,,,,,,,,,,,,,,,,,,,,,14xb29tv90y8uataijmh03rah,D. Heymans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513244661,1198,67,2,51,23,920raeoumft3q2wmvc296uceo,1,43.6,64.1,2023-02-26T19:26:04.981Z,2023-02-27T11:29:29Z,4061396005,233,1238,,,,,,,,,,,,,,,,,,,,,,14xb29tv90y8uataijmh03rah,D. Heymans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513244657,1238,67,2,51,23,2989v3kho9h5jaboe1nr7lx21,0,56.4,35.9,2023-02-26T19:26:04.982Z,2023-02-27T11:29:28Z,4061396015,233,1198,,,,,,,,,,,,,,,,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513054151,514,1,2,51,24,920raeoumft3q2wmvc296uceo,1,44.9,65.3,2023-02-26T19:26:04.996Z,2023-02-27T11:29:28Z,4060376393,140,61.5,4060376397,212,19.0,4060376395,141,76.4,4060377509,210,15,4060376391,56,Center,4060376399,213,0.4,4061356637,178,,,,,14xb29tv90y8uataijmh03rah,D. Heymans,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513054157,515,15,2,51,29,920raeoumft3q2wmvc296uceo,1,83.2,62.5,2023-02-26T19:26:10.900Z,2023-02-27T11:29:25Z,4061237159,78,,4060376423,56,Center,4061356705,178,,4060377297,233,505,4060377533,146,88.1,4060377537,230,96.6,4060377535,147,59.0,4060377523,55,514,dqazrm2wmu9zqpvp8xbeeb7jd,V. Bayo,4060377527,102,,50.4,4060376415,22,,4060377531,215,,4060377539,231,51.3,4060377521,29,,4060377529,103,19,4060377277,82,4060377273,20,,4061237157,17,,,,,,,,,,,
2513054159,505,10,2,51,29,2989v3kho9h5jaboe1nr7lx21,1,14.4,41.6,2023-02-26T19:26:10.968Z,2023-02-27T11:29:24Z,4061356743,178,,4060376437,94,,4060376439,56,Back,4060377317,233,515,,,,,,,,,,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513054221,516,50,2,51,34,920raeoumft3q2wmvc296uceo,1,82.6,80.4,2023-02-26T19:26:15.269Z,2023-02-27T11:29:23Z,4060376773,286,,4060376771,56,Left,4060376857,233,506,,,,,,,,,,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513054229,506,7,2,51,34,2989v3kho9h5jaboe1nr7lx21,0,17.4,19.6,2023-02-26T19:26:15.563Z,2023-02-27T11:29:23Z,4061237237,385,,4060376831,56,Back,4060376845,233,516,4060376833,285,,4061356933,178,,,,,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513054259,517,3,2,51,38,920raeoumft3q2wmvc296uceo,0,81.2,98.3,2023-02-26T19:26:19.465Z,2023-02-27T11:29:22Z,4060377049,233,507,4060376965,286,,4060376961,56,Left,4061357067,178,,4061237259,465,,,,,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513054271,507,7,2,51,38,2989v3kho9h5jaboe1nr7lx21,0,18.8,1.7,2023-02-26T19:26:19.558Z,2023-02-27T11:29:22Z,4060377033,233,517,4061237263,385,,4061357175,178,,4060377015,56,Back,4060377019,285,,,,,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513054273,518,61,2,51,38,920raeoumft3q2wmvc296uceo,1,81.8,99.9,2023-02-26T19:26:19.692Z,2023-02-27T11:29:21Z,4060377027,56,Left,4061357283,178,,,,,,,,,,,,,,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513054469,508,5,2,51,38,2989v3kho9h5jaboe1nr7lx21,1,22.4,-1.8,2023-02-26T19:26:19.838Z,2023-02-27T07:13:21Z,4060378081,233,519,4060378039,347,,4060378037,56,Back,,,,,,,,,,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513054283,519,5,2,51,38,920raeoumft3q2wmvc296uceo,0,77.6,101.8,2023-02-26T19:26:19.838Z,2023-02-27T07:13:21Z,4060377077,347,,4060378093,233,508,4060377075,56,Left,,,,,,,,,,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513054505,509,1,2,52,0,2989v3kho9h5jaboe1nr7lx21,1,23.4,0,2023-02-26T19:26:41.491Z,2023-02-27T11:29:21Z,4060378249,140,38.7,4060378247,56,Back,4060378251,141,3.7,4060378253,212,16.5,4060378245,107,,4060378255,213,0.2,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513054515,511,1,2,52,3,2989v3kho9h5jaboe1nr7lx21,1,34,1.4,2023-02-26T19:26:44.192Z,2023-02-27T11:29:20Z,4060378313,213,0.2,4060378311,212,11.0,4060378309,141,4.9,4060378307,140,44.2,4060378303,3,,4060378305,56,Back,4061357643,388,,,,,2n808wa0h841cn8xi78n21v8q,T. Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513054583,513,61,2,52,3,2989v3kho9h5jaboe1nr7lx21,0,36.8,4.5,2023-02-26T19:26:44.658Z,2023-02-27T11:29:19Z,4061357839,178,,4060378657,56,Back,,,,,,,,,,,,,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513054509,510,43,2,52,4,2989v3kho9h5jaboe1nr7lx21,1,0,0,2023-02-26T19:26:45.340Z,2023-02-27T03:55:09Z,4061237419,144,61,4060378273,56,Back,,,,,,,,,,,,,,,,,,,2n808wa0h841cn8xi78n21v8q,T. Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513054551,512,5,2,52,5,2989v3kho9h5jaboe1nr7lx21,0,35.2,-1.8,2023-02-26T19:26:46.210Z,2023-02-27T07:13:42Z,4060378515,347,,4060379123,233,520,4060378513,56,Back,,,,,,,,,,,,,,,,2n808wa0h841cn8xi78n21v8q,T. Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513054673,520,5,2,52,5,920raeoumft3q2wmvc296uceo,1,64.8,101.8,2023-02-26T19:26:46.210Z,2023-02-27T07:13:42Z,4060379085,56,Left,4060379097,233,512,4060379091,347,,,,,,,,,,,,,,,,,3bhmh2ks5ma4rqda9zff6w251,S. Knežević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513054693,521,1,2,52,23,920raeoumft3q2wmvc296uceo,1,73.5,100,2023-02-26T19:27:04.789Z,2023-02-27T11:29:19Z,4060379191,56,Left,4060379199,213,5.4,4060379189,107,,4060379197,212,6.3,4060379193,140,77.1,4060379195,141,94.4,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513054745,522,2,2,52,24,920raeoumft3q2wmvc296uceo,1,78.6,97.3,2023-02-26T19:27:05.587Z,2023-02-27T11:29:18Z,4060379459,7,4gnprufs4yyf7wq9mzmkmf622,4060379461,56,Left,4060379463,140,84.4,4061358121,178,,4060379465,141,87.1,,,,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513054729,514,55,2,52,24,2989v3kho9h5jaboe1nr7lx21,1,15.1,31.1,2023-02-26T19:27:05.588Z,2023-02-27T11:29:18Z,,,,,,,,,,,,,,,,,,,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513055059,515,1,2,52,59,2989v3kho9h5jaboe1nr7lx21,0,15.8,18.3,2023-02-26T19:27:40.509Z,2023-02-27T11:29:18Z,4060381031,213,6.1,4061358229,178,,4060381033,1,,4060381025,140,58.5,4060381019,157,,4060381017,5,,4060381021,241,,4060381029,212,45.9,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,4060381027,141,,3.7,4060381023,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513055063,523,44,2,53,2,920raeoumft3q2wmvc296uceo,1,38.6,93.4,2023-02-26T19:27:43.671Z,2023-02-27T11:29:17Z,4060381093,233,516,4060381043,56,Back,4060381047,285,,,,,,,,,,,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513055069,516,44,2,53,2,2989v3kho9h5jaboe1nr7lx21,0,61.4,6.6,2023-02-26T19:27:43.672Z,2023-02-27T11:29:17Z,4060381069,56,Right,4060381149,233,523,4060381071,286,,,,,,,,,,,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513055081,524,1,2,53,2,920raeoumft3q2wmvc296uceo,0,38.5,94.4,2023-02-26T19:27:43.739Z,2023-02-27T11:29:16Z,4061358531,388,,4060381133,213,4.2,4060381125,141,88.8,4060381119,56,Back,4060381121,140,36.5,4060381113,3,,4060381129,212,4.3,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513213651,949,61,2,53,2,2989v3kho9h5jaboe1nr7lx21,1,61.4,6.7,2023-02-26T19:27:43.754Z,2023-02-27T11:29:16Z,4061358727,388,,4061358725,15,,4061238025,56,Right,,,,,,,,,,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513055087,525,1,2,53,4,920raeoumft3q2wmvc296uceo,1,38.3,84.8,2023-02-26T19:27:45.229Z,2023-02-27T11:29:15Z,4060381201,212,19.5,4060381205,213,6.1,4060381193,3,,4060381197,140,56.6,4060381199,141,80.0,4061359155,388,,4060381195,56,Left,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513055093,526,61,2,53,6,920raeoumft3q2wmvc296uceo,0,53.1,77.9,2023-02-26T19:27:47.246Z,2023-02-27T11:29:15Z,4061359247,178,,4060381221,56,Center,,,,,,,,,,,,,,,,,,,dqazrm2wmu9zqpvp8xbeeb7jd,V. Bayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513055127,517,1,2,53,8,2989v3kho9h5jaboe1nr7lx21,0,43,25.2,2023-02-26T19:27:49.408Z,2023-02-27T11:29:14Z,4060381409,140,61.8,4060381407,56,Right,4061359355,178,,4060381405,157,,4060381415,213,5.5,4060381411,141,0.0,4060381417,1,,4060381413,212,27.1,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513055131,518,5,2,53,10,2989v3kho9h5jaboe1nr7lx21,0,59.4,-2,2023-02-26T19:27:51.484Z,2023-02-27T07:15:36Z,4060381433,56,Right,4060381737,233,527,4060381435,347,,,,,,,,,,,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513055193,527,5,2,53,10,920raeoumft3q2wmvc296uceo,1,40.6,102,2023-02-26T19:27:51.484Z,2023-02-27T07:15:35Z,4060381721,347,,4060381719,56,Back,4060381731,233,518,,,,,,,,,,,,,,,,dqazrm2wmu9zqpvp8xbeeb7jd,V. Bayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513055207,528,1,2,53,20,920raeoumft3q2wmvc296uceo,1,51.1,100,2023-02-26T19:28:01.116Z,2023-02-27T11:29:14Z,4060381801,213,5.4,4060381791,107,,4060381797,141,86.2,4060381793,56,Left,4060381799,212,13.1,4060381795,140,58.6,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513055249,529,1,2,53,21,920raeoumft3q2wmvc296uceo,1,59.9,86.6,2023-02-26T19:28:02.066Z,2023-02-27T11:29:13Z,4060382003,141,95.3,4060382007,213,1.0,4060382001,140,63.4,4060381999,56,Left,4060382005,212,7.0,4061359849,178,,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513055275,530,1,2,53,25,920raeoumft3q2wmvc296uceo,0,66.3,91.4,2023-02-26T19:28:06.317Z,2023-02-27T11:29:11Z,4060382179,56,Center,4060382177,155,,4060382181,140,81.8,4061359931,178,,4060382187,213,5.1,4060382183,141,34.8,4060382189,1,,4060382185,212,41.8,dqazrm2wmu9zqpvp8xbeeb7jd,V. Bayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513055297,519,12,2,53,27,2989v3kho9h5jaboe1nr7lx21,1,19.3,67.5,2023-02-26T19:28:08.925Z,2023-02-27T11:29:11Z,4060382303,56,Back,4060382307,141,100.0,4060382309,212,24.3,4060382305,140,12.5,4060382377,167,,4061360059,178,,4060382315,15,,4060382311,213,1.9,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513055307,520,5,2,53,30,2989v3kho9h5jaboe1nr7lx21,0,12.7,101.8,2023-02-26T19:28:11.509Z,2023-02-27T07:16:04Z,4060382361,347,,4060382437,233,531,4060382357,56,Back,,,,,,,,,,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513055315,531,5,2,53,30,920raeoumft3q2wmvc296uceo,1,87.3,-1.8,2023-02-26T19:28:11.509Z,2023-02-27T07:16:04Z,4060382417,233,520,4060382397,347,,4060382395,56,Right,,,,,,,,,,,,,,,,dqazrm2wmu9zqpvp8xbeeb7jd,V. Bayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513055337,532,1,2,53,33,920raeoumft3q2wmvc296uceo,1,86,0,2023-02-26T19:28:14.461Z,2023-02-27T11:29:10Z,4060382511,141,12.2,4060382513,212,18.2,4060382515,213,2.6,4060382505,107,,4060382509,140,71.3,4060382507,56,Right,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513055375,533,1,2,53,35,920raeoumft3q2wmvc296uceo,1,79.4,10.7,2023-02-26T19:28:16.894Z,2023-02-27T11:29:10Z,4060382693,213,2.2,4060382689,212,7.4,4060382683,140,75.5,4060382685,141,19.8,4060382679,56,Right,4061360451,178,,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513055417,534,2,2,53,36,920raeoumft3q2wmvc296uceo,1,81.2,19.7,2023-02-26T19:28:17.666Z,2023-02-27T11:29:09Z,4061360535,178,,4060382913,141,21.3,4060382911,140,87.7,4060382907,7,6n1rvd0axpp159h9wkkd7lwfe,4060382909,56,Center,,,,,,,,,,14xb29tv90y8uataijmh03rah,D. Heymans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513055409,521,55,2,53,36,2989v3kho9h5jaboe1nr7lx21,1,12.6,56.7,2023-02-26T19:28:17.667Z,2023-02-27T11:29:09Z,,,,,,,,,,,,,,,,,,,,,,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513055657,522,1,2,54,5,2989v3kho9h5jaboe1nr7lx21,0,16,72.1,2023-02-26T19:28:46.914Z,2023-02-27T11:29:08Z,4060384133,140,68.3,4060384137,212,56.2,4060384125,5,,4060384127,157,,4060384135,141,89.9,4060384131,56,Left,4060384139,213,0.2,4061360629,178,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,4060384141,1,,,4060384129,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513055671,536,44,2,54,9,920raeoumft3q2wmvc296uceo,1,37.4,10,2023-02-26T19:28:50.238Z,2023-02-27T11:29:08Z,4060384185,285,,4060384181,56,Back,4060384203,233,523,,,,,,,,,,,,,,,,14xb29tv90y8uataijmh03rah,D. Heymans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513055661,523,44,2,54,9,2989v3kho9h5jaboe1nr7lx21,0,62.6,90,2023-02-26T19:28:50.239Z,2023-02-27T11:29:07Z,4060384269,233,536,4060384155,56,Left,4060384157,286,,,,,,,,,,,,,,,,,2n808wa0h841cn8xi78n21v8q,T. Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513055675,537,1,2,54,9,920raeoumft3q2wmvc296uceo,1,37.3,9.7,2023-02-26T19:28:50.280Z,2023-02-27T11:29:07Z,4060384231,141,25.2,4060384225,3,,4060384233,212,11.2,4060384229,140,33.6,4060384227,56,Back,4060384235,213,1.9,4061360815,388,,,,,14xb29tv90y8uataijmh03rah,D. Heymans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513055691,538,1,2,54,11,920raeoumft3q2wmvc296uceo,0,44.5,4,2023-02-26T19:28:52.427Z,2023-02-27T11:29:06Z,4061360903,388,,4060384311,213,1.6,4060384305,140,43.5,4060384301,3,,4060384309,212,13.7,4060384303,56,Back,4060384307,141,24.1,,,,4gnprufs4yyf7wq9mzmkmf622,N. Štulić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513055695,524,43,2,54,13,2989v3kho9h5jaboe1nr7lx21,1,0,0,2023-02-26T19:28:54.285Z,2023-02-26T19:29:12Z,4060385185,144,1,4060384333,213,4.7,4060384325,140,57.6,4060384321,3,0,4060384323,56,Left,4060384327,141,80.9,4060384329,212,8.2,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513055773,526,1,2,54,13,2989v3kho9h5jaboe1nr7lx21,1,52,85.1,2023-02-26T19:28:54.330Z,2023-02-27T11:29:05Z,4060384661,140,39.8,4060384667,213,3.7,4060384663,141,72.0,4060384665,212,15.6,4060384659,56,Back,4061360969,178,,,,,,,,7d57au4z5cuxc5k6tu6qgp94a,M. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513055697,525,43,2,54,14,2989v3kho9h5jaboe1nr7lx21,1,0,0,2023-02-26T19:28:55.380Z,2023-02-26T19:29:00Z,4060384613,144,49,,,,,,,,,,,,,,,,,,,,,,7d57au4z5cuxc5k6tu6qgp94a,M. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513055799,527,1,2,54,18,2989v3kho9h5jaboe1nr7lx21,0,37.4,66.9,2023-02-26T19:28:59.931Z,2023-02-27T11:29:04Z,4060384785,1,,4060384781,212,52.2,4061361033,178,,4060384783,213,0.1,4060384779,141,71.8,4060384773,155,,4060384777,140,87.0,4060384775,56,Center,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513055809,539,12,2,54,22,920raeoumft3q2wmvc296uceo,1,13.7,23.9,2023-02-26T19:29:03.558Z,2023-02-27T11:29:03Z,4060384841,212,19.1,4060384885,167,,4060384843,213,5.1,4060384835,56,Back,4060384839,141,0.0,4060384837,140,21.4,4061361189,178,,,,,dbtjmpfrscwqv0xvqk3krqa5l,J. Van Cleemput,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513055997,528,5,2,54,24,2989v3kho9h5jaboe1nr7lx21,1,80,101.6,2023-02-26T19:29:05.887Z,2023-02-27T07:17:20Z,4060385785,56,Left,4060385787,347,,4060385797,233,540,,,,,,,,,,,,,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513055815,540,5,2,54,24,920raeoumft3q2wmvc296uceo,0,20,-1.6,2023-02-26T19:29:05.887Z,2023-02-27T07:17:20Z,4060384865,347,,4060385819,233,528,4060384863,56,Back,,,,,,,,,,,,,,,,dbtjmpfrscwqv0xvqk3krqa5l,J. Van Cleemput,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513056017,529,1,2,54,45,2989v3kho9h5jaboe1nr7lx21,0,79.1,100,2023-02-26T19:29:26.939Z,2023-02-27T11:29:03Z,4060385891,212,29.0,4060385881,107,,4060385889,141,66.4,4060385893,213,5.3,4060385887,140,94.6,4060385895,1,,4060385885,56,Center,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513056021,541,44,2,54,48,920raeoumft3q2wmvc296uceo,1,5.3,34.6,2023-02-26T19:29:29.114Z,2023-02-27T11:29:02Z,4060385917,285,,4060386045,233,530,4060385915,56,Back,,,,,,,,,,,,,,,,c4brcsqfli5mds4vhma627yl1,D. Marcq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513056041,530,44,2,54,48,2989v3kho9h5jaboe1nr7lx21,0,94.7,65.4,2023-02-26T19:29:29.115Z,2023-02-27T11:29:02Z,4060386013,286,,4060386053,233,541,4060386011,56,Center,,,,,,,,,,,,,,,,2n808wa0h841cn8xi78n21v8q,T. Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513056035,542,12,2,54,48,920raeoumft3q2wmvc296uceo,1,7.6,33.7,2023-02-26T19:29:29.163Z,2023-02-27T11:29:01Z,4060385975,141,17.6,4060385971,56,Back,4060385979,213,5.5,4060385977,212,16.3,4061361483,388,,4060385973,140,19.1,4060385987,15,,,,,c4brcsqfli5mds4vhma627yl1,D. Marcq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513056051,543,1,2,54,49,920raeoumft3q2wmvc296uceo,0,18.3,20,2023-02-26T19:29:30.842Z,2023-02-27T11:29:01Z,4060386075,56,Back,4060386079,141,19.8,4060386073,3,,4060386077,140,26.8,4060386083,213,6.3,4060386081,212,8.9,4061361533,178,,,,,4gnprufs4yyf7wq9mzmkmf622,N. Štulić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513056093,531,1,2,54,54,2989v3kho9h5jaboe1nr7lx21,0,66.9,84.4,2023-02-26T19:29:35.082Z,2023-02-27T11:29:00Z,4060386319,141,47.2,4060386321,212,35.6,4060386313,155,,4060386317,140,90.7,4060386323,213,5.5,4061361587,178,,4060386315,56,Center,4061572831,1,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
