id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2521880549,669,7,2,75,23,2b57rbw94i9ohnbch52owvqtq,1,46.5,0.1,2023-03-18T18:53:06.774Z,2023-03-19T13:15:00Z,4108627903,385,,4107083557,285,,4108803811,178,,4107083617,233,763,4107083555,56,Back,4107083553,167,,,,,,,,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521880561,670,5,2,75,25,2b57rbw94i9ohnbch52owvqtq,0,44,-2,2023-03-18T18:53:08.524Z,2023-03-19T06:21:42Z,4107083611,347,,4107083609,56,Back,4107084455,233,764,,,,,,,,,,,,,,,,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521880739,764,5,2,75,25,2nhn3ikl1ciq34w3hcp883d6p,1,56,102,2023-03-18T18:53:08.524Z,2023-03-19T06:21:41Z,4107084421,347,,4107084419,56,Left,4107084443,233,670,,,,,,,,,,,,,,,,8hl43dvm1d57g011yacyoooa1,M. Fixelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521880749,765,1,2,75,39,2nhn3ikl1ciq34w3hcp883d6p,1,53.3,100,2023-03-18T18:53:22.974Z,2023-03-19T13:14:59Z,4107084495,212,17.7,4107084493,141,92.3,4107084487,107,,4107084497,213,5.9,4107084489,56,Left,4107084491,140,68.9,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521880759,766,1,2,75,40,2nhn3ikl1ciq34w3hcp883d6p,1,63.9,96.2,2023-03-18T18:53:23.725Z,2023-03-19T13:14:59Z,4108628627,156,,4107084533,141,88.7,4107084535,212,5.5,4107084529,56,Left,4108804461,178,,4107084531,140,65.8,4107084537,213,5.1,,,,1ezai0a0n3xem17lwhtxwaml1,T. Dierckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521880765,767,1,2,75,42,2nhn3ikl1ciq34w3hcp883d6p,1,64.8,90.1,2023-03-18T18:53:25.503Z,2023-03-19T13:14:58Z,4107084571,141,78.8,4108804645,178,,4107084567,56,Center,4107084575,213,4.8,4107084573,212,7.7,4107084569,140,65.2,,,,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521880829,768,1,2,75,44,2nhn3ikl1ciq34w3hcp883d6p,1,66.8,71.9,2023-03-18T18:53:27.904Z,2023-03-19T13:14:57Z,4107084919,213,5.0,4108804871,178,,4107084907,140,77.3,4107084911,141,25.5,4107084921,1,,4107085819,210,13,4107084915,212,33.4,4107084903,56,Center,1ezai0a0n3xem17lwhtxwaml1,T. Dierckx,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521880831,769,13,2,75,49,2nhn3ikl1ciq34w3hcp883d6p,1,87.4,32.9,2023-03-18T18:53:32.964Z,2023-03-19T13:14:55Z,4107084927,22,,4107085441,72,,4107085851,231,43.6,4107085839,103,9.7,4107084929,63,,4107085835,102,59.2,4107085829,29,,4107085827,83,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,4107085849,230,97.8,4107085831,55,768,4108804963,178,,4107085843,215,4107084931,56,,,,,Center,,,,,,,,,,,,,,,,,,
2521880825,671,5,2,75,52,2b57rbw94i9ohnbch52owvqtq,1,-1.5,34,2023-03-18T18:53:35.173Z,2023-03-19T06:22:30Z,4107085031,233,770,4107084893,346,,4107084891,56,Back,,,,,,,,,,,,,,,,243h2yiww7rrz20i0le43jtux,Z. Medley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521880849,770,5,2,75,52,2nhn3ikl1ciq34w3hcp883d6p,0,101.5,66,2023-03-18T18:53:35.173Z,2023-03-19T06:22:29Z,4107085003,56,Center,4107085005,346,,4107085051,233,671,,,,,,,,,,,,,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881239,771,18,2,76,26,2nhn3ikl1ciq34w3hcp883d6p,1,0,0,2023-03-18T18:54:09.604Z,2023-03-19T13:56:37Z,4107087019,42,,4107087027,59,45,4107087023,44,Midfielder,4107087071,55,772,,,,,,,,,,,,,96xomdtz505yoaz35i5bb8f84,N. Dorgeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881241,772,19,2,76,26,2nhn3ikl1ciq34w3hcp883d6p,1,0,0,2023-03-18T18:54:09.605Z,2023-03-19T13:56:38Z,4107087045,293,3,4107087043,292,5,4107087039,145,7,4107087047,44,Midfielder,4107087041,59,23,4107087035,42,,4107087049,55,771,,,,bxcrdkrcljgx6l4o0uy4rom3t,R. Seigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881345,773,18,2,76,42,2nhn3ikl1ciq34w3hcp883d6p,1,0,0,2023-03-18T18:54:26.005Z,2023-03-19T13:56:45Z,4107087617,55,774,4107087575,44,Forward,4107087573,42,,4107087577,59,14,,,,,,,,,,,,,12c7rhdjh6rja1d2j45n3exyi,K. Vaesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881349,774,19,2,76,42,2nhn3ikl1ciq34w3hcp883d6p,1,0,0,2023-03-18T18:54:26.006Z,2023-03-19T13:56:46Z,4107087583,42,,4107087595,44,Forward,4107087593,293,3,4107087587,145,9,4107087591,292,9,4107087589,59,25,4107087597,55,773,,,,7y2fbdkqsz35hgsib6rail1hx,Igor Vetokele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881423,672,18,2,76,43,2b57rbw94i9ohnbch52owvqtq,1,0,0,2023-03-18T18:54:27.045Z,2023-03-19T13:56:53Z,4107088023,55,673,4107087979,42,,4107087981,44,Defender,4107087983,59,3,,,,,,,,,,,,,243h2yiww7rrz20i0le43jtux,Z. Medley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881427,673,19,2,76,43,2b57rbw94i9ohnbch52owvqtq,1,0,0,2023-03-18T18:54:27.046Z,2023-03-19T13:56:54Z,4107087999,145,3,4107189621,292,0,4107189627,293,0,4107088001,59,6,4107087995,42,,4107088005,55,672,4107088003,44,Midfielder,,,,13gl8a9xwpzphph88xleav07p,M. D'Arpino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521882339,796,40,2,76,47,2nhn3ikl1ciq34w3hcp883d6p,1,0,0,2023-03-18T18:54:30.591Z,2023-03-19T08:37:14Z,4107092709,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0",4107092711,194,auqy1bigw2a1owxg441wojzyt,4107092701,30,"6qlfe04qjldj3rkeeme6gdi39, bxcrdkrcljgx6l4o0uy4rom3t, bjhjz96omjukrg6tj3mny39t6, 7xs1rx9jos4ls85u362y9hqeh, 5ujoracvgg00kzd0a8rh8oa1h, 6z1isgjrlx4gbcjp5ekawdi39, e2z19y8is5m24brpa3gzn02qx, auqy1bigw2a1owxg441wojzyt, 7y2fbdkqsz35hgsib6rail1hx, 8hl43dvm1d57g011yacyoooa1, 1ezai0a0n3xem17lwhtxwaml1, 5zpg8fnqc4luuhlonsn5nbw4q, 2aemkadh3bhtgm5db8r89pvit, 9kywhmzih4xhuz5d1rrxjcpd6, 9qm1adecprlczxw7ldbpvoi51",4107092707,130,8,4107092705,59,"1, 23, 11, 8, 33, 2, 22, 7, 25, 4, 55, 17, 20, 24, 32",4107092703,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881507,674,1,2,77,0,2b57rbw94i9ohnbch52owvqtq,0,4.5,42,2023-03-18T18:54:43.195Z,2023-03-19T13:14:54Z,4107088451,74,,4107088439,140,56.0,4107088437,56,Center,4107088443,212,54.4,4107088445,213,6.2,4107088435,124,,4107088447,1,,4107088441,141,33.3,99eumu17h5sxriw5vfczvdb6d,G. Hubert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881511,775,44,2,77,3,2nhn3ikl1ciq34w3hcp883d6p,1,48.8,73.3,2023-03-18T18:54:46.865Z,2023-03-19T13:14:54Z,4107088519,233,675,4107088459,285,,4107088457,56,Back,,,,,,,,,,,,,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881513,675,44,2,77,3,2b57rbw94i9ohnbch52owvqtq,0,51.2,26.7,2023-03-18T18:54:46.866Z,2023-03-19T13:14:53Z,4107088523,233,775,4107088463,56,Center,4107088465,286,,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881519,776,1,2,77,3,2nhn3ikl1ciq34w3hcp883d6p,0,47.6,73.2,2023-03-18T18:54:47.005Z,2023-03-19T13:14:53Z,4107088499,212,16.5,4108806143,388,,4107088491,3,,4107088497,141,90.8,4107088501,213,0.8,4107088493,56,Left,4107088495,140,58.4,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881577,676,1,2,77,6,2b57rbw94i9ohnbch52owvqtq,0,42.7,11,2023-03-18T18:54:49.626Z,2023-03-19T13:14:52Z,4107088745,155,,4108630567,4,,4107088757,1,,4107088751,141,40.1,4107088747,56,Center,4107088749,140,85.5,4107088753,212,49.1,4108806223,178,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,4107088755,213,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881573,777,52,2,77,11,2nhn3ikl1ciq34w3hcp883d6p,1,15.6,63.8,2023-03-18T18:54:54.929Z,2023-03-19T13:14:52Z,4108806273,178,,4108630503,376,,,,,,,,,,,,,,,,,,,,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881641,778,1,2,77,13,2nhn3ikl1ciq34w3hcp883d6p,1,15.8,65.6,2023-03-18T18:54:56.554Z,2023-03-19T13:14:51Z,4107089049,56,Back,4107089055,212,18.3,4107089053,141,90.5,4108806321,178,,4107089047,123,,4107089057,213,1.2,4107089051,140,22.4,,,,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881661,779,1,2,77,16,2nhn3ikl1ciq34w3hcp883d6p,1,26,93.1,2023-03-18T18:54:59.241Z,2023-03-19T13:14:50Z,4107089163,56,Back,4107089165,140,28.8,4107089171,213,5.2,4108806461,178,,4107089167,141,84.1,4107089169,212,6.8,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881677,677,45,2,77,17,2b57rbw94i9ohnbch52owvqtq,0,69.3,10.4,2023-03-18T18:55:01.086Z,2023-03-19T13:14:49Z,4107089311,233,780,4107089227,286,,4107089225,56,Right,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881683,780,3,2,77,17,2nhn3ikl1ciq34w3hcp883d6p,1,30.7,89.6,2023-03-18T18:55:01.086Z,2023-03-19T13:14:49Z,4107089245,285,,4107089243,56,Back,4107089299,233,677,4108806565,178,,4108630785,464,,,,,,,,,,,8hl43dvm1d57g011yacyoooa1,M. Fixelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881717,781,1,2,77,19,2nhn3ikl1ciq34w3hcp883d6p,1,26.8,97,2023-03-18T18:55:02.439Z,2023-03-19T13:14:48Z,4107089431,212,11.9,4108806707,178,,4107089425,56,Back,4107089433,213,3.7,4107089429,141,88.4,4107089427,140,16.9,,,,,,,8hl43dvm1d57g011yacyoooa1,M. Fixelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881747,782,1,2,77,20,2nhn3ikl1ciq34w3hcp883d6p,0,17.2,86.2,2023-03-18T18:55:03.768Z,2023-03-19T13:14:48Z,4108806993,178,,4107089613,213,0.1,4107089605,56,Back,4107089603,155,,4107089609,141,90.8,4107089607,140,40.8,4107089611,212,25.0,,,,6z1isgjrlx4gbcjp5ekawdi39,P. Perdichizzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881757,679,1,2,77,22,2b57rbw94i9ohnbch52owvqtq,0,56,10.7,2023-03-18T18:55:05.523Z,2023-03-19T13:14:47Z,4107089659,3,,4107089663,140,60.1,4107089665,141,0.0,4107089661,56,Right,4107089667,212,8.9,4107089669,213,5.2,4108807261,388,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881759,680,5,2,77,23,2b57rbw94i9ohnbch52owvqtq,0,59.3,-1,2023-03-18T18:55:07.123Z,2023-03-19T06:24:16Z,4107089985,233,783,4107089671,56,Right,4107089673,347,,,,,,,,,,,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881809,783,5,2,77,23,2nhn3ikl1ciq34w3hcp883d6p,1,40.7,101,2023-03-18T18:55:07.123Z,2023-03-19T06:24:16Z,4107089923,56,Back,4107089981,233,680,4107089925,347,,,,,,,,,,,,,,,,,7y2fbdkqsz35hgsib6rail1hx,Igor Vetokele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881755,678,43,2,77,24,2b57rbw94i9ohnbch52owvqtq,1,0,0,2023-03-18T18:55:07.471Z,2023-03-18T18:55:51Z,4107089653,56,Right,4107089655,286,0,4107091817,144,44,,,,,,,,,,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881853,784,1,2,77,30,2nhn3ikl1ciq34w3hcp883d6p,0,39.6,100,2023-03-18T18:55:13.924Z,2023-03-19T13:44:27Z,4107090151,213,6.1,4107090143,56,Left,4107090145,140,65.2,4107090153,1,,4107090149,212,27.4,4107090147,141,93.6,4107090141,107,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881855,785,43,2,77,32,2nhn3ikl1ciq34w3hcp883d6p,1,0,0,2023-03-18T18:55:16.074Z,2023-03-19T13:43:48Z,4109756317,144,61,4108809907,178,0,4107090157,56,Left,4108809905,15,0,,,,,,,,,,,,,7y2fbdkqsz35hgsib6rail1hx,Igor Vetokele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881843,681,49,2,77,33,2b57rbw94i9ohnbch52owvqtq,1,31.9,6.6,2023-03-18T18:55:16.981Z,2023-03-19T13:14:46Z,,,,,,,,,,,,,,,,,,,,,,,,,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881863,682,1,2,77,35,2b57rbw94i9ohnbch52owvqtq,1,29.1,6.1,2023-03-18T18:55:18.226Z,2023-03-19T13:14:45Z,4107090217,141,18.3,4108810951,178,,4107090219,212,11.1,4107090215,140,36.1,4107090213,56,Back,4107090221,213,0.8,,,,,,,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881873,683,1,2,77,36,2b57rbw94i9ohnbch52owvqtq,1,36,14.3,2023-03-18T18:55:19.943Z,2023-03-19T13:14:44Z,4107090275,213,5.3,4107090273,212,5.5,4107090269,140,39.0,4107090267,56,Back,4107090271,141,7.6,4108811621,178,,,,,,,,13gl8a9xwpzphph88xleav07p,M. D'Arpino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881881,684,1,2,77,37,2b57rbw94i9ohnbch52owvqtq,0,41.2,2.1,2023-03-18T18:55:20.741Z,2023-03-19T13:14:44Z,4108811747,178,,4107090315,212,24.6,4107090313,141,30.1,4107090309,56,Center,4107090311,140,56.1,4107090317,213,0.9,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881907,786,49,2,77,38,2nhn3ikl1ciq34w3hcp883d6p,1,46.8,77.4,2023-03-18T18:55:21.693Z,2023-03-19T13:14:43Z,,,,,,,,,,,,,,,,,,,,,,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881953,787,1,2,77,39,2nhn3ikl1ciq34w3hcp883d6p,1,48.1,78.3,2023-03-18T18:55:22.764Z,2023-03-19T13:14:43Z,4107090605,56,Center,4107090613,213,6.2,4107090609,141,75.1,4108811993,178,,4107090611,212,18.6,4107090607,140,65.7,,,,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881945,685,45,2,77,41,2b57rbw94i9ohnbch52owvqtq,0,40.3,24.4,2023-03-18T18:55:24.418Z,2023-03-19T13:14:42Z,4107090575,56,Back,4107091519,233,788,4107090577,285,,,,,,,,,,,,,,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881955,788,3,2,77,41,2nhn3ikl1ciq34w3hcp883d6p,1,59.7,75.6,2023-03-18T18:55:24.418Z,2023-03-19T13:14:41Z,4108812251,178,,4107090755,233,685,4108631883,464,,4107090623,56,Center,4107090625,286,,,,,,,,,,,1ezai0a0n3xem17lwhtxwaml1,T. Dierckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881961,789,50,2,77,42,2nhn3ikl1ciq34w3hcp883d6p,1,56.4,77.7,2023-03-18T18:55:25.473Z,2023-03-19T13:14:41Z,4107090667,56,Center,4107090669,286,,4107091509,233,686,,,,,,,,,,,,,,,,1ezai0a0n3xem17lwhtxwaml1,T. Dierckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881971,686,7,2,77,42,2b57rbw94i9ohnbch52owvqtq,1,43.6,22.3,2023-03-18T18:55:25.551Z,2023-03-19T13:14:40Z,4108812731,178,,4107090719,56,Back,4107090737,233,789,4107090721,285,,4108632013,384,,,,,,,,,,,13gl8a9xwpzphph88xleav07p,M. D'Arpino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881975,687,49,2,77,44,2b57rbw94i9ohnbch52owvqtq,1,40.6,36.6,2023-03-18T18:55:27.645Z,2023-03-19T13:14:40Z,,,,,,,,,,,,,,,,,,,,,,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521882049,688,1,2,77,44,2b57rbw94i9ohnbch52owvqtq,0,40.5,37,2023-03-18T18:55:27.701Z,2023-03-19T13:14:39Z,4107091041,140,68.6,4107091047,213,6.2,4107091045,212,29.5,4107091043,141,35.2,4108812961,178,,4107091037,155,,4107091039,56,Center,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522163367,844,61,2,77,45,2b57rbw94i9ohnbch52owvqtq,0,59.2,28,2023-03-18T18:55:28.923Z,2023-03-19T13:14:39Z,4108813135,388,,4108813133,15,,4108632443,56,Center,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521882073,790,1,2,77,48,2nhn3ikl1ciq34w3hcp883d6p,1,36.5,63.4,2023-03-18T18:55:31.534Z,2023-03-19T13:14:38Z,4107091173,213,5.1,4107091169,141,49.1,4107091167,140,40.8,4107091171,212,10.7,4108813483,389,,4107091165,56,Back,,,,,,,6z1isgjrlx4gbcjp5ekawdi39,P. Perdichizzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521882077,791,49,2,77,49,2nhn3ikl1ciq34w3hcp883d6p,1,41.1,49.9,2023-03-18T18:55:32.591Z,2023-03-19T13:14:37Z,,,,,,,,,,,,,,,,,,,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521882093,792,4,2,77,51,2nhn3ikl1ciq34w3hcp883d6p,1,39.4,49.7,2023-03-18T18:55:34.171Z,2023-03-19T13:14:36Z,4107091279,152,,4107091297,233,689,4107091281,265,,4107091277,56,Back,4107091275,13,,4107091283,286,,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521882055,689,4,2,77,51,2b57rbw94i9ohnbch52owvqtq,0,60.6,50.3,2023-03-18T18:55:34.172Z,2023-03-19T13:14:35Z,4107091073,56,Center,4107091075,152,,4107091307,233,792,4107091077,265,,4108813837,178,,4107091071,13,,4107091079,285,,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521882213,793,1,2,78,9,2nhn3ikl1ciq34w3hcp883d6p,1,39.5,49.9,2023-03-18T18:55:52.407Z,2023-03-19T13:14:35Z,4107092069,56,Back,4107190325,5,,4107092073,141,68.5,4107092075,212,15.5,4108814163,178,,4107190327,152,,4107092077,213,1.0,4107092071,140,48.0,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521882247,794,1,2,78,12,2nhn3ikl1ciq34w3hcp883d6p,0,47.2,69.8,2023-03-18T18:55:56.169Z,2023-03-19T13:14:34Z,4107092215,212,45.9,4107092205,155,,4107092213,141,15.2,4107092219,1,,4107092211,140,72.9,4107092217,213,5.3,4108814267,178,,4107092207,56,Right,8hl43dvm1d57g011yacyoooa1,M. Fixelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521882273,690,1,2,78,15,2b57rbw94i9ohnbch52owvqtq,0,30.7,86.3,2023-03-18T18:55:58.894Z,2023-03-19T13:14:33Z,4108814419,388,,4107092347,213,0.3,4107092341,140,61.8,4107092339,56,Left,4107092345,212,34.3,4107092343,141,100.0,4107092337,3,,4109626523,1,,3m13ipluel0m6cotha7n7vrop,T. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521882277,691,5,2,78,21,2b57rbw94i9ohnbch52owvqtq,0,59.1,102,2023-03-18T18:56:04.924Z,2023-03-19T06:30:03Z,4107092733,233,795,4107092371,56,Left,4107092373,347,,,,,,,,,,,,,,,,,3m13ipluel0m6cotha7n7vrop,T. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521882337,795,5,2,78,21,2nhn3ikl1ciq34w3hcp883d6p,1,40.9,-2,2023-03-18T18:56:04.924Z,2023-03-19T06:30:03Z,4107092695,56,Back,4107092697,347,,4107092717,233,691,,,,,,,,,,,,,,,,bxcrdkrcljgx6l4o0uy4rom3t,R. Seigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521882485,692,57,2,78,35,2b57rbw94i9ohnbch52owvqtq,1,0,0,2023-03-18T18:56:18.934Z,2023-03-19T06:30:11Z,4107093515,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521882435,797,57,2,78,35,2nhn3ikl1ciq34w3hcp883d6p,0,0,0,2023-03-18T18:56:18.934Z,2023-03-19T13:14:33Z,4107093295,56,Back,,,,,,,,,,,,,,,,,,,,,,bxcrdkrcljgx6l4o0uy4rom3t,R. Seigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521882495,693,1,2,78,47,2b57rbw94i9ohnbch52owvqtq,1,58.9,100,2023-03-18T18:56:31.054Z,2023-03-19T13:14:32Z,4107093565,213,5.3,4107093563,212,11.7,4107093555,107,,4107093561,141,87.5,4107093559,140,65.5,4107093557,56,Left,,,,,,,3m13ipluel0m6cotha7n7vrop,T. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521882501,694,1,2,78,48,2b57rbw94i9ohnbch52owvqtq,1,61.6,80.1,2023-03-18T18:56:31.762Z,2023-03-19T13:14:32Z,4107093615,140,60.2,4107093613,56,Left,4107093621,213,1.7,4108817605,178,,4107093619,212,12.1,4107093617,141,97.7,,,,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521882507,695,1,2,78,50,2b57rbw94i9ohnbch52owvqtq,1,57.2,96.1,2023-03-18T18:56:33.403Z,2023-03-19T13:14:31Z,4107093679,56,Back,4107093681,140,42.2,4107093687,213,3.2,4108817953,178,,4107093685,212,15.8,4107093683,141,93.8,,,,,,,3m13ipluel0m6cotha7n7vrop,T. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521882511,696,1,2,78,51,2b57rbw94i9ohnbch52owvqtq,1,48.5,95,2023-03-18T18:56:35.032Z,2023-03-19T13:14:30Z,4107093709,212,9.9,4107093711,213,0.0,4107093707,141,95.3,4108818101,178,,4107093703,56,Left,4107093705,140,57.9,,,,,,,9ncn3cmp9hd451mjt54t8axn9,F. Katelaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521882515,697,1,2,78,53,2b57rbw94i9ohnbch52owvqtq,0,54.6,96.7,2023-03-18T18:56:36.969Z,2023-03-19T13:14:29Z,4107093727,141,94.4,4107093869,286,,4107093729,212,1.9,4108818273,178,,4107093865,233,798,4107093863,236,,4107093723,56,Left,4107093725,140,53.6,3m13ipluel0m6cotha7n7vrop,T. Ndicka,,4107093731,213,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
