id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,assist,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2522667353,441,4,2,48,21,ecj1gmc7pqcjo4sc9hvghj5u3,1,71,20.3,2023-03-19T18:35:28.580Z,2023-03-20T13:25:18Z,4111256699,13,,4111256701,294,,4111256717,233,455,4111256703,56,Right,4111256707,286,,4111256705,152,,,,,,,,aajft01g5yggw0is5fbfh3105,B. Nieuwkoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667341,455,4,2,48,21,b7jmo07lqav0wfe2mtlzyspak,0,29,79.7,2023-03-19T18:35:28.581Z,2023-03-20T13:25:17Z,4111256643,285,,4111256639,56,Back,4111256641,152,,4111256637,294,,4112454797,178,,4111256635,13,,4111256727,233,441,,,,1vhz040atckd3pnzwbky5uuvp,I. Swers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667415,442,1,2,48,26,ecj1gmc7pqcjo4sc9hvghj5u3,0,69.7,7.1,2023-03-19T18:35:33.927Z,2023-03-20T13:25:17Z,4111257071,213,0.6,4111257065,140,84.7,4111257067,141,21.9,4111257063,56,Center,4111651973,189,,4111257059,5,,4112454885,178,,4111257069,212,18.7,f0ean6buvvp9l4rh1ayvnnill,R. Sykes,,4111257061,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522902741,1511,67,2,48,29,b7jmo07lqav0wfe2mtlzyspak,1,15.2,72.4,2023-03-19T18:35:36.126Z,2023-03-20T13:25:17Z,4112507233,233,1438,,,,,,,,,,,,,,,,,,,,,,1vhz040atckd3pnzwbky5uuvp,I. Swers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522902735,1438,67,2,48,29,ecj1gmc7pqcjo4sc9hvghj5u3,0,84.8,27.6,2023-03-19T18:35:36.127Z,2023-03-20T13:25:16Z,4112507241,233,1511,,,,,,,,,,,,,,,,,,,,,,ai5p5wgft6c09bjbldz9sfeac,S. Adingra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667951,473,8,2,48,29,b7jmo07lqav0wfe2mtlzyspak,1,15.6,71.1,2023-03-19T18:35:36.148Z,2023-03-20T13:25:16Z,4112454949,178,,4111652369,385,,4111259965,56,Back,,,,,,,,,,,,,,,,1vhz040atckd3pnzwbky5uuvp,I. Swers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667403,456,49,2,48,30,b7jmo07lqav0wfe2mtlzyspak,1,15.4,75.6,2023-03-19T18:35:37.592Z,2023-03-20T13:25:15Z,,,,,,,,,,,,,,,,,,,,,,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667409,457,1,2,48,31,b7jmo07lqav0wfe2mtlzyspak,0,13.9,87.1,2023-03-19T18:35:38.913Z,2023-03-20T13:25:14Z,4111257039,212,2.8,4111257097,233,443,4111257095,236,,4111257033,56,Back,4111257101,286,,4111257037,141,88.3,4111257041,213,0.3,4111257035,140,16.5,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,4112455135,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667417,443,74,2,48,31,ecj1gmc7pqcjo4sc9hvghj5u3,1,83.5,11.9,2023-03-19T18:35:38.980Z,2023-03-20T13:25:14Z,4111257077,56,Right,4111257079,285,,4112455247,178,,4111257113,233,457,,,,,,,,,,,,,f0ean6buvvp9l4rh1ayvnnill,R. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667433,458,61,2,48,32,b7jmo07lqav0wfe2mtlzyspak,1,14.4,89.7,2023-03-19T18:35:39.136Z,2023-03-20T13:25:13Z,4112455295,178,,4111257141,56,Back,,,,,,,,,,,,,,,,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667429,444,5,2,48,33,ecj1gmc7pqcjo4sc9hvghj5u3,1,87.3,-1.8,2023-03-19T18:35:40.239Z,2023-03-20T08:16:02Z,4111257129,56,Right,4111257315,233,459,4111257131,347,,,,,,,,,,,,,,,,,f0ean6buvvp9l4rh1ayvnnill,R. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667443,459,5,2,48,33,b7jmo07lqav0wfe2mtlzyspak,0,12.7,101.8,2023-03-19T18:35:40.239Z,2023-03-20T08:16:02Z,4111257329,233,444,4111257181,56,Back,4111257183,347,,,,,,,,,,,,,,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667489,445,1,2,48,37,ecj1gmc7pqcjo4sc9hvghj5u3,1,85.2,0,2023-03-19T18:35:44.531Z,2023-03-20T13:25:13Z,4111257459,107,,4111257461,56,Right,4111257469,213,2.5,4111257463,140,78.0,4111257467,212,9.8,4111257465,141,7.6,,,,,,,f0ean6buvvp9l4rh1ayvnnill,R. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667503,446,1,2,48,39,ecj1gmc7pqcjo4sc9hvghj5u3,0,76.8,7.8,2023-03-19T18:35:46.519Z,2023-03-20T13:25:12Z,4112455439,178,,4111257537,56,Right,4111257541,141,9.2,4111257543,212,9.1,4111257643,233,460,4111257539,140,85.4,4111257545,213,0.1,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522740537,874,49,2,48,39,b7jmo07lqav0wfe2mtlzyspak,1,21,93.9,2023-03-19T18:35:46.816Z,2023-03-20T13:25:12Z,,,,,,,,,,,,,,,,,,,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667517,460,1,2,48,40,b7jmo07lqav0wfe2mtlzyspak,1,20.9,94.9,2023-03-19T18:35:47.179Z,2023-03-20T13:25:11Z,4111257581,56,Back,4111654049,213,4.6,4112455495,178,,4111654047,212,7.5,4111654043,140,20.4,4111654045,141,83.9,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667569,462,1,2,48,41,b7jmo07lqav0wfe2mtlzyspak,0,19,86.6,2023-03-19T18:35:48.157Z,2023-03-20T13:25:10Z,4111257855,141,91.8,4111257853,140,25.5,4111257857,212,7.7,4111257859,213,0.5,4112455557,178,,4111257851,56,Back,,,,,,,3nr55odndzunwlb658bsnlwx5,J. Ngoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667557,447,50,2,48,42,ecj1gmc7pqcjo4sc9hvghj5u3,1,72.7,5.4,2023-03-19T18:35:49.285Z,2023-03-20T13:25:10Z,4111257767,56,Right,4111656117,286,,4111728199,233,463,,,,,,,,,,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667541,461,43,2,48,42,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2023-03-19T18:35:49.287Z,2023-03-19T20:57:53Z,4111655559,144,49,,,,,,,,,,,,,,,,,,,,,,3nr55odndzunwlb658bsnlwx5,J. Ngoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667571,463,7,2,48,42,b7jmo07lqav0wfe2mtlzyspak,0,27.3,94.6,2023-03-19T18:35:49.420Z,2023-03-20T13:25:09Z,4111728187,233,447,4111257865,56,Back,4111656375,285,,4111656619,385,,4112455679,178,,,,,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667577,448,49,2,48,43,ecj1gmc7pqcjo4sc9hvghj5u3,1,74.5,1,2023-03-19T18:35:50.548Z,2023-03-20T13:25:09Z,,,,,,,,,,,,,,,,,,,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667589,449,1,2,48,44,ecj1gmc7pqcjo4sc9hvghj5u3,1,72.9,0.6,2023-03-19T18:35:51.724Z,2023-03-20T13:25:08Z,4111257929,213,0.8,4111257925,141,12.0,4111257923,140,80.6,4111257921,56,Right,4111257927,212,11.2,4112455849,178,,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667599,450,1,2,48,45,ecj1gmc7pqcjo4sc9hvghj5u3,1,78.6,11.2,2023-03-19T18:35:52.426Z,2023-03-20T13:25:08Z,4111257957,56,Right,4111257965,212,3.9,4111257967,213,2.7,4111257963,141,13.7,4111257961,140,75.3,4112455945,178,,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667625,451,1,2,48,45,ecj1gmc7pqcjo4sc9hvghj5u3,1,64.6,19.7,2023-03-19T18:35:52.905Z,2023-03-20T13:25:07Z,4112456015,178,,4111258095,140,87.2,4111258093,56,Right,4111258097,141,14.6,4111258099,212,24.0,4111258101,213,6.1,,,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667633,452,1,2,48,48,ecj1gmc7pqcjo4sc9hvghj5u3,0,91.7,21.8,2023-03-19T18:35:55.979Z,2023-03-20T13:25:06Z,4112456069,178,,4111258129,212,14.5,4111258125,141,43.1,4111258131,213,1.6,4111258119,56,Center,4111258121,140,91.7,,,,,,,ai5p5wgft6c09bjbldz9sfeac,S. Adingra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667649,464,12,2,48,49,b7jmo07lqav0wfe2mtlzyspak,1,7.2,59.3,2023-03-19T18:35:56.482Z,2023-03-20T13:25:06Z,4111258229,213,1.0,4111258221,56,Back,4112456131,178,,4111258225,141,91.3,4111258223,140,19.8,4111258227,212,25.5,,,,,,,9svafwvk8lle1ex1m2y279905,D. Wouters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667653,465,49,2,48,51,b7jmo07lqav0wfe2mtlzyspak,1,23.5,91.9,2023-03-19T18:35:58.981Z,2023-03-20T13:25:05Z,,,,,,,,,,,,,,,,,,,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667701,466,1,2,48,55,b7jmo07lqav0wfe2mtlzyspak,1,15.9,97.5,2023-03-19T18:36:02.910Z,2023-03-20T13:25:03Z,4111258427,56,Back,4111258435,213,4.9,4112456305,178,,4111258433,212,11.2,4111258431,141,81.4,4111258429,140,18.1,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667707,467,1,2,48,57,b7jmo07lqav0wfe2mtlzyspak,1,18.4,79.5,2023-03-19T18:36:04.139Z,2023-03-20T13:25:03Z,4112456343,178,,4111258479,141,88.6,4111258475,56,Back,4111258483,213,0.4,4111258481,212,17.3,4111258477,140,33.8,,,,,,,ezg4lhvy2z4pkyvfrmi17y11x,B. Verstraete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667717,468,4,2,48,59,b7jmo07lqav0wfe2mtlzyspak,1,35,90.4,2023-03-19T18:36:06.057Z,2023-03-20T13:25:02Z,4111258813,13,,4111258521,56,Back,4111258817,152,,4111258815,295,,4112891913,286,,4111259079,233,453,,,,,,,3nr55odndzunwlb658bsnlwx5,J. Ngoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667721,453,4,2,48,59,ecj1gmc7pqcjo4sc9hvghj5u3,0,65,9.6,2023-03-19T18:36:06.058Z,2023-03-20T13:25:02Z,4111259049,152,,4111259089,233,468,4111259045,13,,4112891887,285,,4111258529,56,Right,4111259047,295,,4112456475,178,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667727,454,43,2,49,2,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2023-03-19T18:36:10.020Z,2023-03-19T18:36:17Z,4111258757,144,49,,,,,,,,,,,,,,,,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667837,469,1,2,49,18,b7jmo07lqav0wfe2mtlzyspak,1,33.2,97.2,2023-03-19T18:36:25.046Z,2023-03-20T13:25:01Z,4111259253,212,17.5,4111259255,213,4.0,4111259263,189,,4111259249,140,22.9,4111259251,141,76.9,4112456575,178,,4111259243,5,,4111259247,56,Back,1vhz040atckd3pnzwbky5uuvp,I. Swers,,4111259245,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667853,470,1,2,49,21,b7jmo07lqav0wfe2mtlzyspak,1,21.6,88.1,2023-03-19T18:36:28.648Z,2023-03-20T13:25:01Z,4111259391,213,4.2,4111259389,212,25.9,4111259385,140,8.5,4111259387,141,55.9,4112456531,178,,4111259383,56,Back,,,,,,,9svafwvk8lle1ex1m2y279905,D. Wouters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667895,471,1,2,49,24,b7jmo07lqav0wfe2mtlzyspak,1,9,58.9,2023-03-19T18:36:31.604Z,2023-03-20T13:25:00Z,4112891863,1,,4112456603,178,,4111259619,141,14.9,4111259615,56,Back,4111259621,212,33.2,4111259623,213,5.2,4111259617,140,22.6,,,,calut2wcnvfps97uj7dartf4l,Y. Thoelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667929,472,1,2,49,29,b7jmo07lqav0wfe2mtlzyspak,0,27.9,5,2023-03-19T18:36:36.114Z,2023-03-20T13:24:59Z,4111666817,155,,4111259837,140,80.8,4111259841,212,56.2,4111259835,56,Right,4112456639,178,,4111259843,213,0.1,4111259845,1,,4111259839,141,17.1,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667963,455,49,2,49,35,ecj1gmc7pqcjo4sc9hvghj5u3,1,20.4,83.3,2023-03-19T18:36:42.301Z,2023-03-20T13:24:59Z,,,,,,,,,,,,,,,,,,,,,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522668009,456,1,2,49,35,ecj1gmc7pqcjo4sc9hvghj5u3,1,20.3,83.2,2023-03-19T18:36:42.337Z,2023-03-20T13:24:58Z,4111260265,141,53.7,4111260267,212,24.4,4111260263,140,7.0,4111260269,213,4.1,4111260261,56,Back,4112456715,178,,,,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522668043,457,1,2,49,39,ecj1gmc7pqcjo4sc9hvghj5u3,1,10.9,58.7,2023-03-19T18:36:46.651Z,2023-03-20T13:24:57Z,4111260489,140,21.9,4111260491,141,25.6,4111260495,213,5.2,4112456807,178,,4111260487,56,Back,4111260493,212,25.3,,,,,,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522668091,458,1,2,49,45,ecj1gmc7pqcjo4sc9hvghj5u3,1,28.9,22.9,2023-03-19T18:36:52.513Z,2023-03-20T13:24:55Z,4111260719,212,20.6,4111260721,213,1.4,4112456839,178,,4111260715,140,32.2,4111260713,56,Back,4111260717,141,52.7,,,,,,,f0ean6buvvp9l4rh1ayvnnill,R. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522668117,459,1,2,49,49,ecj1gmc7pqcjo4sc9hvghj5u3,1,40.1,69,2023-03-19T18:36:57.007Z,2023-03-20T13:24:54Z,4112456855,178,,4111260849,212,25.2,4111260851,213,0.8,4111260845,140,56.5,4111260843,56,Left,4111260847,141,96.0,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522668137,460,1,2,49,51,ecj1gmc7pqcjo4sc9hvghj5u3,1,54.7,97.2,2023-03-19T18:36:58.589Z,2023-03-20T13:24:54Z,4111260935,213,3.6,4111260927,56,Back,4111260933,212,8.6,4112456891,178,,4111260929,140,47.2,4111260931,141,92.0,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522668151,461,1,2,49,53,ecj1gmc7pqcjo4sc9hvghj5u3,1,49.5,94,2023-03-19T18:37:00.320Z,2023-03-20T13:24:53Z,4111261009,212,14.9,4111261003,56,Left,4111261007,141,85.7,4112456935,178,,4111261011,213,5.9,4111261005,140,62.6,,,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522668155,462,1,2,49,54,ecj1gmc7pqcjo4sc9hvghj5u3,1,62.3,80.6,2023-03-19T18:37:01.489Z,2023-03-20T13:24:53Z,4112457037,178,,4111261065,212,6.4,4111261067,213,1.4,4111261063,141,89.9,4111261059,56,Left,4111261061,140,63.4,,,,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522668159,463,61,2,49,55,ecj1gmc7pqcjo4sc9hvghj5u3,0,64.1,88.3,2023-03-19T18:37:02.111Z,2023-03-20T13:24:52Z,4111261081,56,Left,4112457101,178,,,,,,,,,,,,,,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522668185,475,1,2,49,55,b7jmo07lqav0wfe2mtlzyspak,1,29.3,0.1,2023-03-19T18:37:02.893Z,2023-03-20T13:24:52Z,4111261205,56,Back,4111261211,212,40.1,4112457165,178,,4111261207,140,40.0,4111261209,141,56.7,4111261213,213,1.3,4111668031,1,,4111668029,157,,b6hva6wki38za3hipscirr4h6,J. Van Hecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522743401,876,49,2,49,57,b7jmo07lqav0wfe2mtlzyspak,1,39.1,57.1,2023-03-19T18:37:04.979Z,2023-03-20T13:24:51Z,,,,,,,,,,,,,,,,,,,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522668205,476,1,2,49,57,b7jmo07lqav0wfe2mtlzyspak,1,38.9,57.2,2023-03-19T18:37:05.014Z,2023-03-20T13:24:51Z,4111261289,56,Back,4111261291,140,34.4,4111261293,141,44.2,4111261297,213,4.2,4111261295,212,10.0,4112457277,388,,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522668173,474,43,2,49,58,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2023-03-19T18:37:05.374Z,2023-03-19T21:03:19Z,4111668255,144,49,,,,,,,,,,,,,,,,,,,,,,ezg4lhvy2z4pkyvfrmi17y11x,B. Verstraete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522668251,477,1,2,49,59,b7jmo07lqav0wfe2mtlzyspak,1,35.8,56.5,2023-03-19T18:37:07.020Z,2023-03-20T13:24:50Z,4111261473,213,1.9,4111261471,212,21.0,4112457327,178,,4111261465,56,Back,4111261469,141,85.3,4111261467,140,28.6,,,,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522668255,478,1,2,50,4,b7jmo07lqav0wfe2mtlzyspak,1,44.8,83.9,2023-03-19T18:37:11.509Z,2023-03-20T13:24:48Z,4111261503,213,0.4,4112457391,178,,4111261499,141,92.3,4111261497,140,57.7,4111261501,212,14.7,4111261495,56,Left,,,,,,,1vhz040atckd3pnzwbky5uuvp,I. Swers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522668273,479,1,2,50,5,b7jmo07lqav0wfe2mtlzyspak,1,53.3,93.9,2023-03-19T18:37:12.219Z,2023-03-20T13:24:48Z,4111261597,141,74.8,4111261593,56,Center,4111261595,140,65.8,4111261601,213,5.5,4112457459,178,,4111261599,212,18.5,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522668275,480,61,2,50,5,b7jmo07lqav0wfe2mtlzyspak,1,58,81.6,2023-03-19T18:37:13.012Z,2023-03-20T13:24:47Z,4111261605,56,Left,4112457503,178,,,,,,,,,,,,,,,,,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522668323,481,1,2,50,7,b7jmo07lqav0wfe2mtlzyspak,1,63.1,74.4,2023-03-19T18:37:14.944Z,2023-03-20T13:24:47Z,4111261845,213,3.3,4111261831,56,Back,4111261837,141,69.0,4111261841,212,20.6,4111261833,140,43.8,4112457587,178,,,,,,,,1vhz040atckd3pnzwbky5uuvp,I. Swers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522668411,482,1,2,50,10,b7jmo07lqav0wfe2mtlzyspak,1,48.8,69.2,2023-03-19T18:37:17.680Z,2023-03-20T13:24:46Z,4111262235,1,,4111262227,140,66.2,4111262233,213,5.1,4111262225,56,Right,4112457641,178,,4111262229,141,8.8,4111262231,212,45.0,,,,ezg4lhvy2z4pkyvfrmi17y11x,B. Verstraete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522668441,483,1,2,50,17,b7jmo07lqav0wfe2mtlzyspak,1,75.7,30.7,2023-03-19T18:37:24.656Z,2023-03-20T13:24:42Z,4111262407,140,96.1,4111262411,212,22.7,4111262405,56,Right,4112457693,178,,4111262409,141,19.7,4111262413,213,5.9,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522668455,484,1,2,50,19,b7jmo07lqav0wfe2mtlzyspak,0,94.8,21.2,2023-03-19T18:37:26.986Z,2023-03-20T12:58:22Z,4111262459,213,1.7,4112457763,178,,4111262451,56,Center,4111262455,141,35.1,4111262453,140,93.9,4111262457,212,9.5,,,,,,,b6hva6wki38za3hipscirr4h6,J. Van Hecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522668445,464,8,2,50,20,ecj1gmc7pqcjo4sc9hvghj5u3,1,5.4,68.6,2023-03-19T18:37:27.258Z,2023-03-20T13:24:42Z,4111669613,385,,4112457805,178,,4111262421,56,Back,,,,,,,,,,,,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522668477,465,52,2,50,21,ecj1gmc7pqcjo4sc9hvghj5u3,1,1.4,57.1,2023-03-19T18:37:28.388Z,2023-03-20T12:58:07Z,4111669641,376,,4112457897,178,,,,,,,,,,,,,,,,,,,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522668499,466,1,2,50,24,ecj1gmc7pqcjo4sc9hvghj5u3,1,4.5,67.2,2023-03-19T18:37:31.147Z,2023-03-20T13:24:41Z,4111262659,123,,4112458081,178,,4111262669,213,0.5,4111262661,56,Back,4111262665,141,89.4,4111262667,212,29.0,4111262663,140,28.1,,,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522668507,467,3,2,50,26,ecj1gmc7pqcjo4sc9hvghj5u3,1,28,90.9,2023-03-19T18:37:33.734Z,2023-03-20T13:24:40Z,4111262705,56,Back,4111669989,465,,4111262707,285,,4111262751,233,485,4112458191,178,,,,,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522668517,485,45,2,50,26,b7jmo07lqav0wfe2mtlzyspak,0,72,9.1,2023-03-19T18:37:33.734Z,2023-03-20T13:24:40Z,4111262763,233,467,4111262735,286,,4111262733,56,Right,,,,,,,,,,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522668523,468,1,2,50,28,ecj1gmc7pqcjo4sc9hvghj5u3,1,31.3,81.7,2023-03-19T18:37:35.382Z,2023-03-20T13:24:39Z,4111262775,213,5.2,4112458245,178,,4111262773,212,6.6,4111262769,140,34.1,4111262771,141,73.0,4111262767,56,Back,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522668563,469,1,2,50,28,ecj1gmc7pqcjo4sc9hvghj5u3,1,31.9,70.7,2023-03-19T18:37:36.013Z,2023-03-20T13:24:39Z,4111262991,212,6.2,4112458383,178,,4111262989,141,79.1,4111262985,56,Back,4111262993,213,1.2,4111262987,140,34.1,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
