id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/9/value,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/14/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/16/value
2446101491,378,43,2,49,16,2989v3kho9h5jaboe1nr7lx21,1,0,0,2022-08-14T12:43:15.958Z,2022-08-14T19:01:28Z,3706314709,212,11.8,3706314707,141,27.4,3706314705,140,50.0,3706314703,56,Center,3706314711,213,5.0,3707696329,144,1,,,,,,,7n75ohdnbi436je81n5f8f9m2,S. Van Dessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446101523,379,1,2,49,16,2989v3kho9h5jaboe1nr7lx21,1,53.4,8.8,2022-08-14T12:43:15.990Z,2022-08-15T08:14:52Z,3708963427,178,,3706314871,213,0.0,3706314863,56,Right,3706314873,1,,3706314865,140,88.3,3706314867,141,8.9,3706314869,212,36.6,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446101535,380,1,2,49,20,2989v3kho9h5jaboe1nr7lx21,0,94.5,10,2022-08-14T12:43:20.347Z,2022-08-15T08:14:52Z,3707347925,224,,3707347927,20,,3706314919,141,16.4,3706314921,212,4.5,3706314913,155,,3706314945,286,,3706314915,56,Right,3706314911,2,,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,3706314917,140,3706314939,236,3706314923,213,3706314941,233,441,3708963519,178,,,,95.4,,,,,,,,1.4,,,,,,,,,,,,,,
2446101529,441,12,2,49,20,6vyr13j6kbwdtxjwm1m4m8nu2,1,5.3,86.2,2022-08-14T12:43:20.524Z,2022-08-15T08:14:51Z,3708963575,178,,3706314883,56,Back,3706314949,233,380,3706314881,185,,,,,,,,,,,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446101575,381,6,2,49,22,2989v3kho9h5jaboe1nr7lx21,1,97.9,10.6,2022-08-14T12:43:22.601Z,2022-08-15T04:56:55Z,3706315085,56,Right,3706315087,75,,3706315093,233,442,,,,,,,,,,,,,,,,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446101547,442,6,2,49,22,6vyr13j6kbwdtxjwm1m4m8nu2,0,2.1,89.4,2022-08-14T12:43:22.601Z,2022-08-15T04:56:55Z,3706314985,56,Back,3706315107,233,381,3706314987,73,,,,,,,,,,,,,,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446101999,382,1,2,49,52,2989v3kho9h5jaboe1nr7lx21,1,99.5,0.5,2022-08-14T12:43:52.839Z,2022-08-15T04:57:01Z,3707349587,20,,3708963655,178,,3706316993,6,,3706317003,141,41.3,3706316995,155,,3706317007,212,28.8,3706316991,2,,3706316997,224,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,3706317001,140,3706317009,213,3706316999,56,,,,,,,,,92.2,1.8,,,,,,,Center,,,,,,,,,,,,,,
2446102045,383,1,2,49,54,2989v3kho9h5jaboe1nr7lx21,1,93.3,32.7,2022-08-14T12:43:54.133Z,2022-08-15T08:14:51Z,3706318715,168,,3706317241,141,57.6,3706317239,140,91.3,3708963741,388,,3706317245,213,1.7,3706317871,154,,3706317243,212,17.1,3706317869,210,15,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,3706317237,56,3706317235,3,,,,,,,,,,,Center,,1,,,,,,,,,,,,,,,,,,,,
2446102047,384,15,2,49,54,2989v3kho9h5jaboe1nr7lx21,1,92.7,49.3,2022-08-14T12:43:54.783Z,2022-08-15T08:14:51Z,3706317253,17,,3707353555,78,,3706317909,55,383,3708963805,178,,3706317917,328,,3706317915,103,14.6,3706317511,20,,3706317507,25,,3krglbuxncb1fvl3p1sezhoq2,A. Al-Dakhil,3706317913,102,3706317905,29,3706317921,147,3706317907,154,,3706317919,146,3706317537,233,444,49.0,,,3706317255,56,,,,47.5,Center,99.4,,,,,,,,,,,,
2446102059,444,10,2,49,55,6vyr13j6kbwdtxjwm1m4m8nu2,1,0.4,51.5,2022-08-14T12:43:55.263Z,2022-08-15T08:14:50Z,3707354507,377,,3706317291,182,,3706317289,180,,3706317293,56,Back,3706317287,177,,3706317541,233,384,,,,,,,3z37ancgteqhbhpygl0brzzdh,H. Van Crombrugge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446102051,443,52,2,49,55,6vyr13j6kbwdtxjwm1m4m8nu2,1,0.6,51.2,2022-08-14T12:43:55.504Z,2022-08-15T08:14:50Z,3707354885,377,,3708963943,178,,,,,,,,,,,,,,,,,,,,3z37ancgteqhbhpygl0brzzdh,H. Van Crombrugge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446102175,446,1,2,50,3,6vyr13j6kbwdtxjwm1m4m8nu2,1,2.1,47.4,2022-08-14T12:44:03.601Z,2022-08-15T08:14:49Z,3706317811,123,,3706317817,141,22.2,3707355665,189,,3706317819,212,23.4,3706317815,140,17.3,3708964349,178,,3706317821,213,5.5,3706317813,56,Back,3z37ancgteqhbhpygl0brzzdh,H. Van Crombrugge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446102203,447,1,2,50,5,6vyr13j6kbwdtxjwm1m4m8nu2,1,11.2,19.2,2022-08-14T12:44:05.748Z,2022-08-15T08:14:49Z,3708964409,178,,3706317993,140,34.7,3706317995,141,28.8,3706317997,212,25.5,3706317991,56,Back,3706317999,213,0.3,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446102247,449,4,2,50,10,6vyr13j6kbwdtxjwm1m4m8nu2,1,34.5,12.2,2022-08-14T12:44:10.453Z,2022-08-15T08:03:25Z,3706318183,13,,3706318343,286,,3706318189,265,,3706318339,233,386,3706318187,152,,3706318185,56,Back,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446102257,386,4,2,50,10,2989v3kho9h5jaboe1nr7lx21,0,65.5,87.8,2022-08-14T12:44:10.454Z,2022-08-15T08:03:25Z,3706318237,285,,3706318231,56,Left,3706318235,265,,3708964485,178,,3706318349,233,449,3706318233,152,,3706318229,13,,,,,7n75ohdnbi436je81n5f8f9m2,S. Van Dessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446102213,448,43,2,50,10,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2022-08-14T12:44:10.824Z,2022-08-14T12:45:10Z,3706321823,144,3,3706318027,56,Back,3706318031,286,0,,,,,,,,,,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446102253,385,43,2,50,10,2989v3kho9h5jaboe1nr7lx21,1,0,0,2022-08-14T12:44:10.825Z,2022-08-14T12:44:16Z,3706318215,56,Center,3706318267,233,448,3706318373,144,7,3706318217,285,0,,,,,,,,,,,,,7d57au4z5cuxc5k6tu6qgp94a,M. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446102621,387,17,2,50,36,2989v3kho9h5jaboe1nr7lx21,1,0,0,2022-08-14T12:44:36.526Z,2022-08-15T04:58:20Z,3706319979,31,,3706319981,184,,,,,,,,,,,,,,,,,,,,3hbsrnnpcsjiocm57mcsf36xh,J. Coppens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446102737,450,1,2,50,50,6vyr13j6kbwdtxjwm1m4m8nu2,1,38.3,13.3,2022-08-14T12:44:50.472Z,2022-08-15T08:14:48Z,3706320501,140,33.5,3706320507,213,1.8,3706320505,212,19.4,3707363583,189,,3708965193,178,,3706320495,152,,3706320503,141,40.9,3706320491,5,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,3706320497,56,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,,,,,,
2446102753,451,1,2,50,52,6vyr13j6kbwdtxjwm1m4m8nu2,1,32.6,37.1,2022-08-14T12:44:52.274Z,2022-08-15T08:14:47Z,3706320591,56,Back,3706320599,141,25.0,3706320609,213,4.8,3706320595,140,33.6,3706320605,212,8.3,3708965051,178,,,,,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446102807,452,1,2,50,54,6vyr13j6kbwdtxjwm1m4m8nu2,1,33.3,13.7,2022-08-14T12:44:54.662Z,2022-08-15T08:14:47Z,3706320891,212,21.0,3708965301,178,,3706320893,213,1.6,3706320889,141,44.5,3706320887,140,32.0,3706320885,56,Back,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446102847,453,1,2,50,58,6vyr13j6kbwdtxjwm1m4m8nu2,1,30,48,2022-08-14T12:44:58.634Z,2022-08-15T08:14:46Z,3706321073,213,0.8,3706321065,56,Left,3706321069,141,94.2,3706321067,140,58.8,3706321071,212,43.6,3706321075,1,,3706321063,155,,3708965599,178,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446102933,454,1,2,51,1,6vyr13j6kbwdtxjwm1m4m8nu2,1,63,96.7,2022-08-14T12:45:01.725Z,2022-08-15T08:14:45Z,3708965853,178,,3706321493,212,9.0,3706321489,140,60.4,3706321485,56,Left,3706321491,141,84.1,3706321495,213,4.4,,,,,,,5don85s7097g5df42m429b8ix,F. Amuzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446102945,455,4,2,51,3,6vyr13j6kbwdtxjwm1m4m8nu2,1,64.5,84,2022-08-14T12:45:03.299Z,2022-08-15T08:14:45Z,3706321533,265,,3706321529,56,Left,3706321525,13,,3706321531,152,,3706321535,286,,3706321785,233,389,,,,,,,5yw1c3i4j9zyt52vomrfbxyol,L. Refaelov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446102983,389,4,2,51,3,2989v3kho9h5jaboe1nr7lx21,0,35.5,16,2022-08-14T12:45:03.300Z,2022-08-15T08:14:45Z,3706321737,56,Back,3706321801,233,455,3706321741,265,,3706321739,152,,3706321735,13,,3708966303,178,,3706321743,285,,,,,3krglbuxncb1fvl3p1sezhoq2,A. Al-Dakhil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446102895,388,43,2,51,4,2989v3kho9h5jaboe1nr7lx21,1,0,0,2022-08-14T12:45:04.638Z,2022-08-14T12:45:14Z,3706322145,144,49,,,,,,,,,,,,,,,,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446103615,456,1,2,51,57,6vyr13j6kbwdtxjwm1m4m8nu2,0,62.3,86,2022-08-14T12:45:57.608Z,2022-08-15T08:14:44Z,3708966391,178,,3706324759,1,,3707365791,72,,3706324741,2,,3706324747,152,,3706324745,155,,3706324753,141,51.8,3706324755,212,36.1,ev9ql3x07q7totbxl3gvlidat,A. Trébel,3706324743,5,3706324751,140,3706324757,213,3706324749,56,Center,3707365789,224,,,,,88.6,,,,,,,5.6,,,,,,,,,,,,,,
2446103643,390,12,2,51,59,2989v3kho9h5jaboe1nr7lx21,1,11,49.5,2022-08-14T12:45:59.472Z,2022-08-15T08:14:44Z,3706324891,212,34.8,3706324887,140,0.0,3706324893,213,4.3,3706324889,141,2.0,3706324929,167,,3706324885,56,Back,3708967315,178,,3706325039,15,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446103649,391,6,2,52,2,2989v3kho9h5jaboe1nr7lx21,0,5.1,25.1,2022-08-14T12:46:02.422Z,2022-08-15T05:02:02Z,3706324971,233,457,3706324913,73,,3706324911,56,Back,,,,,,,,,,,,,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446103653,457,6,2,52,2,6vyr13j6kbwdtxjwm1m4m8nu2,1,94.9,74.9,2022-08-14T12:46:02.422Z,2022-08-15T05:02:01Z,3706324953,233,391,3706324919,73,,3706324917,56,Center,,,,,,,,,,,,,,,,ev9ql3x07q7totbxl3gvlidat,A. Trébel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446104233,458,1,2,52,57,6vyr13j6kbwdtxjwm1m4m8nu2,0,99.5,99.5,2022-08-14T12:46:56.926Z,2022-08-15T05:02:46Z,3706327631,140,100.0,3706327619,6,,3707370833,20,,3706327635,141,17.9,3706327643,213,4.7,3706327621,155,,3706327627,56,Right,3708967977,178,,5yw1c3i4j9zyt52vomrfbxyol,L. Refaelov,3706327647,1,3706327623,223,3706327639,212,3706327617,2,,3706327753,345,,,,,,,,,,,,55.5,,,,,,,,,,,,,,
2446104243,392,5,2,53,1,2989v3kho9h5jaboe1nr7lx21,1,-1.2,83.3,2022-08-14T12:47:01Z,2022-08-15T05:02:50Z,3706327675,56,Back,3706327677,346,,3706327681,233,459,,,,,,,,,,,,,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446104241,459,5,2,53,1,6vyr13j6kbwdtxjwm1m4m8nu2,0,101.2,16.7,2022-08-14T12:47:01Z,2022-08-15T05:02:50Z,3706327711,233,392,3706327671,56,Right,3706327673,346,,,,,,,,,,,,,,,,,5yw1c3i4j9zyt52vomrfbxyol,L. Refaelov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446104411,393,1,2,53,9,2989v3kho9h5jaboe1nr7lx21,1,3.8,58.2,2022-08-14T12:47:09.829Z,2022-08-15T08:14:44Z,3706328313,56,Back,3706328321,213,5.7,3706328325,237,,3706329283,189,,3706328311,124,,3706328317,141,52.8,3706328319,212,7.1,3706328315,140,9.6,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446104433,394,1,2,53,10,2989v3kho9h5jaboe1nr7lx21,1,4.7,43.5,2022-08-14T12:47:10.678Z,2022-08-15T08:14:43Z,3706328385,56,Back,3706328389,141,59.6,3706328393,213,1.6,3706328387,140,4.5,3708968487,178,,3706329407,189,,3706328391,212,11.0,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446104451,395,1,2,53,11,2989v3kho9h5jaboe1nr7lx21,1,4.8,61.3,2022-08-14T12:47:11.816Z,2022-08-15T08:14:43Z,3706328473,212,30.9,3706328469,140,25.2,3706328467,56,Back,3706328471,141,94.1,3706328475,213,0.8,3708968347,178,,,,,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446104489,396,1,2,53,16,2989v3kho9h5jaboe1nr7lx21,0,32.8,93.9,2022-08-14T12:47:15.921Z,2022-08-15T08:14:42Z,3706328681,213,0.1,3706328677,212,38.4,3708968795,178,,3706328657,155,,3706328663,56,Left,3706328673,141,100.0,3706328683,1,,3706328669,140,69.0,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446104501,397,5,2,53,18,2989v3kho9h5jaboe1nr7lx21,0,68.4,101.5,2022-08-14T12:47:18.813Z,2022-08-15T05:03:57Z,3706329981,233,460,3706328713,347,,3706328711,56,Left,,,,,,,,,,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446104779,460,5,2,53,18,6vyr13j6kbwdtxjwm1m4m8nu2,1,31.6,-1.5,2022-08-14T12:47:18.813Z,2022-08-15T05:03:56Z,3706329967,233,397,3706329939,347,,3706329937,56,Back,,,,,,,,,,,,,,,,8lj9hc8u1351oczzu81mryluc,M. Stroeykens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446104801,461,1,2,53,41,6vyr13j6kbwdtxjwm1m4m8nu2,0,40.3,0,2022-08-14T12:47:41.396Z,2022-08-15T08:14:41Z,3706330055,140,52.6,3706330059,212,14.6,3706330053,56,Right,3706330057,141,8.5,3706330051,107,,3706330061,213,0.5,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446104813,398,1,2,53,42,2989v3kho9h5jaboe1nr7lx21,0,42.6,91.3,2022-08-14T12:47:42.784Z,2022-08-15T08:14:41Z,3706330139,3,,3706330147,212,20.1,3706330141,56,Left,3706330143,140,61.5,3706330149,213,0.2,3706330145,141,96.0,3708969037,388,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446104833,462,1,2,53,44,6vyr13j6kbwdtxjwm1m4m8nu2,0,42.5,5.1,2022-08-14T12:47:44.649Z,2022-08-15T08:14:41Z,3708969195,388,,3706330233,56,Right,3706330235,140,59.4,3706330237,141,16.4,3706330231,3,,3706330241,213,0.4,3706330239,212,19.3,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446104891,399,1,2,53,46,2989v3kho9h5jaboe1nr7lx21,1,38.2,90.9,2022-08-14T12:47:46.036Z,2022-08-15T08:14:40Z,3706330469,141,71.1,3706330467,140,40.6,3706330465,56,Back,3706330473,213,4.9,3708969283,388,,3706330463,3,,3706330471,212,13.7,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446583583,1227,67,2,53,47,2989v3kho9h5jaboe1nr7lx21,1,41.3,72.1,2022-08-14T12:47:47.407Z,2022-08-15T08:14:40Z,3708998205,233,1166,,,,,,,,,,,,,,,,,,,,,,77487qauk9fkzlesgze21odsl,S. Kagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446583581,1166,67,2,53,47,6vyr13j6kbwdtxjwm1m4m8nu2,0,58.7,27.9,2022-08-14T12:47:47.408Z,2022-08-15T08:14:39Z,3708998221,233,1227,,,,,,,,,,,,,,,,,,,,,,7snt4uu7f2d0g7utjm2xfis8a,Fábio Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446104911,400,1,2,53,47,2989v3kho9h5jaboe1nr7lx21,1,43.2,73.5,2022-08-14T12:47:47.425Z,2022-08-15T08:14:39Z,3706330557,56,Back,3706330559,140,40.6,3706330563,212,2.9,3708969477,178,,3706330565,213,3.5,3706330561,141,72.0,,,,,,,77487qauk9fkzlesgze21odsl,S. Kagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446104977,403,49,2,53,48,2989v3kho9h5jaboe1nr7lx21,1,42.5,77.3,2022-08-14T12:47:48.417Z,2022-08-15T08:14:39Z,,,,,,,,,,,,,,,,,,,,,,,,,7d57au4z5cuxc5k6tu6qgp94a,M. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446104913,401,1,2,53,48,2989v3kho9h5jaboe1nr7lx21,0,42.5,76.7,2022-08-14T12:47:48.504Z,2022-08-15T08:14:38Z,3706330573,140,38.5,3706330579,213,4.1,3708969573,178,,3706330577,212,7.6,3706330571,56,Back,3706330575,141,67.3,,,,,,,7d57au4z5cuxc5k6tu6qgp94a,M. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446104885,463,61,2,53,48,6vyr13j6kbwdtxjwm1m4m8nu2,0,58.6,28.3,2022-08-14T12:47:48.787Z,2022-08-15T08:14:38Z,3708969649,178,,3706330425,56,Center,,,,,,,,,,,,,,,,,,,7snt4uu7f2d0g7utjm2xfis8a,Fábio Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446104967,402,1,2,53,50,2989v3kho9h5jaboe1nr7lx21,1,35,64.9,2022-08-14T12:47:50.534Z,2022-08-15T08:14:38Z,3706330855,212,18.4,3706330857,213,1.1,3706330851,140,42.5,3708969813,178,,3706330849,56,Back,3706330853,141,89.4,,,,,,,3krglbuxncb1fvl3p1sezhoq2,A. Al-Dakhil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446107335,426,1,2,53,52,2989v3kho9h5jaboe1nr7lx21,1,38,67.6,2022-08-14T12:47:51.899Z,2022-08-15T08:14:37Z,3706341161,213,1.5,3708971865,178,,3706341153,56,Back,3706341155,140,38.7,3706341157,141,91.5,3706341159,212,16.3,,,,,,,7d57au4z5cuxc5k6tu6qgp94a,M. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446104987,404,1,2,53,54,2989v3kho9h5jaboe1nr7lx21,1,40.9,88.9,2022-08-14T12:47:54.003Z,2022-08-15T08:14:36Z,3706330933,140,66.5,3708971947,178,,3706330937,212,27.1,3706330931,56,Left,3706330939,213,6.2,3706330935,141,84.1,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446105055,405,1,2,53,55,2989v3kho9h5jaboe1nr7lx21,1,59.2,84,2022-08-14T12:47:55.056Z,2022-08-15T08:14:36Z,3706331249,56,Center,3708971985,178,,3706331255,212,7.7,3706331253,141,73.4,3706331257,213,5.1,3706331251,140,61.8,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446303613,742,1,2,53,57,2989v3kho9h5jaboe1nr7lx21,1,61.9,74.9,2022-08-14T12:47:57.475Z,2022-08-15T08:14:35Z,3707384735,212,49.2,3708972053,178,,3707384731,141,2.6,3707384719,155,,3707384739,213,4.8,3707384723,56,Right,3707384743,1,,3707384721,196,,7n75ohdnbi436je81n5f8f9m2,S. Van Dessel,3707384727,140,,,,,,,,,,,,,63.7,,,,,,,,,,,,,,,,,,,,,,
2446105065,406,1,2,54,1,2989v3kho9h5jaboe1nr7lx21,0,61.4,3.2,2022-08-14T12:48:00.872Z,2022-08-15T08:14:35Z,3706331309,1,,3706331307,213,5.6,3706331301,140,65.8,3706331297,157,,3706331305,212,5.8,3708972165,178,,3706331299,56,Right,3706331303,141,0.0,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446105069,407,5,2,54,3,2989v3kho9h5jaboe1nr7lx21,0,67.6,-1.8,2022-08-14T12:48:03.608Z,2022-08-15T05:09:24Z,3706332287,233,464,3706331319,56,Right,3706331321,347,,,,,,,,,,,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446105283,464,5,2,54,3,6vyr13j6kbwdtxjwm1m4m8nu2,1,32.4,101.8,2022-08-14T12:48:03.608Z,2022-08-15T05:09:24Z,3706332267,347,,3706332265,56,Back,3706332281,233,407,,,,,,,,,,,,,,,,ev9ql3x07q7totbxl3gvlidat,A. Trébel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446105309,465,1,2,54,21,6vyr13j6kbwdtxjwm1m4m8nu2,1,31.3,100,2022-08-14T12:48:20.996Z,2022-08-15T08:14:35Z,3706332337,213,5.5,3706332331,140,37.0,3706332335,212,8.3,3706332329,56,Back,3706332333,141,93.2,3706332327,107,,,,,,,,1qqhtdvpixhe5zt9mq9omsoh5,H. Delcroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446105313,466,44,2,54,22,6vyr13j6kbwdtxjwm1m4m8nu2,1,43.2,94.5,2022-08-14T12:48:22.028Z,2022-08-15T08:00:43Z,3706332355,285,,3706332557,233,408,3706332353,56,Back,,,,,,,,,,,,,,,,7snt4uu7f2d0g7utjm2xfis8a,Fábio Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446105353,408,44,2,54,22,2989v3kho9h5jaboe1nr7lx21,0,56.8,5.5,2022-08-14T12:48:22.029Z,2022-08-15T08:00:43Z,3706332529,56,Right,3706332531,286,,3706332561,233,466,,,,,,,,,,,,,,,,3krglbuxncb1fvl3p1sezhoq2,A. Al-Dakhil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446105329,467,1,2,54,22,6vyr13j6kbwdtxjwm1m4m8nu2,0,42.6,99.3,2022-08-14T12:48:22.110Z,2022-08-15T08:14:34Z,3706332423,213,4.6,3706332417,140,40.4,3706332419,141,76.4,3706332415,56,Back,3708972485,388,,3706332413,3,,3706332421,212,15.7,,,,7snt4uu7f2d0g7utjm2xfis8a,Fábio Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446105363,409,49,2,54,24,2989v3kho9h5jaboe1nr7lx21,1,55.5,21.1,2022-08-14T12:48:24.143Z,2022-08-15T08:14:34Z,,,,,,,,,,,,,,,,,,,,,,,,,7d57au4z5cuxc5k6tu6qgp94a,M. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446105429,410,1,2,54,25,2989v3kho9h5jaboe1nr7lx21,1,54.9,27.3,2022-08-14T12:48:25.106Z,2022-08-15T08:14:33Z,3706332815,141,67.3,3706332811,140,56.0,3708972611,178,,3706332807,56,Center,3706332825,213,1.5,3706332821,212,27.2,,,,,,,7d57au4z5cuxc5k6tu6qgp94a,M. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446105467,411,1,2,54,32,2989v3kho9h5jaboe1nr7lx21,1,71.8,65.8,2022-08-14T12:48:32.234Z,2022-08-15T08:14:31Z,3706333001,213,0.0,3706332993,56,Center,3706332995,140,82.2,3708972747,178,,3706332997,141,66.6,3706332999,212,10.9,,,,,,,bk9fq3chnhmw3u36qz5vf1vjd,A. Koita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
