id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2482607075,696,1,2,66,29,ecj1gmc7pqcjo4sc9hvghj5u3,1,43,0.3,2022-11-06T16:24:07.057Z,2022-11-07T08:32:36Z,3900093159,213,3.0,3900093157,212,16.4,3900093151,56,Back,3900093155,141,3.5,3901722405,178,,3900093153,140,27.5,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482607123,697,1,2,66,31,ecj1gmc7pqcjo4sc9hvghj5u3,1,35.8,3.4,2022-11-06T16:24:09.254Z,2022-11-07T08:32:36Z,3900093425,56,Back,3900093433,213,2.3,3901722459,178,,3900093427,140,28.4,3900093429,141,15.3,3900093431,212,11.2,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482607135,698,1,2,66,32,ecj1gmc7pqcjo4sc9hvghj5u3,1,35.3,13.8,2022-11-06T16:24:09.867Z,2022-11-07T08:32:35Z,3900093487,140,63.1,3900093491,212,29.2,3900093485,56,Right,3900093489,141,12.8,3901722491,178,,3900093483,155,,3900093493,213,6.3,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482608433,717,1,2,66,33,ecj1gmc7pqcjo4sc9hvghj5u3,0,60.8,7.9,2022-11-06T16:24:11.645Z,2022-11-07T08:32:35Z,3900100583,212,21.3,3900100575,3,,3900100577,56,Back,3900100579,140,42.8,3901722527,388,,3900100585,213,2.7,3900100581,141,22.5,,,,7vv4ef3y8swdekozwaent3ai1,D. Vanzeir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482607175,646,1,2,66,35,2nhn3ikl1ciq34w3hcp883d6p,0,57.6,83.1,2022-11-06T16:24:13.147Z,2022-11-07T08:32:34Z,3900093689,213,5.9,3900093687,212,37.3,3900093691,1,,3900093679,157,,3900093681,56,Center,3900093685,141,64.6,3900093683,140,91.0,3901722543,178,,dd711ekg0nlaosmsy2lz13syy,T. Van den Keybus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482607231,699,49,2,66,40,ecj1gmc7pqcjo4sc9hvghj5u3,1,9.9,20.9,2022-11-06T16:24:17.939Z,2022-11-07T08:32:34Z,,,,,,,,,,,,,,,,,,,,,,,,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482607293,700,1,2,66,42,ecj1gmc7pqcjo4sc9hvghj5u3,1,12.2,27.9,2022-11-06T16:24:20.080Z,2022-11-07T08:32:33Z,3901722595,178,,3900094343,140,24.9,3900094353,212,35.3,3900094339,56,Back,3900094357,213,1.2,3900094359,1,,3900094349,141,76.0,,,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482607359,701,1,2,66,45,ecj1gmc7pqcjo4sc9hvghj5u3,1,28,80.4,2022-11-06T16:24:23.419Z,2022-11-07T08:32:33Z,3900094733,141,71.4,3901722637,178,,3900094729,56,Back,3900094737,213,5.8,3900094731,140,38.0,3900094735,212,12.2,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482607411,702,1,2,66,49,ecj1gmc7pqcjo4sc9hvghj5u3,1,27.7,67.2,2022-11-06T16:24:27.368Z,2022-11-07T08:32:32Z,3901884869,1,,3900095027,141,24.0,3900095025,140,40.1,3900095031,213,5.1,3900095029,212,32.1,3901722671,178,,3900095023,56,Back,,,,di9k6xr6j4arjoltl7s9yp6cq,Cameron Puertas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482607427,703,1,2,66,52,ecj1gmc7pqcjo4sc9hvghj5u3,1,47.6,11.7,2022-11-06T16:24:30.857Z,2022-11-07T08:32:31Z,3900095117,212,24.0,3900095111,56,Right,3900095115,141,20.3,3900095119,213,0.2,3900095113,140,69.8,3901722727,178,,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482607491,704,1,2,66,56,ecj1gmc7pqcjo4sc9hvghj5u3,1,70.2,9.6,2022-11-06T16:24:34.162Z,2022-11-07T08:32:30Z,3900095455,56,Center,3901722775,178,,3900095463,213,1.9,3900095457,140,65.3,3900095461,212,17.9,3900095459,141,34.8,,,,,,,7vv4ef3y8swdekozwaent3ai1,D. Vanzeir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482607523,705,1,2,66,59,ecj1gmc7pqcjo4sc9hvghj5u3,1,73.2,32.8,2022-11-06T16:24:37.291Z,2022-11-07T08:32:29Z,3900095615,141,65.4,3900095611,56,Center,3900095617,212,22.5,3900095619,213,1.4,3901722799,178,,3900095613,140,76.7,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482607599,706,1,2,67,0,ecj1gmc7pqcjo4sc9hvghj5u3,1,78.2,57.7,2022-11-06T16:24:38.319Z,2022-11-07T08:32:29Z,3901722839,178,,3900096013,141,66.3,3900096019,213,2.5,3900096009,140,70.3,3900096005,56,Center,3900096017,212,10.1,,,,,,,ai5p5wgft6c09bjbldz9sfeac,S. Adingra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482607667,707,1,2,67,4,ecj1gmc7pqcjo4sc9hvghj5u3,1,74.9,49.7,2022-11-06T16:24:42.348Z,2022-11-07T08:32:27Z,3900096379,140,80.7,3900096381,141,32.1,3900096385,213,5.2,3900096375,56,Center,3901722903,178,,3900096383,212,13.4,,,,,,,di9k6xr6j4arjoltl7s9yp6cq,Cameron Puertas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482607693,708,1,2,67,8,ecj1gmc7pqcjo4sc9hvghj5u3,1,79.2,26.9,2022-11-06T16:24:46.716Z,2022-11-07T08:32:26Z,3901722937,178,,3900100111,154,,3900100109,210,15,3900096543,212,26.6,3900096539,140,89.8,3900096541,141,62.4,3900096545,213,1.1,3900096535,155,,6xam5bquregefbepxd9rwfdh,T. Teuma,3900096537,56,Center,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482607701,709,44,2,67,10,ecj1gmc7pqcjo4sc9hvghj5u3,1,93.3,57.3,2022-11-06T16:24:48.291Z,2022-11-07T08:32:25Z,3900096577,56,Center,3900098153,233,647,3900096579,286,,,,,,,,,,,,,,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482607709,647,44,2,67,10,2nhn3ikl1ciq34w3hcp883d6p,0,6.7,42.7,2022-11-06T16:24:48.292Z,2022-11-07T08:32:25Z,3900096651,285,,3900096647,56,Back,3900098169,233,709,,,,,,,,,,,,,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482607705,710,15,2,67,10,ecj1gmc7pqcjo4sc9hvghj5u3,1,94.1,59.2,2022-11-06T16:24:48.524Z,2022-11-07T07:51:10Z,3901723005,388,,3900100127,154,,3900099507,15,,3900100153,146,91.1,3900099525,233,648,3900100163,231,51.3,3900099511,328,,3900100141,102,52.9,a6cke0ad2pvuyahweuch772ay,V. Boniface,3900096609,56,Center,3900100161,230,98.6,3900099513,82,,,3900100131,55,3900100147,103,19,3900096607,17,708,3900096605,22,,,3900100157,147,3900100121,76,,3900100123,29,,61.2,,,,,,,
2482607711,648,10,2,67,10,2nhn3ikl1ciq34w3hcp883d6p,1,5.9,41.4,2022-11-06T16:24:48.641Z,2022-11-07T07:50:55Z,3900096667,56,Back,3900099547,233,710,3901723087,388,,3901723089,21,,3900096663,94,,,,,,,,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482906437,992,67,2,67,13,2nhn3ikl1ciq34w3hcp883d6p,1,16.8,50,2022-11-06T16:24:50.882Z,2022-11-07T08:09:17Z,3901734453,233,1190,,,,,,,,,,,,,,,,,,,,,,bxcrdkrcljgx6l4o0uy4rom3t,R. Seigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482906435,1190,67,2,67,13,ecj1gmc7pqcjo4sc9hvghj5u3,0,83.2,50,2022-11-06T16:24:50.883Z,2022-11-07T08:09:18Z,3901734461,233,992,,,,,,,,,,,,,,,,,,,,,,di9k6xr6j4arjoltl7s9yp6cq,Cameron Puertas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482607843,649,12,2,67,13,2nhn3ikl1ciq34w3hcp883d6p,1,13.2,45.4,2022-11-06T16:24:50.906Z,2022-11-07T08:32:24Z,3900097347,56,Back,3900097355,213,0.7,3900097351,141,80.5,3900097349,140,41.4,3900097353,212,38.0,3901723123,178,,,,,,,,bxcrdkrcljgx6l4o0uy4rom3t,R. Seigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482607773,711,1,2,67,15,ecj1gmc7pqcjo4sc9hvghj5u3,1,60.2,24.2,2022-11-06T16:24:52.960Z,2022-11-07T08:32:24Z,3901009021,140,70.5,3900097067,56,Right,3901009025,141,14.7,3901009029,212,12.6,3901723207,178,,3901009031,213,5.7,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482607805,712,49,2,67,17,ecj1gmc7pqcjo4sc9hvghj5u3,1,69.8,11.5,2022-11-06T16:24:55.195Z,2022-11-07T08:32:23Z,,,,,,,,,,,,,,,,,,,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482607827,713,50,2,67,18,ecj1gmc7pqcjo4sc9hvghj5u3,1,69.9,14.7,2022-11-06T16:24:56.170Z,2022-11-07T08:32:23Z,3900097395,233,650,3900097313,286,,3900097311,56,Right,,,,,,,,,,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482607851,650,7,2,67,18,2nhn3ikl1ciq34w3hcp883d6p,0,30.1,85.3,2022-11-06T16:24:56.223Z,2022-11-07T08:32:22Z,3900097369,285,,3900097379,233,713,3901723307,178,,3901009797,385,,3900097367,56,Back,,,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482607905,714,1,2,67,21,ecj1gmc7pqcjo4sc9hvghj5u3,1,70.3,34.4,2022-11-06T16:24:59.154Z,2022-11-07T08:32:21Z,3900097613,56,Center,3900097621,213,6.1,3900097619,212,18.6,3901723413,178,,3900097615,140,87.8,3900099235,210,13,3900099237,154,,3900097617,141,30.6,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482607911,715,13,2,67,23,ecj1gmc7pqcjo4sc9hvghj5u3,1,85.2,33.1,2022-11-06T16:25:00.883Z,2022-11-07T08:32:21Z,3900099271,84,,3900099281,102,43.2,3900099283,103,16.7,3900097653,22,,3900099273,29,,3900097659,56,Center,3900099275,154,,3900099277,55,714,7vv4ef3y8swdekozwaent3ai1,D. Vanzeir,3900099287,231,44.2,3900097655,63,,3900099285,230,,95.3,3900097845,20,3901723457,178,,,,,,,,,,,,,,,,,,,,,,,,
2482607943,651,5,2,67,23,2nhn3ikl1ciq34w3hcp883d6p,1,-0.8,57.6,2022-11-06T16:25:01.665Z,2022-11-07T05:04:33Z,3900097817,56,Back,3900097823,233,716,3900097819,346,,,,,,,,,,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482607923,716,5,2,67,23,ecj1gmc7pqcjo4sc9hvghj5u3,0,100.8,42.4,2022-11-06T16:25:01.665Z,2022-11-07T05:04:33Z,3900097835,233,651,3900097709,346,,3900097707,56,Center,,,,,,,,,,,,,,,,7vv4ef3y8swdekozwaent3ai1,D. Vanzeir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482608247,652,1,2,67,44,2nhn3ikl1ciq34w3hcp883d6p,1,5.2,51.8,2022-11-06T16:25:22.203Z,2022-11-07T08:32:20Z,3900099485,141,61.7,3900099481,56,Back,3900099479,124,,3900099487,212,31.1,3900099489,213,0.2,3900099519,189,,3900099493,237,,3900099483,140,34.1,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482608261,653,1,2,67,45,2nhn3ikl1ciq34w3hcp883d6p,1,30.1,70.4,2022-11-06T16:25:23.657Z,2022-11-07T08:32:20Z,3901723573,178,,3900099601,141,64.0,3900099605,213,6.0,3900099603,212,13.7,3900099599,140,42.5,3900099597,56,Back,,,,,,,8hl43dvm1d57g011yacyoooa1,M. Fixelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482608395,654,1,2,67,48,2nhn3ikl1ciq34w3hcp883d6p,1,39.7,64.7,2022-11-06T16:25:26.630Z,2022-11-07T08:32:19Z,3901884767,1,,3900100353,140,34.1,3901723595,178,,3900100357,212,35.5,3900100351,56,Back,3900100355,141,13.2,3900100359,213,4.5,,,,21545vwheo9a30u5hgnsrecmi,L. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482608401,655,1,2,67,58,2nhn3ikl1ciq34w3hcp883d6p,0,69.9,21.6,2022-11-06T16:25:36.477Z,2022-11-07T08:32:17Z,3900100387,213,5.9,3900100665,233,718,3900100379,56,Right,3900100381,140,82.7,3900100385,212,14.6,3900100669,286,,3901723631,178,,3900100383,141,13.2,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,3900100663,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482608441,718,74,2,67,58,ecj1gmc7pqcjo4sc9hvghj5u3,1,27.6,78.7,2022-11-06T16:25:36.595Z,2022-11-07T08:32:17Z,3900100627,56,Back,3901723673,178,,3900100629,285,,3900100693,233,655,,,,,,,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482608461,656,61,2,67,59,2nhn3ikl1ciq34w3hcp883d6p,0,66.9,11.2,2022-11-06T16:25:37.124Z,2022-11-07T08:32:16Z,3900100721,56,Right,3901723765,178,,,,,,,,,,,,,,,,,,,,12c7rhdjh6rja1d2j45n3exyi,K. Vaesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482608487,720,1,2,68,1,ecj1gmc7pqcjo4sc9hvghj5u3,1,28.9,74.5,2022-11-06T16:25:38.886Z,2022-11-07T08:32:16Z,3900100877,56,Back,3900100879,140,32.1,3900100885,213,4.9,3900100881,141,49.3,3900100883,212,17.5,3901723857,178,,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482608455,719,49,2,68,2,ecj1gmc7pqcjo4sc9hvghj5u3,1,29.7,71.3,2022-11-06T16:25:39.979Z,2022-11-07T08:32:15Z,,,,,,,,,,,,,,,,,,,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482608607,721,1,2,68,4,ecj1gmc7pqcjo4sc9hvghj5u3,1,34.1,36.8,2022-11-06T16:25:42.847Z,2022-11-07T08:32:14Z,3901724063,178,,3900101563,155,,3900101575,1,,3900101571,212,45.5,3900101569,141,9.4,3900101573,213,5.9,3900101567,140,73.6,3900101565,56,Right,di9k6xr6j4arjoltl7s9yp6cq,Cameron Puertas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482608621,722,1,2,68,13,ecj1gmc7pqcjo4sc9hvghj5u3,0,90.8,23.4,2022-11-06T16:25:50.899Z,2022-11-07T08:32:13Z,3900101661,212,4.7,3900101659,141,27.6,3900101655,56,Center,3900101657,140,94.4,3900101663,213,0.6,3900101991,233,657,3901724091,178,,3900101653,155,,7vv4ef3y8swdekozwaent3ai1,D. Vanzeir,3901014273,20,,3900101989,236,,3900101651,2,,,3901014271,224,3900101995,286,,,,,,,,,,,,,,,,,,,,,,,,
2482608669,657,12,2,68,13,2nhn3ikl1ciq34w3hcp883d6p,1,9,75.6,2022-11-06T16:25:51.054Z,2022-11-07T08:32:13Z,3901724111,178,,3900101903,185,,3900101997,233,722,3900101905,56,Back,,,,,,,,,,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482608691,658,6,2,68,14,2nhn3ikl1ciq34w3hcp883d6p,0,4.2,69.4,2022-11-06T16:25:52.136Z,2022-11-07T05:05:37Z,3900102107,233,723,3900102031,73,,3900102029,56,Back,,,,,,,,,,,,,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482608677,723,6,2,68,14,ecj1gmc7pqcjo4sc9hvghj5u3,1,95.8,30.6,2022-11-06T16:25:52.136Z,2022-11-07T05:05:38Z,3900101959,75,,3900101957,56,Center,3900102069,233,658,,,,,,,,,,,,,,,,7vv4ef3y8swdekozwaent3ai1,D. Vanzeir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482609055,724,1,2,68,41,ecj1gmc7pqcjo4sc9hvghj5u3,0,99.5,0.5,2022-11-06T16:26:19.148Z,2022-11-07T05:05:40Z,3900104055,2,,3900104063,56,Center,3900104057,6,,3900104059,155,,3900104071,213,1.7,3901017939,72,,3900104061,223,,3901724187,178,,6xam5bquregefbepxd9rwfdh,T. Teuma,3900104069,212,27.3,3900104065,140,95.1,3900104067,141,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482609085,659,12,2,68,42,2nhn3ikl1ciq34w3hcp883d6p,1,1.8,57.7,2022-11-06T16:26:20.429Z,2022-11-07T08:32:12Z,3900104279,212,29.6,3900104281,213,0.9,3900104275,140,19.5,3900104277,141,91.5,3900104273,56,Back,3901724201,388,,3900104313,15,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482609147,725,1,2,68,49,ecj1gmc7pqcjo4sc9hvghj5u3,0,89.4,17.2,2022-11-06T16:26:27.555Z,2022-11-07T08:32:10Z,3900104613,141,20.0,3901724233,178,,3900104611,140,94.7,3901020435,224,,3901020437,20,,3900105061,286,,3900104609,56,Right,3900104621,213,0.3,6xam5bquregefbepxd9rwfdh,T. Teuma,3900104607,155,,3900104617,212,5.9,3900105057,233,,660,3900105055,236,3900104605,2,,,,,,,,,,,,,,,,,,,,,,,,
2482609217,660,12,2,68,49,2nhn3ikl1ciq34w3hcp883d6p,1,8.3,79.1,2022-11-06T16:26:27.744Z,2022-11-07T11:54:45Z,3900104951,185,,3900105083,233,725,3901724257,178,,3900104953,56,Back,,,,,,,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482609243,661,6,2,68,52,2nhn3ikl1ciq34w3hcp883d6p,0,4.6,71.2,2022-11-06T16:26:30.105Z,2022-11-07T05:05:50Z,3900105201,233,726,3900105117,56,Back,3900105119,73,,,,,,,,,,,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482609183,726,6,2,68,52,ecj1gmc7pqcjo4sc9hvghj5u3,1,95.4,28.8,2022-11-06T16:26:30.105Z,2022-11-07T05:05:50Z,3900105173,233,661,3900104791,75,,3900104789,56,Center,,,,,,,,,,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482609441,727,1,2,69,9,ecj1gmc7pqcjo4sc9hvghj5u3,0,99.5,0.5,2022-11-06T16:26:47.778Z,2022-11-07T05:05:53Z,3900106301,155,,3900106311,212,29.0,3900106305,56,Center,3900106297,2,,3900106307,140,92.2,3900106309,141,41.6,3900106299,6,,3901724303,178,,6xam5bquregefbepxd9rwfdh,T. Teuma,3901021741,72,,3900106313,213,1.8,3900106303,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482609475,662,12,2,69,11,2nhn3ikl1ciq34w3hcp883d6p,1,2.4,56.2,2022-11-06T16:26:48.923Z,2022-11-07T08:32:10Z,3900106569,167,,3900106481,56,Back,3900106497,213,1.0,3900106485,140,21.4,3900106489,141,100.0,3900106493,212,36.5,3901724339,178,,,,,21545vwheo9a30u5hgnsrecmi,L. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482609485,663,5,2,69,14,2nhn3ikl1ciq34w3hcp883d6p,0,22.5,101.1,2022-11-06T16:26:52.126Z,2022-11-07T05:06:00Z,3900106541,347,,3900106539,56,Back,3900107069,233,728,,,,,,,,,,,,,,,,21545vwheo9a30u5hgnsrecmi,L. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482609557,728,5,2,69,14,ecj1gmc7pqcjo4sc9hvghj5u3,1,77.5,-1.1,2022-11-06T16:26:52.126Z,2022-11-07T05:06:00Z,3900106999,56,Right,3900107001,347,,3900107043,233,663,,,,,,,,,,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482609585,729,1,2,69,20,ecj1gmc7pqcjo4sc9hvghj5u3,1,74.7,0,2022-11-06T16:26:58.283Z,2022-11-07T08:32:09Z,3900107149,56,Right,3900107153,141,14.9,3900107151,140,71.1,3900107147,107,,3900107155,212,11.6,3900107157,213,1.9,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482609637,730,1,2,69,21,ecj1gmc7pqcjo4sc9hvghj5u3,1,72.7,8.6,2022-11-06T16:26:59.266Z,2022-11-07T08:32:09Z,3900107409,56,Right,3900107417,213,5.4,3900107411,140,75.0,3900107415,212,4.0,3900107413,141,4.0,3901724433,178,,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482609677,731,1,2,69,24,ecj1gmc7pqcjo4sc9hvghj5u3,1,74.8,2.4,2022-11-06T16:27:02.297Z,2022-11-07T08:32:07Z,3900107615,140,69.6,3900107617,141,27.7,3900107619,212,18.0,3900107621,213,1.9,3901724505,178,,3900107613,56,Center,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482907161,1034,83,2,69,26,2nhn3ikl1ciq34w3hcp883d6p,1,24.1,83.7,2022-11-06T16:27:04.145Z,2022-11-07T08:08:59Z,3901737209,399,442340,,,,,,,,,,,,,,,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482609697,732,1,2,69,26,ecj1gmc7pqcjo4sc9hvghj5u3,1,76.4,12.5,2022-11-06T16:27:04.838Z,2022-11-07T08:32:06Z,3900107799,212,5.6,3901724551,178,,3900107795,140,71.1,3900107797,141,11.1,3900107793,56,Right,3900107801,213,3.3,,,,,,,di9k6xr6j4arjoltl7s9yp6cq,Cameron Puertas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482609709,733,3,2,69,27,ecj1gmc7pqcjo4sc9hvghj5u3,0,76.6,8.6,2022-11-06T16:27:05.640Z,2022-11-07T08:32:05Z,3900107941,233,664,3901724593,178,,3901023373,464,,3900107869,286,,3900107865,56,Right,,,,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482609715,664,7,2,69,27,2nhn3ikl1ciq34w3hcp883d6p,1,23.4,91.4,2022-11-06T16:27:05.716Z,2022-11-07T08:32:05Z,3901023589,383,,3901724633,178,,3900107923,233,733,3900107905,56,Back,3900107907,285,,,,,,,,,,,dd711ekg0nlaosmsy2lz13syy,T. Van den Keybus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482609719,665,49,2,69,29,2nhn3ikl1ciq34w3hcp883d6p,1,24.6,93.9,2022-11-06T16:27:07.090Z,2022-11-07T08:32:05Z,,,,,,,,,,,,,,,,,,,,,,,,,dd711ekg0nlaosmsy2lz13syy,T. Van den Keybus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482609733,666,1,2,69,29,2nhn3ikl1ciq34w3hcp883d6p,0,24.8,94.7,2022-11-06T16:27:07.313Z,2022-11-07T08:32:04Z,3900107969,213,0.0,3900107967,212,10.5,3901724677,178,,3900107955,56,Back,3900107963,141,95.0,3900107959,140,34.8,,,,,,,dd711ekg0nlaosmsy2lz13syy,T. Van den Keybus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482609739,734,49,2,69,29,ecj1gmc7pqcjo4sc9hvghj5u3,1,66.7,2.7,2022-11-06T16:27:07.819Z,2022-11-07T08:32:04Z,,,,,,,,,,,,,,,,,,,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
