id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,assist,qualifier/19/value
2485432619,648,49,2,79,18,ecj1gmc7pqcjo4sc9hvghj5u3,1,30.9,63.5,2022-11-13T16:39:25.354Z,2022-11-14T11:04:32Z,,,,,,,,,,,,,,,,,,,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485432699,649,1,2,79,21,ecj1gmc7pqcjo4sc9hvghj5u3,1,29.5,79.6,2022-11-13T16:39:28.274Z,2022-11-14T11:04:31Z,3914813981,141,87.1,3914813985,212,33.3,3914813971,155,,3914813975,56,Left,3914813991,1,,3916248417,178,,3914813979,140,60.8,3914813987,213,0.2,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485432703,650,61,2,79,23,ecj1gmc7pqcjo4sc9hvghj5u3,0,53.2,85,2022-11-13T16:39:30.185Z,2022-11-14T11:04:31Z,3916248571,178,,3914814013,56,Left,,,,,,,,,,,,,,,,,,,7vv4ef3y8swdekozwaent3ai1,D. Vanzeir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485432713,789,49,2,79,24,5z1b7fuvpqe6vnigvopomvecu,1,37.2,14.6,2022-11-13T16:39:31.649Z,2022-11-14T11:04:30Z,,,,,,,,,,,,,,,,,,,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485432755,790,1,2,79,24,5z1b7fuvpqe6vnigvopomvecu,1,36.9,14.7,2022-11-13T16:39:31.752Z,2022-11-14T11:04:30Z,3916567551,1,,3914814295,213,2.5,3914814291,141,49.1,3914814293,212,41.5,3914814287,56,Back,3916248687,178,,3914814289,140,4.2,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485432827,791,1,2,79,29,5z1b7fuvpqe6vnigvopomvecu,1,9.8,46.6,2022-11-13T16:39:35.992Z,2022-11-14T11:04:29Z,3914814733,212,36.9,3914814731,141,85.1,3914814735,213,0.8,3914814727,56,Back,3916249533,178,,3914814739,1,,3914814729,140,34.6,,,,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485432863,792,1,2,79,34,5z1b7fuvpqe6vnigvopomvecu,1,37.6,78.6,2022-11-13T16:39:40.912Z,2022-11-14T11:04:28Z,3914814947,140,43.8,3914814949,141,64.2,3914814951,212,11.8,3914814945,56,Back,3914814953,213,5.3,3916249663,178,,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485432893,793,1,2,79,35,5z1b7fuvpqe6vnigvopomvecu,1,42.7,68.9,2022-11-13T16:39:42.677Z,2022-11-14T11:04:27Z,3914815095,56,Back,3916249767,178,,3914815103,213,2.0,3914815101,212,9.6,3914815099,141,81.8,3914815097,140,38.9,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485432951,794,1,2,79,36,5z1b7fuvpqe6vnigvopomvecu,1,38.5,78.7,2022-11-13T16:39:43.667Z,2022-11-14T11:04:26Z,3914815445,213,4.5,3914815441,141,56.4,3914815437,56,Back,3916249831,178,,3914815443,212,15.5,3914815439,140,35.3,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485433045,795,1,2,79,39,5z1b7fuvpqe6vnigvopomvecu,1,38.6,53.4,2022-11-13T16:39:46.883Z,2022-11-14T11:04:25Z,3914815929,141,8.8,3914815927,140,51.3,3914815931,212,33.1,3914815935,1,,3914815925,56,Right,3914815933,213,5.1,3916249911,178,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485433059,796,1,2,79,44,5z1b7fuvpqe6vnigvopomvecu,1,59.8,7.6,2022-11-13T16:39:51.389Z,2022-11-14T11:04:24Z,3914815989,140,71.7,3914815987,56,Right,3914815993,212,12.6,3914815991,141,10.1,3914815995,213,0.1,3916250025,178,,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485433173,797,1,2,79,45,5z1b7fuvpqe6vnigvopomvecu,1,68.4,10.3,2022-11-13T16:39:52.562Z,2022-11-14T11:04:23Z,3914816529,141,4.6,3914816527,140,73.0,3916250179,178,,3914816531,212,6.2,3914816525,56,Right,3914816533,213,5.6,,,,,,,3z1lfdoy92bq8airglbhx32tw,C. Çanak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485433189,798,1,2,79,47,5z1b7fuvpqe6vnigvopomvecu,0,70.5,0.1,2022-11-13T16:39:54.052Z,2022-11-14T11:04:23Z,3914816599,56,Right,3914816603,141,20.4,3914816607,213,1.4,3914816605,212,13.9,3914816601,140,72.2,3916250301,388,,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485433181,651,1,2,79,48,ecj1gmc7pqcjo4sc9hvghj5u3,0,26.2,95.1,2022-11-13T16:39:55.084Z,2022-11-14T11:04:22Z,3914816575,157,,3914816591,1,,3914816583,141,81.1,3914816589,213,5.9,3914816579,140,47.2,3916250385,178,,3914816577,56,Back,3914816587,212,24.0,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485433265,799,61,2,79,51,5z1b7fuvpqe6vnigvopomvecu,1,54.5,18.5,2022-11-13T16:39:58.245Z,2022-11-14T11:04:22Z,3916250405,178,,3914816943,56,Right,,,,,,,,,,,,,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485433367,800,1,2,79,55,5z1b7fuvpqe6vnigvopomvecu,1,53.4,5,2022-11-13T16:40:02.384Z,2022-11-14T11:04:20Z,3914817477,141,33.1,3916250751,178,,3914817479,212,19.1,3914817473,56,Center,3914817481,213,1.5,3914817475,140,53.8,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485433381,801,1,2,79,57,5z1b7fuvpqe6vnigvopomvecu,1,53.1,23.1,2022-11-13T16:40:04.185Z,2022-11-14T11:04:19Z,3914817567,213,2.2,3914817559,56,Back,3914817563,141,44.0,3916250871,178,,3914817561,140,43.6,3914817565,212,17.4,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485433495,802,1,2,79,59,5z1b7fuvpqe6vnigvopomvecu,1,47.6,37.5,2022-11-13T16:40:06.360Z,2022-11-14T11:04:18Z,3914818159,213,1.0,3914818149,141,76.1,3916251013,178,,3914818155,212,30.3,3914818141,56,Center,3914818145,140,62.0,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485433501,803,4,2,80,3,5z1b7fuvpqe6vnigvopomvecu,1,65.3,75.6,2022-11-13T16:40:09.917Z,2022-11-14T11:04:17Z,3914818177,56,Center,3914818179,152,,3914818233,233,652,3914818175,13,,3914818181,265,,3914818185,286,,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485433485,652,4,2,80,3,ecj1gmc7pqcjo4sc9hvghj5u3,0,34.7,24.4,2022-11-13T16:40:09.918Z,2022-11-14T11:04:16Z,3914818259,233,803,3914818091,265,,3914818093,285,,3914818085,13,,3914818087,56,Back,3916251131,178,,3914818089,152,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485434095,804,1,2,80,28,5z1b7fuvpqe6vnigvopomvecu,0,64.1,69.8,2022-11-13T16:40:35.438Z,2022-11-14T11:04:16Z,3914821303,5,,3916251251,178,,3914821305,155,,3914821317,213,5.6,3914821311,140,85.0,3914821315,212,29.3,3914821307,152,,3914821309,56,Center,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,3914821313,141,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485434113,653,12,2,80,30,ecj1gmc7pqcjo4sc9hvghj5u3,1,15.4,55.5,2022-11-13T16:40:37.259Z,2022-11-14T11:04:16Z,3914821397,140,38.4,3914821433,15,,3914821401,141,66.0,3914821405,212,25.2,3914821409,213,0.3,3914821393,56,Back,3916251357,388,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485434339,805,1,2,80,35,5z1b7fuvpqe6vnigvopomvecu,1,67.5,30.6,2022-11-13T16:40:42.608Z,2022-11-14T11:04:14Z,3916251521,178,,3914822757,213,4.8,3914822747,140,68.9,3914822745,56,Right,3914822755,212,15.6,3914822751,141,7.7,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485434357,806,1,2,80,41,5z1b7fuvpqe6vnigvopomvecu,0,74.1,26,2022-11-13T16:40:48.086Z,2022-11-14T11:04:11Z,3914822833,155,,3914822835,56,Center,3916251627,178,,3914822841,212,38.7,3914822845,1,,3914822837,140,100.0,3914822839,141,64.3,3914822843,213,0.7,3z1lfdoy92bq8airglbhx32tw,C. Çanak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485434347,654,5,2,80,44,ecj1gmc7pqcjo4sc9hvghj5u3,1,-0.6,38.5,2022-11-13T16:40:51.070Z,2022-11-14T06:15:52Z,3914822795,56,Back,3914822797,346,,3914822931,233,807,,,,,,,,,,,,,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485434359,807,5,2,80,44,5z1b7fuvpqe6vnigvopomvecu,0,100.6,61.5,2022-11-13T16:40:51.070Z,2022-11-14T06:15:52Z,3914822855,56,Center,3914822953,233,654,3914822857,346,,,,,,,,,,,,,,,,,3z1lfdoy92bq8airglbhx32tw,C. Çanak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485435103,657,18,2,81,20,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2022-11-13T16:41:27.805Z,2022-11-14T06:16:46Z,3914827223,59,8,3914827221,44,Midfielder,3914827219,42,,3914827343,55,658,,,,,,,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485435113,658,19,2,81,20,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2022-11-13T16:41:27.806Z,2022-11-14T06:16:47Z,3914827297,42,,3914827301,145,7,3914827305,292,7,3914827303,59,23,3914827309,44,Midfielder,3914827311,55,657,3914827307,293,5,,,,di9k6xr6j4arjoltl7s9yp6cq,Cameron Puertas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485435015,655,18,2,81,37,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2022-11-13T16:41:44.063Z,2022-11-14T06:16:51Z,3914826767,42,,3914826771,59,7,3914826769,44,Forward,3914826821,55,656,,,,,,,,,,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485435021,656,19,2,81,37,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2022-11-13T16:41:44.064Z,2022-11-14T06:16:52Z,3914826797,293,1,3914826799,44,Forward,3914826801,55,655,3914826787,42,,3914826793,59,9,3914826795,292,9,3914826791,145,9,,,,7lfocbri1eyj151wuqodpnnpx,D. Eckert Ayensa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485435459,659,1,2,81,39,ecj1gmc7pqcjo4sc9hvghj5u3,1,4.5,50.5,2022-11-13T16:41:45.911Z,2022-11-14T11:04:10Z,3914829209,213,0.7,3914829215,237,,3914829207,212,31.8,3914829201,56,Back,3914829205,141,82.1,3914829203,140,26.8,3914829199,124,,,,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485435475,660,1,2,81,45,ecj1gmc7pqcjo4sc9hvghj5u3,1,24.5,82.9,2022-11-13T16:41:52.678Z,2022-11-14T11:04:10Z,3914829313,141,72.1,3914829309,56,Back,3914829311,140,48.1,3914829315,212,25.8,3914829307,155,,3916252917,178,,3914829317,213,6.0,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485435487,661,1,2,81,47,ecj1gmc7pqcjo4sc9hvghj5u3,1,49.1,70,2022-11-13T16:41:54.394Z,2022-11-14T11:38:39Z,3916255117,178,,3914829395,56,Back,3916615723,21,,3914829399,141,67.2,3914829403,213,3.4,3914829397,140,40.9,3914829401,212,8.8,,,,7lfocbri1eyj151wuqodpnnpx,D. Eckert Ayensa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485435507,662,1,2,81,48,ecj1gmc7pqcjo4sc9hvghj5u3,1,42.5,66.6,2022-11-13T16:41:55.338Z,2022-11-14T11:04:09Z,3914829517,141,89.9,3914829521,213,1.4,3914829519,212,16.0,3916255331,178,,3914829513,56,Back,3914829515,140,44.6,,,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485435529,663,1,2,81,51,ecj1gmc7pqcjo4sc9hvghj5u3,1,50,87.6,2022-11-13T16:41:58.017Z,2022-11-14T11:04:08Z,3914829629,141,90.3,3914829627,140,36.3,3916255531,178,,3914829631,212,14.5,3914829625,56,Back,3914829633,213,3.0,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485435565,664,1,2,81,52,ecj1gmc7pqcjo4sc9hvghj5u3,0,42.5,90.6,2022-11-13T16:41:59.266Z,2022-11-14T11:04:08Z,3914829907,1,,3914829895,155,,3914829899,140,75.4,3914829903,212,34.8,3914829897,56,Left,3916255629,178,,3914829905,213,6.2,3914829901,141,85.0,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485435615,809,49,2,81,55,5z1b7fuvpqe6vnigvopomvecu,1,20.2,23,2022-11-13T16:42:02.596Z,2022-11-14T11:04:07Z,,,,,,,,,,,,,,,,,,,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485435637,810,1,2,81,55,5z1b7fuvpqe6vnigvopomvecu,1,20.2,22.1,2022-11-13T16:42:02.733Z,2022-11-14T11:04:07Z,3916255815,178,,3914830253,140,12.0,3914830251,56,Back,3914830255,141,7.7,3914830257,212,13.0,3914830259,213,4.0,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485435645,811,1,2,81,58,5z1b7fuvpqe6vnigvopomvecu,0,14.7,0.2,2022-11-13T16:42:05.188Z,2022-11-14T11:04:07Z,3914830313,140,16.2,3914830317,212,5.5,3914830315,141,7.9,3914830319,213,1.3,3914830311,56,Back,3916257025,178,,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485435653,665,61,2,81,58,ecj1gmc7pqcjo4sc9hvghj5u3,1,81.1,99.2,2022-11-13T16:42:05.467Z,2022-11-14T11:04:06Z,3914830359,56,Left,3916257123,178,,,,,,,,,,,,,,,,,,,,7lfocbri1eyj151wuqodpnnpx,D. Eckert Ayensa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485435795,812,4,2,82,1,5z1b7fuvpqe6vnigvopomvecu,1,24.3,18,2022-11-13T16:42:08.768Z,2022-11-14T11:04:06Z,3914830979,13,,3914830989,285,,3914830985,56,Back,3914831007,233,666,3914830987,152,,3914830983,295,,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485435731,666,4,2,82,1,ecj1gmc7pqcjo4sc9hvghj5u3,0,75.7,82,2022-11-13T16:42:08.769Z,2022-11-14T11:04:05Z,3914830779,286,,3914830777,152,,3914830775,56,Left,3914830771,13,,3914830773,295,,3916257233,178,,3914831025,233,812,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485435853,813,1,2,82,5,5z1b7fuvpqe6vnigvopomvecu,1,48.8,32.3,2022-11-13T16:42:12.152Z,2022-11-14T11:04:05Z,3914831343,212,22.9,3914831329,5,,3914831339,140,34.7,3916257333,178,,3914831341,141,57.9,3914831345,213,2.3,3914831331,152,,3914831333,56,Back,ajcblksnh113es9hzt7l5k8h5,D. Drăguş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485435965,814,1,2,82,7,5z1b7fuvpqe6vnigvopomvecu,1,28.9,38.3,2022-11-13T16:42:14.251Z,2022-11-14T11:04:04Z,3914832053,140,33.2,3914832051,56,Back,3914832055,141,86.5,3914832057,212,33.1,3914832059,213,1.4,3916257351,178,,3916531357,1,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485436035,815,61,2,82,15,5z1b7fuvpqe6vnigvopomvecu,0,52.1,65,2022-11-13T16:42:21.934Z,2022-11-14T11:04:02Z,3916257641,178,,3914832425,56,Center,,,,,,,,,,,,,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485436135,667,4,2,82,15,ecj1gmc7pqcjo4sc9hvghj5u3,1,48.3,40.8,2022-11-13T16:42:22.818Z,2022-11-14T11:04:01Z,3914832955,56,Back,3914832993,233,816,3914832953,13,,3914832959,265,,3914832957,152,,3914832961,286,,,,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485436085,816,4,2,82,15,5z1b7fuvpqe6vnigvopomvecu,0,51.7,59.2,2022-11-13T16:42:22.819Z,2022-11-14T11:04:00Z,3916257661,178,,3914833005,233,667,3914832717,285,,3914832711,56,Center,3914832715,265,,3914832713,152,,3914832709,13,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485436777,817,18,2,83,3,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2022-11-13T16:43:10.493Z,2022-11-14T06:21:06Z,3914836639,55,818,3914836573,44,Midfielder,3914836575,59,22,3914836571,42,,,,,,,,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485436787,818,19,2,83,3,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2022-11-13T16:43:10.494Z,2022-11-14T06:21:08Z,3914836619,55,817,3914836605,42,,3914836617,44,Midfielder,3914836615,293,4,3914836611,59,10,3914836609,145,11,3914836613,292,7,,,,2bz8ey1mxuv6uo8duu7if6k4q,N. Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485436975,668,1,2,83,11,ecj1gmc7pqcjo4sc9hvghj5u3,1,52.4,49.9,2022-11-13T16:43:18.663Z,2022-11-14T11:03:59Z,3916258097,178,,3914837709,212,41.4,3914837711,213,5.5,3914837699,155,,3914837701,152,,3914837713,1,,3914837707,141,8.5,3914837705,140,81.3,39tod1iad3ztq17qveh8pwp9l,S. Lynen,3914837697,5,,3914837703,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485436987,669,1,2,83,15,ecj1gmc7pqcjo4sc9hvghj5u3,0,84,11.4,2022-11-13T16:43:22.264Z,2022-11-14T11:03:58Z,3914837777,2,,3914837789,213,1.4,3914837791,1,,3916258711,178,,3914837781,56,Center,3915945089,224,,3914837787,212,35.9,3914837779,155,,aajft01g5yggw0is5fbfh3105,B. Nieuwkoop,3914837783,140,90.1,3914837785,141,63.3,3915945091,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485437029,819,49,2,83,17,5z1b7fuvpqe6vnigvopomvecu,1,11.5,44.9,2022-11-13T16:43:24.736Z,2022-11-14T11:03:58Z,,,,,,,,,,,,,,,,,,,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485437053,820,61,2,83,19,5z1b7fuvpqe6vnigvopomvecu,0,19.2,41,2022-11-13T16:43:26.185Z,2022-11-14T11:03:56Z,3916271529,178,,3914838057,56,Back,,,,,,,,,,,,,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485437067,670,1,2,83,20,ecj1gmc7pqcjo4sc9hvghj5u3,0,70,57.5,2022-11-13T16:43:27.644Z,2022-11-14T11:03:56Z,3916271595,178,,3914838147,213,6.2,3915957297,236,,3914838145,212,2.7,3914838141,140,72.6,3914838139,56,Center,3914838143,141,57.3,3915957299,286,,di9k6xr6j4arjoltl7s9yp6cq,Cameron Puertas,3915957335,233,821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485437083,821,74,2,83,20,5z1b7fuvpqe6vnigvopomvecu,1,28.9,40.9,2022-11-13T16:43:27.687Z,2022-11-14T11:03:55Z,3915957341,233,670,3914838229,56,Back,3916271689,178,,3915945201,285,,,,,,,,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485704889,1594,67,2,83,22,5z1b7fuvpqe6vnigvopomvecu,1,27.4,38.5,2022-11-13T16:43:29.227Z,2022-11-14T11:03:55Z,3916339409,233,1125,,,,,,,,,,,,,,,,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485704885,1125,67,2,83,22,ecj1gmc7pqcjo4sc9hvghj5u3,0,72.6,61.5,2022-11-13T16:43:29.228Z,2022-11-14T11:03:54Z,3916339431,233,1594,,,,,,,,,,,,,,,,,,,,,,7lfocbri1eyj151wuqodpnnpx,D. Eckert Ayensa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485635235,953,61,2,83,22,5z1b7fuvpqe6vnigvopomvecu,1,27.4,39.6,2022-11-13T16:43:29.258Z,2022-11-14T11:03:54Z,3916272011,178,,3915945367,56,Back,,,,,,,,,,,,,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485437093,671,49,2,83,23,ecj1gmc7pqcjo4sc9hvghj5u3,1,71.1,66.2,2022-11-13T16:43:30.360Z,2022-11-14T11:03:53Z,,,,,,,,,,,,,,,,,,,,,,,,,7lfocbri1eyj151wuqodpnnpx,D. Eckert Ayensa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485437119,672,50,2,83,24,ecj1gmc7pqcjo4sc9hvghj5u3,1,76.2,64.1,2022-11-13T16:43:31.208Z,2022-11-14T11:03:52Z,3914838509,233,822,3914838397,286,,3914838395,56,Center,,,,,,,,,,,,,,,,7lfocbri1eyj151wuqodpnnpx,D. Eckert Ayensa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485437137,822,7,2,83,24,5z1b7fuvpqe6vnigvopomvecu,1,23.8,35.9,2022-11-13T16:43:31.393Z,2022-11-14T11:03:51Z,3914838453,285,,3916272239,178,,3914838451,56,Back,3915945285,383,,3914838487,233,672,,,,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485437143,823,49,2,83,25,5z1b7fuvpqe6vnigvopomvecu,1,20.9,41.4,2022-11-13T16:43:32.694Z,2022-11-14T11:03:50Z,,,,,,,,,,,,,,,,,,,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485437217,824,1,2,83,27,5z1b7fuvpqe6vnigvopomvecu,1,23.5,53.8,2022-11-13T16:43:34.533Z,2022-11-14T11:03:50Z,3914838883,213,1.2,3916272393,178,,3914838881,212,20.9,3914838875,56,Back,3914838877,140,30.2,3914838879,141,82.7,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
