id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/10/value,qualifier/9/value,assist,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/14/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value,qualifier/15/value,qualifier/18/value
2504668363,699,43,2,76,22,89xivtxk59uzvhdsd6miao6tm,1,0,0,2023-02-05T19:06:05.324Z,2023-02-05T19:06:23Z,4016171051,56,Back,4016171053,73,0,4016171613,144,6,,,,,,,,,,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504668473,700,1,2,76,35,89xivtxk59uzvhdsd6miao6tm,0,0.6,51.1,2023-02-05T19:06:18.500Z,2023-02-06T13:01:34Z,4016171727,56,Back,4016171737,1,,4016673245,189,,4016171731,141,66.0,4016171725,124,,4016171739,74,,4016171733,212,46.9,4016171729,140,44.2,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,4016171735,213,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504668459,697,1,2,76,37,8y3iucyxguipljcmf87a11bk9,1,58.1,49.2,2023-02-05T19:06:20.355Z,2023-02-06T13:01:33Z,4016948377,178,,4016171659,141,36.4,4016171663,213,5.6,4016171655,56,Center,4016171653,3,,4016171661,212,13.6,4016171657,140,68.1,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504668483,698,1,2,76,39,8y3iucyxguipljcmf87a11bk9,1,69.5,35.5,2023-02-05T19:06:22.690Z,2023-02-06T13:01:33Z,4016171803,213,2.1,4016948427,178,,4016171797,140,61.3,4016171801,212,17.4,4016171799,141,57.8,4016171795,56,Center,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504668489,699,1,2,76,42,8y3iucyxguipljcmf87a11bk9,1,61.8,62.2,2023-02-05T19:06:25.977Z,2023-02-06T13:01:31Z,4016171827,140,68.3,4016171831,212,22.0,4016171825,56,Left,4016171829,141,92.9,4016171833,213,1.3,4016948479,178,,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504668491,700,49,2,76,44,8y3iucyxguipljcmf87a11bk9,1,72,95.3,2023-02-05T19:06:27.899Z,2023-02-06T13:01:30Z,,,,,,,,,,,,,,,,,,,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504668531,701,1,2,76,49,8y3iucyxguipljcmf87a11bk9,1,77.1,80.5,2023-02-05T19:06:33.118Z,2023-02-06T13:01:28Z,4016948695,178,,4016172059,140,86.5,4016172067,212,18.6,4016172065,141,57.3,4016172057,56,Center,4016172069,213,5.3,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504668535,702,61,2,76,50,8y3iucyxguipljcmf87a11bk9,1,86.8,59.7,2023-02-05T19:06:33.923Z,2023-02-06T13:01:27Z,4016948781,178,,4016172089,56,Center,,,,,,,,,,,,,,,,,,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2504668553,703,15,2,76,51,8y3iucyxguipljcmf87a11bk9,1,90.9,46.4,2023-02-05T19:06:34.578Z,2023-02-06T13:01:27Z,4016176365,29,,4016175475,328,,4016176371,102,50.6,4016176373,103,30.4,4016176367,55,702,4016172223,22,,4016176377,147,50.3,4016176363,79,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,4016172227,56,4016176375,146,4016175471,15,4016172225,17,,Center,,97.6,,4016948859,388,,4016176401,233,701,4016176361,121,,,,,,,,,,,,,,,,,
2504668539,701,10,2,76,52,89xivtxk59uzvhdsd6miao6tm,1,2.3,50.1,2023-02-05T19:06:35.800Z,2023-02-06T13:01:26Z,4016172659,176,,4016176405,233,703,4016172139,182,,4016676147,377,,4016172141,56,Back,4016172137,178,,,,,,,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504668565,702,1,2,76,54,89xivtxk59uzvhdsd6miao6tm,1,10.7,51.1,2023-02-05T19:06:37.644Z,2023-02-06T13:01:26Z,4016172287,123,,4016172293,141,88.3,4016172295,212,40.2,4016172299,1,,4016949085,178,,4016172291,140,40.4,4016172289,56,Back,4016172297,213,0.7,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,4016676523,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504668577,704,1,2,76,57,89xivtxk59uzvhdsd6miao6tm,1,38.2,90.2,2023-02-05T19:06:40.922Z,2023-02-06T13:01:25Z,4016172383,212,23.4,4016172377,56,Left,4016172385,213,0.1,4016949151,178,,4016172379,140,60.4,4016172381,141,92.6,,,,,,,19htxtc8lmbfsv83py7hzqb8q,Y. Sor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504668567,703,43,2,76,59,89xivtxk59uzvhdsd6miao6tm,1,0,0,2023-02-05T19:06:42.738Z,2023-02-06T00:14:43Z,4016676473,144,49,,,,,,,,,,,,,,,,,,,,,,19htxtc8lmbfsv83py7hzqb8q,Y. Sor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504668611,705,3,2,77,0,89xivtxk59uzvhdsd6miao6tm,0,64.4,88.2,2023-02-05T19:06:43.508Z,2023-02-06T12:51:48Z,4016172715,233,704,4016172627,286,,4016172625,56,Left,4016676625,465,,4016949229,178,,,,,,,,,,,boehs62sf23wlas5wb4l5s2y,T. Arokodare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504668581,704,7,2,77,0,8y3iucyxguipljcmf87a11bk9,1,35.6,11.8,2023-02-05T19:06:43.696Z,2023-02-06T12:51:49Z,4016172409,56,Back,4016172711,233,705,4016949263,178,,4016172411,285,,4016676627,383,,,,,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504668587,705,49,2,77,1,8y3iucyxguipljcmf87a11bk9,1,28.9,16.3,2023-02-05T19:06:44.895Z,2023-02-06T13:01:25Z,,,,,,,,,,,,,,,,,,,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504668607,706,1,2,77,2,8y3iucyxguipljcmf87a11bk9,1,26.8,17.3,2023-02-05T19:06:45.293Z,2023-02-06T13:01:24Z,4016172601,140,10.7,4016949379,178,,4016172599,56,Back,4016172605,212,26.3,4016172603,141,46.9,4016172609,213,2.3,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504668645,707,1,2,77,4,8y3iucyxguipljcmf87a11bk9,1,10.9,45.4,2023-02-05T19:06:47.369Z,2023-02-06T13:01:24Z,4016172841,213,0.4,4016172839,212,16.1,4016172835,140,24.9,4016172833,56,Back,4016949437,178,,4016172837,141,54.9,,,,,,,6q53ei01tbb5kxjr1mhfjysph,P. Nardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504668673,708,1,2,77,10,8y3iucyxguipljcmf87a11bk9,1,47.7,69,2023-02-05T19:06:54.190Z,2023-02-06T13:01:22Z,4016173013,141,95.1,4016173015,212,21.6,4016173017,213,1.0,4016173009,56,Left,4016949479,178,,4016173011,140,59.4,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504668683,709,1,2,77,15,8y3iucyxguipljcmf87a11bk9,1,73.9,89.9,2023-02-05T19:06:58.862Z,2023-02-06T13:01:21Z,4016173061,213,5.0,4016949525,178,,4016173057,141,71.4,4016173059,212,13.2,4016173049,56,Center,4016173053,140,77.8,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504668689,710,1,2,77,16,8y3iucyxguipljcmf87a11bk9,1,78.1,72.9,2023-02-05T19:06:59.599Z,2023-02-06T13:01:20Z,4016173111,141,81.5,4016173109,140,96.2,4016949585,178,,4016173113,212,19.9,4016173115,213,0.3,4016173107,56,Left,,,,,,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504668697,711,1,2,77,18,8y3iucyxguipljcmf87a11bk9,0,87.7,80.2,2023-02-05T19:07:01.206Z,2023-02-06T13:01:20Z,4016173149,56,Center,4016173155,212,21.2,4016173145,2,,4016173153,141,49.3,4016677099,224,,4016949621,178,,4016173147,155,,4016173157,213,4.8,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,4016173151,140,4016677101,72,,,,,,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504668705,706,12,2,77,19,89xivtxk59uzvhdsd6miao6tm,1,7.1,51.8,2023-02-05T19:07:02.430Z,2023-02-06T13:01:19Z,4016173201,56,Back,4016949665,388,,4016173205,141,40.0,4016173207,212,15.4,4016173203,140,19.6,4016173209,213,5.7,4016677189,15,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504668711,708,1,2,77,21,89xivtxk59uzvhdsd6miao6tm,0,14.6,36.3,2023-02-05T19:07:04.452Z,2023-02-06T13:01:19Z,4016173241,141,36.6,4016173239,140,26.1,4016173235,3,,4016949687,388,,4016173245,213,0.0,4016173237,56,Back,4016173243,212,12.1,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504668707,707,43,2,77,22,89xivtxk59uzvhdsd6miao6tm,1,0,0,2023-02-05T19:07:05.474Z,2023-02-05T19:07:10Z,4016173215,285,0,4016173355,144,44,4016173213,56,Back,,,,,,,,,,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504668725,712,1,2,77,23,8y3iucyxguipljcmf87a11bk9,1,75.3,65.7,2023-02-05T19:07:06.249Z,2023-02-06T13:01:18Z,4016173331,141,48.4,4016173327,56,Center,4016173325,3,,4016173329,140,73.6,4016949755,388,,4016173333,212,11.9,4016173335,213,4.6,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504668747,713,1,2,77,24,8y3iucyxguipljcmf87a11bk9,1,73.2,58.1,2023-02-05T19:07:07.828Z,2023-02-06T13:01:18Z,4016173439,155,,4016949845,178,,4016173447,212,21.9,4016173441,56,Left,4016173449,213,2.2,4016173443,140,60.6,4016173445,141,83.8,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504668757,714,1,2,77,30,8y3iucyxguipljcmf87a11bk9,0,69,81,2023-02-05T19:07:13.244Z,2023-02-06T13:01:17Z,4016677659,387,,4016173523,1,,4016173515,140,91.6,4016173521,213,5.5,4016173517,141,47.0,4016173519,212,33.1,4016173513,56,Center,4016677633,2,,fs5utga62tud5s06xj27qdat,J. Torunarigha,4016677657,225,4016173511,155,4016677661,72,4016949877,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504668767,709,11,2,77,32,89xivtxk59uzvhdsd6miao6tm,1,7.6,58.3,2023-02-05T19:07:15.431Z,2023-02-06T13:01:16Z,4016173569,56,Back,4016949955,388,,4016173573,88,,4016677687,378,,,,,,,,,,,,,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504668825,710,1,2,77,40,89xivtxk59uzvhdsd6miao6tm,1,12.8,56.8,2023-02-05T19:07:23.370Z,2023-02-06T13:01:16Z,4016173987,140,34.7,4016173993,213,0.5,4016173985,56,Back,4016173983,123,,4016173991,212,26.8,4016173989,141,77.0,4016951345,178,,4016678027,189,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504762941,854,1,2,77,41,89xivtxk59uzvhdsd6miao6tm,1,27.9,71.9,2023-02-05T19:07:24.805Z,2023-02-06T13:01:15Z,4016677969,141,92.5,4016677965,56,Back,4016951353,178,,4016677971,212,21.5,4016677973,213,0.7,4016677967,140,43.4,4016678007,189,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504668867,711,1,2,77,45,89xivtxk59uzvhdsd6miao6tm,1,41.7,94.3,2023-02-05T19:07:28.853Z,2023-02-06T13:01:13Z,4016951451,178,,4016174237,140,43.8,4016174243,213,4.9,4016174241,212,13.8,4016174235,56,Back,4016174239,141,74.2,,,,,,,19htxtc8lmbfsv83py7hzqb8q,Y. Sor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504668883,712,1,2,77,50,89xivtxk59uzvhdsd6miao6tm,1,63.2,67.9,2023-02-05T19:07:33.929Z,2023-02-06T13:01:11Z,4016174343,140,72.3,4016951495,178,,4016174345,141,12.8,4016174349,213,5.0,4016174351,1,,4016174341,56,Right,4016174347,212,38.7,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504668913,713,1,2,77,55,89xivtxk59uzvhdsd6miao6tm,0,81.2,25.2,2023-02-05T19:07:39.168Z,2023-02-06T13:01:10Z,4016174479,213,0,4016174475,141,25.2,4016174477,212,11.8,4016174473,140,92.4,4016951527,178,,4016174471,56,Center,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504819641,996,67,2,77,56,8y3iucyxguipljcmf87a11bk9,1,8.7,72.4,2023-02-05T19:07:40.154Z,2023-02-06T13:01:09Z,4016973075,233,1107,,,,,,,,,,,,,,,,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504819639,1107,67,2,77,56,89xivtxk59uzvhdsd6miao6tm,0,91.3,27.6,2023-02-05T19:07:40.155Z,2023-02-06T13:01:09Z,4016973079,233,996,,,,,,,,,,,,,,,,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504668905,715,8,2,77,56,8y3iucyxguipljcmf87a11bk9,1,9.2,68.7,2023-02-05T19:07:40.181Z,2023-02-06T13:01:08Z,4016678321,385,,4016174447,56,Back,4016951571,178,,,,,,,,,,,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504668937,714,3,2,77,58,89xivtxk59uzvhdsd6miao6tm,0,96.3,40.4,2023-02-05T19:07:41.459Z,2023-02-06T13:01:08Z,4016174589,286,,4016951881,178,,4016174603,233,716,4016174587,56,Center,4016678563,464,,,,,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504668935,716,7,2,77,58,8y3iucyxguipljcmf87a11bk9,1,3.7,59.6,2023-02-05T19:07:41.516Z,2023-02-06T13:01:07Z,4016678609,385,,4016174583,56,Back,4016174585,285,,4016174599,233,714,4016951921,178,,,,,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504668939,717,49,2,78,2,8y3iucyxguipljcmf87a11bk9,1,9.6,94,2023-02-05T19:07:45.672Z,2023-02-06T13:01:07Z,,,,,,,,,,,,,,,,,,,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504668983,718,1,2,78,3,8y3iucyxguipljcmf87a11bk9,1,14.7,94.4,2023-02-05T19:07:47.093Z,2023-02-06T13:01:06Z,4016174901,140,26.0,4016174907,213,5.4,4016174899,56,Back,4016952041,178,,4016174905,212,18.3,4016174903,141,73.9,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504668985,719,50,2,78,9,8y3iucyxguipljcmf87a11bk9,1,46,78.1,2023-02-05T19:07:52.337Z,2023-02-06T13:01:03Z,4016174911,56,Back,4016174969,233,715,4016174913,286,,,,,,,,,,,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504668991,715,7,2,78,9,89xivtxk59uzvhdsd6miao6tm,1,54,21.9,2023-02-05T19:07:52.435Z,2023-02-06T13:01:03Z,4016174961,233,719,4016174941,285,,4016678879,384,,4016174939,56,Center,4016952189,178,,,,,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504763143,855,61,2,78,9,89xivtxk59uzvhdsd6miao6tm,1,50.6,22.8,2023-02-05T19:07:52.594Z,2023-02-06T13:01:02Z,4016679091,56,Center,4016952291,178,,,,,,,,,,,,,,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504669003,716,1,2,78,11,89xivtxk59uzvhdsd6miao6tm,1,41.3,13.3,2023-02-05T19:07:54.304Z,2023-02-06T13:01:02Z,4016952315,178,,4016174991,212,16.6,4016174989,141,15.9,4016174985,56,Right,4016174987,140,57.0,4016174993,213,0.1,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504669005,717,49,2,78,11,89xivtxk59uzvhdsd6miao6tm,1,49.1,19.3,2023-02-05T19:07:54.898Z,2023-02-06T13:01:02Z,,,,,,,,,,,,,,,,,,,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504669021,718,1,2,78,12,89xivtxk59uzvhdsd6miao6tm,1,51.7,16.9,2023-02-05T19:07:56.113Z,2023-02-06T13:01:01Z,4016952391,178,,4016175107,141,5.2,4016175111,213,5.8,4016175109,212,15.7,4016175103,56,Right,4016175105,140,64.6,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504669025,719,61,2,78,13,89xivtxk59uzvhdsd6miao6tm,0,63.8,7.2,2023-02-05T19:07:57.139Z,2023-02-06T13:01:00Z,4016952451,178,,4016175119,56,Right,,,,,,,,,,,,,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504669045,720,5,2,78,15,8y3iucyxguipljcmf87a11bk9,1,30.7,102,2023-02-05T19:07:58.517Z,2023-02-06T06:16:08Z,4016175203,56,Back,4016175205,347,,4016175225,233,720,,,,,,,,,,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504669039,720,5,2,78,15,89xivtxk59uzvhdsd6miao6tm,0,69.3,-2,2023-02-05T19:07:58.517Z,2023-02-06T06:16:08Z,4016175187,56,Right,4016175189,347,,4016175231,233,720,,,,,,,,,,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504669141,721,18,2,78,47,8y3iucyxguipljcmf87a11bk9,1,0,0,2023-02-05T19:08:30.575Z,2023-02-06T06:16:15Z,4016175723,59,24,4016175745,55,722,4016175719,42,,4016175721,44,Midfielder,,,,,,,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504669143,722,19,2,78,47,8y3iucyxguipljcmf87a11bk9,1,0,0,2023-02-05T19:08:30.576Z,2023-02-06T06:16:16Z,4016175733,59,9,4016175735,292,6,4016175739,44,Midfielder,4016175741,55,721,4016175737,293,3,4016175727,42,,4016175731,145,11,,,,dgwhg6g9oys6as69cqcgyi9xx,D. Lemajić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504669161,723,18,2,78,49,8y3iucyxguipljcmf87a11bk9,1,0,0,2023-02-05T19:08:32.512Z,2023-02-06T13:41:31Z,4016175815,44,Midfielder,4016175817,59,14,4016175841,55,724,4016175813,42,,,,,,,,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504669163,724,19,2,78,49,8y3iucyxguipljcmf87a11bk9,1,0,0,2023-02-05T19:08:32.513Z,2023-02-06T13:41:32Z,4016175829,59,10,4016175833,293,1,4016175835,44,Midfielder,4016175823,42,,4016175831,292,6,4016175837,55,723,4016175827,145,3,,,,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504669179,725,40,2,78,52,8y3iucyxguipljcmf87a11bk9,1,0,0,2023-02-05T19:08:36.164Z,2023-02-06T09:13:31Z,4016175929,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0",4016175933,319,,4016175925,59,"1, 4, 10, 23, 5, 2, 13, 7, 11, 29, 9, 26, 31, 22, 33",4016175923,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5",4016175927,130,12,4016175931,194,etos5xv3v2ptiktdk5yuhrjkl,4016175921,30,"6q53ei01tbb5kxjr1mhfjysph, bhh6z1ezmsngsu3isbsur2mp6, 7dnxkce4kn8qchaavv6e4tm21, fs5utga62tud5s06xj27qdat, etos5xv3v2ptiktdk5yuhrjkl, ettrapmxg36vw2egivejegzc9, 99tf4co0pm09ayca13ma3lql1, 8fs5klbsyx06c5ds9s1i3xu96, 1khy4w78z012p8z20gcp0nrvt, b9wew8z92aj36vvxfj3q7kxcl, dgwhg6g9oys6as69cqcgyi9xx, 4m2ku4thm7b7gugl67g73u4q2, eyvf8uu7jltbzalaov3qt1w5, 2cc5y9hjnc8nqrh58ojz6ajth, be0ws51ws5cm9wzmcp3ozmklx",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504669259,726,1,2,79,6,8y3iucyxguipljcmf87a11bk9,1,34.9,100,2023-02-05T19:08:49.901Z,2023-02-06T13:01:00Z,4016176443,56,Back,4016176445,140,41.2,4016176449,212,9.2,4016176441,107,,4016176451,213,5.5,4016176447,141,92.6,,,,,,,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504669271,727,1,2,79,7,8y3iucyxguipljcmf87a11bk9,1,46,95.6,2023-02-05T19:08:50.614Z,2023-02-06T13:00:59Z,4016176535,213,3.1,4016176533,212,8.8,4016176529,140,37.6,4016176531,141,96.0,4016952771,178,,4016684563,156,,4016176527,56,Back,,,,b9wew8z92aj36vvxfj3q7kxcl,L. Depoitre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504669291,728,1,2,79,12,8y3iucyxguipljcmf87a11bk9,0,42.7,90.3,2023-02-05T19:08:55.534Z,2023-02-06T13:00:57Z,4016176669,212,33.9,4016176665,140,62.5,4016176663,56,Center,4016176671,213,5.4,4016952801,178,,4016176673,1,,4016176667,141,51.0,4016176661,155,,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504669293,721,1,2,79,14,89xivtxk59uzvhdsd6miao6tm,0,40.4,44,2023-02-05T19:08:57.591Z,2023-02-06T13:00:56Z,4016176681,212,7.9,4016952869,178,,4016176679,141,53.9,4016176675,56,Back,4016176683,213,1.0,4016176677,140,44.4,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504669349,729,1,2,79,15,8y3iucyxguipljcmf87a11bk9,1,51.1,52.1,2023-02-05T19:08:58.779Z,2023-02-06T13:00:56Z,4016176933,212,29.3,4016176929,140,62.6,4016176931,141,12.9,4016176927,56,Right,4016952913,178,,4016176937,213,5.1,,,,,,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504669371,730,1,2,79,21,8y3iucyxguipljcmf87a11bk9,1,73.3,29.8,2023-02-05T19:09:05.124Z,2023-02-06T13:00:54Z,4016177079,56,Center,4016177087,213,1.4,4016177081,140,78.1,4016177085,212,28.3,4016177083,141,70.8,4016177077,155,,4016952939,178,,4016178257,210,15,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2504669379,731,15,2,79,26,8y3iucyxguipljcmf87a11bk9,1,81.2,68,2023-02-05T19:09:09.216Z,2023-02-06T13:00:52Z,4016178297,231,51.6,4016177127,18,,4016178279,29,,4016178291,146,85.0,4016178277,81,,4016178285,102,46.4,4016178293,147,64.6,4016177897,233,722,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,4016177129,56,4016178289,215,4016178295,230,4016178281,55,730,Center,98.4,,,4016177843,20,,4016952979,178,,4016177125,22,4016177847,82,4016178287,103,25,4016178275,120,,,,,,,,,,
