id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/14/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value,qualifier/13/value
2521902793,602,6,2,83,12,6ttwlm6op92r4670oayg5md7h,0,2.2,51.4,2023-03-18T19:16:32.421Z,2023-04-01T06:46:31Z,4107199133,73,,4107199317,233,944,4107199131,56,Back,,,,,,,,,,,,,,,,a04wl977uhtaea8pztvmdag2d,Pablo Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521902817,944,6,2,83,12,2ry1fixv27p3xepazsxcuyoho,1,97.8,48.6,2023-03-18T19:16:32.421Z,2023-04-01T06:46:30Z,4107199285,233,602,4107199223,56,Center,4107200555,75,,,,,,,,,,,,,,,,,ytjrtqtximxhs52bfsezogk5,C. Guanca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521903365,945,1,2,83,34,2ry1fixv27p3xepazsxcuyoho,1,99.6,0.5,2023-03-18T19:16:54.855Z,2023-04-01T10:42:08Z,4107202155,56,Center,4151322225,178,,4115826287,20,,4107212839,210,13,4107202167,213,1.9,4107202153,224,,4107202151,155,,4107202147,2,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,4107202171,1,,4107202149,6,,1,4107212841,154,,4107202159,141,54.1,4107202157,140,87.9,4107202163,212,,,,,,,,,,,,,,,,,,,38.5
2521904761,958,44,2,83,36,2ry1fixv27p3xepazsxcuyoho,1,87.9,52.4,2023-03-18T19:16:56.647Z,2023-04-01T10:42:07Z,4107209755,233,606,4107209733,56,Center,4107209735,286,,,,,,,,,,,,,,,,,3m67z6okk8i52z0b6widofxsl,Ahmed Abdu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521903961,606,44,2,83,36,6ttwlm6op92r4670oayg5md7h,0,12.1,47.6,2023-03-18T19:16:56.648Z,2023-04-01T06:46:59Z,4107205403,285,,4107205401,56,Back,4107209767,233,958,,,,,,,,,,,,,,,,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521903381,946,13,2,83,36,2ry1fixv27p3xepazsxcuyoho,1,88.9,54.3,2023-03-18T19:16:56.734Z,2023-04-01T10:42:08Z,4107210579,25,,4107212879,102,67.6,4107212881,103,81.9,4107212869,77,,4107212871,29,,4107210583,15,,4107212885,231,50.5,4107210591,328,,3m67z6okk8i52z0b6widofxsl,Ahmed Abdu,4107202257,56,Center,4107212883,230,99.0,,4107202253,17,,4107212875,55,945,4151323065,388,,4107212873,154,,,,,,,,,,,,,,,,,,,
2521903345,603,5,2,83,38,6ttwlm6op92r4670oayg5md7h,1,-1.1,38.6,2023-03-18T19:16:58.671Z,2023-04-01T06:47:05Z,4107202025,56,Back,4107202435,233,947,4107202027,346,,,,,,,,,,,,,,,,,a04wl977uhtaea8pztvmdag2d,Pablo Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521903397,947,5,2,83,38,2ry1fixv27p3xepazsxcuyoho,0,101.1,61.4,2023-03-18T19:16:58.671Z,2023-04-01T06:47:05Z,4107202329,346,,4107202325,56,Center,4107202469,233,603,,,,,,,,,,,,,,,,3m67z6okk8i52z0b6widofxsl,Ahmed Abdu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521903869,604,1,2,84,2,6ttwlm6op92r4670oayg5md7h,1,5.1,41.6,2023-03-18T19:17:22.536Z,2023-04-01T06:47:26Z,4107204953,1,,4107204943,212,52.1,4107204947,213,0.1,4107204927,124,,4107204957,74,,4107204929,56,Center,4107204931,140,54.5,4107204937,141,49.3,6veqhleq95267xca919eg02j9,S. Lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521903937,605,1,2,84,5,6ttwlm6op92r4670oayg5md7h,0,54.5,49.3,2023-03-18T19:17:25.315Z,2023-04-01T06:55:23Z,4107205263,141,70.6,4107205257,168,,4107205259,56,Center,4107205261,140,86.5,4151333311,388,,4107205269,1,,4107205267,213,0.4,4107205265,212,36.6,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,4107205255,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521903943,948,49,2,84,10,2ry1fixv27p3xepazsxcuyoho,1,13.3,24.4,2023-03-18T19:17:30.292Z,2023-04-01T06:55:28Z,,,,,,,,,,,,,,,,,,,,,,,,,bepcao7uiozczrxbhc7fjjis5,Iago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521904055,949,1,2,84,13,2ry1fixv27p3xepazsxcuyoho,1,18.3,16.7,2023-03-18T19:17:33.845Z,2023-04-01T06:55:31Z,4107205959,140,43.1,4107205971,213,6.0,4107205963,141,3.7,4107205967,212,27.5,4151333451,178,,4107205955,56,Back,,,,,,,bepcao7uiozczrxbhc7fjjis5,Iago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521904139,950,1,2,84,17,2ry1fixv27p3xepazsxcuyoho,1,51.9,3.8,2023-03-18T19:17:37.534Z,2023-04-01T06:55:35Z,4107206443,213,1.8,4107206433,56,Back,4107206441,212,20.7,4107206437,140,47.4,4107206439,141,33.4,4151333489,178,,,,,,,,f33frpvsvjp7a8od35j7oxjh1,Fawaz Al Saqour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521904197,951,1,2,84,22,2ry1fixv27p3xepazsxcuyoho,1,46.4,33.2,2023-03-18T19:17:42.389Z,2023-04-01T06:55:40Z,4107206805,212,21.7,4151333529,178,,4107206803,141,7.5,4107206801,140,58.7,4107206799,56,Right,4107206807,213,5.3,,,,,,,8sllxmpst47s6c46fgtv1q47p,G. Krychowiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521904231,952,1,2,84,26,2ry1fixv27p3xepazsxcuyoho,1,58.7,7.5,2023-03-18T19:17:46.229Z,2023-04-01T06:55:43Z,4107207001,141,3.8,4107206997,140,68.1,4107207009,213,6.0,4107207005,212,10.2,4107206995,56,Right,4151333547,178,,,,,,,,bepcao7uiozczrxbhc7fjjis5,Iago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521904285,953,1,2,84,28,2ry1fixv27p3xepazsxcuyoho,1,69.2,3.1,2023-03-18T19:17:48.537Z,2023-04-01T06:55:50Z,4107207309,56,Right,4107207317,213,2.8,4107207311,140,57.9,4107207313,141,8.9,4151333665,178,,4107207315,212,12.5,,,,,,,f33frpvsvjp7a8od35j7oxjh1,Fawaz Al Saqour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521904379,954,1,2,84,31,2ry1fixv27p3xepazsxcuyoho,1,57.6,10.8,2023-03-18T19:17:51.316Z,2023-04-01T06:55:52Z,4107207785,56,Center,4107207789,141,44.2,4107207791,212,23.8,4107207793,213,1.9,4107207787,140,50.7,4151333683,178,,,,,,,,bepcao7uiozczrxbhc7fjjis5,Iago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521904421,955,1,2,84,36,2ry1fixv27p3xepazsxcuyoho,1,54.8,47.8,2023-03-18T19:17:56.197Z,2023-04-01T06:55:55Z,4107208029,155,,4107208035,141,3.7,4151333745,178,,4107208043,213,5.1,4107208039,212,32.9,4107208033,140,67.6,4107208045,1,,4107208031,56,Right,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521904433,956,1,2,84,39,2ry1fixv27p3xepazsxcuyoho,0,69.4,5.1,2023-03-18T19:17:59.563Z,2023-04-01T06:55:58Z,4107208115,141,6.7,4107208111,56,Right,4107208113,140,72.6,4151333773,178,,4107208117,212,3.5,4107208119,213,0.3,,,,,,,f33frpvsvjp7a8od35j7oxjh1,Fawaz Al Saqour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521904453,607,61,2,84,39,6ttwlm6op92r4670oayg5md7h,1,27.2,89.6,2023-03-18T19:17:59.702Z,2023-04-01T06:56:11Z,4107208209,56,Back,4151333913,21,,4151333915,178,,,,,,,,,,,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523532079,1147,3,2,84,40,2ry1fixv27p3xepazsxcuyoho,0,65.3,6.6,2023-03-18T19:18:00.978Z,2023-04-01T06:56:15Z,4151333979,178,,4115829453,467,6yaoc71surv8vh9hjfli7dwid,4115829451,464,,4115829447,56,Right,4115829449,286,,,,,,,,,,,f33frpvsvjp7a8od35j7oxjh1,Fawaz Al Saqour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521904505,957,4,2,84,41,2ry1fixv27p3xepazsxcuyoho,1,71.1,6.8,2023-03-18T19:18:01.214Z,2023-04-01T06:56:20Z,4107208465,13,,4107208659,233,608,4107208471,265,,4107208473,286,,4107208469,152,,4107208467,56,Right,,,,,,,f33frpvsvjp7a8od35j7oxjh1,Fawaz Al Saqour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521904521,608,4,2,84,41,6ttwlm6op92r4670oayg5md7h,0,28.9,93.2,2023-03-18T19:18:01.215Z,2023-04-01T06:56:19Z,4107208539,56,Back,4107208537,13,,4107208745,233,957,4107208545,285,,4151334025,178,,4107208541,152,,4107208543,265,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523532547,1148,1,2,85,4,2ry1fixv27p3xepazsxcuyoho,1,67.9,6.1,2023-03-18T19:18:24.921Z,2023-04-01T06:56:23Z,4151334043,178,,4115832085,152,,4115831995,212,6.3,4115831997,213,6.0,4115832083,5,,4115831987,189,,4115831993,141,3.8,4115831991,140,73.7,68cm9uvlgmi1q5xfki3g31i39,É. Banega,4115831989,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521905023,959,1,2,85,4,2ry1fixv27p3xepazsxcuyoho,1,73.5,3.7,2023-03-18T19:18:25.179Z,2023-04-01T06:56:30Z,4107211139,212,5.7,4107211137,141,6.1,4107211133,56,Right,4107211141,213,2.9,4107211135,140,68.3,4151334125,178,,4107211581,189,,,,,f33frpvsvjp7a8od35j7oxjh1,Fawaz Al Saqour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521905053,960,1,2,85,7,2ry1fixv27p3xepazsxcuyoho,0,70.9,6.5,2023-03-18T19:18:27.467Z,2023-04-01T06:56:34Z,4107211301,56,Center,4107211303,140,100.0,4107211311,1,,4107211307,212,37.2,4107211309,213,0.6,4107211299,155,,4107211305,141,35.3,4151334171,178,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521905067,609,5,2,85,10,6ttwlm6op92r4670oayg5md7h,1,-0.8,64.7,2023-03-18T19:18:30.672Z,2023-04-01T06:56:36Z,4107211355,346,,4107211353,56,Back,4107211425,233,961,,,,,,,,,,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521905057,961,5,2,85,10,2ry1fixv27p3xepazsxcuyoho,0,100.8,35.3,2023-03-18T19:18:30.672Z,2023-04-01T06:56:36Z,4107211321,346,,4107211467,233,609,4107211319,56,Center,,,,,,,,,,,,,,,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521905717,610,18,2,85,49,6ttwlm6op92r4670oayg5md7h,1,0,0,2023-03-18T19:19:09.808Z,2023-04-01T06:57:01Z,4107214807,44,Forward,4107214811,59,11,4107214843,55,611,4107214803,42,,,,,,,,,,,,,,2neoemoj0t2ssvjhhii62rvje,K. El Berkaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521905719,611,19,2,85,49,6ttwlm6op92r4670oayg5md7h,1,0,0,2023-03-18T19:19:09.809Z,2023-04-01T06:57:02Z,4107214839,55,610,4107214837,44,Forward,4107214833,292,9,4107214825,42,,4107214831,59,45,4107214829,145,10,4107214835,293,1,,,,6f7isvwcywig1hlvfed4q0hgq,Yahya Sunbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521906249,615,40,2,85,50,6ttwlm6op92r4670oayg5md7h,1,0,0,2023-03-18T19:19:11.139Z,2023-04-01T10:41:55Z,4107217637,59,"1, 32, 27, 28, 12, 19, 18, 44, 17, 14, 45, 7, 8, 20, 23, 66, 88, 94",4107217639,130,11,4107217633,30,"6veqhleq95267xca919eg02j9, 7a8ee7ohk4hnmaaw1imxeqsid, 6yaoc71surv8vh9hjfli7dwid, a04wl977uhtaea8pztvmdag2d, 829ypq99t1vn90xey32mwt7th, 3nahof9wwcvyylv87fjhhpt5h, 3q942kxc3baiiwdozn97dgqtx, 6bl8ekn7ahyf7z4ri1cknbnfu, 1l0bb9txaodn0kqc5rca35rdh, 9ex7z7sbghe3zx17a4u7gsay2, 6f7isvwcywig1hlvfed4q0hgq, 77d2ej6852gf2ynsb8h01thwp, 3akxznb8k4r088rrqbbj04m39, 77768ik0kuvcahklr0b8viwwk, d21tm0cmhxpy6rq71iyu5yzf9, b7o2y8beklfrbcrl7di1rm5uc, 3kfeazpv3d1wy6e333pudwkid, aq8efsoblaypm6spb7fce99g4",4107217643,194,3nahof9wwcvyylv87fjhhpt5h,4107217635,44,"1, 2, 2, 2, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5",4107217641,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521905949,612,1,2,85,59,6ttwlm6op92r4670oayg5md7h,1,5.5,56.3,2023-03-18T19:19:19.628Z,2023-04-01T06:57:06Z,4107216107,213,0.2,4107216109,1,,4107216113,74,,4107216101,140,50.7,4107216103,141,71.5,4107216097,124,,4107216099,56,Center,4107216105,212,48.6,6veqhleq95267xca919eg02j9,S. Lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521905953,613,44,2,86,2,6ttwlm6op92r4670oayg5md7h,1,51.2,71,2023-03-18T19:19:22.554Z,2023-04-01T10:42:08Z,4107216123,233,962,4107216117,286,,4107216115,56,Center,,,,,,,,,,,,,,,,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521905943,962,44,2,86,2,2ry1fixv27p3xepazsxcuyoho,0,48.8,29,2023-03-18T19:19:22.555Z,2023-04-01T06:57:12Z,4107216075,285,,4107216073,56,Back,4107216159,233,613,,,,,,,,,,,,,,,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521905969,614,1,2,86,2,6ttwlm6op92r4670oayg5md7h,0,50.9,71.3,2023-03-18T19:19:22.655Z,2023-04-01T10:42:09Z,4107216209,141,58.8,4107216217,213,6.0,4151334675,388,,4107216201,56,Center,4107216213,212,35.3,4107216197,3,,4107216501,1,,4115833295,168,,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,4107216205,140,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521906025,963,49,2,86,7,2ry1fixv27p3xepazsxcuyoho,1,17.2,41.5,2023-03-18T19:19:27.332Z,2023-04-01T06:57:21Z,,,,,,,,,,,,,,,,,,,,,,,,,86gtnji8gzd7t05si9bzdhcyd,Kim Seung-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521906067,964,1,2,86,7,2ry1fixv27p3xepazsxcuyoho,1,17.2,41.5,2023-03-18T19:19:27.418Z,2023-04-01T06:57:25Z,4107216713,56,Back,4107216721,213,0.8,4151334771,178,,4107216717,141,54.7,4107216719,212,12.4,4107216715,140,25.4,,,,,,,86gtnji8gzd7t05si9bzdhcyd,Kim Seung-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521906113,965,1,2,86,11,2ry1fixv27p3xepazsxcuyoho,1,35.2,57.9,2023-03-18T19:19:31.969Z,2023-04-01T06:57:38Z,4151334961,178,,4107216969,141,73.9,4107216967,140,44.5,4107216971,212,14.6,4107216973,213,0.8,4107216965,56,Back,,,,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521906185,966,1,2,86,14,2ry1fixv27p3xepazsxcuyoho,1,44.5,73.9,2023-03-18T19:19:34.490Z,2023-04-01T06:57:42Z,4151334979,178,,4107217345,140,59.7,4107217349,212,22.2,4107217347,141,96.6,4107217343,56,Left,4107217351,213,0.8,,,,,,,8sllxmpst47s6c46fgtv1q47p,G. Krychowiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521906279,967,1,2,86,19,2ry1fixv27p3xepazsxcuyoho,1,66.3,98.2,2023-03-18T19:19:39.469Z,2023-04-01T06:57:45Z,4107217839,56,Left,4107217845,212,12.3,4107217847,213,3.9,4107217841,140,58.0,4151335019,178,,4107217843,141,85.4,,,,,,,2evokue4swxl64cxjuc21u2qy,Moteb Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521906405,968,1,2,86,23,2ry1fixv27p3xepazsxcuyoho,1,60.3,76.1,2023-03-18T19:19:43.357Z,2023-04-01T06:57:48Z,4107218553,141,34.0,4107218551,140,61.7,4107218547,155,,4107218557,213,4.8,4151335069,178,,4107218549,56,Center,4107218555,212,28.7,,,,8sllxmpst47s6c46fgtv1q47p,G. Krychowiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523533091,726,45,2,86,27,6ttwlm6op92r4670oayg5md7h,0,39.8,75.2,2023-03-18T19:19:48.100Z,2023-04-01T06:57:56Z,4115898641,233,1149,4115834989,285,,4115834987,56,Back,,,,,,,,,,,,,,,,9ex7z7sbghe3zx17a4u7gsay2,Mansor Al Beshe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523533087,1149,3,2,86,27,2ry1fixv27p3xepazsxcuyoho,1,60.2,24.8,2023-03-18T19:19:48.100Z,2023-04-01T06:57:55Z,4115834985,286,,4151335165,178,,4115835067,464,,4115898607,233,726,4115834983,56,Center,,,,,,,,,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521906455,969,1,2,86,30,2ry1fixv27p3xepazsxcuyoho,1,58.5,35.6,2023-03-18T19:19:50.473Z,2023-04-01T06:57:59Z,4107218839,141,68.7,4107218837,140,56.5,4151335197,178,,4107218835,56,Center,4107218841,212,22.6,4107218843,213,1.7,,,,,,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521906517,970,1,2,86,33,2ry1fixv27p3xepazsxcuyoho,1,59.9,72.9,2023-03-18T19:19:53.753Z,2023-04-01T06:58:02Z,4107219217,141,96.5,4107219219,212,19.3,4151335221,178,,4107219215,140,70.1,4107219221,213,1.0,4107219213,56,Left,,,,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521906637,971,1,2,86,36,2ry1fixv27p3xepazsxcuyoho,1,74,96,2023-03-18T19:19:56.741Z,2023-04-01T06:58:16Z,4107219861,56,Center,4107219863,140,86.3,4107219857,2,,4115835993,72,,4115835991,224,,4107219877,1,,4107219865,141,50.0,4107219873,213,5.1,ytjrtqtximxhs52bfsezogk5,C. Guanca,4151335283,178,,4107219869,212,33.8,1,4107245717,210,13,4107245719,154,,,,,,,,,,,,,,,,,,,,,,,,,
2521906641,972,13,2,86,38,2ry1fixv27p3xepazsxcuyoho,1,86.5,49.5,2023-03-18T19:19:58.261Z,2023-04-01T06:58:17Z,4107245779,154,,4107245793,231,50.7,4107287509,108,,4107245777,29,,4107245791,230,98.1,4107245781,55,971,4107219897,56,Center,4107222239,72,,93ysty1r8uw717axrz77q88ut,Santi Mina,4107245785,102,52.6,4107245787,103,56.9,,4107245789,328,,4107219895,17,,4107219893,22,,4151335337,178,4107287505,85,,,,,,,,,,,,,,,,,
2521906559,616,5,2,86,38,6ttwlm6op92r4670oayg5md7h,1,-1.7,48.6,2023-03-18T19:19:59.173Z,2023-04-01T06:58:18Z,4107219447,56,Back,4107219449,346,,4107329873,233,973,,,,,,,,,,,,,,,,3q942kxc3baiiwdozn97dgqtx,Naif Hazazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521906665,973,5,2,86,38,2ry1fixv27p3xepazsxcuyoho,0,101.7,51.4,2023-03-18T19:19:59.173Z,2023-04-01T06:58:18Z,4107220059,346,,4107329887,233,616,4107220057,56,Center,,,,,,,,,,,,,,,,93ysty1r8uw717axrz77q88ut,Santi Mina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521907181,617,1,2,87,5,6ttwlm6op92r4670oayg5md7h,1,5.1,43.1,2023-03-18T19:20:25.802Z,2023-04-01T06:58:49Z,4107222779,141,44.6,4107222789,74,,4107222777,140,61.0,4107222773,124,,4107222781,212,58.7,4107222783,213,0.0,4107222775,56,Center,4107222785,1,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521907189,618,1,2,87,8,6ttwlm6op92r4670oayg5md7h,0,61,44.6,2023-03-18T19:20:28.753Z,2023-04-01T06:58:53Z,4107222835,213,0.5,4107222823,3,,4107222827,56,Center,4107222829,140,86.8,4107222833,212,30.3,4107222831,141,64.5,4107222825,168,,4151335791,388,,6f7isvwcywig1hlvfed4q0hgq,Yahya Sunbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521907229,974,49,2,87,12,2ry1fixv27p3xepazsxcuyoho,1,15.5,35.8,2023-03-18T19:20:32.417Z,2023-04-01T06:58:56Z,,,,,,,,,,,,,,,,,,,,,,,,,86gtnji8gzd7t05si9bzdhcyd,Kim Seung-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521907295,975,1,2,87,13,2ry1fixv27p3xepazsxcuyoho,1,15.5,35.8,2023-03-18T19:20:33.683Z,2023-04-01T06:59:00Z,4107223475,140,26.6,4151335857,178,,4107223473,56,Back,4107223481,213,0.3,4107223479,212,12.1,4107223477,141,40.8,,,,,,,86gtnji8gzd7t05si9bzdhcyd,Kim Seung-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521907351,976,1,2,87,16,2ry1fixv27p3xepazsxcuyoho,1,27.9,41.1,2023-03-18T19:20:36.748Z,2023-04-01T06:59:03Z,4107223771,1,,4107223763,140,42.4,4151335877,178,,4107223761,56,Back,4107223769,213,1.1,4107223767,212,34.9,4107223765,141,87.3,,,,bepcao7uiozczrxbhc7fjjis5,Iago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521907401,977,1,2,87,21,2ry1fixv27p3xepazsxcuyoho,1,53.5,90.1,2023-03-18T19:20:41.320Z,2023-04-01T06:59:10Z,4107224095,213,0.3,4107224093,212,15.2,4107224087,56,Left,4151335983,178,,4107224089,140,67.3,4107224091,141,96.9,,,,,,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521907415,978,1,2,87,23,2ry1fixv27p3xepazsxcuyoho,1,67.4,97.6,2023-03-18T19:20:43.846Z,2023-04-01T06:59:16Z,4151336023,178,,4107224167,213,5.0,4107224165,212,4.4,4107224163,141,91.4,4107224161,140,68.5,4107224159,56,Left,,,,,,,2evokue4swxl64cxjuc21u2qy,Moteb Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521907461,979,1,2,87,24,2ry1fixv27p3xepazsxcuyoho,0,68.5,91.4,2023-03-18T19:20:44.587Z,2023-04-01T06:59:20Z,4107224435,212,20.1,4107224429,56,Left,4107224433,141,95.8,4107224431,140,87.4,4151336081,178,,4107224437,213,0.1,,,,,,,ytjrtqtximxhs52bfsezogk5,C. Guanca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523533667,727,49,2,87,27,6ttwlm6op92r4670oayg5md7h,1,9.4,6.4,2023-03-18T19:20:47.222Z,2023-04-01T06:59:25Z,,,,,,,,,,,,,,,,,,,,,,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521907471,619,12,2,87,27,6ttwlm6op92r4670oayg5md7h,1,8.4,7.7,2023-03-18T19:20:47.275Z,2023-04-01T06:59:31Z,4107224463,213,5.8,4107224497,167,,4107224457,140,19.1,4151336141,178,,4107224461,212,12.8,4107224459,141,0.0,4107224455,56,Back,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521907477,620,5,2,87,27,6ttwlm6op92r4670oayg5md7h,0,18.9,-1.7,2023-03-18T19:20:48.174Z,2023-04-01T06:59:34Z,4107224475,347,,4107224473,56,Back,4107225657,233,980,,,,,,,,,,,,,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521907673,980,5,2,87,27,2ry1fixv27p3xepazsxcuyoho,1,81.1,101.7,2023-03-18T19:20:48.174Z,2023-04-01T06:59:33Z,4107225585,56,Left,4107225591,233,620,4107225587,347,,,,,,,,,,,,,,,,,ytjrtqtximxhs52bfsezogk5,C. Guanca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
