id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/13/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/16/value
2494333361,488,61,2,51,44,2kzl64gp8x37bon8tyxojqrr1,1,37.9,7.2,2022-12-31T13:45:20.121Z,2023-01-05T07:50:08Z,3961906973,56,Back,3966213427,178,,,,,,,,,,,,,,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494333375,472,5,2,51,45,d47tf49ishm9qnfd8zyc8wv0j,1,59.8,101.2,2022-12-31T13:45:21.057Z,2023-01-05T07:50:12Z,3961907023,56,Left,3961907915,233,489,3961907025,347,,,,,,,,,,,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494333367,489,5,2,51,45,2kzl64gp8x37bon8tyxojqrr1,0,40.2,-1.2,2022-12-31T13:45:21.057Z,2023-01-05T07:50:12Z,3961907923,233,472,3961906985,56,Back,3961906987,347,,,,,,,,,,,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494333433,473,1,2,51,52,d47tf49ishm9qnfd8zyc8wv0j,1,59.3,100,2022-12-31T13:45:28.134Z,2023-01-05T07:50:16Z,3961907281,213,3.4,3961907275,140,44.7,3961907277,141,95.1,3961907271,107,,3961907273,56,Back,3961907279,212,16.0,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494333441,474,1,2,52,2,d47tf49ishm9qnfd8zyc8wv0j,1,51.6,84.5,2022-12-31T13:45:38.066Z,2023-01-05T07:50:21Z,3961907319,56,Center,3966213521,178,,3961907323,141,70.0,3961907321,140,62.5,3961907327,213,5.6,3961907325,212,15.1,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494333443,475,1,2,52,3,d47tf49ishm9qnfd8zyc8wv0j,0,62.5,69.7,2022-12-31T13:45:38.961Z,2023-01-05T07:50:24Z,3961907343,212,7.4,3961907339,140,68.5,3961907337,56,Center,3961907341,141,75.3,3961907345,213,0.5,3966213537,178,,,,,,,,bvmo38wfbtnrk5hdbxgczkzpx,F. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494333455,491,49,2,52,4,2kzl64gp8x37bon8tyxojqrr1,1,27.4,25,2022-12-31T13:45:39.810Z,2023-01-05T07:50:28Z,,,,,,,,,,,,,,,,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494333459,492,1,2,52,4,2kzl64gp8x37bon8tyxojqrr1,1,27.4,25,2022-12-31T13:45:39.847Z,2023-01-05T07:50:33Z,3966213579,178,,3961907411,212,8.9,3961907407,140,34.6,3961907413,213,5.7,3961907405,56,Back,3961907409,141,18.1,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494333509,493,1,2,52,6,2kzl64gp8x37bon8tyxojqrr1,1,34.6,18.1,2022-12-31T13:45:41.912Z,2023-01-05T07:50:37Z,3961907657,213,6.1,3961907647,155,,3961907655,212,34.7,3961907649,56,Right,3961907659,1,,3961907653,141,10.7,3966213599,178,,3961907651,140,67.3,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494333453,490,43,2,52,6,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2022-12-31T13:45:42.180Z,2022-12-31T14:34:46Z,3961907385,213,0,3961907379,140,27.4,3961963755,144,1,3961907383,212,0,3961907377,56,Back,3961907375,155,0,3961907381,141,25.0,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495156207,995,43,2,52,11,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2022-12-31T13:45:47.497Z,2023-01-06T06:11:50Z,3966758465,144,83,3966236333,399,248478,,,,,,,,,,,,,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494333515,494,3,2,52,11,2kzl64gp8x37bon8tyxojqrr1,0,86.7,13,2022-12-31T13:45:47.546Z,2023-01-05T07:50:43Z,3961907677,56,Right,3964104577,464,,3966213645,178,,3961907679,286,,3961907757,211,,,,,,,,,,,1omzj46rrvsev6v03nd72dgwl,Abdulrahman Al Obud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494333525,476,52,2,52,16,d47tf49ishm9qnfd8zyc8wv0j,1,3.2,71.1,2022-12-31T13:45:51.726Z,2023-01-05T07:50:47Z,3966213671,178,,3964104603,376,,,,,,,,,,,,,,,,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494333537,477,1,2,52,17,d47tf49ishm9qnfd8zyc8wv0j,1,3.2,71.1,2022-12-31T13:45:52.739Z,2023-01-05T07:50:52Z,3966213685,178,,3961907817,189,,3961907801,56,Back,3961907809,141,95.0,3961907799,123,,3961907805,140,19.7,3961907813,213,0.8,3961907811,212,23.8,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494333641,478,1,2,52,20,d47tf49ishm9qnfd8zyc8wv0j,1,19.7,95,2022-12-31T13:45:56.105Z,2023-01-05T07:52:27Z,3961908269,56,Back,3966213753,178,,3961908273,141,95.7,3961908271,140,28.0,3961908275,212,8.7,3961908277,213,0.1,,,,,,,bgac6td6x8qi2o7o5ofrj3t1x,Sari Amro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494333643,479,27,2,52,26,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2022-12-31T13:46:02.609Z,2023-01-05T07:52:53Z,3961967105,233,806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494344299,806,27,2,52,26,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2022-12-31T13:46:02.609Z,2023-01-05T09:22:52Z,3961967209,53,1omzj46rrvsev6v03nd72dgwl,3961967207,41,Injury,3961967111,233,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494333667,480,28,2,52,52,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2022-12-31T13:46:28.410Z,2023-01-05T07:53:02Z,3961908349,55,479,3961908469,233,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494333691,496,28,2,52,52,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2022-12-31T13:46:28.410Z,2023-01-05T07:53:01Z,3961908491,233,480,3961908449,55,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494333723,499,68,2,52,55,2kzl64gp8x37bon8tyxojqrr1,0,0,0,2022-12-31T13:46:31.295Z,2023-01-05T07:53:26Z,3964104867,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494333673,481,68,2,52,55,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2022-12-31T13:46:31.426Z,2023-01-05T07:53:35Z,3961909363,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494333711,482,1,2,52,57,d47tf49ishm9qnfd8zyc8wv0j,1,30,96.6,2022-12-31T13:46:33.136Z,2023-01-05T07:53:41Z,3961908533,56,Back,3961908539,212,19.7,3961909415,189,,3961908537,141,68.4,3966214163,178,,3961908535,140,34.5,3961908541,213,5.0,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494333741,483,1,2,52,57,d47tf49ishm9qnfd8zyc8wv0j,1,34.5,68.4,2022-12-31T13:46:33.186Z,2023-01-05T07:53:45Z,3966214179,178,,3961908673,213,4.8,3961908671,212,20.7,3961908669,141,38.2,3961909443,189,,3961908665,56,Back,3961908667,140,37.1,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494333687,495,43,2,52,57,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2022-12-31T13:46:33.595Z,2022-12-31T13:46:45Z,3961908437,41,Injury,3961908705,144,27,3961908439,53,248478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494333705,497,43,2,53,2,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2022-12-31T13:46:38.178Z,2022-12-31T13:46:46Z,3961908725,144,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494333709,498,43,2,53,3,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2022-12-31T13:46:39.579Z,2022-12-31T13:46:43Z,3961908525,55,495,3961908659,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494333757,484,1,2,53,7,d47tf49ishm9qnfd8zyc8wv0j,1,45.7,27.7,2022-12-31T13:46:43.670Z,2023-01-05T07:53:51Z,3961908737,212,20.7,3961908735,141,2.5,3961908739,213,5.3,3961908731,56,Right,3966214329,178,,3961908733,140,56.7,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494333777,485,1,2,53,11,d47tf49ishm9qnfd8zyc8wv0j,1,57.6,4,2022-12-31T13:46:47.192Z,2023-01-05T07:54:02Z,3961908867,141,2.6,3961908865,140,62.6,3966214357,178,,3961908869,212,5.3,3961908863,56,Right,3961908871,213,6.1,,,,,,,9o288vygjpcv3noeqnrnqh3ah,Saeed Al Hamsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494333779,486,1,2,53,12,d47tf49ishm9qnfd8zyc8wv0j,0,62.8,2.6,2022-12-31T13:46:48.665Z,2023-01-05T07:58:22Z,3961908879,141,5.0,3961909053,236,,3961909059,286,,3961908883,213,1.8,3961908877,140,62.4,3961908881,212,1.7,3961908875,56,Right,3961909055,233,500,6msbre1fcjcrvqyzoozo43sb8,Nawaf Al Saadi,3966216095,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494333799,500,74,2,53,13,2kzl64gp8x37bon8tyxojqrr1,1,32.3,97.8,2022-12-31T13:46:48.758Z,2023-01-05T07:58:25Z,3961909061,233,486,3961908981,56,Back,3961908983,285,,3966216135,178,,,,,,,,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494333813,487,5,2,53,14,d47tf49ishm9qnfd8zyc8wv0j,1,63.4,-2,2022-12-31T13:46:50.193Z,2023-01-05T07:58:29Z,3961909031,347,,3961909029,56,Right,3961909111,233,501,,,,,,,,,,,,,,,,6msbre1fcjcrvqyzoozo43sb8,Nawaf Al Saadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494333805,501,5,2,53,14,2kzl64gp8x37bon8tyxojqrr1,0,36.6,102,2022-12-31T13:46:50.193Z,2023-01-05T07:58:30Z,3961909001,56,Back,3961909003,347,,3961909115,233,487,,,,,,,,,,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494333821,488,1,2,53,22,d47tf49ishm9qnfd8zyc8wv0j,1,54.5,0,2022-12-31T13:46:58.672Z,2023-01-05T07:58:34Z,3961909069,140,54.4,3961909071,141,15.2,3961909073,212,11.3,3961909065,107,,3961909067,56,Right,3961909075,213,1.6,,,,,,,9o288vygjpcv3noeqnrnqh3ah,Saeed Al Hamsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494333857,489,1,2,53,24,d47tf49ishm9qnfd8zyc8wv0j,0,54.7,17.1,2022-12-31T13:47:00.653Z,2023-01-05T07:58:39Z,3961909243,212,63.3,3961909235,196,,3961909241,141,100.0,3961909237,56,Left,3961909239,140,81.0,3961909245,213,1.1,3961909247,1,,3966216187,178,,483n2f7a1xkseruh77bj7rxed,S. Bguir,3961909233,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494333859,490,5,2,53,30,d47tf49ishm9qnfd8zyc8wv0j,0,81.3,100.9,2022-12-31T13:47:06.216Z,2023-01-05T07:58:42Z,3961909249,56,Left,3961909251,347,,3961909401,233,502,,,,,,,,,,,,,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494333879,502,5,2,53,30,2kzl64gp8x37bon8tyxojqrr1,1,18.7,-0.9,2022-12-31T13:47:06.216Z,2023-01-05T07:58:41Z,3961909371,347,,3961909379,233,490,3961909369,56,Back,,,,,,,,,,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494333885,503,1,2,53,34,2kzl64gp8x37bon8tyxojqrr1,1,15,0,2022-12-31T13:47:10.280Z,2023-01-05T07:58:47Z,3961909427,213,1.9,3961909425,212,14.9,3961909417,107,,3961909421,140,10.3,3961909423,141,18.8,3961909419,56,Back,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494333909,504,1,2,53,37,2kzl64gp8x37bon8tyxojqrr1,1,10.3,18.8,2022-12-31T13:47:13.066Z,2023-01-05T07:58:50Z,3966216231,178,,3961909543,141,40.6,3961909541,140,4.4,3961909547,213,2.0,3961909545,212,16.1,3961909539,56,Back,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494333933,505,1,2,53,39,2kzl64gp8x37bon8tyxojqrr1,1,4.9,39.5,2022-12-31T13:47:14.765Z,2023-01-05T07:58:54Z,3961909695,1,,3961909687,140,56.4,3961909685,56,Right,3961909693,213,5.9,3961909691,212,58.3,3961909683,157,,3966216249,178,,3961909689,141,7.6,5il4uc7d941ndwjl0qu97y7dh,Marcelo Grohe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494333963,506,1,2,53,46,2kzl64gp8x37bon8tyxojqrr1,1,53.7,20.8,2022-12-31T13:47:21.739Z,2023-01-05T07:59:00Z,3961909799,212,16.9,3966216277,178,,3961909793,56,Center,3961909797,141,42.2,3961909801,213,1.0,3961909795,140,61.8,,,,,,,aatjvj13ffwrj81vcfy68fnit,A. Hamed Allah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494333983,507,1,2,53,49,2kzl64gp8x37bon8tyxojqrr1,1,80.4,43.3,2022-12-31T13:47:24.842Z,2023-01-05T07:59:16Z,3966216303,178,,3961909877,141,67.2,3961909881,213,1.0,3961909875,140,89.5,3961910077,154,,3961909873,56,Center,3961910075,210,15,3961909879,212,18.9,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2494333987,508,15,2,53,51,2kzl64gp8x37bon8tyxojqrr1,1,85,65.3,2022-12-31T13:47:27.179Z,2023-01-05T07:59:16Z,3961910079,76,,3961909903,22,,3961910567,233,491,3961910085,55,507,3961909951,72,,3961910083,154,,3961910091,103,5.1,3961909907,56,Center,29i4ruk1vkwrl1w9vg9ggqpqt,Hélder Costa,3961909905,64,,3961910089,102,52.9,3966216315,178,,3961910097,147,,52.9,3961910095,146,3961910093,215,3961910081,29,,,,97.5,,,,,,,,,,,,
2494333989,491,10,2,53,52,d47tf49ishm9qnfd8zyc8wv0j,1,3.3,47.9,2022-12-31T13:47:27.734Z,2023-01-05T07:59:19Z,3961909925,182,,3961909927,56,Back,3964105593,376,,3961910535,180,,3961910595,233,508,3961909921,173,,,,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494333991,492,52,2,53,52,d47tf49ishm9qnfd8zyc8wv0j,1,4.4,48.1,2022-12-31T13:47:28.664Z,2023-01-05T07:59:22Z,3966216337,178,,3964105601,376,,,,,,,,,,,,,,,,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494334013,493,1,2,53,55,d47tf49ishm9qnfd8zyc8wv0j,1,13.8,45.5,2022-12-31T13:47:30.737Z,2023-01-05T07:59:24Z,3961910045,123,,3961910055,213,5.9,3961910047,56,Back,3966216349,178,,3961910049,140,33.8,3961910053,212,22.3,3961910051,141,34.6,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494334025,494,1,2,53,58,d47tf49ishm9qnfd8zyc8wv0j,1,39.5,25,2022-12-31T13:47:34.093Z,2023-01-05T07:59:29Z,3961910139,140,62.4,3961910145,213,5.7,3961910143,212,27.9,3966216377,178,,3961910141,141,4.1,3961910137,56,Right,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494334049,495,1,2,54,2,d47tf49ishm9qnfd8zyc8wv0j,1,67.2,4.1,2022-12-31T13:47:37.782Z,2023-01-05T07:59:34Z,3961910229,140,61.9,3961910231,141,10.3,3961910227,56,Right,3961910237,213,2.5,3966216393,178,,3961910235,212,7.0,,,,,,,6msbre1fcjcrvqyzoozo43sb8,Nawaf Al Saadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494334083,496,1,2,54,5,d47tf49ishm9qnfd8zyc8wv0j,1,66.3,15.2,2022-12-31T13:47:41.689Z,2023-01-05T07:59:37Z,3961910357,213,1.2,3966216399,178,,3961910355,212,16.4,3961910349,56,Center,3961910353,141,37.6,3961910351,140,72.0,,,,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495156705,1037,43,2,54,7,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2022-12-31T13:47:42.881Z,2023-01-05T09:29:15Z,3966238345,144,67,3966238167,233,939,,,,,,,,,,,,,,,,,,,bvmo38wfbtnrk5hdbxgczkzpx,F. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495156789,1049,67,2,54,7,d47tf49ishm9qnfd8zyc8wv0j,1,72.8,38.8,2022-12-31T13:47:42.881Z,2023-01-05T10:07:37Z,3966238391,233,947,,,,,,,,,,,,,,,,,,,,,,bvmo38wfbtnrk5hdbxgczkzpx,F. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495156703,939,43,2,54,7,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2022-12-31T13:47:42.882Z,2023-01-05T09:29:15Z,3966238171,233,1037,3966238339,144,67,,,,,,,,,,,,,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495156787,947,67,2,54,7,2kzl64gp8x37bon8tyxojqrr1,0,27.2,61.2,2022-12-31T13:47:42.882Z,2023-01-06T06:16:14Z,3966238395,233,1049,,,,,,,,,,,,,,,,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494334087,497,50,2,54,11,d47tf49ishm9qnfd8zyc8wv0j,1,78.8,41.8,2022-12-31T13:47:46.718Z,2023-01-05T08:05:48Z,3961910367,56,Center,3961911287,286,,3964137421,233,514,,,,,,,,,,,,,,,,bvmo38wfbtnrk5hdbxgczkzpx,F. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494334259,514,7,2,54,11,2kzl64gp8x37bon8tyxojqrr1,1,21.2,58.2,2022-12-31T13:47:46.766Z,2023-01-05T08:05:53Z,3961911201,285,,3964105993,384,,3961911199,56,Back,3966217143,178,,3961911343,233,497,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494334091,509,49,2,54,12,2kzl64gp8x37bon8tyxojqrr1,1,17.8,62.5,2022-12-31T13:47:47.710Z,2023-01-05T08:05:56Z,,,,,,,,,,,,,,,,,,,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494334109,510,1,2,54,14,2kzl64gp8x37bon8tyxojqrr1,0,19.8,63.8,2022-12-31T13:47:50.101Z,2023-01-05T08:06:07Z,3961910529,157,,3961910531,1,,3961910447,141,100.0,3961910445,140,30.2,3961910451,213,1.2,3961910443,56,Back,3961910449,212,27.5,3966217185,178,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494334125,498,5,2,54,17,d47tf49ishm9qnfd8zyc8wv0j,1,66.7,-1.4,2022-12-31T13:47:53.539Z,2023-01-05T08:06:09Z,3961910523,56,Right,3961910537,233,511,3961910525,347,,,,,,,,,,,,,,,,,bvmo38wfbtnrk5hdbxgczkzpx,F. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494334111,511,5,2,54,17,2kzl64gp8x37bon8tyxojqrr1,0,33.3,101.4,2022-12-31T13:47:53.539Z,2023-01-05T08:06:09Z,3961910549,233,498,3961910453,56,Back,3961910455,347,,,,,,,,,,,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494334153,499,1,2,54,21,d47tf49ishm9qnfd8zyc8wv0j,1,70.8,0,2022-12-31T13:47:57.171Z,2023-01-05T08:06:16Z,3961910669,213,0.8,3961910659,107,,3961910661,56,Right,3961910663,140,80.0,3961910667,212,13.7,3961910665,141,12.2,,,,,,,9o288vygjpcv3noeqnrnqh3ah,Saeed Al Hamsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494334171,500,1,2,54,23,d47tf49ishm9qnfd8zyc8wv0j,1,82.1,18,2022-12-31T13:47:59.136Z,2023-01-05T08:36:16Z,3961910749,212,9.7,3961910743,56,Right,3961910751,213,5.7,3961910747,141,9.9,3961910745,140,89.7,3966222383,178,,,,,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494334183,501,1,2,54,29,d47tf49ishm9qnfd8zyc8wv0j,1,92.1,5.2,2022-12-31T13:48:05.098Z,2023-01-05T08:36:19Z,3961910797,56,Right,3961910801,141,4.9,3966222411,178,,3961910803,212,7.5,3961910805,213,3.2,3961910799,140,85.0,,,,,,,6msbre1fcjcrvqyzoozo43sb8,Nawaf Al Saadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494334195,502,1,2,54,30,d47tf49ishm9qnfd8zyc8wv0j,0,85,4.9,2022-12-31T13:48:06.366Z,2023-01-05T08:36:23Z,3961910857,2,,3964106081,224,,3961910867,212,29.7,3964106083,20,,3961910865,141,44.8,3961910859,155,,3961910861,56,Center,3961910863,140,96.5,9o288vygjpcv3noeqnrnqh3ah,Saeed Al Hamsal,3961910869,213,1.2,3966222445,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494334215,512,12,2,54,31,2kzl64gp8x37bon8tyxojqrr1,1,4.5,56.2,2022-12-31T13:48:07.646Z,2023-01-05T08:36:34Z,3961910963,141,56.5,3961910961,140,0.0,3961911037,15,,3961910959,56,Back,3961910965,212,6.0,3966222523,388,,3961910967,213,3.1,3961910975,167,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494334205,503,6,2,54,32,d47tf49ishm9qnfd8zyc8wv0j,1,98.8,44.2,2022-12-31T13:48:08.681Z,2023-01-05T08:36:38Z,3961910919,56,Center,3961910993,233,513,3961910921,75,,,,,,,,,,,,,,,,,9o288vygjpcv3noeqnrnqh3ah,Saeed Al Hamsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494334217,513,6,2,54,32,2kzl64gp8x37bon8tyxojqrr1,0,1.2,55.8,2022-12-31T13:48:08.681Z,2023-01-05T08:36:38Z,3961910971,73,,3961910969,56,Back,3961911007,233,503,,,,,,,,,,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494334307,504,1,2,54,55,d47tf49ishm9qnfd8zyc8wv0j,0,99.5,0.5,2022-12-31T13:48:30.832Z,2023-01-05T08:37:25Z,3961911415,140,96.4,3961911417,141,58.1,3964106113,72,,3961911409,155,,3961911419,212,39.3,3966222893,178,,3961911405,2,,3961911423,1,,483n2f7a1xkseruh77bj7rxed,S. Bguir,3961911407,6,,3961911413,56,Center,3961911411,223,,3961911421,213,,1.7,,,,,,,,,,,,,,,,,,,,,,
2494334313,515,44,2,54,56,2kzl64gp8x37bon8tyxojqrr1,1,3,45,2022-12-31T13:48:32.597Z,2023-01-05T10:07:38Z,3961911443,56,Back,3961911459,233,505,3961911445,285,,,,,,,,,,,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
