id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/14/value
2498666771,631,1,2,61,34,2kzl64gp8x37bon8tyxojqrr1,1,42,29.1,2023-01-19T16:23:22.377Z,2023-01-21T11:50:05Z,3984723629,213,4.1,3984723625,141,10.3,3986837301,178,,3984723623,140,32.8,3984723621,56,Back,3984723627,212,16.0,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498666783,632,1,2,61,37,2kzl64gp8x37bon8tyxojqrr1,1,32.7,10.3,2023-01-19T16:23:24.748Z,2023-01-21T11:50:08Z,3984723691,213,5.6,3984723687,141,3.7,3984723685,140,38.0,3984723689,212,7.1,3986837365,178,,3984723683,56,Back,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498666795,633,1,2,61,38,2kzl64gp8x37bon8tyxojqrr1,1,38.1,8,2023-01-19T16:23:26.477Z,2023-01-21T11:50:25Z,3986837815,178,,3984723741,56,Back,3984723753,212,11.1,3984723749,141,23.3,3984723745,140,41.8,3984723755,213,1.2,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498666807,634,1,2,61,41,2kzl64gp8x37bon8tyxojqrr1,1,41.8,25,2023-01-19T16:23:29.201Z,2023-01-21T11:50:29Z,3984723843,212,11.2,3984723845,213,2.3,3984723839,140,34.6,3986837915,178,,3984723837,56,Back,3984723841,141,37.1,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498666813,635,1,2,61,44,2kzl64gp8x37bon8tyxojqrr1,1,38.4,46.1,2023-01-19T16:23:32.442Z,2023-01-21T11:50:34Z,3984723901,213,1.5,3984723897,141,87.4,3984723893,56,Back,3986837985,178,,3984723895,140,41.5,3984723899,212,28.3,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498666825,636,1,2,61,48,2kzl64gp8x37bon8tyxojqrr1,1,43.5,89.6,2023-01-19T16:23:36.203Z,2023-01-21T11:50:39Z,3986838141,178,,3984723977,140,58.7,3984723983,212,16.7,3984723985,213,0.3,3984723975,56,Left,3984723979,141,96.9,,,,,,,1omzj46rrvsev6v03nd72dgwl,Abdulrahman Al Obud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498666831,637,1,2,61,50,2kzl64gp8x37bon8tyxojqrr1,0,58.7,96.6,2023-01-19T16:23:38.324Z,2023-01-21T11:50:44Z,3984724007,141,96.3,3984724011,213,6.2,3984724005,140,63.4,3984724009,212,4.9,3986838271,178,,3984724003,56,Left,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498666889,507,61,2,61,50,ebcxfnmnxrxvv6lcjsahgd38j,1,36.6,5.4,2023-01-19T16:23:38.563Z,2023-01-21T11:50:49Z,3986838331,178,,3984724263,56,Back,,,,,,,,,,,,,,,,,,,azjpcg32pigro8iunnll88wyd,Ali Al Zaqan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498666895,508,49,2,61,51,ebcxfnmnxrxvv6lcjsahgd38j,1,36.8,13.8,2023-01-19T16:23:38.780Z,2023-01-21T11:50:58Z,,,,,,,,,,,,,,,,,,,,,,,,,9k81fwyq8bbyhckt5t80fvwet,Sultan Mandash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498666897,509,1,2,61,52,ebcxfnmnxrxvv6lcjsahgd38j,0,36.8,13.8,2023-01-19T16:23:39.842Z,2023-01-21T11:51:04Z,3986838569,178,,3984724297,236,,3984724291,141,11.1,3984724287,56,Back,3984724303,286,,3984724293,212,2.9,3984724289,140,38.9,3984724299,233,638,9k81fwyq8bbyhckt5t80fvwet,Sultan Mandash,3984724295,213,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498666869,638,74,2,61,52,2kzl64gp8x37bon8tyxojqrr1,1,59.2,93.5,2023-01-19T16:23:40.037Z,2023-01-21T11:51:10Z,3984724191,285,,3986838741,178,,3984724189,56,Left,3984724307,233,509,,,,,,,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498666881,639,49,2,61,54,2kzl64gp8x37bon8tyxojqrr1,1,68.4,92.4,2023-01-19T16:23:42.168Z,2023-01-21T11:51:14Z,,,,,,,,,,,,,,,,,,,,,,,,,1omzj46rrvsev6v03nd72dgwl,Abdulrahman Al Obud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499075197,1093,83,2,61,55,ebcxfnmnxrxvv6lcjsahgd38j,1,22.6,15.1,2023-01-19T16:23:43.660Z,2023-01-21T12:28:22Z,3986886273,399,248478,,,,,,,,,,,,,,,,,,,,,,9k81fwyq8bbyhckt5t80fvwet,Sultan Mandash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498666901,640,1,2,61,57,2kzl64gp8x37bon8tyxojqrr1,1,74.9,81.7,2023-01-19T16:23:45.251Z,2023-01-21T11:51:20Z,3984724311,140,72.2,3984724317,213,4.4,3984724315,212,10.0,3986839003,178,,3984724309,56,Center,3984724313,141,67.6,,,,,,,1omzj46rrvsev6v03nd72dgwl,Abdulrahman Al Obud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498666905,641,1,2,61,58,2kzl64gp8x37bon8tyxojqrr1,1,72,66.4,2023-01-19T16:23:46.506Z,2023-01-21T11:51:24Z,3984724359,213,2.6,3984724355,141,72.0,3986839123,178,,3984724353,140,65.3,3984724351,56,Center,3984724357,212,8.0,,,,,,,aatjvj13ffwrj81vcfy68fnit,A. Hamed Allah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498666911,642,1,2,62,1,2kzl64gp8x37bon8tyxojqrr1,1,67.2,70.3,2023-01-19T16:23:48.747Z,2023-01-21T12:28:51Z,3984724389,140,66.3,3984724395,213,4.6,3984724393,212,11.2,3984724387,56,Center,3984724391,141,53.9,3986839257,178,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498666917,643,1,2,62,3,2kzl64gp8x37bon8tyxojqrr1,1,66.5,54.3,2023-01-19T16:23:50.935Z,2023-01-21T11:51:30Z,3984724427,140,71.6,3986839345,178,,3984724431,212,5.4,3984724425,56,Center,3984724433,213,0.1,3984724429,141,55.2,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498666927,644,1,2,62,4,2kzl64gp8x37bon8tyxojqrr1,1,71.7,55.2,2023-01-19T16:23:51.727Z,2023-01-21T11:51:34Z,3984724483,212,9.6,3986839481,178,,3984724477,56,Center,3984724485,213,2.3,3984724479,140,65.6,3984724481,141,65.7,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498666943,645,1,2,62,5,2kzl64gp8x37bon8tyxojqrr1,1,65.2,66,2023-01-19T16:23:53.436Z,2023-01-21T11:51:36Z,3986839559,178,,3984724577,141,60.0,3984724581,213,5.4,3984724573,56,Center,3984724575,140,68.5,3984724579,212,5.4,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498666951,646,1,2,62,9,2kzl64gp8x37bon8tyxojqrr1,1,67.8,62.4,2023-01-19T16:23:57.417Z,2023-01-21T11:51:40Z,3984724605,140,71.7,3984724609,212,6.2,3984724603,56,Center,3984724607,141,69.3,3986839631,178,,3984724611,213,0.9,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498666971,647,1,2,62,11,2kzl64gp8x37bon8tyxojqrr1,0,71.7,69.3,2023-01-19T16:23:59.072Z,2023-01-21T11:51:43Z,3984724711,213,6.1,3986839719,178,,3984724707,141,65.7,3984724703,56,Center,3984724709,212,17.4,3984724705,140,88.1,,,,,,,1omzj46rrvsev6v03nd72dgwl,Abdulrahman Al Obud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498666977,510,1,2,62,13,ebcxfnmnxrxvv6lcjsahgd38j,1,10.2,38.1,2023-01-19T16:24:00.911Z,2023-01-21T11:51:47Z,3986839777,178,,3984724743,212,7.0,3984724737,56,Back,3984724741,141,28.3,3984724745,213,5.0,3984724739,140,12.1,,,,,,,d3hiwrqyxc7ff8vlwk35tnsru,Sami Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498666981,511,49,2,62,14,ebcxfnmnxrxvv6lcjsahgd38j,1,10.2,27.7,2023-01-19T16:24:01.969Z,2023-01-21T11:51:54Z,,,,,,,,,,,,,,,,,,,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498667009,512,1,2,62,19,ebcxfnmnxrxvv6lcjsahgd38j,0,4.2,2.2,2023-01-19T16:24:07.126Z,2023-01-21T11:51:59Z,3984724923,56,Back,3984724933,1,,3984724929,212,17.2,3984724925,140,20.4,3986840079,178,,3984724931,213,0.1,3984724921,157,,3984724927,141,5.6,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498667013,648,49,2,62,20,2kzl64gp8x37bon8tyxojqrr1,1,71.9,88.7,2023-01-19T16:24:08.514Z,2023-01-21T11:52:12Z,,,,,,,,,,,,,,,,,,,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498667015,649,61,2,62,21,2kzl64gp8x37bon8tyxojqrr1,1,72.9,91.5,2023-01-19T16:24:09.335Z,2023-01-21T11:52:29Z,3986840775,178,,3984724937,56,Left,,,,,,,,,,,,,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498667027,650,1,2,62,23,2kzl64gp8x37bon8tyxojqrr1,1,71.6,85,2023-01-19T16:24:10.844Z,2023-01-21T11:52:34Z,3986840897,178,,3984724991,56,Left,3984724997,212,6.8,3984724993,140,78.1,3984724999,213,0.0,3984724995,141,85.1,,,,,,,1omzj46rrvsev6v03nd72dgwl,Abdulrahman Al Obud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498828437,819,45,2,62,24,ebcxfnmnxrxvv6lcjsahgd38j,0,17.5,21.3,2023-01-19T16:24:12.428Z,2023-01-21T11:52:42Z,3985678177,233,1000,3985582191,56,Back,3985582193,285,,,,,,,,,,,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498828433,1000,3,2,62,24,2kzl64gp8x37bon8tyxojqrr1,1,82.5,78.7,2023-01-19T16:24:12.428Z,2023-01-21T11:52:42Z,3985678173,233,819,3985582225,464,,3985582177,286,,3986841103,178,,3985582175,56,Center,,,,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498667029,651,3,2,62,25,2kzl64gp8x37bon8tyxojqrr1,0,87.5,73,2023-01-19T16:24:13.128Z,2023-01-21T11:52:50Z,3984725021,286,,3986841277,178,,3984725019,56,Center,3984725077,233,513,3985582323,465,,,,,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498667039,513,7,2,62,25,ebcxfnmnxrxvv6lcjsahgd38j,1,12.5,27,2023-01-19T16:24:13.331Z,2023-01-21T11:52:53Z,3984725057,56,Back,3985582365,384,,3984725059,285,,3984725073,233,651,3986841321,178,,,,,,,,,,,azjpcg32pigro8iunnll88wyd,Ali Al Zaqan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498667043,514,49,2,62,26,ebcxfnmnxrxvv6lcjsahgd38j,1,13.8,30.4,2023-01-19T16:24:13.748Z,2023-01-21T11:53:02Z,,,,,,,,,,,,,,,,,,,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498667051,515,1,2,62,26,ebcxfnmnxrxvv6lcjsahgd38j,1,13.8,30.4,2023-01-19T16:24:14.496Z,2023-01-21T11:53:07Z,3984725099,56,Back,3984725105,212,16.2,3984725103,141,13.3,3984725101,140,24.5,3984725107,213,5.5,3986841545,178,,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498667065,516,1,2,62,28,ebcxfnmnxrxvv6lcjsahgd38j,1,24.5,13.3,2023-01-19T16:24:15.842Z,2023-01-21T11:53:11Z,3986841635,178,,3984725161,56,Back,3984725167,212,10.0,3984725163,140,24.5,3984725165,141,28.0,3984725169,213,1.6,,,,,,,9k81fwyq8bbyhckt5t80fvwet,Sultan Mandash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498667073,517,1,2,62,30,ebcxfnmnxrxvv6lcjsahgd38j,1,24.5,28,2023-01-19T16:24:17.968Z,2023-01-21T11:53:14Z,3984725211,141,76.9,3984725217,1,,3984725207,56,Back,3984725215,213,1.5,3986841741,178,,3984725209,140,26.0,3984725213,212,33.3,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498667123,518,1,2,62,33,ebcxfnmnxrxvv6lcjsahgd38j,1,26,76.9,2023-01-19T16:24:21.313Z,2023-01-21T11:53:21Z,3984725515,213,0.2,3986841883,178,,3984725509,140,59.6,3984725513,212,35.8,3984725511,141,86.2,3984725517,1,,3984725507,56,Left,,,,483s97qezyiz91n8qzwjd7uuh,Bandar Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498667131,519,3,2,62,41,ebcxfnmnxrxvv6lcjsahgd38j,0,72.8,81.1,2023-01-19T16:24:29.191Z,2023-01-21T11:53:28Z,3984725587,233,652,3984725545,286,,3984725539,56,Left,3985582785,464,,3986841977,178,,,,,,,,,,,cd3zg2t4cq4ghoh61kri7vaad,A. Nwakaeme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498667135,652,7,2,62,41,2kzl64gp8x37bon8tyxojqrr1,0,27.2,18.9,2023-01-19T16:24:29.338Z,2023-01-21T11:53:34Z,3984725579,285,,3984725581,233,519,3984725577,56,Back,3986842079,178,,3985582899,385,,,,,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498667137,520,61,2,62,41,ebcxfnmnxrxvv6lcjsahgd38j,0,72.1,80.9,2023-01-19T16:24:29.680Z,2023-01-21T11:53:52Z,3986842487,178,,3984725589,56,Left,,,,,,,,,,,,,,,,,,,cd3zg2t4cq4ghoh61kri7vaad,A. Nwakaeme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498667163,655,49,2,62,42,2kzl64gp8x37bon8tyxojqrr1,1,22.4,2.1,2023-01-19T16:24:30.613Z,2023-01-21T11:54:04Z,,,,,,,,,,,,,,,,,,,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498667145,653,3,2,62,44,2kzl64gp8x37bon8tyxojqrr1,0,17,9.2,2023-01-19T16:24:32.448Z,2023-01-21T11:54:12Z,3984725631,285,,3986842925,178,,3985583439,464,,3984725629,56,Back,3984725851,233,521,,,,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498667187,521,7,2,62,44,ebcxfnmnxrxvv6lcjsahgd38j,1,83,90.8,2023-01-19T16:24:32.479Z,2023-01-21T11:54:16Z,3986842987,178,,3984725801,167,,3984725847,233,653,3984725805,286,,3984725803,56,Left,3985583489,385,,,,,,,,483s97qezyiz91n8qzwjd7uuh,Bandar Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498667189,522,5,2,62,46,ebcxfnmnxrxvv6lcjsahgd38j,0,77.2,101.6,2023-01-19T16:24:34.525Z,2023-01-21T11:54:19Z,3984725817,56,Left,3984725819,347,,3984726003,233,654,,,,,,,,,,,,,,,,483s97qezyiz91n8qzwjd7uuh,Bandar Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498667159,654,5,2,62,46,2kzl64gp8x37bon8tyxojqrr1,1,22.8,-1.6,2023-01-19T16:24:34.525Z,2023-01-21T11:54:20Z,3984725999,233,522,3984725679,56,Back,3984725681,347,,,,,,,,,,,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498667281,523,27,2,63,8,ebcxfnmnxrxvv6lcjsahgd38j,1,0,0,2023-01-19T16:24:55.742Z,2023-01-21T11:54:37Z,3984726401,233,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498667287,656,27,2,63,8,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2023-01-19T16:24:55.742Z,2023-01-21T11:54:37Z,3984726391,53,7us8hoqv66v0fqos94zxijk2y,3984726395,233,523,3984726389,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498667657,524,28,2,64,45,ebcxfnmnxrxvv6lcjsahgd38j,1,0,0,2023-01-19T16:26:33.164Z,2023-01-21T11:55:19Z,3984728415,55,523,3984763311,233,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498667609,657,28,2,64,45,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2023-01-19T16:26:33.164Z,2023-01-21T11:55:20Z,3984763307,233,524,3984728167,55,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498667633,658,18,2,64,54,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2023-01-19T16:26:42.322Z,2023-01-21T11:55:25Z,3984728325,55,659,3984728303,59,70,3984728301,44,Forward,3984728299,41,,,,,,,,,,,,,,7us8hoqv66v0fqos94zxijk2y,Haroune Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498667635,659,19,2,64,54,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2023-01-19T16:26:42.323Z,2023-01-21T11:55:26Z,3984728307,41,,3984728381,292,6,3984728317,55,658,3984728311,145,11,3984728313,59,36,3984728383,293,2,3984728315,44,Midfielder,,,,38qgiazulsyaxmvqqrdjlw2l0,Marwan Al Sahafi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498667677,660,1,2,65,8,2kzl64gp8x37bon8tyxojqrr1,1,23.1,0,2023-01-19T16:26:56.515Z,2023-01-21T11:55:31Z,3984728519,56,Back,3984728527,141,3.4,3984728531,212,14.1,3984728517,107,,3984728535,213,2.9,3984728523,140,10.0,,,,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498667681,661,1,2,65,8,2kzl64gp8x37bon8tyxojqrr1,0,8.7,4.6,2023-01-19T16:26:56.627Z,2023-01-21T11:55:35Z,3984728553,141,79.7,3984728559,1,,3984728555,212,65.7,3984728549,56,Back,3986844573,178,,3984728551,140,48.1,3984728557,213,0.9,3984728547,157,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498667679,525,49,2,65,14,ebcxfnmnxrxvv6lcjsahgd38j,1,54.1,21.4,2023-01-19T16:27:01.905Z,2023-01-21T11:55:43Z,,,,,,,,,,,,,,,,,,,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498667695,526,1,2,65,16,ebcxfnmnxrxvv6lcjsahgd38j,1,52.6,21.4,2023-01-19T16:27:04.258Z,2023-01-21T11:55:47Z,3984728647,140,35.8,3984728651,212,19.4,3986844919,178,,3984728645,56,Back,3984728649,141,33.2,3984728653,213,2.7,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498667717,527,1,2,65,18,ebcxfnmnxrxvv6lcjsahgd38j,1,35.8,33.2,2023-01-19T16:27:06.387Z,2023-01-21T11:55:50Z,3984728791,140,64.6,3984728787,155,,3984728797,213,5.8,3984728795,212,34.8,3984728799,1,,3984728789,56,Right,3986844997,178,,3984728793,141,7.8,d3hiwrqyxc7ff8vlwk35tnsru,Sami Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498667723,528,3,2,65,22,ebcxfnmnxrxvv6lcjsahgd38j,0,68.4,1.6,2023-01-19T16:27:10.332Z,2023-01-21T11:56:08Z,3984728819,56,Right,3985678185,233,662,3984728821,286,,3985584013,464,,3986845349,178,,,,,,,,,,,9k81fwyq8bbyhckt5t80fvwet,Sultan Mandash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498667725,662,7,2,65,23,2kzl64gp8x37bon8tyxojqrr1,1,31.6,98.4,2023-01-19T16:27:11.297Z,2023-01-21T11:56:11Z,3984728823,56,Back,3984728825,285,,3984728843,233,528,3986845415,178,,3985584065,383,,,,,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498667727,663,49,2,65,25,2kzl64gp8x37bon8tyxojqrr1,1,25.7,96.5,2023-01-19T16:27:12.756Z,2023-01-21T11:56:17Z,,,,,,,,,,,,,,,,,,,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498667737,664,1,2,65,25,2kzl64gp8x37bon8tyxojqrr1,1,26,96.2,2023-01-19T16:27:12.805Z,2023-01-21T11:56:20Z,3984728905,212,5.7,3986845621,178,,3984728899,56,Back,3984728903,141,91.2,3984728907,213,5.6,3984728901,140,30.3,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498667739,665,1,2,65,26,2kzl64gp8x37bon8tyxojqrr1,1,30.3,89.6,2023-01-19T16:27:13.798Z,2023-01-21T11:56:25Z,3984728919,141,82.7,3984728915,56,Back,3984728921,212,14.8,3984728917,140,16.9,3984728923,213,3.5,3986845777,178,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498667757,666,1,2,65,28,2kzl64gp8x37bon8tyxojqrr1,1,18.7,79.1,2023-01-19T16:27:16.346Z,2023-01-21T11:56:29Z,3984729031,56,Back,3984729039,213,5.2,3984729035,141,60.6,3984729037,212,14.5,3986845887,178,,3984729033,140,25.6,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498667771,667,1,2,65,31,2kzl64gp8x37bon8tyxojqrr1,1,26.2,56.6,2023-01-19T16:27:19.480Z,2023-01-21T11:56:34Z,3986846003,178,,3984729101,212,18.4,3984729097,140,26.3,3984729103,213,4.7,3984729095,56,Back,3984729099,141,29.5,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498667783,668,1,2,65,34,2kzl64gp8x37bon8tyxojqrr1,1,25.5,28.5,2023-01-19T16:27:22.671Z,2023-01-21T11:56:38Z,3984729203,140,30.9,3984729205,141,73.3,3984729209,213,1.4,3986846125,178,,3984729207,212,31.0,3984729201,56,Back,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498667803,669,1,2,65,38,2kzl64gp8x37bon8tyxojqrr1,1,31.6,72.7,2023-01-19T16:27:26.356Z,2023-01-21T11:56:40Z,3984729321,140,47.3,3986846171,178,,3984729319,56,Back,3984729327,212,20.6,3984729323,141,90.9,3984729329,213,0.6,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498667809,670,1,2,65,43,2kzl64gp8x37bon8tyxojqrr1,1,64.1,84.2,2023-01-19T16:27:31.701Z,2023-01-21T11:56:45Z,3984729373,141,73.6,3984729375,212,8.1,3986846269,178,,3984729369,56,Center,3984729371,140,67.6,3984729377,213,5.2,,,,,,,1omzj46rrvsev6v03nd72dgwl,Abdulrahman Al Obud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498667817,671,1,2,65,45,2kzl64gp8x37bon8tyxojqrr1,0,67.7,73.5,2023-01-19T16:27:32.841Z,2023-01-21T11:56:49Z,3984729407,213,6.2,3984729399,56,Center,3984729405,212,10.3,3984729401,140,77.5,3986846311,178,,3984729403,141,72.4,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
