id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/10/value,keyPass,qualifier/11/value,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2495305199,555,27,2,72,4,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2023-01-06T16:33:09.222Z,2023-01-14T07:49:38Z,3967004783,53,8i6yz8rk72m7ovjuxjn0vcxqt,3967011547,233,771,3967004781,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305301,771,27,2,72,4,o1iwuxbv233ayidxpibbxy59,1,0,0,2023-01-06T16:33:09.222Z,2023-01-14T07:49:37Z,3967011543,233,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305331,556,28,2,73,10,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2023-01-06T16:34:15.111Z,2023-01-14T07:49:48Z,3967005497,55,555,3967011571,233,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305411,772,28,2,73,10,o1iwuxbv233ayidxpibbxy59,1,0,0,2023-01-06T16:34:15.111Z,2023-01-14T07:49:47Z,3967011551,233,556,3967005829,55,771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305419,773,1,2,73,37,o1iwuxbv233ayidxpibbxy59,0,99.5,99.5,2023-01-06T16:34:41.436Z,2023-01-14T07:49:51Z,3967005873,56,Center,3967005865,2,,3967005963,233,557,3967005879,212,30.9,3967005881,213,4.6,3967005871,223,,3972451583,20,,3967005877,141,54.5,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,3967005875,140,95.2,3967005867,6,,3976214829,178,3967005869,155,,,,,,,,,,,,,,,,,,,,,,,,,
2495305437,557,41,2,73,38,7w4300dn2tnd0eqmbtk531tkx,1,1.7,47.8,2023-01-06T16:34:42.904Z,2023-01-14T07:49:56Z,3967005953,213,1.7,3972451727,378,,3967005947,140,0.0,3967005967,233,773,3976214891,388,,3967005951,212,24.9,3967005949,141,84.2,,,,8i6yz8rk72m7ovjuxjn0vcxqt,Douglas Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305441,558,6,2,73,42,7w4300dn2tnd0eqmbtk531tkx,0,2.1,64.8,2023-01-06T16:34:47.111Z,2023-01-14T07:49:59Z,3967005961,73,,3967005987,233,774,3967005959,56,Back,,,,,,,,,,,,,,,,8i6yz8rk72m7ovjuxjn0vcxqt,Douglas Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305439,774,6,2,73,42,o1iwuxbv233ayidxpibbxy59,1,97.9,35.2,2023-01-06T16:34:47.111Z,2023-01-14T07:50:00Z,3967005955,56,Center,3967005957,75,,3967005983,233,558,,,,,,,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305509,775,1,2,74,8,o1iwuxbv233ayidxpibbxy59,1,99.5,0.5,2023-01-06T16:35:12.505Z,2023-01-14T08:11:22Z,3967006365,155,,3967006373,141,47.5,3967006371,140,90.4,3967006377,213,1.9,3967006759,154,,3967006379,1,,3967006757,210,13,3967006363,6,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,3967006375,212,33.4,3976214937,178,,3967006369,56,3967006367,224,3967006361,2,3972451929,20,,,,,,,,,Center,1,,,,,,,,,,,
2495305549,778,44,2,74,9,o1iwuxbv233ayidxpibbxy59,1,90,47.9,2023-01-06T16:35:13.962Z,2023-01-14T08:11:22Z,3967006587,233,559,3967006567,286,,3967006565,56,Center,,,,,,,,,,,,,,,,cf6l2e5tkglv7decs50666w44,Abdullah Radif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305501,559,44,2,74,9,7w4300dn2tnd0eqmbtk531tkx,0,10,52.1,2023-01-06T16:35:13.963Z,2023-01-14T07:50:09Z,3967006325,285,,3967006633,233,778,3967006323,56,Back,,,,,,,,,,,,,,,,3uwyni9c8q0rprd1nhtt073e1,I. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305513,776,13,2,74,9,o1iwuxbv233ayidxpibbxy59,1,90.4,47.5,2023-01-06T16:35:14.017Z,2023-01-14T08:11:22Z,3967006771,102,62.2,3967006777,231,47.8,3967006663,25,,3967006669,328,,3967006765,154,,3967006773,103,4.2,3967006665,15,,3976215041,388,,cf6l2e5tkglv7decs50666w44,Abdullah Radif,3967006393,17,,3967006767,55,775,3967006761,73,3967006763,29,3967006775,230,3967006397,56,,,,,,,,98.0,,,,Center,,,,,,,,,
2495305511,560,5,2,74,11,7w4300dn2tnd0eqmbtk531tkx,1,-1,29.9,2023-01-06T16:35:15.862Z,2023-01-14T07:50:19Z,3967006385,346,,3967006421,233,777,3967006383,56,Back,,,,,,,,,,,,,,,,3uwyni9c8q0rprd1nhtt073e1,I. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305519,777,5,2,74,11,o1iwuxbv233ayidxpibbxy59,0,101,70.1,2023-01-06T16:35:15.862Z,2023-01-14T07:50:19Z,3967006437,233,560,3967006407,346,,3967006405,56,Center,,,,,,,,,,,,,,,,cf6l2e5tkglv7decs50666w44,Abdullah Radif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305605,561,1,2,74,38,7w4300dn2tnd0eqmbtk531tkx,1,5,48.8,2023-01-06T16:35:42.696Z,2023-01-14T07:50:22Z,3967006923,212,60.4,3967006915,155,,3967006921,141,2.2,3967006927,1,,3967006931,74,,3967006913,124,,3967006925,213,5.7,3967006919,140,54.0,8i6yz8rk72m7ovjuxjn0vcxqt,Douglas Friedrich,3967006917,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305607,562,1,2,74,41,7w4300dn2tnd0eqmbtk531tkx,0,54,2.5,2023-01-06T16:35:46.164Z,2023-01-14T07:50:26Z,3967006941,141,0.0,3967006933,3,,3967006935,168,,3967006945,213,6.1,3967006939,140,66.5,3976215181,388,,3967006943,212,13.5,3967006937,56,Right,73n9fjkvpac4i2s9kn6j86evp,Morato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305615,563,5,2,74,42,7w4300dn2tnd0eqmbtk531tkx,0,61.4,-1.6,2023-01-06T16:35:47.268Z,2023-01-14T07:50:31Z,3967006971,347,,3967006969,56,Right,3967007033,233,779,,,,,,,,,,,,,,,,73n9fjkvpac4i2s9kn6j86evp,Morato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305621,779,5,2,74,42,o1iwuxbv233ayidxpibbxy59,1,38.6,101.6,2023-01-06T16:35:47.268Z,2023-01-14T07:50:30Z,3967006997,56,Back,3967007025,233,563,3967006999,347,,,,,,,,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305649,780,1,2,74,51,o1iwuxbv233ayidxpibbxy59,1,44,100,2023-01-06T16:35:56.109Z,2023-01-14T07:50:33Z,3967007155,213,4.3,3967007145,107,,3967007153,212,18.9,3967007151,141,76.3,3967007149,140,36.2,3967007147,56,Back,3967007501,189,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305713,785,61,2,74,52,o1iwuxbv233ayidxpibbxy59,1,34.4,75.9,2023-01-06T16:35:57.262Z,2023-01-14T07:50:34Z,3967007629,189,,3976215249,178,,3967007559,56,Back,,,,,,,,,,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305661,781,1,2,74,53,o1iwuxbv233ayidxpibbxy59,1,36.5,25.2,2023-01-06T16:35:57.542Z,2023-01-14T07:50:39Z,3967007235,213,5.8,3976215299,178,,3967007233,212,26.7,3967007227,56,Right,3967007231,141,5.5,3967007229,140,58.5,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305669,782,1,2,74,59,o1iwuxbv233ayidxpibbxy59,1,59.5,6.1,2023-01-06T16:36:03.799Z,2023-01-14T07:50:42Z,3967007273,141,19.8,3967007275,212,10.0,3976215327,178,,3967007271,140,56.1,3967007277,213,1.9,3967007269,56,Right,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305685,783,1,2,75,2,o1iwuxbv233ayidxpibbxy59,0,58.1,21.5,2023-01-06T16:36:06.522Z,2023-01-14T07:27:53Z,3967007419,196,,3967007429,213,0.8,3967007427,212,64.4,3967007431,1,,3967007417,155,,3967007421,56,Left,3967007423,140,100.0,3976203087,178,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,3967007425,141,89.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305687,565,5,2,75,6,7w4300dn2tnd0eqmbtk531tkx,1,-1,11.9,2023-01-06T16:36:10.865Z,2023-01-14T07:28:00Z,3967007445,233,784,3967007437,346,,3967007435,56,Back,,,,,,,,,,,,,,,,4xf79nz0hvi8o83ta08cftffu,Omar Al Oudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305689,784,5,2,75,6,o1iwuxbv233ayidxpibbxy59,0,101,88.1,2023-01-06T16:36:10.865Z,2023-01-14T07:27:59Z,3967007449,233,565,3967007443,346,,3967007441,56,Left,,,,,,,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305683,564,43,2,75,8,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2023-01-06T16:36:13.280Z,2023-01-06T16:36:18Z,3967007457,144,49,,,,,,,,,,,,,,,,,,,,,,4xf79nz0hvi8o83ta08cftffu,Omar Al Oudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305747,566,18,2,75,35,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2023-01-06T16:36:40.181Z,2023-01-14T07:28:03Z,3967007755,44,Midfielder,3967007757,59,15,3967007777,55,567,3967007753,42,,,,,,,,,,,,,,7q7awmtwv66htmei0xy1hzdn9,A. Biyogo Poko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305749,567,19,2,75,35,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2023-01-06T16:36:40.182Z,2023-01-14T07:28:04Z,3967007765,59,17,3967007773,55,566,3967007763,145,8,3967007759,42,,3967007767,292,7,3967007771,44,Midfielder,3967007769,293,5,,,,ds9mymwdsucrwhkrwxpe2ymll,Hassan Al Majhad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305809,568,1,2,75,47,7w4300dn2tnd0eqmbtk531tkx,1,5.2,43.1,2023-01-06T16:36:52.196Z,2023-01-14T07:28:07Z,3967008049,1,,3967008041,140,54.9,3967008047,213,6.0,3967008043,141,23.1,3967008037,124,,3967008053,74,,3967008039,56,Center,3967008045,212,53.9,8i6yz8rk72m7ovjuxjn0vcxqt,Douglas Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305811,569,1,2,75,51,7w4300dn2tnd0eqmbtk531tkx,0,53.9,23.9,2023-01-06T16:36:55.834Z,2023-01-14T07:28:11Z,3967008065,212,14.9,3967008063,141,28.3,3967008055,3,,3967008061,140,67.8,3976203205,388,,3967008059,56,Center,3967008067,213,0.2,3967008057,168,,4xf79nz0hvi8o83ta08cftffu,Omar Al Oudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305815,786,49,2,75,53,o1iwuxbv233ayidxpibbxy59,1,34.5,64.6,2023-01-06T16:36:57.769Z,2023-01-14T07:28:20Z,,,,,,,,,,,,,,,,,,,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305841,787,1,2,75,56,o1iwuxbv233ayidxpibbxy59,1,38.6,53.1,2023-01-06T16:37:00.501Z,2023-01-14T07:28:31Z,3967008209,141,47.2,3967008207,140,30.6,3967008213,213,3.6,3967008211,212,9.3,3976203387,178,,3967008205,56,Back,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305847,788,1,2,75,59,o1iwuxbv233ayidxpibbxy59,1,32.8,44.5,2023-01-06T16:37:04.050Z,2023-01-14T07:28:45Z,3967008241,141,6.8,3976203507,178,,3967008245,213,5.0,3967008239,140,38.9,3967008243,212,26.4,3967008237,56,Back,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305859,789,1,2,76,3,o1iwuxbv233ayidxpibbxy59,1,38.4,6.8,2023-01-06T16:37:07.786Z,2023-01-14T07:28:48Z,3967008317,212,18.4,3967008311,56,Right,3967008319,213,6.1,3967008315,141,1.4,3976203557,178,,3967008313,140,55.6,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305865,790,1,2,76,7,o1iwuxbv233ayidxpibbxy59,1,65.7,18.2,2023-01-06T16:37:11.427Z,2023-01-14T07:28:52Z,3967008349,213,2.8,3967008341,56,Center,3967008347,212,13.3,3967008343,140,53.6,3976203573,178,,3967008345,141,23.9,,,,,,,de3zx99d8qybnoq7nvlcd7xii,Turki Fahad Al Mutairi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305875,791,1,2,76,9,o1iwuxbv233ayidxpibbxy59,0,54.4,26.1,2023-01-06T16:37:13.801Z,2023-01-14T07:28:54Z,3967008415,213,0.4,3967008409,140,87.5,3967008413,212,37.7,3967008407,56,Center,3967008401,155,,3967008417,1,,3967008411,141,47.5,3976203605,178,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305879,570,12,2,76,11,7w4300dn2tnd0eqmbtk531tkx,1,12.8,46.9,2023-01-06T16:37:15.825Z,2023-01-14T07:29:00Z,3967008439,141,46.4,3976203663,178,,3967008437,140,28.5,3967008443,213,6.3,3967008441,212,16.5,3967008435,56,Back,,,,,,,3par6lcu330qnblngnl7b209h,Mohammed Al Khabrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305881,571,1,2,76,14,7w4300dn2tnd0eqmbtk531tkx,0,26.8,49.1,2023-01-06T16:37:18.914Z,2023-01-14T07:29:04Z,3967008455,213,5.5,3967008445,3,,3967008453,212,18.8,3976203705,388,,3967008449,140,39.1,3967008451,141,29.1,3967008447,56,Back,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305891,792,1,2,76,16,o1iwuxbv233ayidxpibbxy59,1,59.1,77.5,2023-01-06T16:37:21.074Z,2023-01-14T07:29:07Z,3967008511,212,9.6,3976203753,178,,3967008505,56,Center,3967008509,141,64.8,3967008513,213,5.2,3967008507,140,63.2,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305899,793,1,2,76,18,o1iwuxbv233ayidxpibbxy59,1,63.6,64.2,2023-01-06T16:37:22.631Z,2023-01-14T07:29:11Z,3967008547,212,17.7,3967008545,141,38.2,3967008541,56,Center,3976203787,178,,3967008543,140,63.4,3967008549,213,4.7,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305911,794,1,2,76,21,o1iwuxbv233ayidxpibbxy59,1,67.3,34.8,2023-01-06T16:37:25.945Z,2023-01-14T07:29:13Z,3967008617,56,Right,3976203829,178,,3967008621,141,7.3,3967008619,140,81.9,3967008625,213,5.4,3967008623,212,24.2,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305913,795,1,2,76,25,o1iwuxbv233ayidxpibbxy59,0,81.3,11.1,2023-01-06T16:37:29.420Z,2023-01-14T07:29:18Z,3972458103,386,,3976203857,178,,3967008641,213,1.3,3967008635,140,86.7,3972458101,225,,3967008633,56,Center,3972458105,72,,3967008629,2,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,3967008639,212,21.3,3967008637,141,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305923,572,12,2,76,25,7w4300dn2tnd0eqmbtk531tkx,1,10.3,63.9,2023-01-06T16:37:30.177Z,2023-01-14T07:29:23Z,3976203931,178,,3967008685,141,46.0,3967008683,140,32.0,3967008687,212,25.8,3967008681,56,Back,3967008689,213,5.8,,,,,,,3uwyni9c8q0rprd1nhtt073e1,I. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305927,573,49,2,76,31,7w4300dn2tnd0eqmbtk531tkx,1,31.9,46.6,2023-01-06T16:37:35.552Z,2023-01-14T07:29:32Z,,,,,,,,,,,,,,,,,,,,,,,,,22cd6gzfwo341qai1o6014251,S. Çikalleshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305947,574,1,2,76,31,7w4300dn2tnd0eqmbtk531tkx,0,31.3,44.5,2023-01-06T16:37:36.297Z,2023-01-14T07:29:35Z,3967008785,155,,3967008791,141,0.0,3967008787,56,Back,3967008793,212,31.5,3967008795,213,4.8,3976204029,178,,3967008789,140,35.4,,,,22cd6gzfwo341qai1o6014251,S. Çikalleshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305951,575,5,2,76,34,7w4300dn2tnd0eqmbtk531tkx,0,34.9,-1.7,2023-01-06T16:37:38.889Z,2023-01-14T07:29:38Z,3967008833,233,796,3967008811,347,,3967008809,56,Back,,,,,,,,,,,,,,,,22cd6gzfwo341qai1o6014251,S. Çikalleshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305953,796,5,2,76,34,o1iwuxbv233ayidxpibbxy59,1,65.1,101.7,2023-01-06T16:37:38.889Z,2023-01-14T07:29:37Z,3967008817,233,575,3967008815,347,,3967008813,56,Left,,,,,,,,,,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305957,797,1,2,76,37,o1iwuxbv233ayidxpibbxy59,0,65.6,100,2023-01-06T16:37:41.685Z,2023-01-14T07:29:41Z,3967008847,213,5.7,3967008839,56,Left,3967008845,212,9.7,3967008841,140,73.1,3967008837,107,,3967008843,141,93.6,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305961,576,8,2,76,38,7w4300dn2tnd0eqmbtk531tkx,1,27.7,5.6,2023-01-06T16:37:42.777Z,2023-01-14T07:29:52Z,3972458409,385,,3967008849,56,Back,3976204203,388,,,,,,,,,,,,,,,,,4xf79nz0hvi8o83ta08cftffu,Omar Al Oudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305963,577,5,2,76,39,7w4300dn2tnd0eqmbtk531tkx,0,34.9,-1.8,2023-01-06T16:37:43.851Z,2023-01-14T07:29:57Z,3967008853,56,Back,3967008855,347,,3967008897,233,798,,,,,,,,,,,,,,,,4xf79nz0hvi8o83ta08cftffu,Omar Al Oudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495305971,798,5,2,76,39,o1iwuxbv233ayidxpibbxy59,1,65.1,101.8,2023-01-06T16:37:43.851Z,2023-01-14T07:29:57Z,3967008885,56,Left,3967008893,233,577,3967008887,347,,,,,,,,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495306003,799,1,2,76,49,o1iwuxbv233ayidxpibbxy59,1,68.4,100,2023-01-06T16:37:53.633Z,2023-01-14T07:30:05Z,3967009039,212,7.5,3967009031,107,,3967009037,141,94.5,3967009041,213,3.8,3967009033,56,Left,3967009035,140,62.6,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495306015,800,1,2,76,51,o1iwuxbv233ayidxpibbxy59,1,62.9,93.9,2023-01-06T16:37:56.146Z,2023-01-14T07:30:08Z,3967009103,213,4.3,3967009095,56,Center,3967009099,141,61.8,3967009101,212,24.1,3967009097,140,53.1,3976204329,178,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495306017,801,1,2,76,55,o1iwuxbv233ayidxpibbxy59,1,62.7,56.4,2023-01-06T16:37:59.472Z,2023-01-14T07:30:14Z,3967009115,213,4.7,3967009109,140,63.0,3967009113,212,12.7,3967009107,56,Center,3976204393,178,,3967009111,141,37.7,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495306023,802,1,2,76,57,o1iwuxbv233ayidxpibbxy59,1,63.7,36.4,2023-01-06T16:38:01.762Z,2023-01-14T07:30:16Z,3976204409,178,,3967009155,213,6.2,3967009153,212,9.4,3967009149,140,72.6,3967009151,141,35.4,3967009147,56,Center,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495306033,803,1,2,76,59,o1iwuxbv233ayidxpibbxy59,1,72,28.8,2023-01-06T16:38:03.933Z,2023-01-14T07:30:19Z,3967009207,141,1.9,3967009209,212,19.1,3967009205,140,77.3,3976204429,178,,3967009211,213,5.0,3967009203,56,Right,,,,,,,de3zx99d8qybnoq7nvlcd7xii,Turki Fahad Al Mutairi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495306043,804,1,2,77,3,o1iwuxbv233ayidxpibbxy59,1,78,2.6,2023-01-06T16:38:07.402Z,2023-01-14T07:30:23Z,3967009269,141,20.1,3967009271,212,15.9,3976204461,178,,3967009267,140,68.0,3967009265,56,Right,3967009273,213,2.3,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495306053,805,1,2,77,5,o1iwuxbv233ayidxpibbxy59,1,67.4,21.3,2023-01-06T16:38:09.934Z,2023-01-14T07:30:26Z,3967009299,56,Center,3967009303,141,39.5,3976204485,178,,3967009305,212,15.7,3967009301,140,58.2,3967009307,213,2.2,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495306061,806,1,2,77,7,o1iwuxbv233ayidxpibbxy59,1,59.5,39.1,2023-01-06T16:38:12.015Z,2023-01-14T07:30:30Z,3967009361,212,30.5,3976204537,178,,3967009359,141,82.7,3967009357,140,66.2,3967009363,213,1.3,3967009355,56,Left,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495306067,807,1,2,77,10,o1iwuxbv233ayidxpibbxy59,1,66.4,83.9,2023-01-06T16:38:15.213Z,2023-01-14T07:30:33Z,3967009415,141,97.2,3967009413,140,73.0,3967009411,56,Left,3967009417,212,11.4,3967009419,213,0.9,3976204559,178,,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495306077,808,1,2,77,13,o1iwuxbv233ayidxpibbxy59,1,73.5,96.9,2023-01-06T16:38:17.655Z,2023-01-14T07:30:36Z,3967009469,140,78.6,3967009471,141,71.2,3967009467,56,Center,3967009475,213,5.0,3967009473,212,18.3,3976204587,178,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495306079,809,1,2,77,15,o1iwuxbv233ayidxpibbxy59,1,78.5,71.4,2023-01-06T16:38:19.829Z,2023-01-14T07:30:42Z,3967009503,56,Center,3967009511,213,2.7,3967009505,140,70.4,3976204641,178,,3967009509,212,9.6,3967009507,141,77.9,,,,,,,8ab4hqpw7m6ocphleluf9sicp,Hassan Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495306085,810,1,2,77,16,o1iwuxbv233ayidxpibbxy59,1,70.4,77.9,2023-01-06T16:38:20.629Z,2023-01-14T07:30:49Z,3967009529,213,0.7,3976204701,178,,3967009521,56,Left,3967009527,212,9.1,3967009523,140,76.9,3967009525,141,86.8,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495306087,811,50,2,77,16,o1iwuxbv233ayidxpibbxy59,1,75.3,88.6,2023-01-06T16:38:21.140Z,2023-01-14T07:30:57Z,3967009573,233,578,3967009533,56,Left,3967009535,286,,,,,,,,,,,,,,,,,8ab4hqpw7m6ocphleluf9sicp,Hassan Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495306091,578,7,2,77,17,7w4300dn2tnd0eqmbtk531tkx,1,24.7,11.4,2023-01-06T16:38:21.928Z,2023-01-14T07:31:00Z,3967009553,285,,3972459141,384,,3976204765,178,,3967009551,56,Back,3967009569,233,811,,,,,,,,,,73n9fjkvpac4i2s9kn6j86evp,Morato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495306093,579,49,2,77,18,7w4300dn2tnd0eqmbtk531tkx,1,32.2,9.7,2023-01-06T16:38:22.723Z,2023-01-14T07:31:04Z,,,,,,,,,,,,,,,,,,,,,,,,,22cd6gzfwo341qai1o6014251,S. Çikalleshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
