id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,assist,qualifier/17/value
2543168563,454,12,2,53,9,4djrvao40r1vgr4psfl5dzc80,1,12.6,34,2023-05-03T19:42:07.929Z,2023-05-03T19:42:12Z,4248019435,56,Back,4248019439,141,0.0,4248019441,212,23.9,4248019443,213,4.8,4248019437,140,15.5,4248019473,167,,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543168569,455,5,2,53,11,4djrvao40r1vgr4psfl5dzc80,0,14,-1.4,2023-05-03T19:42:09.828Z,2023-05-03T20:34:37Z,4248019567,233,478,4248019455,347,,4248019453,56,Back,,,,,,,,,,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543168585,478,5,2,53,11,2xl3g56k2mbuwdbre46s29vt4,1,86,101.4,2023-05-03T19:42:09.828Z,2023-05-03T19:42:13Z,4248019551,56,Left,4248019553,347,,4248019557,233,455,,,,,,,,,,,,,,,,aotysrmw0ffmznm2u4ya487o5,J. Beauguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543168725,479,1,2,53,23,2xl3g56k2mbuwdbre46s29vt4,1,87.5,100,2023-05-03T19:42:21.236Z,2023-05-03T19:42:23Z,4248020321,213,3.5,4248020323,1,,4248020313,56,Left,4248020311,107,,4248020319,212,27.1,4248020315,140,63.1,4248020317,141,89.1,,,,3a591b3l0o7ucdb8w72vjz4kp,Abdulelah Al Bukhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543168771,480,1,2,53,25,2xl3g56k2mbuwdbre46s29vt4,1,63.1,89.1,2023-05-03T19:42:23.476Z,2023-05-03T19:42:26Z,4248020527,140,73.9,4248020531,212,12.1,4248020533,213,0.4,4248020525,56,Left,4248020529,141,95.5,,,,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543168807,481,1,2,53,28,2xl3g56k2mbuwdbre46s29vt4,1,74.1,95.5,2023-05-03T19:42:26.164Z,2023-05-03T19:42:28Z,4248020729,140,61.8,4248020735,213,3.6,4248020731,141,86.6,4248020733,212,14.3,4248020727,56,Left,,,,,,,,,,3a591b3l0o7ucdb8w72vjz4kp,Abdulelah Al Bukhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543168833,482,1,2,53,30,2xl3g56k2mbuwdbre46s29vt4,1,61.7,85.4,2023-05-03T19:42:28.853Z,2023-05-03T19:42:32Z,4248020869,141,76.8,4248020873,213,3.7,4248020871,212,10.8,4248020865,56,Center,4248020867,140,53.1,,,,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543168875,483,1,2,53,32,2xl3g56k2mbuwdbre46s29vt4,1,53.1,76.8,2023-05-03T19:42:31.013Z,2023-05-03T19:42:34Z,4248021083,56,Left,4248021087,141,92.0,4248021091,213,1.1,4248021089,212,11.9,4248021085,140,58.7,,,,,,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543168929,484,1,2,53,36,2xl3g56k2mbuwdbre46s29vt4,1,60.6,90.5,2023-05-03T19:42:34.549Z,2023-05-03T19:42:38Z,4248021343,56,Center,4248021351,213,5.5,4248021345,140,75.5,4248021349,212,22.7,4248021347,141,66.4,,,,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543168945,485,1,2,53,40,2xl3g56k2mbuwdbre46s29vt4,1,75.5,66.4,2023-05-03T19:42:38.548Z,2023-05-03T19:43:10Z,4248021497,141,57.0,4248021501,213,5.8,4248021495,140,87.1,4248021499,212,13.8,4248021493,56,Center,4248021491,168,,,,,,,,b21fztzyrqua7i6lkfk7wh979,K. Yoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543168957,486,1,2,53,42,2xl3g56k2mbuwdbre46s29vt4,1,88.2,56.2,2023-05-03T19:42:40.884Z,2023-05-03T20:26:22Z,4248021571,140,89.9,4248021573,141,48.7,4248021577,213,5.0,4248021569,56,Center,4248021575,212,5.4,,,,,,,,,,aotysrmw0ffmznm2u4ya487o5,J. Beauguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543168961,487,43,2,53,44,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2023-05-03T19:42:42.389Z,2023-05-03T19:43:03Z,4248021587,286,0,4248023093,144,45,4248021585,56,Center,,,,,,,,,,,,,,,,aotysrmw0ffmznm2u4ya487o5,J. Beauguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543168981,488,61,2,53,44,2xl3g56k2mbuwdbre46s29vt4,0,89.2,49.3,2023-05-03T19:42:43.150Z,2023-05-08T14:08:31Z,4248021707,56,Center,,,,,,,,,,,,,,,,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543199503,757,43,2,53,45,4djrvao40r1vgr4psfl5dzc80,1,0,0,2023-05-03T19:42:43.151Z,2023-05-08T14:08:29Z,4248187687,285,0,4248187701,233,488,4262255259,144,7,4248187685,56,Back,,,,,,,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543169027,456,12,2,53,46,4djrvao40r1vgr4psfl5dzc80,1,11.2,54.5,2023-05-03T19:42:44.779Z,2023-05-03T20:26:48Z,4248021955,140,26.3,4248021961,213,6.1,4248021953,56,Back,4248021959,212,16.2,4248021957,141,49.9,,,,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543169031,457,49,2,53,47,4djrvao40r1vgr4psfl5dzc80,1,38.7,59.6,2023-05-03T19:42:45.541Z,2023-05-03T20:27:39Z,,,,,,,,,,,,,,,,,,,,,,,,,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543169033,458,1,2,53,47,4djrvao40r1vgr4psfl5dzc80,0,24.5,49.3,2023-05-03T19:42:45.699Z,2023-05-08T14:08:58Z,4248024557,212,2.1,4248024555,141,52.2,4248024553,140,25.2,4248024559,213,1.2,4248024551,56,Back,,,,,,,,,,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543200593,850,61,2,53,48,2xl3g56k2mbuwdbre46s29vt4,1,81.2,50.3,2023-05-03T19:42:46.151Z,2023-05-03T20:28:12Z,4248193695,56,Center,,,,,,,,,,,,,,,,,,,,,,b21fztzyrqua7i6lkfk7wh979,K. Yoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543201435,851,49,2,53,50,2xl3g56k2mbuwdbre46s29vt4,1,57.6,29.5,2023-05-03T19:42:48.151Z,2023-05-03T20:29:22Z,,,,,,,,,,,,,,,,,,,,,,,,,dr08g6m75jde8h9p96jfwojit,Amiri Kurdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543201571,852,1,2,53,51,2xl3g56k2mbuwdbre46s29vt4,0,57.9,29.1,2023-05-03T19:42:49.151Z,2023-05-08T14:09:18Z,4248199535,157,,4248199307,140,55.0,4248199311,212,18.6,4248199313,213,1.7,4248199305,56,Center,4248199537,1,,4248199309,141,56.1,,,,dr08g6m75jde8h9p96jfwojit,Amiri Kurdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543169067,459,49,2,53,51,4djrvao40r1vgr4psfl5dzc80,1,45.4,49.5,2023-05-03T19:42:49.251Z,2023-05-03T20:28:52Z,,,,,,,,,,,,,,,,,,,,,,,,,8cfopdu7tyfve6iu3sinme1gp,Bruno Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543169075,460,1,2,53,51,4djrvao40r1vgr4psfl5dzc80,0,35.6,59,2023-05-03T19:42:49.308Z,2023-05-03T20:28:51Z,4248022179,141,63.5,4248022175,56,Back,4248022183,213,0.4,4248022181,212,8.1,4248022177,140,42.7,,,,,,,,,,8cfopdu7tyfve6iu3sinme1gp,Bruno Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543169103,489,49,2,53,54,2xl3g56k2mbuwdbre46s29vt4,1,55.4,34.2,2023-05-03T19:42:52.549Z,2023-05-03T20:28:56Z,,,,,,,,,,,,,,,,,,,,,,,,,dr08g6m75jde8h9p96jfwojit,Amiri Kurdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543169117,490,1,2,53,54,2xl3g56k2mbuwdbre46s29vt4,1,55.4,32.4,2023-05-03T19:42:52.901Z,2023-05-03T20:29:00Z,4248022427,213,1.5,4248022423,141,46.4,4248022421,140,55.7,4248022419,56,Center,4248022425,212,9.5,,,,,,,,,,dr08g6m75jde8h9p96jfwojit,Amiri Kurdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543169149,491,1,2,53,55,2xl3g56k2mbuwdbre46s29vt4,1,55.2,45.2,2023-05-03T19:42:54.101Z,2023-05-03T19:42:56Z,4248022579,56,Center,4248022587,213,1.0,4248022585,212,26.1,4248022583,141,78.3,4248022581,140,67.8,,,,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543169179,492,1,2,53,58,2xl3g56k2mbuwdbre46s29vt4,0,70.9,77.6,2023-05-03T19:42:56.309Z,2023-05-03T19:42:58Z,4248022737,212,20.7,4248022739,213,5.3,4248022731,56,Center,4248022733,140,81.0,4248022735,141,51.5,,,,,,,,,,3a591b3l0o7ucdb8w72vjz4kp,Abdulelah Al Bukhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543169203,461,12,2,54,0,4djrvao40r1vgr4psfl5dzc80,1,21.6,46.4,2023-05-03T19:42:58.979Z,2023-05-03T19:43:01Z,4248022919,167,,4248022877,213,4.8,4248022873,141,0.0,4248022871,140,23.6,4248022869,56,Back,4248022875,212,32.5,,,,,,,cp8kbj12wth398bnglywepk9,Ibrahim Al Nakhli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543169207,462,5,2,54,2,4djrvao40r1vgr4psfl5dzc80,0,21.6,-1.6,2023-05-03T19:43:00.663Z,2023-05-03T20:34:37Z,4248023229,233,493,4248022895,347,,4248022891,56,Back,,,,,,,,,,,,,,,,cp8kbj12wth398bnglywepk9,Ibrahim Al Nakhli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543169259,493,5,2,54,2,2xl3g56k2mbuwdbre46s29vt4,1,78.4,101.6,2023-05-03T19:43:00.663Z,2023-05-03T19:43:05Z,4248023215,233,462,4248023197,347,,4248023195,56,Left,,,,,,,,,,,,,,,,3a591b3l0o7ucdb8w72vjz4kp,Abdulelah Al Bukhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543169477,494,1,2,54,20,2xl3g56k2mbuwdbre46s29vt4,1,77.4,100,2023-05-03T19:43:18.214Z,2023-05-03T19:43:20Z,4248024403,213,3.9,4248024397,212,24.9,4248024381,56,Center,4248024409,1,,4248024385,140,59.7,4248024377,107,,4248024389,141,76.8,,,,3a591b3l0o7ucdb8w72vjz4kp,Abdulelah Al Bukhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543169509,495,1,2,54,22,2xl3g56k2mbuwdbre46s29vt4,1,59.7,76.8,2023-05-03T19:43:20.358Z,2023-05-03T19:43:22Z,4248024533,212,10.5,4248024531,141,64.7,4248024529,140,65.9,4248024535,213,5.4,4248024527,56,Center,,,,,,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543169517,496,1,2,54,23,2xl3g56k2mbuwdbre46s29vt4,1,65.9,64.7,2023-05-03T19:43:22.118Z,2023-05-03T19:43:23Z,4248024587,212,11.2,4248024583,140,57.9,4248024589,213,2.4,4248024581,56,Center,4248024585,141,75.6,,,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543169545,497,1,2,54,25,2xl3g56k2mbuwdbre46s29vt4,1,57.9,75.6,2023-05-03T19:43:23.269Z,2023-05-03T19:43:25Z,4248024733,141,90.3,4248024731,140,62.5,4248024729,56,Left,4248024735,212,11.1,4248024737,213,1.1,,,,,,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543169611,498,1,2,54,27,2xl3g56k2mbuwdbre46s29vt4,1,62.5,90.3,2023-05-03T19:43:25.270Z,2023-05-03T19:43:30Z,4248025143,141,76.6,4248025141,140,85.4,4248025147,213,5.9,4248025139,56,Center,4248025145,212,25.8,,,,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543169635,499,1,2,54,32,2xl3g56k2mbuwdbre46s29vt4,0,92.1,76.3,2023-05-03T19:43:30.264Z,2023-05-08T14:10:11Z,4248025245,213,4.3,4248025235,140,82.2,4248025237,141,36.3,4262262561,224,,4262262563,72,,4262262381,2,,4248025233,56,Center,4248025231,155,,aotysrmw0ffmznm2u4ya487o5,J. Beauguel,4248025241,212,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543169667,463,49,2,54,35,4djrvao40r1vgr4psfl5dzc80,1,24.4,57.2,2023-05-03T19:43:33.573Z,2023-05-03T19:43:33Z,,,,,,,,,,,,,,,,,,,,,,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543169681,464,1,2,54,35,4djrvao40r1vgr4psfl5dzc80,1,24.4,57.2,2023-05-03T19:43:33.611Z,2023-05-03T19:43:34Z,4248025507,212,13.0,4248025509,213,2.7,4248025505,141,65.9,4248025501,56,Back,4248025503,140,13.4,,,,,,,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543169733,465,1,2,54,36,4djrvao40r1vgr4psfl5dzc80,1,12.3,67.8,2023-05-03T19:43:34.756Z,2023-05-03T19:43:38Z,4248025791,56,Back,4248025793,140,13.3,4248025799,213,1.5,4248025795,141,86.3,4248025797,212,12.6,,,,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543169741,466,4,2,54,38,4djrvao40r1vgr4psfl5dzc80,1,10.8,88.6,2023-05-03T19:43:37.045Z,2023-05-03T19:43:39Z,4248025857,233,500,4248025835,152,,4248025837,285,,4248025829,13,,4248025831,294,,4248025833,56,Back,,,,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543169739,500,4,2,54,38,2xl3g56k2mbuwdbre46s29vt4,0,89.2,11.4,2023-05-03T19:43:37.046Z,2023-05-03T19:44:32Z,4248025827,286,,4248025825,152,,4248025819,13,,4248025887,233,466,4248025821,294,,4248025823,56,Right,,,,,,,dr08g6m75jde8h9p96jfwojit,Amiri Kurdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543170183,467,18,2,55,18,4djrvao40r1vgr4psfl5dzc80,1,0,0,2023-05-03T19:44:16.357Z,2023-05-03T19:44:17Z,4248028073,42,,4248028121,55,468,4248028075,44,Forward,4248028077,59,9,,,,,,,,,,,,,8cfopdu7tyfve6iu3sinme1gp,Bruno Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543170187,468,19,2,55,18,4djrvao40r1vgr4psfl5dzc80,1,0,0,2023-05-03T19:44:16.358Z,2023-05-03T19:44:17Z,4248028091,59,14,4248028093,292,9,4248028085,42,,4248028089,145,9,4248028099,55,467,4248028095,293,3,4248028097,44,Forward,,,,30k7kvnsp7a4gsl43gun7yhyi,Abdulaziz Al Shahrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543170429,469,18,2,55,36,4djrvao40r1vgr4psfl5dzc80,1,0,0,2023-05-03T19:44:34.939Z,2023-05-03T19:44:35Z,4248029313,44,Midfielder,4248029311,42,,4248029315,59,10,4248029361,55,470,,,,,,,,,,,,,9d3t6xtk6bceipt63k6c5rnit,Nono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543170437,470,19,2,55,36,4djrvao40r1vgr4psfl5dzc80,1,0,0,2023-05-03T19:44:34.940Z,2023-05-03T19:44:35Z,4248029341,55,469,4248029331,145,10,4248029333,59,2,4248029327,42,,4248029339,44,Forward,4248029335,292,10,4248029337,293,3,,,,1fypwti6kn4ae12fc9outj845,H. Soudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543170485,471,1,2,55,37,4djrvao40r1vgr4psfl5dzc80,1,14.2,75.8,2023-05-03T19:44:35.198Z,2023-05-03T19:59:41Z,4248029603,141,86.8,4248029601,140,18.2,4248076391,189,,4248029597,152,,4248029599,56,Back,4248029595,5,,4248029609,213,1.1,4248029605,212,8.6,exmyiidka52uylmreef9fpn85,M. Zeghba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543170509,472,1,2,55,38,4djrvao40r1vgr4psfl5dzc80,0,27.3,90.6,2023-05-03T19:44:36.831Z,2023-05-03T19:59:42Z,4248029751,141,81.5,4248029753,212,43.9,4248029745,155,,4248029757,1,,4248029749,140,68.7,4248029755,213,6.1,4248029747,56,Left,,,,cp8kbj12wth398bnglywepk9,Ibrahim Al Nakhli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543170497,501,44,2,55,41,2xl3g56k2mbuwdbre46s29vt4,1,31.9,16.3,2023-05-03T19:44:39.992Z,2023-05-03T20:36:33Z,4248029681,285,,4248029945,233,473,4248029679,56,Back,,,,,,,,,,,,,,,,2gwlr4pwk004ck0jrgn7z6ytx,Abdullah Al Hafith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543170531,473,44,2,55,41,4djrvao40r1vgr4psfl5dzc80,0,68.1,83.7,2023-05-03T19:44:39.993Z,2023-05-03T19:59:45Z,4248029865,286,,4248029863,56,Left,4248029999,233,501,,,,,,,,,,,,,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543170539,502,1,2,55,42,2xl3g56k2mbuwdbre46s29vt4,0,32.6,15.4,2023-05-03T19:44:40.681Z,2023-05-03T19:44:44Z,4248029913,213,0.0,4248029911,212,14.6,4248029903,3,,4248029907,140,46.5,4248029905,56,Back,4248029909,141,15.9,,,,,,,2gwlr4pwk004ck0jrgn7z6ytx,Abdullah Al Hafith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543206499,853,61,2,55,44,2xl3g56k2mbuwdbre46s29vt4,1,46.5,24.7,2023-05-03T19:44:42.151Z,2023-05-03T20:36:28Z,4248226567,56,Back,,,,,,,,,,,,,,,,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543170567,474,43,2,55,45,4djrvao40r1vgr4psfl5dzc80,1,0,0,2023-05-03T19:44:43.320Z,2023-05-03T20:01:09Z,4248029987,286,0,4248030023,233,503,4248080923,144,44,4248029985,56,Left,,,,,,,,,,,,,6yga33ui0heg0zkpe4r3kznmy,Abdulelah Al Shammry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543170547,503,43,2,55,45,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2023-05-03T19:44:43.321Z,2023-05-03T20:36:17Z,4248029929,56,Back,4248226015,144,44,4248029931,285,0,,,,,,,,,,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543170587,475,43,2,55,46,4djrvao40r1vgr4psfl5dzc80,1,0,0,2023-05-03T19:44:44.726Z,2023-05-03T20:01:19Z,4248030121,56,Back,4248030123,140,48.8,4248081517,144,1,4248030119,3,0,4248030129,213,3.0,4248030125,141,87.3,4248030127,212,14.5,,,,6yga33ui0heg0zkpe4r3kznmy,Abdulelah Al Shammry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543170583,504,49,2,55,46,2xl3g56k2mbuwdbre46s29vt4,1,58.4,11.9,2023-05-03T19:44:45.010Z,2023-05-03T19:47:06Z,,,,,,,,,,,,,,,,,,,,,,,,,b21fztzyrqua7i6lkfk7wh979,K. Yoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543170591,476,45,2,55,47,4djrvao40r1vgr4psfl5dzc80,0,42.2,88.6,2023-05-03T19:44:45.483Z,2023-05-03T20:34:46Z,4248030149,56,Back,4248030151,285,,4248030293,233,535,,,,,,,,,,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543172445,535,3,2,55,47,2xl3g56k2mbuwdbre46s29vt4,1,57.8,11.4,2023-05-03T19:44:45.483Z,2023-05-08T14:11:42Z,4262269457,464,,4248039827,233,476,4248039823,286,,4248039821,56,Right,,,,,,,,,,,,,b21fztzyrqua7i6lkfk7wh979,K. Yoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543172421,502,45,2,55,48,4djrvao40r1vgr4psfl5dzc80,0,42.7,90,2023-05-03T19:44:46.230Z,2023-05-03T20:03:55Z,4248039969,233,505,4248039669,285,,4248039667,56,Back,,,,,,,,,,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543170615,505,3,2,55,48,2xl3g56k2mbuwdbre46s29vt4,1,57.3,10,2023-05-03T19:44:46.230Z,2023-05-08T14:11:39Z,4248030285,233,502,4262269267,465,,4248030273,56,Right,4248030275,286,,,,,,,,,,,,,,b21fztzyrqua7i6lkfk7wh979,K. Yoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543170623,506,1,2,55,49,2xl3g56k2mbuwdbre46s29vt4,1,68.9,16.4,2023-05-03T19:44:47.704Z,2023-05-03T19:44:48Z,4248030315,213,4.6,4248030309,140,68.1,4248030313,212,6.2,4248030311,141,7.4,4248030307,56,Right,,,,,,,,,,b21fztzyrqua7i6lkfk7wh979,K. Yoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543170633,507,1,2,55,50,2xl3g56k2mbuwdbre46s29vt4,1,68.1,6,2023-05-03T19:44:48.472Z,2023-05-03T19:44:50Z,4248030385,141,8.0,4248030389,213,0.1,4248030383,140,77.5,4248030381,56,Right,4248030387,212,10.0,,,,,,,,,,aotysrmw0ffmznm2u4ya487o5,J. Beauguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543170667,508,1,2,55,51,2xl3g56k2mbuwdbre46s29vt4,1,76.2,9,2023-05-03T19:44:50.072Z,2023-05-03T19:44:52Z,4248030533,140,69.2,4248030531,56,Center,4248030541,212,11.9,4248030543,213,2.2,4248030537,141,22.7,,,,,,,,,,b21fztzyrqua7i6lkfk7wh979,K. Yoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543170681,509,1,2,55,54,2xl3g56k2mbuwdbre46s29vt4,1,69.7,24.8,2023-05-03T19:44:52.808Z,2023-05-03T19:44:54Z,4248030649,212,11.0,4248030645,140,59.9,4248030647,141,18.9,4248030643,56,Right,4248030651,213,3.5,,,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543170727,510,1,2,55,56,2xl3g56k2mbuwdbre46s29vt4,1,60,18.9,2023-05-03T19:44:54.280Z,2023-05-03T19:44:57Z,4248030837,212,17.2,4248030833,140,75.4,4248030839,213,5.9,4248030831,56,Right,4248030835,141,10.2,,,,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543170745,511,1,2,55,59,2xl3g56k2mbuwdbre46s29vt4,0,73.1,12.5,2023-05-03T19:44:57.561Z,2023-05-03T19:44:59Z,4248030917,56,Center,4248030925,213,1.1,4248030915,155,,4248030919,140,82.5,4248030921,141,38.0,4248030923,212,20.0,,,,,,,b21fztzyrqua7i6lkfk7wh979,K. Yoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543170767,477,12,2,56,2,4djrvao40r1vgr4psfl5dzc80,1,19.6,63.9,2023-05-03T19:45:00.502Z,2023-05-03T20:14:08Z,4248031057,212,14.9,4248031051,56,Back,4248031059,213,6.2,4248031053,140,33.7,4248031065,15,,4248031055,141,62.0,,,,,,,cp8kbj12wth398bnglywepk9,Ibrahim Al Nakhli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543170779,478,49,2,56,4,4djrvao40r1vgr4psfl5dzc80,1,35.2,63,2023-05-03T19:45:02.415Z,2023-05-08T14:12:21Z,,,,,,,,,,,,,,,,,,,,,,,,,30k7kvnsp7a4gsl43gun7yhyi,Abdulaziz Al Shahrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543170783,479,50,2,56,4,4djrvao40r1vgr4psfl5dzc80,1,32.8,67.6,2023-05-03T19:45:02.597Z,2023-05-03T20:34:45Z,4248031275,285,,4248031271,233,512,4248031141,56,Back,,,,,,,,,,,,,,,,30k7kvnsp7a4gsl43gun7yhyi,Abdulaziz Al Shahrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543189939,699,43,2,56,4,4djrvao40r1vgr4psfl5dzc80,1,0,0,2023-05-03T19:45:02.597Z,2023-05-03T20:14:07Z,4248134341,233,512,4248134823,144,50,4248134043,286,0,4248134041,56,Back,,,,,,,,,,,,,30k7kvnsp7a4gsl43gun7yhyi,Abdulaziz Al Shahrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
