id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value
2546348621,35,1,1,3,31,o1iwuxbv233ayidxpibbxy59,1,23.1,75.9,2023-05-09T16:03:50.947Z,2023-05-09T16:03:56Z,4264953109,212,9.8,4264953107,141,73.0,4264953103,56,Back,4264953105,140,32.2,4264953111,213,6.1,,,,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546348633,36,1,1,3,37,o1iwuxbv233ayidxpibbxy59,1,37.8,67.4,2023-05-09T16:03:56.611Z,2023-05-09T16:03:59Z,4264953189,212,17.9,4264953187,141,45.3,4264953191,213,4.1,4264953183,56,Back,4264953185,140,28.5,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546348661,37,1,1,3,39,o1iwuxbv233ayidxpibbxy59,1,31.1,39,2023-05-09T16:03:59.476Z,2023-05-09T16:04:02Z,4264953339,56,Back,4264953341,140,40.8,4264953343,141,6.0,4264953345,212,24.6,4264953347,213,5.1,,,,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546348669,38,1,1,3,42,o1iwuxbv233ayidxpibbxy59,0,44.7,7.6,2023-05-09T16:04:02.100Z,2023-05-09T16:04:04Z,4264953369,213,0.1,4264953367,212,26.4,4264953361,56,Right,4264953365,141,11.4,4264953363,140,69.7,,,,,,,,,,7msfk3faesnc4ls6893wdhi0a,Mohammed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546348673,25,49,1,3,44,6ttwlm6op92r4670oayg5md7h,1,23.9,95.3,2023-05-09T16:04:03.991Z,2023-05-09T16:04:04Z,,,,,,,,,,,,,,,,,,,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546348707,26,1,1,3,46,6ttwlm6op92r4670oayg5md7h,0,27.2,97.7,2023-05-09T16:04:06.376Z,2023-05-09T16:04:09Z,4264953529,212,1.6,4264953635,233,39,4264953527,141,97.4,4264953633,236,,4264953531,213,6.2,4264953639,286,,4264953525,140,28.7,4264953523,56,Back,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546348719,39,74,1,3,46,o1iwuxbv233ayidxpibbxy59,1,67.3,3.2,2023-05-09T16:04:06.377Z,2023-05-09T16:12:28Z,4264953661,233,26,4264953619,285,,4264953617,56,Right,,,,,,,,,,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546348733,27,5,1,3,48,6ttwlm6op92r4670oayg5md7h,1,30.9,101.8,2023-05-09T16:04:08.480Z,2023-05-09T16:10:33Z,4264953713,233,40,4264953693,56,Back,4264953695,347,,,,,,,,,,,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546348725,40,5,1,3,48,o1iwuxbv233ayidxpibbxy59,0,69.1,-1.8,2023-05-09T16:04:08.480Z,2023-05-09T16:12:32Z,4264953741,233,27,4264953653,56,Right,4264953655,347,,,,,,,,,,,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546348805,29,1,1,3,59,6ttwlm6op92r4670oayg5md7h,1,34.5,100,2023-05-09T16:04:19.224Z,2023-05-09T16:04:20Z,4264954071,56,Left,4264954075,141,90.2,4264954073,140,56.2,4264954069,107,,4264954081,1,,4264954079,213,6.0,4264954077,212,24.0,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546348809,30,1,1,4,1,6ttwlm6op92r4670oayg5md7h,1,55.3,90.2,2023-05-09T16:04:20.696Z,2023-05-09T16:04:21Z,4264954101,140,47.1,4264954105,212,9.2,4264954103,141,85.4,4264954097,3,,4264954099,56,Back,4264954111,156,,4264954107,213,3.5,,,,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546348849,31,1,1,4,4,6ttwlm6op92r4670oayg5md7h,1,46.4,85.7,2023-05-09T16:04:23.913Z,2023-05-09T16:04:25Z,4264954293,212,7.0,4264954295,213,2.1,4264954291,141,94.8,4264954289,140,43.2,4264954287,56,Back,,,,,,,,,,9yceimet7wbytfai5ivr0v4k5,A. Mitriță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546348853,32,1,1,4,6,6ttwlm6op92r4670oayg5md7h,0,46.3,95.9,2023-05-09T16:04:25.688Z,2023-05-09T16:04:26Z,4264954301,56,Left,4264954303,140,56.0,4264954305,141,89.4,4264954309,213,5.9,4264954307,212,11.1,4264954299,155,,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546348877,41,1,1,4,8,o1iwuxbv233ayidxpibbxy59,1,42.8,15.2,2023-05-09T16:04:27.941Z,2023-05-09T16:04:29Z,4264954429,56,Back,4264954427,3,,4264954437,213,5.5,4264954431,140,47.4,4264954433,141,8.8,4264954435,212,6.5,,,,,,,7msfk3faesnc4ls6893wdhi0a,Mohammed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546348883,42,61,1,4,9,o1iwuxbv233ayidxpibbxy59,0,47.5,8.8,2023-05-09T16:04:28.917Z,2023-05-09T16:05:16Z,4264954455,56,Back,,,,,,,,,,,,,,,,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546348901,33,1,1,4,10,6ttwlm6op92r4670oayg5md7h,1,44.9,90.6,2023-05-09T16:04:30.057Z,2023-05-09T16:04:31Z,4264954573,213,4.3,4264954571,212,11.5,4264954565,56,Back,4264954569,141,75.4,4264954567,140,40.1,,,,,,,,,,3kfeazpv3d1wy6e333pudwkid,D. Đoković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546348915,34,1,1,4,11,6ttwlm6op92r4670oayg5md7h,1,40.1,75.4,2023-05-09T16:04:31.304Z,2023-05-09T16:04:32Z,4264954643,141,63.6,4264954645,212,8.3,4264954641,140,42.2,4264954639,56,Back,4264954647,213,5.0,,,,,,,,,,6bl8ekn7ahyf7z4ri1cknbnfu,Sultan Al Farhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546348941,35,1,1,4,13,6ttwlm6op92r4670oayg5md7h,1,42.2,62.9,2023-05-09T16:04:32.680Z,2023-05-09T16:04:35Z,4264954751,212,16.9,4264954753,213,4.2,4264954745,56,Back,4264954749,141,41.3,4264954747,140,34.3,,,,,,,,,,9ex7z7sbghe3zx17a4u7gsay2,Mansor Al Beshe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546348953,36,1,1,4,15,6ttwlm6op92r4670oayg5md7h,1,34.6,41,2023-05-09T16:04:35.449Z,2023-05-09T16:04:38Z,4264954871,56,Back,4264954879,213,5.0,4264954877,212,27.5,4264954875,141,2.8,4264954873,140,43.2,,,,,,,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546348967,37,1,1,4,18,6ttwlm6op92r4670oayg5md7h,0,47.4,1.9,2023-05-09T16:04:38.073Z,2023-05-09T16:04:39Z,4264954941,141,6.2,4264954937,56,Right,4264954939,140,64.8,4264954945,213,0.2,4264954943,212,18.5,,,,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546348959,43,49,1,4,19,o1iwuxbv233ayidxpibbxy59,1,37.6,94.7,2023-05-09T16:04:39.445Z,2023-05-09T16:04:39Z,,,,,,,,,,,,,,,,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349013,44,1,1,4,22,o1iwuxbv233ayidxpibbxy59,1,35.6,95.2,2023-05-09T16:04:42.117Z,2023-05-09T16:04:46Z,4264955161,213,5.4,4264955153,56,Back,4264955155,140,40.8,4264955159,212,8.2,4264955157,141,86.2,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349045,45,1,1,4,26,o1iwuxbv233ayidxpibbxy59,1,41.9,83.4,2023-05-09T16:04:45.893Z,2023-05-09T16:04:50Z,4264955309,141,74.9,4264955307,140,35.5,4264955305,56,Back,4264955313,213,3.9,4264955311,212,8.9,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349071,46,1,1,4,30,o1iwuxbv233ayidxpibbxy59,1,33.4,58.7,2023-05-09T16:04:50.517Z,2023-05-09T16:04:53Z,4264955455,56,Back,4264955459,141,40.6,4264955457,140,27.6,4264955463,213,4.3,4264955461,212,13.7,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349095,47,1,1,4,33,o1iwuxbv233ayidxpibbxy59,1,30.9,37,2023-05-09T16:04:53.110Z,2023-05-09T16:04:56Z,4264955613,140,34.6,4264955615,141,43.7,4264955617,212,6.0,4264955619,213,0.9,4264955611,56,Back,,,,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349117,48,1,1,4,36,o1iwuxbv233ayidxpibbxy59,1,37,44.3,2023-05-09T16:04:56.070Z,2023-05-09T16:04:58Z,4264955693,56,Left,4264955695,140,69.6,4264955697,141,90.0,4264955699,212,46.2,4264955691,155,,4264955703,1,,4264955701,213,0.7,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349149,49,1,1,4,38,o1iwuxbv233ayidxpibbxy59,1,69.6,90,2023-05-09T16:04:58.566Z,2023-05-09T16:05:03Z,4264955889,141,74.7,4264955887,140,74.7,4264955891,212,11.7,4264955883,3,,4264955885,56,Center,4264955893,213,5.2,,,,,,,8pxv846gct3gjgrknr4glqulm,Sumayhan Al Nabit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349153,50,61,1,4,41,o1iwuxbv233ayidxpibbxy59,0,74.7,74.7,2023-05-09T16:05:01.494Z,2023-05-09T16:05:06Z,4264955899,56,Center,,,,,,,,,,,,,,,,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349141,38,52,1,4,43,6ttwlm6op92r4670oayg5md7h,1,9.7,35.5,2023-05-09T16:05:02.953Z,2023-05-09T16:05:03Z,,,,,,,,,,,,,,,,,,,,,,,,,6veqhleq95267xca919eg02j9,S. Lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349221,39,1,1,4,53,6ttwlm6op92r4670oayg5md7h,1,10.5,37.7,2023-05-09T16:05:12.810Z,2023-05-09T16:05:14Z,4264956281,123,,4264956291,213,5.3,4264956285,140,16.0,4264956283,56,Back,4264956289,212,10.8,4264956287,141,24.3,,,,,,,6veqhleq95267xca919eg02j9,S. Lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349237,40,1,1,4,54,6ttwlm6op92r4670oayg5md7h,1,16,24.3,2023-05-09T16:05:14.041Z,2023-05-09T16:05:15Z,4264956371,141,5.9,4264956375,213,5.3,4264956373,212,15.1,4264956367,56,Back,4264956369,140,24.0,,,,,,,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349251,41,1,1,4,55,6ttwlm6op92r4670oayg5md7h,1,24.8,6.1,2023-05-09T16:05:15.577Z,2023-05-09T16:05:17Z,4264956465,141,21.9,4264956463,140,26.6,4264956461,56,Back,4264956469,213,1.4,4264956467,212,10.9,,,,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349305,42,1,1,4,57,6ttwlm6op92r4670oayg5md7h,1,34.5,21.9,2023-05-09T16:05:17.497Z,2023-05-09T16:05:24Z,4264956699,213,6.0,4264956691,56,Back,4264956697,212,6.7,4264956695,141,18.8,4264956693,140,40.6,,,,,,,,,,6bl8ekn7ahyf7z4ri1cknbnfu,Sultan Al Farhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349311,43,1,1,4,59,6ttwlm6op92r4670oayg5md7h,1,40.9,21.3,2023-05-09T16:05:19.090Z,2023-05-09T16:07:40Z,4264956743,213,3.1,4264956737,140,23.9,4264956739,141,22.3,4264956741,212,17.9,4264956735,56,Back,,,,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546350319,70,1,1,5,0,6ttwlm6op92r4670oayg5md7h,1,23.2,23.4,2023-05-09T16:05:20.469Z,2023-05-09T16:07:39Z,4264962155,56,Back,4264962157,140,20.1,4264962159,141,53.7,4264962163,213,1.7,4264962161,212,20.9,,,,,,,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349319,44,1,1,5,6,6ttwlm6op92r4670oayg5md7h,1,18.7,44.3,2023-05-09T16:05:25.690Z,2023-05-09T16:05:27Z,4264956815,213,4.6,4264956813,212,19.2,4264956811,141,16.2,4264956807,56,Back,4264956809,140,17.0,,,,,,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349339,45,1,1,5,7,6ttwlm6op92r4670oayg5md7h,1,17,16.2,2023-05-09T16:05:27.210Z,2023-05-09T16:05:30Z,4264956947,213,5.7,4264956943,141,3.2,4264956945,212,16.5,4264956939,56,Back,4264956941,140,30.3,,,,,,,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349353,46,3,1,5,10,6ttwlm6op92r4670oayg5md7h,1,31.5,6.4,2023-05-09T16:05:30.106Z,2023-05-09T16:05:33Z,4264957003,56,Back,4264957005,285,,4264957007,233,51,,,,,,,,,,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349341,51,45,1,5,10,o1iwuxbv233ayidxpibbxy59,0,68.5,93.6,2023-05-09T16:05:30.106Z,2023-05-09T16:05:33Z,4264956951,56,Left,4264956953,286,,4264957013,233,46,,,,,,,,,,,,,,,,8pxv846gct3gjgrknr4glqulm,Sumayhan Al Nabit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349367,47,1,1,5,12,6ttwlm6op92r4670oayg5md7h,1,39.1,15,2023-05-09T16:05:32.506Z,2023-05-09T16:05:35Z,4264957059,56,Back,4264957061,140,48.7,4264957065,212,12.8,4264957063,141,3.5,4264957067,213,5.6,,,,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349369,48,1,1,5,15,6ttwlm6op92r4670oayg5md7h,0,53.3,5.2,2023-05-09T16:05:35.386Z,2023-05-09T16:05:36Z,4264957083,213,1.2,4264957081,212,20.4,4264957079,141,32.7,4264957077,140,61.1,4264957075,56,Center,,,,,,,,,,9ex7z7sbghe3zx17a4u7gsay2,Mansor Al Beshe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349371,52,49,1,5,16,o1iwuxbv233ayidxpibbxy59,1,36.7,70.3,2023-05-09T16:05:36.263Z,2023-05-09T16:05:36Z,,,,,,,,,,,,,,,,,,,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349395,53,1,1,5,16,o1iwuxbv233ayidxpibbxy59,1,36.7,70.3,2023-05-09T16:05:36.487Z,2023-05-09T16:05:39Z,4264957229,141,65.5,4264957237,213,5.9,4264957221,56,Back,4264957225,140,43.6,4264957233,212,7.9,,,,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349411,54,1,1,5,19,o1iwuxbv233ayidxpibbxy59,1,44.6,59,2023-05-09T16:05:39.255Z,2023-05-09T16:05:42Z,4264957331,141,26.5,4264957333,212,22.2,4264957335,213,4.6,4264957327,56,Back,4264957329,140,42.7,,,,,,,,,,cm8m8mytnpgldxvoi9or35a09,Flávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349429,55,1,1,5,22,o1iwuxbv233ayidxpibbxy59,1,53.8,18.9,2023-05-09T16:05:42.231Z,2023-05-09T16:05:46Z,4264957451,212,7.6,4264957453,213,0.9,4264957445,56,Center,4264957449,141,27.7,4264957447,140,58.2,,,,,,,,,,7msfk3faesnc4ls6893wdhi0a,Mohammed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349437,56,1,1,5,26,o1iwuxbv233ayidxpibbxy59,1,60.9,29.1,2023-05-09T16:05:46.071Z,2023-05-09T16:05:47Z,4264957507,213,0.0,4264957497,56,Center,4264957501,140,69.6,4264957503,141,29.3,4264957505,212,9.1,,,,,,,,,,9f8pdf7j05xb111c5lunzgvyt,L. Tawamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349443,57,1,1,5,27,o1iwuxbv233ayidxpibbxy59,1,69.6,29.3,2023-05-09T16:05:47.303Z,2023-05-09T16:05:48Z,4264957525,56,Center,4264957529,141,36.3,4264957527,140,56.7,4264957533,213,2.8,4264957531,212,14.4,,,,,,,,,,cm8m8mytnpgldxvoi9or35a09,Flávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349447,58,1,1,5,29,o1iwuxbv233ayidxpibbxy59,0,56.5,37.1,2023-05-09T16:05:48.696Z,2023-05-09T16:05:51Z,4264957561,213,2.6,4264957559,212,15.5,4264957557,141,49.1,4264957555,140,43.9,4264957553,56,Back,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349453,49,49,1,5,30,6ttwlm6op92r4670oayg5md7h,1,54,43.7,2023-05-09T16:05:50.218Z,2023-05-09T16:05:50Z,,,,,,,,,,,,,,,,,,,,,,,,,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349467,50,1,1,5,31,6ttwlm6op92r4670oayg5md7h,1,55.4,42.8,2023-05-09T16:05:50.826Z,2023-05-09T16:05:54Z,4264957625,141,47.6,4264957623,140,44.5,4264957621,56,Back,4264957629,213,2.9,4264957627,212,11.9,,,,,,,,,,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349473,51,1,1,5,34,6ttwlm6op92r4670oayg5md7h,0,52.1,48.1,2023-05-09T16:05:54.315Z,2023-05-09T16:05:55Z,4264957681,213,1.3,4264957675,140,59.4,4264957673,56,Left,4264957677,141,86.6,4264957679,212,27.3,4264957671,155,,,,,,,,9ex7z7sbghe3zx17a4u7gsay2,Mansor Al Beshe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349483,59,1,1,5,37,o1iwuxbv233ayidxpibbxy59,0,40.1,20.1,2023-05-09T16:05:56.808Z,2023-05-09T16:06:00Z,4264957729,213,0.2,4264957727,212,22.3,4264957719,3,,4264957723,140,61.0,4264957725,141,25.5,4264957721,56,Center,,,,,,,7msfk3faesnc4ls6893wdhi0a,Mohammed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349495,52,1,1,5,39,6ttwlm6op92r4670oayg5md7h,1,43.6,80.9,2023-05-09T16:05:59.035Z,2023-05-09T16:06:00Z,4264957777,56,Back,4264957779,140,47.4,4264957785,213,1.1,4264957783,212,8.1,4264957781,141,91.2,4264957775,3,,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349503,53,1,1,5,40,6ttwlm6op92r4670oayg5md7h,1,48.4,91.2,2023-05-09T16:06:00.282Z,2023-05-09T16:06:02Z,4264957831,213,0.5,4264957825,140,55.5,4264957823,56,Left,4264957829,212,8.3,4264957827,141,96.5,,,,,,,,,,3kfeazpv3d1wy6e333pudwkid,D. Đoković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349529,54,1,1,5,42,6ttwlm6op92r4670oayg5md7h,1,55.5,96.5,2023-05-09T16:06:02.315Z,2023-05-09T16:06:04Z,4264957961,141,75.9,4264957965,213,4.1,4264957963,212,17.5,4264957957,56,Back,4264957959,140,45.5,,,,,,,,,,9yceimet7wbytfai5ivr0v4k5,A. Mitriță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349575,55,1,1,5,44,6ttwlm6op92r4670oayg5md7h,1,44.4,74.7,2023-05-09T16:06:04.075Z,2023-05-09T16:06:08Z,4264958167,212,30.0,4264958169,213,4.5,4264958161,56,Back,4264958165,141,31.6,4264958163,140,38.3,,,,,,,,,,6bl8ekn7ahyf7z4ri1cknbnfu,Sultan Al Farhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349581,56,1,1,5,49,6ttwlm6op92r4670oayg5md7h,1,45.7,33.6,2023-05-09T16:06:08.603Z,2023-05-09T16:06:10Z,4264958205,141,40.7,4264958203,140,49.1,4264958207,212,6.0,4264958209,213,0.9,4264958201,56,Back,,,,,,,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349609,57,1,1,5,50,6ttwlm6op92r4670oayg5md7h,1,49.1,40.7,2023-05-09T16:06:09.883Z,2023-05-09T16:06:12Z,4264958357,213,4.0,4264958347,56,Back,4264958349,140,39.3,4264958355,212,16.1,4264958353,141,22.5,,,,,,,,,,9ex7z7sbghe3zx17a4u7gsay2,Mansor Al Beshe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349623,58,1,1,5,53,6ttwlm6op92r4670oayg5md7h,1,39.6,23,2023-05-09T16:06:12.779Z,2023-05-09T16:06:15Z,4264958423,212,10.6,4264958425,213,5.1,4264958421,141,8.6,4264958417,56,Back,4264958419,140,43.5,,,,,,,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349631,59,1,1,5,55,6ttwlm6op92r4670oayg5md7h,0,45.4,4.1,2023-05-09T16:06:15.035Z,2023-05-09T16:06:17Z,4264958535,286,,4264958459,140,46.7,4264958457,56,Back,4264958531,233,60,4264958465,213,5.7,4264958463,212,1.6,4264958461,141,2.8,4264958529,236,,9ex7z7sbghe3zx17a4u7gsay2,Mansor Al Beshe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349641,60,74,1,5,55,o1iwuxbv233ayidxpibbxy59,1,56.2,95.2,2023-05-09T16:06:15.036Z,2023-05-09T16:12:29Z,4264958517,56,Left,4264958519,285,,4264958549,233,59,,,,,,,,,,,,,,,,8pxv846gct3gjgrknr4glqulm,Sumayhan Al Nabit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349765,60,5,1,5,57,6ttwlm6op92r4670oayg5md7h,1,44.5,-1.4,2023-05-09T16:06:16.731Z,2023-05-09T16:06:34Z,4264959287,233,61,4264959265,56,Back,4264959267,347,,,,,,,,,,,,,,,,,9ex7z7sbghe3zx17a4u7gsay2,Mansor Al Beshe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349647,61,5,1,5,57,o1iwuxbv233ayidxpibbxy59,0,55.5,101.4,2023-05-09T16:06:16.731Z,2023-05-09T16:12:33Z,4264959305,233,60,4264958541,56,Left,4264958543,347,,,,,,,,,,,,,,,,,8pxv846gct3gjgrknr4glqulm,Sumayhan Al Nabit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349781,61,1,1,6,13,6ttwlm6op92r4670oayg5md7h,1,44.7,0,2023-05-09T16:06:33.484Z,2023-05-09T16:06:36Z,4264959351,107,,4264959359,212,11.9,4264959357,141,2.0,4264959355,140,55.8,4264959353,56,Right,4264959361,213,0.2,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349787,62,1,1,6,16,6ttwlm6op92r4670oayg5md7h,0,55.1,2.5,2023-05-09T16:06:35.964Z,2023-05-09T16:07:42Z,4264962285,236,,4264962291,286,,4264959385,56,Right,4264959393,212,1.7,4264962287,233,62,4264959387,140,53.6,4264959389,141,3.4,4264959399,213,2.8,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349805,62,74,1,6,16,o1iwuxbv233ayidxpibbxy59,1,44.5,94.9,2023-05-09T16:06:35.965Z,2023-05-09T16:12:29Z,4264959463,56,Back,4264962217,285,,4264962317,233,62,,,,,,,,,,,,,,,,8pxv846gct3gjgrknr4glqulm,Sumayhan Al Nabit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546349821,63,1,1,6,19,o1iwuxbv233ayidxpibbxy59,0,42.8,92.4,2023-05-09T16:06:39.049Z,2023-05-09T16:07:18Z,4264959543,141,91.6,4264959545,212,1.7,4264959539,56,Back,4264959547,213,3.5,4264959541,140,41.3,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
