id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2528687179,735,1,2,77,47,4djrvao40r1vgr4psfl5dzc80,1,37.8,39.4,2023-04-04T20:40:52.594Z,2023-04-04T20:40:54Z,4163973013,213,4.6,4163973007,140,37.2,4163973009,141,30.6,4163973005,56,Back,4163973011,212,6.0,,,,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687189,736,1,2,77,49,4djrvao40r1vgr4psfl5dzc80,1,39.3,27.9,2023-04-04T20:40:54.274Z,2023-04-04T20:40:56Z,4163973047,56,Right,4163973051,141,4.7,4163973049,140,53.6,4163973055,213,5.5,4163973053,212,21.8,,,,,,,,,,6yga33ui0heg0zkpe4r3kznmy,Abdulelah Al Shammry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687199,737,1,2,77,51,4djrvao40r1vgr4psfl5dzc80,1,53.8,4.7,2023-04-04T20:40:56.354Z,2023-04-04T20:41:00Z,4163973139,213,2.7,4163973133,140,43.7,4163973137,212,11.7,4163973131,56,Back,4163973135,141,11.9,,,,,,,,,,bx6o57idb4mbv2xo70l9gkfs9,Abdullah Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687219,738,1,2,77,55,4djrvao40r1vgr4psfl5dzc80,1,42.6,21,2023-04-04T20:40:59.858Z,2023-04-04T20:41:03Z,4163973255,56,Back,4163973261,212,9.1,4163973259,141,34.3,4163973257,140,41.6,4163973263,213,1.7,,,,,,,,,,6yga33ui0heg0zkpe4r3kznmy,Abdulelah Al Shammry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687233,739,1,2,77,58,4djrvao40r1vgr4psfl5dzc80,1,46.4,35.8,2023-04-04T20:41:03.266Z,2023-04-04T20:41:06Z,4163973327,141,70.3,4163973325,140,45.0,4163973323,56,Back,4163973329,212,23.5,4163973331,213,1.6,,,,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687247,740,1,2,78,1,4djrvao40r1vgr4psfl5dzc80,1,45,70.3,2023-04-04T20:41:05.986Z,2023-04-04T20:41:07Z,4163973411,213,6.0,4163973409,212,12.2,4163973403,56,Center,4163973405,140,56.3,4163973407,141,66.0,,,,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687271,741,1,2,78,2,4djrvao40r1vgr4psfl5dzc80,1,56.3,66,2023-04-04T20:41:07.554Z,2023-04-04T20:41:12Z,4163973561,56,Back,4163973571,212,11.3,4163973569,141,69.6,4163973565,140,45.8,4163973573,213,2.9,,,,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687281,742,1,2,78,7,4djrvao40r1vgr4psfl5dzc80,1,51.6,64.5,2023-04-04T20:41:12.546Z,2023-04-04T20:41:14Z,4163973657,213,1.3,4163973655,212,14.5,4163973651,140,55.2,4163973649,56,Left,4163973653,141,85.1,,,,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687299,743,1,2,78,9,4djrvao40r1vgr4psfl5dzc80,1,55.3,85.1,2023-04-04T20:41:14.754Z,2023-04-04T20:41:17Z,4163973747,212,13.0,4163973741,56,Left,4163973745,141,97.7,4163973749,213,0.7,4163973743,140,64.6,,,,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687313,744,1,2,78,12,4djrvao40r1vgr4psfl5dzc80,1,64.6,97.2,2023-04-04T20:41:16.882Z,2023-04-04T20:41:19Z,4163973821,56,Left,4163973827,212,13.2,4163973825,141,83.9,4163973829,213,3.9,4163973823,140,55.5,,,,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687361,745,1,2,78,14,4djrvao40r1vgr4psfl5dzc80,1,52.9,73.3,2023-04-04T20:41:19.682Z,2023-04-04T20:41:28Z,4163974105,56,Back,4163974111,212,10.0,4163974113,213,3.6,4163974107,140,44.3,4163974109,141,67.0,,,,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687407,746,1,2,78,23,4djrvao40r1vgr4psfl5dzc80,1,47.1,64.6,2023-04-04T20:41:28.210Z,2023-04-04T20:41:33Z,4163974345,1,,4163974343,213,0.6,4163974339,141,97.7,4163974337,140,78.1,4163974341,212,39.6,4163974333,155,,4163974335,56,Left,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687409,727,45,2,78,28,2kzl64gp8x37bon8tyxojqrr1,0,20.6,6.2,2023-04-04T20:41:33.329Z,2023-04-04T20:41:35Z,4163974457,233,747,4163974351,285,,4163974349,56,Back,,,,,,,,,,,,,,,,du6wgayjqw7jqjh770c43vvmd,Abdulaziz Al Bishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687423,747,3,2,78,28,4djrvao40r1vgr4psfl5dzc80,1,79.4,93.8,2023-04-04T20:41:33.329Z,2023-04-06T18:47:20Z,4167907927,464,,4163974403,56,Left,4163974437,233,727,4163974405,286,,,,,,,,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687427,748,50,2,78,29,4djrvao40r1vgr4psfl5dzc80,1,82.7,86.6,2023-04-04T20:41:34.454Z,2023-04-04T20:41:39Z,4163974421,286,,4163974547,233,728,4163974419,56,Left,,,,,,,,,,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687437,728,7,2,78,29,2kzl64gp8x37bon8tyxojqrr1,1,17.3,13.4,2023-04-04T20:41:34.455Z,2023-04-06T18:47:34Z,4167908341,383,,4163974515,285,,4163974531,233,748,4163974513,56,Back,,,,,,,,,,,,,du6wgayjqw7jqjh770c43vvmd,Abdulaziz Al Bishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687441,729,49,2,78,33,2kzl64gp8x37bon8tyxojqrr1,1,26.2,15.5,2023-04-04T20:41:38.231Z,2023-04-04T20:41:38Z,,,,,,,,,,,,,,,,,,,,,,,,,du6wgayjqw7jqjh770c43vvmd,Abdulaziz Al Bishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687447,730,50,2,78,34,2kzl64gp8x37bon8tyxojqrr1,1,26.6,15.6,2023-04-04T20:41:39.144Z,2023-04-04T20:41:41Z,4163974553,56,Back,4163974555,285,,4163974591,233,749,,,,,,,,,,,,,,,,du6wgayjqw7jqjh770c43vvmd,Abdulaziz Al Bishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687451,749,7,2,78,34,4djrvao40r1vgr4psfl5dzc80,0,73.4,84.4,2023-04-04T20:41:39.145Z,2023-04-06T18:47:59Z,4163974585,233,730,4167909491,383,,4163974571,286,,4163974569,56,Left,,,,,,,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529424517,890,61,2,78,34,2kzl64gp8x37bon8tyxojqrr1,1,28.9,9.5,2023-04-04T20:41:39.251Z,2023-04-06T18:48:07Z,4167909789,56,Back,,,,,,,,,,,,,,,,,,,,,,du6wgayjqw7jqjh770c43vvmd,Abdulaziz Al Bishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687459,750,49,2,78,36,4djrvao40r1vgr4psfl5dzc80,1,67.4,92.3,2023-04-04T20:41:41.570Z,2023-04-04T20:41:41Z,,,,,,,,,,,,,,,,,,,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687507,751,1,2,78,40,4djrvao40r1vgr4psfl5dzc80,1,75.1,95.6,2023-04-04T20:41:45.378Z,2023-04-04T20:41:49Z,4163974867,213,4.4,4163974865,212,9.4,4163974861,140,72.5,4163974863,141,82.4,4163974859,56,Left,,,,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687513,752,1,2,78,44,4djrvao40r1vgr4psfl5dzc80,1,69.6,71.8,2023-04-04T20:41:48.850Z,2023-04-04T21:02:23Z,4163974903,212,20.7,4163974905,213,3.8,4163974899,140,53.9,4163974897,56,Center,4163974901,141,53.3,,,,,,,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687549,753,1,2,78,45,4djrvao40r1vgr4psfl5dzc80,1,53.4,50.6,2023-04-04T20:41:50.065Z,2023-04-04T20:41:56Z,4163975149,141,33.9,4163975147,140,60.2,4163975151,212,13.4,4163975153,213,5.3,4163975145,56,Center,,,,,,,,,,cp8kbj12wth398bnglywepk9,Ibrahim Al Nakhli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687563,754,1,2,78,51,4djrvao40r1vgr4psfl5dzc80,1,70,43.1,2023-04-04T20:41:55.873Z,2023-04-04T20:41:58Z,4163975229,56,Center,4163975233,141,53.9,4163975237,213,1.2,4163975231,140,72.9,4163975235,212,8.0,,,,,,,,,,6yga33ui0heg0zkpe4r3kznmy,Abdulelah Al Shammry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687569,755,1,2,78,53,4djrvao40r1vgr4psfl5dzc80,1,73,53.9,2023-04-04T20:41:58.386Z,2023-04-04T21:02:28Z,4163975261,213,3.2,4163975257,141,52.8,4163975255,140,65.6,4163975253,56,Center,4163975259,212,7.8,,,,,,,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687579,756,1,2,78,54,4djrvao40r1vgr4psfl5dzc80,0,65.6,52.8,2023-04-04T20:41:59.635Z,2023-04-04T20:42:01Z,4163975279,155,,4163975285,141,0.0,4163975283,140,95.8,4163975291,1,,4163975287,212,48.9,4163975281,56,Right,4163975289,213,5.4,,,,6yga33ui0heg0zkpe4r3kznmy,Abdulelah Al Shammry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687707,731,5,2,78,56,2kzl64gp8x37bon8tyxojqrr1,1,5.2,101.1,2023-04-04T20:42:01.837Z,2023-04-04T20:48:32Z,4163976031,233,757,4163976027,56,Back,4163976029,347,,,,,,,,,,,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687581,757,5,2,78,56,4djrvao40r1vgr4psfl5dzc80,0,94.8,-1.1,2023-04-04T20:42:01.837Z,2023-04-04T20:42:26Z,4163975293,56,Right,4163976039,233,731,4163975295,347,,,,,,,,,,,,,,,,,6yga33ui0heg0zkpe4r3kznmy,Abdulelah Al Shammry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687741,732,1,2,79,21,2kzl64gp8x37bon8tyxojqrr1,1,12.8,100,2023-04-04T20:42:26.102Z,2023-04-06T18:48:53Z,4163976195,212,28.2,4167911807,189,,4163976193,141,73.4,4163976187,107,,4163976189,56,Back,4163976191,140,33.0,4163976197,213,5.6,4163976199,1,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687761,733,1,2,79,26,2kzl64gp8x37bon8tyxojqrr1,1,50.4,40.9,2023-04-04T20:42:31.158Z,2023-04-04T20:42:36Z,4163976311,141,19.3,4163976309,140,61.9,4163976315,213,5.4,4163976313,212,19.0,4163976307,56,Right,,,,,,,,,,aatjvj13ffwrj81vcfy68fnit,A. Hamed Allah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687789,734,1,2,79,31,2kzl64gp8x37bon8tyxojqrr1,1,67.2,14.1,2023-04-04T20:42:36.662Z,2023-04-04T20:42:41Z,4163976499,140,57.0,4163976501,141,19.7,4163976505,213,2.8,4163976503,212,11.4,4163976495,56,Right,,,,,,,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687797,735,1,2,79,36,2kzl64gp8x37bon8tyxojqrr1,1,72.3,20.7,2023-04-04T20:42:41.462Z,2023-04-04T20:42:43Z,4163976573,140,58.0,4163976579,213,3.3,4163976577,212,15.2,4163976571,56,Right,4163976575,141,17.0,,,,,,,,,,du6wgayjqw7jqjh770c43vvmd,Abdulaziz Al Bishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687801,736,1,2,79,38,2kzl64gp8x37bon8tyxojqrr1,1,58,17,2023-04-04T20:42:43.526Z,2023-04-04T20:42:44Z,4163976611,141,18.1,4163976615,213,3.1,4163976609,140,43.2,4163976613,212,15.6,4163976607,56,Back,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687813,737,1,2,79,40,2kzl64gp8x37bon8tyxojqrr1,1,43.2,18.1,2023-04-04T20:42:44.854Z,2023-04-04T20:42:47Z,4163976683,213,0.3,4163976677,140,59.5,4163976679,141,25.6,4163976681,212,17.9,4163976675,56,Center,,,,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687817,738,1,2,79,42,2kzl64gp8x37bon8tyxojqrr1,1,59.5,25.6,2023-04-04T20:42:47.237Z,2023-04-04T20:42:48Z,4163976697,212,13.5,4163976691,56,Right,4163976695,141,5.8,4163976693,140,59.9,4163976699,213,4.7,,,,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687829,739,1,2,79,43,2kzl64gp8x37bon8tyxojqrr1,1,59.9,5.8,2023-04-04T20:42:48.294Z,2023-04-04T20:42:49Z,4163976761,141,3.7,4163976763,212,11.3,4163976765,213,6.2,4163976759,140,70.6,4163976757,56,Right,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687835,740,1,2,79,44,2kzl64gp8x37bon8tyxojqrr1,0,70.6,3.7,2023-04-04T20:42:49.654Z,2023-04-04T20:42:54Z,4163976779,140,59.7,4163976777,56,Right,4163976781,141,18.4,4163976785,213,2.4,4163976783,212,15.2,,,,,,,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687831,758,8,2,79,45,4djrvao40r1vgr4psfl5dzc80,1,39.6,87.2,2023-04-04T20:42:49.986Z,2023-04-06T18:49:37Z,4167913557,384,,4163976771,56,Back,,,,,,,,,,,,,,,,,,,30k7kvnsp7a4gsl43gun7yhyi,Abdulaziz Al Shahrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687847,759,1,2,79,47,4djrvao40r1vgr4psfl5dzc80,1,46,64.9,2023-04-04T20:42:52.626Z,2023-04-04T20:42:54Z,4163976833,155,,4163976835,56,Back,4163976841,212,9.2,4163976839,141,55.4,4163976837,140,39.8,4163976843,213,3.9,,,,,,,8cfopdu7tyfve6iu3sinme1gp,Bruno Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687851,760,49,2,79,48,4djrvao40r1vgr4psfl5dzc80,1,39.7,55.2,2023-04-04T20:42:53.682Z,2023-04-04T20:42:54Z,,,,,,,,,,,,,,,,,,,,,,,,,6yga33ui0heg0zkpe4r3kznmy,Abdulelah Al Shammry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687869,761,1,2,79,49,4djrvao40r1vgr4psfl5dzc80,1,41.3,55.8,2023-04-04T20:42:54.818Z,2023-04-04T20:42:56Z,4163976943,56,Back,4163976945,140,36.2,4163976949,212,7.3,4163976947,141,63.0,4163976951,213,2.4,,,,,,,,,,6yga33ui0heg0zkpe4r3kznmy,Abdulelah Al Shammry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687877,762,1,2,79,51,4djrvao40r1vgr4psfl5dzc80,1,36.2,63,2023-04-04T20:42:56.626Z,2023-04-04T20:42:58Z,4163976999,140,42.9,4163976997,56,Back,4163977001,141,69.4,4163977003,212,8.3,4163977005,213,0.6,,,,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687915,763,1,2,79,53,4djrvao40r1vgr4psfl5dzc80,1,42.9,69.4,2023-04-04T20:42:58.161Z,2023-04-04T20:43:04Z,4163977185,212,17.8,4163977187,213,1.3,4163977181,140,47.3,4163977183,141,94.7,4163977179,56,Back,,,,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687953,764,1,2,79,59,4djrvao40r1vgr4psfl5dzc80,1,58.8,86.2,2023-04-04T20:43:04.833Z,2023-04-04T20:43:08Z,4163977359,140,65.0,4163977357,56,Left,4163977363,212,9.3,4163977365,213,0.8,4163977361,141,96.0,,,,,,,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687963,765,1,2,80,3,4djrvao40r1vgr4psfl5dzc80,1,76.5,92.6,2023-04-04T20:43:08.562Z,2023-04-04T20:43:11Z,4163977421,212,11.1,4163977419,141,86.2,4163977417,140,86.2,4163977423,213,5.9,4163977415,56,Left,,,,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687983,766,1,2,80,6,4djrvao40r1vgr4psfl5dzc80,1,84,94.1,2023-04-04T20:43:11.473Z,2023-04-04T20:43:13Z,4163977547,212,9.6,4163977541,56,Left,4163977545,141,88.4,4163977549,213,3.6,4163977543,140,75.6,,,,,,,,,,30k7kvnsp7a4gsl43gun7yhyi,Abdulaziz Al Shahrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528687991,767,1,2,80,8,4djrvao40r1vgr4psfl5dzc80,1,75.6,88.4,2023-04-04T20:43:13.649Z,2023-04-04T20:43:15Z,4163977589,140,75.2,4163977587,56,Left,4163977591,141,92.1,4163977593,212,2.6,4163977595,213,1.7,,,,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688005,768,1,2,80,10,4djrvao40r1vgr4psfl5dzc80,1,78,92.7,2023-04-04T20:43:15.633Z,2023-04-04T20:43:18Z,4163977677,213,4.8,4163977671,140,78.6,4163977669,56,Left,4163977675,212,4.8,4163977673,141,85.7,,,,,,,,,,30k7kvnsp7a4gsl43gun7yhyi,Abdulaziz Al Shahrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688017,769,1,2,80,13,4djrvao40r1vgr4psfl5dzc80,1,77.7,86.2,2023-04-04T20:43:17.985Z,2023-04-04T20:43:21Z,4163977773,212,18.2,4163977775,213,3.7,4163977769,140,62.7,4163977771,141,72.9,4163977767,56,Center,,,,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688019,770,1,2,80,16,4djrvao40r1vgr4psfl5dzc80,1,66.3,68.4,2023-04-04T20:43:21.809Z,2023-04-04T20:43:23Z,4163977793,213,5.0,4163977785,56,Center,4163977791,212,7.5,4163977787,140,68.3,4163977789,141,57.8,,,,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688049,771,1,2,80,18,4djrvao40r1vgr4psfl5dzc80,1,69.5,59.4,2023-04-04T20:43:23.090Z,2023-04-04T20:43:29Z,4163977939,56,Center,4163977947,213,2.0,4163977941,140,64.9,4163977945,212,11.2,4163977943,141,74.2,,,,,,,,,,6yga33ui0heg0zkpe4r3kznmy,Abdulelah Al Shammry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688067,772,1,2,80,24,4djrvao40r1vgr4psfl5dzc80,1,60.2,63.3,2023-04-04T20:43:29.234Z,2023-04-04T20:43:31Z,4163978047,213,3.1,4163978045,212,7.8,4163978041,140,52.8,4163978043,141,63.9,4163978039,56,Center,,,,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688079,773,1,2,80,26,4djrvao40r1vgr4psfl5dzc80,1,52.8,63.9,2023-04-04T20:43:31.345Z,2023-04-04T20:43:32Z,4163978121,141,59.6,4163978117,56,Center,4163978119,140,57.0,4163978123,212,5.3,4163978125,213,5.7,,,,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688097,774,1,2,80,27,4djrvao40r1vgr4psfl5dzc80,1,57.2,60.2,2023-04-04T20:43:32.642Z,2023-04-04T20:43:36Z,4163978221,213,1.3,4163978219,212,10.4,4163978213,56,Center,4163978215,140,59.8,4163978217,141,75.0,,,,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688107,775,1,2,80,31,4djrvao40r1vgr4psfl5dzc80,1,62.3,80.6,2023-04-04T20:43:35.953Z,2023-04-04T20:43:37Z,4163978281,212,13.7,4163978275,56,Left,4163978283,213,6.2,4163978279,141,79.7,4163978277,140,75.3,,,,,,,,,,6yga33ui0heg0zkpe4r3kznmy,Abdulelah Al Shammry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688117,776,1,2,80,32,4djrvao40r1vgr4psfl5dzc80,1,75.5,80,2023-04-04T20:43:37.185Z,2023-04-04T20:43:38Z,4163978359,213,3.1,4163978353,140,63.4,4163978355,141,80.8,4163978357,212,12.7,4163978351,56,Left,,,,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688129,777,1,2,80,33,4djrvao40r1vgr4psfl5dzc80,1,63.4,80.8,2023-04-04T20:43:38.738Z,2023-04-04T20:43:40Z,4163978407,56,Center,4163978413,212,5.5,4163978409,140,66.6,4163978415,213,5.4,4163978411,141,74.4,,,,,,,,,,6yga33ui0heg0zkpe4r3kznmy,Abdulelah Al Shammry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688149,778,1,2,80,35,4djrvao40r1vgr4psfl5dzc80,1,66.7,73,2023-04-04T20:43:40.401Z,2023-04-04T20:43:43Z,4163978553,213,6.2,4163978545,56,Center,4163978549,141,72.3,4163978547,140,74.0,4163978551,212,7.7,,,,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688161,779,1,2,80,38,4djrvao40r1vgr4psfl5dzc80,1,74,72.3,2023-04-04T20:43:42.930Z,2023-04-04T20:43:44Z,4163978593,141,76.1,4163978597,213,2.2,4163978591,140,72.2,4163978595,212,3.2,4163978589,56,Center,,,,,,,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688177,780,1,2,80,39,4djrvao40r1vgr4psfl5dzc80,1,72.5,76.1,2023-04-04T20:43:44.369Z,2023-04-04T20:43:46Z,4163978649,141,89.3,4163978651,212,11.9,4163978647,140,80.0,4163978653,213,0.9,4163978645,56,Left,,,,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688189,781,1,2,80,41,4djrvao40r1vgr4psfl5dzc80,1,81.1,90.3,2023-04-04T20:43:46.049Z,2023-04-04T20:43:48Z,4163978741,213,3.6,4163978737,141,83.3,4163978735,140,71.2,4163978739,212,11.4,4163978733,56,Left,,,,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688201,782,1,2,80,43,4djrvao40r1vgr4psfl5dzc80,1,71.4,82.6,2023-04-04T20:43:48.754Z,2023-04-04T20:43:50Z,4163978821,213,5.8,4163978817,141,70.8,4163978811,155,,4163978815,140,85.1,4163978813,56,Center,4163978819,212,16.5,,,,,,,6yga33ui0heg0zkpe4r3kznmy,Abdulelah Al Shammry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688205,783,1,2,80,45,4djrvao40r1vgr4psfl5dzc80,1,85.4,71.4,2023-04-04T20:43:50.561Z,2023-04-04T20:43:52Z,4163978835,56,Left,4163978841,212,9.8,4163978839,141,82.7,4163978837,140,91.2,4163978843,213,0.9,,,,,,,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528688215,784,1,2,80,47,4djrvao40r1vgr4psfl5dzc80,0,91.2,82.7,2023-04-04T20:43:51.985Z,2023-04-06T18:50:41Z,4163978893,213,4.8,4167915679,225,,4167915683,72,,4163978885,56,Center,4163978891,212,19.0,4163978889,141,54.8,4167915681,386,,4163978887,140,92.4,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,4163978881,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
