id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2516571939,620,1,2,83,9,aekjg4wbxaixtwu4aicmiju92,0,66.4,44.6,2023-03-06T19:13:15.330Z,2023-03-26T05:29:02Z,4124347735,178,,4078997613,213,4.8,4078997609,141,40.4,4078997803,236,,4078997607,140,66.7,4078997809,286,,4078997805,233,786,4078997611,212,2.9,92qhzmz7bik9yiyhpt9fcvqzu,Khalid Al Ghannam,4078997605,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516571973,786,74,2,83,9,c9swyor08g9pedxpe3n321svu,1,37.5,66.7,2023-03-06T19:13:15.353Z,2023-03-26T05:29:06Z,4078997777,56,Back,4124347793,178,,4078997817,233,620,4078997779,285,,,,,,,,,,,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516571979,787,1,2,83,12,c9swyor08g9pedxpe3n321svu,0,30.5,91.5,2023-03-06T19:13:18.451Z,2023-03-26T05:29:23Z,4078997869,233,621,4078997823,56,Back,4124347841,178,,4078997827,141,94.1,4078997831,213,0.3,4078997829,212,5.8,4078997867,236,,4078997833,1,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,4078997825,140,35.8,4078997821,157,,4078997873,286,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516571967,621,74,2,83,12,aekjg4wbxaixtwu4aicmiju92,1,67.2,13.4,2023-03-06T19:13:18.519Z,2023-03-26T05:29:20Z,4124347895,178,,4078997759,56,Right,4079037601,233,787,4079037557,285,,,,,,,,,,,,,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516571981,622,5,2,83,14,aekjg4wbxaixtwu4aicmiju92,0,73.7,-1.8,2023-03-06T19:13:20.649Z,2023-03-26T05:29:28Z,4078997841,347,,4078997839,56,Right,4079003257,233,801,,,,,,,,,,,,,,,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516572921,801,5,2,83,14,c9swyor08g9pedxpe3n321svu,1,26.3,101.8,2023-03-06T19:13:20.649Z,2023-03-26T05:29:28Z,4079003245,56,Back,4079003249,233,622,4079003247,347,,,,,,,,,,,,,,,,,1nrxtmfkuqg2uz7pvgcgwgj4l,Mohammed Al Burayk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516573003,803,1,2,83,18,c9swyor08g9pedxpe3n321svu,1,37.5,100,2023-03-06T19:13:24.138Z,2023-03-26T05:29:31Z,4079004115,107,,4079004121,141,94.0,4079004117,56,Back,4079004125,213,4.7,4079004119,140,37.5,4079004123,212,4.8,,,,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516574685,651,45,2,83,23,aekjg4wbxaixtwu4aicmiju92,0,52.6,23.3,2023-03-06T19:13:29.265Z,2023-03-26T05:29:37Z,4079012835,56,Center,4079013167,233,824,4079012837,285,,,,,,,,,,,,,,,,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516573799,824,3,2,83,23,c9swyor08g9pedxpe3n321svu,1,47.4,76.7,2023-03-06T19:13:29.265Z,2023-03-26T05:29:37Z,4079007891,286,,4124348159,178,,4079013149,233,651,4079007889,56,Back,4085699183,465,,,,,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516573933,825,1,2,83,27,c9swyor08g9pedxpe3n321svu,1,55.9,74.4,2023-03-06T19:13:33.051Z,2023-03-26T05:29:40Z,4124348189,178,,4079008555,155,,4079008565,212,47.7,4079008561,140,72.9,4079008567,213,5.1,4079008557,196,,4079008563,141,9.4,4079008559,56,Right,2lkra7wic5b481l7qybjh8lx,A. Carrillo,4079008569,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516574365,834,1,2,83,35,c9swyor08g9pedxpe3n321svu,0,85.2,25.2,2023-03-06T19:13:40.952Z,2023-03-26T05:29:44Z,4079016089,1,,4085699663,20,,4079011011,155,,4079011015,56,Center,4079011021,212,37.6,4079011007,2,,4079011019,141,75.2,4124348255,178,,1jfxkmks9lci345fiz9z2gfl5,Michael,4079011023,213,1.1,4079011017,140,100.0,4085699661,224,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516572131,623,5,2,83,36,aekjg4wbxaixtwu4aicmiju92,1,-1,27,2023-03-06T19:13:42.739Z,2023-03-26T05:29:47Z,4079013077,233,788,4078998609,346,,4078998607,56,Back,,,,,,,,,,,,,,,,4jar69o6t40f01o9dupxzhn2s,Masheal Al Hamdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516572415,788,5,2,83,36,c9swyor08g9pedxpe3n321svu,0,101,73,2023-03-06T19:13:42.739Z,2023-03-26T05:29:46Z,4079000227,346,,4079013081,233,623,4079000225,56,Center,,,,,,,,,,,,,,,,9vt5q842htj38cblrh1v62qj9,Abdullah Al Muaiouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516572391,624,1,2,84,3,aekjg4wbxaixtwu4aicmiju92,1,3.8,47.2,2023-03-06T19:14:09.708Z,2023-03-26T05:29:50Z,4079000095,212,65.5,4079000093,141,3.4,4079000089,56,Right,4079000103,74,,4079000097,213,5.8,4079000099,1,,4079000091,140,59.4,4079000087,124,,26dlb4txygf7qzukjikr23mxh,J. Rinne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516572425,625,1,2,84,7,aekjg4wbxaixtwu4aicmiju92,0,59.4,3.4,2023-03-06T19:14:13.100Z,2023-03-26T05:29:53Z,4079000263,213,0.5,4079000255,56,Right,4079000253,3,,4079000257,140,73.6,4079000261,212,17.2,4079000259,141,16.0,4124348335,388,,,,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516575437,858,49,2,84,9,c9swyor08g9pedxpe3n321svu,1,27.8,78.5,2023-03-06T19:14:15.765Z,2023-03-26T05:29:58Z,,,,,,,,,,,,,,,,,,,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516575479,859,1,2,84,9,c9swyor08g9pedxpe3n321svu,1,27.8,78.5,2023-03-06T19:14:15.785Z,2023-03-26T05:30:03Z,4079017645,140,9.8,4079017643,56,Back,4079017651,213,3.7,4124348459,178,,4079017647,141,62.1,4079017649,212,21.9,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516572469,790,1,2,84,12,c9swyor08g9pedxpe3n321svu,1,14,51.3,2023-03-06T19:14:17.867Z,2023-03-26T05:30:07Z,4079000481,140,27.5,4079000485,212,14.4,4079000483,141,48.0,4079000487,213,6.1,4079000479,56,Back,4124348495,178,,,,,,,,9vt5q842htj38cblrh1v62qj9,Abdullah Al Muaiouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516572439,789,43,2,84,14,c9swyor08g9pedxpe3n321svu,1,0,0,2023-03-06T19:14:20.035Z,2023-03-06T19:23:01Z,4079023443,144,52,,,,,,,,,,,,,,,,,,,,,,9vt5q842htj38cblrh1v62qj9,Abdullah Al Muaiouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516572493,791,1,2,84,17,c9swyor08g9pedxpe3n321svu,1,27.8,41.8,2023-03-06T19:14:23.425Z,2023-03-26T05:30:11Z,4124348555,178,,4079000679,56,Back,4079000685,141,18.3,4079000683,140,38.1,4079000693,213,5.3,4079000689,212,19.3,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516572503,792,1,2,84,21,c9swyor08g9pedxpe3n321svu,0,38.7,17.9,2023-03-06T19:14:26.900Z,2023-03-26T05:30:15Z,4079000755,141,16.2,4079000749,155,,4079000753,140,59.9,4079000757,212,22.3,4079000759,213,6.2,4079000751,56,Right,4124348593,178,,,,,1nrxtmfkuqg2uz7pvgcgwgj4l,Mohammed Al Burayk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516572525,626,1,2,84,21,aekjg4wbxaixtwu4aicmiju92,0,37.5,94.7,2023-03-06T19:14:27.751Z,2023-03-26T05:30:19Z,4124348639,178,,4079000839,213,6.2,4079000829,3,,4079000831,56,Left,4079000837,212,21.7,4079000835,141,91.8,4079000833,140,58.1,,,,4jar69o6t40f01o9dupxzhn2s,Masheal Al Hamdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516572581,793,1,2,84,25,c9swyor08g9pedxpe3n321svu,1,39.8,21.3,2023-03-06T19:14:31.159Z,2023-03-26T05:30:25Z,4079001145,56,Back,4079001151,212,12.9,4079001147,140,32.6,4079001149,141,36.6,4124348689,178,,4079001153,213,2.2,,,,,,,1nrxtmfkuqg2uz7pvgcgwgj4l,Mohammed Al Burayk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516572619,794,1,2,84,27,c9swyor08g9pedxpe3n321svu,1,32.9,37.1,2023-03-06T19:14:33.636Z,2023-03-26T05:30:29Z,4079001341,140,38.8,4079001339,56,Back,4124348729,178,,4079001343,141,64.6,4079001345,212,19.7,4079001347,213,1.3,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516572643,795,1,2,84,33,c9swyor08g9pedxpe3n321svu,1,54.6,71.1,2023-03-06T19:14:39.145Z,2023-03-26T05:30:34Z,4124348805,178,,4079001517,140,70.7,4079001515,56,Center,4079001519,141,70.2,4079001523,213,6.2,4079001521,212,16.9,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516572651,796,1,2,84,36,c9swyor08g9pedxpe3n321svu,1,71.3,61.4,2023-03-06T19:14:41.960Z,2023-03-26T05:30:37Z,4079001609,212,16.1,4124348865,178,,4079001605,140,73.1,4079001603,56,Center,4079001611,213,4.8,4079001607,141,37.9,,,,,,,5muk6frafyj5lj1jdg54z2thx,Saleh Al Shehri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516572673,797,1,2,84,38,c9swyor08g9pedxpe3n321svu,1,73.2,38.3,2023-03-06T19:14:44.690Z,2023-03-26T05:30:41Z,4079001831,212,24.1,4079001829,141,23.7,4124348947,178,,4079001833,213,5.9,4079001825,56,Center,4079001827,140,94.1,,,,,,,2ghv5nqgyn0wv9ekdx1ow0445,Salem Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516572671,627,45,2,84,41,aekjg4wbxaixtwu4aicmiju92,0,6.2,72.4,2023-03-06T19:14:47.650Z,2023-03-26T05:30:46Z,4079001819,285,,4079002003,233,798,4079001817,56,Back,,,,,,,,,,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516572691,798,3,2,84,41,c9swyor08g9pedxpe3n321svu,1,93.8,27.6,2023-03-06T19:14:47.650Z,2023-03-26T05:30:45Z,4079001981,56,Center,4124348981,178,,4079001999,233,627,4085700927,464,,4079001983,286,,,,,,,,,,,1jfxkmks9lci345fiz9z2gfl5,Michael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516572705,799,1,2,84,46,c9swyor08g9pedxpe3n321svu,1,81.7,32.5,2023-03-06T19:14:52.440Z,2023-03-26T05:30:50Z,4079002055,56,Right,4079002063,213,5.3,4079002057,140,89.0,4079002059,141,17.1,4079002061,212,13.0,4124349017,178,,,,,,,,1jfxkmks9lci345fiz9z2gfl5,Michael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516572709,800,1,2,84,47,c9swyor08g9pedxpe3n321svu,0,89,17.1,2023-03-06T19:14:53.655Z,2023-03-26T05:30:55Z,4085701119,20,,4079002087,140,90.0,4079002091,212,14.2,4079002089,141,37.9,4085701117,386,,4079002085,56,Center,4079002081,2,,4124349087,178,,1nrxtmfkuqg2uz7pvgcgwgj4l,Mohammed Al Burayk,4085701115,225,,4079002093,213,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524726105,1098,67,2,84,48,aekjg4wbxaixtwu4aicmiju92,1,9.2,61.7,2023-03-06T19:14:54.649Z,2023-03-26T12:31:59Z,4124393377,233,1551,,,,,,,,,,,,,,,,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524726103,1551,67,2,84,48,c9swyor08g9pedxpe3n321svu,0,90.8,38.3,2023-03-06T19:14:54.650Z,2023-03-26T06:44:02Z,4124393389,233,1098,,,,,,,,,,,,,,,,,,,,,,5muk6frafyj5lj1jdg54z2thx,Saleh Al Shehri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516572753,628,61,2,84,50,aekjg4wbxaixtwu4aicmiju92,1,6.4,60.7,2023-03-06T19:14:55.999Z,2023-03-26T05:31:12Z,4124349305,21,,4124349307,389,,4079002309,56,Back,,,,,,,,,,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516572771,629,52,2,84,53,aekjg4wbxaixtwu4aicmiju92,1,1.7,70,2023-03-06T19:14:59.627Z,2023-03-26T05:31:26Z,4124349513,178,,4085701371,376,,,,,,,,,,,,,,,,,,,,26dlb4txygf7qzukjikr23mxh,J. Rinne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516572905,630,1,2,85,7,aekjg4wbxaixtwu4aicmiju92,1,8.3,48.9,2023-03-06T19:15:13.669Z,2023-03-26T05:31:30Z,4079003139,56,Back,4124349569,178,,4079003141,140,21.2,4085703737,123,,4079003145,212,30.8,4085703811,287,,4079003143,141,8.2,4079003147,213,5.2,26dlb4txygf7qzukjikr23mxh,J. Rinne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516572925,631,1,2,85,10,aekjg4wbxaixtwu4aicmiju92,1,20.9,8.1,2023-03-06T19:15:16.761Z,2023-03-26T05:31:34Z,4079003289,141,11.3,4079003293,213,0.2,4079003285,56,Back,4124349625,178,,4079003291,212,12.4,4079003287,140,32.5,,,,,,,2h2r99zztgquxzs5it347aitx,Ali Al Zubaidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516572935,632,1,2,85,12,aekjg4wbxaixtwu4aicmiju92,1,33,12.1,2023-03-06T19:15:18.351Z,2023-03-26T05:31:38Z,4124349665,178,,4079003347,213,1.9,4079003335,140,29.8,4079003343,212,11.1,4079003329,56,Back,4079003339,141,27.6,,,,,,,etvu2javyjbzekaw2ro994iqd,Housain Al Moqahwi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516572965,633,1,2,85,15,aekjg4wbxaixtwu4aicmiju92,1,42.2,28.6,2023-03-06T19:15:21.298Z,2023-03-26T05:31:41Z,4079003485,212,38.9,4079003483,141,3.7,4124349709,178,,4079003487,213,5.8,4079003479,56,Right,4079003489,1,,4079003481,140,75.6,,,,2h2r99zztgquxzs5it347aitx,Ali Al Zubaidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516572971,634,61,2,85,18,aekjg4wbxaixtwu4aicmiju92,0,77.7,0.6,2023-03-06T19:15:24.770Z,2023-03-26T05:32:08Z,4079003509,56,Right,4124350035,178,,,,,,,,,,,,,,,,,,,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516572979,635,5,2,85,20,aekjg4wbxaixtwu4aicmiju92,0,74.2,-1,2023-03-06T19:15:26.429Z,2023-03-26T05:32:10Z,4079003559,347,,4079003733,233,802,4079003557,56,Right,,,,,,,,,,,,,,,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516572997,802,5,2,85,20,c9swyor08g9pedxpe3n321svu,1,25.8,101,2023-03-06T19:15:26.429Z,2023-03-26T05:32:10Z,4079003659,56,Back,4079003727,233,635,4079003661,347,,,,,,,,,,,,,,,,,1nrxtmfkuqg2uz7pvgcgwgj4l,Mohammed Al Burayk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516573135,636,18,2,85,42,aekjg4wbxaixtwu4aicmiju92,1,0,0,2023-03-06T19:15:48.198Z,2023-03-26T05:32:13Z,4079004351,44,Forward,4079004353,59,11,4079004349,42,,4079004405,55,637,,,,,,,,,,,,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516573137,637,19,2,85,42,aekjg4wbxaixtwu4aicmiju92,1,0,0,2023-03-06T19:15:48.199Z,2023-03-26T05:32:14Z,4079004363,145,7,4079004365,59,16,4079004367,292,6,4079004373,55,636,4079004359,42,,4079004369,293,2,4079004371,44,Midfielder,,,,3qjdcqc4mo21w0au4rveeenkl,Nooh Al Mousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516573209,804,1,2,85,46,c9swyor08g9pedxpe3n321svu,1,37.3,100,2023-03-06T19:15:52.596Z,2023-03-26T05:32:40Z,4079004781,56,Back,4079004789,213,4.8,4079004783,140,38.4,4079004785,141,80.2,4079004779,107,,4079004787,212,14.9,4079004799,189,,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516573259,805,1,2,85,51,c9swyor08g9pedxpe3n321svu,1,39.5,64.8,2023-03-06T19:15:57.761Z,2023-03-26T05:32:44Z,4079005089,212,21.6,4079005091,213,4.7,4079005087,141,33.0,4124350345,178,,4079005083,56,Back,4079005085,140,39.6,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516573303,806,1,2,85,54,c9swyor08g9pedxpe3n321svu,1,41.9,33.3,2023-03-06T19:16:00.696Z,2023-03-26T05:32:48Z,4124350387,178,,4079005299,213,5.0,4079005291,56,Back,4079005297,212,17.9,4079005295,141,7.9,4079005293,140,46.5,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516573371,807,1,2,85,59,c9swyor08g9pedxpe3n321svu,1,55.5,10.1,2023-03-06T19:16:05.271Z,2023-03-26T05:34:01Z,4079005675,56,Back,4079005681,212,20.8,4079005677,140,48.2,4079005679,141,38.6,4079005683,213,1.9,4124351031,178,,,,,,,,1nrxtmfkuqg2uz7pvgcgwgj4l,Mohammed Al Burayk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516573395,808,1,2,86,6,c9swyor08g9pedxpe3n321svu,1,54.1,54,2023-03-06T19:16:11.911Z,2023-03-26T05:34:04Z,4079005829,140,55.1,4079005831,141,78.2,4124351057,178,,4079005835,213,1.5,4079005833,212,16.5,4079005827,56,Center,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516573411,809,1,2,86,8,c9swyor08g9pedxpe3n321svu,1,55.1,78.2,2023-03-06T19:16:14.137Z,2023-03-26T05:34:15Z,4079005897,56,Center,4079005901,141,76.1,4124351153,178,,4079005899,140,67.9,4079005903,212,13.5,4079005905,213,6.2,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516573429,810,1,2,86,9,c9swyor08g9pedxpe3n321svu,1,67.9,76.1,2023-03-06T19:16:15.408Z,2023-03-26T05:34:18Z,4079005991,56,Center,4079005999,213,3.5,4079005997,212,16.4,4079006027,156,,4079005993,140,53.5,4079005995,141,66.7,4124351201,178,,,,,5muk6frafyj5lj1jdg54z2thx,Saleh Al Shehri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516573461,811,1,2,86,11,c9swyor08g9pedxpe3n321svu,1,53.5,66.7,2023-03-06T19:16:17.649Z,2023-03-26T05:34:21Z,4079006165,212,23.7,4079006163,141,33.4,4079006167,213,4.4,4079006161,140,46.9,4124351251,178,,4079006159,56,Back,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516573479,812,1,2,86,15,c9swyor08g9pedxpe3n321svu,1,52.8,33,2023-03-06T19:16:21.383Z,2023-03-26T05:34:27Z,4079006311,141,7.0,4079006319,213,5.2,4079006307,140,61.0,4124351309,178,,4079006301,56,Right,4079006315,212,19.7,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516573513,813,1,2,86,18,c9swyor08g9pedxpe3n321svu,1,62.6,4.7,2023-03-06T19:16:24.336Z,2023-03-26T05:34:31Z,4079006497,141,2.6,4124351351,178,,4079006495,140,79.8,4079006493,56,Right,4079006501,213,6.2,4079006499,212,18.1,,,,,,,2ghv5nqgyn0wv9ekdx1ow0445,Salem Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516573523,814,1,2,86,24,c9swyor08g9pedxpe3n321svu,0,91.8,11.4,2023-03-06T19:16:30.408Z,2023-03-26T05:34:34Z,4079006537,141,34.2,4085705357,20,,4085705355,224,,4079006533,56,Center,4079006535,140,93.1,4079006541,213,1.5,4079006531,155,,4079006539,212,15.6,1jfxkmks9lci345fiz9z2gfl5,Michael,4079006529,2,,4124351393,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516573543,638,12,2,86,25,aekjg4wbxaixtwu4aicmiju92,1,4.9,63.8,2023-03-06T19:16:30.870Z,2023-03-26T05:34:39Z,4079006651,56,Back,4079006659,213,4.9,4079006653,140,7.5,4079006663,15,,4079006655,141,36.0,4079006657,212,19.1,4124351481,388,,,,,4jar69o6t40f01o9dupxzhn2s,Masheal Al Hamdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516573561,639,1,2,86,27,aekjg4wbxaixtwu4aicmiju92,0,7.5,35.5,2023-03-06T19:16:33.561Z,2023-03-26T05:34:44Z,4079006757,212,12.9,4079006759,213,5.6,4079006755,141,24.2,4079006753,140,17.4,4079006751,56,Back,4124351575,178,,,,,,,,2h2r99zztgquxzs5it347aitx,Ali Al Zubaidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516573559,815,61,2,86,28,c9swyor08g9pedxpe3n321svu,1,89.1,67.9,2023-03-06T19:16:34.189Z,2023-03-26T05:34:48Z,4079006749,56,Center,4124351617,178,,,,,,,,,,,,,,,,,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516573577,816,1,2,86,30,c9swyor08g9pedxpe3n321svu,0,74.3,74.2,2023-03-06T19:16:36.507Z,2023-03-26T05:34:51Z,4085705665,72,,4079006837,213,5.4,4079006825,2,,4079006833,141,47.6,4079006827,155,,4085705663,224,,4079006835,212,22.7,4124351707,178,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,4079006829,56,Center,4079006831,140,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516573593,640,12,2,86,31,aekjg4wbxaixtwu4aicmiju92,1,10.4,55.5,2023-03-06T19:16:37.783Z,2023-03-26T05:34:59Z,4079006893,213,5.3,4079006889,141,48.4,4124351793,178,,4079006891,212,6.0,4079006887,140,13.8,4079006885,56,Back,,,,,,,4jar69o6t40f01o9dupxzhn2s,Masheal Al Hamdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516573589,817,61,2,86,32,c9swyor08g9pedxpe3n321svu,1,87.4,49.6,2023-03-06T19:16:38.184Z,2023-03-26T05:35:02Z,4079006879,56,Center,4124351839,178,,,,,,,,,,,,,,,,,,,,6wjktx17kp8g29h9gw27lwez9,O. Ighalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516573715,641,12,2,86,33,aekjg4wbxaixtwu4aicmiju92,1,8.7,43.8,2023-03-06T19:16:39.584Z,2023-03-26T05:35:05Z,4079007551,212,28.6,4079007553,213,0.5,4124351867,178,,4079007549,141,64.3,4079007545,56,Back,4079007547,140,32.5,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516573641,818,1,2,86,35,c9swyor08g9pedxpe3n321svu,1,72.3,32.8,2023-03-06T19:16:41.424Z,2023-03-26T05:35:12Z,4079007187,140,60.9,4079007191,212,21.8,4079007185,56,Center,4079007183,3,,4124351925,178,,4079007193,213,2.2,4079007189,141,59.6,,,,1nrxtmfkuqg2uz7pvgcgwgj4l,Mohammed Al Burayk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516573663,819,1,2,86,43,c9swyor08g9pedxpe3n321svu,1,68.8,49.7,2023-03-06T19:16:49.185Z,2023-03-26T05:35:15Z,4079007275,56,Center,4124351959,178,,4079007281,212,19.2,4079007277,140,69.1,4079007279,141,21.5,4079007283,213,4.7,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516573685,820,1,2,86,45,c9swyor08g9pedxpe3n321svu,1,66.1,21.5,2023-03-06T19:16:51.290Z,2023-03-26T05:35:19Z,4124351983,178,,4079007379,213,5.4,4079007371,56,Right,4079007377,212,9.4,4079007375,141,11.1,4079007373,140,72.0,,,,,,,2ghv5nqgyn0wv9ekdx1ow0445,Salem Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
