id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/16/value,qualifier/18/value,qualifier/17/value
2451900889,645,1,2,81,55,d47tf49ishm9qnfd8zyc8wv0j,1,36.4,100,2022-08-27T19:39:52.550Z,2022-09-04T07:06:18Z,3737082713,141,93.9,3737082709,56,Left,3737082719,1,,3737082717,213,6.1,3737082711,140,57.5,3737082715,212,22.8,3737082707,107,,,,,9o288vygjpcv3noeqnrnqh3ah,Saeed Al Hamsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451900917,646,1,2,81,56,d47tf49ishm9qnfd8zyc8wv0j,1,57.5,93.9,2022-08-27T19:39:53.822Z,2022-09-04T07:06:20Z,3737082933,212,8.1,3737082935,213,4.5,3737082925,56,Left,3756908269,178,,3737082931,141,82.3,3737082927,140,55.9,,,,,,,4fkudkcxt03pqaqz58nofkag9,T. Meziani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451900931,647,1,2,81,58,d47tf49ishm9qnfd8zyc8wv0j,1,55.9,82.3,2022-08-27T19:39:55.108Z,2022-09-04T07:06:25Z,3737083015,140,52.2,3737083021,213,2.1,3756908331,178,,3737083019,212,7.8,3737083013,56,Left,3737083017,141,92.3,,,,,,,7aeoxgg7e0g8t4ggq2l8nvb3d,Hassan Al Qayd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451900979,648,1,2,81,59,d47tf49ishm9qnfd8zyc8wv0j,1,52.2,92.3,2022-08-27T19:39:56.365Z,2022-09-04T07:06:33Z,3737083273,212,14.0,3737083269,140,58.9,3756908401,178,,3737083267,56,Center,3737083271,141,74.5,3737083275,213,5.2,,,,,,,9o288vygjpcv3noeqnrnqh3ah,Saeed Al Hamsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456297195,984,67,2,82,0,d47tf49ishm9qnfd8zyc8wv0j,1,60.1,73.7,2022-08-27T19:39:57.247Z,2022-09-08T06:19:38Z,3760511197,233,1075,,,,,,,,,,,,,,,,,,,,,,7aeoxgg7e0g8t4ggq2l8nvb3d,Hassan Al Qayd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456297193,1075,67,2,82,0,6ttwlm6op92r4670oayg5md7h,0,39.9,26.3,2022-08-27T19:39:57.248Z,2022-09-05T12:34:09Z,3760511201,233,984,,,,,,,,,,,,,,,,,,,,,,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901005,649,1,2,82,4,d47tf49ishm9qnfd8zyc8wv0j,1,59.3,38.5,2022-08-27T19:40:01.286Z,2022-09-04T07:06:39Z,3737083447,141,19.4,3737083445,140,68.9,3737083451,213,5.4,3737083443,56,Right,3737083449,212,16.4,3756908525,178,,,,,,,,7aeoxgg7e0g8t4ggq2l8nvb3d,Hassan Al Qayd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901027,650,1,2,82,6,d47tf49ishm9qnfd8zyc8wv0j,0,68.9,18.9,2022-08-27T19:40:03.659Z,2022-09-04T07:06:48Z,3737083585,140,82.0,3756908723,178,,3737083589,212,13.9,3737083591,213,0.1,3737083583,56,Center,3737083587,141,21.3,,,,,,,70847l0k04al2d9ekrdw2r1ii,P. Mboungou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456297349,1078,43,2,82,8,6ttwlm6op92r4670oayg5md7h,1,0,0,2022-08-27T19:40:05.258Z,2022-09-08T06:12:03Z,3760511857,233,997,3765088553,144,67,,,,,,,,,,,,,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456297343,997,43,2,82,8,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2022-08-27T19:40:05.259Z,2022-09-08T06:12:03Z,3765088555,144,67,3760511871,233,1078,,,,,,,,,,,,,,,,,,,7aeoxgg7e0g8t4ggq2l8nvb3d,Hassan Al Qayd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901023,621,49,2,82,8,6ttwlm6op92r4670oayg5md7h,1,23.1,81.7,2022-08-27T19:40:05.351Z,2022-09-04T07:06:52Z,,,,,,,,,,,,,,,,,,,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457145731,1322,67,2,82,8,6ttwlm6op92r4670oayg5md7h,1,21.4,82.3,2022-08-27T19:40:05.379Z,2022-09-08T06:19:39Z,3765088533,233,1363,,,,,,,,,,,,,,,,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457145727,1363,67,2,82,8,d47tf49ishm9qnfd8zyc8wv0j,0,78.6,17.7,2022-08-27T19:40:05.380Z,2022-09-08T06:12:02Z,3765088543,233,1322,,,,,,,,,,,,,,,,,,,,,,7aeoxgg7e0g8t4ggq2l8nvb3d,Hassan Al Qayd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901065,622,1,2,82,8,6ttwlm6op92r4670oayg5md7h,1,19.9,83.8,2022-08-27T19:40:05.422Z,2022-09-08T06:19:40Z,3737083759,141,66.4,3756908815,178,,3737083761,212,19.4,3737083763,213,3.8,3737083755,56,Back,3737083757,140,5.3,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901087,623,1,2,82,10,6ttwlm6op92r4670oayg5md7h,0,5.9,64.3,2022-08-27T19:40:07.195Z,2022-09-04T07:06:58Z,3737083893,140,43.7,3737083901,1,,3737083899,213,0.0,3756908885,178,,3737083897,212,39.7,3737083889,157,,3737083891,56,Back,3737083895,141,67.0,6veqhleq95267xca919eg02j9,S. Lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901123,651,1,2,82,12,d47tf49ishm9qnfd8zyc8wv0j,1,57.2,33.1,2022-08-27T19:40:09.810Z,2022-09-04T07:07:04Z,3756909011,21,,3737084087,141,22.5,3737084085,140,60.1,3737084081,56,Center,3737084091,213,5.1,3756909009,388,,3737084089,212,7.8,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901127,652,49,2,82,14,d47tf49ishm9qnfd8zyc8wv0j,1,60.1,22.5,2022-08-27T19:40:11.851Z,2022-09-04T07:07:10Z,,,,,,,,,,,,,,,,,,,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901151,653,1,2,82,15,d47tf49ishm9qnfd8zyc8wv0j,0,60.1,22.5,2022-08-27T19:40:12.732Z,2022-09-04T07:07:14Z,3737084223,140,74.7,3737084227,212,22.6,3756909137,178,,3737084229,213,5.5,3737084221,56,Right,3737084225,141,0.0,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901237,624,5,2,82,18,6ttwlm6op92r4670oayg5md7h,1,25.4,102,2022-08-27T19:40:15.043Z,2022-09-04T07:07:17Z,3737084645,347,,3737084647,233,654,3737084643,56,Back,,,,,,,,,,,,,,,,6veqhleq95267xca919eg02j9,S. Lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901159,654,5,2,82,18,d47tf49ishm9qnfd8zyc8wv0j,0,74.6,-2,2022-08-27T19:40:15.043Z,2022-09-04T07:07:17Z,3737084667,233,624,3737084249,56,Right,3737084253,347,,,,,,,,,,,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901249,625,1,2,82,22,6ttwlm6op92r4670oayg5md7h,1,25.4,100,2022-08-27T19:40:18.947Z,2022-09-04T07:07:23Z,3737084743,140,25.2,3737084749,213,4.7,3737084747,212,3.9,3737084739,107,,3737084741,56,Back,3737084745,141,96.3,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901267,626,1,2,82,23,6ttwlm6op92r4670oayg5md7h,1,25.2,96.3,2022-08-27T19:40:20.278Z,2022-09-04T07:07:29Z,3756909377,178,,3737084887,213,1.8,3737084881,140,24.9,3737084885,212,1.6,3737084879,56,Back,3737084883,141,98.6,,,,,,,3kfeazpv3d1wy6e333pudwkid,D. Đoković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901275,627,1,2,82,24,6ttwlm6op92r4670oayg5md7h,1,24.9,98.6,2022-08-27T19:40:21.711Z,2022-09-04T07:07:34Z,3737084941,140,23.0,3737084945,212,3.9,3737084947,213,4.2,3756909491,178,,3737084939,56,Back,3737084943,141,93.6,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901307,628,1,2,82,26,6ttwlm6op92r4670oayg5md7h,1,23,93.6,2022-08-27T19:40:22.992Z,2022-09-04T07:07:36Z,3737085093,141,83.2,3756909541,178,,3737085097,213,3.9,3737085089,56,Back,3737085091,140,15.5,3737085095,212,10.6,,,,,,,3kfeazpv3d1wy6e333pudwkid,D. Đoković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456297549,1011,83,2,82,29,d47tf49ishm9qnfd8zyc8wv0j,1,83.7,21.1,2022-08-27T19:40:25.950Z,2022-09-05T12:36:05Z,3760512847,399,109804,,,,,,,,,,,,,,,,,,,,,,7aeoxgg7e0g8t4ggq2l8nvb3d,Hassan Al Qayd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901341,629,1,2,82,29,6ttwlm6op92r4670oayg5md7h,1,16.2,83.3,2022-08-27T19:40:26.015Z,2022-09-04T07:07:42Z,3737085287,56,Back,3737085293,212,20.1,3737085291,141,59.4,3756909703,178,,3737085295,213,4.1,3737085289,140,4.9,,,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901387,630,1,2,82,32,6ttwlm6op92r4670oayg5md7h,1,5.3,56.3,2022-08-27T19:40:29.147Z,2022-09-04T07:07:45Z,3737085561,140,10.0,3737085567,212,9.1,3737085557,56,Back,3756909771,178,,3737085569,213,5.3,3737085563,141,45.1,,,,,,,6veqhleq95267xca919eg02j9,S. Lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901493,631,1,2,82,34,6ttwlm6op92r4670oayg5md7h,1,14.1,40,2022-08-27T19:40:31.560Z,2022-09-04T07:07:47Z,3737086191,141,9.5,3737086195,213,5.2,3737086189,140,23.7,3756909829,178,,3737086187,56,Back,3737086193,212,23.1,,,,,,,5n3pl3j98lkmzzus1b095bkd1,Renê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901573,632,1,2,82,43,6ttwlm6op92r4670oayg5md7h,1,30,37,2022-08-27T19:40:40.219Z,2022-09-04T07:07:51Z,3737086593,141,12.2,3737086589,56,Back,3737086597,213,5.0,3737086595,212,17.8,3737086591,140,35.3,3756909917,178,,,,,,,,6f7isvwcywig1hlvfed4q0hgq,Yahya Sunbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901579,633,1,2,82,47,6ttwlm6op92r4670oayg5md7h,0,35.1,12.6,2022-08-27T19:40:44.139Z,2022-09-04T07:07:54Z,3737086645,286,,3737086613,141,12.3,3737086641,233,655,3737086609,56,Back,3737086639,236,,3756909983,178,,3737086617,213,6.2,3737086611,140,36.8,3akxznb8k4r088rrqbbj04m39,Yahia Al Shehri,3737086615,212,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901567,655,74,2,82,47,d47tf49ishm9qnfd8zyc8wv0j,1,63,92.9,2022-08-27T19:40:44.241Z,2022-09-04T07:07:58Z,3737086549,56,Left,3756910047,178,,3737086551,285,,3737086649,233,633,,,,,,,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901633,634,5,2,82,48,6ttwlm6op92r4670oayg5md7h,1,36.6,-1.4,2022-08-27T19:40:45.816Z,2022-09-04T07:08:01Z,3737086975,233,656,3737086937,56,Back,3737086939,347,,,,,,,,,,,,,,,,,3akxznb8k4r088rrqbbj04m39,Yahia Al Shehri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901577,656,5,2,82,48,d47tf49ishm9qnfd8zyc8wv0j,0,63.4,101.4,2022-08-27T19:40:45.816Z,2022-09-04T07:08:02Z,3737086603,56,Left,3737086605,347,,3737087003,233,634,,,,,,,,,,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901705,635,1,2,82,54,6ttwlm6op92r4670oayg5md7h,1,36.8,0,2022-08-27T19:40:51.876Z,2022-09-04T07:08:06Z,3737087399,212,9.8,3737087393,140,31.2,3737087385,107,,3737087403,213,2.2,3737087397,141,9.7,3737087389,56,Back,,,,,,,6f7isvwcywig1hlvfed4q0hgq,Yahya Sunbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901799,636,1,2,83,0,6ttwlm6op92r4670oayg5md7h,1,37.5,10.6,2022-08-27T19:40:57.023Z,2022-09-04T07:08:11Z,3737087937,213,1.4,3756910343,178,,3737087921,155,,3737087923,196,,3737087927,140,45.7,3737087931,141,78.7,3737087925,56,Back,3737087933,212,47.1,3akxznb8k4r088rrqbbj04m39,Yahia Al Shehri,3737087941,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901811,637,3,2,83,5,6ttwlm6op92r4670oayg5md7h,1,54.6,78.8,2022-08-27T19:41:02.489Z,2022-09-04T07:08:21Z,3756910607,178,,3737088009,286,,3737088041,233,657,3737088007,56,Center,3744797417,465,,,,,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901791,657,45,2,83,5,d47tf49ishm9qnfd8zyc8wv0j,0,45.4,21.2,2022-08-27T19:41:02.489Z,2022-09-04T07:08:21Z,3737088067,233,637,3737087895,56,Back,3737087897,285,,,,,,,,,,,,,,,,,70847l0k04al2d9ekrdw2r1ii,P. Mboungou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901939,638,1,2,83,7,6ttwlm6op92r4670oayg5md7h,1,60.4,76.7,2022-08-27T19:41:04.240Z,2022-09-04T07:08:30Z,3737088811,141,88.7,3737088815,213,0.3,3737089931,210,13,3737088807,56,Left,3737088813,212,29.7,3737088809,140,87.6,3756910681,178,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901947,639,13,2,83,15,6ttwlm6op92r4670oayg5md7h,1,86.4,63.7,2022-08-27T19:41:12.268Z,2022-09-04T07:08:30Z,3737089967,230,98.5,3737088847,64,,3737089959,55,638,3737088845,22,,3737089965,103,6.9,3737089955,83,,3737089969,231,51.1,3737088849,56,Center,9yceimet7wbytfai5ivr0v4k5,A. Mitriță,3756910859,178,,,3737089957,29,,3744798153,215,,3737089461,20,3737089963,102,56.6,,,,,,,,,,,,,,,,,,,,,,,
2451901971,640,5,2,83,16,6ttwlm6op92r4670oayg5md7h,0,101,61,2022-08-27T19:41:13.012Z,2022-09-04T07:08:34Z,3737088955,56,Center,3737088977,233,658,3737088957,346,,,,,,,,,,,,,,,,,9yceimet7wbytfai5ivr0v4k5,A. Mitriță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901925,658,5,2,83,16,d47tf49ishm9qnfd8zyc8wv0j,1,-1,39,2022-08-27T19:41:13.012Z,2022-09-04T07:08:34Z,3737088973,233,640,3737088719,346,,3737088717,56,Back,,,,,,,,,,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451902339,659,1,2,83,47,d47tf49ishm9qnfd8zyc8wv0j,0,4.9,49.3,2022-08-27T19:41:43.995Z,2022-09-04T07:08:37Z,3737091169,213,6.0,3737091173,74,,3737091163,140,53.1,3737091171,1,,3737091165,141,27.1,3737091161,56,Center,3737091159,124,,3737091167,212,52.8,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451902391,641,1,2,83,50,6ttwlm6op92r4670oayg5md7h,1,40,62.1,2022-08-27T19:41:47.170Z,2022-09-04T07:08:41Z,3737091427,140,54.7,3737091425,56,Center,3737091431,212,15.4,3756911075,388,,3737091433,213,0.0,3737091423,3,,3737091429,141,63.0,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451902399,642,49,2,83,52,6ttwlm6op92r4670oayg5md7h,1,54.7,63,2022-08-27T19:41:49.052Z,2022-09-04T07:08:42Z,,,,,,,,,,,,,,,,,,,,,,,,,9yceimet7wbytfai5ivr0v4k5,A. Mitriță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451902447,643,1,2,83,52,6ttwlm6op92r4670oayg5md7h,1,54.9,63.4,2022-08-27T19:41:49.629Z,2022-09-04T07:08:46Z,3737091695,56,Back,3737091697,140,47.2,3737091703,213,3.8,3737091701,212,10.6,3737091699,141,53.3,3756911233,178,,,,,,,,9yceimet7wbytfai5ivr0v4k5,A. Mitriță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451902469,644,1,2,83,54,6ttwlm6op92r4670oayg5md7h,1,47.2,53.3,2022-08-27T19:41:51.351Z,2022-09-04T07:08:48Z,3737091813,140,42.3,3737091819,213,2.1,3756911285,178,,3737091817,212,9.9,3737091815,141,65.7,3737091811,56,Back,,,,,,,3akxznb8k4r088rrqbbj04m39,Yahia Al Shehri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451902483,645,1,2,83,56,6ttwlm6op92r4670oayg5md7h,1,42.3,65.7,2022-08-27T19:41:52.953Z,2022-09-04T07:08:51Z,3737091889,56,Back,3756911369,178,,3737091897,213,6.0,3737091895,212,4.7,3737091891,140,46.6,3737091893,141,63.6,,,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451902509,646,1,2,83,57,6ttwlm6op92r4670oayg5md7h,1,46.6,63.6,2022-08-27T19:41:54.508Z,2022-09-04T07:08:55Z,3737092023,213,3.8,3737092019,141,50.4,3737092017,140,35.4,3756911471,178,,3737092015,56,Back,3737092021,212,14.8,,,,,,,3kfeazpv3d1wy6e333pudwkid,D. Đoković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451902571,647,1,2,83,58,6ttwlm6op92r4670oayg5md7h,1,34.6,46.9,2022-08-27T19:41:55.936Z,2022-09-04T07:09:04Z,3737092415,141,34.9,3737092411,56,Back,3756911653,178,,3737092417,212,10.2,3737092419,213,5.4,3737092413,140,40.5,,,,,,,5n3pl3j98lkmzzus1b095bkd1,Renê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451902607,648,1,2,84,4,6ttwlm6op92r4670oayg5md7h,1,53.5,19.4,2022-08-27T19:42:01.672Z,2022-09-04T07:09:07Z,3737092569,140,68.6,3737092573,212,19.7,3756911715,178,,3737092575,213,5.7,3737092571,141,2.3,3737092567,56,Right,,,,,,,3akxznb8k4r088rrqbbj04m39,Yahia Al Shehri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451902667,649,1,2,84,6,6ttwlm6op92r4670oayg5md7h,0,70.3,4.1,2022-08-27T19:42:03.863Z,2022-09-04T07:09:11Z,3737092919,212,35.1,3737092923,1,,3737092913,56,Center,3737092915,140,100.0,3756911835,178,,3737092921,213,0.4,3737092917,141,22.1,,,,6f7isvwcywig1hlvfed4q0hgq,Yahya Sunbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451902675,650,5,2,84,9,6ttwlm6op92r4670oayg5md7h,0,101.3,21.2,2022-08-27T19:42:06.932Z,2022-09-04T07:09:14Z,3737092947,346,,3737095325,233,661,3737092945,56,Center,,,,,,,,,,,,,,,,5n3pl3j98lkmzzus1b095bkd1,Renê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451902833,661,5,2,84,9,d47tf49ishm9qnfd8zyc8wv0j,1,-1.3,78.8,2022-08-27T19:42:06.932Z,2022-09-04T07:09:14Z,3737093849,56,Back,3737094471,346,,3737095301,233,650,,,,,,,,,,,,,,,,9o288vygjpcv3noeqnrnqh3ah,Saeed Al Hamsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451902829,660,43,2,84,19,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2022-08-27T19:42:16.135Z,2022-08-27T19:42:22Z,3737093831,141,100.0,3737093835,213,1.5,3737093827,56,Back,3737094307,144,12,3737093867,167,0,3737093829,140,3.8,3737093833,212,25.8,,,,9o288vygjpcv3noeqnrnqh3ah,Saeed Al Hamsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451903191,662,1,2,84,40,d47tf49ishm9qnfd8zyc8wv0j,1,3.3,51.5,2022-08-27T19:42:36.970Z,2022-09-04T07:09:24Z,3737095797,140,45.4,3737095805,1,,3737095795,56,Back,3737095801,212,53.9,3737095793,124,,3737095803,213,5.7,3737095799,141,6.1,3737095809,74,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451903209,663,44,2,84,43,d47tf49ishm9qnfd8zyc8wv0j,1,49.8,10.1,2022-08-27T19:42:40.135Z,2022-09-08T06:19:40Z,3737095899,56,Back,3737095901,285,,3737095903,233,651,,,,,,,,,,,,,,,,70847l0k04al2d9ekrdw2r1ii,P. Mboungou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451903203,651,44,2,84,43,6ttwlm6op92r4670oayg5md7h,0,50.2,89.9,2022-08-27T19:42:40.136Z,2022-09-04T07:09:31Z,3737095931,286,,3737095933,233,663,3737095869,56,Left,,,,,,,,,,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451903267,664,1,2,84,43,d47tf49ishm9qnfd8zyc8wv0j,0,45.3,5.4,2022-08-27T19:42:40.193Z,2022-09-08T06:19:40Z,3737096201,56,Back,3737096205,141,5.2,3737096199,168,,3737096207,212,1.7,3737096209,213,6.2,3737096203,140,46.9,3756912253,388,,3737096197,3,,70847l0k04al2d9ekrdw2r1ii,P. Mboungou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453346125,776,61,2,84,43,6ttwlm6op92r4670oayg5md7h,1,53.8,92.5,2022-08-27T19:42:40.223Z,2022-09-04T07:09:47Z,3744799727,56,Left,3756912493,388,,3756912491,15,,,,,,,,,,,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456298665,1141,83,2,84,46,6ttwlm6op92r4670oayg5md7h,1,39.9,82.7,2022-08-27T19:42:43.418Z,2022-09-05T12:42:18Z,3760518149,399,247531,,,,,,,,,,,,,,,,,,,,,,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451903283,665,1,2,84,48,d47tf49ishm9qnfd8zyc8wv0j,0,55.7,16.5,2022-08-27T19:42:45.523Z,2022-09-04T07:09:50Z,3737096293,140,71.3,3737096299,213,1.1,3737096301,1,,3756912533,178,,3737096297,212,34.3,3737096291,56,Center,3737096295,141,60.8,,,,7aeoxgg7e0g8t4ggq2l8nvb3d,Hassan Al Qayd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451903285,652,49,2,84,50,6ttwlm6op92r4670oayg5md7h,1,27,49.6,2022-08-27T19:42:47.081Z,2022-09-04T07:09:52Z,,,,,,,,,,,,,,,,,,,,,,,,,6f7isvwcywig1hlvfed4q0hgq,Yahya Sunbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451903343,653,1,2,84,51,6ttwlm6op92r4670oayg5md7h,1,24.3,45.7,2022-08-27T19:42:48.510Z,2022-09-04T07:09:55Z,3737096651,212,14.4,3737096649,141,51.3,3756912671,178,,3737096647,140,11.1,3737096645,56,Back,3737096653,213,2.9,,,,,,,6f7isvwcywig1hlvfed4q0hgq,Yahya Sunbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451903423,654,1,2,84,55,6ttwlm6op92r4670oayg5md7h,1,4.9,51.2,2022-08-27T19:42:52.543Z,2022-09-04T07:10:10Z,3737097113,141,66.0,3737097109,56,Center,3737097123,1,,3737097119,213,0.2,3756912903,178,,3737097117,212,50.1,3737097111,140,51.6,3737097107,155,,6veqhleq95267xca919eg02j9,S. Lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453346357,777,44,2,84,58,6ttwlm6op92r4670oayg5md7h,1,50.8,83.3,2022-08-27T19:42:55.095Z,2022-09-08T06:19:41Z,3744801223,56,Left,3744801229,286,,3744836105,233,771,,,,,,,,,,,,,,,,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
