id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId
2493182685,776,49,2,85,47,7dkxxicrwn77jpdfkwpnlnnyn,1,81.1,28.3,2022-12-25T19:16:34.991Z,2022-12-31T06:37:21Z,,,,,,,,,,,,,,,,,,,,,,,,,8hw7lxbdh3zllchj5arfyc8np,Abdullah Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182681,775,1,2,85,48,7dkxxicrwn77jpdfkwpnlnnyn,1,80.1,26.8,2022-12-25T19:16:36.040Z,2022-12-30T18:40:11Z,3955805253,56,Right,3955805257,141,20.0,3955805259,212,7.2,3960861879,178,,3955805255,140,85.3,3955805261,213,5.6,,,,,,,8hw7lxbdh3zllchj5arfyc8np,Abdullah Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493894051,906,61,2,85,48,7dkxxicrwn77jpdfkwpnlnnyn,0,84.5,25.7,2022-12-25T19:16:36.541Z,2022-12-30T18:40:23Z,3960862379,178,,3959577065,56,Center,,,,,,,,,,,,,,,,,,,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182683,660,49,2,85,49,7w4300dn2tnd0eqmbtk531tkx,1,21.5,77.2,2022-12-25T19:16:37.236Z,2022-12-30T18:43:39Z,,,,,,,,,,,,,,,,,,,,,,,,,6ry2ngrlp71y0q57zgz6wu2y2,Hussain Ali Alnwaiqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182687,661,1,2,85,49,7w4300dn2tnd0eqmbtk531tkx,1,21.5,77.2,2022-12-25T19:16:37.257Z,2022-12-30T18:43:51Z,3960868865,178,,3955805267,141,65.2,3955805269,212,8.2,3955805263,56,Back,3955805271,213,4.8,3955805265,140,22.4,,,,,,,6ry2ngrlp71y0q57zgz6wu2y2,Hussain Ali Alnwaiqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182689,662,1,2,85,53,7w4300dn2tnd0eqmbtk531tkx,0,26,63.1,2022-12-25T19:16:40.984Z,2022-12-30T18:48:35Z,3955805283,213,5.2,3955805277,140,39.2,3955805279,141,28.5,3955805281,212,27.3,3955805275,56,Back,3960878765,178,,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182691,777,49,2,85,55,7dkxxicrwn77jpdfkwpnlnnyn,1,65.3,70.5,2022-12-25T19:16:42.861Z,2022-12-30T18:48:46Z,,,,,,,,,,,,,,,,,,,,,,,,,9kbzdpxg4ud1m8wppt1s1roq,Abdullah Khateeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182693,778,1,2,85,55,7dkxxicrwn77jpdfkwpnlnnyn,0,65.3,70.5,2022-12-25T19:16:42.953Z,2022-12-30T18:48:53Z,3955805285,56,Left,3955805291,212,28.9,3955805287,140,84.6,3960879355,178,,3955805293,213,0.8,3955805289,141,100.0,,,,,,,9kbzdpxg4ud1m8wppt1s1roq,Abdullah Khateeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182697,663,5,2,85,58,7w4300dn2tnd0eqmbtk531tkx,1,18.9,-1.4,2022-12-25T19:16:46.127Z,2022-12-30T18:49:03Z,3955805303,56,Back,3955805305,347,,3955805307,233,779,,,,,,,,,,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182695,779,5,2,85,58,7dkxxicrwn77jpdfkwpnlnnyn,0,81.1,101.4,2022-12-25T19:16:46.127Z,2022-12-30T18:49:03Z,3955805315,233,663,3955805297,347,,3955805295,56,Left,,,,,,,,,,,,,,,,a7sgm3cmjoxjjxanrad02l2lm,Ibrahim Mahnashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182699,664,1,2,86,13,7w4300dn2tnd0eqmbtk531tkx,1,27.3,0,2022-12-25T19:17:01.597Z,2022-12-30T18:51:25Z,3955805325,212,18.2,3955805321,140,43.3,3955805323,141,8.6,3955805317,107,,3955805319,56,Back,3955805327,213,0.4,,,,,,,4xf79nz0hvi8o83ta08cftffu,Omar Al Oudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182703,665,1,2,86,15,7w4300dn2tnd0eqmbtk531tkx,0,43.3,8.6,2022-12-25T19:17:03.376Z,2022-12-30T18:51:34Z,3960884319,388,,3955805337,56,Right,3955805339,140,52.1,3955805333,3,,3955805341,141,12.5,3955805345,213,0.3,3955805335,168,,3955805343,212,9.6,22cd6gzfwo341qai1o6014251,S. Çikalleshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494176093,1501,67,2,86,16,7dkxxicrwn77jpdfkwpnlnnyn,1,48.5,87.9,2022-12-25T19:17:04.249Z,2022-12-31T07:12:42Z,3961100975,233,1377,,,,,,,,,,,,,,,,,,,,,,9brcp1e0kz59x1g4j73a54m50,Saad Al Mosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494176085,1377,67,2,86,16,7w4300dn2tnd0eqmbtk531tkx,0,51.5,12.1,2022-12-25T19:17:04.250Z,2022-12-30T20:29:51Z,3961101003,233,1501,,,,,,,,,,,,,,,,,,,,,,73n9fjkvpac4i2s9kn6j86evp,Morato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182701,780,8,2,86,16,7dkxxicrwn77jpdfkwpnlnnyn,1,47.9,85,2022-12-25T19:17:04.252Z,2022-12-31T07:12:42Z,3960884591,178,,3959577559,384,,3955805331,56,Back,,,,,,,,,,,,,,,,9brcp1e0kz59x1g4j73a54m50,Saad Al Mosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182705,666,1,2,86,18,7w4300dn2tnd0eqmbtk531tkx,1,47,27.4,2022-12-25T19:17:06.092Z,2022-12-30T18:51:50Z,3955805363,141,16.8,3955805359,56,Back,3960884797,178,,3955805367,213,5.1,3955805361,140,49.8,3955805365,212,7.8,,,,,,,2cso52su6r9afugn6mhw2bl9m,Hamad Al Abdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182707,667,1,2,86,20,7w4300dn2tnd0eqmbtk531tkx,1,49.8,16.8,2022-12-25T19:17:08.009Z,2022-12-30T18:52:00Z,3955805379,213,4.1,3955805377,212,7.0,3955805373,140,45.8,3960884985,178,,3955805375,141,8.5,3955805371,56,Back,,,,,,,22cd6gzfwo341qai1o6014251,S. Çikalleshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494176839,1502,83,2,86,23,7dkxxicrwn77jpdfkwpnlnnyn,1,58.5,94.4,2022-12-25T19:17:11.479Z,2022-12-30T20:31:00Z,3961105147,399,176594,,,,,,,,,,,,,,,,,,,,,,9kbzdpxg4ud1m8wppt1s1roq,Abdullah Khateeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182709,668,1,2,86,24,7w4300dn2tnd0eqmbtk531tkx,1,39.4,6.5,2022-12-25T19:17:12.246Z,2022-12-30T18:52:13Z,3955805385,56,Back,3960885323,178,,3955805391,212,20.5,3955805383,155,,3955805393,213,2.2,3955805387,140,27.6,3955805389,141,30.6,,,,73n9fjkvpac4i2s9kn6j86evp,Morato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182711,669,1,2,86,27,7w4300dn2tnd0eqmbtk531tkx,1,29.8,34.3,2022-12-25T19:17:15.132Z,2022-12-30T18:52:22Z,3955805403,212,24.5,3960885565,178,,3955805397,56,Back,3955805399,140,28.5,3955805405,213,1.6,3955805401,141,70.2,,,,,,,94pujujlsh98axp2fdflycahg,Abdullah Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182713,670,1,2,86,30,7w4300dn2tnd0eqmbtk531tkx,1,31.4,72.6,2022-12-25T19:17:18.496Z,2022-12-30T18:52:30Z,3955805413,141,93.8,3955805417,213,0.9,3955805415,212,18.4,3955805409,56,Back,3955805411,140,42.3,3960885735,178,,,,,,,,3par6lcu330qnblngnl7b209h,Mohammed Al Khabrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182715,671,1,2,86,33,7w4300dn2tnd0eqmbtk531tkx,1,44.6,93.2,2022-12-25T19:17:21.362Z,2022-12-30T18:52:38Z,3955805425,141,91.2,3955805421,56,Left,3955805429,213,6.2,3960885983,178,,3955805427,212,12.7,3955805423,140,56.6,,,,,,,6ry2ngrlp71y0q57zgz6wu2y2,Hussain Ali Alnwaiqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182717,672,1,2,86,35,7w4300dn2tnd0eqmbtk531tkx,1,54,96,2022-12-25T19:17:23.560Z,2022-12-30T18:52:48Z,3955805437,141,78.4,3955805439,212,20.2,3955805433,56,Back,3960886193,178,,3955805441,213,3.8,3955805435,140,38.5,,,,,,,6utme8y4gczf6sbj4btikmm8k,Hisham Al Dubais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182719,673,1,2,86,38,7w4300dn2tnd0eqmbtk531tkx,1,42,76.7,2022-12-25T19:17:26.115Z,2022-12-30T18:52:58Z,3955805451,212,12.1,3955805449,141,81.4,3955805447,140,53.1,3960886377,178,,3955805453,213,0.3,3955805445,56,Left,,,,,,,3par6lcu330qnblngnl7b209h,Mohammed Al Khabrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182721,674,4,2,86,39,7w4300dn2tnd0eqmbtk531tkx,1,44.2,73.4,2022-12-25T19:17:27.740Z,2022-12-30T18:53:08Z,3955805465,286,,3955805461,152,,3955805463,265,,3955805457,13,,3955805459,56,Back,3955805477,233,781,,,,,,,6utme8y4gczf6sbj4btikmm8k,Hisham Al Dubais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182723,781,4,2,86,39,7dkxxicrwn77jpdfkwpnlnnyn,0,55.8,26.6,2022-12-25T19:17:27.741Z,2022-12-30T18:53:07Z,3955805487,233,674,3955805467,13,,3955805469,56,Center,3960886703,178,,3955805473,265,,3955805471,152,,3955805475,285,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182725,675,1,2,86,56,7w4300dn2tnd0eqmbtk531tkx,1,46.3,69.6,2022-12-25T19:17:44.166Z,2022-12-30T18:53:32Z,3955805493,152,,3955805497,140,28.6,3955805503,213,3.5,3955805499,141,60.5,3960886995,178,,3955805495,56,Back,3955805491,5,,3955805501,212,19.6,3par6lcu330qnblngnl7b209h,Mohammed Al Khabrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182727,676,1,2,86,59,7w4300dn2tnd0eqmbtk531tkx,1,28.5,60.2,2022-12-25T19:17:47.802Z,2022-12-30T18:55:11Z,3960890805,178,,3955805517,213,4.8,3955805513,141,27.7,3955805515,212,22.2,3955805511,140,30.9,3955805509,56,Back,,,,,,,8i6yz8rk72m7ovjuxjn0vcxqt,Douglas Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182749,684,43,2,87,3,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2022-12-25T19:17:51.606Z,2022-12-29T18:04:46Z,3959580151,144,1,3955805595,56,Left,3955805603,213,2.6,3955805597,140,58.9,3955805601,212,9.9,3955805599,141,88.4,,,,,,,2cso52su6r9afugn6mhw2bl9m,Hamad Al Abdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182729,677,1,2,87,4,7w4300dn2tnd0eqmbtk531tkx,0,36.6,23.4,2022-12-25T19:17:51.834Z,2022-12-30T18:55:27Z,3955805523,140,53.8,3955805527,212,18.2,3955805529,213,6.1,3955805525,141,19.7,3960891219,178,,3955805521,56,Right,,,,,,,94pujujlsh98axp2fdflycahg,Abdullah Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182731,782,49,2,87,4,7dkxxicrwn77jpdfkwpnlnnyn,1,48,85.7,2022-12-25T19:17:52.337Z,2022-12-30T18:55:39Z,,,,,,,,,,,,,,,,,,,,,,,,,9j37dmdxamf5ykbw9l24wlt6,Ahmed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182733,783,1,2,87,6,7dkxxicrwn77jpdfkwpnlnnyn,0,48,85.7,2022-12-25T19:17:54.098Z,2022-12-30T18:55:48Z,3960891823,178,,3955805539,213,5.9,3955805537,212,22.9,3955805531,56,Center,3955805535,141,72.1,3955805533,140,67.9,,,,,,,9j37dmdxamf5ykbw9l24wlt6,Ahmed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182735,678,8,2,87,7,7w4300dn2tnd0eqmbtk531tkx,1,37.2,31.6,2022-12-25T19:17:55.056Z,2022-12-30T18:56:03Z,3955805541,56,Back,3959578701,383,,3960892207,389,,,,,,,,,,,,,,,,,94pujujlsh98axp2fdflycahg,Abdullah Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182737,679,49,2,87,8,7w4300dn2tnd0eqmbtk531tkx,1,46.4,23.9,2022-12-25T19:17:56.600Z,2022-12-30T18:56:13Z,,,,,,,,,,,,,,,,,,,,,,,,,4xf79nz0hvi8o83ta08cftffu,Omar Al Oudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182739,680,1,2,87,8,7w4300dn2tnd0eqmbtk531tkx,1,46.4,23.9,2022-12-25T19:17:56.654Z,2022-12-30T18:56:19Z,3955805545,140,42.9,3960892693,178,,3955805543,56,Back,3955805547,141,39.2,3955805549,212,11.0,3955805551,213,1.9,,,,,,,4xf79nz0hvi8o83ta08cftffu,Omar Al Oudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182741,681,1,2,87,11,7w4300dn2tnd0eqmbtk531tkx,1,43,40,2022-12-25T19:17:59.161Z,2022-12-30T18:56:34Z,3955805563,213,1.1,3955805559,141,80.5,3955805557,140,55.8,3955805561,212,30.6,3960893069,178,,3955805555,56,Left,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182743,682,1,2,87,14,7w4300dn2tnd0eqmbtk531tkx,1,60.6,81.7,2022-12-25T19:18:01.993Z,2022-12-30T18:56:43Z,3955805573,212,11.3,3955805569,140,67.7,3955805567,56,Left,3960893271,178,,3955805575,213,0.8,3955805571,141,94.1,,,,,,,6ry2ngrlp71y0q57zgz6wu2y2,Hussain Ali Alnwaiqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493894571,818,1,2,87,17,7w4300dn2tnd0eqmbtk531tkx,1,65.9,89.9,2022-12-25T19:18:05.085Z,2022-12-30T18:56:53Z,3959580085,141,79.0,3959580081,56,Left,3959580083,140,64.5,3960893467,178,,3959580089,213,4.5,3959580087,212,7.6,,,,,,,6utme8y4gczf6sbj4btikmm8k,Hisham Al Dubais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182745,683,50,2,87,18,7w4300dn2tnd0eqmbtk531tkx,1,67,84,2022-12-25T19:18:05.860Z,2022-12-30T18:57:12Z,3955805641,233,784,3955805633,286,,3955805579,56,Left,,,,,,,,,,,,,,,,2cso52su6r9afugn6mhw2bl9m,Hamad Al Abdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182747,784,7,2,87,18,7dkxxicrwn77jpdfkwpnlnnyn,0,33,16,2022-12-25T19:18:06.230Z,2022-12-30T18:57:21Z,3955805635,233,683,3959580093,384,,3955805591,56,Back,3960893979,178,,3955805593,285,,,,,,,,,,,a7sgm3cmjoxjjxanrad02l2lm,Ibrahim Mahnashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182751,685,1,2,87,21,7w4300dn2tnd0eqmbtk531tkx,0,60.3,86.9,2022-12-25T19:18:09.278Z,2022-12-30T18:57:30Z,3955805613,56,Right,3960894199,178,,3955805617,141,20.1,3955805619,212,47.9,3955805623,1,,3955805615,140,74.7,3955805611,196,,3955805609,155,,6utme8y4gczf6sbj4btikmm8k,Hisham Al Dubais,3955805621,213,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182753,785,8,2,87,24,7dkxxicrwn77jpdfkwpnlnnyn,1,24.6,85.4,2022-12-25T19:18:12.350Z,2022-12-30T18:57:40Z,3955805627,15,,3959580205,385,,3960894447,388,,3955805625,56,Back,,,,,,,,,,,,,9j37dmdxamf5ykbw9l24wlt6,Ahmed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182757,686,5,2,87,25,7w4300dn2tnd0eqmbtk531tkx,1,77,-1.8,2022-12-25T19:18:13.821Z,2022-12-30T18:57:47Z,3955805647,56,Right,3955805649,347,,3955808141,233,786,,,,,,,,,,,,,,,,6utme8y4gczf6sbj4btikmm8k,Hisham Al Dubais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182755,786,5,2,87,25,7dkxxicrwn77jpdfkwpnlnnyn,0,23,101.8,2022-12-25T19:18:13.821Z,2022-12-30T18:57:47Z,3955808145,233,686,3955805629,56,Back,3955805631,347,,,,,,,,,,,,,,,,,9j37dmdxamf5ykbw9l24wlt6,Ahmed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182761,688,18,2,87,39,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2022-12-25T19:18:27.553Z,2022-12-30T18:57:56Z,3955805677,55,689,3955805657,59,2,3955805653,42,,3955805655,44,Defender,,,,,,,,,,,,,4xf79nz0hvi8o83ta08cftffu,Omar Al Oudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182763,689,19,2,87,39,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2022-12-25T19:18:27.554Z,2022-12-30T18:57:56Z,3955805671,44,Defender,3955805665,59,16,3955805673,55,688,3955805667,292,3,3955805669,293,2,3955805659,42,,3955805663,145,2,,,,axq2a1kfogeahtcdulwezvdre,Hazim Al Zahrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182765,690,18,2,87,48,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2022-12-25T19:18:35.851Z,2022-12-30T18:58:10Z,3955805683,59,10,3955805681,44,Forward,3955805703,55,691,3955805679,42,,,,,,,,,,,,,,73n9fjkvpac4i2s9kn6j86evp,Morato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182767,691,19,2,87,48,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2022-12-25T19:18:35.852Z,2022-12-30T18:58:11Z,3955805697,44,Forward,3955805699,55,690,3955805693,292,8,3955805689,145,10,3955805685,42,,3955805691,59,14,3955805695,293,2,,,,602ni3z01educzy1qx0cuvzai,Saleh Al Abbas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182769,692,1,2,88,7,7w4300dn2tnd0eqmbtk531tkx,0,78,0,2022-12-25T19:18:55.222Z,2022-12-30T18:58:20Z,3955805727,213,1.3,3955805729,1,,3955805719,56,Center,3955805717,107,,3955805723,141,37.7,3955805721,140,86.0,3955805725,212,28.2,,,,6ry2ngrlp71y0q57zgz6wu2y2,Hussain Ali Alnwaiqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182771,787,12,2,88,9,7dkxxicrwn77jpdfkwpnlnnyn,1,13.9,70.8,2022-12-25T19:18:57.129Z,2022-12-30T18:58:37Z,3955805731,56,Back,3955805735,141,96.5,3960896117,178,,3955805733,140,34.2,3955805741,15,,3955805739,213,0.7,3955805737,212,27.6,,,,aervyzt3cfxxktpj81yjxo9d6,Hamed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182773,693,1,2,88,13,7w4300dn2tnd0eqmbtk531tkx,1,57.9,4.9,2022-12-25T19:19:01.348Z,2022-12-30T18:59:00Z,3955805745,56,Back,3960896899,178,,3955805753,213,2.7,3955805751,212,47.6,3955805747,140,17.7,3955805749,141,37.3,3955805755,1,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182775,694,1,2,88,19,7w4300dn2tnd0eqmbtk531tkx,0,18.9,34.2,2022-12-25T19:19:07.573Z,2022-12-30T18:59:08Z,3960897163,178,,3955805763,56,Right,3955805773,1,,3955805769,212,60.3,3955805767,141,16.5,3955805761,155,,3955805765,140,75.2,3955805771,213,6.1,8i6yz8rk72m7ovjuxjn0vcxqt,Douglas Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182777,788,1,2,88,23,7dkxxicrwn77jpdfkwpnlnnyn,1,28.8,82.1,2022-12-25T19:19:10.973Z,2022-12-30T18:59:19Z,3955805779,140,36.1,3955805777,56,Back,3955805783,212,10.5,3960897471,388,,3955805785,213,0.7,3955805775,3,,3955805781,141,92.6,,,,9kbzdpxg4ud1m8wppt1s1roq,Abdullah Khateeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182779,789,1,2,88,24,7dkxxicrwn77jpdfkwpnlnnyn,0,36.1,92.6,2022-12-25T19:19:12.556Z,2022-12-30T18:59:46Z,3960898283,388,,3955805789,56,Back,3955805793,141,92.6,3955805797,213,0.0,3955805791,140,41.3,3955805795,212,5.5,,,,,,,aervyzt3cfxxktpj81yjxo9d6,Hamed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182781,695,1,2,88,27,7w4300dn2tnd0eqmbtk531tkx,1,55.4,5.3,2022-12-25T19:19:15.093Z,2022-12-30T18:59:53Z,3955805801,56,Right,3955805805,141,8.2,3960898457,178,,3955805811,1,,3955805809,213,1.1,3955805807,212,2.2,3955805799,157,,3955805803,140,56.4,7q7awmtwv66htmei0xy1hzdn9,A. Biyogo Poko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182785,790,4,2,88,29,7dkxxicrwn77jpdfkwpnlnnyn,1,44.4,93.6,2022-12-25T19:19:16.894Z,2022-12-30T19:00:05Z,3955805829,56,Back,3955805827,294,,3955805837,233,696,3955805833,286,,3955805831,152,,3955805825,13,,,,,,,,9j37dmdxamf5ykbw9l24wlt6,Ahmed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182783,696,4,2,88,29,7w4300dn2tnd0eqmbtk531tkx,0,55.6,6.4,2022-12-25T19:19:16.895Z,2022-12-30T19:00:04Z,3955805823,285,,3955805845,294,,3955805819,152,,3955805817,56,Right,3955805847,233,790,3960898695,178,,3955805815,13,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182789,791,1,2,88,47,7dkxxicrwn77jpdfkwpnlnnyn,1,53.8,84.8,2022-12-25T19:19:35.310Z,2022-12-30T19:00:21Z,3955805863,140,48.5,3955805859,152,,3955805857,196,,3960899189,178,,3955805867,212,44.4,3955805869,213,4.6,3955805853,5,,3955805865,141,20.0,aervyzt3cfxxktpj81yjxo9d6,Hamed Al Ghamdi,3955805861,56,Back,3955805855,155,,3955805871,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182791,792,1,2,88,54,7dkxxicrwn77jpdfkwpnlnnyn,1,47,18.8,2022-12-25T19:19:42.105Z,2022-12-30T19:00:31Z,3955805883,213,0.2,3955805879,141,24.9,3955805877,140,63.6,3960899479,178,,3955805875,56,Center,3955805881,212,17.9,,,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182793,793,1,2,88,55,7dkxxicrwn77jpdfkwpnlnnyn,1,63.6,24.9,2022-12-25T19:19:43.589Z,2022-12-30T19:00:39Z,3955805893,212,7.9,3955805889,140,58.6,3955805887,56,Right,3955805891,141,16.2,3960899687,178,,3955808167,156,,3955805895,213,4.0,,,,8hw7lxbdh3zllchj5arfyc8np,Abdullah Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182795,794,1,2,88,56,7dkxxicrwn77jpdfkwpnlnnyn,1,58.6,16.2,2022-12-25T19:19:44.736Z,2022-12-30T19:00:48Z,3955805915,1,,3960899923,178,,3955805905,56,Left,3955805909,141,90.3,3955805907,140,73.9,3955805911,212,52.9,3955805903,196,,3955805913,213,1.3,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,3955805901,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493894797,907,3,2,89,1,7dkxxicrwn77jpdfkwpnlnnyn,0,76.1,91.6,2022-12-25T19:19:48.904Z,2022-12-30T19:01:37Z,3959581679,286,,3959581677,56,Left,3960901359,178,,3959581683,467,6ry2ngrlp71y0q57zgz6wu2y2,3959581681,464,,,,,,,,,,,9j37dmdxamf5ykbw9l24wlt6,Ahmed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
