id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/19/value
2470681657,468,1,2,80,13,cq4rdp1mkan8zhaw7bmzjdaqk,1,66.6,64.5,2022-10-11T19:09:13.830Z,2022-10-16T20:42:21Z,3837120759,56,Left,3850909293,178,,3837120765,212,27.5,3837120761,140,86.2,3837120763,141,91.4,3837120767,213,0.7,,,,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470681735,469,1,2,80,17,cq4rdp1mkan8zhaw7bmzjdaqk,1,86,91.4,2022-10-11T19:09:17.411Z,2022-10-16T20:42:29Z,3837121165,141,82.1,3837121161,56,Left,3837121163,140,88.6,3837121167,212,6.9,3850909563,178,,3837121169,213,5.1,,,,,,,7cnb8jhbmd4n9ibdcuxym24fd,Nasser Al Abdali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470681747,470,3,2,80,22,cq4rdp1mkan8zhaw7bmzjdaqk,0,91.2,73.6,2022-10-11T19:09:22.300Z,2022-10-16T20:42:43Z,3837121245,233,795,3837121209,286,,3837121205,56,Center,3850910297,178,,3842776067,465,,,,,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470681739,795,7,2,80,22,57jcqe38hakh2hfit2zsogsb,1,8.8,26.4,2022-10-11T19:09:22.411Z,2022-10-16T20:42:57Z,3837121227,233,470,3837121185,56,Back,3837121187,285,,3842776333,384,,3850911047,178,,,,,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473853969,1560,67,2,80,23,57jcqe38hakh2hfit2zsogsb,1,8.2,28.7,2022-10-11T19:09:23.778Z,2022-11-03T05:49:53Z,3853850711,233,958,,,,,,,,,,,,,,,,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473853967,958,67,2,80,23,cq4rdp1mkan8zhaw7bmzjdaqk,0,91.8,71.3,2022-10-11T19:09:23.779Z,2022-10-18T14:22:41Z,3853850719,233,1560,,,,,,,,,,,,,,,,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470681757,796,12,2,80,23,57jcqe38hakh2hfit2zsogsb,1,8.8,28.5,2022-10-11T19:09:23.789Z,2022-11-03T05:49:54Z,3837159571,397,,3837159257,212,1.4,3837159255,141,26.4,3850911987,178,,3837160669,233,471,3837121259,56,Back,3837159253,140,8.8,3837159259,213,4.7,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470681763,471,74,2,80,23,cq4rdp1mkan8zhaw7bmzjdaqk,1,91.2,73.2,2022-10-11T19:09:23.939Z,2022-10-16T20:43:22Z,3850912253,178,,3837121291,56,Center,3837160609,397,,3837160701,233,796,3837160611,285,,,,,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470681799,797,49,2,80,26,57jcqe38hakh2hfit2zsogsb,1,10.8,27.7,2022-10-11T19:09:26.361Z,2022-10-16T20:43:28Z,,,,,,,,,,,,,,,,,,,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470681823,798,1,2,80,27,57jcqe38hakh2hfit2zsogsb,0,18.5,25.5,2022-10-11T19:09:28.052Z,2022-10-16T20:43:37Z,3837121609,213,0.7,3850912995,178,,3837121611,1,,3837121601,56,Center,3837121605,141,67.3,3837121607,212,45.7,3837121603,140,52.6,3837121599,155,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470681881,472,1,2,80,30,cq4rdp1mkan8zhaw7bmzjdaqk,0,41.7,23.9,2022-10-11T19:09:31.046Z,2022-10-16T20:43:44Z,3837121947,3,,3837121955,212,30.7,3837121951,140,66.2,3837121949,56,Right,3837121957,213,5.7,3837121953,141,0.0,3850913415,178,,,,,5zvanazhxnqfi6vwms2xcgsus,Hussain Al Nattar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470681885,473,5,2,80,35,cq4rdp1mkan8zhaw7bmzjdaqk,0,72.3,-1.4,2022-10-11T19:09:35.753Z,2022-10-16T20:43:51Z,3837123437,233,799,3837121975,347,,3837121973,56,Right,,,,,,,,,,,,,,,,ewpdng8x72853r8jkxv5z949h,M. Angha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470682157,799,5,2,80,35,57jcqe38hakh2hfit2zsogsb,1,27.7,101.4,2022-10-11T19:09:35.753Z,2022-10-16T20:43:51Z,3837123415,233,473,3837123411,56,Back,3837123413,347,,,,,,,,,,,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470682419,800,1,2,80,50,57jcqe38hakh2hfit2zsogsb,1,23.7,100,2022-10-11T19:09:50.812Z,2022-10-16T20:43:58Z,3837124789,212,8.8,3837124787,141,89.3,3837124783,140,22.1,3837124791,213,4.5,3837124773,107,,3837124777,56,Back,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470682429,801,4,2,80,52,57jcqe38hakh2hfit2zsogsb,1,28.8,86.4,2022-10-11T19:09:53.194Z,2022-10-16T20:44:05Z,3837124815,13,,3837124817,294,,3837124823,285,,3837124821,152,,3837124843,233,474,3837124819,56,Back,,,,,,,cpws4xoaun4lc21p379rpd59l,Abdulrahman Ghareeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470682307,474,4,2,80,52,cq4rdp1mkan8zhaw7bmzjdaqk,0,71.2,13.6,2022-10-11T19:09:53.195Z,2022-10-16T20:44:05Z,3837124217,294,,3837124219,56,Right,3837124215,13,,3850914523,178,,3837124853,233,801,3837124221,152,,3837124223,286,,,,,6nwftpkqtitqtvk9c8gtxkut,Abdullah Hadhariti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470682525,802,1,2,81,7,57jcqe38hakh2hfit2zsogsb,1,22.9,86.8,2022-10-11T19:10:08.070Z,2022-10-16T20:44:17Z,3837125365,140,8.7,3837125371,213,4.1,3837125361,152,,3837125367,141,53.4,3837125363,56,Back,3837125359,5,,3850915181,178,,3837125369,212,27.2,drd86nrgxki1eobo3pam0jk5x,Abdullah Madu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470682595,803,1,2,81,12,57jcqe38hakh2hfit2zsogsb,1,8.7,53.4,2022-10-11T19:10:12.777Z,2022-10-16T20:44:25Z,3850915561,178,,3837125769,213,5.3,3837125767,212,33.7,3837125763,140,26.2,3837125765,141,11.9,3837125771,1,,3837125761,56,Back,,,,9n8332rcl3v2jq0b791i0s5w5,D. Ospina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470682637,804,1,2,81,16,57jcqe38hakh2hfit2zsogsb,1,26,12.6,2022-10-11T19:10:16.882Z,2022-10-16T20:44:31Z,3837125971,141,5.6,3837125975,213,6.0,3837125973,212,19.1,3837125967,56,Back,3850915899,178,,3837125969,140,43.6,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470682739,805,1,2,81,21,57jcqe38hakh2hfit2zsogsb,1,39.8,8.2,2022-10-11T19:10:21.704Z,2022-10-16T20:44:36Z,3837126529,212,22.6,3837126525,140,28.0,3837126523,56,Back,3837126527,141,36.0,3837126531,213,2.2,3850916141,178,,,,,,,,4lhyi7xvorswax9xwmz4v5tqt,Talisca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470682815,806,1,2,81,25,57jcqe38hakh2hfit2zsogsb,0,28.6,37.1,2022-10-11T19:10:25.787Z,2022-10-16T20:44:41Z,3837126857,212,66.3,3837126849,140,80.9,3837126853,141,91.8,3837126861,213,0.6,3837126865,1,,3850916413,178,,3837126847,56,Left,3837126843,155,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470682851,476,49,2,81,31,cq4rdp1mkan8zhaw7bmzjdaqk,1,22.4,18.5,2022-10-11T19:10:32.036Z,2022-10-16T20:45:12Z,,,,,,,,,,,,,,,,,,,,,,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470683051,477,1,2,81,38,cq4rdp1mkan8zhaw7bmzjdaqk,0,46.2,8.9,2022-10-11T19:10:39.182Z,2022-10-16T20:45:04Z,3850917503,178,,3837128151,140,72.1,3837128155,212,28.5,3837128149,56,Center,3837128157,213,0.3,3837128153,141,21.5,,,,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470683037,807,49,2,81,41,57jcqe38hakh2hfit2zsogsb,1,20.6,90.5,2022-10-11T19:10:41.946Z,2022-10-16T20:45:18Z,,,,,,,,,,,,,,,,,,,,,,,,,drd86nrgxki1eobo3pam0jk5x,Abdullah Madu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470683183,808,1,2,81,44,57jcqe38hakh2hfit2zsogsb,1,10.4,88.3,2022-10-11T19:10:45.050Z,2022-10-16T20:45:23Z,3837128979,56,Back,3837128983,140,7.0,3837128987,212,20.2,3837128985,141,59.1,3850918559,178,,3837128989,213,4.5,,,,,,,drd86nrgxki1eobo3pam0jk5x,Abdullah Madu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470683279,809,1,2,81,50,57jcqe38hakh2hfit2zsogsb,1,11.9,56.7,2022-10-11T19:10:51.125Z,2022-10-16T20:45:28Z,3850918819,178,,3837129551,140,24.5,3837129555,141,45.7,3837129547,56,Back,3837129557,212,15.2,3837129561,213,5.8,,,,,,,9n8332rcl3v2jq0b791i0s5w5,D. Ospina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470683441,810,1,2,81,56,57jcqe38hakh2hfit2zsogsb,1,27.2,32.5,2022-10-11T19:10:56.907Z,2022-10-16T20:45:36Z,3850919343,178,,3837130529,140,28.4,3837130531,141,9.7,3837130535,213,4.8,3837130527,56,Back,3837130533,212,15.6,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470683447,811,50,2,81,58,57jcqe38hakh2hfit2zsogsb,1,29.2,6.3,2022-10-11T19:10:58.991Z,2022-10-16T20:45:49Z,3837130559,285,,3837130557,56,Back,3837130987,233,479,,,,,,,,,,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470683491,479,7,2,81,59,cq4rdp1mkan8zhaw7bmzjdaqk,1,70.8,93.7,2022-10-11T19:11:00.100Z,2022-10-16T20:46:36Z,3850920419,178,,3842781105,385,,3837130827,286,,3837130823,167,,3837130825,56,Left,3837130905,233,811,,,,,,,7cnb8jhbmd4n9ibdcuxym24fd,Nasser Al Abdali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470683501,480,5,2,82,0,cq4rdp1mkan8zhaw7bmzjdaqk,0,67.8,101.4,2022-10-11T19:11:00.622Z,2022-10-16T20:46:24Z,3837131413,233,812,3837130883,347,,3837130881,56,Left,,,,,,,,,,,,,,,,7cnb8jhbmd4n9ibdcuxym24fd,Nasser Al Abdali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470683595,812,5,2,82,0,57jcqe38hakh2hfit2zsogsb,1,32.2,-1.4,2022-10-11T19:11:00.622Z,2022-10-16T20:46:24Z,3837131333,347,,3837131331,56,Back,3837131353,233,480,,,,,,,,,,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470683625,813,1,2,82,11,57jcqe38hakh2hfit2zsogsb,1,33.5,0,2022-10-11T19:11:12.216Z,2022-10-16T20:46:44Z,3837131481,213,1.8,3837131477,141,9.2,3837131473,56,Back,3837131475,140,32.0,3837131479,212,7.8,3837131469,107,,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470683659,814,1,2,82,12,57jcqe38hakh2hfit2zsogsb,1,32.2,9.4,2022-10-11T19:11:12.978Z,2022-10-16T20:46:51Z,3837131689,56,Back,3837131697,213,5.1,3837131693,141,4.0,3837131691,140,33.6,3837131695,212,4.0,3850922565,178,,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470683757,815,1,2,82,14,57jcqe38hakh2hfit2zsogsb,1,34.3,5.9,2022-10-11T19:11:14.724Z,2022-10-16T20:46:56Z,3850922891,178,,3837132203,140,35.8,3837132207,212,3.6,3837132201,56,Back,3837132205,141,10.6,3837132211,213,1.1,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470683849,816,1,2,82,18,57jcqe38hakh2hfit2zsogsb,1,35,18.5,2022-10-11T19:11:19.071Z,2022-10-16T20:47:03Z,3837132657,212,22.1,3837132653,140,27.2,3837132655,141,48.7,3837132659,213,2.0,3837132651,56,Back,3850923231,178,,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470683915,817,1,2,82,22,57jcqe38hakh2hfit2zsogsb,1,31.1,60.6,2022-10-11T19:11:22.937Z,2022-10-16T20:47:10Z,3837133009,213,0.2,3850923579,178,,3837133007,212,18.8,3837133003,140,48.6,3837133005,141,66.3,3837133001,56,Back,,,,,,,drd86nrgxki1eobo3pam0jk5x,Abdullah Madu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470683955,818,1,2,82,24,57jcqe38hakh2hfit2zsogsb,1,55.8,67,2022-10-11T19:11:25.243Z,2022-10-16T20:47:16Z,3837133229,56,Center,3850923843,178,,3837133231,140,64.7,3837133235,212,9.8,3837133237,213,6.0,3837133233,141,62.9,,,,,,,92qhzmz7bik9yiyhpt9fcvqzu,Khalid Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470683965,819,61,2,82,25,57jcqe38hakh2hfit2zsogsb,0,64.6,61.8,2022-10-11T19:11:25.956Z,2022-10-16T20:47:24Z,3837133283,56,Center,3850924187,178,,,,,,,,,,,,,,,,,,,,cpws4xoaun4lc21p379rpd59l,Abdulrahman Ghareeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470683969,482,49,2,82,26,cq4rdp1mkan8zhaw7bmzjdaqk,1,35,33.9,2022-10-11T19:11:26.415Z,2022-10-16T20:47:32Z,,,,,,,,,,,,,,,,,,,,,,,,,ewpdng8x72853r8jkxv5z949h,M. Angha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470684007,483,1,2,82,28,cq4rdp1mkan8zhaw7bmzjdaqk,1,45.3,46,2022-10-11T19:11:29.174Z,2022-10-16T20:47:40Z,3837133479,141,52.4,3837133483,213,0.3,3837133481,212,13.0,3837133477,140,57.0,3837133475,56,Center,3850924767,178,,,,,,,,ewpdng8x72853r8jkxv5z949h,M. Angha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470684035,484,1,2,82,30,cq4rdp1mkan8zhaw7bmzjdaqk,0,56.9,51,2022-10-11T19:11:31.134Z,2022-10-16T20:47:48Z,3837133665,213,0.7,3837133661,212,15.5,3850925159,178,,3837133653,56,Center,3837133657,141,65.2,3837133655,140,68.5,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470711281,877,1,2,82,33,57jcqe38hakh2hfit2zsogsb,0,24.9,29.1,2022-10-11T19:11:33.717Z,2022-10-16T20:47:56Z,3837284915,236,,3837284911,212,2.0,3837284917,233,554,3837284913,213,3.0,3837284909,141,29.4,3850925421,178,,3837284907,140,23.0,3837284905,56,Back,114zbg6z77mdio95dbl9v27dh,Álvaro González,3837284921,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470710047,554,74,2,82,33,cq4rdp1mkan8zhaw7bmzjdaqk,1,69.7,64.3,2022-10-11T19:11:33.748Z,2022-10-16T20:48:03Z,3850925835,178,,3837284943,233,877,3837278457,285,,3837278455,56,Center,,,,,,,,,,,,,9n2zj5201b83mmcm7oomygacq,L. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470709953,553,5,2,82,36,cq4rdp1mkan8zhaw7bmzjdaqk,0,100.8,54.8,2022-10-11T19:11:36.483Z,2022-10-16T20:48:14Z,3837277335,346,,3837277333,56,Center,3837279677,233,820,,,,,,,,,,,,,,,,ewpdng8x72853r8jkxv5z949h,M. Angha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470684109,820,5,2,82,36,57jcqe38hakh2hfit2zsogsb,1,-0.8,45.2,2022-10-11T19:11:36.483Z,2022-10-16T20:48:14Z,3837134079,56,Back,3837279667,233,553,3837134081,346,,,,,,,,,,,,,,,,,cpws4xoaun4lc21p379rpd59l,Abdulrahman Ghareeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470684423,821,1,2,82,49,57jcqe38hakh2hfit2zsogsb,1,2.8,57.5,2022-10-11T19:11:49.403Z,2022-10-16T20:48:25Z,3837135605,140,26.5,3837135601,124,,3837135603,56,Back,3837135619,237,,3837135609,141,86.0,3837135613,212,31.5,3837135615,213,0.7,,,,9n8332rcl3v2jq0b791i0s5w5,D. Ospina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470684495,822,1,2,82,51,57jcqe38hakh2hfit2zsogsb,1,26.1,86,2022-10-11T19:11:52.056Z,2022-10-16T20:48:37Z,3837136031,212,14.1,3837136027,140,23.2,3837136033,213,4.5,3837136025,56,Back,3837136029,141,65.8,3850927603,178,,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470684623,823,1,2,83,2,57jcqe38hakh2hfit2zsogsb,1,30,71.5,2022-10-11T19:12:02.347Z,2022-10-16T20:48:47Z,3837136809,212,22.9,3837136811,213,0.7,3837136803,56,Back,3837136807,141,94.1,3837136805,140,46.2,3850928235,178,,,,,,,,drd86nrgxki1eobo3pam0jk5x,Abdullah Madu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470684625,824,50,2,83,6,57jcqe38hakh2hfit2zsogsb,1,64.4,87.7,2022-10-11T19:12:06.515Z,2022-10-16T20:49:07Z,3837136821,286,,3837136819,56,Left,3837137059,233,485,,,,,,,,,,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470684665,485,7,2,83,7,cq4rdp1mkan8zhaw7bmzjdaqk,0,35.6,12.3,2022-10-11T19:12:07.393Z,2022-10-16T20:49:40Z,3837137053,233,824,3837137049,56,Back,3837137051,285,,3850930671,389,,3842784713,383,,,,,,,,,,,5zvanazhxnqfi6vwms2xcgsus,Hussain Al Nattar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470684645,825,61,2,83,7,57jcqe38hakh2hfit2zsogsb,1,64,85.4,2022-10-11T19:12:07.728Z,2022-10-16T20:49:35Z,3850930401,178,,3837136929,56,Left,,,,,,,,,,,,,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470684673,486,49,2,83,8,cq4rdp1mkan8zhaw7bmzjdaqk,1,34,9.4,2022-10-11T19:12:08.957Z,2022-10-16T20:49:49Z,,,,,,,,,,,,,,,,,,,,,,,,,5zvanazhxnqfi6vwms2xcgsus,Hussain Al Nattar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470684779,487,1,2,83,13,cq4rdp1mkan8zhaw7bmzjdaqk,1,45.3,14.1,2022-10-11T19:12:14.239Z,2022-10-16T20:49:56Z,3837137629,141,37.0,3837137625,56,Back,3837137633,213,1.8,3837137631,212,15.9,3837137627,140,42.3,3850931363,178,,,,,,,,5zvanazhxnqfi6vwms2xcgsus,Hussain Al Nattar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470684807,488,1,2,83,17,cq4rdp1mkan8zhaw7bmzjdaqk,1,45.3,54.6,2022-10-11T19:12:17.574Z,2022-10-16T20:50:02Z,3837137795,141,54.6,3837137791,140,51.8,3850931589,178,,3837137799,212,6.8,3837137787,56,Center,3837137803,213,0,,,,,,,vgyj638vzzteqqyxcdte3sgl,Édson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470684875,489,1,2,83,19,cq4rdp1mkan8zhaw7bmzjdaqk,1,58.4,63.1,2022-10-11T19:12:19.401Z,2022-10-16T20:50:10Z,3837138079,56,Left,3850931931,178,,3837138081,140,64.7,3837138085,212,22.0,3837138087,213,1.3,3837138083,141,93.9,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470684967,490,1,2,83,22,cq4rdp1mkan8zhaw7bmzjdaqk,1,64.2,93.2,2022-10-11T19:12:22.990Z,2022-10-16T20:50:15Z,3837138643,213,6.0,3837138641,212,18.7,3837138637,140,81.3,3837138635,56,Left,3850932277,178,,3837138639,141,85.6,,,,,,,7cnb8jhbmd4n9ibdcuxym24fd,Nasser Al Abdali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470684971,491,61,2,83,26,cq4rdp1mkan8zhaw7bmzjdaqk,1,83.7,83.8,2022-10-11T19:12:26.372Z,2022-10-16T20:50:35Z,3837138659,56,Left,3850933205,178,,,,,,,,,,,,,,,,,,,,vgyj638vzzteqqyxcdte3sgl,Édson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471743517,574,43,2,83,27,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2022-10-11T19:12:27.495Z,2022-10-14T19:56:54Z,3842788133,56,Left,3842788549,144,61,,,,,,,,,,,,,,,,,,,vgyj638vzzteqqyxcdte3sgl,Édson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470685027,492,1,2,83,27,cq4rdp1mkan8zhaw7bmzjdaqk,0,95.3,67.6,2022-10-11T19:12:27.718Z,2022-10-16T20:50:42Z,3850933511,178,,3837138917,141,60.4,3837138913,56,Center,3837138915,140,95.4,3837138919,212,4.9,3837138921,213,4.7,3837146209,343,2,,,,7cnb8jhbmd4n9ibdcuxym24fd,Nasser Al Abdali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470686051,833,43,2,83,27,57jcqe38hakh2hfit2zsogsb,1,0,0,2022-10-11T19:12:27.952Z,2022-10-11T19:14:18Z,3837144501,56,Back,3837148011,144,61,,,,,,,,,,,,,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470687053,500,4,2,83,29,cq4rdp1mkan8zhaw7bmzjdaqk,1,94.2,61.9,2022-10-11T19:12:29.419Z,2022-10-16T20:54:08Z,3837205201,233,834,3837149939,10,,3837149943,152,,3837156327,348,98nbel31pgxlifu6s4wqqxjv9,3837149941,56,Center,3837149945,286,,3837149937,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470686671,834,4,2,83,29,57jcqe38hakh2hfit2zsogsb,0,5.8,38.1,2022-10-11T19:12:29.420Z,2022-10-16T20:54:08Z,3837205233,233,500,3850934381,178,,3837147949,56,Back,3837147953,285,,3837147951,152,,3837147945,9,,3837147947,10,,3837148237,343,3,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470685115,826,43,2,83,35,57jcqe38hakh2hfit2zsogsb,1,0,0,2022-10-11T19:12:36.144Z,2022-10-11T19:14:06Z,3837139439,213,1.0,3837147019,144,12,3837139431,56,Back,3837139435,141,90.0,3837139437,212,35.3,3837139433,140,25.9,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470685175,827,43,2,83,39,57jcqe38hakh2hfit2zsogsb,1,0,0,2022-10-11T19:12:40.160Z,2022-10-11T19:14:04Z,3837146863,144,49,,,,,,,,,,,,,,,,,,,,,,92qhzmz7bik9yiyhpt9fcvqzu,Khalid Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
