id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,assist,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId
2497178329,923,1,2,73,36,2kzl64gp8x37bon8tyxojqrr1,1,47.5,79.8,2023-01-14T14:11:36.171Z,2023-01-20T20:56:24Z,3976848587,212,14.1,3986312867,178,,3976848585,141,91.7,3976848583,140,58.5,3976848589,213,0.6,3976848581,56,Left,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497178389,924,1,2,73,38,2kzl64gp8x37bon8tyxojqrr1,1,58.5,91.7,2023-01-14T14:11:37.916Z,2023-01-20T20:56:34Z,3986313089,178,,3976848989,140,53.2,3976849001,213,3.0,3976848997,212,5.6,3976848985,56,Left,3976848993,141,92.7,,,,,,,1omzj46rrvsev6v03nd72dgwl,Abdulrahman Al Obud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497178431,925,1,2,73,44,2kzl64gp8x37bon8tyxojqrr1,1,55.6,93.1,2023-01-14T14:11:43.588Z,2023-01-20T20:56:40Z,3976849219,56,Left,3976849221,140,63.1,3976849223,141,94.8,3976849225,212,8.0,3976849227,213,0.1,3986313281,178,,,,,,,,dertlfklisnxnba0zl5lpp7u1,Hamdan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497178481,926,1,2,73,46,2kzl64gp8x37bon8tyxojqrr1,1,63.1,94.8,2023-01-14T14:11:46.340Z,2023-01-20T20:56:48Z,3976849465,212,12.9,3976849467,213,4.3,3976849463,141,77.4,3976849459,56,Center,3976849461,140,58.3,3986313389,178,,,,,,,,1omzj46rrvsev6v03nd72dgwl,Abdulrahman Al Obud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497178489,927,1,2,73,49,2kzl64gp8x37bon8tyxojqrr1,1,58.3,77.4,2023-01-14T14:11:49.054Z,2023-01-20T20:56:54Z,3976849501,56,Center,3976849509,213,5.9,3986313561,178,,3976849503,140,61.7,3976849505,141,75.0,3976849507,212,3.9,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497178587,928,1,2,73,51,2kzl64gp8x37bon8tyxojqrr1,1,61.7,75,2023-01-14T14:11:51.021Z,2023-01-20T20:57:04Z,3976850009,141,37.2,3976850013,213,4.7,3976850007,140,61.8,3976850005,56,Center,3976850011,212,25.7,3986313761,178,,,,,,,,1omzj46rrvsev6v03nd72dgwl,Abdulrahman Al Obud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497178609,929,1,2,73,55,2kzl64gp8x37bon8tyxojqrr1,1,64.3,30.5,2023-01-14T14:11:54.570Z,2023-01-20T20:57:08Z,3976850125,141,5.2,3976850127,212,20.1,3976850123,140,74.2,3986313885,178,,3976850129,213,5.3,3976850121,56,Right,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497178635,930,1,2,73,56,2kzl64gp8x37bon8tyxojqrr1,1,74.2,5.2,2023-01-14T14:11:55.955Z,2023-01-20T20:57:13Z,3986314035,178,,3976850281,140,68.3,3976850283,141,11.9,3976850287,213,2.5,3976850285,212,7.7,3976850279,56,Right,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497178659,931,1,2,73,59,2kzl64gp8x37bon8tyxojqrr1,1,68.3,11.9,2023-01-14T14:11:59.042Z,2023-01-20T20:57:17Z,3976850409,56,Right,3976850417,213,0.3,3976850415,212,7.6,3986314123,178,,3976850413,141,15.7,3976850411,140,75.1,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497178689,932,1,2,74,0,2kzl64gp8x37bon8tyxojqrr1,1,75.1,15.7,2023-01-14T14:11:59.710Z,2023-01-20T20:57:20Z,3976850551,212,10.8,3976850549,141,12.3,3986314193,178,,3976850547,140,65.1,3976850545,56,Right,3976850553,213,3.4,,,,,,,29i4ruk1vkwrl1w9vg9ggqpqt,Hélder Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497178767,933,1,2,74,2,2kzl64gp8x37bon8tyxojqrr1,1,65.1,12.3,2023-01-14T14:12:01.749Z,2023-01-20T20:57:23Z,3976850913,212,12.1,3976850907,140,66.0,3976850903,56,Center,3986314277,178,,3976850909,141,30.1,3976850917,213,1.5,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498457085,1197,3,2,74,4,2kzl64gp8x37bon8tyxojqrr1,0,70.3,31.4,2023-01-14T14:12:03.821Z,2023-01-20T20:57:28Z,3983623221,286,,3983623219,56,Center,3986314361,178,,3983623225,467,96locb7oipzlke997xnx6ii38,3983623223,464,,,,,,,,,,,1omzj46rrvsev6v03nd72dgwl,Abdulrahman Al Obud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497178777,934,4,2,74,4,2kzl64gp8x37bon8tyxojqrr1,1,68.2,29,2023-01-14T14:12:04.047Z,2023-01-20T20:57:38Z,3976850979,286,,3976850973,265,,3976850959,13,,3976850965,56,Center,3976851107,233,527,3976850971,152,,,,,,,,1omzj46rrvsev6v03nd72dgwl,Abdulrahman Al Obud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497178795,527,4,2,74,4,dbhdov3cc47kcr1hjg5qr5qg7,0,31.8,71,2023-01-14T14:12:04.048Z,2023-01-20T20:57:37Z,3976851063,265,,3986314577,389,,3976851065,285,,3976851147,233,934,3976851057,13,,3976851061,152,,3976851059,56,Back,,,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497178853,528,17,2,74,8,dbhdov3cc47kcr1hjg5qr5qg7,1,0,0,2023-01-14T14:12:07.594Z,2023-01-20T20:57:40Z,3976851399,13,243,3976851395,31,,3976851397,392,,,,,,,,,,,,,,,,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497181011,552,18,2,74,33,dbhdov3cc47kcr1hjg5qr5qg7,1,0,0,2023-01-14T14:12:33.084Z,2023-01-20T20:58:05Z,3976862959,42,,3976862963,44,Forward,3976863051,55,553,3976862967,59,7,,,,,,,,,,,,,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497181017,553,19,2,74,33,dbhdov3cc47kcr1hjg5qr5qg7,1,0,0,2023-01-14T14:12:33.085Z,2023-01-20T20:58:06Z,3976862997,42,,3976922813,189,,3976863005,44,Midfielder,3976863007,55,552,3976863003,59,21,3976874233,292,7,3976863001,145,11,3976874235,293,1,53jsw38p3m81ohicrlus0j9ck,Abdullah Al Burayh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497179685,935,1,2,74,58,2kzl64gp8x37bon8tyxojqrr1,0,70.7,28.8,2023-01-14T14:12:58.281Z,2023-01-20T20:58:10Z,3976855813,152,,3976855819,141,46.1,3976855821,212,22.9,3986315093,178,,3976855809,5,,3976855817,140,89.4,3976855815,56,Center,3976855823,213,0.5,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,3976855811,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497179723,530,12,2,74,59,dbhdov3cc47kcr1hjg5qr5qg7,1,13.5,59.4,2023-01-14T14:12:59.240Z,2023-01-20T21:59:37Z,3976856011,141,90.2,3976856015,213,1.1,3976856009,140,23.4,3976856035,15,,3976856007,56,Back,3986407171,388,,3976856013,212,23.4,,,,tt0300qkkmgu52dbkxcaywut,R. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497179753,936,1,2,75,1,2kzl64gp8x37bon8tyxojqrr1,0,79.7,18.8,2023-01-14T14:13:01.255Z,2023-01-20T22:00:35Z,3976856157,140,91.4,3976856155,56,Right,3976856161,212,12.7,3976856159,141,14.2,3976856153,3,,3976856163,213,6.0,3986407761,388,,,,,29i4ruk1vkwrl1w9vg9ggqpqt,Hélder Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497179795,531,49,2,75,4,dbhdov3cc47kcr1hjg5qr5qg7,1,13.8,90.2,2023-01-14T14:13:03.884Z,2023-01-20T22:00:41Z,,,,,,,,,,,,,,,,,,,,,,,,,53jsw38p3m81ohicrlus0j9ck,Abdullah Al Burayh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497179803,532,1,2,75,4,dbhdov3cc47kcr1hjg5qr5qg7,0,13.8,90.2,2023-01-14T14:13:03.974Z,2023-01-20T22:00:45Z,3976856407,157,,3976856419,1,,3976856413,141,68.1,3976856409,56,Center,3976856417,213,6.0,3976856415,212,49.0,3986407901,178,,3976856411,140,58.2,53jsw38p3m81ohicrlus0j9ck,Abdullah Al Burayh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497179811,937,49,2,75,9,2kzl64gp8x37bon8tyxojqrr1,1,44.1,33.9,2023-01-14T14:13:08.933Z,2023-01-20T22:00:51Z,,,,,,,,,,,,,,,,,,,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497179865,938,1,2,75,9,2kzl64gp8x37bon8tyxojqrr1,1,43.9,34.6,2023-01-14T14:13:09.066Z,2023-01-20T22:00:56Z,3986408003,178,,3976856721,56,Back,3976856733,213,2.9,3976856731,212,23.1,3976856725,140,22.7,3976856729,141,43.7,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497179887,939,1,2,75,12,2kzl64gp8x37bon8tyxojqrr1,1,22.7,43.7,2023-01-14T14:13:11.865Z,2023-01-20T22:01:00Z,3976856843,141,45.4,3976856847,213,0.1,3976856845,212,9.5,3986408035,178,,3976856839,56,Back,3976856841,140,31.7,,,,,,,5il4uc7d941ndwjl0qu97y7dh,Marcelo Grohe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497180007,940,1,2,75,16,2kzl64gp8x37bon8tyxojqrr1,0,33.3,43,2023-01-14T14:13:15.720Z,2023-01-20T22:01:04Z,3976857431,212,34.8,3976857427,140,57.5,3976857425,56,Center,3976857435,1,,3976857429,141,77.9,3976857433,213,0.8,3976857423,155,,3986408085,178,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497180109,533,43,2,75,21,dbhdov3cc47kcr1hjg5qr5qg7,1,0,0,2023-01-14T14:13:20.914Z,2023-01-14T14:34:47Z,3976857957,3,0,3976951115,144,1,3976857959,56,Back,3976857961,140,44.3,3976857969,213,0.6,3976857963,141,40.3,3976857965,212,23.2,,,,ql3ke0589k0ywxw4kzd5wgt0,Bader Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497180121,534,4,2,75,24,dbhdov3cc47kcr1hjg5qr5qg7,1,32.6,21.6,2023-01-14T14:13:23.495Z,2023-01-20T22:01:33Z,3976858011,13,,3976951361,294,,3976858019,285,,3976858013,56,Back,3976858015,152,,3976858037,233,941,,,,,,,ql3ke0589k0ywxw4kzd5wgt0,Bader Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497180115,941,4,2,75,24,2kzl64gp8x37bon8tyxojqrr1,0,67.4,78.4,2023-01-14T14:13:23.496Z,2023-01-20T22:01:32Z,3976857985,13,,3976857987,56,Center,3986408485,178,,3976980209,294,,3976858059,233,534,3976857989,152,,3976858063,286,,,,,aatjvj13ffwrj81vcfy68fnit,A. Hamed Allah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497180227,535,1,2,75,29,dbhdov3cc47kcr1hjg5qr5qg7,1,31,16.3,2023-01-14T14:13:28.661Z,2023-01-20T22:01:48Z,3976858659,213,1.6,3976858653,140,30.8,3976858657,212,29.6,3976858655,141,59.9,3976858647,5,,3976858649,152,,3976858651,56,Back,3986408667,178,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497180249,536,1,2,75,30,dbhdov3cc47kcr1hjg5qr5qg7,1,30.6,61.4,2023-01-14T14:13:29.830Z,2023-01-20T22:02:03Z,3976858779,56,Back,3976858787,213,6.1,3976858785,212,7.1,3976858783,141,59.9,3986408875,178,,3976858781,140,37.3,,,,,,,3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497180281,537,1,2,75,35,dbhdov3cc47kcr1hjg5qr5qg7,1,37.3,59.9,2023-01-14T14:13:34.605Z,2023-01-20T22:02:12Z,3976858943,213,2.0,3976858935,56,Back,3976858937,140,31.3,3986408975,178,,3976858941,212,14.9,3976858939,141,79.8,,,,,,,b07spq4zt9abj441qcwfts5p1,A. Roa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497180337,538,1,2,75,37,dbhdov3cc47kcr1hjg5qr5qg7,1,31.3,80.4,2023-01-14T14:13:37.097Z,2023-01-20T22:02:33Z,3976859263,212,10.6,3986409351,178,,3976859265,213,5.7,3976859255,140,39.9,3976859253,56,Back,3976859259,141,72.2,,,,,,,b60up5thhuxb8e2bj4qry7ecq,Abdullah Al Yousif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497180369,539,1,2,75,40,dbhdov3cc47kcr1hjg5qr5qg7,1,50.7,90.5,2023-01-14T14:13:40.146Z,2023-01-20T22:02:40Z,3986409487,178,,3976859439,56,Left,3976859441,140,60.5,3976859449,213,0.3,3976859443,141,95.1,3976859445,212,10.8,,,,,,,b07spq4zt9abj441qcwfts5p1,A. Roa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497180375,540,61,2,75,42,dbhdov3cc47kcr1hjg5qr5qg7,0,60.3,95.1,2023-01-14T14:13:42.048Z,2023-01-20T22:03:03Z,3976859475,56,Left,3986409769,178,,,,,,,,,,,,,,,,,,,,53jsw38p3m81ohicrlus0j9ck,Abdullah Al Burayh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497180393,942,49,2,75,43,2kzl64gp8x37bon8tyxojqrr1,1,37.3,9.9,2023-01-14T14:13:43.314Z,2023-01-20T22:03:09Z,,,,,,,,,,,,,,,,,,,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497180489,943,1,2,75,47,2kzl64gp8x37bon8tyxojqrr1,1,54.4,17.1,2023-01-14T14:13:47.128Z,2023-01-20T22:03:14Z,3976860123,213,5.9,3976860119,141,9.2,3976860115,56,Right,3976860117,140,67.2,3976860121,212,14.5,3986409919,178,,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497180493,944,3,2,75,49,2kzl64gp8x37bon8tyxojqrr1,0,69.1,11.1,2023-01-14T14:13:49.278Z,2023-01-20T22:03:18Z,3976860137,286,,3976860135,56,Right,3983625801,465,,3986409947,178,,3976860243,233,541,,,,,,,,,,29i4ruk1vkwrl1w9vg9ggqpqt,Hélder Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497180497,541,7,2,75,50,dbhdov3cc47kcr1hjg5qr5qg7,0,30.9,88.9,2023-01-14T14:13:49.445Z,2023-01-20T22:03:22Z,3986409969,178,,3983626003,385,,3976860201,233,944,3976860153,56,Back,3976860155,285,,,,,,,,,,,b60up5thhuxb8e2bj4qry7ecq,Abdullah Al Yousif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498457607,1198,61,2,75,50,2kzl64gp8x37bon8tyxojqrr1,1,73.3,7.2,2023-01-14T14:13:49.473Z,2023-01-20T22:03:26Z,3983626091,56,Right,3986409981,178,,,,,,,,,,,,,,,,,,,,29i4ruk1vkwrl1w9vg9ggqpqt,Hélder Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497180545,542,49,2,75,51,dbhdov3cc47kcr1hjg5qr5qg7,1,31.1,84.2,2023-01-14T14:13:50.984Z,2023-01-20T22:03:31Z,,,,,,,,,,,,,,,,,,,,,,,,,53jsw38p3m81ohicrlus0j9ck,Abdullah Al Burayh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497180561,543,1,2,75,52,dbhdov3cc47kcr1hjg5qr5qg7,1,31.1,84.2,2023-01-14T14:13:52.155Z,2023-01-20T22:03:35Z,3976860583,212,7.5,3976860577,56,Back,3976860585,213,5.6,3986410061,178,,3976860579,140,36.5,3976860581,141,77.0,,,,,,,53jsw38p3m81ohicrlus0j9ck,Abdullah Al Burayh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497180583,544,1,2,75,53,dbhdov3cc47kcr1hjg5qr5qg7,1,35.8,77.4,2023-01-14T14:13:53.338Z,2023-01-20T22:03:39Z,3986410091,178,,3976860713,56,Back,3976860719,212,9.7,3976860721,213,2.6,3976860717,141,85.1,3976860715,140,28.0,,,,,,,b07spq4zt9abj441qcwfts5p1,A. Roa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497180603,545,1,2,75,55,dbhdov3cc47kcr1hjg5qr5qg7,1,28,85.1,2023-01-14T14:13:54.675Z,2023-01-20T22:03:42Z,3976860811,140,26.0,3986410131,178,,3976860815,212,11.6,3976860817,213,4.5,3976860809,56,Back,3976860813,141,68.3,,,,,,,b60up5thhuxb8e2bj4qry7ecq,Abdullah Al Yousif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497180637,546,1,2,75,58,dbhdov3cc47kcr1hjg5qr5qg7,1,26.2,64.4,2023-01-14T14:13:58.128Z,2023-01-20T22:03:47Z,3976861013,141,23.5,3986410193,178,,3976861009,56,Back,3976861015,212,28.0,3976861017,213,4.6,3976861011,140,23.2,,,,,,,3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497180715,547,1,2,76,2,dbhdov3cc47kcr1hjg5qr5qg7,1,27.9,22,2023-01-14T14:14:01.770Z,2023-01-20T22:03:50Z,3976861411,141,48.5,3976861407,56,Back,3976861413,212,18.1,3986410205,178,,3976861409,140,25.9,3976861415,213,1.7,,,,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497180821,548,1,2,76,6,dbhdov3cc47kcr1hjg5qr5qg7,1,26.3,51.2,2023-01-14T14:14:06.008Z,2023-01-20T22:04:00Z,3976861991,140,60.8,3986410237,178,,3976861995,212,49.4,3976861997,213,5.5,3976861989,56,Right,3976861999,1,,3976861987,155,,3976861993,141,1.7,3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497180863,549,1,2,76,13,dbhdov3cc47kcr1hjg5qr5qg7,1,62.6,11.8,2023-01-14T14:14:12.565Z,2023-01-20T22:04:19Z,3976862231,140,56.7,3976862229,56,Center,3976862237,213,2.0,3976862235,212,15.8,3986410385,178,,3976862233,141,33.1,,,,,,,ql3ke0589k0ywxw4kzd5wgt0,Bader Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497180903,550,1,2,76,15,dbhdov3cc47kcr1hjg5qr5qg7,0,57.2,33.4,2023-01-14T14:14:15.048Z,2023-01-20T22:04:22Z,3976862421,141,82.2,3986410405,178,,3976862415,56,Left,3976862419,140,76.5,3976862411,155,,3976862427,1,,3976862425,213,1.0,3976862423,212,38.9,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497180923,945,8,2,76,17,2kzl64gp8x37bon8tyxojqrr1,1,23.9,19.8,2023-01-14T14:14:17.132Z,2023-01-20T22:04:26Z,3983626965,385,,3976862507,56,Back,3986410475,388,,3976862541,15,,,,,,,,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497181005,551,5,2,76,20,dbhdov3cc47kcr1hjg5qr5qg7,1,76.5,101.4,2023-01-14T14:14:19.601Z,2023-01-20T22:04:29Z,3976862951,347,,3976863077,233,946,3976862949,56,Left,,,,,,,,,,,,,,,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497180947,946,5,2,76,20,2kzl64gp8x37bon8tyxojqrr1,0,23.5,-1.4,2023-01-14T14:14:19.601Z,2023-01-20T22:04:29Z,3976862621,56,Back,3976862623,347,,3976863087,233,551,,,,,,,,,,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497181109,554,1,2,76,28,dbhdov3cc47kcr1hjg5qr5qg7,1,77.4,100,2023-01-14T14:14:27.553Z,2023-01-20T22:04:33Z,3976863543,212,10.7,3976863545,213,3.7,3976863533,107,,3976863539,140,68.7,3976863541,141,92.3,3976863535,56,Left,,,,,,,b60up5thhuxb8e2bj4qry7ecq,Abdullah Al Yousif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497181119,555,1,2,76,31,dbhdov3cc47kcr1hjg5qr5qg7,1,68.7,92.3,2023-01-14T14:14:30.985Z,2023-01-20T22:06:21Z,3976863615,56,Back,3976863617,140,46.7,3976863621,212,26.4,3976863619,141,73.4,3986411251,178,,3976863623,213,3.6,,,,,,,b07spq4zt9abj441qcwfts5p1,A. Roa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497181135,556,1,2,76,34,dbhdov3cc47kcr1hjg5qr5qg7,1,46.7,73.4,2023-01-14T14:14:33.795Z,2023-01-20T22:06:25Z,3986411281,178,,3976863691,141,92.1,3976863693,212,15.4,3976863687,56,Left,3976863695,213,1.0,3976863689,140,55.0,,,,,,,3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497181175,557,1,2,76,35,dbhdov3cc47kcr1hjg5qr5qg7,1,55.1,92.4,2023-01-14T14:14:35.285Z,2023-01-20T22:06:46Z,3976863911,141,79.2,3976863907,56,Back,3986411335,178,,3976863913,212,14.1,3976863909,140,44.8,3976863915,213,3.8,,,,,,,b60up5thhuxb8e2bj4qry7ecq,Abdullah Al Yousif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497181195,558,1,2,76,38,dbhdov3cc47kcr1hjg5qr5qg7,0,43.8,79.5,2023-01-14T14:14:37.711Z,2023-01-20T22:06:37Z,3976864045,141,89.7,3976864047,212,26.1,3976864041,56,Left,3976864049,213,0.3,3986411355,178,,3976864043,140,67.8,,,,,,,3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497181203,947,8,2,76,39,2kzl64gp8x37bon8tyxojqrr1,1,28.8,15.2,2023-01-14T14:14:38.968Z,2023-01-20T22:06:56Z,3986411499,178,,3983627289,384,,3976864109,56,Back,,,,,,,,,,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497181215,948,49,2,76,40,2kzl64gp8x37bon8tyxojqrr1,1,39.3,10.9,2023-01-14T14:14:40.127Z,2023-01-20T22:07:03Z,,,,,,,,,,,,,,,,,,,,,,,,,29i4ruk1vkwrl1w9vg9ggqpqt,Hélder Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497181323,949,1,2,76,43,2kzl64gp8x37bon8tyxojqrr1,1,60.6,16,2023-01-14T14:14:42.903Z,2023-01-20T22:07:09Z,3976864613,212,32.2,3976864607,56,Right,3986411575,178,,3976864609,140,90.8,3976864615,213,6.1,3976864617,1,,3976864611,141,7.5,,,,29i4ruk1vkwrl1w9vg9ggqpqt,Hélder Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497181373,950,1,2,76,48,2kzl64gp8x37bon8tyxojqrr1,1,91.1,6.6,2023-01-14T14:14:47.419Z,2023-01-20T22:08:09Z,3976864939,56,Right,3976864941,140,85.4,3986411997,178,,3976864943,141,11.9,3976864947,213,2.6,3976864945,212,7.0,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497181411,951,1,2,76,51,2kzl64gp8x37bon8tyxojqrr1,1,86.9,11.8,2023-01-14T14:14:50.939Z,2023-01-20T22:08:22Z,3986412123,178,,3976865123,56,Right,3976865129,212,17.8,3976865125,140,70.3,3976865131,213,2.9,3976865127,141,16.9,,,,,,,29i4ruk1vkwrl1w9vg9ggqpqt,Hélder Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
