id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2470630025,685,19,2,88,36,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2022-10-11T17:10:08.383Z,2022-10-16T19:50:51Z,3836834291,44,Midfielder,3836835403,292,7,3836834287,145,8,3836834283,42,,3836834289,59,6,3836834293,55,684,3836835405,293,5,,,,7hi572oc3pv3uowvv4cupijmd,Abdulrahman Al Barakah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470630213,688,18,2,88,40,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2022-10-11T17:10:12.286Z,2022-10-16T19:51:16Z,3836835239,59,7,3836835237,44,Midfielder,3836835235,42,,3836835283,55,689,,,,,,,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470630217,689,19,2,88,40,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2022-10-11T17:10:12.287Z,2022-10-16T19:51:17Z,3836835261,145,11,3836835255,42,,3836835591,293,1,3836835269,44,Midfielder,3836835273,55,688,3836835589,292,5,3836835265,59,88,,,,2ycm47qi7qr17i31a8f6oq9gq,Saad Al Salouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470630895,703,40,2,88,41,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2022-10-11T17:10:13.145Z,2022-11-03T00:40:37Z,3836839107,30,"7qirhp2v0034pkiwvnmsfd785, 1qt77p34tr6jf5vl5pzbh8zfu, bgac6td6x8qi2o7o5ofrj3t1x, jm8cn996mibk0hwauxvsb1lh, dp5fmyett2g7fvus88m85fsut, bwew6i3fnis40s77t3e3sal0p, 7aeoxgg7e0g8t4ggq2l8nvb3d, 7hi572oc3pv3uowvv4cupijmd, 17rl734wbbzbxvj33id7j9l62, btjt8zqd248l6mk9b2obdsr1l, 2ycm47qi7qr17i31a8f6oq9gq, 9xp5dssep1sdnexngspcmkst1, 97gy3oursbjphkf5t85x9wy96, 4fkudkcxt03pqaqz58nofkag9, 9o288vygjpcv3noeqnrnqh3ah",3836839109,44,"1, 2, 2, 2, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5",3836839115,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0",3836839117,194,jm8cn996mibk0hwauxvsb1lh,3836839113,130,11,3836839111,59,"16, 14, 31, 3, 8, 19, 27, 6, 9, 89, 88, 1, 13, 17, 39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470630119,681,1,2,88,46,o1iwuxbv233ayidxpibbxy59,0,70.7,93,2022-10-11T17:10:18.205Z,2022-10-16T19:54:19Z,3836834781,152,,3850758387,178,,3836834791,213,6.2,3836834785,140,100.0,3836834793,1,,3836834779,5,,3836834789,212,32.3,3836834783,56,Left,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,3836834787,141,,,,,,88.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470630521,694,56,2,88,50,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2022-10-11T17:10:22.291Z,2022-10-16T19:52:28Z,3836836981,56,Back,,,,,,,,,,,,,,,,,,,,,,7aeoxgg7e0g8t4ggq2l8nvb3d,Hassan Al Qayd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470630125,682,5,2,88,50,o1iwuxbv233ayidxpibbxy59,0,101.1,84.2,2022-10-11T17:10:22.634Z,2022-10-16T19:52:33Z,3836870817,233,690,3836834829,56,Left,3836834831,346,,,,,,,,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470630237,690,5,2,88,50,d47tf49ishm9qnfd8zyc8wv0j,1,-1.1,15.8,2022-10-11T17:10:22.634Z,2022-10-16T19:52:33Z,3836870813,233,682,3836835357,56,Back,3836835359,346,,,,,,,,,,,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470630337,691,1,2,89,19,d47tf49ishm9qnfd8zyc8wv0j,0,4.9,48.7,2022-10-11T17:10:51.393Z,2022-10-16T19:52:45Z,3836835931,212,62.2,3836835925,56,Center,3836835927,140,63.6,3836835929,141,36.1,3836835921,124,,3836835935,1,,3836835939,74,,3836835933,213,6.1,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470630345,683,44,2,89,23,o1iwuxbv233ayidxpibbxy59,1,35.5,63.4,2022-10-11T17:10:54.786Z,2022-11-03T00:41:08Z,3836835985,233,692,3836835969,56,Back,3836835971,285,,,,,,,,,,,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470630339,692,44,2,89,23,d47tf49ishm9qnfd8zyc8wv0j,0,64.5,36.6,2022-10-11T17:10:54.787Z,2022-10-16T19:52:55Z,3836835941,56,Center,3836835991,233,683,3836835943,286,,,,,,,,,,,,,,,,,17rl734wbbzbxvj33id7j9l62,Abdulfattah Adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470630359,684,1,2,89,23,o1iwuxbv233ayidxpibbxy59,1,34.8,62.6,2022-10-11T17:10:54.880Z,2022-11-03T00:41:08Z,3850762155,388,,3836836055,213,0.8,3836836047,56,Back,3836836049,140,48.0,3836836045,3,,3836836053,212,20.5,3836836051,141,84.8,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470985575,805,49,2,89,24,o1iwuxbv233ayidxpibbxy59,1,46,86.4,2022-10-11T17:10:56.108Z,2022-10-16T19:54:38Z,,,,,,,,,,,,,,,,,,,,,,,,,8ab4hqpw7m6ocphleluf9sicp,Hassan Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470630371,685,1,2,89,28,o1iwuxbv233ayidxpibbxy59,1,57.2,88.1,2022-10-11T17:11:00.599Z,2022-10-16T19:54:50Z,3836836115,140,53.4,3836836119,212,4.0,3836836113,56,Left,3836836117,141,87.2,3836836121,213,3.3,3850762939,178,,,,,,,,8ab4hqpw7m6ocphleluf9sicp,Hassan Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470630395,686,1,2,89,30,o1iwuxbv233ayidxpibbxy59,1,52.5,85.4,2022-10-11T17:11:02.001Z,2022-10-16T19:54:55Z,3836836261,56,Center,3836836265,141,73.8,3850763027,178,,3836836263,140,51.8,3836836269,213,4.6,3836836267,212,7.9,,,,,,,2xkudoxz92f1vgbjlsbfum3f9,A. Gamarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470630429,687,1,2,89,34,o1iwuxbv233ayidxpibbxy59,1,53,58.1,2022-10-11T17:11:06.314Z,2022-10-16T19:55:05Z,3836836653,210,13,3836836463,213,0.1,3850763147,178,,3836836457,140,66.8,3836836459,141,60.5,3836836461,212,14.6,3836836455,56,Center,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470630433,688,13,2,89,38,o1iwuxbv233ayidxpibbxy59,1,70.5,48.7,2022-10-11T17:11:10.474Z,2022-10-16T19:55:05Z,3836836473,18,,3836836475,56,Center,3836836671,29,,3836836669,75,,3836836683,215,,3836836685,230,97.3,3836836681,103,27.8,3836836679,102,39.0,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,3836836687,231,3836836557,20,,3850763227,178,49.6,,3836836471,22,3836836675,55,687,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470630445,689,5,2,89,40,o1iwuxbv233ayidxpibbxy59,0,101,37,2022-10-11T17:11:11.876Z,2022-10-16T19:55:08Z,3836836525,56,Center,3836836527,346,,3836836539,233,693,,,,,,,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470630439,693,5,2,89,40,d47tf49ishm9qnfd8zyc8wv0j,1,-1,63,2022-10-11T17:11:11.876Z,2022-10-16T19:55:09Z,3836836505,56,Back,3836836535,233,689,3836836507,346,,,,,,,,,,,,,,,,,7aeoxgg7e0g8t4ggq2l8nvb3d,Hassan Al Qayd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470630589,695,70,2,90,0,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2022-10-11T17:11:32.197Z,2022-10-11T17:11:39Z,3836837343,277,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470630643,696,1,2,90,13,d47tf49ishm9qnfd8zyc8wv0j,1,5.1,43.6,2022-10-11T17:11:45.283Z,2022-10-16T19:56:13Z,3836837667,1,,3836837663,212,60.7,3836837665,213,6.1,3836837657,56,Center,3836837659,140,62.4,3836837661,141,31.3,3836837655,124,,3836837671,74,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470630649,697,44,2,90,16,d47tf49ishm9qnfd8zyc8wv0j,1,64,37.2,2022-10-11T17:11:48.634Z,2022-11-03T00:41:09Z,3836837699,286,,3836837697,56,Center,3836837759,233,690,,,,,,,,,,,,,,,,17rl734wbbzbxvj33id7j9l62,Abdulfattah Adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470630657,690,44,2,90,16,o1iwuxbv233ayidxpibbxy59,0,36,62.8,2022-10-11T17:11:48.635Z,2022-10-16T19:56:18Z,3836837773,233,697,3836837739,285,,3836837737,56,Back,,,,,,,,,,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470630681,698,1,2,90,16,d47tf49ishm9qnfd8zyc8wv0j,1,63.4,33.1,2022-10-11T17:11:48.666Z,2022-11-03T00:41:09Z,3836837833,212,10.5,3836837835,213,4.7,3836837827,56,Right,3836837829,140,63.0,3836837831,141,17.6,3850765097,388,,3836837825,3,,,,,17rl734wbbzbxvj33id7j9l62,Abdulfattah Adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470630685,699,1,2,90,22,d47tf49ishm9qnfd8zyc8wv0j,0,90.7,6.5,2022-10-11T17:11:54.511Z,2022-10-16T19:56:33Z,3836837869,213,1.6,3836837863,140,88.5,3836837867,212,32.3,3836837865,141,53.9,3836837859,155,,3836837857,2,,3838703101,20,,3836837871,1,,7aeoxgg7e0g8t4ggq2l8nvb3d,Hassan Al Qayd,3850765305,178,3838703099,224,,3836837861,56,,,,,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,
2470630693,691,12,2,90,24,o1iwuxbv233ayidxpibbxy59,1,10,38.8,2022-10-11T17:11:56.134Z,2022-10-16T19:56:38Z,3836837921,212,10.9,3836837925,15,,3836837915,56,Back,3836837917,140,20.4,3836837919,141,39.2,3836837923,213,0.0,3850765401,388,,,,,7kbi9qu4y9rhc28x3ogyg5ot1,Faisal Darwish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470630695,700,13,2,90,26,d47tf49ishm9qnfd8zyc8wv0j,1,74.6,65.6,2022-10-11T17:11:58.362Z,2022-10-16T19:56:44Z,3836837931,18,,3836838151,81,,3836838015,72,,3836838157,215,,3836838161,230,97.5,3836838163,231,50.5,3836837929,22,,3836838153,102,38.2,7hi572oc3pv3uowvv4cupijmd,Abdulrahman Al Barakah,3836838159,458,3836838155,103,50,3836837933,56,,,3850765567,178,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,
2470630715,692,5,2,90,27,o1iwuxbv233ayidxpibbxy59,1,-0.8,57.6,2022-10-11T17:11:59.453Z,2022-10-16T19:56:52Z,3836838021,233,701,3836838011,56,Back,3836838013,346,,,,,,,,,,,,,,,,,7kbi9qu4y9rhc28x3ogyg5ot1,Faisal Darwish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470630705,701,5,2,90,27,d47tf49ishm9qnfd8zyc8wv0j,0,100.8,42.4,2022-10-11T17:11:59.453Z,2022-10-16T19:56:52Z,3836837963,56,Center,3836837965,346,,3836838043,233,692,,,,,,,,,,,,,,,,bgac6td6x8qi2o7o5ofrj3t1x,Sari Amro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470630769,693,1,2,90,39,o1iwuxbv233ayidxpibbxy59,1,4.1,50,2022-10-11T17:12:11.135Z,2022-10-16T19:57:04Z,3836838391,213,6.2,3836838381,124,,3836838395,237,,3836838383,56,Back,3836838389,212,29.5,3836838387,141,45.4,3836838385,140,32.0,3836838397,189,,2r3ppks82lf3a7aycih7rc63t,Mailson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470630805,694,1,2,90,44,o1iwuxbv233ayidxpibbxy59,1,43,37.6,2022-10-11T17:12:16.558Z,2022-10-16T19:57:15Z,3836838597,213,1.4,3836838593,141,77.9,3836838595,212,27.8,3850766273,178,,3836838589,56,Back,3836838591,140,47.3,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470630821,695,1,2,90,49,o1iwuxbv233ayidxpibbxy59,1,53.7,78.8,2022-10-11T17:12:21.712Z,2022-10-16T19:57:20Z,3850766425,178,,3836838681,56,Left,3836838685,141,79.2,3836838687,212,12.4,3836838689,213,0.0,3836838683,140,65.5,,,,,,,2xkudoxz92f1vgbjlsbfum3f9,A. Gamarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473472851,1266,83,2,90,51,d47tf49ishm9qnfd8zyc8wv0j,1,37.2,22.7,2022-10-11T17:12:23.506Z,2022-10-17T08:49:25Z,3851902537,399,215225,,,,,,,,,,,,,,,,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470630831,696,1,2,90,51,o1iwuxbv233ayidxpibbxy59,1,61.7,75.3,2022-10-11T17:12:23.534Z,2022-10-16T19:57:24Z,3836838775,213,4.0,3836838767,56,Center,3836838769,140,50.6,3836838773,212,18.9,3850766543,178,,3836838771,141,53.4,,,,,,,8ab4hqpw7m6ocphleluf9sicp,Hassan Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470630875,697,1,2,90,55,o1iwuxbv233ayidxpibbxy59,1,54.2,52.4,2022-10-11T17:12:26.783Z,2022-10-16T19:57:30Z,3836839005,213,4.8,3836838997,56,Right,3836838999,140,57.0,3836839003,212,22.4,3836839001,141,19.7,3850766621,178,,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470630835,702,43,2,90,55,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2022-10-11T17:12:27.412Z,2022-10-11T17:18:37Z,3836838799,56,Back,3836847479,144,61,,,,,,,,,,,,,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470630889,698,1,2,91,2,o1iwuxbv233ayidxpibbxy59,1,61.9,25,2022-10-11T17:12:33.796Z,2022-10-16T19:57:36Z,3836839087,212,24.3,3836839083,140,66.7,3850766783,178,,3836839089,213,1.4,3836839085,141,60.0,3836839081,56,Center,,,,,,,f5eje4do4lvjul2ban3ycraax,Ziyad Al Sahafi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470630909,699,1,2,91,4,o1iwuxbv233ayidxpibbxy59,0,65.7,60.5,2022-10-11T17:12:36.534Z,2022-10-16T19:57:40Z,3836839171,56,Center,3850766877,178,,3836839175,141,49.3,3836839173,140,76.9,3836839179,213,5.7,3836839177,212,14.0,3836839169,155,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470630925,704,44,2,91,6,d47tf49ishm9qnfd8zyc8wv0j,1,23.2,53.6,2022-10-11T17:12:37.916Z,2022-11-03T00:41:09Z,3836839261,56,Back,3836839291,233,700,3836839263,285,,,,,,,,,,,,,,,,,bgac6td6x8qi2o7o5ofrj3t1x,Sari Amro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470630915,700,44,2,91,6,o1iwuxbv233ayidxpibbxy59,0,76.8,46.4,2022-10-11T17:12:37.917Z,2022-10-16T19:57:45Z,3836839303,233,704,3836839197,56,Center,3836839199,286,,,,,,,,,,,,,,,,,de3zx99d8qybnoq7nvlcd7xii,Turki Fahad Al Mutairi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470630935,705,12,2,91,6,d47tf49ishm9qnfd8zyc8wv0j,1,21,58.2,2022-10-11T17:12:37.995Z,2022-11-03T00:41:10Z,3836839321,141,54.9,3850767257,388,,3836839325,213,6.1,3836839317,56,Back,3836839319,140,33.3,3836839323,212,13.1,3836839329,15,,,,,bgac6td6x8qi2o7o5ofrj3t1x,Sari Amro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480733719,1322,67,2,91,7,d47tf49ishm9qnfd8zyc8wv0j,1,33,58.1,2022-10-11T17:12:39.530Z,2022-11-03T01:18:02Z,3890281227,233,1484,,,,,,,,,,,,,,,,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480733717,1484,67,2,91,7,o1iwuxbv233ayidxpibbxy59,0,67,41.9,2022-10-11T17:12:39.531Z,2022-11-03T01:17:25Z,3890281235,233,1322,,,,,,,,,,,,,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470631061,710,1,2,91,7,d47tf49ishm9qnfd8zyc8wv0j,0,30.7,53.3,2022-10-11T17:12:39.534Z,2022-11-03T01:18:02Z,3836839985,212,1.7,3836840037,233,701,3836839983,141,51.8,3836840035,236,,3836839979,56,Back,3836839987,213,5.6,3836839981,140,32.0,3836840041,286,,dp5fmyett2g7fvus88m85fsut,U. Matić,3850767529,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470630931,701,74,2,91,7,o1iwuxbv233ayidxpibbxy59,1,68.2,55.1,2022-10-11T17:12:39.556Z,2022-10-16T19:58:13Z,3850767615,178,,3836839973,285,,3836840057,233,710,3836839289,56,Center,,,,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470632465,750,61,2,91,8,d47tf49ishm9qnfd8zyc8wv0j,1,39.3,58.7,2022-10-11T17:12:39.739Z,2022-10-16T19:58:25Z,3850767879,178,,3850767877,21,,3836847999,56,Back,,,,,,,,,,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470630953,702,1,2,91,12,o1iwuxbv233ayidxpibbxy59,1,67.4,56.6,2022-10-11T17:12:43.913Z,2022-10-16T19:58:27Z,3836839451,213,1.5,3850767939,178,,3836839449,212,18.6,3836839443,56,Left,3836839447,141,83.9,3836839445,140,68.3,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470630967,703,1,2,91,16,o1iwuxbv233ayidxpibbxy59,1,68.2,83.9,2022-10-11T17:12:48.078Z,2022-10-16T19:58:35Z,3836839511,141,74.6,3850768189,178,,3836839503,56,Center,3836839507,140,64.9,3836839515,212,7.2,3836839519,213,4.2,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470630983,704,1,2,91,18,o1iwuxbv233ayidxpibbxy59,0,65.6,69.5,2022-10-11T17:12:50.281Z,2022-10-16T19:58:41Z,3836839577,141,33.4,3836839573,56,Center,3836839579,212,37.2,3836839583,1,,3836839575,140,92.2,3850768323,178,,3836839581,213,5.6,3836839571,155,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470631015,706,12,2,91,20,d47tf49ishm9qnfd8zyc8wv0j,1,5.4,63,2022-10-11T17:12:52.297Z,2022-10-16T19:58:48Z,3836839731,56,Back,3836839737,212,19.1,3836839739,213,0.9,3836839747,15,,3836839733,140,17.4,3836839735,141,84.2,3850768537,388,,,,,2ycm47qi7qr17i31a8f6oq9gq,Saad Al Salouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470631021,707,49,2,91,25,d47tf49ishm9qnfd8zyc8wv0j,1,17.1,94.8,2022-10-11T17:12:56.758Z,2022-10-16T19:58:59Z,,,,,,,,,,,,,,,,,,,,,,,,,bgac6td6x8qi2o7o5ofrj3t1x,Sari Amro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470631033,708,1,2,91,26,d47tf49ishm9qnfd8zyc8wv0j,0,16.7,94.1,2022-10-11T17:12:58.575Z,2022-10-16T19:59:03Z,3836839841,212,5.3,3836839835,56,Back,3836839839,141,93.9,3850768887,178,,3836839843,213,6.3,3836839837,140,21.7,,,,,,,bgac6td6x8qi2o7o5ofrj3t1x,Sari Amro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470631035,705,61,2,91,27,o1iwuxbv233ayidxpibbxy59,1,77.6,11,2022-10-11T17:12:58.749Z,2022-10-16T19:59:21Z,3836839845,56,Right,3850769385,178,,,,,,,,,,,,,,,,,,,,7kbi9qu4y9rhc28x3ogyg5ot1,Faisal Darwish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470631039,706,5,2,91,29,o1iwuxbv233ayidxpibbxy59,0,72.1,-1.5,2022-10-11T17:13:00.760Z,2022-10-16T19:59:24Z,3836839969,233,709,3836839863,56,Right,3836839865,347,,,,,,,,,,,,,,,,,7kbi9qu4y9rhc28x3ogyg5ot1,Faisal Darwish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470631057,709,5,2,91,29,d47tf49ishm9qnfd8zyc8wv0j,1,27.9,101.5,2022-10-11T17:13:00.760Z,2022-10-16T19:59:24Z,3836839951,347,,3836839949,56,Back,3836839953,233,706,,,,,,,,,,,,,,,,bgac6td6x8qi2o7o5ofrj3t1x,Sari Amro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470631109,707,18,2,91,48,o1iwuxbv233ayidxpibbxy59,1,0,0,2022-10-11T17:13:20.552Z,2022-10-16T19:59:42Z,3836840281,59,10,3836840301,55,708,3836840277,42,,3836840279,44,Midfielder,,,,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470631111,708,19,2,91,48,o1iwuxbv233ayidxpibbxy59,1,0,0,2022-10-11T17:13:20.553Z,2022-10-16T19:59:42Z,3836865077,292,9,3836840291,59,49,3836865079,293,2,3836840293,44,Forward,3836840285,42,,3836840289,145,10,3836840295,55,707,,,,cf6l2e5tkglv7decs50666w44,Abdullah Radif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470631173,709,18,2,91,50,o1iwuxbv233ayidxpibbxy59,1,0,0,2022-10-11T17:13:22.445Z,2022-10-16T20:00:00Z,3836840651,44,Defender,3836840675,55,710,3836840653,59,31,3836840649,42,,,,,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470631175,710,19,2,91,50,o1iwuxbv233ayidxpibbxy59,1,0,0,2022-10-11T17:13:22.446Z,2022-10-16T20:00:01Z,3836840667,55,709,3836840663,59,9,3836865181,293,1,3836840665,44,Defender,3836840657,42,,3836865179,292,3,3836840661,145,3,,,,9etkdqceb3wo5zh0oktt0r85w,Saad Al Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470631151,711,1,2,91,55,d47tf49ishm9qnfd8zyc8wv0j,1,21.6,100,2022-10-11T17:13:27.431Z,2022-10-16T20:00:17Z,3836840527,213,3.6,3836840523,141,98.9,3836840519,56,Back,3836840517,107,,3836859157,189,,3836840525,212,3.4,3836840521,140,18.7,,,,bgac6td6x8qi2o7o5ofrj3t1x,Sari Amro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470634469,791,1,2,91,55,d47tf49ishm9qnfd8zyc8wv0j,0,18.6,97.8,2022-10-11T17:13:27.532Z,2022-10-16T20:00:33Z,3836859295,140,47.2,3850771215,178,,3836859293,56,Back,3836859299,212,30.0,3836859297,141,98.1,3836859291,155,,3836859301,213,0.0,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
