id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/16/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,assist
2518450611,479,1,2,45,0,cq4rdp1mkan8zhaw7bmzjdaqk,1,50.1,49.9,2023-03-11T16:09:15.535Z,2023-03-29T10:32:02Z,4088923069,213,3.4,4088923061,56,Back,4088923065,141,43.9,4088923063,140,33.5,4148177499,178,,4088923071,279,S,4088923067,212,17.9,,,,b6uziptaly2jgznnhe7l5bqol,M. Antonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518450737,480,1,2,45,2,cq4rdp1mkan8zhaw7bmzjdaqk,1,33.5,43.9,2023-03-11T16:09:18.155Z,2023-03-29T10:32:05Z,4088923729,141,58.1,4088923733,213,1.5,4088923731,212,9.7,4088923725,56,Back,4148177597,178,,4088923727,140,34.2,,,,,,,3qf9lidcmozvvpy2jprlx3v11,B. Godál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518450835,481,1,2,45,7,cq4rdp1mkan8zhaw7bmzjdaqk,1,36.6,57.8,2023-03-11T16:09:22.568Z,2023-03-29T10:32:11Z,4088924327,140,30.6,4148177799,178,,4088924325,56,Back,4088924331,212,17.4,4088924333,213,4.3,4088924329,141,33.9,,,,,,,7h6e2d1wfa89bvqfmhgm2r3kl,Ahmed Al Sultan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518451127,482,1,2,45,10,cq4rdp1mkan8zhaw7bmzjdaqk,1,30.5,33.9,2023-03-11T16:09:25.533Z,2023-03-29T10:32:15Z,4088925941,213,1.7,4148177953,178,,4088925937,141,68.1,4088925939,212,23.5,4088925935,140,27.1,4088925933,56,Back,,,,,,,3qf9lidcmozvvpy2jprlx3v11,B. Godál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518451221,483,1,2,45,17,cq4rdp1mkan8zhaw7bmzjdaqk,0,44.2,96.3,2023-03-11T16:09:33.248Z,2023-03-29T10:32:20Z,4088926417,56,Left,4088926437,213,6.0,4088926413,155,,4088926425,141,89.3,4088926431,212,17.1,4148178199,178,,4088926421,140,59.8,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518451323,340,1,2,45,18,6ttwlm6op92r4670oayg5md7h,1,35.8,14.1,2023-03-11T16:09:34.366Z,2023-03-29T10:32:25Z,4088926983,3,,4088926999,213,5.8,4148178371,388,,4088926995,141,8.5,4088926991,140,43.0,4088926987,56,Back,4088926997,212,8.5,,,,6bl8ekn7ahyf7z4ri1cknbnfu,Sultan Al Farhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518451379,341,1,2,45,20,6ttwlm6op92r4670oayg5md7h,0,43,8.5,2023-03-11T16:09:35.646Z,2023-03-29T10:32:28Z,4088927267,212,9.1,4088927265,141,6.4,4088927263,140,34.4,4088927261,56,Back,4148178543,388,,4088927259,3,,4088927269,213,3.3,,,,2neoemoj0t2ssvjhhii62rvje,K. El Berkaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518451433,484,1,2,45,22,cq4rdp1mkan8zhaw7bmzjdaqk,1,65.2,94.2,2023-03-11T16:09:37.653Z,2023-03-29T10:32:33Z,4088927505,140,58.4,4088927503,56,Left,4088927511,213,2.9,4088927509,212,7.4,4088927507,141,96.9,4148178733,178,,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518451493,485,1,2,45,23,cq4rdp1mkan8zhaw7bmzjdaqk,1,58.4,96.9,2023-03-11T16:09:38.601Z,2023-03-29T10:32:41Z,4148179175,178,,4088927855,141,97.4,4088927853,140,65.0,4088927851,56,Left,4088927859,213,0.0,4088927857,212,6.9,,,,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518451555,486,1,2,45,27,cq4rdp1mkan8zhaw7bmzjdaqk,1,62.5,98.6,2023-03-11T16:09:42.563Z,2023-03-29T10:32:47Z,4088928157,212,11.1,4088928153,140,52.0,4088928155,141,96.8,4088928151,56,Left,4148179483,178,,4088928159,213,3.3,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518451675,487,1,2,45,28,cq4rdp1mkan8zhaw7bmzjdaqk,1,52,96.8,2023-03-11T16:09:44.327Z,2023-03-29T10:32:52Z,4088928807,213,4.7,4088928799,56,Left,4088928803,141,87.7,4088928805,212,6.2,4088928801,140,52.2,4148179717,178,,,,,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518451801,488,1,2,45,32,cq4rdp1mkan8zhaw7bmzjdaqk,1,48.2,84.7,2023-03-11T16:09:47.973Z,2023-03-29T10:32:55Z,4088929407,212,22.1,4148179821,178,,4088929403,141,57.2,4088929401,140,36.9,4088929411,213,4.1,4088929399,56,Back,,,,,,,7h6e2d1wfa89bvqfmhgm2r3kl,Ahmed Al Sultan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518451981,489,1,2,45,34,cq4rdp1mkan8zhaw7bmzjdaqk,1,39.8,56.6,2023-03-11T16:09:50.521Z,2023-03-29T10:32:58Z,4088930385,212,42.8,4088930383,141,97.7,4088930389,213,0.7,4088930393,1,,4088930379,140,70.7,4148179937,178,,4088930373,155,,4088930375,56,Left,3qf9lidcmozvvpy2jprlx3v11,B. Godál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518452193,490,1,2,45,39,cq4rdp1mkan8zhaw7bmzjdaqk,1,77,92.9,2023-03-11T16:09:54.844Z,2023-03-29T10:33:01Z,4088931471,141,68.7,4088931481,213,5.1,4088931469,140,82.9,4148180035,178,,4088931465,56,Center,4088931477,212,17.6,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518452221,491,1,2,45,40,cq4rdp1mkan8zhaw7bmzjdaqk,0,83.1,69.9,2023-03-11T16:09:55.878Z,2023-03-29T10:33:04Z,4148180167,178,,4088931669,140,79.6,4088931681,141,66.6,4088931653,56,Center,4088931689,213,3.7,4088931687,212,4.3,,,,,,,jtuc25nybu22ifehsg8p9wb9,Pedro Eugénio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525736995,791,67,2,45,41,6ttwlm6op92r4670oayg5md7h,1,24.6,26.1,2023-03-11T16:09:56.870Z,2023-03-30T12:17:38Z,4148347097,233,1118,,,,,,,,,,,,,,,,,,,,,,6bl8ekn7ahyf7z4ri1cknbnfu,Sultan Al Farhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525736987,1118,67,2,45,41,cq4rdp1mkan8zhaw7bmzjdaqk,0,75.4,73.9,2023-03-11T16:09:56.871Z,2023-03-29T12:17:42Z,4148347113,233,791,,,,,,,,,,,,,,,,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518452123,342,8,2,45,41,6ttwlm6op92r4670oayg5md7h,1,25.1,26.1,2023-03-11T16:09:56.910Z,2023-03-30T12:17:39Z,4148180379,178,,4100808755,384,,4088931147,56,Back,,,,,,,,,,,,,,,,6bl8ekn7ahyf7z4ri1cknbnfu,Sultan Al Farhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520691899,692,50,2,45,41,6ttwlm6op92r4670oayg5md7h,1,15.9,26.5,2023-03-11T16:09:57.337Z,2023-03-29T10:33:15Z,4100809133,56,Back,4100809135,285,,4100866065,233,956,,,,,,,,,,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520691915,956,7,2,45,42,cq4rdp1mkan8zhaw7bmzjdaqk,1,84.1,73.5,2023-03-11T16:09:57.651Z,2023-03-29T10:33:20Z,4148180847,178,,4100809241,56,Center,4100866061,233,692,4100809243,286,,4100809245,383,,,,,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518452309,492,1,2,45,46,cq4rdp1mkan8zhaw7bmzjdaqk,1,94.1,86,2023-03-11T16:10:01.697Z,2023-03-29T10:33:24Z,4148180991,178,,4088932007,212,8.7,4088932009,213,2.4,4088932005,141,94.2,4088932003,140,87.8,4088932001,56,Left,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518452327,493,1,2,45,48,cq4rdp1mkan8zhaw7bmzjdaqk,0,88,94.2,2023-03-11T16:10:03.810Z,2023-03-29T10:33:37Z,4088932101,2,,4088932103,155,,4088932105,56,Left,4148181411,178,,4100809359,224,,4088932109,141,85.9,4088932117,213,5.1,4100809513,286,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,4100809511,236,,4088932113,212,6.1,4100809361,72,4088932107,140,4100866027,233,343,,,,,,,,90.1,,,,,,,,,,,,,,,,,
2518452373,343,12,2,45,48,6ttwlm6op92r4670oayg5md7h,1,9.1,12.3,2023-03-11T16:10:03.915Z,2023-03-29T10:33:44Z,4100809439,185,,4148181559,178,,4088932343,56,Back,4148181561,21,,4100866031,233,493,,,,,,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518452465,344,6,2,45,49,6ttwlm6op92r4670oayg5md7h,0,9.3,13,2023-03-11T16:10:04.873Z,2023-03-29T10:33:50Z,4088932897,56,Back,4088932899,73,,4088935315,233,494,,,,,,,,,,,,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518452453,494,6,2,45,49,cq4rdp1mkan8zhaw7bmzjdaqk,1,90.7,87,2023-03-11T16:10:04.873Z,2023-03-29T10:33:51Z,4088935281,233,344,4088935159,73,,4088932829,56,Left,,,,,,,,,,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518453243,495,1,2,46,12,cq4rdp1mkan8zhaw7bmzjdaqk,1,99.7,99.6,2023-03-11T16:10:28.332Z,2023-03-29T10:33:53Z,4088936941,56,Left,4088936945,141,91.8,4148181833,178,,4088936943,140,86.8,4088936949,213,3.5,4088936939,6,,4088936947,212,14.5,,,,jtuc25nybu22ifehsg8p9wb9,Pedro Eugénio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518453839,347,45,2,46,14,6ttwlm6op92r4670oayg5md7h,0,12.8,10.8,2023-03-11T16:10:29.627Z,2023-03-29T10:33:59Z,4088943061,233,496,4088939883,285,,4088939879,56,Back,,,,,,,,,,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518453311,496,3,2,46,14,cq4rdp1mkan8zhaw7bmzjdaqk,1,87.2,89.2,2023-03-11T16:10:29.627Z,2023-03-29T10:33:59Z,4088943043,233,347,4148181953,178,,4088937251,56,Left,4088937253,286,,4100809749,464,,,,,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518453427,497,1,2,46,16,cq4rdp1mkan8zhaw7bmzjdaqk,1,81.1,71.2,2023-03-11T16:10:32.160Z,2023-03-30T12:17:39Z,4088937771,141,46.9,4088937765,155,,4089078745,154,,4089078743,210,13,4088937769,140,85.8,4088937767,56,Center,4148182149,178,,4088937777,212,17.2,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,1,4088937781,213,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518453553,498,44,2,46,17,cq4rdp1mkan8zhaw7bmzjdaqk,1,86.5,48.2,2023-03-11T16:10:33.298Z,2023-03-30T12:17:39Z,4088938625,233,345,4088938433,286,,4088938431,56,Center,,,,,,,,,,,,,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518453521,345,44,2,46,17,6ttwlm6op92r4670oayg5md7h,0,13.5,51.8,2023-03-11T16:10:33.299Z,2023-03-29T10:34:10Z,4088938669,233,498,4088938275,285,,4088938273,56,Back,,,,,,,,,,,,,,,,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518453583,499,13,2,46,17,cq4rdp1mkan8zhaw7bmzjdaqk,1,86.2,48.5,2023-03-11T16:10:33.415Z,2023-03-30T12:17:40Z,4089061901,153,,4089078847,154,,4089078901,147,34.3,4089078903,230,98.2,4089061897,328,,4088938561,17,,4089078897,146,98.0,4088938563,56,Center,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,4089078863,55,497,4089061891,25,,4089061893,15,4089078905,231,4089078881,103,6.9,4089078877,102,4148182725,388,4089078841,75,,48.7,32.1,,4089078843,29,,,,,,,,,,,,,
2518453887,500,2,2,46,17,cq4rdp1mkan8zhaw7bmzjdaqk,1,86.2,47.6,2023-03-11T16:10:33.418Z,2023-03-30T12:44:08Z,4088940123,140,97.7,4088940125,141,34.5,4149258361,7,3qf9lidcmozvvpy2jprlx3v11,4088940121,56,Center,4149258371,3,,4149258875,388,,,,,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518453749,346,55,2,46,17,6ttwlm6op92r4670oayg5md7h,1,5,56.6,2023-03-11T16:10:33.419Z,2023-03-29T10:34:31Z,,,,,,,,,,,,,,,,,,,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518454579,348,27,2,46,45,6ttwlm6op92r4670oayg5md7h,1,0,0,2023-03-11T16:11:00.974Z,2023-03-29T10:35:10Z,4089450433,233,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518454429,501,27,2,46,45,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2023-03-11T16:11:00.974Z,2023-03-29T10:35:10Z,4088943015,41,Injury,4088943017,53,3km030r7hwsxw849nv0qpaql0,4089450429,233,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518456917,349,28,2,47,49,6ttwlm6op92r4670oayg5md7h,1,0,0,2023-03-11T16:12:05.121Z,2023-03-29T10:35:21Z,4088956695,233,503,4088955897,55,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518457059,503,28,2,47,49,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2023-03-11T16:12:05.121Z,2023-03-29T10:35:20Z,4088956601,55,501,4088956667,233,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518457099,350,1,2,47,53,6ttwlm6op92r4670oayg5md7h,1,10.5,70,2023-03-11T16:12:08.691Z,2023-03-29T10:35:15Z,4088956793,241,,4088956803,140,57.1,4088956805,141,80.3,4148185011,178,,4088956801,56,Left,4088956787,157,,4088956809,213,0.1,4088956807,212,49.4,6veqhleq95267xca919eg02j9,S. Lung,,4088956785,5,,4088956811,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518457113,351,44,2,47,56,6ttwlm6op92r4670oayg5md7h,1,56.6,76.4,2023-03-11T16:12:12.232Z,2023-03-30T12:17:40Z,4088956873,286,,4088956869,56,Center,4088957187,233,504,,,,,,,,,,,,,,,,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518457137,504,44,2,47,56,cq4rdp1mkan8zhaw7bmzjdaqk,0,43.4,23.6,2023-03-11T16:12:12.233Z,2023-03-29T10:35:26Z,4088956955,285,,4088956953,56,Back,4088957251,233,351,,,,,,,,,,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518457143,352,1,2,47,56,6ttwlm6op92r4670oayg5md7h,0,57.1,80.3,2023-03-11T16:12:12.326Z,2023-03-30T12:17:40Z,4088956973,3,,4088956987,213,4.9,4088956979,140,60.0,4088956977,56,Center,4088956983,141,60.2,4088956985,212,14.0,4148185411,388,,,,,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518457213,505,1,2,47,58,cq4rdp1mkan8zhaw7bmzjdaqk,0,36.6,43.3,2023-03-11T16:12:14.056Z,2023-03-29T10:35:35Z,4148185587,388,,4088957369,56,Center,4088957385,213,0.4,4088957371,140,53.9,4088957367,3,,4088957375,212,19.6,4088957373,141,54.2,,,,7h6e2d1wfa89bvqfmhgm2r3kl,Ahmed Al Sultan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518457335,353,61,2,48,0,6ttwlm6op92r4670oayg5md7h,0,44.7,44.9,2023-03-11T16:12:15.848Z,2023-03-29T10:35:43Z,4148185885,178,,4088957971,56,Back,,,,,,,,,,,,,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520692355,957,3,2,48,1,cq4rdp1mkan8zhaw7bmzjdaqk,0,52.6,57.5,2023-03-11T16:12:17.036Z,2023-03-29T10:35:49Z,4100866075,233,693,4100812023,464,,4100811969,56,Center,4100811971,286,,4148186049,178,,,,,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520692433,693,7,2,48,1,6ttwlm6op92r4670oayg5md7h,0,47.4,42.5,2023-03-11T16:12:17.092Z,2023-03-29T10:35:54Z,4100812469,56,Back,4100812551,384,,4100812471,285,,4100866071,233,957,4148186255,178,,,,,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520692461,958,61,2,48,1,cq4rdp1mkan8zhaw7bmzjdaqk,1,52.2,56.2,2023-03-11T16:12:17.210Z,2023-03-29T10:35:59Z,4148186501,178,,4100812677,56,Center,,,,,,,,,,,,,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518457315,506,49,2,48,3,cq4rdp1mkan8zhaw7bmzjdaqk,1,51.9,45.7,2023-03-11T16:12:18.882Z,2023-03-29T10:36:06Z,,,,,,,,,,,,,,,,,,,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518457373,507,1,2,48,3,cq4rdp1mkan8zhaw7bmzjdaqk,1,51.9,45.7,2023-03-11T16:12:18.985Z,2023-03-29T10:36:09Z,4088958169,56,Back,4148186911,178,,4088958177,213,2.3,4088958171,140,46.6,4088958173,141,54.8,4088958175,212,8.3,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518457459,508,1,2,48,4,cq4rdp1mkan8zhaw7bmzjdaqk,0,46.6,54.8,2023-03-11T16:12:20.029Z,2023-03-29T10:36:15Z,4088958631,213,0.2,4088958623,56,Center,4088958625,140,52.2,4088958629,212,6.0,4088958627,141,56.6,4148187179,178,,,,,,,,7h6e2d1wfa89bvqfmhgm2r3kl,Ahmed Al Sultan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518457579,509,81,2,48,4,cq4rdp1mkan8zhaw7bmzjdaqk,0,52.2,56.6,2023-03-11T16:12:20.212Z,2023-03-29T10:36:20Z,4088959293,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518457691,510,68,2,48,12,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2023-03-11T16:12:28.352Z,2023-03-29T10:36:29Z,4088961783,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518457731,354,68,2,48,13,6ttwlm6op92r4670oayg5md7h,0,0,0,2023-03-11T16:12:28.741Z,2023-03-29T10:36:34Z,4088960275,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518457865,511,1,2,48,14,cq4rdp1mkan8zhaw7bmzjdaqk,1,49.1,54.5,2023-03-11T16:12:29.997Z,2023-03-29T10:36:38Z,4148188145,178,,4088960757,140,44.6,4088960759,141,76.3,4088960761,212,15.6,4088960763,213,1.9,4088960755,56,Back,,,,,,,7h6e2d1wfa89bvqfmhgm2r3kl,Ahmed Al Sultan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518457927,512,1,2,48,19,cq4rdp1mkan8zhaw7bmzjdaqk,1,54.6,80.8,2023-03-11T16:12:34.695Z,2023-03-29T10:36:41Z,4088961087,212,11.1,4148188271,178,,4088961089,213,1.3,4088961085,141,96.5,4088961083,140,57.4,4088961081,56,Left,,,,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518457945,513,1,2,48,20,cq4rdp1mkan8zhaw7bmzjdaqk,0,57.4,96.5,2023-03-11T16:12:36.433Z,2023-03-29T10:36:45Z,4088961157,140,61.0,4088961159,141,97.2,4148188485,178,,4088961163,213,0.1,4088961155,56,Left,4088961161,212,3.8,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518458021,355,8,2,48,21,6ttwlm6op92r4670oayg5md7h,1,41.7,2.9,2023-03-11T16:12:36.603Z,2023-03-29T10:36:54Z,4088961535,56,Back,4100813057,383,,4148188891,178,,,,,,,,,,,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518458069,356,5,2,48,21,6ttwlm6op92r4670oayg5md7h,0,44,-2,2023-03-11T16:12:37.244Z,2023-03-29T10:36:55Z,4088961753,56,Back,4088961755,347,,4088961985,233,514,,,,,,,,,,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518458061,514,5,2,48,21,cq4rdp1mkan8zhaw7bmzjdaqk,1,56,102,2023-03-11T16:12:37.244Z,2023-03-29T10:36:56Z,4088961887,233,356,4088961723,56,Left,4088961725,347,,,,,,,,,,,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518458385,515,1,2,48,30,cq4rdp1mkan8zhaw7bmzjdaqk,1,42.3,100,2023-03-11T16:12:46.370Z,2023-03-29T10:37:14Z,4088963403,140,26.8,4088963405,141,86.6,4088963401,56,Back,4088963399,107,,4088963409,213,3.7,4088963407,212,19.3,4088965389,189,,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518458551,517,1,2,48,32,cq4rdp1mkan8zhaw7bmzjdaqk,1,24,80.2,2023-03-11T16:12:47.946Z,2023-03-29T10:37:19Z,4088964269,140,38.2,4088964271,141,92.6,4088964267,56,Back,4088964275,213,0.5,4088964273,212,17.1,4148189953,178,,,,,,,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518458479,516,43,2,48,34,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2023-03-11T16:12:49.736Z,2023-03-16T15:34:58Z,4088963877,212,15.8,4088968607,189,0,4088963879,213,3.8,4100813269,144,1,4088963871,56,Back,4088963873,140,24.0,4088963875,141,80.2,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518458681,518,1,2,48,37,cq4rdp1mkan8zhaw7bmzjdaqk,0,46.4,92.6,2023-03-11T16:12:53.446Z,2023-03-29T10:37:23Z,4088964951,141,81.4,4088964947,56,Left,4088964953,212,45.3,4088964955,213,6.1,4088964949,140,88.9,4148190127,178,,4088964945,155,,4088964957,1,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518459135,357,12,2,48,43,6ttwlm6op92r4670oayg5md7h,1,2.5,15,2023-03-11T16:12:59.374Z,2023-03-29T10:37:32Z,4088967427,141,2.6,4148190389,178,,4088967433,213,5.4,4088967419,56,Back,4088967423,140,9.5,4088967429,212,11.2,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518458863,519,43,2,48,48,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2023-03-11T16:13:04.442Z,2023-03-11T16:13:16Z,4088968149,144,49,,,,,,,,,,,,,,,,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
