id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2545935837,204,1,1,26,45,cq4rdp1mkan8zhaw7bmzjdaqk,1,32.6,18.6,2023-05-08T16:27:35.230Z,2023-05-08T16:27:37Z,4262766739,56,Back,4262766747,213,5.7,4262766743,141,6.7,4262766745,212,15.6,4262766741,140,45.3,,,,,,,,,,3qf9lidcmozvvpy2jprlx3v11,B. Godál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545935841,205,3,1,26,48,cq4rdp1mkan8zhaw7bmzjdaqk,0,52.8,8,2023-05-08T16:27:37.790Z,2023-05-12T13:46:37Z,4262766823,233,194,4262766757,286,,4269996549,465,,4262766755,56,Right,,,,,,,,,,,,,e81tor86msoqqodyy4xhiu31l,Abdulaziz Al Jamman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545935851,194,7,1,26,48,2xl3g56k2mbuwdbre46s29vt4,1,47.2,92,2023-05-08T16:27:37.791Z,2023-05-12T13:46:40Z,4269996611,383,,4262766817,233,205,4262766813,56,Back,4262766815,285,,,,,,,,,,,,,,6wto8d6jcd41bo451wwbjng89,Alaa Hejji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545935853,195,49,1,26,49,2xl3g56k2mbuwdbre46s29vt4,1,46.1,90.4,2023-05-08T16:27:39.594Z,2023-05-08T16:27:39Z,,,,,,,,,,,,,,,,,,,,,,,,,6wto8d6jcd41bo451wwbjng89,Alaa Hejji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545935911,196,1,1,26,52,2xl3g56k2mbuwdbre46s29vt4,1,65.5,80.7,2023-05-08T16:27:42.154Z,2023-05-08T16:27:52Z,4262767135,56,Left,4262767141,212,9.9,4262767139,141,93.3,4262767143,213,1.0,4262767137,140,70.2,,,,,,,,,,6wto8d6jcd41bo451wwbjng89,Alaa Hejji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545935945,197,3,1,27,2,2xl3g56k2mbuwdbre46s29vt4,1,81.8,91.4,2023-05-08T16:27:51.814Z,2023-05-12T13:46:55Z,4262767335,286,,4269997009,465,,4262767333,56,Left,4262767337,233,206,,,,,,,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545935907,206,45,1,27,2,cq4rdp1mkan8zhaw7bmzjdaqk,0,18.2,8.6,2023-05-08T16:27:51.814Z,2023-05-08T16:27:58Z,4262767119,56,Back,4262767357,233,197,4262767121,285,,,,,,,,,,,,,,,,,e81tor86msoqqodyy4xhiu31l,Abdulaziz Al Jamman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545935959,198,1,1,27,7,2xl3g56k2mbuwdbre46s29vt4,0,96.5,80.7,2023-05-08T16:27:57.705Z,2023-05-12T13:47:05Z,4262767421,56,Center,4262767427,212,1.8,4262767429,213,4.6,4262767423,140,96.3,4262767425,141,78.1,4262767453,286,,4262767449,233,207,4269997171,224,,5fpfdgzit3468e1a04ooetsr9,Anselmo,4262767417,2,,4262767447,236,,4269997173,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545935951,207,12,1,27,8,cq4rdp1mkan8zhaw7bmzjdaqk,1,1.4,23.1,2023-05-08T16:27:57.805Z,2023-05-08T16:28:00Z,4262767491,233,198,4262767363,56,Back,4262767361,185,,,,,,,,,,,,,,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545935975,199,6,1,27,9,2xl3g56k2mbuwdbre46s29vt4,1,97.4,77.5,2023-05-08T16:27:59.737Z,2023-05-08T16:28:02Z,4262767523,73,,4262767547,233,208,4262767521,56,Center,,,,,,,,,,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545935979,208,6,1,27,9,cq4rdp1mkan8zhaw7bmzjdaqk,0,2.6,22.5,2023-05-08T16:27:59.737Z,2023-05-12T13:47:13Z,4262767543,73,,4262767541,56,Back,4262767565,233,199,,,,,,,,,,,,,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545936401,200,1,1,28,9,2xl3g56k2mbuwdbre46s29vt4,0,99.8,99.7,2023-05-08T16:28:59.049Z,2023-05-12T13:47:16Z,4262769951,56,Center,4262769945,6,,4262769957,212,32.7,4262769953,140,97.9,4262769959,213,4.7,4262769955,141,51.7,4262769947,155,,4262769949,223,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,4262769943,2,,4262769961,1,,4269997555,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545936409,209,44,1,28,13,cq4rdp1mkan8zhaw7bmzjdaqk,1,1.3,48.1,2023-05-08T16:29:03.511Z,2023-05-08T16:29:04Z,4262770015,233,201,4262769995,56,Back,4262769997,285,,,,,,,,,,,,,,,,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545936403,201,44,1,28,13,2xl3g56k2mbuwdbre46s29vt4,0,98.7,51.9,2023-05-08T16:29:03.512Z,2023-05-08T16:29:05Z,4262770043,233,209,4262769965,56,Center,4262769967,286,,,,,,,,,,,,,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545936415,210,12,1,28,14,cq4rdp1mkan8zhaw7bmzjdaqk,1,0.5,47.9,2023-05-08T16:29:04.222Z,2023-05-08T16:29:06Z,4262770021,140,0.0,4262770055,167,,4262770019,56,Back,4262770023,141,47.6,4262770027,213,3.3,4262770025,212,1.1,,,,,,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545936441,202,6,1,28,14,2xl3g56k2mbuwdbre46s29vt4,1,99.2,52,2023-05-08T16:29:04.655Z,2023-05-08T17:41:59Z,4262770163,56,Center,4262770179,233,211,4262770165,73,,,,,,,,,,,,,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545936423,211,6,1,28,14,cq4rdp1mkan8zhaw7bmzjdaqk,0,0.8,48,2023-05-08T16:29:04.655Z,2023-05-12T13:47:39Z,4262770049,73,,4262770047,56,Back,4262770189,233,202,,,,,,,,,,,,,,,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545936641,203,1,1,28,42,2xl3g56k2mbuwdbre46s29vt4,0,99.5,99.5,2023-05-08T16:29:31.865Z,2023-05-12T13:47:48Z,4262771139,141,52.3,4262771133,223,,4262771137,140,98.1,4262771143,213,4.7,4262771129,6,,4262771131,155,,4262771127,2,,4262771141,212,32.1,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,4269998473,20,,4262771177,233,212,4262771145,1,,4262771135,56,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2545936647,212,11,1,28,46,cq4rdp1mkan8zhaw7bmzjdaqk,0,1.7,47.5,2023-05-08T16:29:36.117Z,2023-05-12T13:47:59Z,4269998867,378,,4262771191,233,203,4262771159,88,,4262771157,56,Back,,,,,,,,,,,,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545936695,213,12,1,28,47,cq4rdp1mkan8zhaw7bmzjdaqk,1,3,46.3,2023-05-08T16:29:37.525Z,2023-05-08T16:31:40Z,4262771399,141,28.5,4262771405,213,5.8,4262771395,140,27.9,4262771391,56,Back,4262771401,212,28.8,,,,,,,,,,3qf9lidcmozvvpy2jprlx3v11,B. Godál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545936677,204,61,1,28,49,2xl3g56k2mbuwdbre46s29vt4,0,65,70,2023-05-08T16:29:39.544Z,2023-05-08T16:29:39Z,4262771309,56,Center,,,,,,,,,,,,,,,,,,,,,,7fjkirlsme7wdpjibaw136s4,Islam Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545936703,214,49,1,28,51,cq4rdp1mkan8zhaw7bmzjdaqk,1,23.6,26.4,2023-05-08T16:29:40.997Z,2023-05-08T16:29:41Z,,,,,,,,,,,,,,,,,,,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545936713,215,1,1,28,51,cq4rdp1mkan8zhaw7bmzjdaqk,0,23.6,26.4,2023-05-08T16:29:41.365Z,2023-05-08T16:29:42Z,4262771455,56,Back,4262771463,213,5.6,4262771461,212,5.4,4262771457,140,27.6,4262771459,141,21.3,,,,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545936731,205,49,1,28,54,2xl3g56k2mbuwdbre46s29vt4,1,68.9,70.9,2023-05-08T16:29:43.800Z,2023-05-08T16:29:43Z,,,,,,,,,,,,,,,,,,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545936751,206,1,1,28,54,2xl3g56k2mbuwdbre46s29vt4,1,68.9,70.9,2023-05-08T16:29:44.297Z,2023-05-08T16:57:25Z,4262771647,141,36.0,4262771643,56,Center,4262785747,155,,4262785749,212,30.9,4262771645,140,87.8,4262785751,213,5.4,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545946749,306,44,1,28,54,2xl3g56k2mbuwdbre46s29vt4,1,86,36.6,2023-05-08T16:29:44.759Z,2023-05-08T17:05:26Z,4262828245,56,Center,4262853009,233,325,4262828247,286,,,,,,,,,,,,,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545951151,325,44,1,28,55,cq4rdp1mkan8zhaw7bmzjdaqk,0,14,63.4,2023-05-08T16:29:44.760Z,2023-05-08T17:05:26Z,4262853041,233,306,4262852991,285,,4262852989,56,Back,,,,,,,,,,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545946763,307,1,1,28,56,2xl3g56k2mbuwdbre46s29vt4,1,83.6,32.7,2023-05-08T16:29:45.760Z,2023-05-08T16:52:14Z,4262828335,140,85.6,4262828337,141,49.7,4262828333,56,Center,4262828339,212,11.7,4262828341,213,1.4,4262828331,3,,,,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545936755,207,43,1,28,56,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2023-05-08T16:29:46.024Z,2023-05-08T16:30:34Z,4262771677,233,216,4262771655,56,Center,4262771657,286,0,4262773355,144,44,,,,,,,,,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545936759,216,43,1,28,56,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2023-05-08T16:29:46.025Z,2023-05-08T17:05:27Z,4262853115,144,55,,,,,,,,,,,,,,,,,,,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547289257,649,61,1,28,56,2xl3g56k2mbuwdbre46s29vt4,0,91.4,50.7,2023-05-08T16:29:46.119Z,2023-05-12T13:49:09Z,4270000849,56,Center,,,,,,,,,,,,,,,,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545936807,208,43,1,28,56,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2023-05-08T16:29:46.377Z,2023-05-08T16:30:36Z,4262772015,141,57.1,4262772013,140,89.8,4262772019,213,1.4,4262773407,144,1,4262772017,212,14.5,4262772011,56,Center,4262772009,3,0,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545939239,230,4,1,29,0,cq4rdp1mkan8zhaw7bmzjdaqk,1,9.7,44.4,2023-05-08T16:29:49.833Z,2023-05-08T16:35:53Z,4262786279,233,220,4262785899,56,Back,4262785905,285,,4262785897,13,,4262785903,265,,4262785901,152,,,,,,,,3qf9lidcmozvvpy2jprlx3v11,B. Godál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545939271,220,4,1,29,0,2xl3g56k2mbuwdbre46s29vt4,0,90.3,55.6,2023-05-08T16:29:49.834Z,2023-05-08T16:57:28Z,4262786067,13,,4262786069,56,Center,4262786075,286,,4262786073,265,,4262786071,152,,4262786283,233,230,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545936799,217,43,1,29,1,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2023-05-08T16:29:51.477Z,2023-05-08T16:30:28Z,4262771931,13,0,4262771941,285,0,4262773123,144,4,4262771933,56,Back,4262771937,265,0,4262771935,152,0,,,,,,,3qf9lidcmozvvpy2jprlx3v11,B. Godál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545936809,209,43,1,29,6,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2023-05-08T16:29:56.696Z,2023-05-08T16:30:38Z,4262772025,56,Center,4262772033,286,0,4262773451,144,4,4262772027,152,0,4262772023,13,0,4262772029,265,0,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545937043,210,27,1,29,9,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2023-05-08T16:29:59.140Z,2023-05-08T17:31:45Z,4262954661,233,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545937717,218,27,1,29,9,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2023-05-08T16:29:59.140Z,2023-05-08T17:31:45Z,4262954647,233,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545937307,211,17,1,30,20,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2023-05-08T16:31:10.528Z,2023-05-08T16:31:27Z,4262774765,31,,4262774767,392,,4262774769,13,243,,,,,,,,,,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545938047,212,28,1,32,13,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2023-05-08T16:33:03.259Z,2023-05-08T17:31:45Z,4262779065,55,210,4262954697,233,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545938013,219,28,1,32,13,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2023-05-08T16:33:03.259Z,2023-05-08T17:31:45Z,4262954673,233,212,4262778845,55,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545938275,220,1,1,32,42,cq4rdp1mkan8zhaw7bmzjdaqk,0,12.7,45.2,2023-05-08T16:33:31.987Z,2023-05-08T16:58:46Z,4262780493,1,,4262780475,5,,4262780491,213,6.1,4262780485,141,33.0,4262780487,212,56.3,4262780483,140,65.7,4262786253,152,,4262780477,155,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,4262780481,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545948239,309,44,1,32,43,2xl3g56k2mbuwdbre46s29vt4,1,36.7,66.9,2023-05-08T16:33:33.759Z,2023-05-08T18:01:23Z,4262836833,56,Back,4262836835,285,,4262836857,233,322,,,,,,,,,,,,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545948269,322,44,1,32,44,cq4rdp1mkan8zhaw7bmzjdaqk,0,63.3,33.1,2023-05-08T16:33:33.760Z,2023-05-08T16:58:28Z,4262836977,56,Center,4262836979,286,,4262836983,233,309,,,,,,,,,,,,,,,,b6uziptaly2jgznnhe7l5bqol,M. Antonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545938281,213,1,1,32,45,2xl3g56k2mbuwdbre46s29vt4,1,35.6,57.7,2023-05-08T16:33:34.887Z,2023-05-08T16:58:38Z,4262780505,141,76.8,4262780499,3,,4262780501,56,Back,4262780503,140,45.6,4262780509,213,0.9,4262780507,212,16.7,,,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545938283,214,44,1,32,47,2xl3g56k2mbuwdbre46s29vt4,1,36.9,66.6,2023-05-08T16:33:36.760Z,2023-05-08T18:01:23Z,4262780515,285,,4262780513,56,Back,4262780543,233,221,,,,,,,,,,,,,,,,6rsym2764y5k4vw569ab62x3o,Abdulaziz Noor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545938289,221,44,1,32,47,cq4rdp1mkan8zhaw7bmzjdaqk,0,63.1,33.4,2023-05-08T16:33:36.761Z,2023-05-08T16:58:45Z,4262780539,56,Center,4262780561,233,214,4262780541,286,,,,,,,,,,,,,,,,,e81tor86msoqqodyy4xhiu31l,Abdulaziz Al Jamman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545938299,215,1,1,32,47,2xl3g56k2mbuwdbre46s29vt4,0,46.2,76.9,2023-05-08T16:33:37.110Z,2023-05-08T16:58:51Z,4262780605,212,12.0,4262780593,56,Back,4262780597,140,46.6,4262780601,141,59.2,4262780589,3,,4262780609,213,4.7,,,,,,,6rsym2764y5k4vw569ab62x3o,Abdulaziz Noor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545938305,216,43,1,32,48,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2023-05-08T16:33:38.599Z,2023-05-12T13:50:42Z,4270003253,144,1,4262780633,213,0.1,4262780619,56,Center,4262780631,212,15.4,4262780623,140,61.1,4262780627,141,62.5,,,,,,,6wto8d6jcd41bo451wwbjng89,Alaa Hejji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545938339,222,1,1,32,49,cq4rdp1mkan8zhaw7bmzjdaqk,1,60.7,53,2023-05-08T16:33:38.778Z,2023-05-08T16:33:43Z,4262780823,212,17.5,4262780821,141,43.0,4262780817,56,Back,4262780825,213,3.5,4262780819,140,45.3,,,,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545938363,223,1,1,32,53,cq4rdp1mkan8zhaw7bmzjdaqk,1,58.3,35.5,2023-05-08T16:33:43.354Z,2023-05-08T16:33:46Z,4262780967,140,55.3,4262780973,213,4.4,4262780969,141,19.4,4262780971,212,11.4,4262780965,56,Right,,,,,,,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545938399,224,1,1,32,56,cq4rdp1mkan8zhaw7bmzjdaqk,1,56.8,19.2,2023-05-08T16:33:45.930Z,2023-05-08T16:33:51Z,4262781163,140,70.3,4262781169,213,5.7,4262781167,212,16.6,4262781161,56,Right,4262781165,141,6.4,,,,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545938403,225,61,1,33,1,cq4rdp1mkan8zhaw7bmzjdaqk,0,69.4,7.4,2023-05-08T16:33:50.946Z,2023-05-08T16:33:51Z,4262781177,56,Right,,,,,,,,,,,,,,,,,,,,,,e81tor86msoqqodyy4xhiu31l,Abdulaziz Al Jamman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545938439,217,49,1,33,4,2xl3g56k2mbuwdbre46s29vt4,1,33.4,93.7,2023-05-08T16:33:54.087Z,2023-05-08T16:33:54Z,,,,,,,,,,,,,,,,,,,,,,,,,6rsym2764y5k4vw569ab62x3o,Abdulaziz Noor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545938445,218,1,1,33,4,2xl3g56k2mbuwdbre46s29vt4,0,33.4,93.7,2023-05-08T16:33:54.311Z,2023-05-08T16:33:56Z,4262781405,236,,4262781377,213,5.1,4262781373,141,88.6,4262781371,140,34.7,4262781369,56,Back,4262781407,233,226,4262781375,212,3.7,4262781411,286,,6rsym2764y5k4vw569ab62x3o,Abdulaziz Noor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545938449,226,74,1,33,4,cq4rdp1mkan8zhaw7bmzjdaqk,1,73,8.5,2023-05-08T16:33:54.312Z,2023-05-08T18:01:24Z,4262781417,233,218,4262781391,56,Right,4262781393,285,,,,,,,,,,,,,,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545938455,227,49,1,33,6,cq4rdp1mkan8zhaw7bmzjdaqk,1,72.7,8.2,2023-05-08T16:33:56.147Z,2023-05-08T16:33:56Z,,,,,,,,,,,,,,,,,,,,,,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545938465,228,4,1,33,6,cq4rdp1mkan8zhaw7bmzjdaqk,1,69.6,10.8,2023-05-08T16:33:56.587Z,2023-05-08T16:34:00Z,4262781461,56,Right,4262781465,265,,4262781459,13,,4262781463,152,,4262781573,233,219,4262781467,286,,,,,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545938479,219,4,1,33,6,2xl3g56k2mbuwdbre46s29vt4,0,30.4,89.2,2023-05-08T16:33:56.588Z,2023-05-08T16:34:00Z,4262781587,233,228,4262781545,265,,4262781543,152,,4262781539,13,,4262781547,285,,4262781541,56,Back,,,,,,,6rsym2764y5k4vw569ab62x3o,Abdulaziz Noor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545938701,229,43,1,33,44,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2023-05-08T16:34:33.802Z,2023-05-08T16:34:45Z,4262782799,140,74.1,4262782791,152,0,4262783381,144,1,4262782807,212,3.6,4262782787,5,0,4262782809,213,2.3,4262782803,141,12.3,4262782795,56,Right,e81tor86msoqqodyy4xhiu31l,Abdulaziz Al Jamman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545939387,231,1,1,35,6,cq4rdp1mkan8zhaw7bmzjdaqk,1,73.3,10.4,2023-05-08T16:35:56.217Z,2023-05-08T16:35:57Z,4262786801,212,3.0,4262786795,56,Right,4262786803,213,2.2,4262786791,5,,4262786799,141,14.1,4262786793,152,,4262786797,140,71.7,,,,e81tor86msoqqodyy4xhiu31l,Abdulaziz Al Jamman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545939395,232,1,1,35,7,cq4rdp1mkan8zhaw7bmzjdaqk,1,75.8,15.6,2023-05-08T16:35:57.568Z,2023-05-08T16:35:59Z,4262786847,56,Right,4262786855,213,6.1,4262786849,140,91.6,4262786851,141,11.3,4262786853,212,16.8,,,,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545939411,233,1,1,35,9,cq4rdp1mkan8zhaw7bmzjdaqk,1,91,11,2023-05-08T16:35:59.057Z,2023-05-12T13:51:20Z,4262786951,140,87.7,4270004189,224,,4262786953,141,98.4,4262786957,213,1.6,4262786945,2,,4262789583,1,,4262786949,56,Left,4262786955,212,59.5,e81tor86msoqqodyy4xhiu31l,Abdulaziz Al Jamman,4262786947,155,,4270004191,20,,4262786961,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545939441,221,45,1,35,15,2xl3g56k2mbuwdbre46s29vt4,0,15.1,11,2023-05-08T16:36:05.282Z,2023-05-08T16:36:07Z,4262787137,285,,4262787207,233,234,4262787135,56,Back,,,,,,,,,,,,,,,,6wto8d6jcd41bo451wwbjng89,Alaa Hejji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545939439,234,3,1,35,15,cq4rdp1mkan8zhaw7bmzjdaqk,1,84.9,89,2023-05-08T16:36:05.282Z,2023-05-12T13:51:29Z,4262787125,286,,4270004461,464,,4262787123,56,Left,4262787161,233,221,,,,,,,,,,,,,jtuc25nybu22ifehsg8p9wb9,Pedro Eugénio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545939461,235,1,1,35,16,cq4rdp1mkan8zhaw7bmzjdaqk,0,89.6,92.9,2023-05-08T16:36:06.624Z,2023-05-12T13:51:42Z,4270004765,224,,4262787225,56,Left,4262787221,2,,4262787233,213,5.3,4262787229,141,86.8,4262787231,212,4.9,4262787223,155,,4270004767,72,,jtuc25nybu22ifehsg8p9wb9,Pedro Eugénio,4262787227,140,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
