id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2549118493,588,1,2,68,29,agxipc0vk4rtg09amjxv10nx0,0,40.6,10.9,2023-05-14T23:37:51.312Z,2023-05-14T23:37:51Z,4279746827,56,Right,4279746833,212,17.0,4279746831,141,8.4,4279746829,140,56.7,4279746825,3,,4279746835,213,6.2,,,,,,,mmk0vhl1l0qxdyjina9v6xka,A. Merrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549118557,576,1,2,68,33,esvbnzqbyvxp2k570ez7h1a1g,1,43.3,95.7,2023-05-14T23:37:54.955Z,2023-05-14T23:37:58Z,4279747155,212,37.9,4279747159,1,,4279747147,155,,4279747151,140,79.4,4279747153,141,94.2,4279747157,213,6.3,4279747149,56,Left,,,,6p2318moul9op4hmigk1xbaw9,K. McNabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549118571,577,1,2,68,36,esvbnzqbyvxp2k570ez7h1a1g,1,78.4,95.3,2023-05-14T23:37:58.299Z,2023-05-14T23:38:00Z,4279747233,141,94.7,4279747231,140,89.7,4279747237,213,6.2,4279747235,212,11.9,4279747229,56,Left,,,,,,,,,,7pdog0usw4fwr3j3neexfz1ed,R. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549118601,578,1,2,68,38,esvbnzqbyvxp2k570ez7h1a1g,1,88.1,94.1,2023-05-14T23:38:00.826Z,2023-05-14T23:38:04Z,4279747423,212,10.7,4279747421,141,95.0,4279747425,213,3.1,4279747419,140,77.9,4279747417,56,Left,,,,,,,,,,1i4e7ehhib7vt3tx5xmd9efv9,S. Jakobsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549118639,579,1,2,68,42,esvbnzqbyvxp2k570ez7h1a1g,1,73.8,95.7,2023-05-14T23:38:04.746Z,2023-05-14T23:38:08Z,4279747669,213,4.1,4279747667,212,9.1,4279747663,140,68.7,4279747661,56,Left,4279747665,141,84.8,,,,,,,,,,7pdog0usw4fwr3j3neexfz1ed,R. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549118663,580,1,2,68,46,esvbnzqbyvxp2k570ez7h1a1g,0,72.2,81.3,2023-05-14T23:38:08.635Z,2023-05-14T23:38:25Z,4279747801,140,95.7,4279747803,141,46.1,4279747797,155,,4279747807,213,5.5,4279747805,212,34.4,4279747799,56,Center,4279747795,2,,4279747809,1,,6p2318moul9op4hmigk1xbaw9,K. McNabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549118677,589,52,2,68,51,agxipc0vk4rtg09amjxv10nx0,1,10.4,56.4,2023-05-14T23:38:13.488Z,2023-05-14T23:38:13Z,,,,,,,,,,,,,,,,,,,,,,,,,4baep35yxj0df8fqwcvh7x8lx,A. Franch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549118695,590,1,2,68,52,agxipc0vk4rtg09amjxv10nx0,1,11.3,58.1,2023-05-14T23:38:14.448Z,2023-05-14T23:38:16Z,4279747975,287,,4279747967,212,32.7,4279747959,123,,4279747961,56,Back,4279747963,140,37.5,4279747971,1,,4279747969,213,5.7,4279747965,141,32.0,4baep35yxj0df8fqwcvh7x8lx,A. Franch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549118823,591,1,2,68,55,agxipc0vk4rtg09amjxv10nx0,1,38,49.8,2023-05-14T23:38:17.440Z,2023-05-14T23:38:25Z,4279748657,212,27.7,4279748659,213,1.2,4279748651,56,Back,4279748655,141,87.1,4279748653,140,48.7,,,,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549118829,592,1,2,69,3,agxipc0vk4rtg09amjxv10nx0,0,70.1,63.6,2023-05-14T23:38:25.360Z,2023-05-14T23:38:25Z,4279748701,213,0.5,4279748697,141,67.9,4279748699,212,6.6,4279748695,140,75.7,4279748693,56,Center,,,,,,,,,,94j0ci5rtwvr8nlrr32cfg9d6,C. Kizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549118837,581,61,2,69,5,esvbnzqbyvxp2k570ez7h1a1g,1,25.2,39.5,2023-05-14T23:38:27.160Z,2023-05-14T23:38:27Z,4279748731,56,Back,,,,,,,,,,,,,,,,,,,,,,dwrkb21t0oi6s0d6a1b7b1qay,S. Enge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549118849,582,49,2,69,6,esvbnzqbyvxp2k570ez7h1a1g,1,20.6,54.5,2023-05-14T23:38:28.412Z,2023-05-14T23:38:28Z,,,,,,,,,,,,,,,,,,,,,,,,,6x0oj293r0sv99i071v8owpgp,N. Girma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549118893,583,1,2,69,8,esvbnzqbyvxp2k570ez7h1a1g,0,21.3,58.4,2023-05-14T23:38:30.700Z,2023-05-14T23:38:34Z,4279749037,155,,4279749043,141,63.9,4279749039,56,Back,4279749041,140,46.3,4279749045,212,26.5,4279749047,213,0.1,,,,,,,6x0oj293r0sv99i071v8owpgp,N. Girma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549118915,593,49,2,69,13,agxipc0vk4rtg09amjxv10nx0,1,55.4,30.7,2023-05-14T23:38:34.992Z,2023-05-14T23:38:35Z,,,,,,,,,,,,,,,,,,,,,,,,,mmk0vhl1l0qxdyjina9v6xka,A. Merrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549118975,594,1,2,69,13,agxipc0vk4rtg09amjxv10nx0,1,55.3,30.7,2023-05-14T23:38:35.280Z,2023-05-14T23:38:40Z,4279749437,212,17.4,4279749439,213,5.1,4279749433,140,61.7,4279749435,141,7.1,4279749431,56,Right,,,,,,,,,,mmk0vhl1l0qxdyjina9v6xka,A. Merrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549118981,595,1,2,69,18,agxipc0vk4rtg09amjxv10nx0,0,56.1,11.4,2023-05-14T23:38:40.449Z,2023-05-14T23:38:44Z,4279749697,286,,4279749457,56,Center,4279749465,213,0.7,4279749693,233,585,4279749691,236,,4279749463,212,11.8,4279749459,140,64.8,4279749461,141,22.3,9wvoeo39cgbelv8ddqin3aaga,H. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549119027,585,74,2,69,18,esvbnzqbyvxp2k570ez7h1a1g,1,36.7,87.6,2023-05-14T23:38:40.450Z,2023-05-14T23:39:46Z,4279749657,285,,4279749655,56,Back,4279749723,233,595,,,,,,,,,,,,,,,,4k83z2cdvn2kwb72kh8e8qfsa,J. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549119007,584,8,2,69,20,esvbnzqbyvxp2k570ez7h1a1g,1,35.8,82.4,2023-05-14T23:38:42.668Z,2023-05-14T23:38:42Z,4279749567,56,Back,,,,,,,,,,,,,,,,,,,,,,4k83z2cdvn2kwb72kh8e8qfsa,J. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549119029,596,1,2,69,21,agxipc0vk4rtg09amjxv10nx0,0,57.8,15.6,2023-05-14T23:38:43.633Z,2023-05-14T23:38:44Z,4279749663,141,15.6,4279749659,56,Right,4279749665,212,4.6,4279749661,140,62.2,4279749667,213,0,,,,,,,,,,9wvoeo39cgbelv8ddqin3aaga,H. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549119051,586,49,2,69,23,esvbnzqbyvxp2k570ez7h1a1g,1,35.9,94.7,2023-05-14T23:38:45.564Z,2023-05-14T23:38:45Z,,,,,,,,,,,,,,,,,,,,,,,,,1i4e7ehhib7vt3tx5xmd9efv9,S. Jakobsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549119109,587,1,2,69,23,esvbnzqbyvxp2k570ez7h1a1g,1,35.9,94.7,2023-05-14T23:38:45.787Z,2023-05-14T23:38:51Z,4279750109,213,3.6,4279750107,212,15.7,4279750105,141,84.8,4279750101,56,Back,4279750103,140,22.4,,,,,,,,,,1i4e7ehhib7vt3tx5xmd9efv9,S. Jakobsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549119147,588,1,2,69,29,esvbnzqbyvxp2k570ez7h1a1g,1,23.3,83.9,2023-05-14T23:38:51.196Z,2023-05-14T23:38:54Z,4279750317,212,10.8,4279750319,213,6.1,4279750311,56,Back,4279750315,141,80.4,4279750313,140,33.3,,,,,,,,,,6x0oj293r0sv99i071v8owpgp,N. Girma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549119197,589,1,2,69,32,esvbnzqbyvxp2k570ez7h1a1g,1,37.7,74.4,2023-05-14T23:38:54.156Z,2023-05-14T23:39:00Z,4279750607,56,Center,4279750603,155,,4279750621,213,0,4279750617,212,44.3,4279750609,140,79.9,4279750625,1,,4279750613,141,74.4,,,,1c2boqmoi50esuelgdd96o06h,D. Colaprico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549119231,590,1,2,69,37,esvbnzqbyvxp2k570ez7h1a1g,1,84.6,76.4,2023-05-14T23:38:59.900Z,2023-05-14T23:39:51Z,4279750753,141,60.0,4279750751,140,76.8,4279750749,56,Center,4279750757,213,4.1,4279750755,212,13.8,4279751181,210,15,,,,,,,7pdog0usw4fwr3j3neexfz1ed,R. Hill,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549119235,591,15,2,69,39,esvbnzqbyvxp2k570ez7h1a1g,1,76.6,63.6,2023-05-14T23:39:01.675Z,2023-05-14T23:39:52Z,4279751187,55,590,4279751195,215,,4279751199,147,52.7,4279750785,56,Center,4279751185,29,,4279751197,146,97.8,4279750783,18,,4279750925,72,,l28lqh3f3ojx6kk2wvvq6nyt,A. Morgan,,4279750781,22,,4279751183,78,4279753381,233,4279751191,102,4279751193,103,,,,,597,10.1,51.0,,,,,,,,,,,,,,,
2549119281,597,10,2,69,39,agxipc0vk4rtg09amjxv10nx0,1,7.4,45.9,2023-05-14T23:39:01.775Z,2023-05-14T23:39:59Z,4279751065,182,,4279752403,177,,4279751063,178,,4279753389,233,591,4279751067,56,Back,,,,,,,,,,4baep35yxj0df8fqwcvh7x8lx,A. Franch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549119621,604,52,2,69,46,agxipc0vk4rtg09amjxv10nx0,1,8.7,49.4,2023-05-14T23:39:08.255Z,2023-05-14T23:39:40Z,,,,,,,,,,,,,,,,,,,,,,,,,4baep35yxj0df8fqwcvh7x8lx,A. Franch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549119315,598,1,2,69,48,agxipc0vk4rtg09amjxv10nx0,1,8.3,48.8,2023-05-14T23:39:10Z,2023-05-14T23:40:18Z,4279751273,140,28.0,4279751269,123,,4279751271,56,Back,4279751277,212,25.8,4279751275,141,71.5,4279751279,213,0.6,,,,,,,4baep35yxj0df8fqwcvh7x8lx,A. Franch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549119337,599,43,2,69,49,agxipc0vk4rtg09amjxv10nx0,1,0,0,2023-05-14T23:39:11.791Z,2023-05-14T23:40:14Z,4279751363,140,37.4,4279751361,56,Back,4279751367,212,8.6,4279751365,141,73.9,4279751369,213,0.2,4279754425,144,1,,,,,,,72e9oc63fclgqqvn3lgsjue50,G. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549119383,600,1,2,69,52,agxipc0vk4rtg09amjxv10nx0,1,48.5,56.9,2023-05-14T23:39:14.879Z,2023-05-14T23:39:17Z,4279751601,213,5.3,4279751597,141,30.7,4279751599,212,20.9,4279751595,140,58.9,4279751593,56,Center,,,,,,,,,,4c6z6g6q7jq62bznylu0kjnc9,L. LaBonta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549119475,601,1,2,69,55,agxipc0vk4rtg09amjxv10nx0,1,57.3,30.5,2023-05-14T23:39:17.248Z,2023-05-14T23:39:25Z,4279752065,212,27.4,4279752061,140,77.9,4279752059,56,Right,4279752063,141,5.8,4279752067,213,5.6,,,,,,,,,,94j0ci5rtwvr8nlrr32cfg9d6,C. Kizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549119523,602,1,2,70,3,agxipc0vk4rtg09amjxv10nx0,1,79.9,33.1,2023-05-14T23:39:25.487Z,2023-05-14T23:39:29Z,4279752265,212,10.2,4279752267,213,1.9,4279752263,141,47.1,4279752259,56,Center,4279752261,140,76.5,,,,,,,,,,5ekbwy8vf1l1jzj6txawrg7h1,Debinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549119525,603,4,2,70,6,agxipc0vk4rtg09amjxv10nx0,1,76.4,45.4,2023-05-14T23:39:28.799Z,2023-05-14T23:39:32Z,4279752279,286,,4279752417,233,592,4279752275,152,,4279752277,265,,4279752271,13,,4279752273,56,Center,,,,,,,4c6z6g6q7jq62bznylu0kjnc9,L. LaBonta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549119547,592,4,2,70,6,esvbnzqbyvxp2k570ez7h1a1g,0,23.6,54.6,2023-05-14T23:39:28.800Z,2023-05-14T23:39:32Z,4279752377,285,,4279752373,152,,4279752369,13,,4279752371,56,Back,4279752443,233,603,4279752375,265,,,,,,,,l28lqh3f3ojx6kk2wvvq6nyt,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549120013,605,13,2,70,58,agxipc0vk4rtg09amjxv10nx0,1,75.5,44.9,2023-05-14T23:40:20.456Z,2023-05-14T23:42:52Z,4279755759,458,,4279755429,20,,4279755755,102,46.6,4279754837,18,,4279754835,26,,4279755757,103,44.4,4279754839,56,Center,4279755761,230,97.7,5ekbwy8vf1l1jzj6txawrg7h1,Debinha,,4279755763,231,48.9,4279755753,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549119975,593,5,2,70,59,esvbnzqbyvxp2k570ez7h1a1g,1,-0.6,52.1,2023-05-14T23:40:21.343Z,2023-05-14T23:40:26Z,4279754651,56,Back,4279754653,346,,4279754929,233,606,,,,,,,,,,,,,,,,4yb9avzbrzt8m4c4h1yy98jbp,K. Sheridan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549120029,606,5,2,70,59,agxipc0vk4rtg09amjxv10nx0,0,100.6,47.9,2023-05-14T23:40:21.343Z,2023-05-14T23:40:48Z,4279754907,346,,4279754949,233,593,4279754905,56,Center,,,,,,,,,,,,,,,,5ekbwy8vf1l1jzj6txawrg7h1,Debinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549120353,594,18,2,71,38,esvbnzqbyvxp2k570ez7h1a1g,1,0,0,2023-05-14T23:41:00.799Z,2023-05-14T23:41:01Z,4279756673,44,Forward,4279756675,59,10,4279756711,55,595,4279756671,42,,,,,,,,,,,,,,1i4e7ehhib7vt3tx5xmd9efv9,S. Jakobsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549120357,595,19,2,71,38,esvbnzqbyvxp2k570ez7h1a1g,1,0,0,2023-05-14T23:41:00.800Z,2023-05-14T23:42:43Z,4279762147,292,6,4279756695,145,11,4279756699,44,Midfielder,4279762149,293,1,4279756691,42,,4279756697,59,7,4279756701,55,594,,,,b9zyytzb31lz9644187z6a13o,A. Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549120553,596,1,2,71,52,esvbnzqbyvxp2k570ez7h1a1g,1,5,50.1,2023-05-14T23:41:14.817Z,2023-05-14T23:41:17Z,4279757701,124,,4279757715,1,,4279757703,155,,4279757707,140,53.5,4279757719,74,,4279757705,56,Center,4279757711,212,52.8,4279757713,213,0.3,4yb9avzbrzt8m4c4h1yy98jbp,K. Sheridan,,4279757709,141,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549120557,597,44,2,71,55,esvbnzqbyvxp2k570ez7h1a1g,1,52.7,69.6,2023-05-14T23:41:17.405Z,2023-05-14T23:41:18Z,4279757733,286,,4279757763,233,607,4279757731,56,Center,,,,,,,,,,,,,,,,l28lqh3f3ojx6kk2wvvq6nyt,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549120551,607,44,2,71,55,agxipc0vk4rtg09amjxv10nx0,0,47.3,30.4,2023-05-14T23:41:17.406Z,2023-05-14T23:41:18Z,4279757777,233,597,4279757697,56,Back,4279757699,285,,,,,,,,,,,,,,,,,mmk0vhl1l0qxdyjina9v6xka,A. Merrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549120607,598,1,2,71,55,esvbnzqbyvxp2k570ez7h1a1g,0,53.5,70.5,2023-05-14T23:41:17.824Z,2023-05-14T23:41:21Z,4279757991,212,9.7,4279757987,140,62.3,4279757989,141,75.0,4279757993,213,0.3,4279757983,168,,4279757981,3,,4279757985,56,Center,,,,l28lqh3f3ojx6kk2wvvq6nyt,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549120611,608,49,2,71,59,agxipc0vk4rtg09amjxv10nx0,1,35,19.6,2023-05-14T23:41:21.231Z,2023-05-14T23:41:21Z,,,,,,,,,,,,,,,,,,,,,,,,,9wvoeo39cgbelv8ddqin3aaga,H. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549120671,609,1,2,72,0,agxipc0vk4rtg09amjxv10nx0,1,33.2,23,2023-05-14T23:41:22.126Z,2023-05-14T23:41:28Z,4279758335,212,34.3,4279758329,140,38.2,4279758339,1,,4279758333,141,72.8,4279758327,56,Back,4279758337,213,1.4,,,,,,,9wvoeo39cgbelv8ddqin3aaga,H. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549120685,610,1,2,72,6,agxipc0vk4rtg09amjxv10nx0,1,47.2,79.5,2023-05-14T23:41:28.046Z,2023-05-14T23:41:30Z,4279758423,212,27.5,4279758421,141,91.7,4279758425,213,0.3,4279758419,140,72.2,4279758417,56,Left,,,,,,,,,,736jvvtkgwc3g1vooviaod33d,I. Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549120707,611,1,2,72,8,agxipc0vk4rtg09amjxv10nx0,1,67.5,93.2,2023-05-14T23:41:30.799Z,2023-05-14T23:41:34Z,4279758539,212,19.6,4279758541,213,3.2,4279758535,140,48.9,4279758537,141,90.7,4279758533,56,Back,,,,,,,,,,94j0ci5rtwvr8nlrr32cfg9d6,C. Kizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549120715,612,1,2,72,11,agxipc0vk4rtg09amjxv10nx0,0,53.8,94,2023-05-14T23:41:33.919Z,2023-05-14T23:41:35Z,4279758579,141,75.7,4279758575,56,Center,4279758581,212,27.7,4279758583,213,5.8,4279758577,140,77.4,4279758573,155,,,,,,,,736jvvtkgwc3g1vooviaod33d,I. Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549120745,599,1,2,72,14,esvbnzqbyvxp2k570ez7h1a1g,1,24.5,19.7,2023-05-14T23:41:36.704Z,2023-05-14T23:41:37Z,4279758767,213,6.1,4279758759,56,Back,4279758761,140,32.8,4279758763,141,17.0,4279758765,212,8.9,,,,,,,,,,7pynp0g6h56oqimzdffivfpat,K. Riehl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549120749,600,49,2,72,15,esvbnzqbyvxp2k570ez7h1a1g,1,32.8,17,2023-05-14T23:41:37.521Z,2023-05-14T23:41:38Z,,,,,,,,,,,,,,,,,,,,,,,,,dwrkb21t0oi6s0d6a1b7b1qay,S. Enge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549120787,601,1,2,72,16,esvbnzqbyvxp2k570ez7h1a1g,0,32.5,13.6,2023-05-14T23:41:38.865Z,2023-05-14T23:41:42Z,4279758983,56,Right,4279758981,155,,4279758985,140,65.8,4279758991,213,0.1,4279758987,141,17.8,4279758989,212,35.1,4279758993,1,,,,,dwrkb21t0oi6s0d6a1b7b1qay,S. Enge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549120827,613,1,2,72,20,agxipc0vk4rtg09amjxv10nx0,0,38.4,82.7,2023-05-14T23:41:42.302Z,2023-05-14T23:45:06Z,4279759217,140,50.6,4279759219,141,86.3,4279759223,213,0.2,4279759215,56,Left,4279759213,3,,4279759221,212,13.0,,,,,,,72e9oc63fclgqqvn3lgsjue50,G. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549120837,602,1,2,72,21,esvbnzqbyvxp2k570ez7h1a1g,1,59.8,15.4,2023-05-14T23:41:43.024Z,2023-05-14T23:41:45Z,4279759265,56,Right,4279759271,212,9.4,4279759273,213,3.9,4279759269,141,6.1,4279759267,140,53.2,,,,,,,,,,4k83z2cdvn2kwb72kh8e8qfsa,J. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549120867,603,1,2,72,23,esvbnzqbyvxp2k570ez7h1a1g,1,45,6.2,2023-05-14T23:41:45.089Z,2023-05-14T23:41:47Z,4279759423,213,3.3,4279759415,140,39.0,4279759421,212,6.4,4279759419,141,5.0,4279759411,56,Back,,,,,,,,,,7pdog0usw4fwr3j3neexfz1ed,R. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549120903,604,1,2,72,25,esvbnzqbyvxp2k570ez7h1a1g,1,33,3.8,2023-05-14T23:41:47.680Z,2023-05-14T23:41:51Z,4279759607,140,20.2,4279759603,56,Back,4279759609,141,16.3,4279759611,212,15.9,4279759613,213,2.6,,,,,,,,,,n4egj8ymfled94mco0lwa95,C. Westphal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549120939,605,1,2,72,29,esvbnzqbyvxp2k570ez7h1a1g,1,19.2,16.9,2023-05-14T23:41:51.153Z,2023-05-14T23:41:54Z,4279759775,141,49.4,4279759779,213,2.1,4279759771,56,Back,4279759773,140,6.2,4279759777,212,26.0,,,,,,,,,,7pynp0g6h56oqimzdffivfpat,K. Riehl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549120969,606,1,2,72,31,esvbnzqbyvxp2k570ez7h1a1g,0,6.2,49.4,2023-05-14T23:41:53.937Z,2023-05-14T23:41:57Z,4279759979,213,0.1,4279759975,212,28.7,4279759971,140,33.5,4279759973,141,52.5,4279759967,155,,4279759969,56,Back,,,,,,,4yb9avzbrzt8m4c4h1yy98jbp,K. Sheridan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549120985,615,8,2,72,37,agxipc0vk4rtg09amjxv10nx0,1,60.1,35.6,2023-05-14T23:41:59.662Z,2023-05-14T23:41:59Z,4279760069,56,Center,,,,,,,,,,,,,,,,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549120997,616,49,2,72,38,agxipc0vk4rtg09amjxv10nx0,1,68.2,28.2,2023-05-14T23:42:00.686Z,2023-05-14T23:42:00Z,,,,,,,,,,,,,,,,,,,,,,,,,5ekbwy8vf1l1jzj6txawrg7h1,Debinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549121045,617,1,2,72,38,agxipc0vk4rtg09amjxv10nx0,1,68.2,28.2,2023-05-14T23:42:00.831Z,2023-05-14T23:42:06Z,4279760351,56,Right,4279760355,141,7.5,4279760353,140,65.7,4279760357,212,14.3,4279760359,213,4.5,,,,,,,,,,5ekbwy8vf1l1jzj6txawrg7h1,Debinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549121085,618,1,2,72,44,agxipc0vk4rtg09amjxv10nx0,1,73.4,8.3,2023-05-14T23:42:06.014Z,2023-05-14T23:42:09Z,4279760545,155,,4279760551,141,67.1,4279760553,212,42.1,4279760549,140,85.9,4279760557,1,,4279760555,213,1.3,4279760543,2,,4279760547,56,Center,9wvoeo39cgbelv8ddqin3aaga,H. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549121111,619,1,2,72,47,agxipc0vk4rtg09amjxv10nx0,1,85.9,67.1,2023-05-14T23:42:09.472Z,2023-05-14T23:42:12Z,4279760701,213,3.6,4279760699,212,12.6,4279760697,141,58.4,4279760693,56,Center,4279760695,140,75.3,,,,,,,,,,94j0ci5rtwvr8nlrr32cfg9d6,C. Kizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549121119,620,1,2,72,50,agxipc0vk4rtg09amjxv10nx0,0,79.8,58.3,2023-05-14T23:42:12.750Z,2023-05-14T23:42:17Z,4279760735,140,83.9,4279760733,56,Center,4279760741,213,5.8,4279760737,141,55.3,4279760739,212,4.8,,,,,,,,,,4c6z6g6q7jq62bznylu0kjnc9,L. LaBonta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549121121,607,49,2,72,51,esvbnzqbyvxp2k570ez7h1a1g,1,12.6,37.4,2023-05-14T23:42:13.714Z,2023-05-14T23:42:13Z,,,,,,,,,,,,,,,,,,,,,,,,,7pynp0g6h56oqimzdffivfpat,K. Riehl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549121187,608,1,2,72,53,esvbnzqbyvxp2k570ez7h1a1g,1,12.6,37.4,2023-05-14T23:42:14.977Z,2023-05-14T23:42:21Z,4279761075,141,51.2,4279761079,213,0.3,4279761073,140,39.2,4279761071,56,Back,4279761077,212,29.5,,,,,,,,,,7pynp0g6h56oqimzdffivfpat,K. Riehl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549121193,609,4,2,72,57,esvbnzqbyvxp2k570ez7h1a1g,1,41.5,54.4,2023-05-14T23:42:19.041Z,2023-05-14T23:42:25Z,4279761431,233,621,4279761119,56,Back,4279761115,13,,4279761123,286,,4279761121,152,,4279761117,295,,,,,,,,l28lqh3f3ojx6kk2wvvq6nyt,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549121239,621,4,2,72,57,agxipc0vk4rtg09amjxv10nx0,0,58.5,45.6,2023-05-14T23:42:19.042Z,2023-05-14T23:42:26Z,4279761379,285,,4279761377,152,,4279761435,233,609,4279761373,295,,4279761375,56,Center,4279761371,13,,,,,,,,72e9oc63fclgqqvn3lgsjue50,G. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
