id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/8/value,qualifier/11/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2537733603,689,5,2,78,20,446mp88j1vpk9iwui9fiifrp8,1,-0.8,58.8,2023-04-23T04:16:23.447Z,2023-04-23T04:16:26Z,4212084623,56,Back,4212084627,346,,4212084685,233,716,,,,,,,,,,,,,,,,5zwpytehpeosi3sfckvkuy3md,E. Menges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537733613,716,5,2,78,22,dtucewmt49th1p4selfutmnmc,0,100.8,41.2,2023-04-23T04:16:25.978Z,2023-04-23T04:16:26Z,4212084697,233,689,4212084681,56,Center,4212084683,346,,,,,,,,,,,,,,,,,asfd5wkedz1u29xt37r6or4rt,S. DeMelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537733689,690,1,2,78,49,446mp88j1vpk9iwui9fiifrp8,1,4.9,49.7,2023-04-23T04:16:52.343Z,2023-04-23T04:16:55Z,4212085149,56,Center,4212085159,1,,4212085163,74,,4212085151,140,53.5,4212085155,212,51.3,4212085147,155,,4212085157,213,6.2,4212085145,124,,1yva0f096q2oqk5gz59utr42y,B. Bixby,,4212085153,141,,,,,,,,,,,,,,,,,,,,,,,,42.4,,,,,
2537733693,691,44,2,78,52,446mp88j1vpk9iwui9fiifrp8,1,51.6,43.6,2023-04-23T04:16:55.366Z,2023-04-23T04:16:56Z,4212085177,286,,4212085193,233,717,4212085175,56,Center,,,,,,,,,,,,,,,,6k82rq8synvac950ext5t0jpx,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537733691,717,44,2,78,52,dtucewmt49th1p4selfutmnmc,0,48.4,56.4,2023-04-23T04:16:55.367Z,2023-04-23T04:16:56Z,4212085165,56,Back,4212085201,233,691,4212085199,285,,,,,,,,,,,,,,,,,1zjvb0kej2m1kp1sl0hw8tmuh,J. Howell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537733699,692,1,2,78,52,446mp88j1vpk9iwui9fiifrp8,0,53.5,42.4,2023-04-23T04:16:56.038Z,2023-04-23T04:16:57Z,4212085211,140,54.7,4212085217,213,1.5,4212085213,141,69.7,4212085215,212,18.6,4212085209,56,Center,4212085207,3,,,,,,,,6k82rq8synvac950ext5t0jpx,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537733701,718,49,2,78,54,dtucewmt49th1p4selfutmnmc,1,46.8,21.3,2023-04-23T04:16:57.786Z,2023-04-23T04:16:57Z,,,,,,,,,,,,,,,,,,,,,,,,,brs2knmydegipvthtwu6xwqac,K. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537733703,719,61,2,78,54,dtucewmt49th1p4selfutmnmc,0,46.8,21.3,2023-04-23T04:16:58.185Z,2023-04-23T04:16:58Z,4212085223,56,Back,,,,,,,,,,,,,,,,,,,,,,brs2knmydegipvthtwu6xwqac,K. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537733705,693,49,2,78,56,446mp88j1vpk9iwui9fiifrp8,1,41.3,87.2,2023-04-23T04:16:59.654Z,2023-04-23T04:16:59Z,,,,,,,,,,,,,,,,,,,,,,,,,bnnc9csv7qrc2xgx7yzgxlcr9,M. Klingenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537733717,694,1,2,78,58,446mp88j1vpk9iwui9fiifrp8,1,39.6,92.6,2023-04-23T04:17:01.830Z,2023-04-23T04:17:03Z,4212085289,212,22.7,4212085287,141,85.6,4212085283,56,Back,4212085285,140,18.5,4212085291,213,3.4,,,,,,,,,,bnnc9csv7qrc2xgx7yzgxlcr9,M. Klingenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537733737,695,1,2,79,0,446mp88j1vpk9iwui9fiifrp8,1,18.1,89.1,2023-04-23T04:17:03.848Z,2023-04-23T04:17:13Z,4212085407,1,,4212085397,56,Back,4212085403,212,20.9,4212085395,157,,4212085405,213,0.2,4212085399,140,37.7,4212085401,141,94.8,,,,5zwpytehpeosi3sfckvkuy3md,E. Menges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537733739,696,4,2,79,4,446mp88j1vpk9iwui9fiifrp8,1,38.2,95.4,2023-04-23T04:17:07.976Z,2023-04-23T04:17:14Z,4212085415,56,Back,4212085421,233,720,4212085411,13,,4212085419,286,,4212085417,152,,4212085413,294,,,,,,,,6k82rq8synvac950ext5t0jpx,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537733723,720,4,2,79,4,dtucewmt49th1p4selfutmnmc,0,61.8,4.6,2023-04-23T04:17:07.977Z,2023-04-23T04:17:14Z,4212085427,233,696,4212085329,285,,4212085321,13,,4212085325,56,Right,4212085327,152,,4212085323,294,,,,,,,,1zjvb0kej2m1kp1sl0hw8tmuh,J. Howell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537733791,697,1,2,79,29,446mp88j1vpk9iwui9fiifrp8,1,35.6,93.8,2023-04-23T04:17:32.678Z,2023-04-23T04:17:35Z,4212085713,5,,4212085725,212,38.5,4212085717,152,,4212085727,213,5.8,4212085723,141,67.6,4212085715,155,,4212085719,56,Center,4212085721,140,68.1,bnnc9csv7qrc2xgx7yzgxlcr9,M. Klingenberg,,4212085729,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537733799,698,1,2,79,31,446mp88j1vpk9iwui9fiifrp8,1,68.1,67.6,2023-04-23T04:17:34.854Z,2023-04-23T04:17:36Z,4212085783,213,4.5,4212085779,141,37.6,4212085775,56,Center,4212085781,212,20.8,4212085777,140,64.3,4212085773,3,,,,,,,,f3wzzxviv45cq74tftqj6m4iy,I. D'Aquila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537733811,699,1,2,79,33,446mp88j1vpk9iwui9fiifrp8,0,64.7,36.4,2023-04-23T04:17:36.582Z,2023-04-23T04:17:38Z,4212085815,56,Right,4212085823,213,5.0,4212085821,212,27.7,4212085817,140,73.4,4212085819,141,0.0,,,,,,,,,,cfx9wllh2x6ozkvqxusa3sl3p,C. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537733813,700,5,2,79,34,446mp88j1vpk9iwui9fiifrp8,0,74.2,-2,2023-04-23T04:17:38.070Z,2023-04-23T04:17:46Z,4212085825,56,Right,4212085919,233,721,4212085827,347,,,,,,,,,,,,,,,,,cfx9wllh2x6ozkvqxusa3sl3p,C. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537733829,721,5,2,79,36,dtucewmt49th1p4selfutmnmc,1,25.8,102,2023-04-23T04:17:39.417Z,2023-04-23T04:17:45Z,4212085911,347,,4212085909,56,Back,4212085915,233,700,,,,,,,,,,,,,,,,6zvfcc67po0ofvl1twrv13tg5,C. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537733833,722,1,2,79,42,dtucewmt49th1p4selfutmnmc,1,24.9,100,2023-04-23T04:17:45.481Z,2023-04-23T04:17:46Z,4212085935,107,,4212085941,141,89.9,4212085937,56,Back,4212085945,213,4.7,4212085943,212,8.2,4212085939,140,24.8,,,,,,,5rtm5d6v7nfqjh9ahayyc1bkl,A. Erceg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537733835,723,1,2,79,42,dtucewmt49th1p4selfutmnmc,1,25.2,90.3,2023-04-23T04:17:46.201Z,2023-04-23T04:17:47Z,4212085955,141,89.7,4212085953,140,14.8,4212085957,212,10.9,4212085951,56,Back,4212085959,213,3.2,,,,,,,,,,6zvfcc67po0ofvl1twrv13tg5,C. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537733843,724,1,2,79,43,dtucewmt49th1p4selfutmnmc,1,15.5,90.9,2023-04-23T04:17:46.954Z,2023-04-23T04:17:49Z,4212086005,212,21.9,4212085999,56,Back,4212086007,213,4.0,4212086003,141,66.0,4212086001,140,2.2,,,,,,,,,,5rtm5d6v7nfqjh9ahayyc1bkl,A. Erceg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537733865,725,1,2,79,45,dtucewmt49th1p4selfutmnmc,0,2.3,65.8,2023-04-23T04:17:48.892Z,2023-04-23T04:17:54Z,4212086127,212,44.5,4212086123,140,42.5,4212086131,1,,4212086125,141,86.5,4212086121,56,Back,4212086129,213,0.3,4212086119,155,,,,,2e8med2swmjdv0uck4hmz4s4q,K. Lund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537733863,701,44,2,79,49,446mp88j1vpk9iwui9fiifrp8,1,58.6,12.6,2023-04-23T04:17:52.822Z,2023-04-23T04:17:54Z,4212086111,56,Right,4212086159,233,726,4212086113,286,,,,,,,,,,,,,,,,,33u8nb0n2o6jsipw0b5r4j8mi,M. Nally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537733867,726,44,2,79,49,dtucewmt49th1p4selfutmnmc,0,41.4,87.4,2023-04-23T04:17:52.823Z,2023-04-23T04:17:55Z,4212086163,233,701,4212086145,285,,4212086143,56,Back,,,,,,,,,,,,,,,,3v2uqzotxtogavxgqpe7plene,P. Monaghan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537733869,702,1,2,79,49,446mp88j1vpk9iwui9fiifrp8,1,59.8,11.6,2023-04-23T04:17:53.174Z,2023-04-23T04:18:08Z,4212086153,141,27.3,4212086157,213,1.0,4212086151,140,66.8,4212086147,3,,4212086149,56,Center,4212086155,212,13.0,,,,,,,33u8nb0n2o6jsipw0b5r4j8mi,M. Nally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537733875,703,49,2,79,53,446mp88j1vpk9iwui9fiifrp8,1,66,26.1,2023-04-23T04:17:56.870Z,2023-04-23T04:17:57Z,,,,,,,,,,,,,,,,,,,,,,,,,6k82rq8synvac950ext5t0jpx,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537733885,704,3,2,79,54,446mp88j1vpk9iwui9fiifrp8,1,69,25.6,2023-04-23T04:17:57.830Z,2023-04-23T04:18:01Z,4212086249,56,Center,4212086251,286,,4212086253,233,727,,,,,,,,,,,,,,,,6k82rq8synvac950ext5t0jpx,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537733879,727,45,2,79,54,dtucewmt49th1p4selfutmnmc,0,31,74.4,2023-04-23T04:17:57.830Z,2023-04-23T04:18:01Z,4212086203,56,Back,4212086257,233,704,4212086205,285,,,,,,,,,,,,,,,,,1zjvb0kej2m1kp1sl0hw8tmuh,J. Howell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537733891,705,1,2,79,57,446mp88j1vpk9iwui9fiifrp8,1,72.1,23.3,2023-04-23T04:18:00.712Z,2023-04-23T04:18:02Z,4212086297,140,79.9,4212086293,155,,4212086295,56,Center,4212086303,213,1.3,4212086299,141,62.0,4212086301,212,27.6,,,,,,,6k82rq8synvac950ext5t0jpx,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537733893,706,3,2,79,59,446mp88j1vpk9iwui9fiifrp8,0,79.8,61.7,2023-04-23T04:18:02.614Z,2023-04-23T04:18:04Z,4212086321,233,728,4212086309,286,,4212086307,56,Center,,,,,,,,,,,,,,,,cfx9wllh2x6ozkvqxusa3sl3p,C. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537733895,728,7,2,79,59,dtucewmt49th1p4selfutmnmc,1,20.2,38.3,2023-04-23T04:18:02.615Z,2023-04-23T04:18:03Z,4212086313,285,,4212086311,56,Back,4212086315,233,706,,,,,,,,,,,,,,,,7hrw0exutge376ai2uf6frw4q,L. Milliet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537733897,729,49,2,79,59,dtucewmt49th1p4selfutmnmc,1,26.1,35.4,2023-04-23T04:18:03.241Z,2023-04-23T04:18:03Z,,,,,,,,,,,,,,,,,,,,,,,,,7hrw0exutge376ai2uf6frw4q,L. Milliet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537733921,730,1,2,80,2,dtucewmt49th1p4selfutmnmc,1,33.5,36.1,2023-04-23T04:18:06.091Z,2023-04-23T04:18:11Z,4212086463,213,0.9,4212086459,141,82.4,4212086457,140,57.1,4212086461,212,40.1,4212086455,56,Left,4212086465,1,,,,,,,,7hrw0exutge376ai2uf6frw4q,L. Milliet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537733937,731,1,2,80,10,dtucewmt49th1p4selfutmnmc,1,67.1,66.4,2023-04-23T04:18:13.577Z,2023-04-23T04:18:15Z,4212086535,213,5.5,4212086533,212,8.7,4212086529,140,72.7,4212086527,56,Center,4212086531,141,57.0,,,,,,,,,,asfd5wkedz1u29xt37r6or4rt,S. DeMelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537733947,732,1,2,80,12,dtucewmt49th1p4selfutmnmc,1,75.4,51.6,2023-04-23T04:18:15.689Z,2023-04-23T04:18:19Z,4212086589,141,36.1,4212086587,140,80.4,4212086593,213,5.2,4212086585,56,Center,4212086591,212,11.8,,,,,,,,,,9tbrhbbmfxq8l363kybl4g7ah,Ary Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537733949,733,61,2,80,15,dtucewmt49th1p4selfutmnmc,0,91,25.9,2023-04-23T04:18:19.081Z,2023-04-23T04:18:19Z,4212086597,56,Center,,,,,,,,,,,,,,,,,,,,,,asfd5wkedz1u29xt37r6or4rt,S. DeMelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537733957,707,49,2,80,17,446mp88j1vpk9iwui9fiifrp8,1,11,68.2,2023-04-23T04:18:21.286Z,2023-04-23T04:18:21Z,,,,,,,,,,,,,,,,,,,,,,,,,bnnc9csv7qrc2xgx7yzgxlcr9,M. Klingenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537733963,708,1,2,80,20,446mp88j1vpk9iwui9fiifrp8,1,17.6,67.2,2023-04-23T04:18:23.510Z,2023-04-23T04:18:25Z,4212086665,213,5.9,4212086659,140,32.3,4212086657,56,Back,4212086663,212,16.5,4212086661,141,58.8,,,,,,,,,,bnnc9csv7qrc2xgx7yzgxlcr9,M. Klingenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537733975,709,1,2,80,21,446mp88j1vpk9iwui9fiifrp8,1,32.4,60.3,2023-04-23T04:18:25.125Z,2023-04-23T04:18:27Z,4212086715,141,93.8,4212086713,140,29.1,4212086719,213,1.7,4212086717,212,23.0,4212086711,56,Back,,,,,,,,,,6k82rq8synvac950ext5t0jpx,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537733987,710,1,2,80,23,446mp88j1vpk9iwui9fiifrp8,1,24.5,92.4,2023-04-23T04:18:27.287Z,2023-04-23T04:18:31Z,4212086777,212,20.8,4212086773,140,39.1,4212086775,141,71.7,4212086779,213,5.5,4212086771,56,Back,4212086769,155,,,,,,,,7w3qwzs0je6lqm4j7v3c02qga,M. Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537734001,711,1,2,80,27,446mp88j1vpk9iwui9fiifrp8,1,38.4,71.8,2023-04-23T04:18:30.902Z,2023-04-23T04:18:34Z,4212086855,140,25.6,4212086859,212,13.8,4212086857,141,67.2,4212086861,213,3.4,4212086853,56,Back,,,,,,,,,,f3wzzxviv45cq74tftqj6m4iy,I. D'Aquila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537734009,712,1,2,80,28,446mp88j1vpk9iwui9fiifrp8,1,26.2,68.5,2023-04-23T04:18:32.150Z,2023-04-23T04:19:08Z,4212086897,155,,4212086905,212,43.9,4212086903,141,92.3,4212086907,213,0.4,4212086899,56,Left,4212086909,1,,4212086901,140,65.1,,,,6k82rq8synvac950ext5t0jpx,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537734011,713,61,2,80,29,446mp88j1vpk9iwui9fiifrp8,0,65.1,92.3,2023-04-23T04:18:32.694Z,2023-04-23T04:19:09Z,4212086913,56,Left,,,,,,,,,,,,,,,,,,,,,,7w3qwzs0je6lqm4j7v3c02qga,M. Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537734119,734,5,2,80,30,dtucewmt49th1p4selfutmnmc,1,24.2,-1,2023-04-23T04:18:33.881Z,2023-04-23T04:19:13Z,4212087547,233,714,4212087451,56,Back,4212087453,347,,,,,,,,,,,,,,,,,asfd5wkedz1u29xt37r6or4rt,S. DeMelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537734093,714,5,2,80,34,446mp88j1vpk9iwui9fiifrp8,0,75.8,101,2023-04-23T04:18:37.815Z,2023-04-23T04:19:13Z,4212087553,233,734,4212087301,56,Left,4212087303,347,,,,,,,,,,,,,,,,,7w3qwzs0je6lqm4j7v3c02qga,M. Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537734259,735,1,2,81,51,dtucewmt49th1p4selfutmnmc,1,21.1,0,2023-04-23T04:19:54.648Z,2023-04-23T04:19:57Z,4212088251,213,0.4,4212088241,107,,4212088249,212,17.2,4212088245,140,36.3,4212088247,141,8.5,4212088243,56,Back,,,,,,,7hrw0exutge376ai2uf6frw4q,L. Milliet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537734261,736,61,2,81,53,dtucewmt49th1p4selfutmnmc,0,36.3,8.5,2023-04-23T04:19:57.240Z,2023-04-23T04:19:57Z,4212088255,56,Back,,,,,,,,,,,,,,,,,,,,,,4f0zm6i0gg260zvicbviqsdn8,K. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537734275,716,1,2,81,55,446mp88j1vpk9iwui9fiifrp8,1,62.3,85.4,2023-04-23T04:19:58.711Z,2023-04-23T04:19:59Z,4212088351,212,12.2,4212088349,141,68.7,4212088353,213,4.3,4212088343,56,Center,4212088339,155,,4212088347,140,58.0,,,,,,,7w3qwzs0je6lqm4j7v3c02qga,M. Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537734279,717,49,2,81,56,446mp88j1vpk9iwui9fiifrp8,1,57.9,68.2,2023-04-23T04:19:59.751Z,2023-04-23T04:20:00Z,,,,,,,,,,,,,,,,,,,,,,,,,cfx9wllh2x6ozkvqxusa3sl3p,C. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537734283,718,1,2,81,56,446mp88j1vpk9iwui9fiifrp8,1,57.9,68.2,2023-04-23T04:19:59.973Z,2023-04-23T04:20:01Z,4212088377,56,Center,4212088379,140,65.3,4212088385,213,5.8,4212088383,212,8.7,4212088381,141,62.6,,,,,,,,,,cfx9wllh2x6ozkvqxusa3sl3p,C. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537734285,719,3,2,81,57,446mp88j1vpk9iwui9fiifrp8,0,68.4,65.7,2023-04-23T04:20:01.143Z,2023-04-23T04:20:03Z,4212088389,56,Center,4212088391,286,,4212088421,233,737,,,,,,,,,,,,,,,,6k82rq8synvac950ext5t0jpx,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537734287,737,7,2,81,57,dtucewmt49th1p4selfutmnmc,1,31.6,34.3,2023-04-23T04:20:01.144Z,2023-04-23T04:20:02Z,4212088401,56,Back,4212088403,285,,4212088411,233,719,,,,,,,,,,,,,,,,1zjvb0kej2m1kp1sl0hw8tmuh,J. Howell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537734291,738,49,2,81,58,dtucewmt49th1p4selfutmnmc,1,36.5,36.4,2023-04-23T04:20:02.217Z,2023-04-23T04:20:02Z,,,,,,,,,,,,,,,,,,,,,,,,,1zjvb0kej2m1kp1sl0hw8tmuh,J. Howell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537734309,739,1,2,82,0,dtucewmt49th1p4selfutmnmc,1,39.9,37,2023-04-23T04:20:03.849Z,2023-04-23T04:20:13Z,4212088529,155,,4212088533,140,90.7,4212088537,212,56.3,4212088541,1,,4212088535,141,63.3,4212088539,213,0.3,4212088531,56,Center,,,,1zjvb0kej2m1kp1sl0hw8tmuh,J. Howell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537734313,740,50,2,82,7,dtucewmt49th1p4selfutmnmc,1,92.1,62.3,2023-04-23T04:20:10.796Z,2023-04-23T04:37:04Z,4212088551,286,,4212088565,233,720,4212088549,56,Center,,,,,,,,,,,,,,,,3v2uqzotxtogavxgqpe7plene,P. Monaghan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537734305,720,7,2,82,7,446mp88j1vpk9iwui9fiifrp8,1,7.9,37.7,2023-04-23T04:20:10.797Z,2023-04-23T04:20:16Z,4212088557,233,740,4212088519,167,,4212088521,56,Back,4212088523,285,,,,,,,,,,,,,,4j9un8594hl9gezwkdeafnbsa,K. Hubly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537734311,721,6,2,82,9,446mp88j1vpk9iwui9fiifrp8,0,2.4,34.9,2023-04-23T04:20:13.014Z,2023-04-23T04:21:28Z,4212089725,73,,4212089739,233,741,4212088545,56,Back,,,,,,,,,,,,,,,,4j9un8594hl9gezwkdeafnbsa,K. Hubly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537734315,741,6,2,82,9,dtucewmt49th1p4selfutmnmc,1,97.6,65.1,2023-04-23T04:20:13.014Z,2023-04-23T04:27:43Z,4212088563,73,,4212088561,56,Center,4212089727,233,721,,,,,,,,,,,,,,,,3v2uqzotxtogavxgqpe7plene,P. Monaghan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537734425,742,1,2,82,46,dtucewmt49th1p4selfutmnmc,1,99.5,99.5,2023-04-23T04:20:49.355Z,2023-04-23T04:21:16Z,4212089119,155,,4212089121,223,,4212089133,1,,4212089117,6,,4212089125,140,92.0,4212089453,210,15,4212089129,212,39.2,4212089455,154,,9tbrhbbmfxq8l363kybl4g7ah,Ary Borges,,4212089115,2,4212089123,56,Center,4212089131,213,4.5,4212089127,141,,,,,,,,,,,,,,,1,,43.0,,,,
2537734427,743,15,2,82,51,dtucewmt49th1p4selfutmnmc,1,92,43,2023-04-23T04:20:55.240Z,2023-04-23T04:21:17Z,4212089147,56,Center,4212089485,103,19,4212089145,17,,4212089487,100,,4212089377,25,,4212089483,102,54.7,4212089489,146,98.4,4212089379,15,,5rtm5d6v7nfqjh9ahayyc1bkl,A. Erceg,,4212089493,230,4212089479,55,742,4212089473,76,,4212089387,233,4212089383,328,,4212089477,154,,4212089495,231,47.3,4212089385,82,,4212089475,29,,99.3,722,,4212089491,147,52.3
2537734429,722,10,2,82,52,446mp88j1vpk9iwui9fiifrp8,1,3.7,44.2,2023-04-23T04:20:55.340Z,2023-04-23T04:28:02Z,4212089157,56,Back,4212089391,233,743,4212089155,94,,,,,,,,,,,,,,,,,bnnc9csv7qrc2xgx7yzgxlcr9,M. Klingenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537734439,744,61,2,82,56,dtucewmt49th1p4selfutmnmc,1,77.4,54,2023-04-23T04:20:59.345Z,2023-04-23T04:20:59Z,4212089213,56,Center,,,,,,,,,,,,,,,,,,,,,,6zvfcc67po0ofvl1twrv13tg5,C. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537734453,745,1,2,82,57,dtucewmt49th1p4selfutmnmc,1,81.1,47,2023-04-23T04:21:00.776Z,2023-04-23T04:37:01Z,4212090119,210,13,4212089275,213,4.4,4212089273,212,6.7,4212089269,140,79.2,4212089267,56,Center,4212089271,141,37.6,,,,,,,7hrw0exutge376ai2uf6frw4q,L. Milliet,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
2537734455,746,13,2,82,57,dtucewmt49th1p4selfutmnmc,1,79.2,37.4,2023-04-23T04:21:01.175Z,2023-04-23T04:37:02Z,4212090141,29,,4212090137,25,,4212090055,20,,4212090139,87,,4212090153,230,97.5,4212089283,18,,4212090149,103,55.6,4212090151,215,,1zjvb0kej2m1kp1sl0hw8tmuh,J. Howell,,4212090147,102,4212089285,56,Center,4212090155,231,48.0,4212090143,55,,,,,,,,,,,,,,,,42.4,745,,,,
2537734447,723,5,2,82,58,446mp88j1vpk9iwui9fiifrp8,1,-0.7,56,2023-04-23T04:21:02.308Z,2023-04-23T04:21:06Z,4212089257,346,,4212089327,233,747,4212089255,56,Back,,,,,,,,,,,,,,,,bnnc9csv7qrc2xgx7yzgxlcr9,M. Klingenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537734457,724,43,2,83,1,446mp88j1vpk9iwui9fiifrp8,1,0,0,2023-04-23T04:21:04.886Z,2023-04-23T04:21:25Z,4212089673,144,49,,,,,,,,,,,,,,,,,,,,,,bnnc9csv7qrc2xgx7yzgxlcr9,M. Klingenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537734465,747,5,2,83,2,dtucewmt49th1p4selfutmnmc,0,100.7,44,2023-04-23T04:21:05.960Z,2023-04-23T04:21:06Z,4212089333,233,723,4212089317,56,Center,4212089319,346,,,,,,,,,,,,,,,,,1zjvb0kej2m1kp1sl0hw8tmuh,J. Howell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537734517,748,18,2,83,22,dtucewmt49th1p4selfutmnmc,1,0,0,2023-04-23T04:21:26.165Z,2023-04-23T04:23:47Z,4212089689,42,,4212089691,44,Forward,4212089715,55,749,4212089693,59,22,,,,,,,,,,,,,4f0zm6i0gg260zvicbviqsdn8,K. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537734519,749,19,2,83,22,dtucewmt49th1p4selfutmnmc,1,0,0,2023-04-23T04:21:26.166Z,2023-04-23T04:40:14Z,4212089703,145,9,4212089699,42,,4212092065,293,3,4212089709,44,Forward,4212089711,55,748,4212092063,292,10,4212089705,59,21,,,,3svqubb2pdx77fopvm9tfc7x0,P. Goins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537734571,750,18,2,83,36,dtucewmt49th1p4selfutmnmc,1,0,0,2023-04-23T04:21:40.031Z,2023-04-23T04:21:40Z,4212090021,42,,4212090047,55,751,4212090023,44,Midfielder,4212090025,59,7,,,,,,,,,,,,,asfd5wkedz1u29xt37r6or4rt,S. DeMelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
