id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2526916609,639,1,2,75,46,dzxypx8djih58p668surbi4qm,0,88.2,15,2023-04-01T19:45:03.280Z,2023-04-07T14:36:07Z,4154582837,155,,4154582851,213,1.4,4154582845,140,90.8,4169635927,224,,4154582849,212,20.1,4154582833,2,,4154582841,56,Center,4169635929,20,,dkk9sopglpjgnopxcxkn65gid,M. Swanson,4154582847,141,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526916651,626,12,2,75,49,c3v2ohfuzoqmc8ljm65hi80sj,1,11.8,66.4,2023-04-01T19:45:05.352Z,2023-04-07T14:36:31Z,4154583055,213,1.0,4154583069,15,,4154583047,56,Back,4169638877,167,,4154583051,141,100.0,4154583053,212,28.7,4154583049,140,26.6,,,,e4lfaia255nw9ndnol0mvxc2y,A. Prisock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526916749,627,5,2,75,53,c3v2ohfuzoqmc8ljm65hi80sj,0,38.3,101.1,2023-04-01T19:45:09.811Z,2023-04-01T20:16:52Z,4154583671,56,Back,4154583851,233,640,4154583673,347,,,,,,,,,,,,,,,,,e4lfaia255nw9ndnol0mvxc2y,A. Prisock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526916731,640,5,2,75,53,dzxypx8djih58p668surbi4qm,1,61.7,-1.1,2023-04-01T19:45:09.811Z,2023-04-01T19:45:13Z,4154583803,233,627,4154583585,347,,4154583581,56,Right,,,,,,,,,,,,,,,,dkk9sopglpjgnopxcxkn65gid,M. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526916837,641,1,2,75,57,dzxypx8djih58p668surbi4qm,1,66.6,0,2023-04-01T19:45:14.144Z,2023-04-01T19:45:16Z,4154584219,213,2.2,4154584215,141,11.4,4154584217,212,10.4,4154584211,56,Right,4154584209,107,,4154584213,140,60.6,,,,,,,dkk9sopglpjgnopxcxkn65gid,M. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526916863,642,1,2,76,0,dzxypx8djih58p668surbi4qm,1,60.6,11.4,2023-04-01T19:45:16.560Z,2023-04-01T19:45:17Z,4154584331,140,80.5,4154584333,141,4.9,4154584329,56,Right,4154584337,213,6.1,4154584335,212,21.4,4154584327,155,,,,,,,,6bbodw3m9bstocysxvzfuo3my,T. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526916901,643,1,2,76,1,dzxypx8djih58p668surbi4qm,1,80.5,4.9,2023-04-01T19:45:17.615Z,2023-04-07T14:40:09Z,4154584491,56,Right,4154584493,140,78.1,4154584495,141,8.9,4154584501,213,2.3,4154584499,212,3.7,,,,,,,,,,ejnchs99plocbhm7txy6r3s9h,B. St-Georges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526916915,628,45,2,76,3,c3v2ohfuzoqmc8ljm65hi80sj,0,18.4,85.4,2023-04-01T19:45:19.807Z,2023-04-01T19:45:22Z,4154584599,56,Back,4154584601,285,,4154584823,233,644,,,,,,,,,,,,,,,,5ni7a4s85lp22rysy5inywf3e,M. Viggiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526916943,644,3,2,76,3,dzxypx8djih58p668surbi4qm,1,81.6,14.6,2023-04-01T19:45:19.807Z,2023-04-07T14:40:23Z,4154584789,233,628,4169666569,465,,4154584783,286,,4154584781,56,Right,,,,,,,,,,,,,dkk9sopglpjgnopxcxkn65gid,M. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526916957,645,1,2,76,5,dzxypx8djih58p668surbi4qm,0,79.8,24.4,2023-04-01T19:45:21.937Z,2023-04-07T14:40:33Z,4154584865,155,,4169667665,386,,4154584875,213,0.8,4154584869,140,95.5,4154584863,2,,4169667663,225,,4154584871,141,50.6,4154584867,56,Center,dkk9sopglpjgnopxcxkn65gid,M. Swanson,4169667667,72,,,4154584873,212,,,,,,,,,,,,,,,,,,,,,,,,24.3,,,,
2526916973,629,52,2,76,7,c3v2ohfuzoqmc8ljm65hi80sj,1,5.9,51.3,2023-04-01T19:45:23.638Z,2023-04-07T14:40:35Z,4169667877,376,,,,,,,,,,,,,,,,,,,,,,,53uflfknc5uus7iqw3obp5fx1,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526917347,630,80,2,76,23,c3v2ohfuzoqmc8ljm65hi80sj,0,12,45.1,2023-04-01T19:45:39.630Z,2023-04-07T14:40:47Z,,,,,,,,,,,,,,,,,,,,,,,,,53uflfknc5uus7iqw3obp5fx1,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526917419,631,1,2,76,28,c3v2ohfuzoqmc8ljm65hi80sj,1,12,45.1,2023-04-01T19:45:44.504Z,2023-04-01T19:45:46Z,4154587515,157,,4154587525,212,34.0,4154587529,1,,4154587519,56,Back,4154587521,140,43.2,4154587523,141,31.7,4154587527,213,6.0,4154587517,198,,53uflfknc5uus7iqw3obp5fx1,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526917479,632,1,2,76,30,c3v2ohfuzoqmc8ljm65hi80sj,1,43.2,31.7,2023-04-01T19:45:46.742Z,2023-04-01T19:45:48Z,4154587889,212,26.2,4154587885,140,22.2,4154587887,141,11.0,4154587883,56,Back,4154587891,213,3.7,,,,,,,,,,70bj6elm2g05zf0tfvbbta2mt,H. Solaun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526917493,633,1,2,76,32,c3v2ohfuzoqmc8ljm65hi80sj,0,22.2,11,2023-04-01T19:45:48.471Z,2023-04-01T19:45:49Z,4154587953,141,0.0,4154587951,140,62.2,4154587949,56,Right,4154587957,213,6.1,4154587955,212,42.8,4154587959,1,,4154587947,155,,,,,6fs7fjwxqpkgzosbb8364d4np,C. Dydasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526917495,634,5,2,76,33,c3v2ohfuzoqmc8ljm65hi80sj,0,64.6,-1.5,2023-04-01T19:45:49.565Z,2023-04-01T19:45:58Z,4154587967,347,,4154587965,56,Right,4154588733,233,646,,,,,,,,,,,,,,,,6fs7fjwxqpkgzosbb8364d4np,C. Dydasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526917619,646,5,2,76,33,dzxypx8djih58p668surbi4qm,1,35.4,101.5,2023-04-01T19:45:49.565Z,2023-04-01T20:16:52Z,4154588709,233,634,4154588667,347,,4154588665,56,Back,,,,,,,,,,,,,,,,cieyupgmnxecb4emqljudrw89,A. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526917659,647,1,2,76,41,dzxypx8djih58p668surbi4qm,1,36.2,100,2023-04-01T19:45:57.361Z,2023-04-01T19:45:59Z,4154588911,213,5.2,4154588909,212,9.2,4154588905,140,40.4,4154588907,141,90.2,4154588901,107,,4154588903,56,Back,,,,,,,3esajnuok17w043qxim4s6n10,T. Milazzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526917665,648,50,2,76,42,dzxypx8djih58p668surbi4qm,1,39,86.2,2023-04-01T19:45:59.107Z,2023-04-01T19:46:01Z,4154589107,233,635,4154588941,286,,4154588939,56,Back,,,,,,,,,,,,,,,,csx5jhf4hyzld6gg790usp0wl,Y. Nagasato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526917679,635,7,2,76,42,c3v2ohfuzoqmc8ljm65hi80sj,1,61,13.8,2023-04-01T19:45:59.108Z,2023-04-07T14:41:11Z,4154589007,56,Right,4169671473,383,,4154589009,285,,4154589049,233,648,,,,,,,,,,,,,70bj6elm2g05zf0tfvbbta2mt,H. Solaun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526917879,636,61,2,76,43,c3v2ohfuzoqmc8ljm65hi80sj,0,61.4,68,2023-04-01T19:45:59.927Z,2023-04-01T19:46:15Z,4154590081,56,Center,,,,,,,,,,,,,,,,,,,,,,70bj6elm2g05zf0tfvbbta2mt,H. Solaun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526917749,649,1,2,76,44,dzxypx8djih58p668surbi4qm,1,36,90.8,2023-04-01T19:46:01.280Z,2023-04-07T14:41:21Z,4154589335,140,24.8,4154589333,56,Back,4154589337,141,71.7,4154589339,212,17.5,4154589341,213,4.0,,,,,,,,,,3esajnuok17w043qxim4s6n10,T. Milazzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526917753,650,43,2,76,46,dzxypx8djih58p668surbi4qm,1,0,0,2023-04-01T19:46:03.026Z,2023-04-07T14:41:19Z,4169673311,144,49,,,,,,,,,,,,,,,,,,,,,,6bbodw3m9bstocysxvzfuo3my,T. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526917777,651,1,2,76,46,dzxypx8djih58p668surbi4qm,1,24.8,71.7,2023-04-01T19:46:03.232Z,2023-04-01T19:46:05Z,4154589491,141,74.2,4154589493,212,9.3,4154589487,56,Back,4154589495,213,0.2,4154589489,140,33.5,,,,,,,,,,6bbodw3m9bstocysxvzfuo3my,T. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526917829,652,1,2,76,48,dzxypx8djih58p668surbi4qm,1,33.5,74.2,2023-04-01T19:46:04.913Z,2023-04-01T19:46:08Z,4154589769,213,4.5,4154589767,212,16.0,4154589763,140,30.2,4154589765,141,51.2,4154589761,56,Back,,,,,,,,,,csx5jhf4hyzld6gg790usp0wl,Y. Nagasato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526917883,653,1,2,76,52,dzxypx8djih58p668surbi4qm,1,32.4,49.7,2023-04-01T19:46:08.801Z,2023-04-01T19:46:12Z,4154590111,141,16.1,4154590109,140,44.8,4154590107,56,Back,4154590113,212,26.3,4154590115,213,5.2,,,,,,,,,,4ullol3wa4qdi9ydgrxgxbcgl,C. Krueger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526917963,654,1,2,76,56,dzxypx8djih58p668surbi4qm,1,46.9,15.5,2023-04-01T19:46:12.624Z,2023-04-01T19:46:16Z,4154590535,140,57.8,4154590533,56,Center,4154590537,141,35.7,4154590541,213,0.9,4154590539,212,17.9,,,,,,,,,,ejnchs99plocbhm7txy6r3s9h,B. St-Georges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526917969,655,1,2,76,59,dzxypx8djih58p668surbi4qm,0,57.8,28.5,2023-04-01T19:46:15.921Z,2023-04-07T14:42:32Z,4169682301,212,0.9,4169682303,213,5.6,4154590557,56,Center,4169682297,140,58.5,4169682299,141,27.7,,,,,,,,,,6zzk0lgja87zs45h8btgheled,C. Roccaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526918017,637,61,2,77,0,c3v2ohfuzoqmc8ljm65hi80sj,1,42.4,66.3,2023-04-01T19:46:16.394Z,2023-04-07T14:42:34Z,4154590733,56,Back,,,,,,,,,,,,,,,,,,,,,,5ni7a4s85lp22rysy5inywf3e,M. Viggiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526918051,638,49,2,77,2,c3v2ohfuzoqmc8ljm65hi80sj,1,33.2,92.1,2023-04-01T19:46:19.055Z,2023-04-01T19:46:25Z,,,,,,,,,,,,,,,,,,,,,,,,,dtrm0ji0olk3n01v71m8a5exh,A. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526918079,639,1,2,77,3,c3v2ohfuzoqmc8ljm65hi80sj,0,33.2,92.1,2023-04-01T19:46:19.826Z,2023-04-01T19:46:24Z,4154591127,141,86.4,4154591121,155,,4154591123,56,Left,4154591129,212,27.7,4154591131,213,6.1,4154591125,140,59.3,,,,,,,dtrm0ji0olk3n01v71m8a5exh,A. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526918075,656,49,2,77,5,dzxypx8djih58p668surbi4qm,1,41.4,20.4,2023-04-01T19:46:21.473Z,2023-04-01T19:46:21Z,,,,,,,,,,,,,,,,,,,,,,,,,4ullol3wa4qdi9ydgrxgxbcgl,C. Krueger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526918173,657,1,2,77,6,dzxypx8djih58p668surbi4qm,1,44.3,28,2023-04-01T19:46:22.913Z,2023-04-01T19:46:27Z,4154591643,141,58.4,4154591645,212,29.2,4154591641,140,63.9,4154591639,56,Center,4154591647,213,0.8,,,,,,,,,,4ullol3wa4qdi9ydgrxgxbcgl,C. Krueger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526918181,658,4,2,77,9,dzxypx8djih58p668surbi4qm,1,61.2,54,2023-04-01T19:46:25.906Z,2023-04-01T19:46:31Z,4154591975,233,640,4154591671,13,,4154591673,294,,4154591677,152,,4154591675,56,Center,4154591679,286,,,,,,,,cieyupgmnxecb4emqljudrw89,A. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526918239,640,4,2,77,9,c3v2ohfuzoqmc8ljm65hi80sj,0,38.8,46,2023-04-01T19:46:25.907Z,2023-04-01T19:47:20Z,4154591957,56,Back,4154591963,285,,4154592009,233,658,4154591955,13,,4154595841,294,,4154591959,152,,,,,,,,6fs7fjwxqpkgzosbb8364d4np,C. Dydasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526918989,659,1,2,77,55,dzxypx8djih58p668surbi4qm,0,52.9,52.8,2023-04-01T19:47:12.196Z,2023-04-01T19:47:16Z,4154595985,212,50.5,4154595977,152,,4154595973,5,,4154595989,1,,4154595979,56,Right,4154595983,141,0.0,4154595981,140,85.4,4154595987,213,5.5,6bbodw3m9bstocysxvzfuo3my,T. Davidson,4154595975,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526919035,641,5,2,77,59,c3v2ohfuzoqmc8ljm65hi80sj,1,14,101.8,2023-04-01T19:47:16.239Z,2023-04-01T20:16:53Z,4154596235,56,Back,4154596285,233,660,4154596237,347,,,,,,,,,,,,,,,,,cgfk0e62cesbgieslfge2p61h,S. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526918991,660,5,2,77,59,dzxypx8djih58p668surbi4qm,0,86,-1.8,2023-04-01T19:47:16.239Z,2023-04-01T19:47:20Z,4154595995,56,Right,4154596309,233,641,4154595997,347,,,,,,,,,,,,,,,,,6bbodw3m9bstocysxvzfuo3my,T. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526919315,642,1,2,78,18,c3v2ohfuzoqmc8ljm65hi80sj,0,10.3,100,2023-04-01T19:47:34.853Z,2023-04-01T19:47:38Z,4154597697,107,,4154597707,212,18.8,4154597703,140,26.4,4154597701,56,Back,4154597709,213,5.8,4154597705,141,89.3,,,,,,,dtrm0ji0olk3n01v71m8a5exh,A. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526919349,643,4,2,78,22,c3v2ohfuzoqmc8ljm65hi80sj,1,27.8,87.6,2023-04-01T19:47:38.850Z,2023-04-01T19:47:49Z,4154597899,265,,4154597901,285,,4154597897,152,,4154597893,13,,4154597895,56,Back,4154597923,233,661,,,,,,,bj3unxp9xho1kr7sztpweagyy,D. Ordoñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526919331,661,4,2,78,22,dzxypx8djih58p668surbi4qm,0,72.2,12.4,2023-04-01T19:47:38.851Z,2023-04-01T19:47:42Z,4154597955,233,643,4154597805,265,,4154597801,56,Right,4154597803,152,,4154597807,286,,4154597799,13,,,,,,,,4ullol3wa4qdi9ydgrxgxbcgl,C. Krueger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526919783,644,1,2,78,52,c3v2ohfuzoqmc8ljm65hi80sj,0,27.6,89.6,2023-04-01T19:48:08.838Z,2023-04-01T19:48:15Z,4154600367,152,,4154600389,213,0.0,4154600371,56,Left,4154600361,5,,4154600385,212,34.4,4154600363,155,,4154600375,140,60.3,4154600391,1,,e4lfaia255nw9ndnol0mvxc2y,A. Prisock,4154600381,141,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526919745,662,44,2,78,56,dzxypx8djih58p668surbi4qm,1,36.6,10.1,2023-04-01T19:48:12.628Z,2023-04-01T19:48:16Z,4154600447,233,645,4154600215,285,,4154600211,56,Back,,,,,,,,,,,,,,,,ejnchs99plocbhm7txy6r3s9h,B. St-Georges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526919791,645,44,2,78,56,c3v2ohfuzoqmc8ljm65hi80sj,0,63.4,89.9,2023-04-01T19:48:12.629Z,2023-04-01T19:48:16Z,4154600467,233,662,4154600405,286,,4154600403,56,Left,,,,,,,,,,,,,,,,1he80t4tdvj86rbvng0956prd,M. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526919753,663,61,2,78,57,dzxypx8djih58p668surbi4qm,1,33.6,11.6,2023-04-01T19:48:14.212Z,2023-04-07T14:43:24Z,4154600241,56,Back,,,,,,,,,,,,,,,,,,,,,,ejnchs99plocbhm7txy6r3s9h,B. St-Georges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526919949,646,5,2,78,58,c3v2ohfuzoqmc8ljm65hi80sj,1,64.2,101,2023-04-01T19:48:14.516Z,2023-04-01T20:16:53Z,4154601411,56,Left,4154601413,347,,4154601427,233,664,,,,,,,,,,,,,,,,1he80t4tdvj86rbvng0956prd,M. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526919779,664,5,2,78,58,dzxypx8djih58p668surbi4qm,0,35.8,-1,2023-04-01T19:48:14.516Z,2023-04-01T19:48:29Z,4154600341,56,Back,4154601451,233,646,4154600343,347,,,,,,,,,,,,,,,,,ejnchs99plocbhm7txy6r3s9h,B. St-Georges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526919973,647,1,2,79,12,c3v2ohfuzoqmc8ljm65hi80sj,1,64.8,100,2023-04-01T19:48:28.725Z,2023-04-01T19:48:30Z,4154601555,141,91.7,4154601553,140,70.7,4154601551,56,Left,4154601549,107,,4154601557,212,8.9,4154601559,213,5.5,,,,,,,dtrm0ji0olk3n01v71m8a5exh,A. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526919979,648,61,2,79,14,c3v2ohfuzoqmc8ljm65hi80sj,0,70.7,91.7,2023-04-01T19:48:30.695Z,2023-04-01T19:48:31Z,4154601577,56,Left,,,,,,,,,,,,,,,,,,,,,,bj3unxp9xho1kr7sztpweagyy,D. Ordoñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526920017,665,3,2,79,16,dzxypx8djih58p668surbi4qm,0,33.3,10.1,2023-04-01T19:48:32.396Z,2023-04-07T14:44:01Z,4154601817,285,,4169690689,464,,4154601815,211,,4154601813,56,Back,,,,,,,,,,,,,dkk9sopglpjgnopxcxkn65gid,M. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526920091,649,5,2,79,17,c3v2ohfuzoqmc8ljm65hi80sj,1,75.2,101.6,2023-04-01T19:48:34.233Z,2023-04-01T19:48:41Z,4154602217,233,666,4154602199,347,,4154602197,56,Left,,,,,,,,,,,,,,,,bj3unxp9xho1kr7sztpweagyy,D. Ordoñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526920035,666,5,2,79,17,dzxypx8djih58p668surbi4qm,0,24.8,-1.6,2023-04-01T19:48:34.233Z,2023-04-01T20:16:53Z,4154601899,347,,4154602225,233,649,4154601897,56,Back,,,,,,,,,,,,,,,,dkk9sopglpjgnopxcxkn65gid,M. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526920117,650,1,2,79,24,c3v2ohfuzoqmc8ljm65hi80sj,1,75.2,100,2023-04-01T19:48:41.236Z,2023-04-01T19:48:44Z,4154602355,213,5.2,4154602347,56,Left,4154602351,141,92.0,4154602353,212,6.9,4154602345,107,,4154602349,140,78.3,,,,,,,dtrm0ji0olk3n01v71m8a5exh,A. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526920135,651,1,2,79,28,c3v2ohfuzoqmc8ljm65hi80sj,1,78.3,92,2023-04-01T19:48:44.405Z,2023-04-01T19:48:45Z,4154602453,56,Left,4154602457,141,90.3,4154602461,213,3.3,4154602455,140,68.3,4154602459,212,10.6,,,,,,,,,,1he80t4tdvj86rbvng0956prd,M. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526920137,652,50,2,79,29,c3v2ohfuzoqmc8ljm65hi80sj,1,72.4,85.8,2023-04-01T19:48:45.750Z,2023-04-01T19:48:49Z,4154602467,56,Left,4154602469,286,,4154602651,233,667,,,,,,,,,,,,,,,,dtrm0ji0olk3n01v71m8a5exh,A. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526920151,667,7,2,79,29,dzxypx8djih58p668surbi4qm,1,27.6,14.2,2023-04-01T19:48:45.751Z,2023-04-07T14:44:16Z,4169695081,384,,4154602549,56,Back,4154602641,233,652,4154602551,285,,,,,,,,,,,,,,8ace4czv4na5qww43srp67fv8,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526920157,668,49,2,79,30,dzxypx8djih58p668surbi4qm,1,22.3,20.1,2023-04-01T19:48:47.230Z,2023-04-07T14:44:20Z,,,,,,,,,,,,,,,,,,,,,,,,,6zzk0lgja87zs45h8btgheled,C. Roccaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526920185,669,1,2,79,31,dzxypx8djih58p668surbi4qm,1,22.3,20.1,2023-04-01T19:48:47.500Z,2023-04-07T14:48:11Z,4154602733,56,Back,4154602735,140,26.9,4154602739,212,11.2,4154602741,213,5.2,4154602737,141,5.3,,,,,,,,,,6zzk0lgja87zs45h8btgheled,C. Roccaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526920223,670,1,2,79,33,dzxypx8djih58p668surbi4qm,1,27.9,4.9,2023-04-01T19:48:50.261Z,2023-04-07T14:48:15Z,4154602987,212,37.9,4154602981,140,62.8,4154602991,1,,4154602989,213,0.3,4154602973,155,,4154602977,56,Right,4154602985,141,18.9,,,,ejnchs99plocbhm7txy6r3s9h,B. St-Georges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526920229,671,50,2,79,36,dzxypx8djih58p668surbi4qm,1,62.1,20.8,2023-04-01T19:48:52.391Z,2023-04-01T19:48:54Z,4154603015,56,Right,4154603153,233,653,4154603017,286,,,,,,,,,,,,,,,,,5tv4la0or9dxgp7x5vbxs94vd,C. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526920245,653,7,2,79,36,c3v2ohfuzoqmc8ljm65hi80sj,0,37.9,79.2,2023-04-01T19:48:52.392Z,2023-04-07T14:48:25Z,4169723951,383,,4154603117,285,,4154603149,233,671,4154603115,56,Back,,,,,,,,,,,,,e4lfaia255nw9ndnol0mvxc2y,A. Prisock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526921033,663,50,2,79,37,c3v2ohfuzoqmc8ljm65hi80sj,1,38.9,80.6,2023-04-01T19:48:53.557Z,2023-04-07T14:48:57Z,4154608143,233,672,4154607581,286,,4154607579,56,Back,,,,,,,,,,,,,,,,cgfk0e62cesbgieslfge2p61h,S. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526920283,672,7,2,79,37,dzxypx8djih58p668surbi4qm,0,61.1,19.4,2023-04-01T19:48:53.558Z,2023-04-07T14:48:58Z,4169725841,385,,4154608105,233,663,4154606335,285,,4154603315,56,Right,,,,,,,,,,,,,5tv4la0or9dxgp7x5vbxs94vd,C. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526920281,654,49,2,79,38,c3v2ohfuzoqmc8ljm65hi80sj,1,37.2,72,2023-04-01T19:48:54.978Z,2023-04-07T14:48:59Z,,,,,,,,,,,,,,,,,,,,,,,,,5ni7a4s85lp22rysy5inywf3e,M. Viggiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526920307,655,1,2,79,39,c3v2ohfuzoqmc8ljm65hi80sj,1,37.2,72,2023-04-01T19:48:56.090Z,2023-04-07T14:49:00Z,4154603455,141,47.5,4154603453,140,35.2,4154603451,56,Back,4154603457,212,16.8,4154603459,213,4.6,,,,,,,,,,5ni7a4s85lp22rysy5inywf3e,M. Viggiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526920341,656,1,2,79,41,c3v2ohfuzoqmc8ljm65hi80sj,0,35.2,47.5,2023-04-01T19:48:57.636Z,2023-04-01T19:49:00Z,4154603655,212,50.6,4154603659,1,,4154603647,155,,4154603651,140,71.8,4154603653,141,0.0,4154603657,213,5.6,4154603649,56,Right,,,,70bj6elm2g05zf0tfvbbta2mt,H. Solaun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526920347,657,5,2,79,44,c3v2ohfuzoqmc8ljm65hi80sj,0,76.8,-1.4,2023-04-01T19:49:00.491Z,2023-04-01T19:49:11Z,4154603683,56,Right,4154603685,347,,4154604487,233,673,,,,,,,,,,,,,,,,70bj6elm2g05zf0tfvbbta2mt,H. Solaun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526920469,673,5,2,79,44,dzxypx8djih58p668surbi4qm,1,23.2,101.4,2023-04-01T19:49:00.491Z,2023-04-01T20:16:53Z,4154604461,56,Back,4154604483,233,657,4154604463,347,,,,,,,,,,,,,,,,,5tv4la0or9dxgp7x5vbxs94vd,C. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526920479,674,1,2,79,54,dzxypx8djih58p668surbi4qm,1,18.5,100,2023-04-01T19:49:11.141Z,2023-04-01T19:49:12Z,4154604529,141,89.7,4154604531,212,17.0,4154604533,213,5.8,4154604525,56,Back,4154604527,140,32.6,4154604523,107,,,,,,,,3esajnuok17w043qxim4s6n10,T. Milazzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
