id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist,qualifier/18/value
2527910701,632,44,2,67,32,6hbfgdczbi3yg4sdpqgtu6s,1,64.8,34,2023-04-02T23:08:10.198Z,2023-04-02T23:08:20Z,4159857507,56,Center,4159857511,233,575,4159857509,286,,,,,,,,,,,,,,,,,6h8t7apz5vzk0pjxo8hbbkfhm,S. McCaskill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910693,575,44,2,67,32,966pdxhsoxaib9qt5083h8uus,0,35.2,66,2023-04-02T23:08:10.199Z,2023-04-02T23:08:12Z,4159857477,56,Back,4159857479,285,,4159857519,233,632,,,,,,,,,,,,,,,,dyfsbff9jueyw5jhjou424bo4,K. Abello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910707,633,1,2,67,32,6hbfgdczbi3yg4sdpqgtu6s,0,64.8,32,2023-04-02T23:08:10.253Z,2023-04-06T03:15:24Z,4159857559,141,35.7,4159857563,213,0.3,4159857553,168,,4159857555,56,Center,4159857557,140,73.6,4159857551,3,,4159857561,212,9.6,,,,6h8t7apz5vzk0pjxo8hbbkfhm,S. McCaskill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910697,576,49,2,67,33,966pdxhsoxaib9qt5083h8uus,1,31.1,59.6,2023-04-02T23:08:11.254Z,2023-04-02T23:45:15Z,,,,,,,,,,,,,,,,,,,,,,,,,91pl4sfwk9t4ybwanj8dlwahg,M. Cluff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910723,577,1,2,67,33,966pdxhsoxaib9qt5083h8uus,1,31.1,59.6,2023-04-02T23:08:11.496Z,2023-04-02T23:45:10Z,4159857627,140,36.5,4159857625,56,Back,4159857631,212,5.7,4159857629,141,60.5,4159857633,213,0.1,,,,,,,,,,91pl4sfwk9t4ybwanj8dlwahg,M. Cluff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527921577,786,1,2,67,34,966pdxhsoxaib9qt5083h8uus,0,38.3,60.3,2023-04-02T23:08:11.792Z,2023-04-02T23:45:14Z,4159925175,213,0.8,4159925167,56,Back,4159925171,141,63.2,4159925169,140,40.0,4159925173,212,2.7,,,,,,,,,,dyfsbff9jueyw5jhjou424bo4,K. Abello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910727,578,4,2,67,35,966pdxhsoxaib9qt5083h8uus,1,36.6,62,2023-04-02T23:08:13.046Z,2023-04-02T23:08:18Z,4159857647,56,Back,4159857645,10,,4159857739,233,634,4159857651,286,,4159857649,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910743,634,4,2,67,35,6hbfgdczbi3yg4sdpqgtu6s,0,63.4,38,2023-04-02T23:08:13.047Z,2023-04-02T23:08:18Z,4159857735,152,,4159857737,285,,4159857731,10,,4159857743,233,578,4159857733,56,Center,,,,,,,,,,6h8t7apz5vzk0pjxo8hbbkfhm,S. McCaskill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910817,581,1,2,67,56,966pdxhsoxaib9qt5083h8uus,0,41.8,62.3,2023-04-02T23:08:33.944Z,2023-04-02T23:08:35Z,4159858165,152,,4159858175,213,5.7,4159858171,141,30.0,4159858177,1,,4159858167,56,Center,4159858161,5,,4159858163,155,,4159858173,212,39.8,4ptow542cf8xp3kct4sbydh5g,C. Cosme,4159858169,140,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910841,635,1,2,67,58,6hbfgdczbi3yg4sdpqgtu6s,1,17.7,75.9,2023-04-02T23:08:36.358Z,2023-04-02T23:08:40Z,4159858319,140,24.3,4159858321,141,87.8,4159858325,213,0.9,4159858323,212,10.7,4159858317,56,Back,4159858315,3,,,,,,,,1enu619pvakj78wtsfuilbj3e,M. Vignola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910843,636,49,2,68,0,6hbfgdczbi3yg4sdpqgtu6s,1,24.1,90,2023-04-02T23:08:38.566Z,2023-04-02T23:42:37Z,,,,,,,,,,,,,,,,,,,,,,,,,8kpc8oizpun31b1a8jxm8f7ys,S. Camberos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910847,637,61,2,68,1,6hbfgdczbi3yg4sdpqgtu6s,0,24.5,94.8,2023-04-02T23:08:39.430Z,2023-04-02T23:42:39Z,4159858339,56,Back,,,,,,,,,,,,,,,,,,,,,,8kpc8oizpun31b1a8jxm8f7ys,S. Camberos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910853,582,5,2,68,2,966pdxhsoxaib9qt5083h8uus,1,73.1,-1.7,2023-04-02T23:08:40.046Z,2023-04-02T23:42:40Z,4159858373,233,638,4159858371,347,,4159858369,56,Right,,,,,,,,,,,,,,,,4ptow542cf8xp3kct4sbydh5g,C. Cosme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910849,638,5,2,68,2,6hbfgdczbi3yg4sdpqgtu6s,0,26.9,101.7,2023-04-02T23:08:40.046Z,2023-04-02T23:42:41Z,4159858341,56,Back,4159858381,233,582,4159858343,347,,,,,,,,,,,,,,,,,8kpc8oizpun31b1a8jxm8f7ys,S. Camberos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910857,583,1,2,68,5,966pdxhsoxaib9qt5083h8uus,1,71.3,0,2023-04-02T23:08:43.175Z,2023-04-02T23:09:20Z,4159858389,140,82.2,4159858391,141,6.8,4159858395,213,0.5,4159858385,107,,4159858393,212,12.7,4159858387,56,Right,,,,,,,3cyj9a2fjtx4xd0bqdh6g3azu,H. McCutcheon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910991,585,61,2,68,6,966pdxhsoxaib9qt5083h8uus,0,78.5,10.4,2023-04-02T23:08:44.166Z,2023-04-02T23:09:17Z,4159859093,56,Right,,,,,,,,,,,,,,,,,,,,,,9hnfv1rr3nnsu8puxgd05teqd,Adriana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910863,639,43,2,68,6,6hbfgdczbi3yg4sdpqgtu6s,1,0,0,2023-04-02T23:08:44.454Z,2023-04-02T23:09:03Z,4159858847,144,1,4159858437,213,0.5,4159858431,140,32.0,4159858435,212,13.6,4159858427,3,0,4159858433,141,92.4,4159858429,56,Back,,,,1enu619pvakj78wtsfuilbj3e,M. Vignola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910865,640,49,2,68,7,6hbfgdczbi3yg4sdpqgtu6s,1,32,92.4,2023-04-02T23:08:45.414Z,2023-04-02T23:08:45Z,,,,,,,,,,,,,,,,,,,,,,,,,8kpc8oizpun31b1a8jxm8f7ys,S. Camberos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910869,641,1,2,68,7,6hbfgdczbi3yg4sdpqgtu6s,1,32,92.4,2023-04-02T23:08:45.750Z,2023-04-02T23:08:47Z,4159858449,56,Back,4159858457,213,4.6,4159858451,140,31.1,4159858455,212,10.3,4159858453,141,77.3,,,,,,,,,,8kpc8oizpun31b1a8jxm8f7ys,S. Camberos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910875,642,1,2,68,9,6hbfgdczbi3yg4sdpqgtu6s,1,31.1,77.3,2023-04-02T23:08:46.918Z,2023-04-02T23:08:48Z,4159858485,213,0.9,4159858481,141,84.8,4159858479,140,35.3,4159858477,56,Back,4159858483,212,6.7,,,,,,,,,,9aj5gfycwgc6r0b550zagl4a1,D. Weatherholt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910881,643,4,2,68,9,6hbfgdczbi3yg4sdpqgtu6s,1,32.6,85.2,2023-04-02T23:08:47.685Z,2023-04-02T23:08:49Z,4159858521,152,,4159858519,56,Back,4159858543,233,584,4159858517,13,,4159858547,285,,4159858523,265,,,,,,,,6h8t7apz5vzk0pjxo8hbbkfhm,S. McCaskill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527910877,584,4,2,68,9,966pdxhsoxaib9qt5083h8uus,0,67.4,14.8,2023-04-02T23:08:47.686Z,2023-04-02T23:08:49Z,4159858497,152,,4159858499,265,,4159858569,233,643,4159858493,56,Right,4159858501,286,,4159858489,13,,,,,,,,91pl4sfwk9t4ybwanj8dlwahg,M. Cluff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527911029,644,1,2,68,45,6hbfgdczbi3yg4sdpqgtu6s,1,27.1,79.1,2023-04-02T23:09:23.272Z,2023-04-02T23:10:22Z,4159859355,157,,4159859357,152,,4159859365,212,48.7,4159859361,140,73.3,4159859367,213,0.1,4159859363,141,85.0,4159859359,56,Left,4159859353,5,,bxf73uaptcz0uj7uy1g0euod1,D. Haračić,4159859369,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527911049,645,1,2,68,49,6hbfgdczbi3yg4sdpqgtu6s,1,72.5,89.3,2023-04-02T23:09:26.823Z,2023-04-04T22:35:27Z,4159859409,141,88.7,4159859413,213,3.2,4164074443,155,,4159859405,56,Back,4159859407,140,48.9,4159859411,212,24.8,,,,,,,7gvdzul3qvjac851i2gfsf8tm,S. Charley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527911065,646,1,2,68,50,6hbfgdczbi3yg4sdpqgtu6s,1,40.7,88.9,2023-04-02T23:09:28.552Z,2023-04-02T23:09:34Z,4159859555,212,21.9,4159859551,140,60.1,4159859549,56,Center,4159859557,213,5.9,4159859553,141,76.9,4159859547,157,,4159859559,1,,,,,1enu619pvakj78wtsfuilbj3e,M. Vignola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527911067,647,61,2,68,55,6hbfgdczbi3yg4sdpqgtu6s,0,56.1,86,2023-04-02T23:09:33.631Z,2023-04-02T23:42:47Z,4159859563,56,Left,,,,,,,,,,,,,,,,,,,,,,7gvdzul3qvjac851i2gfsf8tm,S. Charley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527911063,586,61,2,68,56,966pdxhsoxaib9qt5083h8uus,0,37.8,15.7,2023-04-02T23:09:33.990Z,2023-04-02T23:09:34Z,4159859545,56,Back,,,,,,,,,,,,,,,,,,,,,,91pl4sfwk9t4ybwanj8dlwahg,M. Cluff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527911079,648,1,2,68,58,6hbfgdczbi3yg4sdpqgtu6s,1,43.1,73.9,2023-04-02T23:09:36.280Z,2023-04-02T23:09:41Z,4159859633,56,Back,4159859641,213,2.8,4159859635,140,32.1,4159859639,212,12.5,4159859637,141,80.9,,,,,,,,,,7gvdzul3qvjac851i2gfsf8tm,S. Charley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527911083,649,1,2,69,3,6hbfgdczbi3yg4sdpqgtu6s,1,38.3,66.3,2023-04-02T23:09:40.792Z,2023-04-02T23:09:43Z,4159859671,141,73.3,4159859667,56,Center,4159859665,155,,4159859675,213,0.2,4159859669,140,64.6,4159859673,212,28.0,,,,,,,6opd7nuh51c7p6pn6w04yuntg,M. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527911105,650,1,2,69,5,6hbfgdczbi3yg4sdpqgtu6s,1,64.6,73.3,2023-04-02T23:09:43.432Z,2023-04-02T23:09:49Z,4159859835,141,95.1,4159859831,56,Left,4159859837,212,25.5,4159859829,3,,4159859839,213,0.6,4159859833,140,84.4,,,,,,,7gvdzul3qvjac851i2gfsf8tm,S. Charley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527911115,651,1,2,69,13,6hbfgdczbi3yg4sdpqgtu6s,1,93.4,83.3,2023-04-02T23:09:51.192Z,2023-04-02T23:09:51Z,4159859913,213,2.6,4159859905,56,Left,4159859909,141,87.4,4159859911,212,5.9,4159859907,140,88.5,,,,,,,,,,8kpc8oizpun31b1a8jxm8f7ys,S. Camberos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527911157,652,43,2,69,13,6hbfgdczbi3yg4sdpqgtu6s,1,0,0,2023-04-02T23:09:51.720Z,2023-04-02T23:10:04Z,4159860305,144,12,4159860113,140,88.2,4159860115,141,87.2,4159860117,212,0.3,4159860111,56,Left,4159860119,213,3.5,,,,,,,8kpc8oizpun31b1a8jxm8f7ys,S. Camberos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527911205,655,1,2,69,15,6hbfgdczbi3yg4sdpqgtu6s,0,84.9,87.6,2023-04-02T23:09:53.344Z,2023-04-04T22:36:41Z,4159860649,140,97.4,4164075545,20,,4164075541,225,,4159860645,2,,4159860653,212,31.3,4159860651,141,45.8,4159860655,213,5.1,4159860647,155,,6h8t7apz5vzk0pjxo8hbbkfhm,S. McCaskill,4159860389,56,Center,4164075543,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527911163,653,43,2,69,19,6hbfgdczbi3yg4sdpqgtu6s,1,0,0,2023-04-02T23:09:57.416Z,2023-04-02T23:10:03Z,4159860135,56,Left,4159860229,144,39,4159860131,22,0,4159860133,69,0,4159860141,252,0,,,,,,,,,,6h8t7apz5vzk0pjxo8hbbkfhm,S. McCaskill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527911171,587,12,2,69,20,966pdxhsoxaib9qt5083h8uus,1,1.7,53.2,2023-04-02T23:09:58.222Z,2023-04-02T23:11:41Z,4159860661,141,53.6,4159860165,56,Back,4159860665,213,3.1,4159860657,167,,4159860663,212,3.9,4159860659,140,0.0,,,,,,,7e8f4kfwcucaj4239xz0rai1h,A. Moorhouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527911177,588,6,2,69,21,966pdxhsoxaib9qt5083h8uus,0,4.4,42.8,2023-04-02T23:09:58.937Z,2023-04-04T22:37:10Z,4159860203,73,,4159860285,233,654,4159860201,56,Back,,,,,,,,,,,,,,,,7e8f4kfwcucaj4239xz0rai1h,A. Moorhouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527911167,654,6,2,69,21,6hbfgdczbi3yg4sdpqgtu6s,1,95.6,57.2,2023-04-02T23:09:58.937Z,2023-04-02T23:10:04Z,4159860149,75,,4159860147,56,Center,4159860213,233,588,,,,,,,,,,,,,,,,6h8t7apz5vzk0pjxo8hbbkfhm,S. McCaskill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527911285,656,1,2,69,48,6hbfgdczbi3yg4sdpqgtu6s,0,99.7,0.2,2023-04-02T23:10:26.458Z,2023-04-04T22:37:14Z,4159860923,212,32.9,4159860917,56,Center,4159860913,155,,4159860927,213,1.7,4159860909,2,,4159860929,1,,4159860911,6,,4159860915,223,,18kiz7s5jlyotkb4p0sbbxyol,C. Emslie,4164076001,72,,4159860919,140,4159860921,141,48.2,,,,,,,,,,,96.1,,,,,,,,,,,,,,,,,,,
2527911289,589,12,2,69,50,966pdxhsoxaib9qt5083h8uus,1,4.7,52.9,2023-04-02T23:10:28.597Z,2023-04-02T23:44:15Z,4159860947,212,8.2,4159860941,56,Back,4159860949,213,5.1,4159860945,141,41.9,4159860943,140,7.8,4159871389,15,,,,,,,,9yvkpwm78jaqr321imfc3rrbo,E. Madril,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527911305,590,12,2,69,52,966pdxhsoxaib9qt5083h8uus,1,7.8,41.9,2023-04-02T23:10:30.469Z,2023-04-02T23:10:33Z,4159861025,212,7.3,4159861019,56,Back,4159861021,140,9.9,4159861027,213,1.3,4159861023,141,52.2,,,,,,,,,,9hnfv1rr3nnsu8puxgd05teqd,Adriana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527911307,591,44,2,69,53,966pdxhsoxaib9qt5083h8uus,1,9.2,50.3,2023-04-02T23:10:31.112Z,2023-04-02T23:16:01Z,4159861043,233,657,4159861031,285,,4159861029,56,Back,,,,,,,,,,,,,,,,91pl4sfwk9t4ybwanj8dlwahg,M. Cluff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527911295,657,44,2,69,53,6hbfgdczbi3yg4sdpqgtu6s,0,90.8,49.7,2023-04-02T23:10:31.113Z,2023-04-02T23:10:34Z,4159860977,286,,4159860975,56,Center,4159861061,233,591,,,,,,,,,,,,,,,,1enu619pvakj78wtsfuilbj3e,M. Vignola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527911311,592,12,2,69,53,966pdxhsoxaib9qt5083h8uus,1,9.9,52.2,2023-04-02T23:10:31.114Z,2023-04-06T03:15:20Z,4159861065,140,20.9,4159861071,213,5.7,4159861067,141,40.1,4159861069,212,14.2,4159861063,56,Back,4159861073,15,,,,,,,,91pl4sfwk9t4ybwanj8dlwahg,M. Cluff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527911525,665,61,2,69,54,6hbfgdczbi3yg4sdpqgtu6s,1,85.4,56.4,2023-04-02T23:10:32.235Z,2023-04-02T23:11:34Z,4159862551,56,Center,,,,,,,,,,,,,,,,,,,,,,5ctvnqq716lbj0l9prrp8vb4k,L. Nabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527911321,658,1,2,69,55,6hbfgdczbi3yg4sdpqgtu6s,0,80.5,58.5,2023-04-02T23:10:33.193Z,2023-04-02T23:11:09Z,4159861139,212,29.9,4159861137,141,14.5,4159861141,213,4.7,4159861135,140,79.8,4159861133,56,Right,,,,,,,,,,7gvdzul3qvjac851i2gfsf8tm,S. Charley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527911325,659,43,2,69,58,6hbfgdczbi3yg4sdpqgtu6s,1,0,0,2023-04-02T23:10:35.976Z,2023-04-02T23:10:56Z,4159861147,56,Center,4159861639,144,61,,,,,,,,,,,,,,,,,,,8kpc8oizpun31b1a8jxm8f7ys,S. Camberos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527911323,593,49,2,69,58,966pdxhsoxaib9qt5083h8uus,1,27.5,74.4,2023-04-02T23:10:36.151Z,2023-04-02T23:11:09Z,,,,,,,,,,,,,,,,,,,,,,,,,dyfsbff9jueyw5jhjou424bo4,K. Abello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527911353,594,1,2,70,1,966pdxhsoxaib9qt5083h8uus,1,30.2,77.2,2023-04-02T23:10:39.333Z,2023-04-02T23:11:12Z,4159861283,140,42.6,4159861285,141,60.9,4159861287,212,17.1,4159861281,56,Back,4159861289,213,5.6,,,,,,,,,,dyfsbff9jueyw5jhjou424bo4,K. Abello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527911381,595,1,2,70,4,966pdxhsoxaib9qt5083h8uus,1,53.4,65.5,2023-04-02T23:10:42.197Z,2023-04-02T23:11:03Z,4159861475,212,38.8,4159861471,140,87.6,4159861477,213,0.4,4159861473,141,87.2,4159861469,56,Left,4159861479,1,,,,,,,,68njvqucip0ehuz4eecppvq0a,S. Yates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527911387,596,1,2,70,13,966pdxhsoxaib9qt5083h8uus,0,97.3,72.4,2023-04-02T23:10:51.461Z,2023-04-02T23:10:52Z,4159861493,140,96.1,4159861497,212,4.0,4159861491,56,Center,4159861499,213,4.4,4159861495,141,66.8,,,,,,,,,,3cyj9a2fjtx4xd0bqdh6g3azu,H. McCutcheon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527911389,660,61,2,70,14,6hbfgdczbi3yg4sdpqgtu6s,1,5.7,43.7,2023-04-02T23:10:52.277Z,2023-04-02T23:10:52Z,4159861501,56,Back,,,,,,,,,,,,,,,,,,,,,,etdam0sfwiphiwykieovlsyy1,S. Gorden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527911397,661,12,2,70,15,6hbfgdczbi3yg4sdpqgtu6s,1,7.5,53.1,2023-04-02T23:10:53.754Z,2023-04-02T23:10:55Z,4159861559,212,16.4,4159861553,56,Back,4159861555,140,0.0,4159861557,141,32.5,4159861595,167,,4159861561,213,4.2,,,,,,,6opd7nuh51c7p6pn6w04yuntg,M. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527911395,597,6,2,70,16,966pdxhsoxaib9qt5083h8uus,1,98.4,67.2,2023-04-02T23:10:54.005Z,2023-04-02T23:10:56Z,4159861547,56,Center,4159861549,73,,4159861607,233,662,,,,,,,,,,,,,,,,3cyj9a2fjtx4xd0bqdh6g3azu,H. McCutcheon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527911399,662,6,2,70,16,6hbfgdczbi3yg4sdpqgtu6s,0,1.6,32.8,2023-04-02T23:10:54.005Z,2023-04-04T22:39:08Z,4159861611,233,597,4159861563,56,Back,4159861565,73,,,,,,,,,,,,,,,,,6opd7nuh51c7p6pn6w04yuntg,M. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527911517,598,1,2,70,43,966pdxhsoxaib9qt5083h8uus,1,99.5,99.5,2023-04-02T23:11:21.526Z,2023-04-04T22:39:49Z,4159862471,1,,4159862451,6,,4159862455,223,,4159862459,140,96.8,4159862715,210,13,4159862461,141,39.2,4159862465,212,41.1,4159862449,2,,9hnfv1rr3nnsu8puxgd05teqd,Adriana,4159862457,56,Center,4159862469,213,4164078085,20,,4159862453,155,,1,4159862717,154,,,,,4.6,,,,,,,,,,,,,,,,,,,
2527911521,599,13,2,70,46,966pdxhsoxaib9qt5083h8uus,1,96.8,39.2,2023-04-02T23:11:23.805Z,2023-04-04T22:39:49Z,4159862739,29,,4159862747,102,47.6,4159862569,25,,4159862491,56,Center,4159862743,55,598,4159862489,60,,4159862751,230,99.8,4159862571,15,,191uogxjdg4uo178qv1544jys,M. Bright,4159862575,328,,4159862753,231,4159862741,154,,4159923225,214,,,4159862737,74,,4159862749,103,76.4,47.7,,,,,,,,,,,,,,,,,,,
2527911511,663,43,2,70,46,6hbfgdczbi3yg4sdpqgtu6s,1,0,0,2023-04-02T23:11:24.570Z,2023-04-02T23:11:27Z,4159862425,56,Back,4159862427,285,0,4159862543,144,44,,,,,,,,,,,,,,,,etdam0sfwiphiwykieovlsyy1,S. Gorden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527911523,600,5,2,70,47,966pdxhsoxaib9qt5083h8uus,0,101.4,51.3,2023-04-02T23:11:25.291Z,2023-04-02T23:20:50Z,4159862503,56,Center,4159862505,346,,4159862539,233,664,,,,,,,,,,,,,,,,191uogxjdg4uo178qv1544jys,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527911515,664,5,2,70,47,6hbfgdczbi3yg4sdpqgtu6s,1,-1.4,48.7,2023-04-02T23:11:25.291Z,2023-04-02T23:11:26Z,4159862447,346,,4159862529,233,600,4159862445,56,Back,,,,,,,,,,,,,,,,etdam0sfwiphiwykieovlsyy1,S. Gorden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527911615,666,1,2,71,3,6hbfgdczbi3yg4sdpqgtu6s,1,4.1,43,2023-04-02T23:11:41.435Z,2023-04-02T23:11:42Z,4159863169,213,0.9,4159863163,140,24.5,4159863159,155,,4159863161,56,Back,4159863171,1,,4159863167,212,33.8,4159863175,74,,4159863165,141,81.5,bxf73uaptcz0uj7uy1g0euod1,D. Haračić,4159863157,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527911625,667,1,2,71,4,6hbfgdczbi3yg4sdpqgtu6s,1,24.5,81.5,2023-04-02T23:11:42.651Z,2023-04-02T23:11:43Z,4159863205,141,80.2,4159863207,212,9.6,4159863201,56,Back,4159863203,140,33.6,4159863209,213,6.2,,,,,,,,,,1enu619pvakj78wtsfuilbj3e,M. Vignola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527911627,668,1,2,71,5,6hbfgdczbi3yg4sdpqgtu6s,0,33.6,80.2,2023-04-02T23:11:43.547Z,2023-04-02T23:11:44Z,4159863223,212,10.3,4159863219,140,26.2,4159863217,56,Back,4159863221,141,70.3,4159863239,156,,4159863225,213,3.9,,,,,,,8kpc8oizpun31b1a8jxm8f7ys,S. Camberos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527911631,601,49,2,71,6,966pdxhsoxaib9qt5083h8uus,1,64,14.9,2023-04-02T23:11:44.661Z,2023-04-02T23:11:44Z,,,,,,,,,,,,,,,,,,,,,,,,,3cyj9a2fjtx4xd0bqdh6g3azu,H. McCutcheon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527911673,602,1,2,71,10,966pdxhsoxaib9qt5083h8uus,1,74.2,22.9,2023-04-02T23:11:48.342Z,2023-04-02T23:11:51Z,4159863443,56,Right,4159863447,141,19.9,4159863449,212,15.7,4159863451,213,6.2,4159863445,140,89.0,,,,,,,,,,3cyj9a2fjtx4xd0bqdh6g3azu,H. McCutcheon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527911685,603,1,2,71,13,966pdxhsoxaib9qt5083h8uus,1,94.1,24.1,2023-04-02T23:11:51.061Z,2023-04-04T22:40:57Z,4159863519,212,12.5,4159864057,154,,4159863513,140,90.0,4159864055,210,13,4159863515,141,41.3,4159863511,56,Center,4159863523,213,1.9,,,,9hnfv1rr3nnsu8puxgd05teqd,Adriana,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
