id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/12/value,assist,qualifier/14/value
2534199801,437,45,1,47,47,agxipc0vk4rtg09amjxv10nx0,0,52,32.9,2023-04-16T00:55:47.349Z,2023-04-16T00:55:50Z,4193340857,285,,4193340855,56,Center,4193341015,233,358,,,,,,,,,,,,,,,,4c6z6g6q7jq62bznylu0kjnc9,L. LaBonta,,,,,,,,,,,,,,,,,,,,,,,
2534199845,359,1,1,47,49,dzxypx8djih58p668surbi4qm,1,40.4,69.7,2023-04-16T00:55:49.501Z,2023-04-16T00:55:51Z,4193341063,140,54.2,4193341067,212,16.0,4193341061,56,Left,4193341065,141,79.7,4193341069,213,0.4,,,,,,,,,,csx5jhf4hyzld6gg790usp0wl,Y. Nagasato,,,,,,,,,,,,,,,,,,,,,,,
2534199851,360,1,1,47,50,dzxypx8djih58p668surbi4qm,1,54.2,79.7,2023-04-16T00:55:50.909Z,2023-04-16T00:55:52Z,4193341099,212,11.5,4193341095,140,59.9,4193341093,56,Left,4193341101,213,1.0,4193341097,141,94.2,,,,,,,,,,4e2l88qfahs0ey4urydb96e7e,E. Stevens,,,,,,,,,,,,,,,,,,,,,,,
2534199891,361,1,1,47,51,dzxypx8djih58p668surbi4qm,1,59.9,94.2,2023-04-16T00:55:51.966Z,2023-04-16T00:55:55Z,4193341325,212,22.8,4193341319,56,Back,4193341323,141,89.7,4193341327,213,3.3,4193341321,140,38.4,,,,,,,,,,cieyupgmnxecb4emqljudrw89,A. Wright,,,,,,,,,,,,,,,,,,,,,,,
2534199937,362,1,1,47,55,dzxypx8djih58p668surbi4qm,1,35.1,87.1,2023-04-16T00:55:55.198Z,2023-04-16T00:55:58Z,4193341579,213,4.0,4193341575,141,69.1,4193341573,140,25.5,4193341571,56,Back,4193341577,212,15.9,,,,,,,,,,3esajnuok17w043qxim4s6n10,T. Milazzo,,,,,,,,,,,,,,,,,,,,,,,
2534199973,363,1,1,47,57,dzxypx8djih58p668surbi4qm,1,26.6,70,2023-04-16T00:55:57.950Z,2023-04-16T00:56:00Z,4193341787,141,69.7,4193341783,56,Back,4193341791,213,6.3,4193341785,140,37.4,4193341789,212,11.3,,,,,,,,,,6bbodw3m9bstocysxvzfuo3my,T. Davidson,,,,,,,,,,,,,,,,,,,,,,,
2534200043,364,1,1,48,0,dzxypx8djih58p668surbi4qm,1,37.1,65.8,2023-04-16T00:56:00.238Z,2023-04-16T00:56:06Z,4193342169,141,35.2,4193342165,56,Back,4193342171,212,21.2,4193342173,213,4.5,4193342167,140,33.4,,,,,,,,,,csx5jhf4hyzld6gg790usp0wl,Y. Nagasato,,,,,,,,,,,,,,,,,,,,,,,
2534200051,365,30,1,48,0,dzxypx8djih58p668surbi4qm,1,0,0,2023-04-16T00:56:00.316Z,2023-04-16T04:44:08Z,4193342195,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534200047,438,30,1,48,0,agxipc0vk4rtg09amjxv10nx0,1,0,0,2023-04-16T00:56:00.316Z,2023-04-16T00:56:08Z,4193342181,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534212969,370,32,2,45,0,dzxypx8djih58p668surbi4qm,1,0,0,2023-04-16T01:11:48.962Z,2023-04-16T01:11:51Z,4193410749,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534212939,445,32,2,45,0,agxipc0vk4rtg09amjxv10nx0,1,0,0,2023-04-16T01:11:48.962Z,2023-04-16T01:11:49Z,4193410573,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534212979,446,1,2,45,0,agxipc0vk4rtg09amjxv10nx0,1,50.3,50.4,2023-04-16T01:11:49.062Z,2023-04-16T01:11:51Z,4193410795,56,Back,4193410799,140,42.1,4193410807,212,8.6,4193410815,279,S,4193410811,213,3.2,4193410817,278,,4193410803,141,50.0,,,,e1irspfo9xupqz2sqvyq1zp0q,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,
2534213033,447,1,2,45,2,agxipc0vk4rtg09amjxv10nx0,1,44,47.2,2023-04-16T01:11:51.453Z,2023-04-16T01:32:37Z,4193411157,56,Back,4193411163,212,16.2,4193411159,140,38.9,4193411165,213,4.4,4193411161,141,24.7,,,,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,
2534213087,448,1,2,45,6,agxipc0vk4rtg09amjxv10nx0,1,40.4,23.9,2023-04-16T01:11:55.814Z,2023-04-16T01:32:40Z,4193411451,56,Back,4193411457,212,18.1,4193411453,140,29.6,4193411455,141,44.6,4193411459,213,2.2,,,,,,,,,,15u9zrm4e4gosthf1vmkp5ht6,K. Del Fava,,,,,,,,,,,,,,,,,,,,,,,
2534213183,449,1,2,45,12,agxipc0vk4rtg09amjxv10nx0,1,30.1,44.2,2023-04-16T01:12:01.509Z,2023-04-16T01:12:05Z,4193411987,141,60.6,4193411993,213,1.2,4193411983,56,Back,4193411985,140,34.4,4193411989,212,12.0,,,,,,,,,,72e9oc63fclgqqvn3lgsjue50,G. Robinson,,,,,,,,,,,,,,,,,,,,,,,
2534213251,450,1,2,45,21,agxipc0vk4rtg09amjxv10nx0,1,34.4,60.6,2023-04-16T01:12:10.359Z,2023-04-16T01:12:11Z,4193412449,212,19.0,4193412445,140,37.8,4193412447,141,33.1,4193412451,213,4.9,4193412443,56,Back,,,,,,,,,,cdh996gimeb2p2bqgtdgkji1g,J. Winebrenner,,,,,,,,,,,,,,,,,,,,,,,
2534213281,451,1,2,45,22,agxipc0vk4rtg09amjxv10nx0,0,38.2,33.3,2023-04-16T01:12:11.550Z,2023-04-16T01:12:13Z,4193412643,212,42.5,4193412641,141,41.5,4193412647,1,,4193412637,56,Center,4193412635,155,,4193412639,140,78.3,4193412645,213,0.1,,,,72e9oc63fclgqqvn3lgsjue50,G. Robinson,,,,,,,,,,,,,,,,,,,,,,,
2534213317,371,1,2,45,27,dzxypx8djih58p668surbi4qm,0,22.6,54.2,2023-04-16T01:12:16.560Z,2023-04-16T01:12:17Z,4193412835,212,11.6,4193412829,56,Back,4193412827,3,,4193412837,213,6.1,4193412831,140,33.4,4193412833,141,50.9,,,,,,,6bbodw3m9bstocysxvzfuo3my,T. Davidson,,,,,,,,,,,,,,,,,,,,,,,
2534213323,452,61,2,45,29,agxipc0vk4rtg09amjxv10nx0,1,74.1,54,2023-04-16T01:12:18.031Z,2023-04-16T01:41:11Z,4193508123,56,Center,,,,,,,,,,,,,,,,,,,,,,9wvoeo39cgbelv8ddqin3aaga,H. Mace,,,,,,,,,,,,,,,,,,,,,,,
2534213329,453,1,2,45,29,agxipc0vk4rtg09amjxv10nx0,1,68.8,38.6,2023-04-16T01:12:18.182Z,2023-04-16T01:41:12Z,4193513195,212,9.8,4193513189,56,Center,4193513193,141,29.7,4193513197,213,5.6,4193513191,140,76.2,,,,,,,,,,5ekbwy8vf1l1jzj6txawrg7h1,Debinha,,,,,,,,,,,,,,,,,,,,,,,
2534232181,631,1,2,45,31,agxipc0vk4rtg09amjxv10nx0,1,68,33,2023-04-16T01:12:20.709Z,2023-04-16T01:41:13Z,4193516101,141,43.7,4193516105,213,0.7,4193516103,212,12.0,4193516097,56,Center,4193516099,140,77.1,,,,,,,,,,4c6z6g6q7jq62bznylu0kjnc9,L. LaBonta,,,,,,,,,,,,,,,,,,,,,,,
2534213501,454,4,2,45,41,agxipc0vk4rtg09amjxv10nx0,1,80.6,37.3,2023-04-16T01:12:30.374Z,2023-04-16T01:43:45Z,4193413947,13,,4193413955,286,,4193413951,152,,4193414495,233,372,4193413953,265,,4193413949,56,Center,,,,,,,5ekbwy8vf1l1jzj6txawrg7h1,Debinha,,,,,,,,,,,,,,,,,,,,,,,
2534213587,372,4,2,45,41,dzxypx8djih58p668surbi4qm,0,19.4,62.7,2023-04-16T01:12:30.375Z,2023-04-16T02:23:25Z,4193414453,13,,4193414461,285,,4193414457,152,,4193414559,233,454,4193414455,56,Back,4193414459,265,,,,,,,,cnxanwub8nm1jokerrs83mk4q,P. Hocking,,,,,,,,,,,,,,,,,,,,,,,
2534276887,742,43,2,45,58,dzxypx8djih58p668surbi4qm,1,0,0,2023-04-16T01:12:46.962Z,2023-04-16T03:14:34Z,4193751405,56,Center,4193756183,144,44,4193751407,286,0,,,,,,,,,,,,,,,,cnxanwub8nm1jokerrs83mk4q,P. Hocking,,,,,,,,,,,,,,,,,,,,,,,
2534277595,744,43,2,45,58,dzxypx8djih58p668surbi4qm,1,0,0,2023-04-16T01:12:46.962Z,2023-04-16T03:14:31Z,4193755615,56,Center,4193756101,144,44,4193755617,286,0,,,,,,,,,,,,,,,,cnxanwub8nm1jokerrs83mk4q,P. Hocking,,,,,,,,,,,,,,,,,,,,,,,
2534214099,455,1,2,46,18,agxipc0vk4rtg09amjxv10nx0,0,72.5,25.8,2023-04-16T01:13:07.728Z,2023-04-16T03:03:05Z,4193734003,1,,4193417131,212,35.2,4193417101,2,,4193417113,152,,4193417121,56,Center,4193417109,155,,4193417129,141,70.3,4193417105,5,,5ekbwy8vf1l1jzj6txawrg7h1,Debinha,4193417125,140,4193417135,213,1.0,,,,,89.7,,,,,,,,,,,,,
2534214203,373,4,2,46,21,dzxypx8djih58p668surbi4qm,1,7.4,35.4,2023-04-16T01:13:10.419Z,2023-04-16T01:13:15Z,4193417683,152,,4193417687,285,,4193417677,294,,4193417675,13,,4193417679,56,Back,4193417701,233,456,,,,,,,cieyupgmnxecb4emqljudrw89,A. Wright,,,,,,,,,,,,,,,,,,,,,,,
2534214191,456,4,2,46,21,agxipc0vk4rtg09amjxv10nx0,0,92.6,64.6,2023-04-16T01:13:10.420Z,2023-04-16T01:13:16Z,4193417623,13,,4193417631,152,,4193417627,294,,4193417629,56,Center,4193417711,233,373,4193417635,286,,,,,,,,96jcamlgo8nghmr2s0m0q2lbe,C. Curran,,,,,,,,,,,,,,,,,,,,,,,
2534214359,374,1,2,46,41,dzxypx8djih58p668surbi4qm,1,9.9,36,2023-04-16T01:13:30.306Z,2023-04-16T01:13:32Z,4193418705,56,Back,4193418709,141,17.3,4193418701,5,,4193418713,213,5.2,4193418707,140,16.5,4193418711,212,14.5,4193418703,152,,,,,cbhcuvuqi3gxgln6n463vz9at,A. Naeher,,,,,,,,,,,,,,,,,,,,,,,
2534214367,375,1,2,46,43,dzxypx8djih58p668surbi4qm,1,16.5,17.3,2023-04-16T01:13:32.658Z,2023-04-16T01:13:34Z,4193418755,212,13.3,4193418749,56,Back,4193418753,141,3.7,4193418751,140,25.6,4193418757,213,5.5,,,,,,,,,,4ullol3wa4qdi9ydgrxgxbcgl,C. Krueger,,,,,,,,,,,,,,,,,,,,,,,
2534214437,376,1,2,46,44,dzxypx8djih58p668surbi4qm,1,25.6,3.7,2023-04-16T01:13:33.922Z,2023-04-16T01:13:39Z,4193419141,140,16.5,4193419147,213,2.7,4193419143,141,9.8,4193419139,56,Back,4193419145,212,10.4,,,,,,,,,,ejnchs99plocbhm7txy6r3s9h,B. St-Georges,,,,,,,,,,,,,,,,,,,,,,,
2534214559,377,4,2,46,52,dzxypx8djih58p668surbi4qm,1,16.6,15.5,2023-04-16T01:13:41.731Z,2023-04-16T01:13:48Z,4193419777,285,,4193419771,56,Back,4193419789,233,457,4193419775,265,,4193419773,152,,4193419769,13,,,,,,,,4ullol3wa4qdi9ydgrxgxbcgl,C. Krueger,,,,,,,,,,,,,,,,,,,,,,,
2534214537,457,4,2,46,52,agxipc0vk4rtg09amjxv10nx0,0,83.4,84.5,2023-04-16T01:13:41.732Z,2023-04-16T01:14:03Z,4193419619,13,,4193419629,265,,4193419625,56,Left,4193419807,233,377,4193419631,286,,4193419627,152,,,,,,,,96jcamlgo8nghmr2s0m0q2lbe,C. Curran,,,,,,,,,,,,,,,,,,,,,,,
2534214871,378,1,2,47,16,dzxypx8djih58p668surbi4qm,0,18.8,14.6,2023-04-16T01:14:05.413Z,2023-04-16T01:14:10Z,4193421439,140,67.5,4193421435,152,,4193421445,213,6.2,4193421441,141,10.4,4193421447,1,,4193421437,56,Right,4193421431,5,,4193421433,155,,4ullol3wa4qdi9ydgrxgxbcgl,C. Krueger,4193421443,212,,,,,,,,51.2,,,,,,,,,,,,,
2534214887,458,12,2,47,22,agxipc0vk4rtg09amjxv10nx0,1,27.3,92.4,2023-04-16T01:14:10.964Z,2023-04-16T01:14:12Z,4193421531,56,Back,4193421537,212,7.3,4193421533,140,31.4,4193421599,167,,4193421535,141,100.0,4193421539,213,0.9,,,,,,,cdh996gimeb2p2bqgtdgkji1g,J. Winebrenner,,,,,,,,,,,,,,,,,,,,,,,
2534214969,379,5,2,47,22,dzxypx8djih58p668surbi4qm,1,67.9,-1.5,2023-04-16T01:14:11.919Z,2023-04-16T04:44:02Z,4193422039,233,459,4193422009,347,,4193422007,56,Right,,,,,,,,,,,,,,,,4ullol3wa4qdi9ydgrxgxbcgl,C. Krueger,,,,,,,,,,,,,,,,,,,,,,,
2534214893,459,5,2,47,22,agxipc0vk4rtg09amjxv10nx0,0,32.1,101.5,2023-04-16T01:14:11.919Z,2023-04-16T01:14:18Z,4193422069,233,379,4193421581,347,,4193421579,56,Back,,,,,,,,,,,,,,,,cdh996gimeb2p2bqgtdgkji1g,J. Winebrenner,,,,,,,,,,,,,,,,,,,,,,,
2534215019,380,1,2,47,28,dzxypx8djih58p668surbi4qm,1,67.2,0,2023-04-16T01:14:17.348Z,2023-04-16T02:25:10Z,4193422221,212,15.4,4193422213,107,,4193422219,141,7.7,4193422215,56,Right,4193650645,210,15,4193422223,213,0.4,4193422217,140,80.5,,,,ejnchs99plocbhm7txy6r3s9h,B. St-Georges,,,,,,,,,,,,,,,,,,,,1,,,
2534215083,381,3,2,47,31,dzxypx8djih58p668surbi4qm,1,86.4,12.8,2023-04-16T01:14:20.180Z,2023-04-16T01:14:25Z,4193422551,286,,4193422549,56,Right,4193422603,233,460,,,,,,,,,,,,,,,,5tv4la0or9dxgp7x5vbxs94vd,C. Matthews,,,,,,,,,,,,,,,,,,,,,,,
2534215053,460,45,2,47,31,agxipc0vk4rtg09amjxv10nx0,0,13.6,87.2,2023-04-16T01:14:20.180Z,2023-04-16T01:14:25Z,4193422631,233,381,4193422417,56,Back,4193422419,285,,,,,,,,,,,,,,,,,736jvvtkgwc3g1vooviaod33d,I. Rodriguez,,,,,,,,,,,,,,,,,,,,,,,
2534215091,382,15,2,47,35,dzxypx8djih58p668surbi4qm,1,95.2,27.9,2023-04-16T01:14:24.117Z,2023-04-16T02:25:10Z,4193433785,215,,4193650663,29,,4193433789,146,99.4,4193433779,76,,4193650661,62,,4193422585,22,,4193433791,147,47.7,4193422589,56,Center,5tv4la0or9dxgp7x5vbxs94vd,C. Matthews,4193433781,102,4193432925,20,,4193433783,103,4193432943,233,53.6,17.1,461,4193650665,55,,,,,,,380,,
2534215105,461,10,2,47,35,agxipc0vk4rtg09amjxv10nx0,1,1.2,53.4,2023-04-16T01:14:24.217Z,2023-04-16T01:16:36Z,4193422691,56,Back,4193432969,233,382,4193423903,179,,4193422689,182,,4193423901,174,,,,,,,,,,,4baep35yxj0df8fqwcvh7x8lx,A. Franch,,,,,,,,,,,,,,,,,,,,,,,
2534215147,383,13,2,47,39,dzxypx8djih58p668surbi4qm,1,85.4,74.5,2023-04-16T01:14:28.468Z,2023-04-16T02:25:37Z,4193437913,146,94.0,4193437901,75,,4193437903,102,12.9,4193422895,22,,4193437905,103,18.1,4193437909,458,,4193422899,56,Center,4193422897,64,,cieyupgmnxecb4emqljudrw89,A. Wright,4193437907,215,4193437915,147,49.1,4193437919,231,4193648855,72,,52.9,,4193436477,153,4193437917,230,98.8,,,,,,
2534215201,384,1,2,47,42,dzxypx8djih58p668surbi4qm,1,96.2,73.5,2023-04-16T01:14:31.428Z,2023-04-16T01:14:32Z,4193423185,212,11.1,4193423179,56,Center,4193423183,141,65.7,4193423187,213,3.6,4193423181,140,86.9,,,,,,,,,,4e2l88qfahs0ey4urydb96e7e,E. Stevens,,,,,,,,,,,,,,,,,,,,,,,
2534215233,385,1,2,47,43,dzxypx8djih58p668surbi4qm,1,86.9,65.7,2023-04-16T01:14:32.804Z,2023-04-16T02:26:36Z,4193425221,210,15,4193423361,212,15.1,4193423357,140,79.7,4193423355,56,Center,4193423359,141,46.4,4193423363,213,4.2,,,,,,,cnxanwub8nm1jokerrs83mk4q,P. Hocking,,,,,,,,,,,,,,,,,,,,1,,,
2534215237,386,15,2,47,45,dzxypx8djih58p668surbi4qm,1,80.9,38.6,2023-04-16T01:14:34.757Z,2023-04-16T02:26:36Z,4193423389,22,,4193425233,29,,4193425247,147,49.8,4193425231,78,,4193423707,20,,4193425245,146,97.5,4193425243,215,,4193423391,18,,6zzk0lgja87zs45h8btgheled,C. Roccaro,4193425241,103,4193425239,102,50.2,4193425235,55,4193423745,233,14.6,385,463,4193423393,56,,,,,,,Center,,
2534215269,463,10,2,47,45,agxipc0vk4rtg09amjxv10nx0,1,1.2,50.9,2023-04-16T01:14:34.857Z,2023-04-16T01:14:40Z,4193423567,177,,4193423573,56,Back,4193423569,178,,4193423571,182,,4193423821,233,386,,,,,,,,,,4baep35yxj0df8fqwcvh7x8lx,A. Franch,,,,,,,,,,,,,,,,,,,,,,,
2534215263,462,52,2,47,47,agxipc0vk4rtg09amjxv10nx0,1,1.2,50.9,2023-04-16T01:14:36.565Z,2023-04-16T01:14:37Z,,,,,,,,,,,,,,,,,,,,,,,,,4baep35yxj0df8fqwcvh7x8lx,A. Franch,,,,,,,,,,,,,,,,,,,,,,,
2534215583,464,1,2,48,6,agxipc0vk4rtg09amjxv10nx0,0,10.2,51,2023-04-16T01:14:55.915Z,2023-04-16T01:14:58Z,4193425365,213,0.4,4193425493,189,,4193425367,1,,4193425361,141,90.9,4193425357,56,Left,4193425363,212,78.4,4193425355,199,,4193425359,140,80.3,4baep35yxj0df8fqwcvh7x8lx,A. Franch,,,,,,,,,,,,,,,,,,,,,,,
2534215607,387,49,2,48,9,dzxypx8djih58p668surbi4qm,1,21.4,12.3,2023-04-16T01:14:58.550Z,2023-04-16T01:14:58Z,,,,,,,,,,,,,,,,,,,,,,,,,4ullol3wa4qdi9ydgrxgxbcgl,C. Krueger,,,,,,,,,,,,,,,,,,,,,,,
2534215657,388,1,2,48,10,dzxypx8djih58p668surbi4qm,1,18.8,10.4,2023-04-16T01:14:59.813Z,2023-04-16T01:15:01Z,4193425779,56,Back,4193425785,212,17.5,4193425781,140,5.5,4193425787,213,2.5,4193425783,141,25.8,,,,,,,,,,4ullol3wa4qdi9ydgrxgxbcgl,C. Krueger,,,,,,,,,,,,,,,,,,,,,,,
2534215681,389,1,2,48,12,dzxypx8djih58p668surbi4qm,0,4.7,27.3,2023-04-16T01:15:01.702Z,2023-04-16T01:15:04Z,4193425967,141,7.6,4193425973,1,,4193425961,157,,4193425965,140,39.7,4193425969,212,39.1,4193425963,56,Back,4193425971,213,5.9,,,,cbhcuvuqi3gxgln6n463vz9at,A. Naeher,,,,,,,,,,,,,,,,,,,,,,,
2534215701,465,61,2,48,16,agxipc0vk4rtg09amjxv10nx0,0,62.4,98,2023-04-16T01:15:05.780Z,2023-04-16T01:15:05Z,4193426053,56,Left,,,,,,,,,,,,,,,,,,,,,,96jcamlgo8nghmr2s0m0q2lbe,C. Curran,,,,,,,,,,,,,,,,,,,,,,,
2534216011,390,5,2,48,17,dzxypx8djih58p668surbi4qm,1,39.6,-1.6,2023-04-16T01:15:06.172Z,2023-04-16T04:44:02Z,4193427791,233,466,4193427767,347,,4193427765,56,Back,,,,,,,,,,,,,,,,cbhcuvuqi3gxgln6n463vz9at,A. Naeher,,,,,,,,,,,,,,,,,,,,,,,
2534215703,466,5,2,48,17,agxipc0vk4rtg09amjxv10nx0,0,60.4,101.6,2023-04-16T01:15:06.172Z,2023-04-16T01:15:26Z,4193427819,233,390,4193426077,347,,4193426075,56,Left,,,,,,,,,,,,,,,,96jcamlgo8nghmr2s0m0q2lbe,C. Curran,,,,,,,,,,,,,,,,,,,,,,,
2534216047,391,1,2,48,37,dzxypx8djih58p668surbi4qm,0,42.1,0,2023-04-16T01:15:26.150Z,2023-04-16T01:15:28Z,4193427973,212,31.3,4193427967,56,Right,4193427969,140,71.0,4193427971,141,10.0,4193427963,107,,4193427977,1,,4193427975,213,0.2,,,,ejnchs99plocbhm7txy6r3s9h,B. St-Georges,,,,,,,,,,,,,,,,,,,,,,,
2534216087,467,1,2,48,40,agxipc0vk4rtg09amjxv10nx0,0,33.2,93.2,2023-04-16T01:15:29.156Z,2023-04-16T01:15:32Z,4193428191,212,17.8,4193428183,3,,4193428193,213,4.5,4193428187,140,28.8,4193428189,141,67.9,4193428185,56,Back,,,,,,,9wvoeo39cgbelv8ddqin3aaga,H. Mace,,,,,,,,,,,,,,,,,,,,,,,
2534216255,392,1,2,48,44,dzxypx8djih58p668surbi4qm,1,71,34.2,2023-04-16T01:15:33.495Z,2023-04-16T01:16:28Z,4193432381,4,,4193431567,210,16,4193431569,154,,4193429099,56,Center,4193429113,213,0.8,4193431571,22,,4193429101,140,84.2,4193429109,212,19.6,4e2l88qfahs0ey4urydb96e7e,E. Stevens,4193429105,141,,,,,,,,54.5,,,,,,,,,,,,1,
2534216263,393,16,2,48,50,dzxypx8djih58p668surbi4qm,1,85.2,64.9,2023-04-16T01:15:39.351Z,2023-04-16T01:16:17Z,4193429887,374,2023-04-16 02:15:38.238,4193431623,80,,4193431633,102,46.4,4193429147,64,,4193429149,56,Center,4193429145,22,,4193429891,375,48:49.276,4193429883,72,,cnxanwub8nm1jokerrs83mk4q,P. Hocking,4193431629,55,4193431625,29,,4193431639,230,4193431635,103,392,97.7,5.7,4193431637,328,4193431627,154,,4193431641,231,,,,53.1
2534217153,468,1,2,49,56,agxipc0vk4rtg09amjxv10nx0,1,50.2,50.1,2023-04-16T01:16:45.360Z,2023-04-16T01:16:47Z,4193433951,141,50.6,4193433957,279,G,4193433959,278,,4193433955,213,3.1,4193433949,140,43.0,4193433953,212,7.6,4193433947,56,Back,,,,5ekbwy8vf1l1jzj6txawrg7h1,Debinha,,,,,,,,,,,,,,,,,,,,,,,
2534217183,469,1,2,49,58,agxipc0vk4rtg09amjxv10nx0,1,43.4,50.6,2023-04-16T01:16:47.159Z,2023-04-16T01:16:49Z,4193434117,56,Center,4193434123,212,11.5,4193434119,140,54.1,4193434121,141,54.0,4193434125,213,0.2,,,,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,
2534217185,470,61,2,50,0,agxipc0vk4rtg09amjxv10nx0,0,54.7,54,2023-04-16T01:16:49.136Z,2023-04-16T01:26:31Z,4193434129,56,Center,,,,,,,,,,,,,,,,,,,,,,5ekbwy8vf1l1jzj6txawrg7h1,Debinha,,,,,,,,,,,,,,,,,,,,,,,
2534217195,394,49,2,50,1,dzxypx8djih58p668surbi4qm,1,41.2,51.3,2023-04-16T01:16:50.666Z,2023-04-16T01:16:50Z,,,,,,,,,,,,,,,,,,,,,,,,,4e2l88qfahs0ey4urydb96e7e,E. Stevens,,,,,,,,,,,,,,,,,,,,,,,
2534217241,395,3,2,50,3,dzxypx8djih58p668surbi4qm,0,40.9,42.9,2023-04-16T01:16:52.286Z,2023-04-16T01:16:55Z,4193434441,56,Back,4193434443,286,,4193434567,233,471,,,,,,,,,,,,,,,,4e2l88qfahs0ey4urydb96e7e,E. Stevens,,,,,,,,,,,,,,,,,,,,,,,
2534217219,471,7,2,50,3,agxipc0vk4rtg09amjxv10nx0,0,59.1,57.1,2023-04-16T01:16:52.287Z,2023-04-16T01:16:55Z,4193434315,56,Center,4193434485,233,395,4193434317,285,,,,,,,,,,,,,,,,,9wvoeo39cgbelv8ddqin3aaga,H. Mace,,,,,,,,,,,,,,,,,,,,,,,
2534217251,472,61,2,50,5,agxipc0vk4rtg09amjxv10nx0,0,65.9,61.4,2023-04-16T01:16:54.568Z,2023-04-16T01:17:11Z,4193434475,56,Center,,,,,,,,,,,,,,,,,,,,,,e1irspfo9xupqz2sqvyq1zp0q,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,
2534217301,473,49,2,50,8,agxipc0vk4rtg09amjxv10nx0,1,73.9,63.3,2023-04-16T01:16:57.704Z,2023-04-16T01:16:57Z,,,,,,,,,,,,,,,,,,,,,,,,,96jcamlgo8nghmr2s0m0q2lbe,C. Curran,,,,,,,,,,,,,,,,,,,,,,,
2534217341,474,1,2,50,9,agxipc0vk4rtg09amjxv10nx0,1,70.6,61.8,2023-04-16T01:16:58.488Z,2023-04-16T01:17:00Z,4193434967,56,Center,4193434973,141,44.5,4193434977,213,4.5,4193434971,140,68.3,4193434975,212,12.0,,,,,,,,,,96jcamlgo8nghmr2s0m0q2lbe,C. Curran,,,,,,,,,,,,,,,,,,,,,,,
2534217383,475,1,2,50,10,agxipc0vk4rtg09amjxv10nx0,1,69.9,44.2,2023-04-16T01:16:59.880Z,2023-04-16T01:17:02Z,4193435175,140,92.5,4193435179,212,28.5,4193435173,56,Center,4193435181,213,0.6,4193435177,141,67.3,4193435171,155,,,,,,,,4c6z6g6q7jq62bznylu0kjnc9,L. LaBonta,,,,,,,,,,,,,,,,,,,,,,,
2534217397,476,1,2,50,13,agxipc0vk4rtg09amjxv10nx0,0,91.7,69,2023-04-16T01:17:02.360Z,2023-04-16T03:02:13Z,4193435257,212,5.6,4193435249,140,94.0,4193435245,3,,4193435253,141,76.5,4193435247,56,Center,4193435259,213,1.1,,,,,,,96jcamlgo8nghmr2s0m0q2lbe,C. Curran,,,,,,,,,,,,,,,,,,,,,,,
2534217449,396,8,2,50,14,dzxypx8djih58p668surbi4qm,1,10.8,42.1,2023-04-16T01:17:03.019Z,2023-04-16T03:02:31Z,4193435443,56,Back,4193435499,15,,,,,,,,,,,,,,,,,,,,6bbodw3m9bstocysxvzfuo3my,T. Davidson,,,,,,,,,,,,,,,,,,,,,,,
2534217527,397,6,2,50,15,dzxypx8djih58p668surbi4qm,0,7.6,43,2023-04-16T01:17:04.328Z,2023-04-16T01:21:56Z,4193435985,233,477,4193435893,73,,4193435891,56,Back,,,,,,,,,,,,,,,,6bbodw3m9bstocysxvzfuo3my,T. Davidson,,,,,,,,,,,,,,,,,,,,,,,
2534217439,477,6,2,50,15,agxipc0vk4rtg09amjxv10nx0,1,92.4,57,2023-04-16T01:17:04.328Z,2023-04-16T01:17:10Z,4193435959,233,397,4193435411,56,Center,4193435413,73,,,,,,,,,,,,,,,,,96jcamlgo8nghmr2s0m0q2lbe,C. Curran,,,,,,,,,,,,,,,,,,,,,,,
