id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/12/value,assist
2527160659,570,49,2,66,4,bgkfdckqfqnfbmecbtz03n76d,1,32,34.9,2023-04-02T02:45:25.216Z,2023-04-02T02:45:25Z,,,,,,,,,,,,,,,,,,,,,,,,,domf5amhxgz82ormceatnowd1,M. Zerboni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527160703,571,1,2,66,4,bgkfdckqfqnfbmecbtz03n76d,1,32,34.9,2023-04-02T02:45:25.560Z,2023-04-02T02:45:33Z,4155926175,56,Back,4155926177,140,38.0,4155926181,212,10.7,4155926183,213,5.3,4155926179,141,22.1,,,,,,,,,,domf5amhxgz82ormceatnowd1,M. Zerboni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527160723,572,1,2,66,12,bgkfdckqfqnfbmecbtz03n76d,1,82.8,2.8,2023-04-02T02:45:33.239Z,2023-04-02T02:45:36Z,4155926263,140,85.6,4155926267,212,20.2,4155926265,141,32.2,4155926269,213,1.4,4155926261,56,Center,,,,,,,,,,1xgse8t4dm0decmpzebsphvfu,Y. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527160725,573,61,2,66,15,bgkfdckqfqnfbmecbtz03n76d,0,85.7,33,2023-04-02T02:45:36.064Z,2023-04-02T02:45:36Z,4155926273,56,Center,,,,,,,,,,,,,,,,,,,,,,cm6fzm8v38ti0aubu0q4v717t,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527160741,609,52,2,66,16,bl53jk6zlfe5f583pil7xzwi5,1,9.4,49.9,2023-04-02T02:45:37.588Z,2023-04-04T16:01:21Z,4163542469,376,,,,,,,,,,,,,,,,,,,,,,,8btgs1e799s3xyjfqloeg2iju,P. Tullis-Joyce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527160913,610,1,2,66,38,bl53jk6zlfe5f583pil7xzwi5,0,11.4,47.3,2023-04-02T02:45:59.052Z,2023-04-04T16:02:44Z,4155927293,56,Back,4155927295,140,35.9,4155927305,213,5.7,4155927301,212,30.0,4155927325,189,,4155927291,199,,4155927297,141,24.7,,,,8btgs1e799s3xyjfqloeg2iju,P. Tullis-Joyce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528607481,873,61,2,66,41,bgkfdckqfqnfbmecbtz03n76d,1,66.3,65.1,2023-04-02T02:46:02.508Z,2023-04-04T16:03:30Z,4163545105,189,,4163544907,56,Center,,,,,,,,,,,,,,,,,,,56y5qt6c03t7f5t7eoebi0wyd,M. Purce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527160909,575,49,2,66,42,bgkfdckqfqnfbmecbtz03n76d,1,75.4,45.7,2023-04-02T02:46:03.015Z,2023-04-02T02:46:03Z,,,,,,,,,,,,,,,,,,,,,,,,,cm6fzm8v38ti0aubu0q4v717t,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527160921,576,1,2,66,42,bgkfdckqfqnfbmecbtz03n76d,0,73.1,47,2023-04-02T02:46:03.631Z,2023-04-02T02:46:04Z,4155927347,56,Center,4155927353,212,17.0,4155927349,140,81.6,4155927351,141,68.2,4155927355,213,1.0,,,,,,,,,,cm6fzm8v38ti0aubu0q4v717t,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527160927,611,49,2,66,44,bl53jk6zlfe5f583pil7xzwi5,1,19,23.5,2023-04-02T02:46:05.475Z,2023-04-02T02:46:05Z,,,,,,,,,,,,,,,,,,,,,,,,,dwwgrimn3ddecp5kllvsdga8l,S. Huerta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527160941,612,1,2,66,45,bl53jk6zlfe5f583pil7xzwi5,1,18.9,23.5,2023-04-02T02:46:05.859Z,2023-04-02T02:46:07Z,4155927487,213,2.4,4155927485,212,22.4,4155927481,140,3.9,4155927483,141,46.9,4155927479,56,Back,,,,,,,,,,dwwgrimn3ddecp5kllvsdga8l,S. Huerta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527160957,613,1,2,66,46,bl53jk6zlfe5f583pil7xzwi5,0,3.9,48.2,2023-04-02T02:46:07.764Z,2023-04-02T02:46:09Z,4155927565,56,Back,4155927573,213,5.7,4155927567,140,38.5,4155927571,212,43.7,4155927569,141,12.4,4155927575,1,,4155927563,157,,,,,8btgs1e799s3xyjfqloeg2iju,P. Tullis-Joyce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527160963,577,49,2,66,49,bgkfdckqfqnfbmecbtz03n76d,1,65.9,87.1,2023-04-02T02:46:10.365Z,2023-04-02T02:46:10Z,,,,,,,,,,,,,,,,,,,,,,,,,21fk9iw8dwy2lsm66u0vkx756,J. Nighswonger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527160993,578,1,2,66,51,bgkfdckqfqnfbmecbtz03n76d,1,67.4,76.9,2023-04-02T02:46:12.087Z,2023-04-02T02:46:15Z,4155927759,212,14.0,4155927753,56,Center,4155927761,213,4.6,4155927755,140,66.4,4155927757,141,56.3,,,,,,,,,,21fk9iw8dwy2lsm66u0vkx756,J. Nighswonger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527161013,579,1,2,66,54,bgkfdckqfqnfbmecbtz03n76d,1,71.5,59,2023-04-02T02:46:14.879Z,2023-04-04T16:04:39Z,4155927867,212,14.8,4155928631,210,15,4155927861,56,Center,4155927865,141,71.1,4155927863,140,83.2,4155927869,213,0.6,,,,,,,50gw7uui815nbk6kwknwvlpsl,V. Pickett,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2527161015,580,15,2,66,56,bgkfdckqfqnfbmecbtz03n76d,1,85.9,70.3,2023-04-02T02:46:17.630Z,2023-04-04T16:04:39Z,4155928653,215,,4155928661,231,53.6,4155928283,233,614,4155928643,29,,4155927883,22,,4155927885,64,,4155928261,72,,4155928645,55,579,4t91su0ns46r00vjynp0on5qt,K. Mewis,4155927887,56,Center,4155928657,147,,67.7,4155928655,146,4163546399,78,4155928267,82,4155928651,103,4155928659,230,98.4,4155928649,102,,,87.9,,19,51.5,,,
2527161019,614,10,2,66,56,bl53jk6zlfe5f583pil7xzwi5,1,13.8,35.6,2023-04-02T02:46:17.730Z,2023-04-02T02:46:25Z,4155927921,94,,4155927923,56,Back,4155928287,233,580,,,,,,,,,,,,,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527161055,581,6,2,66,58,bgkfdckqfqnfbmecbtz03n76d,1,86.1,67.4,2023-04-02T02:46:19.748Z,2023-04-02T03:15:32Z,4155928087,56,Center,4155928115,233,615,4155928089,73,,,,,,,,,,,,,,,,,4t91su0ns46r00vjynp0on5qt,K. Mewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527161053,615,6,2,66,58,bl53jk6zlfe5f583pil7xzwi5,0,13.9,32.6,2023-04-02T02:46:19.748Z,2023-04-04T16:05:01Z,4155928081,56,Back,4155928119,233,581,4155928083,73,,,,,,,,,,,,,,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527161209,582,1,2,67,19,bgkfdckqfqnfbmecbtz03n76d,0,99.5,99.5,2023-04-02T02:46:40.329Z,2023-04-04T16:04:53Z,4155929079,2,,4155929083,155,,4155929095,213,4.5,4155929097,1,,4155929081,6,,4155929091,141,51.9,4155929089,140,92.4,4155929087,56,Center,56y5qt6c03t7f5t7eoebi0wyd,M. Purce,4163546583,20,,4155929093,212,,33.2,4155929085,223,,,,,,,,,,,,,,,,,,,,
2527161223,616,12,2,67,23,bl53jk6zlfe5f583pil7xzwi5,1,10.9,50.6,2023-04-02T02:46:44.434Z,2023-04-04T16:05:29Z,4155929193,141,77.3,4155929215,167,,4155929189,56,Back,4155929197,213,2.2,4155929191,140,0.0,4155929329,15,,4155929195,212,21.9,,,,3aj7p478dcuat6tz8096sq8dl,E. Sonnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527161241,583,6,2,67,24,bgkfdckqfqnfbmecbtz03n76d,1,96.6,37.3,2023-04-02T02:46:45.653Z,2023-04-02T03:15:32Z,4155929321,233,617,4155929305,75,,4155929303,56,Center,,,,,,,,,,,,,,,,56y5qt6c03t7f5t7eoebi0wyd,M. Purce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527161227,617,6,2,67,24,bl53jk6zlfe5f583pil7xzwi5,0,3.4,62.7,2023-04-02T02:46:45.653Z,2023-04-04T16:05:49Z,4155929209,56,Back,4155929335,233,583,4155929211,73,,,,,,,,,,,,,,,,,3aj7p478dcuat6tz8096sq8dl,E. Sonnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527161365,584,1,2,67,44,bgkfdckqfqnfbmecbtz03n76d,1,99.5,0.5,2023-04-02T02:47:05.678Z,2023-04-02T02:47:08Z,4155930101,213,2.8,4155930091,6,,4155930095,140,87.1,4155930097,141,6.5,4155930099,212,13.6,4155930093,56,Right,,,,,,,21fk9iw8dwy2lsm66u0vkx756,J. Nighswonger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527161427,585,1,2,67,47,bgkfdckqfqnfbmecbtz03n76d,1,90.8,6.8,2023-04-02T02:47:08.518Z,2023-04-04T16:05:56Z,4155930483,1,,4155930479,212,40.2,4163547675,224,,4155930473,56,Center,4163547677,20,,4155930475,140,95.1,4155930469,2,,4155930471,155,,co49l4m0my5li8yvcxgrvq0yy,Bruninha,4155930477,141,65.5,4155930481,213,,1.5,,,,,,,,,,,,,,,,,,,,,,
2527161413,618,4,2,67,52,bl53jk6zlfe5f583pil7xzwi5,1,7.4,40.4,2023-04-02T02:47:13.539Z,2023-04-04T16:06:40Z,4155931463,152,,4155930381,56,Back,4155931935,233,586,4163548437,295,,4155931467,285,,4155931461,13,,,,,,,,3aj7p478dcuat6tz8096sq8dl,E. Sonnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527161431,586,4,2,67,52,bgkfdckqfqnfbmecbtz03n76d,0,92.6,59.6,2023-04-02T02:47:13.540Z,2023-04-04T16:06:43Z,4155931927,286,,4155931921,13,,4155931925,152,,4155930505,56,Center,4163548485,295,,4155931977,233,618,,,,,,,domf5amhxgz82ormceatnowd1,M. Zerboni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527161461,587,43,2,67,58,bgkfdckqfqnfbmecbtz03n76d,1,0,0,2023-04-02T02:47:19.166Z,2023-04-02T03:31:03Z,4155930655,346,0,4155930653,56,Center,4156018329,144,5,,,,,,,,,,,,,,,,dp260wgfy9vfthkdd6tphi311,A. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527161671,619,1,2,68,25,bl53jk6zlfe5f583pil7xzwi5,1,9.1,43.1,2023-04-02T02:47:45.859Z,2023-04-02T03:16:46Z,4155931689,141,29.8,4155931695,1,,4155931683,152,,4155931679,5,,4155931691,212,40.5,4155931693,213,6.1,4155931685,56,Back,4155931681,157,,8btgs1e799s3xyjfqloeg2iju,P. Tullis-Joyce,4155931687,140,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2527161673,620,1,2,68,27,bl53jk6zlfe5f583pil7xzwi5,0,41.7,22.1,2023-04-02T02:47:48.532Z,2023-04-02T03:30:19Z,4156017161,233,588,4156017165,286,,4156017153,141,20.2,4156017159,236,,4155931703,56,Back,4156017157,213,3.7,4156017149,140,39.6,4156017155,212,2.6,78i4mxu4hxwp995udteweftgp,J. Huitema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527161721,588,74,2,68,27,bgkfdckqfqnfbmecbtz03n76d,1,59.2,69.9,2023-04-02T02:47:48.533Z,2023-04-02T03:30:48Z,4155931983,56,Center,4156017167,233,620,4155931985,285,,,,,,,,,,,,,,,,,4t91su0ns46r00vjynp0on5qt,K. Mewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527178785,831,50,2,68,29,bl53jk6zlfe5f583pil7xzwi5,1,41.2,34.8,2023-04-02T02:47:49.810Z,2023-04-04T20:42:41Z,4163976489,233,593,4156017241,56,Back,4163549635,286,,,,,,,,,,,,,,,,,4j3kopvvd3iej6p4h9z36giqd,R. Lavelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527162271,593,7,2,68,29,bgkfdckqfqnfbmecbtz03n76d,0,58.8,65.2,2023-04-02T02:47:49.811Z,2023-04-04T20:42:41Z,4163976471,233,831,4163549729,285,,4155934899,56,Center,4163549815,385,,,,,,,,,,,,,,domf5amhxgz82ormceatnowd1,M. Zerboni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527161693,621,3,2,68,30,bl53jk6zlfe5f583pil7xzwi5,1,38.9,34.7,2023-04-02T02:47:50.810Z,2023-04-04T16:08:05Z,4155933623,286,,4163549995,464,,4155931807,56,Back,4156017771,233,856,,,,,,,,,,,,,3aj7p478dcuat6tz8096sq8dl,E. Sonnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527178887,856,45,2,68,30,bgkfdckqfqnfbmecbtz03n76d,0,61.1,65.3,2023-04-02T02:47:50.810Z,2023-04-02T03:30:45Z,4156017797,233,621,4156017745,56,Center,4156017747,285,,,,,,,,,,,,,,,,,50gw7uui815nbk6kwknwvlpsl,V. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527161725,622,1,2,68,32,bl53jk6zlfe5f583pil7xzwi5,1,39.8,37.1,2023-04-02T02:47:52.978Z,2023-04-02T02:47:55Z,4155931999,213,2.1,4155931991,56,Back,4155931995,141,71.0,4155931997,212,26.8,4155931993,140,26.7,,,,,,,,,,3aj7p478dcuat6tz8096sq8dl,E. Sonnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527161745,623,1,2,68,34,bl53jk6zlfe5f583pil7xzwi5,1,27.3,73.7,2023-04-02T02:47:55.442Z,2023-04-02T02:47:58Z,4155932085,140,39.5,4155932087,141,92.4,4155932089,212,18.0,4155932091,213,0.8,4155932083,56,Back,,,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527161791,624,1,2,68,37,bl53jk6zlfe5f583pil7xzwi5,1,39.6,94.4,2023-04-02T02:47:57.892Z,2023-04-02T02:48:03Z,4155932345,213,5.8,4155932341,141,82.8,4155932337,56,Left,4155932343,212,16.7,4155932339,140,53.6,,,,,,,,,,93d5k82qrmjr894k2hp5aril1,J. Fishlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528608347,852,3,2,68,40,bl53jk6zlfe5f583pil7xzwi5,0,54.6,87.9,2023-04-02T02:48:01.480Z,2023-04-04T16:08:29Z,4163550319,56,Left,4163550323,464,,4163550321,286,,4163550325,467,domf5amhxgz82ormceatnowd1,,,,,,,,,,,,,8rum6xdhsh8kjz3r3x39qtt04,O. Van der Jagt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527161795,625,4,2,68,42,bl53jk6zlfe5f583pil7xzwi5,1,58.7,92.2,2023-04-02T02:48:03.026Z,2023-04-02T02:48:05Z,4155932363,56,Left,4155932367,265,,4155932369,286,,4155932361,13,,4155932431,233,589,4155932365,152,,,,,,,,8rum6xdhsh8kjz3r3x39qtt04,O. Van der Jagt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527161805,589,4,2,68,42,bgkfdckqfqnfbmecbtz03n76d,0,41.3,7.8,2023-04-02T02:48:03.027Z,2023-04-02T02:48:06Z,4155932405,13,,4155932407,56,Back,4155932411,265,,4155932413,285,,4155932409,152,,4155932435,233,625,,,,,,,domf5amhxgz82ormceatnowd1,M. Zerboni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527162007,626,1,2,69,3,bl53jk6zlfe5f583pil7xzwi5,0,60.7,89.1,2023-04-02T02:48:24.259Z,2023-04-02T02:48:27Z,4155933381,152,,4155933377,5,,4155933393,1,,4155933385,140,100.0,4155933387,141,75.2,4155933389,212,43.5,4155933379,155,,4155933391,213,6.1,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,4155933383,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2527162003,590,5,2,69,6,bgkfdckqfqnfbmecbtz03n76d,1,-1.1,22.4,2023-04-02T02:48:27.191Z,2023-04-02T02:48:28Z,4155933325,346,,4155933323,56,Back,4155933427,233,627,,,,,,,,,,,,,,,,domf5amhxgz82ormceatnowd1,M. Zerboni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527162013,627,5,2,69,6,bl53jk6zlfe5f583pil7xzwi5,0,101.1,77.6,2023-04-02T02:48:27.191Z,2023-04-02T03:31:24Z,4155933419,56,Center,4155933435,233,590,4155933421,346,,,,,,,,,,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527162751,604,18,2,69,30,bgkfdckqfqnfbmecbtz03n76d,1,0,0,2023-04-02T02:48:51.607Z,2023-04-02T02:51:52Z,4155937265,44,Midfielder,4155937263,42,,4155937267,59,18,4155937297,55,605,,,,,,,,,,,,,1xgse8t4dm0decmpzebsphvfu,Y. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527162753,605,19,2,69,30,bgkfdckqfqnfbmecbtz03n76d,1,0,0,2023-04-02T02:48:51.608Z,2023-04-02T02:51:52Z,4155937287,44,Midfielder,4155937277,145,7,4155937285,293,5,4155937281,292,7,4155937279,59,20,4155937273,42,,4155937289,55,604,,,,6z68ej070bws9x17xsmo4c4b9,T. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527162177,591,18,2,69,32,bgkfdckqfqnfbmecbtz03n76d,1,0,0,2023-04-02T02:48:53.154Z,2023-04-02T02:48:53Z,4155934355,42,,4155934359,59,3,4155934387,55,592,4155934357,44,Defender,,,,,,,,,,,,,co49l4m0my5li8yvcxgrvq0yy,Bruninha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527162179,592,19,2,69,32,bgkfdckqfqnfbmecbtz03n76d,1,0,0,2023-04-02T02:48:53.155Z,2023-04-02T02:48:54Z,4155934377,44,Defender,4155934371,59,33,4155934369,145,2,4155934375,293,2,4155934373,292,3,4155934379,55,591,4155934365,42,,,,,7lyzx6twrkm4u4mqtr1jwqdw5,S. Farrelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527162401,594,1,2,69,46,bgkfdckqfqnfbmecbtz03n76d,1,4.1,51.3,2023-04-02T02:49:07.614Z,2023-04-04T16:09:54Z,4155935457,141,83.5,4163551833,189,,4155935455,140,55.6,4155935463,1,,4155935451,124,,4155935453,56,Left,4155935461,213,0.4,4155935467,237,,706rwdwv4re27svfmlo7na3th,A. Smith,4155935459,212,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2528608747,874,1,2,69,48,bgkfdckqfqnfbmecbtz03n76d,1,41.4,97.4,2023-04-02T02:49:09.514Z,2023-04-04T16:10:46Z,4163552639,213,5.4,4163552633,140,46.4,4163552657,189,,4163552631,56,Back,4163552635,141,87.9,4163552637,212,8.3,,,,,,,21fk9iw8dwy2lsm66u0vkx756,J. Nighswonger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527162447,595,1,2,69,53,bgkfdckqfqnfbmecbtz03n76d,1,56.6,83.7,2023-04-02T02:49:14.678Z,2023-04-04T16:11:05Z,4155935689,212,19.4,4155935683,56,Back,4155935691,213,3.2,4155935685,140,38.2,4155935687,141,81.6,,,,,,,,,,7lyzx6twrkm4u4mqtr1jwqdw5,S. Farrelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527162465,596,1,2,69,59,bgkfdckqfqnfbmecbtz03n76d,1,28.8,78.1,2023-04-02T02:49:19.837Z,2023-04-04T16:11:17Z,4155935813,213,6.2,4155935809,141,76.0,4155935805,56,Back,4155935807,140,46.4,4155935811,212,18.5,,,,,,,,,,bheniu7u85ivkjhipazymzxzp,K. Edmonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527162487,597,1,2,70,0,bgkfdckqfqnfbmecbtz03n76d,1,47.5,76.4,2023-04-02T02:49:21.574Z,2023-04-02T02:49:24Z,4155935971,141,93.2,4155935969,140,63.8,4155935975,213,0.6,4155935967,56,Left,4155935973,212,20.6,,,,,,,,,,21fk9iw8dwy2lsm66u0vkx756,J. Nighswonger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527162497,598,3,2,70,3,bgkfdckqfqnfbmecbtz03n76d,0,64.9,91.1,2023-04-02T02:49:24.471Z,2023-04-04T16:11:39Z,4155936035,211,,4155936031,56,Left,4155936033,286,,4163553313,464,,,,,,,,,,,,,,7lyzx6twrkm4u4mqtr1jwqdw5,S. Farrelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527162507,629,49,2,70,6,bl53jk6zlfe5f583pil7xzwi5,1,32.6,18.7,2023-04-02T02:49:27.346Z,2023-04-02T02:49:27Z,,,,,,,,,,,,,,,,,,,,,,,,,3aj7p478dcuat6tz8096sq8dl,E. Sonnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527162537,630,1,2,70,7,bl53jk6zlfe5f583pil7xzwi5,1,30.3,18.4,2023-04-02T02:49:27.811Z,2023-04-02T02:49:30Z,4155936237,56,Back,4155936241,141,7.1,4155936245,213,4.3,4155936239,140,27.3,4155936243,212,8.3,,,,,,,,,,3aj7p478dcuat6tz8096sq8dl,E. Sonnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527162567,631,1,2,70,9,bl53jk6zlfe5f583pil7xzwi5,1,28.8,3.2,2023-04-02T02:49:30.453Z,2023-04-02T02:49:33Z,4155936363,56,Right,4155936369,212,24.6,4155936371,213,0.4,4155936367,141,16.0,4155936365,140,50.7,,,,,,,,,,dwwgrimn3ddecp5kllvsdga8l,S. Huerta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527162569,632,61,2,70,13,bl53jk6zlfe5f583pil7xzwi5,0,50.2,16.1,2023-04-02T02:49:33.842Z,2023-04-02T02:49:34Z,4155936375,56,Right,,,,,,,,,,,,,,,,,,,,,,93d5k82qrmjr894k2hp5aril1,J. Fishlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527162579,599,49,2,70,14,bgkfdckqfqnfbmecbtz03n76d,1,58.2,76.6,2023-04-02T02:49:34.998Z,2023-04-02T02:49:35Z,,,,,,,,,,,,,,,,,,,,,,,,,domf5amhxgz82ormceatnowd1,M. Zerboni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527162601,600,1,2,70,14,bgkfdckqfqnfbmecbtz03n76d,1,58.3,76.7,2023-04-02T02:49:35.614Z,2023-04-02T02:49:37Z,4155936523,140,64.2,4155936527,212,12.3,4155936521,56,Left,4155936529,213,1.0,4155936525,141,92.4,,,,,,,,,,domf5amhxgz82ormceatnowd1,M. Zerboni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527162615,601,1,2,70,16,bgkfdckqfqnfbmecbtz03n76d,1,64.2,92.1,2023-04-02T02:49:36.837Z,2023-04-02T02:49:39Z,4155936609,213,5.2,4155936603,140,69.4,4155936605,141,77.5,4155936601,56,Center,4155936607,212,11.3,,,,,,,,,,21fk9iw8dwy2lsm66u0vkx756,J. Nighswonger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527162641,602,1,2,70,18,bgkfdckqfqnfbmecbtz03n76d,0,68.5,79.9,2023-04-02T02:49:39.134Z,2023-04-02T02:49:41Z,4155936717,212,18.7,4155936713,140,79.5,4155936715,141,100.0,4155936711,56,Left,4155936719,213,0.9,,,,,,,,,,7lyzx6twrkm4u4mqtr1jwqdw5,S. Farrelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527162647,603,5,2,70,20,bgkfdckqfqnfbmecbtz03n76d,0,79.4,101.3,2023-04-02T02:49:41.258Z,2023-04-02T02:49:57Z,4155937231,233,633,4155936733,347,,4155936731,56,Left,,,,,,,,,,,,,,,,7lyzx6twrkm4u4mqtr1jwqdw5,S. Farrelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527162739,633,5,2,70,20,bl53jk6zlfe5f583pil7xzwi5,1,20.6,-1.3,2023-04-02T02:49:41.258Z,2023-04-02T03:31:24Z,4155937197,347,,4155937213,233,603,4155937195,56,Back,,,,,,,,,,,,,,,,dwwgrimn3ddecp5kllvsdga8l,S. Huerta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527162769,634,1,2,70,36,bl53jk6zlfe5f583pil7xzwi5,1,20.8,0,2023-04-02T02:49:56.962Z,2023-04-02T02:50:02Z,4155937387,213,0.2,4155937385,212,22.3,4155937377,107,,4155937381,140,41.6,4155937383,141,5.5,4155937379,56,Back,4155937389,1,,,,,dwwgrimn3ddecp5kllvsdga8l,S. Huerta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527162791,635,2,2,70,41,bl53jk6zlfe5f583pil7xzwi5,1,47,1.9,2023-04-02T02:50:01.906Z,2023-04-04T16:12:58Z,4155937501,140,57.0,4155937823,7,4apwozsvcd68ki0o3469ftht6,4155937499,56,Center,4155937503,141,43.9,,,,,,,,,,,,,93d5k82qrmjr894k2hp5aril1,J. Fishlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527162797,606,55,2,70,41,bgkfdckqfqnfbmecbtz03n76d,1,45.2,66.8,2023-04-02T02:50:01.907Z,2023-04-04T16:12:54Z,,,,,,,,,,,,,,,,,,,,,,,,,6z68ej070bws9x17xsmo4c4b9,T. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527162839,607,43,2,70,45,bgkfdckqfqnfbmecbtz03n76d,1,0,0,2023-04-02T02:50:06.358Z,2023-04-02T02:50:13Z,4155937755,141,33.6,4155937751,56,Back,4155937757,212,10.5,4155937801,144,12,4155937759,213,5.1,4155937753,140,34.4,,,,,,,706rwdwv4re27svfmlo7na3th,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527162893,608,1,2,70,58,bgkfdckqfqnfbmecbtz03n76d,1,33.9,50.9,2023-04-02T02:50:19.309Z,2023-04-04T16:13:24Z,4155938047,56,Back,4155938053,212,15.6,4155938045,241,,4155938043,5,,4163554585,189,,4155938049,140,43.4,4155938051,141,33.3,4155938055,213,5.4,dp260wgfy9vfthkdd6tphi311,A. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
