id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2545616163,458,32,2,45,0,6hbfgdczbi3yg4sdpqgtu6s,1,0,0,2023-05-08T01:13:19.976Z,2023-05-08T01:13:20Z,4261083003,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545616183,459,1,2,45,0,6hbfgdczbi3yg4sdpqgtu6s,1,49.8,49.6,2023-05-08T01:13:20.076Z,2023-05-08T01:13:23Z,4261083171,279,S,4261083165,212,17.1,4261083163,141,52.4,4261083159,56,Back,4261083161,140,33.6,4261083169,213,3.0,,,,,,,6h8t7apz5vzk0pjxo8hbbkfhm,S. McCaskill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545616633,439,40,2,45,0,agxipc0vk4rtg09amjxv10nx0,1,0,0,2023-05-08T01:13:20.160Z,2023-05-08T01:15:14Z,4261086001,30,"57nmefeij6bg2ltvoqmqb7nbp, 9wvoeo39cgbelv8ddqin3aaga, 736jvvtkgwc3g1vooviaod33d, dv8265k3za578hkzxxuttqmdx, debcbmzdwiyac6jcf1icrowlw, 72e9oc63fclgqqvn3lgsjue50, e1irspfo9xupqz2sqvyq1zp0q, 4c6z6g6q7jq62bznylu0kjnc9, 5ekbwy8vf1l1jzj6txawrg7h1, dokzh655hluwjh55fisecs9ud, 94j0ci5rtwvr8nlrr32cfg9d6, i59wtf590736z0ecwwu9jims, 96jcamlgo8nghmr2s0m0q2lbe, cdh996gimeb2p2bqgtdgkji1g, 4baep35yxj0df8fqwcvh7x8lx, 1un4vc8t0zr8kh3u9ggug3i1g, 1115fgmv9xa3nwx3bu19jr9pl",4261086009,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",4261086003,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5",4261086011,194,4c6z6g6q7jq62bznylu0kjnc9,4261086005,59,"38, 4, 18, 16, 23, 24, 17, 10, 99, 9, 5, 6, 14, 19, 21, 29, 77",4261086007,130,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545616219,460,1,2,45,2,6hbfgdczbi3yg4sdpqgtu6s,1,33.5,52.1,2023-05-08T01:13:22.917Z,2023-05-08T01:13:26Z,4261083371,140,35.7,4261083373,141,8.9,4261083375,212,29.5,4261083369,56,Back,4261083377,213,4.8,,,,,,,,,,6opd7nuh51c7p6pn6w04yuntg,M. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545616231,461,1,2,45,6,6hbfgdczbi3yg4sdpqgtu6s,1,35.6,8.9,2023-05-08T01:13:26.700Z,2023-05-08T01:13:28Z,4261083455,213,2.5,4261083449,140,29.2,4261083453,212,8.6,4261083447,56,Back,4261083451,141,16.7,,,,,,,,,,5shor8es56o12syt7wdllu385,A. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545616257,462,1,2,45,8,6hbfgdczbi3yg4sdpqgtu6s,0,29.2,16.5,2023-05-08T01:13:28.804Z,2023-05-08T01:13:32Z,4261083599,1,,4261083589,56,Center,4261083597,213,0.1,4261083587,155,,4261083591,140,83.0,4261083593,141,25.3,4261083595,212,56.8,,,,etdam0sfwiphiwykieovlsyy1,S. Gorden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545616261,433,49,2,45,12,agxipc0vk4rtg09amjxv10nx0,1,14.8,66,2023-05-08T01:13:32.805Z,2023-05-08T01:13:33Z,,,,,,,,,,,,,,,,,,,,,,,,,72e9oc63fclgqqvn3lgsjue50,G. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545616277,434,1,2,45,12,agxipc0vk4rtg09amjxv10nx0,1,14.8,66,2023-05-08T01:13:32.910Z,2023-05-08T01:13:35Z,4261083715,213,3.5,4261083709,140,2.9,4261083707,56,Back,4261083711,141,60.1,4261083713,212,13.1,,,,,,,,,,72e9oc63fclgqqvn3lgsjue50,G. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545616311,435,1,2,45,15,agxipc0vk4rtg09amjxv10nx0,1,2.9,60.1,2023-05-08T01:13:35.277Z,2023-05-08T01:13:40Z,4261083909,141,69.7,4261083903,157,,4261083915,1,,4261083911,212,38.7,4261083913,213,0.2,4261083907,140,39.2,4261083905,56,Back,,,,57nmefeij6bg2ltvoqmqb7nbp,C. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545616313,436,61,2,45,18,agxipc0vk4rtg09amjxv10nx0,0,44.4,74.7,2023-05-08T01:13:38.006Z,2023-05-08T01:13:42Z,4261083933,56,Back,,,,,,,,,,,,,,,,,,,,,,5ekbwy8vf1l1jzj6txawrg7h1,Debinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545616323,463,49,2,45,21,6hbfgdczbi3yg4sdpqgtu6s,1,48.8,23,2023-05-08T01:13:41.495Z,2023-05-08T01:13:41Z,,,,,,,,,,,,,,,,,,,,,,,,,5shor8es56o12syt7wdllu385,A. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545616351,464,1,2,45,23,6hbfgdczbi3yg4sdpqgtu6s,1,47.8,41.3,2023-05-08T01:13:43.076Z,2023-05-08T01:13:48Z,4261084203,140,33.5,4261084209,213,2.5,4261084201,56,Back,4261084207,212,18.4,4261084205,141,56.9,,,,,,,,,,5shor8es56o12syt7wdllu385,A. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545616357,465,1,2,45,28,6hbfgdczbi3yg4sdpqgtu6s,1,29.5,57.6,2023-05-08T01:13:48.020Z,2023-05-08T01:13:49Z,4261084249,213,4.4,4261084247,212,7.3,4261084243,140,27.6,4261084241,56,Back,4261084245,141,47.3,,,,,,,,,,8ruvr2jnsfdub02rdh8q88s89,P. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545616401,466,1,2,45,29,6hbfgdczbi3yg4sdpqgtu6s,1,30.2,39.4,2023-05-08T01:13:49.260Z,2023-05-08T01:13:55Z,4261084551,212,12.8,4261084553,213,4.9,4261084545,56,Back,4261084549,141,21.0,4261084547,140,32.6,,,,,,,,,,6opd7nuh51c7p6pn6w04yuntg,M. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545616411,467,1,2,45,35,6hbfgdczbi3yg4sdpqgtu6s,1,40.8,20.4,2023-05-08T01:13:55.125Z,2023-05-08T01:13:56Z,4261084603,141,34.8,4261084601,140,27.1,4261084605,212,17.4,4261084599,56,Back,4261084607,213,2.5,4261084613,189,,,,,,,,etdam0sfwiphiwykieovlsyy1,S. Gorden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545616449,468,1,2,45,39,6hbfgdczbi3yg4sdpqgtu6s,1,27.6,31.5,2023-05-08T01:13:59.508Z,2023-05-08T02:14:22Z,4261084847,155,,4261084849,56,Back,4261084857,213,5.6,4261084851,140,47.4,4261084853,141,6.7,4261084855,212,26.8,,,,,,,bxf73uaptcz0uj7uy1g0euod1,D. Haračić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545616463,469,1,2,45,42,6hbfgdczbi3yg4sdpqgtu6s,0,46.9,8.8,2023-05-08T01:14:02.052Z,2023-05-08T01:14:39Z,4261084943,141,9.2,4261084941,140,49.8,4261084947,213,0.1,4261084945,212,3.1,4261084939,56,Back,4261086537,155,,,,,,,,5shor8es56o12syt7wdllu385,A. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545616465,437,61,2,45,43,agxipc0vk4rtg09amjxv10nx0,1,54.7,87.7,2023-05-08T01:14:03.323Z,2023-05-08T01:14:03Z,4261084949,56,Left,,,,,,,,,,,,,,,,,,,,,,5ekbwy8vf1l1jzj6txawrg7h1,Debinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545616519,470,4,2,45,48,6hbfgdczbi3yg4sdpqgtu6s,1,37.4,22.6,2023-05-08T01:14:08.260Z,2023-05-08T01:14:12Z,4261085227,13,,4261085235,286,,4261085233,152,,4261085357,233,438,4261085231,56,Back,4261085229,295,,,,,,,,3bx0w0ftkij1lqrt727gjd94a,M. Hammond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545616533,438,4,2,45,48,agxipc0vk4rtg09amjxv10nx0,0,62.6,77.4,2023-05-08T01:14:08.261Z,2023-05-08T02:07:15Z,4261085347,13,,4261085349,295,,4261085353,152,,4261085377,233,470,4261085351,56,Center,4261085355,285,,,,,,,,94j0ci5rtwvr8nlrr32cfg9d6,C. Kizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545616625,471,1,2,46,6,6hbfgdczbi3yg4sdpqgtu6s,1,38.9,35.9,2023-05-08T01:14:26.205Z,2023-05-08T01:15:03Z,4261085955,141,46.2,4261085951,56,Back,4261085953,140,20.7,4261085949,152,,4261085957,212,20.4,4261085947,5,,4261085959,213,2.8,,,,etdam0sfwiphiwykieovlsyy1,S. Gorden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545616641,472,1,2,46,7,6hbfgdczbi3yg4sdpqgtu6s,1,19.2,44.2,2023-05-08T01:14:27.211Z,2023-05-08T01:15:05Z,4261086059,56,Back,4261086061,140,21.7,4261086063,141,26.8,4261086065,212,12.1,4261086067,213,4.9,,,,,,,,,,bxf73uaptcz0uj7uy1g0euod1,D. Haračić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545616651,473,1,2,46,9,6hbfgdczbi3yg4sdpqgtu6s,1,22.2,23.6,2023-05-08T01:14:29.499Z,2023-05-08T01:14:31Z,4261086117,213,0.7,4261086109,56,Back,4261086115,212,9.4,4261086111,140,29.1,4261086113,141,32.4,,,,,,,,,,etdam0sfwiphiwykieovlsyy1,S. Gorden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545616659,474,1,2,46,10,6hbfgdczbi3yg4sdpqgtu6s,1,29.1,32.4,2023-05-08T01:14:30.876Z,2023-05-08T01:14:31Z,4261086163,141,20.4,4261086161,140,22.9,4261086159,56,Back,4261086165,212,10.4,4261086167,213,4.0,,,,,,,,,,3bx0w0ftkij1lqrt727gjd94a,M. Hammond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545616663,475,1,2,46,11,6hbfgdczbi3yg4sdpqgtu6s,1,22.9,20.4,2023-05-08T01:14:31.755Z,2023-05-08T01:14:33Z,4261086187,140,28.3,4261086189,141,30.1,4261086185,56,Back,4261086193,213,0.9,4261086191,212,8.7,,,,,,,,,,etdam0sfwiphiwykieovlsyy1,S. Gorden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545616699,476,1,2,46,12,6hbfgdczbi3yg4sdpqgtu6s,1,28.3,29.7,2023-05-08T01:14:32.955Z,2023-05-08T01:14:38Z,4261086425,140,33.3,4261086427,141,4.4,4261086431,213,5.0,4261086423,56,Back,4261086429,212,18.0,,,,,,,,,,3bx0w0ftkij1lqrt727gjd94a,M. Hammond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545616753,477,1,2,46,22,6hbfgdczbi3yg4sdpqgtu6s,1,66.7,8.6,2023-05-08T01:14:42.292Z,2023-05-08T01:14:43Z,4261086773,212,9.3,4261086765,56,Right,4261086771,141,14.4,4261086769,140,74.7,4261086775,213,0.4,,,,,,,,,,5shor8es56o12syt7wdllu385,A. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545616763,478,1,2,46,23,6hbfgdczbi3yg4sdpqgtu6s,1,74.8,14.6,2023-05-08T01:14:43.580Z,2023-05-08T01:14:44Z,4261086833,212,13.1,4261086831,141,24.0,4261086829,140,85.7,4261086825,168,,4261086827,56,Center,4261086835,213,0.5,,,,,,,dfeohozpw604y5jbu01u1dkkq,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545616781,479,1,2,46,25,6hbfgdczbi3yg4sdpqgtu6s,0,88,23.9,2023-05-08T01:14:45.500Z,2023-05-08T01:14:51Z,4261086947,212,2.6,4261086949,213,1.4,4261086939,155,,4261086945,141,27.7,4261086943,140,88.3,4261086941,56,Center,,,,,,,6h8t7apz5vzk0pjxo8hbbkfhm,S. McCaskill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545616785,440,61,2,46,26,agxipc0vk4rtg09amjxv10nx0,1,10.5,68.1,2023-05-08T01:14:46.230Z,2023-05-08T01:14:46Z,4261086957,56,Back,,,,,,,,,,,,,,,,,,,,,,debcbmzdwiyac6jcf1icrowlw,C. Soto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545616795,441,6,2,46,26,agxipc0vk4rtg09amjxv10nx0,0,10.2,62.7,2023-05-08T01:14:46.717Z,2023-05-08T01:14:48Z,4261087011,56,Back,4261087013,73,,4261087059,233,480,,,,,,,,,,,,,,,,debcbmzdwiyac6jcf1icrowlw,C. Soto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545616801,480,6,2,46,26,6hbfgdczbi3yg4sdpqgtu6s,1,89.8,37.3,2023-05-08T01:14:46.717Z,2023-05-08T01:30:55Z,4261087049,75,,4261087047,56,Center,4261087051,233,441,,,,,,,,,,,,,,,,6h8t7apz5vzk0pjxo8hbbkfhm,S. McCaskill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545617159,481,1,2,47,20,6hbfgdczbi3yg4sdpqgtu6s,0,99.5,0.5,2023-05-08T01:15:40.700Z,2023-05-08T01:15:47Z,4261089367,155,,4261089379,213,1.9,4261089369,223,,4261089377,212,28.8,4261089371,56,Center,4261089365,6,,4261089373,140,91.4,4261089375,141,41.0,18kiz7s5jlyotkb4p0sbbxyol,C. Emslie,,4261089363,2,,,,,,,,,,,,,,,,,,,,,,,,,,
2545617155,442,44,2,47,21,agxipc0vk4rtg09amjxv10nx0,1,8.6,58.6,2023-05-08T01:15:41.403Z,2023-05-08T01:48:03Z,4261089329,285,,4261089327,56,Back,4261089507,233,482,,,,,,,,,,,,,,,,9wvoeo39cgbelv8ddqin3aaga,H. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545617161,482,44,2,47,21,6hbfgdczbi3yg4sdpqgtu6s,0,91.4,41.4,2023-05-08T01:15:41.404Z,2023-05-08T01:30:28Z,4261094817,286,,4261094833,233,442,4261094815,56,Center,,,,,,,,,,,,,,,,9aj5gfycwgc6r0b550zagl4a1,D. Weatherholt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545617157,443,12,2,47,22,agxipc0vk4rtg09amjxv10nx0,1,6.2,62.8,2023-05-08T01:15:42.247Z,2023-05-08T01:19:16Z,4261089345,56,Back,4261089353,213,5.8,4261089351,212,4.9,4261089355,15,,4261089347,140,10.4,4261089349,141,59.6,,,,,,,9wvoeo39cgbelv8ddqin3aaga,H. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545617169,444,44,2,47,22,agxipc0vk4rtg09amjxv10nx0,1,11,58.8,2023-05-08T01:15:42.853Z,2023-05-08T01:17:51Z,4261089423,56,Back,4261094849,233,483,4261089425,285,,,,,,,,,,,,,,,,,94j0ci5rtwvr8nlrr32cfg9d6,C. Kizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545617177,483,44,2,47,22,6hbfgdczbi3yg4sdpqgtu6s,0,89,41.2,2023-05-08T01:15:42.854Z,2023-05-08T01:48:04Z,4261089479,56,Center,4261089483,286,,4261089527,233,444,,,,,,,,,,,,,,,,3bx0w0ftkij1lqrt727gjd94a,M. Hammond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545617173,445,12,2,47,25,agxipc0vk4rtg09amjxv10nx0,1,11.8,59.3,2023-05-08T01:15:45.254Z,2023-05-08T01:15:45Z,4261089463,15,,4261089447,140,11.5,4261089449,141,51.4,4261089451,212,5.4,4261089453,213,4.7,4261089445,56,Back,,,,,,,94j0ci5rtwvr8nlrr32cfg9d6,C. Kizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545617201,446,1,2,47,27,agxipc0vk4rtg09amjxv10nx0,1,8.5,45.6,2023-05-08T01:15:47.583Z,2023-05-08T01:15:50Z,4261089677,1,,4261089669,140,26.2,4261089667,56,Back,4261089675,213,0.5,4261089665,157,,4261089673,212,21.7,4261089671,141,62.2,,,,dokzh655hluwjh55fisecs9ud,M. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545617203,447,61,2,47,29,agxipc0vk4rtg09amjxv10nx0,1,21.8,64,2023-05-08T01:15:49.287Z,2023-05-08T02:19:52Z,4261089685,56,Back,,,,,,,,,,,,,,,,,,,,,,736jvvtkgwc3g1vooviaod33d,I. Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545617191,484,1,2,47,29,6hbfgdczbi3yg4sdpqgtu6s,0,75.5,32.4,2023-05-08T01:15:49.492Z,2023-05-08T02:19:51Z,4261089583,140,78.8,4261089581,56,Center,4261089591,213,0.1,4261089587,212,3.5,4261089585,141,33.1,,,,,,,,,,avhmou9ayqv9te0nocy80aga1,J. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545617223,485,1,2,47,30,6hbfgdczbi3yg4sdpqgtu6s,1,81.1,28.9,2023-05-08T01:15:50.340Z,2023-05-08T01:15:54Z,4261089857,212,12.3,4261089859,213,5.2,4261089855,141,12.6,4261089853,140,86.1,4261089851,56,Right,,,,,,,,,,6h8t7apz5vzk0pjxo8hbbkfhm,S. McCaskill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545617227,486,1,2,47,34,6hbfgdczbi3yg4sdpqgtu6s,0,91.6,23,2023-05-08T01:15:54.269Z,2023-05-08T01:15:56Z,4261089909,141,46.4,4261089901,2,,4261089911,212,15.9,4261089913,213,1.5,4261089907,140,92.2,4261089905,56,Center,,,,,,,18kiz7s5jlyotkb4p0sbbxyol,C. Emslie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545617233,448,12,2,47,34,agxipc0vk4rtg09amjxv10nx0,1,8.1,49.2,2023-05-08T01:15:54.422Z,2023-05-08T01:15:56Z,4261089969,140,12.0,4261089975,213,1.2,4261089973,212,10.7,4261089971,141,63.7,4261089967,56,Back,,,,,,,,,,72e9oc63fclgqqvn3lgsjue50,G. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545617271,449,12,2,47,36,agxipc0vk4rtg09amjxv10nx0,1,12,63.7,2023-05-08T01:15:56.685Z,2023-05-08T01:16:02Z,4261090207,212,16.1,4261090205,141,47.6,4261090203,140,23.2,4261090209,213,5.5,4261090201,56,Back,,,,,,,,,,4c6z6g6q7jq62bznylu0kjnc9,L. LaBonta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545617249,487,1,2,47,37,6hbfgdczbi3yg4sdpqgtu6s,1,74.7,55.7,2023-05-08T01:15:57.964Z,2023-05-08T01:15:59Z,4261090055,140,80.0,4261090051,155,,4261090053,56,Center,4261090057,141,46.4,4261090059,212,8.4,4261090061,213,5.4,,,,,,,5shor8es56o12syt7wdllu385,A. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545617261,488,1,2,47,39,6hbfgdczbi3yg4sdpqgtu6s,1,80.1,46.4,2023-05-08T01:15:59.155Z,2023-05-08T01:16:01Z,4261090127,140,86.5,4261090129,141,43.3,4261090133,212,7.0,4261090137,213,6.0,4261090125,56,Center,4261090123,168,,4261090121,3,,,,,3bx0w0ftkij1lqrt727gjd94a,M. Hammond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545617267,489,1,2,47,40,6hbfgdczbi3yg4sdpqgtu6s,0,86.5,43.3,2023-05-08T01:16:00.971Z,2023-05-08T01:30:31Z,4261090173,213,0.3,4261090165,141,48.1,4261090161,140,97.9,4261090159,56,Center,4261090155,3,,4261090169,212,12.4,,,,,,,6h8t7apz5vzk0pjxo8hbbkfhm,S. McCaskill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545617273,450,52,2,47,42,agxipc0vk4rtg09amjxv10nx0,1,3,49.4,2023-05-08T01:16:02.837Z,2023-05-08T01:16:03Z,,,,,,,,,,,,,,,,,,,,,,,,,57nmefeij6bg2ltvoqmqb7nbp,C. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545617311,451,1,2,47,44,agxipc0vk4rtg09amjxv10nx0,1,12,49.2,2023-05-08T01:16:04.069Z,2023-05-08T01:16:09Z,4261090435,141,59.6,4261090431,56,Center,4261090433,140,68.3,4261090429,199,,4261090441,1,,4261090437,212,59.5,4261090439,213,0.1,,,,57nmefeij6bg2ltvoqmqb7nbp,C. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545617321,452,61,2,47,46,agxipc0vk4rtg09amjxv10nx0,0,68.6,63.7,2023-05-08T01:16:06.269Z,2023-05-08T01:16:11Z,4261090483,56,Center,,,,,,,,,,,,,,,,,,,,,,5ekbwy8vf1l1jzj6txawrg7h1,Debinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545617325,490,49,2,47,49,6hbfgdczbi3yg4sdpqgtu6s,1,34.2,39.1,2023-05-08T01:16:09.844Z,2023-05-08T01:16:10Z,,,,,,,,,,,,,,,,,,,,,,,,,dfeohozpw604y5jbu01u1dkkq,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545617341,491,1,2,47,50,6hbfgdczbi3yg4sdpqgtu6s,1,31.9,36.4,2023-05-08T01:16:10.428Z,2023-05-08T01:16:11Z,4261090615,141,24.9,4261090617,212,9.5,4261090611,56,Back,4261090613,140,26.8,4261090619,213,4.1,,,,,,,,,,dfeohozpw604y5jbu01u1dkkq,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545617355,492,1,2,47,51,6hbfgdczbi3yg4sdpqgtu6s,1,26.3,24.9,2023-05-08T01:16:11.820Z,2023-05-08T01:16:14Z,4261090695,141,40.6,4261090691,56,Back,4261090693,140,10.0,4261090697,212,20.2,4261090699,213,2.6,,,,,,,,,,etdam0sfwiphiwykieovlsyy1,S. Gorden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545617375,493,1,2,47,54,6hbfgdczbi3yg4sdpqgtu6s,1,10,40.6,2023-05-08T01:16:14.156Z,2023-05-08T01:16:18Z,4261090843,212,35.3,4261090841,141,7.3,4261090837,56,Back,4261090839,140,35.8,4261090845,213,5.6,4261090835,155,,4261090847,1,,,,,bxf73uaptcz0uj7uy1g0euod1,D. Haračić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545617387,494,1,2,47,58,6hbfgdczbi3yg4sdpqgtu6s,1,36.8,6.2,2023-05-08T01:16:18.436Z,2023-05-08T01:16:19Z,4261090893,140,45.7,4261090891,56,Back,4261090895,141,2.0,4261090899,213,6.0,4261090889,168,,4261090887,3,,4261090897,212,9.8,,,,5shor8es56o12syt7wdllu385,A. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545617381,453,45,2,47,59,agxipc0vk4rtg09amjxv10nx0,0,53.4,96.2,2023-05-08T01:16:19.647Z,2023-05-08T01:16:22Z,4261090881,285,,4261090879,56,Left,4261090981,233,495,,,,,,,,,,,,,,,,94j0ci5rtwvr8nlrr32cfg9d6,C. Kizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545617399,495,3,2,47,59,6hbfgdczbi3yg4sdpqgtu6s,1,46.6,3.8,2023-05-08T01:16:19.647Z,2023-05-08T01:16:22Z,4261090951,56,Back,4261090975,233,453,4261090953,286,,,,,,,,,,,,,,,,,18kiz7s5jlyotkb4p0sbbxyol,C. Emslie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545617419,496,1,2,48,1,6hbfgdczbi3yg4sdpqgtu6s,1,41,2.8,2023-05-08T01:16:21.651Z,2023-05-08T01:16:24Z,4261091079,212,12.1,4261091077,141,8.3,4261091081,213,2.8,4261091069,56,Back,4261091073,140,30.0,,,,,,,,,,18kiz7s5jlyotkb4p0sbbxyol,C. Emslie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545617429,497,1,2,48,4,6hbfgdczbi3yg4sdpqgtu6s,1,29.9,7.1,2023-05-08T01:16:24.643Z,2023-05-08T01:16:26Z,4261091165,212,5.6,4261091163,141,14.6,4261091159,56,Back,4261091161,140,32.1,4261091167,213,1.1,,,,,,,,,,5shor8es56o12syt7wdllu385,A. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545617463,498,1,2,48,6,6hbfgdczbi3yg4sdpqgtu6s,0,31.6,8.6,2023-05-08T01:16:26.420Z,2023-05-08T01:16:31Z,4261091441,212,50.3,4261091443,213,6.2,4261091435,56,Right,4261091437,140,79.4,4261091439,141,3.8,4261091433,155,,4261091445,1,,,,,3bx0w0ftkij1lqrt727gjd94a,M. Hammond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545617481,454,49,2,48,12,agxipc0vk4rtg09amjxv10nx0,1,21.2,89.6,2023-05-08T01:16:32.934Z,2023-05-08T01:16:33Z,,,,,,,,,,,,,,,,,,,,,,,,,72e9oc63fclgqqvn3lgsjue50,G. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545617505,455,1,2,48,13,agxipc0vk4rtg09amjxv10nx0,1,21.3,82.3,2023-05-08T01:16:33.847Z,2023-05-08T01:16:37Z,4261091653,141,49.7,4261091651,140,18.8,4261091655,212,22.3,4261091657,213,4.6,4261091649,56,Back,,,,,,,,,,72e9oc63fclgqqvn3lgsjue50,G. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545617515,456,1,2,48,17,agxipc0vk4rtg09amjxv10nx0,1,18.8,47.7,2023-05-08T01:16:37.478Z,2023-05-08T01:16:50Z,4261091717,213,4.9,4261091709,56,Back,4261091715,212,10.0,4261091713,141,33.2,4261091711,140,20.4,,,,,,,,,,57nmefeij6bg2ltvoqmqb7nbp,C. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545617547,457,1,2,48,18,agxipc0vk4rtg09amjxv10nx0,1,20.4,32.8,2023-05-08T01:16:38.957Z,2023-05-08T01:16:41Z,4261091883,140,14.2,4261091881,56,Back,4261091885,141,55.6,4261091889,213,2.0,4261091887,212,16.8,,,,,,,,,,debcbmzdwiyac6jcf1icrowlw,C. Soto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
