id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/16/value,qualifier/14/value,assist,qualifier/18/value
2502967927,676,12,2,82,3,ahm0t06rup1bkd9z0mxl2lmph,1,6.2,59.9,2023-02-01T21:27:15.602Z,2023-02-04T12:48:44Z,4007282103,213,5.8,4010774383,178,,4007282097,140,36.0,4007282101,212,34.5,4007282123,15,,4007282091,56,Back,4007282099,141,38.6,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502967975,624,1,2,82,6,9db4t34qy4owglhvvgwf5l22i,1,61.4,56.1,2023-02-01T21:27:18.906Z,2023-02-04T12:49:00Z,4007282417,56,Center,4007282423,212,8.1,4007282425,213,1.7,4007282421,141,67.9,4007282419,140,60.7,4010775737,21,,4010775735,178,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502968021,625,1,2,82,9,9db4t34qy4owglhvvgwf5l22i,1,60.7,68.2,2023-02-01T21:27:21.704Z,2023-02-04T12:49:05Z,4007282665,56,Left,4007282667,140,68.2,4007282671,212,12.7,4007282669,141,82.9,4010776095,178,,4007282673,213,0.9,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502968049,626,1,2,82,13,9db4t34qy4owglhvvgwf5l22i,1,73,87.4,2023-02-01T21:27:26.113Z,2023-02-04T12:49:15Z,4007282829,56,Center,4007282831,140,59.9,4010776799,178,,4007282833,141,73.0,4007282837,213,3.8,4007282835,212,16.9,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502968109,627,1,2,82,16,9db4t34qy4owglhvvgwf5l22i,1,59.9,73,2023-02-01T21:27:28.506Z,2023-02-04T12:49:21Z,4010777177,178,,4007283121,213,5.6,4007283111,141,65.1,4007283105,56,Center,4007283107,140,66.2,4007283115,212,8.5,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502968149,628,1,2,82,19,9db4t34qy4owglhvvgwf5l22i,1,66,79.6,2023-02-01T21:27:31.925Z,2023-02-04T12:49:31Z,4007283401,141,93.3,4007283399,140,79.2,4010777977,178,,4007283403,212,16.7,4007283397,56,Left,4007283395,155,,4007283405,213,0.6,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503740193,1324,83,2,82,22,ahm0t06rup1bkd9z0mxl2lmph,1,17.2,5,2023-02-01T21:27:35.346Z,2023-02-04T14:29:37Z,4011314863,399,171623,,,,,,,,,,,,,,,,,,,,,,uluqgj69z6yunsl8m505lyi,T. Goodrham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502968153,629,61,2,82,23,9db4t34qy4owglhvvgwf5l22i,0,85.9,94.5,2023-02-01T21:27:35.679Z,2023-02-04T12:49:44Z,4010778781,178,,4007283431,56,Left,,,,,,,,,,,,,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503739929,1323,43,2,82,23,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-02-01T21:27:35.738Z,2023-02-04T14:29:23Z,4011313595,399,171623,4011313731,144,83,,,,,,,,,,,,,,,,,,,uluqgj69z6yunsl8m505lyi,T. Goodrham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502968179,677,49,2,82,24,ahm0t06rup1bkd9z0mxl2lmph,1,16.3,15.6,2023-02-01T21:27:37.336Z,2023-02-04T12:49:52Z,,,,,,,,,,,,,,,,,,,,,,,,,uluqgj69z6yunsl8m505lyi,T. Goodrham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502968241,678,43,2,82,29,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-02-01T21:27:42.150Z,2023-02-01T21:28:20Z,4007283839,285,0,4007286237,144,3,4007283837,56,Back,,,,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502968289,679,1,2,82,30,ahm0t06rup1bkd9z0mxl2lmph,1,25.9,16.2,2023-02-01T21:27:42.780Z,2023-02-04T12:50:01Z,4007284123,140,30.5,4010780245,178,,4007284127,212,8.0,4007284125,141,6.8,4007284121,56,Back,4007284129,213,5.4,,,,,,,uluqgj69z6yunsl8m505lyi,T. Goodrham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502968363,680,1,2,82,32,ahm0t06rup1bkd9z0mxl2lmph,1,34.2,21.3,2023-02-01T21:27:45.213Z,2023-02-04T12:50:08Z,4010780785,178,,4007284551,140,28.3,4007284549,56,Back,4007284555,212,7.1,4007284557,213,2.6,4007284553,141,26.4,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503345297,847,1,2,82,34,ahm0t06rup1bkd9z0mxl2lmph,1,28.9,25.9,2023-02-01T21:27:47.131Z,2023-02-04T12:50:13Z,4010781207,178,,4009256221,140,57.8,4009256219,56,Left,4009256229,1,,4009256227,213,1.0,4009256223,141,95.4,4009256217,196,,4009256215,155,,dq21r0ge09ug4d2crb9j6q6dx,B. Bodin,4009256225,212,,,,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502968421,681,1,2,82,42,ahm0t06rup1bkd9z0mxl2lmph,1,58.1,79.9,2023-02-01T21:27:55.359Z,2023-02-04T12:50:19Z,4010781565,178,,4007284931,56,Left,4007284939,213,0.3,4007284937,212,23.9,4007284933,140,79.7,4007284935,141,90.9,,,,,,,1lu7wsceoivdbsvqanykrr07p,Y. Wildschut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502968449,682,1,2,82,47,ahm0t06rup1bkd9z0mxl2lmph,0,75.7,91.5,2023-02-01T21:27:59.779Z,2023-02-04T12:50:23Z,4007285045,212,37.8,4010781821,178,,4007285039,56,Center,4007285047,213,5.1,4007285043,141,39.1,4007285049,1,,4007285037,155,,4007285041,140,87.8,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502968481,630,12,2,82,49,9db4t34qy4owglhvvgwf5l22i,1,12.5,53.1,2023-02-01T21:28:01.605Z,2023-02-04T12:50:28Z,4010782197,388,,4007285181,212,17.7,4007285171,140,20.8,4007285195,15,,4007285177,141,75.7,4007285185,213,1.1,4007285169,56,Back,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502968521,683,1,2,82,52,ahm0t06rup1bkd9z0mxl2lmph,1,84,8.9,2023-02-01T21:28:05.007Z,2023-02-04T12:50:38Z,4010782955,178,,4007285377,140,67.8,4007285383,213,2.8,4007285375,56,Right,4007285381,212,17.8,4007285379,141,16.7,,,,,,,uluqgj69z6yunsl8m505lyi,T. Goodrham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502968547,684,1,2,82,55,ahm0t06rup1bkd9z0mxl2lmph,1,65.7,21.9,2023-02-01T21:28:07.474Z,2023-02-04T12:50:44Z,4007285547,140,87.1,4007285545,56,Right,4010783483,178,,4007285551,212,23.8,4007285549,141,10.3,4007285553,213,5.9,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502968563,685,1,2,82,57,ahm0t06rup1bkd9z0mxl2lmph,0,86,8.3,2023-02-01T21:28:09.835Z,2023-02-04T12:50:49Z,4010783889,178,,4009256941,20,,4007285649,213,1.3,4007285641,56,Center,4007285637,2,,4007285639,155,,4007285645,141,43.9,4007285647,212,24.9,uluqgj69z6yunsl8m505lyi,T. Goodrham,4007285643,140,4009256939,224,,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502968599,631,12,2,82,58,9db4t34qy4owglhvvgwf5l22i,1,10.1,59.3,2023-02-01T21:28:11.028Z,2023-02-04T12:50:54Z,4007285851,56,Back,4007285859,213,1.4,4007285895,15,,4007285853,140,11.8,4010784223,388,,4007285857,212,14.6,4007285855,141,80.6,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502968645,632,12,2,83,3,9db4t34qy4owglhvvgwf5l22i,1,1.3,87.5,2023-02-01T21:28:16.248Z,2023-02-04T12:51:02Z,4007286169,167,,4007286119,213,1.0,4007286111,56,Back,4010784745,389,,4007286115,141,100.0,4007286117,212,11.1,4007286113,140,6.7,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502968649,633,5,2,83,4,9db4t34qy4owglhvvgwf5l22i,0,7.2,101.6,2023-02-01T21:28:17.271Z,2023-02-04T12:51:06Z,4007286139,347,,4007286985,233,686,4007286137,56,Back,,,,,,,,,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502968785,686,5,2,83,4,ahm0t06rup1bkd9z0mxl2lmph,1,92.8,-1.6,2023-02-01T21:28:17.271Z,2023-02-04T12:51:05Z,4007286913,56,Right,4007286915,347,,4007286979,233,633,,,,,,,,,,,,,,,,uluqgj69z6yunsl8m505lyi,T. Goodrham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502968789,687,18,2,83,22,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-02-01T21:28:35.280Z,2023-02-04T12:51:08Z,4007286977,55,688,4007286919,42,,4007286923,44,Midfielder,4007286925,59,14,,,,,,,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502968793,688,19,2,83,22,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-02-01T21:28:35.281Z,2023-02-04T12:51:09Z,4007286959,59,39,4007286961,44,Forward,4007287045,293,0,4007286957,145,8,4007287043,292,0,4007286953,42,,4007286963,55,687,,,,3cy13tw0tdconbwzlwteg6xas,G. O'Donkor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502968977,689,1,2,83,40,ahm0t06rup1bkd9z0mxl2lmph,0,89.3,0,2023-02-01T21:28:52.755Z,2023-02-04T12:51:13Z,4007287961,141,43.4,4007287959,140,91.8,4007287965,213,1.5,4007287963,212,30.5,4007287967,1,,4007287957,56,Center,4007287955,107,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503345863,809,44,2,83,42,9db4t34qy4owglhvvgwf5l22i,1,8.8,52.2,2023-02-01T21:28:54.952Z,2023-02-04T14:32:56Z,4009259577,285,,4009284061,233,848,4009259575,56,Back,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503345865,848,44,2,83,42,ahm0t06rup1bkd9z0mxl2lmph,0,91.2,47.8,2023-02-01T21:28:54.953Z,2023-02-04T12:51:22Z,4009259579,56,Center,4009259581,286,,4009284081,233,809,,,,,,,,,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502968993,634,12,2,83,42,9db4t34qy4owglhvvgwf5l22i,1,8.2,54.8,2023-02-01T21:28:54.996Z,2023-02-04T14:32:56Z,4007288051,56,Back,4007288087,15,,4007288059,213,1.4,4007288057,212,18.7,4010786395,388,,4007288053,140,10.9,4007288055,141,82.0,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969025,690,1,2,83,45,ahm0t06rup1bkd9z0mxl2lmph,0,88.6,10.6,2023-02-01T21:28:58.347Z,2023-02-04T12:51:32Z,4007288259,212,28.9,4009259659,386,,4007288255,140,87.0,4007288257,141,53.0,4007288253,56,Center,4007288249,2,,4009259657,225,,4007288251,155,,987r1vdgx95x30elzrisjrzs9,C. Brown,4009259661,72,4007288261,213,1.6,,4010786925,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969051,635,12,2,83,47,9db4t34qy4owglhvvgwf5l22i,1,14.4,52.5,2023-02-01T21:28:59.768Z,2023-02-04T12:51:45Z,4010787805,388,,4007288397,140,29.9,4007288401,212,23.3,4007288403,213,5.5,4007288413,15,,4007288395,56,Back,4007288399,141,28.0,,,,acvgu9prqaeucmvi9fx070i22,M. Watters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969093,691,1,2,83,50,ahm0t06rup1bkd9z0mxl2lmph,1,73.1,83,2023-02-01T21:29:03.251Z,2023-02-04T12:51:49Z,4007288641,212,20.8,4007288637,140,56.3,4007288635,56,Center,4010788181,178,,4007288643,213,3.7,4007288639,141,66.9,,,,,,,1lu7wsceoivdbsvqanykrr07p,Y. Wildschut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969125,692,1,2,83,54,ahm0t06rup1bkd9z0mxl2lmph,1,42.6,71.8,2023-02-01T21:29:06.577Z,2023-02-04T12:51:53Z,4007288797,140,22.6,4007288793,56,Back,4007288801,141,47.8,4007288809,213,3.8,4007288805,212,26.6,4010788467,178,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969127,693,1,2,83,57,ahm0t06rup1bkd9z0mxl2lmph,0,23,43,2023-02-01T21:29:09.857Z,2023-02-04T12:51:59Z,4007288825,212,58.6,4010788779,178,,4007288817,157,,4007288823,141,71.8,4007288827,213,0.3,4007288829,1,,4007288819,56,Center,4007288821,140,75.6,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969169,636,12,2,84,1,9db4t34qy4owglhvvgwf5l22i,1,21.7,24.7,2023-02-01T21:29:14.152Z,2023-02-04T12:52:04Z,4007289061,212,24.4,4010789191,178,,4007289059,141,0.0,4007289063,213,5.4,4009259889,167,,4007289057,140,37.2,4007289055,56,Back,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969173,637,5,2,84,2,9db4t34qy4owglhvvgwf5l22i,0,37,-1.8,2023-02-01T21:29:14.913Z,2023-02-04T12:52:11Z,4007289085,347,,4007289083,56,Back,4007290397,233,694,,,,,,,,,,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969383,694,5,2,84,2,ahm0t06rup1bkd9z0mxl2lmph,1,63,101.8,2023-02-01T21:29:14.913Z,2023-02-04T12:52:10Z,4007290365,56,Left,4007290369,347,,4007290393,233,637,,,,,,,,,,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969435,695,1,2,84,27,ahm0t06rup1bkd9z0mxl2lmph,0,68.2,100,2023-02-01T21:29:39.839Z,2023-02-04T12:52:19Z,4007290661,107,,4007290669,212,32.7,4007290673,1,,4007290663,56,Center,4007290667,141,66.4,4007290665,140,89.6,4007290671,213,5.5,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969429,638,44,2,84,29,9db4t34qy4owglhvvgwf5l22i,1,11,33.8,2023-02-01T21:29:42.051Z,2023-02-04T14:32:56Z,4007290719,233,696,4007290643,56,Back,4007290645,285,,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969437,696,44,2,84,29,ahm0t06rup1bkd9z0mxl2lmph,0,89,66.2,2023-02-01T21:29:42.052Z,2023-02-04T12:52:25Z,4007290737,233,638,4007290677,56,Center,4007290679,286,,,,,,,,,,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969451,639,12,2,84,29,9db4t34qy4owglhvvgwf5l22i,1,11.5,33.9,2023-02-01T21:29:42.132Z,2023-02-04T14:32:57Z,4007290747,140,19.9,4007290745,56,Back,4007290751,212,11.5,4007290759,15,,4007290749,141,23.1,4007290753,213,5.6,4010790823,388,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969485,640,12,2,84,32,9db4t34qy4owglhvvgwf5l22i,1,13.2,27.7,2023-02-01T21:29:44.457Z,2023-02-04T12:52:35Z,4007290999,56,Back,4007291005,212,25.6,4007293971,15,,4007291007,213,6.3,4007291003,141,27.3,4007291001,140,37.6,4010791337,388,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502970461,647,1,2,84,32,9db4t34qy4owglhvvgwf5l22i,0,14.9,31.5,2023-02-01T21:29:45.230Z,2023-02-04T12:52:42Z,4007297019,1,,4007296751,212,19.5,4007296745,56,Back,4007296747,140,33.3,4007297017,157,,4007296753,213,6.1,4007296749,141,27.3,4010791621,178,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969501,697,61,2,84,33,ahm0t06rup1bkd9z0mxl2lmph,1,61.3,78.7,2023-02-01T21:29:46.318Z,2023-02-04T12:52:48Z,4010791985,178,,4007291069,56,Center,,,,,,,,,,,,,,,,,,,dq21r0ge09ug4d2crb9j6q6dx,B. Bodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969567,698,1,2,84,38,ahm0t06rup1bkd9z0mxl2lmph,1,58.7,69.3,2023-02-01T21:29:50.879Z,2023-02-04T12:52:59Z,4010792599,178,,4007291441,56,Back,4007291453,1,,4007291443,140,32.6,4007291447,212,36.4,4007291445,141,34.0,4007291451,213,3.9,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969581,699,1,2,84,42,ahm0t06rup1bkd9z0mxl2lmph,0,33.3,28.8,2023-02-01T21:29:54.537Z,2023-02-04T12:53:04Z,4007291581,212,62.9,4010792881,178,,4007291579,141,86.8,4007291741,1,,4007291583,213,0.7,4007291573,155,,4007291577,140,80.0,4007291575,56,Left,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969619,641,12,2,84,45,9db4t34qy4owglhvvgwf5l22i,1,22.5,15.6,2023-02-01T21:29:57.983Z,2023-02-04T12:53:12Z,4007291811,140,31.8,4007291817,213,5.4,4010793311,178,,4007291809,56,Back,4007291813,141,0.0,4007291815,212,15.0,4007291855,167,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969621,642,5,2,84,48,9db4t34qy4owglhvvgwf5l22i,0,28.6,-1.5,2023-02-01T21:30:00.947Z,2023-02-04T12:53:18Z,4007291825,347,,4007291823,56,Back,4007291993,233,700,,,,,,,,,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969645,700,5,2,84,48,ahm0t06rup1bkd9z0mxl2lmph,1,71.4,101.5,2023-02-01T21:30:00.947Z,2023-02-04T12:53:18Z,4007291989,233,642,4007291973,347,,4007291971,56,Left,,,,,,,,,,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969679,701,1,2,84,52,ahm0t06rup1bkd9z0mxl2lmph,1,74.7,100,2023-02-01T21:30:04.586Z,2023-02-04T12:53:25Z,4007292205,212,16.0,4007292199,56,Left,4007292203,141,79.4,4007292207,213,4.4,4007292197,107,,4007292201,140,70.3,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969739,702,1,2,84,55,ahm0t06rup1bkd9z0mxl2lmph,1,66.7,78.2,2023-02-01T21:30:08.300Z,2023-02-04T12:53:30Z,4007292561,141,26.2,4007292559,140,60.6,4007292565,213,4.5,4007292567,1,,4007292563,212,35.9,4007292557,56,Center,4010794581,178,,,,,dq21r0ge09ug4d2crb9j6q6dx,B. Bodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969759,703,1,2,85,1,ahm0t06rup1bkd9z0mxl2lmph,1,66.4,19.7,2023-02-01T21:30:13.873Z,2023-02-04T12:53:38Z,4007292691,141,7.1,4007292689,140,76.1,4007292687,56,Right,4007292695,213,5.6,4010795099,178,,4007292693,212,13.3,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969785,704,2,2,85,4,ahm0t06rup1bkd9z0mxl2lmph,1,73.5,27.2,2023-02-01T21:30:17.345Z,2023-02-04T12:53:48Z,4007292851,140,81.5,4007292853,141,33.2,4007292847,7,3cy13tw0tdconbwzlwteg6xas,4007292849,56,Center,4010795639,178,,,,,,,,,,,uluqgj69z6yunsl8m505lyi,T. Goodrham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502969793,643,55,2,85,4,9db4t34qy4owglhvvgwf5l22i,1,19.4,51.1,2023-02-01T21:30:17.346Z,2023-02-04T12:53:48Z,,,,,,,,,,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502970123,644,1,2,85,39,9db4t34qy4owglhvvgwf5l22i,0,12.8,66.1,2023-02-01T21:30:52.203Z,2023-02-04T12:53:55Z,4007294831,157,,4007294843,213,6.1,4007294829,5,,4007294845,1,,4010796091,178,,4007294839,141,51.5,4007294837,140,70.8,4007294841,212,61.7,c3nbdw1440h1uwwmixrjxwclx,B. Collins,4007294833,241,4007294835,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502970079,705,40,2,85,41,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-02-01T21:30:53.450Z,2023-02-01T21:30:53Z,4007294547,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5",4007294549,59,"13, 27, 30, 16, 5, 2, 18, 7, 39, 22, 19, 3, 4, 21",4007294545,30,"3oyhjrd1ohnwf1x3d65997xzp, uluqgj69z6yunsl8m505lyi, 1lu7wsceoivdbsvqanykrr07p, 987r1vdgx95x30elzrisjrzs9, bsrhtxhpnlxho2o4zvli5qmeh, 50c2v0l2cmkh82vso5tnjv3yt, 50flg4aoq4l0glnh61yzngc7p, dq21r0ge09ug4d2crb9j6q6dx, 3cy13tw0tdconbwzlwteg6xas, 33ci88veciqvd4w5y145dyooa, d5yupvahq6bf4nde1nmgro6lm, 7cznyew8xg3fxfqeexid7pxt6, cqfbp8me2n00cve66v797omvp, exrh01dw52b651aet2am7v015",4007294553,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0",4007294551,130,18,4007294555,194,bsrhtxhpnlxho2o4zvli5qmeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502970147,706,1,2,85,43,ahm0t06rup1bkd9z0mxl2lmph,0,26.5,47.3,2023-02-01T21:30:55.928Z,2023-02-04T12:54:05Z,4007294979,56,Center,4007294981,140,53.8,4010796609,388,,4007294985,212,29.9,4007294987,213,0.3,4007294977,3,,4007294983,141,60.0,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502970221,645,1,2,85,45,9db4t34qy4owglhvvgwf5l22i,0,54.7,46.7,2023-02-01T21:30:58.418Z,2023-02-04T12:54:09Z,4007295379,141,85.7,4010796807,178,,4007295381,212,38.9,4007295375,56,Left,4007295383,213,0.8,4007295377,140,81.8,4007295387,1,,4007295369,155,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502970271,707,1,2,85,50,ahm0t06rup1bkd9z0mxl2lmph,0,18.1,20.6,2023-02-01T21:31:02.483Z,2023-02-04T12:54:13Z,4007295691,56,Center,4007295689,157,,4007295699,213,0.2,4007295701,1,,4007295697,212,53.1,4007295693,140,67.6,4007295695,141,36.7,4010797033,178,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502970333,646,4,2,85,53,9db4t34qy4owglhvvgwf5l22i,1,40.2,61.4,2023-02-01T21:31:05.706Z,2023-02-04T12:54:20Z,4007295975,56,Back,4007295977,152,,4007295973,294,,4007295979,286,,4007295971,13,,4007296073,233,709,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502970343,709,4,2,85,53,ahm0t06rup1bkd9z0mxl2lmph,0,59.8,38.6,2023-02-01T21:31:05.707Z,2023-02-04T12:54:19Z,4007296019,294,,4007296105,233,646,4007296021,56,Center,4010797431,178,,4007296025,285,,4007296017,13,,4007296023,152,,,,,3cy13tw0tdconbwzlwteg6xas,G. O'Donkor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
