id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2535579149,30,1,1,2,26,69t8imcdaqlgfbds2p58596my,1,11.7,61.1,2023-04-18T18:47:57.530Z,2023-04-21T01:47:40Z,4200617331,140,3.1,4200617329,56,Back,4205140261,178,,4200617335,212,23.7,4200617337,213,4.3,4200617333,141,28.8,,,,,,,7ybjr8x5s8j4zj17p544h6rmy,G. Thomason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535579245,31,1,1,2,34,69t8imcdaqlgfbds2p58596my,1,13,25.9,2023-04-18T18:48:05.354Z,2023-04-21T01:47:42Z,4205140333,178,,4200617811,56,Back,4200617817,212,16.0,4200617815,141,48.4,4200617813,140,8.4,4200617819,213,1.9,,,,,,,9bpm5m1tsplxq77m3cbpfm4t1,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535579347,32,1,1,2,39,69t8imcdaqlgfbds2p58596my,1,8.4,51,2023-04-18T18:48:11.050Z,2023-04-21T01:47:45Z,4200618321,141,25.8,4200618317,56,Back,4205140403,178,,4200618325,213,4.9,4200618323,212,17.3,4200618319,140,10.8,,,,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535579395,33,1,1,2,43,69t8imcdaqlgfbds2p58596my,1,11.1,25.8,2023-04-18T18:48:14.875Z,2023-04-21T01:47:48Z,4200618541,212,16.0,4200618539,141,45.5,4200618537,140,2.8,4200618535,56,Back,4200618543,213,2.1,4205140479,178,,,,,,,,9bpm5m1tsplxq77m3cbpfm4t1,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535579475,34,1,1,2,45,69t8imcdaqlgfbds2p58596my,1,2.8,45.5,2023-04-18T18:48:16.496Z,2023-04-21T01:47:52Z,4200619017,140,44.0,4200619013,56,Back,4200619027,1,,4200619025,213,0.0,4200619023,212,43.3,4205140523,178,,4200619021,141,48.1,4200619011,157,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535579483,35,43,1,2,49,69t8imcdaqlgfbds2p58596my,1,0,0,2023-04-18T18:48:21.170Z,2023-04-19T08:30:37Z,4201912161,144,61,4200619059,56,Back,,,,,,,,,,,,,,,,,,,d866x81xlp0h24rtpg9jbczbp,V. Adeboyejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536459397,896,83,1,2,50,8mbtyq0has0uu0565fm9t5cdo,1,56,52.1,2023-04-18T18:48:21.576Z,2023-04-21T05:02:41Z,4205333459,399,199187,,,,,,,,,,,,,,,,,,,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535579589,36,1,1,2,51,69t8imcdaqlgfbds2p58596my,1,42,43.3,2023-04-18T18:48:22.473Z,2023-04-21T01:48:01Z,4205140625,178,,4200619669,212,7.1,4200619671,213,3.5,4200619663,56,Back,4200619665,140,35.8,4200619667,141,39.2,,,,,,,d866x81xlp0h24rtpg9jbczbp,V. Adeboyejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535579613,37,1,1,2,51,69t8imcdaqlgfbds2p58596my,0,35.7,39.2,2023-04-18T18:48:23.049Z,2023-04-21T01:48:05Z,4205140657,178,,4200619801,56,Center,4200619811,1,,4200619803,140,67.3,4200619805,141,71.4,4200619807,212,39.8,4200619809,213,0.6,4200619799,155,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535579617,24,1,1,2,53,8mbtyq0has0uu0565fm9t5cdo,0,33,31.2,2023-04-18T18:48:24.672Z,2023-04-21T01:48:15Z,4200619821,56,Center,4200619829,213,6.0,4205140841,178,,4200619825,141,23.0,4200619823,140,53.0,4200619819,3,,4200619827,212,21.7,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535579661,38,1,1,2,55,69t8imcdaqlgfbds2p58596my,0,38.9,82.4,2023-04-18T18:48:26.878Z,2023-04-21T01:48:26Z,4200620065,140,38.9,4200620067,141,79.0,4200620063,56,Back,4201913281,286,,4202035219,233,825,4200620071,213,4.7,4201913279,236,,4200620069,212,2.3,7edc89hg3r6ueacgnkde7fzvu,R. Williams,,4205141109,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535644993,427,43,1,2,56,8mbtyq0has0uu0565fm9t5cdo,1,0,0,2023-04-18T18:48:27.303Z,2023-04-18T19:47:35Z,4200975603,141,17.3,4200975605,212,22.4,4200975607,213,5.8,4200975597,3,0,4200975859,144,1,4200975601,140,55.6,4200975599,56,Right,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535821559,825,74,1,2,56,8mbtyq0has0uu0565fm9t5cdo,1,59.6,20.8,2023-04-18T18:48:27.327Z,2023-04-21T01:48:37Z,4202035227,233,38,4205141369,21,,4205141371,178,,4201913215,56,Right,4201913217,285,,,,,,,,,,,5djouum2kdazpcjf79gbk2ju1,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535579707,25,49,1,2,57,8mbtyq0has0uu0565fm9t5cdo,1,49.3,11.6,2023-04-18T18:48:28.697Z,2023-04-21T01:48:44Z,,,,,,,,,,,,,,,,,,,,,,,,,5djouum2kdazpcjf79gbk2ju1,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535579757,26,1,1,2,58,8mbtyq0has0uu0565fm9t5cdo,1,49.3,11.6,2023-04-18T18:48:29.346Z,2023-04-21T01:48:48Z,4200620539,213,2.5,4200620527,56,Back,4205141559,178,,4200620537,212,20.1,4200620533,141,29.2,4200620529,140,33.9,,,,,,,5djouum2kdazpcjf79gbk2ju1,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535579851,27,1,1,3,0,8mbtyq0has0uu0565fm9t5cdo,1,33.7,27.4,2023-04-18T18:48:31.711Z,2023-04-21T01:48:53Z,4205141687,178,,4200620957,141,50.0,4200620955,140,15.1,4200620953,56,Back,4200620961,213,2.5,4200620959,212,24.9,,,,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535579913,28,1,1,3,4,8mbtyq0has0uu0565fm9t5cdo,0,17.1,46.3,2023-04-18T18:48:35.601Z,2023-04-21T01:48:56Z,4200621301,213,5.8,4205141747,178,,4200621291,155,,4200621293,56,Right,4200621295,140,62.6,4200621297,141,13.2,4200621303,1,,4200621299,212,52.8,biwjsmk8ytz2k4d9f141jw15h,C. MacGillivray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535580025,39,1,1,3,7,69t8imcdaqlgfbds2p58596my,0,32.4,80.5,2023-04-18T18:48:38.774Z,2023-04-21T01:49:08Z,4200621931,56,Left,4200621935,141,100.0,4200621933,140,60.0,4200621937,212,32.4,4200621929,3,,4200621939,213,0.5,4205141985,388,,4200621941,1,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535580265,29,5,1,3,10,8mbtyq0has0uu0565fm9t5cdo,1,40.5,-1.4,2023-04-18T18:48:42.181Z,2023-04-21T01:49:15Z,4200623339,233,40,4200623279,56,Back,4200623281,347,,,,,,,,,,,,,,,,,biwjsmk8ytz2k4d9f141jw15h,C. MacGillivray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535580031,40,5,1,3,10,69t8imcdaqlgfbds2p58596my,0,59.5,101.4,2023-04-18T18:48:42.181Z,2023-04-21T01:49:15Z,4200621975,347,,4200621973,56,Left,4200623347,233,29,,,,,,,,,,,,,,,,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535580317,30,1,1,3,23,8mbtyq0has0uu0565fm9t5cdo,0,46,0,2023-04-18T18:48:55.298Z,2023-04-21T01:49:34Z,4200623529,107,,4200623533,140,62.9,4200623535,141,6.5,4200623541,213,0.3,4200623539,212,18.5,4200623531,56,Right,,,,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535821685,956,44,1,3,25,69t8imcdaqlgfbds2p58596my,1,32.1,93.4,2023-04-18T18:48:57.182Z,2023-04-21T05:37:40Z,4202035343,233,826,4201913911,285,,4201913909,56,Back,,,,,,,,,,,,,,,,7edc89hg3r6ueacgnkde7fzvu,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535821691,826,44,1,3,25,8mbtyq0has0uu0565fm9t5cdo,0,67.9,6.6,2023-04-18T18:48:57.183Z,2023-04-21T01:49:41Z,4201913937,56,Right,4202035347,233,956,4201913939,286,,,,,,,,,,,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535580351,41,1,1,3,25,69t8imcdaqlgfbds2p58596my,0,20.9,95.3,2023-04-18T18:48:57.193Z,2023-04-21T05:37:41Z,4205142479,388,,4200623711,141,77.8,4200623715,213,5.6,4200623713,212,20.1,4200623703,3,,4200623707,56,Back,4200623709,140,36.3,,,,7edc89hg3r6ueacgnkde7fzvu,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535580393,31,1,1,3,27,8mbtyq0has0uu0565fm9t5cdo,0,58.1,16.8,2023-04-18T18:48:59.293Z,2023-04-21T01:49:51Z,4200623931,140,78.1,4205142589,178,,4200623933,141,16.4,4200623935,212,21.0,4200623937,213,6.3,4200623929,56,Right,4200623927,155,,,,,8wnv741y7ghjolf8g5c7psru1,J. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535580431,42,1,1,3,29,69t8imcdaqlgfbds2p58596my,1,21.5,82,2023-04-18T18:49:00.845Z,2023-04-21T01:49:59Z,4200624131,141,82.9,4200624133,212,18.3,4205142739,388,,4200624135,213,0.0,4200624129,140,38.9,4200624127,56,Back,,,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535580459,43,49,1,3,31,69t8imcdaqlgfbds2p58596my,1,31.5,80.5,2023-04-18T18:49:02.460Z,2023-04-21T01:50:13Z,,,,,,,,,,,,,,,,,,,,,,,,,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535580509,44,1,1,3,32,69t8imcdaqlgfbds2p58596my,0,31.5,80.5,2023-04-18T18:49:04.110Z,2023-04-21T01:50:21Z,4200624561,141,90.0,4205143091,178,,4200624559,140,47.7,4200624557,56,Back,4200624555,157,,4200624563,212,18.2,4200624567,1,,4200624565,213,0.4,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535580529,32,1,1,3,35,8mbtyq0has0uu0565fm9t5cdo,0,54.2,12.3,2023-04-18T18:49:06.595Z,2023-04-21T01:50:27Z,4205143141,178,,4200624691,213,6.2,4200624681,3,,4200624687,141,10.7,4200624685,140,69.1,4200624683,56,Right,4200624689,212,15.7,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535580565,45,61,1,3,36,69t8imcdaqlgfbds2p58596my,0,35.8,82.1,2023-04-18T18:49:07.556Z,2023-04-21T01:50:47Z,4200624869,56,Back,4205143527,388,,,,,,,,,,,,,,,,,,,,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535580589,33,49,1,3,38,8mbtyq0has0uu0565fm9t5cdo,1,59.6,17.4,2023-04-18T18:49:09.941Z,2023-04-21T01:51:26Z,,,,,,,,,,,,,,,,,,,,,,,,,h4g0ji8lk43f7zcpl79henai,M. Helm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535580627,34,1,1,3,39,8mbtyq0has0uu0565fm9t5cdo,1,59.6,17.4,2023-04-18T18:49:10.808Z,2023-04-21T01:51:31Z,4200625175,212,12.5,4205144421,178,,4200625171,141,35.7,4200625179,213,1.6,4200625167,140,58.8,4200625165,56,Center,,,,,,,h4g0ji8lk43f7zcpl79henai,M. Helm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535580641,35,1,1,3,40,8mbtyq0has0uu0565fm9t5cdo,1,58.7,35.8,2023-04-18T18:49:11.750Z,2023-04-21T01:51:40Z,4200625279,141,28.5,4200625281,212,8.5,4200625277,140,52.1,4200625275,56,Center,4200625283,213,3.8,4205144545,178,,,,,,,,1uqgky0sxqjs8bqd2h75rnmjt,C. Kirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535580717,36,1,1,3,41,8mbtyq0has0uu0565fm9t5cdo,1,52.1,28.5,2023-04-18T18:49:12.618Z,2023-04-21T01:51:42Z,4200625657,56,Center,4205144627,178,,4200625659,140,56.5,4200625661,141,74.4,4200625663,212,31.6,4200625665,213,1.4,,,,,,,8wnv741y7ghjolf8g5c7psru1,J. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535580795,37,1,1,3,43,8mbtyq0has0uu0565fm9t5cdo,1,55.9,77.5,2023-04-18T18:49:14.553Z,2023-04-21T01:51:48Z,4200626079,141,91.1,4200626081,212,34.8,4200626077,140,87.9,4200626075,56,Left,4205144717,178,,4200626085,1,,4200626083,213,0.3,,,,dkzos23k1n5ufrdg886p2dxt6,Z. Ashworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535580873,38,1,1,3,47,8mbtyq0has0uu0565fm9t5cdo,1,88.3,93.3,2023-04-18T18:49:18.722Z,2023-04-21T01:51:53Z,4205144777,178,,4200626443,213,3.3,4200626441,212,13.2,4200626439,141,90.2,4200626435,56,Left,4200626437,140,75.9,,,,,,,1uqgky0sxqjs8bqd2h75rnmjt,C. Kirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535580963,39,1,1,3,50,8mbtyq0has0uu0565fm9t5cdo,1,77.4,91.1,2023-04-18T18:49:21.896Z,2023-04-21T01:52:08Z,4200626841,56,Left,4205145119,178,,4200626849,213,3.6,4200626847,212,17.6,4200626843,140,62.2,4200626845,141,80.3,,,,,,,dkzos23k1n5ufrdg886p2dxt6,Z. Ashworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535580991,40,1,1,3,54,8mbtyq0has0uu0565fm9t5cdo,1,64.7,88.1,2023-04-18T18:49:25.655Z,2023-04-21T01:52:16Z,4200626989,141,94.1,4200626987,140,73.0,4200626985,56,Left,4200626993,213,0.4,4205145187,178,,4200626991,212,9.6,,,,,,,8wnv741y7ghjolf8g5c7psru1,J. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535581005,41,1,1,3,55,8mbtyq0has0uu0565fm9t5cdo,0,73,94.1,2023-04-18T18:49:26.866Z,2023-04-21T01:52:19Z,4200627061,56,Left,4205145215,178,,4200627069,213,6.2,4200627063,140,83.1,4200627067,212,10.7,4200627065,141,92.6,,,,,,,dkzos23k1n5ufrdg886p2dxt6,Z. Ashworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535581029,46,61,1,3,56,69t8imcdaqlgfbds2p58596my,1,19.7,4.3,2023-04-18T18:49:27.598Z,2023-04-21T01:52:26Z,4205145277,178,,4200627175,56,Back,,,,,,,,,,,,,,,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535581025,42,5,1,3,56,8mbtyq0has0uu0565fm9t5cdo,1,81.3,101.8,2023-04-18T18:49:27.992Z,2023-04-21T01:52:30Z,4200627173,347,,4200627171,56,Left,4200627373,233,47,,,,,,,,,,,,,,,,dkzos23k1n5ufrdg886p2dxt6,Z. Ashworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535581039,47,5,1,3,56,69t8imcdaqlgfbds2p58596my,0,18.7,-1.8,2023-04-18T18:49:27.992Z,2023-04-21T01:52:30Z,4200627385,233,42,4200627213,56,Back,4200627215,347,,,,,,,,,,,,,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535581427,43,1,1,4,13,8mbtyq0has0uu0565fm9t5cdo,1,84.9,100,2023-04-18T18:49:44.969Z,2023-04-21T01:52:37Z,4200629209,56,Left,4200629219,213,3.6,4200629207,107,,4200629213,141,89.6,4200629215,212,17.1,4200629211,140,70.6,,,,,,,18loyx03olyhtkt6scybwr8q1,J. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535581475,44,1,1,4,16,8mbtyq0has0uu0565fm9t5cdo,1,70.6,89.6,2023-04-18T18:49:47.362Z,2023-04-21T01:52:40Z,4200629459,212,15.8,4200629461,213,0.3,4205145451,178,,4200629453,56,Left,4200629457,141,95.6,4200629455,140,85.1,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535581525,45,1,1,4,17,8mbtyq0has0uu0565fm9t5cdo,1,85.1,95.6,2023-04-18T18:49:48.677Z,2023-04-21T01:52:45Z,4200629739,56,Left,4200629741,140,70.1,4200629747,213,3.4,4200629743,141,89.9,4200629745,212,16.2,4205145529,178,,,,,,,,18loyx03olyhtkt6scybwr8q1,J. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535581599,46,1,1,4,20,8mbtyq0has0uu0565fm9t5cdo,1,68.2,86.9,2023-04-18T18:49:51.667Z,2023-04-21T01:52:48Z,4200630153,155,,4200630157,56,Center,4200630173,1,,4200630167,141,34.2,4200630163,140,85.1,4200630171,213,5.2,4200630169,212,40.0,4205145575,178,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535581609,47,44,1,4,22,8mbtyq0has0uu0565fm9t5cdo,1,85.4,32.7,2023-04-18T18:49:54.166Z,2023-04-21T05:37:41Z,4200630247,286,,4200630245,56,Center,4200630263,233,48,,,,,,,,,,,,,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535581603,48,44,1,4,22,69t8imcdaqlgfbds2p58596my,0,14.6,67.3,2023-04-18T18:49:54.167Z,2023-04-21T01:53:00Z,4200630217,285,,4200630215,56,Back,4200630307,233,47,,,,,,,,,,,,,,,,9bpm5m1tsplxq77m3cbpfm4t1,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535581645,48,1,1,4,22,8mbtyq0has0uu0565fm9t5cdo,1,85.5,33,2023-04-18T18:49:54.253Z,2023-04-21T05:37:41Z,4200630411,213,2.0,4200630405,140,80.5,4200630403,56,Center,4200630407,141,48.4,4200630409,212,11.7,4205145885,388,,4200630401,3,,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535581693,49,1,1,4,24,8mbtyq0has0uu0565fm9t5cdo,1,80.5,48.4,2023-04-18T18:49:55.871Z,2023-04-21T01:53:11Z,4205145947,178,,4200630663,213,4.0,4200630661,212,20.9,4200630659,141,24.3,4200630655,56,Center,4200630657,140,68.1,,,,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535581793,50,1,1,4,27,8mbtyq0has0uu0565fm9t5cdo,1,67.3,24,2023-04-18T18:49:58.968Z,2023-04-21T01:53:18Z,4200631211,140,75.4,4205146075,178,,4200631209,56,Right,4200631213,141,7.3,4200631215,212,14.2,4200631217,213,5.4,,,,,,,dkzos23k1n5ufrdg886p2dxt6,Z. Ashworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535581821,51,1,1,4,31,8mbtyq0has0uu0565fm9t5cdo,0,88.2,7.6,2023-04-18T18:50:02.834Z,2023-04-21T01:53:20Z,4200631355,141,33.4,4200631357,212,17.6,4200631353,140,90.0,4200631359,213,1.5,4205146101,178,,4200631351,56,Center,4201915795,224,,4201915797,20,,5djouum2kdazpcjf79gbk2ju1,J. Smith,,4200631347,2,4200631349,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535581841,49,12,1,4,32,69t8imcdaqlgfbds2p58596my,1,7.3,62.4,2023-04-18T18:50:03.467Z,2023-04-21T01:53:33Z,4200631473,141,45.1,4200631477,213,5.0,4200631475,212,12.3,4200631489,15,,4200631469,56,Back,4205146257,178,,4200631471,140,10.7,,,,9bpm5m1tsplxq77m3cbpfm4t1,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535822057,957,1,1,4,33,69t8imcdaqlgfbds2p58596my,1,10.2,43.8,2023-04-18T18:50:05.047Z,2023-04-21T01:53:41Z,4201916083,213,0.1,4201916081,212,17.5,4201916075,56,Back,4201916073,3,,4201916077,140,26.7,4205146327,178,,4201916079,141,47.0,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535581893,50,49,1,4,35,69t8imcdaqlgfbds2p58596my,1,26.4,54.8,2023-04-18T18:50:06.570Z,2023-04-21T01:53:48Z,,,,,,,,,,,,,,,,,,,,,,,,,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535582061,51,1,1,4,35,69t8imcdaqlgfbds2p58596my,1,26.4,54.8,2023-04-18T18:50:06.578Z,2023-04-21T01:53:54Z,4205146549,178,,4200632691,56,Back,4200632693,140,30.8,4200632697,212,22.0,4200632695,141,23.1,4200632699,213,4.9,,,,,,,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536460117,935,83,1,4,44,8mbtyq0has0uu0565fm9t5cdo,1,34.9,89.6,2023-04-18T18:50:16.108Z,2023-04-21T05:08:42Z,4205336221,399,492777,,,,,,,,,,,,,,,,,,,,,,8wnv741y7ghjolf8g5c7psru1,J. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535582213,52,1,1,4,46,69t8imcdaqlgfbds2p58596my,1,66.7,10.7,2023-04-18T18:50:17.558Z,2023-04-21T01:54:18Z,4200633459,140,63.4,4200633461,141,31.2,4200633457,56,Center,4200641705,210,15,4205146619,388,,4200633463,212,14.4,4200633465,213,1.8,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535582589,54,15,1,4,50,69t8imcdaqlgfbds2p58596my,1,75.5,39.8,2023-04-18T18:50:22.121Z,2023-04-21T01:54:18Z,4200641713,29,,4200641729,146,82.5,4200641717,55,52,4200641723,102,48.9,4200641727,215,,4200641725,103,19,4200635309,56,Center,4200641731,147,42.4,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,4200635307,18,4200635305,22,,4205146903,178,4200635895,82,,4201284717,233,820,4200641711,78,,,4200635891,20,4200641733,230,97.7,4200641735,231,48.6,,,,,,,,,,,
2535702617,821,43,1,4,51,8mbtyq0has0uu0565fm9t5cdo,1,0,0,2023-04-18T18:50:22.303Z,2023-04-19T08:36:20Z,4201285089,56,Back,4201916947,144,61,,,,,,,,,,,,,,,,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535702539,820,10,1,4,51,8mbtyq0has0uu0565fm9t5cdo,1,17.9,59.7,2023-04-18T18:50:22.449Z,2023-04-21T02:05:15Z,4201284669,56,Back,4205156265,178,,4201284721,233,54,4201284667,94,,,,,,,,,,,,,,18loyx03olyhtkt6scybwr8q1,J. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535582221,53,16,1,4,52,69t8imcdaqlgfbds2p58596my,1,88.5,53.8,2023-04-18T18:50:24.287Z,2023-04-21T02:05:45Z,4200640469,282,30,4200633515,56,Center,4200637597,374,2023-04-18 19:50:22.749,4200640451,78,,4200637593,17,,4200640465,280,BLOCKED_SHOT,4200640463,231,50.5,4200640467,281,6q06inb8ukzfsrxy0arxl78q1,d866x81xlp0h24rtpg9jbczbp,V. Adeboyejo,,4205156863,178,4201917211,396,51.8,4200637601,375,4201917209,395,97.6,4200640461,230,97.5,4200640459,458,,,4200633511,22,4200640455,103,3.8,4200640457,328,,04:51.446,4200640453,102,48.6,4200637591,20,,,,,
2535583443,52,1,1,5,48,8mbtyq0has0uu0565fm9t5cdo,1,50.3,49.7,2023-04-18T18:51:19.621Z,2023-04-21T02:05:48Z,4200639901,213,3.2,4205156937,178,,4200639893,56,Back,4200639895,140,32.5,4200639897,141,49.0,4200639899,212,18.7,4200639903,279,G,,,,8wnv741y7ghjolf8g5c7psru1,J. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535583555,53,1,1,5,51,8mbtyq0has0uu0565fm9t5cdo,0,31.6,47.9,2023-04-18T18:51:22.574Z,2023-04-21T02:05:52Z,4205157021,178,,4200640521,140,89.4,4200640527,213,5.8,4200640525,212,69.4,4200640519,56,Right,4200640523,141,0.0,4200640529,1,,4200640517,155,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
