id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,keyPass,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/14/value
2501458539,515,1,2,48,27,82kapkjwonlv9j1ui0ytv5sii,1,33.4,69.4,2023-01-28T16:07:30.843Z,2023-01-31T10:56:41Z,3999311599,140,42.2,3999311603,212,19.0,3999311601,141,93.8,4005320351,178,,3999311595,56,Back,3999311605,213,1.1,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501458675,516,1,2,48,30,82kapkjwonlv9j1ui0ytv5sii,1,41.6,82.2,2023-01-28T16:07:33.580Z,2023-01-31T10:56:49Z,3999312245,141,39.8,4005320663,178,,3999312249,213,4.6,3999312243,140,39.7,3999312241,56,Back,3999312247,212,28.9,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501458721,517,1,2,48,32,82kapkjwonlv9j1ui0ytv5sii,1,40.1,28.2,2023-01-28T16:07:36.402Z,2023-01-31T10:56:55Z,3999312465,141,6.2,4005320747,178,,3999312467,212,22.2,3999312461,56,Right,3999312463,140,55.7,3999312469,213,5.5,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501458809,518,1,2,48,35,82kapkjwonlv9j1ui0ytv5sii,1,56.4,5.3,2023-01-28T16:07:38.844Z,2023-01-31T10:57:03Z,3999312863,140,37.8,4005320969,178,,3999312871,213,2.6,3999312869,212,23.1,3999312867,141,23.4,3999312859,56,Back,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501458905,519,1,2,48,37,82kapkjwonlv9j1ui0ytv5sii,1,37.6,24,2023-01-28T16:07:41.381Z,2023-01-31T10:57:09Z,3999313381,213,1.4,3999313379,212,41.8,3999313383,1,,4005321129,178,,3999313371,196,,3999313373,56,Back,3999313377,141,84.5,3999313375,140,44.9,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501459059,520,1,2,48,41,82kapkjwonlv9j1ui0ytv5sii,1,52.3,90.9,2023-01-28T16:07:45.106Z,2023-01-31T10:57:16Z,3999314155,56,Left,4005321447,178,,3999314163,212,15.7,3999314159,141,96.6,3999314165,213,0.2,3999314157,140,66.8,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501459101,522,50,2,48,43,82kapkjwonlv9j1ui0ytv5sii,1,61.6,93.5,2023-01-28T16:07:46.966Z,2023-01-31T10:57:28Z,3999314387,56,Left,3999314453,233,401,3999314389,286,,,,,,,,,,,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501459047,401,7,2,48,43,17zuelixesst1z59fwcix2dil,0,38.4,6.5,2023-01-28T16:07:47.174Z,2023-01-31T10:57:34Z,3999314109,285,,4004528693,383,,3999314107,56,Back,3999314419,233,522,4005322235,178,,,,,,,,,,,c3a6jpeg16b9zn02uf1yf9cyx,B. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501459175,523,1,2,48,45,82kapkjwonlv9j1ui0ytv5sii,1,60.6,93.5,2023-01-28T16:07:48.727Z,2023-01-31T10:58:09Z,3999314809,141,85.1,3999314801,56,Back,3999314807,140,42.1,4005323383,178,,3999314813,212,20.2,3999314817,213,3.4,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501459097,521,43,2,48,47,82kapkjwonlv9j1ui0ytv5sii,1,0,0,2023-01-28T16:07:50.569Z,2023-01-28T16:07:59Z,3999315125,144,7,3999314353,56,Left,3999314355,285,0,,,,,,,,,,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502450559,934,1,2,48,47,82kapkjwonlv9j1ui0ytv5sii,1,39.4,83.3,2023-01-28T16:07:50.794Z,2023-01-31T10:58:15Z,4005323587,178,,4004529295,56,Back,4004529299,141,71.2,4004529297,140,34.5,4004529303,213,4.2,4004529301,212,9.7,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501459291,524,1,2,48,49,82kapkjwonlv9j1ui0ytv5sii,1,30.6,71.7,2023-01-28T16:07:53.100Z,2023-01-31T10:58:21Z,3999315415,56,Back,3999315419,141,33.0,3999315417,140,34.0,3999315423,213,4.8,3999315421,212,26.6,4005323789,178,,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501459337,525,1,2,48,54,82kapkjwonlv9j1ui0ytv5sii,1,39.7,34.9,2023-01-28T16:07:57.949Z,2023-01-31T10:58:27Z,3999315667,141,80.0,4005324073,178,,3999315663,56,Back,3999315669,212,30.9,3999315671,213,1.5,3999315665,140,42.9,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501459417,526,1,2,48,58,82kapkjwonlv9j1ui0ytv5sii,1,41.5,84.4,2023-01-28T16:08:02.418Z,2023-01-31T10:58:34Z,3999316065,56,Back,4005324243,178,,3999316069,141,60.3,3999316071,212,17.1,3999316073,213,4.4,3999316067,140,36.7,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501459671,527,1,2,49,1,82kapkjwonlv9j1ui0ytv5sii,1,36.7,60.3,2023-01-28T16:08:04.850Z,2023-01-31T10:58:43Z,3999317447,140,38.2,3999317461,212,22.2,3999317467,213,4.8,3999317439,56,Back,3999317455,141,27.7,4005324513,178,,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501459805,528,1,2,49,10,82kapkjwonlv9j1ui0ytv5sii,1,46.1,10.1,2023-01-28T16:08:13.669Z,2023-01-31T10:58:58Z,3999318105,141,37.4,3999318109,213,2.1,3999318103,140,36.5,3999318101,56,Back,3999318107,212,21.1,4005324843,178,,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501459889,529,1,2,49,12,82kapkjwonlv9j1ui0ytv5sii,1,35.3,32.2,2023-01-28T16:08:15.832Z,2023-01-31T10:59:02Z,3999318577,213,1.6,3999318573,141,71.7,3999318569,56,Back,3999318575,212,26.9,3999318571,140,35.6,4005324929,178,,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501460063,530,1,2,49,15,82kapkjwonlv9j1ui0ytv5sii,0,39.3,77.2,2023-01-28T16:08:18.810Z,2023-01-31T10:59:06Z,3999319449,155,,3999319467,1,,4005324959,178,,3999319455,141,100.0,3999319463,213,0.3,3999319459,212,47.7,3999319453,140,82.0,3999319451,56,Left,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501460659,402,5,2,49,17,17zuelixesst1z59fwcix2dil,1,17.8,-1.1,2023-01-28T16:08:21.304Z,2023-01-31T10:59:09Z,3999322503,233,531,3999322443,56,Back,3999322445,347,,,,,,,,,,,,,,,,,bn65q0jh5fmyit8g8y4k9wsq2,U. Godwin-Malife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501460073,531,5,2,49,17,82kapkjwonlv9j1ui0ytv5sii,0,82.2,101.1,2023-01-28T16:08:21.304Z,2023-01-31T10:59:09Z,3999319491,56,Left,3999319493,347,,3999322539,233,402,,,,,,,,,,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501460849,403,1,2,49,37,17zuelixesst1z59fwcix2dil,0,17.7,0,2023-01-28T16:08:41.456Z,2023-01-31T10:59:15Z,3999323467,141,3.5,3999323463,56,Back,3999323461,107,,3999323473,1,,3999323471,213,0.1,3999323469,212,32.5,3999323465,140,48.5,,,,bn65q0jh5fmyit8g8y4k9wsq2,U. Godwin-Malife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501460781,533,61,2,49,41,82kapkjwonlv9j1ui0ytv5sii,0,54.9,95.9,2023-01-28T16:08:45.149Z,2023-01-31T10:59:46Z,3999323187,56,Left,4005326557,178,,,,,,,,,,,,,,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501461033,404,5,2,49,42,17zuelixesst1z59fwcix2dil,1,46.7,-1.6,2023-01-28T16:08:45.910Z,2023-01-31T10:59:51Z,3999324383,347,,3999324381,56,Back,3999324567,233,534,,,,,,,,,,,,,,,,bn65q0jh5fmyit8g8y4k9wsq2,U. Godwin-Malife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501460853,534,5,2,49,42,82kapkjwonlv9j1ui0ytv5sii,0,53.3,101.6,2023-01-28T16:08:45.910Z,2023-01-31T10:59:51Z,3999323487,56,Left,3999324649,233,404,3999323489,347,,,,,,,,,,,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501461911,405,1,2,50,11,17zuelixesst1z59fwcix2dil,1,46.2,0,2023-01-28T16:09:14.934Z,2023-01-31T11:00:05Z,3999328785,213,2.9,3999328775,107,,3999328783,212,22.8,3999328781,141,7.4,3999328779,140,25.2,3999328777,56,Back,3999328787,1,,,,,bn65q0jh5fmyit8g8y4k9wsq2,U. Godwin-Malife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501462037,406,1,2,50,15,17zuelixesst1z59fwcix2dil,0,28.3,4.7,2023-01-28T16:09:19.228Z,2023-01-31T11:00:16Z,3999329455,140,67.7,3999329463,1,,3999329461,213,0.1,3999329459,212,41.5,3999329453,56,Right,3999329451,155,,3999329457,141,8.9,4005327571,178,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501462047,535,44,2,50,18,82kapkjwonlv9j1ui0ytv5sii,1,32.3,89.8,2023-01-28T16:09:22.172Z,2023-01-31T14:05:55Z,3999329655,233,407,3999329523,285,,3999329521,56,Back,,,,,,,,,,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501462063,407,44,2,50,18,17zuelixesst1z59fwcix2dil,0,67.7,10.2,2023-01-28T16:09:22.173Z,2023-01-31T11:00:31Z,3999329593,56,Right,3999329765,286,,3999329761,233,535,,,,,,,,,,,,,,,,4luphb29oi2p9ftkag6xb69jp,A. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501462143,536,1,2,50,18,82kapkjwonlv9j1ui0ytv5sii,0,32.4,88.4,2023-01-28T16:09:22.334Z,2023-01-31T14:05:56Z,4005328231,388,,3999330085,212,15.2,3999330075,140,46.2,3999330087,213,0.3,3999330079,141,95.3,3999330073,56,Back,3999330071,3,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501462223,408,50,2,50,23,17zuelixesst1z59fwcix2dil,1,55.8,5.4,2023-01-28T16:09:26.552Z,2023-01-31T11:00:47Z,3999330523,56,Right,4004656125,233,537,3999330751,286,,,,,,,,,,,,,,,,,bn65q0jh5fmyit8g8y4k9wsq2,U. Godwin-Malife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501462247,537,7,2,50,23,82kapkjwonlv9j1ui0ytv5sii,1,44.2,94.6,2023-01-28T16:09:26.673Z,2023-01-31T11:00:53Z,4005328707,178,,4004656121,233,408,3999330677,285,,4004533269,383,,3999330675,56,Back,,,,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501462851,409,5,2,50,23,17zuelixesst1z59fwcix2dil,1,54.2,-1.6,2023-01-28T16:09:27.220Z,2023-01-31T11:00:56Z,3999333719,347,,3999333769,233,538,3999333717,56,Right,,,,,,,,,,,,,,,,bn65q0jh5fmyit8g8y4k9wsq2,U. Godwin-Malife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501462633,538,5,2,50,23,82kapkjwonlv9j1ui0ytv5sii,0,45.8,101.6,2023-01-28T16:09:27.220Z,2023-01-31T11:00:57Z,3999332553,56,Back,3999332555,347,,3999333793,233,409,,,,,,,,,,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501462911,410,1,2,50,42,17zuelixesst1z59fwcix2dil,0,55.4,0,2023-01-28T16:09:45.823Z,2023-01-31T11:01:05Z,3999334035,212,15.6,3999334023,56,Right,3999334019,107,,3999334027,140,69.5,3999334039,213,0.3,3999334031,141,5.9,,,,,,,bn65q0jh5fmyit8g8y4k9wsq2,U. Godwin-Malife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501462941,539,1,2,50,43,82kapkjwonlv9j1ui0ytv5sii,0,31.3,91.8,2023-01-28T16:09:47.245Z,2023-01-31T11:01:23Z,3999334209,56,Back,4005329779,388,,3999334207,3,,3999334213,140,43.8,3999334219,212,13.1,3999334221,213,6.3,3999334217,141,91.2,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501463041,411,1,2,50,44,17zuelixesst1z59fwcix2dil,0,61,9.2,2023-01-28T16:09:48.423Z,2023-01-31T11:01:39Z,3999334703,141,23.3,3999334697,140,100.0,3999334707,213,0.2,3999334693,56,Center,3999334711,1,,4005330207,178,,3999334705,212,43.3,3999334689,155,,cwimbfv671qph6cxdcl32elzp,D. McGeouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501463051,412,5,2,50,49,17zuelixesst1z59fwcix2dil,0,101.2,22.2,2023-01-28T16:09:52.595Z,2023-01-31T11:01:45Z,3999334757,56,Center,3999342049,233,540,3999341949,346,,,,,,,,,,,,,,,,,cwimbfv671qph6cxdcl32elzp,D. McGeouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501463065,540,5,2,50,49,82kapkjwonlv9j1ui0ytv5sii,1,-1.2,77.8,2023-01-28T16:09:52.595Z,2023-01-31T11:01:45Z,3999334837,346,,3999342009,233,412,3999334835,56,Back,,,,,,,,,,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501463571,541,1,2,50,59,82kapkjwonlv9j1ui0ytv5sii,1,4.9,50.9,2023-01-28T16:10:03.181Z,2023-01-31T11:01:50Z,3999337565,213,0.8,3999337557,56,Back,3999337559,140,20.9,3999337563,212,25.3,3999337561,141,78.8,3999337571,237,,3999337555,124,,,,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501463719,542,1,2,51,6,82kapkjwonlv9j1ui0ytv5sii,1,28.8,81.5,2023-01-28T16:10:10.117Z,2023-01-31T11:01:58Z,3999338347,141,41.0,3999338349,212,27.6,3999338343,56,Back,4005330761,178,,3999338351,213,4.6,3999338345,140,26.7,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501463779,543,1,2,51,11,82kapkjwonlv9j1ui0ytv5sii,1,31.9,24.6,2023-01-28T16:10:14.922Z,2023-01-31T11:02:09Z,3999338623,56,Back,3999338629,212,17.8,3999338627,141,49.3,3999338625,140,26.4,3999338631,213,1.9,4005330963,178,,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501463903,544,1,2,51,13,82kapkjwonlv9j1ui0ytv5sii,1,27.4,50.4,2023-01-28T16:10:16.967Z,2023-01-31T11:02:17Z,3999339227,140,31.9,3999339229,141,84.1,4005331259,178,,3999339233,213,1.4,3999339225,56,Back,3999339231,212,23.4,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501464073,545,1,2,51,17,82kapkjwonlv9j1ui0ytv5sii,1,37.6,88.4,2023-01-28T16:10:21.018Z,2023-01-31T11:02:25Z,3999340259,141,96.8,3999340253,56,Left,3999340257,140,71.9,3999340265,1,,3999340247,155,,3999340263,213,0.2,4005331541,178,,3999340261,212,36.5,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501464083,546,61,2,51,19,82kapkjwonlv9j1ui0ytv5sii,0,73,96.9,2023-01-28T16:10:22.957Z,2023-01-31T11:02:33Z,3999340311,56,Left,4005331671,178,,,,,,,,,,,,,,,,,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501464605,413,5,2,51,20,17zuelixesst1z59fwcix2dil,1,28.6,-1.6,2023-01-28T16:10:23.882Z,2023-01-31T11:02:37Z,3999343127,347,,3999343125,56,Back,3999343155,233,547,,,,,,,,,,,,,,,,cwimbfv671qph6cxdcl32elzp,D. McGeouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501464103,547,5,2,51,20,82kapkjwonlv9j1ui0ytv5sii,0,71.4,101.6,2023-01-28T16:10:23.882Z,2023-01-31T11:02:37Z,3999343215,233,413,3999340403,56,Left,3999340405,347,,,,,,,,,,,,,,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501464659,414,1,2,51,40,17zuelixesst1z59fwcix2dil,0,32.7,0,2023-01-28T16:10:44.126Z,2023-01-31T11:02:41Z,3999343419,212,30.8,3999343413,56,Right,3999343415,140,61.4,3999343411,107,,3999343417,141,8.6,3999343423,1,,3999343421,213,0.2,,,,bn65q0jh5fmyit8g8y4k9wsq2,U. Godwin-Malife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501464683,548,1,2,51,42,82kapkjwonlv9j1ui0ytv5sii,1,39.9,94.6,2023-01-28T16:10:45.974Z,2023-01-31T11:03:28Z,4005332331,388,,3999343537,140,45.0,3999343541,212,5.4,3999343539,141,95.2,3999343543,213,0.1,3999343533,3,,3999343535,56,Back,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502451559,935,1,2,51,43,82kapkjwonlv9j1ui0ytv5sii,0,43.8,93.1,2023-01-28T16:10:46.578Z,2023-01-31T11:03:41Z,4004534849,3,,4004534855,141,93.4,4004534857,212,11.3,4004534859,213,0.0,4004534853,140,54.6,4005333775,388,,4004534851,56,Left,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501464727,415,44,2,51,43,17zuelixesst1z59fwcix2dil,1,43.3,8.8,2023-01-28T16:10:46.905Z,2023-01-31T14:05:56Z,3999343771,56,Back,3999343919,233,549,3999367283,285,,,,,,,,,,,,,,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501464741,549,44,2,51,43,82kapkjwonlv9j1ui0ytv5sii,0,56.7,91.2,2023-01-28T16:10:46.906Z,2023-01-31T11:03:47Z,4004534247,286,,3999343843,56,Left,3999343977,233,415,,,,,,,,,,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501464751,416,61,2,51,43,17zuelixesst1z59fwcix2dil,1,41.9,6.7,2023-01-28T16:10:47.160Z,2023-01-31T14:05:56Z,4005333965,388,,4005333963,15,,3999343881,56,Back,,,,,,,,,,,,,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502451671,936,1,2,51,46,82kapkjwonlv9j1ui0ytv5sii,1,61,76.6,2023-01-28T16:10:49.631Z,2023-01-31T11:04:01Z,4004535469,213,3.6,4005334167,178,,4004535461,56,Center,4004535463,140,52.0,4004535467,212,10.6,4004535465,141,69.4,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501464807,550,49,2,51,47,82kapkjwonlv9j1ui0ytv5sii,1,58.3,63.7,2023-01-28T16:10:50.913Z,2023-01-31T11:04:10Z,,,,,,,,,,,,,,,,,,,,,,,,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501464925,551,1,2,51,48,82kapkjwonlv9j1ui0ytv5sii,1,57.6,63.7,2023-01-28T16:10:52.060Z,2023-01-31T11:04:21Z,3999344705,212,22.2,4005334765,178,,3999344701,140,53.8,3999344703,141,31.6,3999344707,213,4.5,3999344699,56,Center,,,,,,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501464979,552,1,2,51,51,82kapkjwonlv9j1ui0ytv5sii,1,53.1,29.4,2023-01-28T16:10:54.974Z,2023-01-31T11:04:26Z,4005334951,178,,3999344955,212,19.1,3999344949,56,Center,3999344953,141,22.2,3999344951,140,70.7,3999344959,213,6.0,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501465123,553,1,2,51,53,82kapkjwonlv9j1ui0ytv5sii,1,70.6,20.3,2023-01-28T16:10:56.804Z,2023-01-31T11:04:32Z,3999345713,56,Right,3999345715,140,66.4,3999345719,212,12.1,3999345721,213,4.3,3999345717,141,3.8,4005335129,178,,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501465135,554,3,2,51,57,82kapkjwonlv9j1ui0ytv5sii,0,91.9,8.8,2023-01-28T16:11:00.760Z,2023-01-31T11:04:48Z,4005335629,178,,3999345783,56,Right,4004656151,233,417,4004535949,286,,4004536025,465,,,,,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501465169,417,7,2,51,57,17zuelixesst1z59fwcix2dil,1,8.1,91.2,2023-01-28T16:11:01.078Z,2023-01-31T11:04:52Z,3999345975,56,Back,4004536101,383,,3999346027,233,554,3999367247,285,,4005335783,178,,,,,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501465175,418,49,2,51,59,17zuelixesst1z59fwcix2dil,1,9.6,91.8,2023-01-28T16:11:02.776Z,2023-01-31T11:05:00Z,,,,,,,,,,,,,,,,,,,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501465411,419,1,2,52,4,17zuelixesst1z59fwcix2dil,0,32,74.5,2023-01-28T16:11:08.473Z,2023-01-31T11:05:25Z,3999347337,212,35.2,4005336623,178,,3999347333,140,48.5,3999347331,56,Back,3999347339,213,5.2,3999347341,1,,4004536697,155,,3999347335,141,29.4,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501465373,555,49,2,52,6,82kapkjwonlv9j1ui0ytv5sii,1,46.6,74.8,2023-01-28T16:11:10.061Z,2023-01-31T11:05:33Z,,,,,,,,,,,,,,,,,,,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501465571,556,61,2,52,10,82kapkjwonlv9j1ui0ytv5sii,0,66.2,75.9,2023-01-28T16:11:14.355Z,2023-01-31T11:05:57Z,4005337333,178,,3999348065,56,Center,,,,,,,,,,,,,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502451979,729,61,2,52,12,17zuelixesst1z59fwcix2dil,0,26.5,34.6,2023-01-28T16:11:16.167Z,2023-01-31T11:06:02Z,4005337469,178,,4004537167,56,Back,,,,,,,,,,,,,,,,,,,d41ua67591gafg6gb9iwg3p7u,T. Onyango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
