id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/14/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist,qualifier/17/value
2523022575,783,49,2,68,0,9db4t34qy4owglhvvgwf5l22i,1,13.9,90.5,2023-03-18T16:33:26.252Z,2023-03-21T14:58:44Z,,,,,,,,,,,,,,,,,,,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521740135,505,1,2,68,1,9db4t34qy4owglhvvgwf5l22i,1,15.3,80.9,2023-03-18T16:33:27.421Z,2023-03-21T14:58:48Z,4106331227,56,Back,4114580831,178,,4106331235,212,12.9,4106331233,141,62.3,4106331231,140,13.0,4106331239,213,4.5,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521740353,506,1,2,68,6,9db4t34qy4owglhvvgwf5l22i,1,13,62.3,2023-03-18T16:33:32.108Z,2023-03-21T14:58:51Z,4106332365,141,79.6,4106332361,140,22.8,4106332371,212,15.6,4106332357,56,Back,4114580913,178,,4106332379,213,0.9,,,,,,,eirc5i9gcpe0ap6gntxoomcix,H. Isted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521740429,507,1,2,68,12,9db4t34qy4owglhvvgwf5l22i,1,25.1,78.4,2023-03-18T16:33:38.088Z,2023-03-21T14:58:55Z,4106332795,213,5.8,4106332791,212,64.8,4106332799,1,,4114581057,178,,4106332785,56,Center,4106332781,155,,4106332789,141,35.5,4106332787,140,80.2,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521741457,508,1,2,68,15,9db4t34qy4owglhvvgwf5l22i,1,80.2,35.5,2023-03-18T16:33:41.091Z,2023-03-21T14:59:07Z,4114581331,388,,4106338521,213,1.8,4106338513,56,Center,4106338511,3,,4106338515,140,78.7,4106338517,141,46.6,4106338519,212,7.7,,,,ddjh4t18kk75bz9sgga2g2f3d,S. Tedić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521740535,534,4,2,68,17,jv3jh5m5t7qy5t37vwwmnj16,1,24,59.4,2023-03-18T16:33:43.054Z,2023-03-21T14:59:10Z,4106333467,152,,4106333445,13,,4106333457,56,Back,4106333471,285,,4106338725,233,509,4106333451,294,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521741469,509,4,2,68,17,9db4t34qy4owglhvvgwf5l22i,0,76,40.6,2023-03-18T16:33:43.055Z,2023-03-21T14:59:10Z,4106338601,294,,4106338603,56,Center,4106338605,152,,4114581349,178,,4106338607,286,,4106338597,13,,4106338785,233,534,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521741523,537,1,2,68,49,jv3jh5m5t7qy5t37vwwmnj16,0,24,54.2,2023-03-18T16:34:15.373Z,2023-03-21T14:59:13Z,4106338885,140,69.2,4106338881,152,,4106338889,212,56.0,4114581393,178,,4106338877,5,,4106338891,213,5.7,4106338883,56,Right,4113165693,155,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,4106338887,141,10.6,4106338893,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521741679,510,1,2,68,53,9db4t34qy4owglhvvgwf5l22i,0,26.4,81.5,2023-03-18T16:34:19.056Z,2023-03-21T14:59:16Z,4106339815,3,,4114581469,388,,4106339819,140,45.5,4106339817,56,Back,4106339823,212,20.1,4106339821,141,79.7,4106339825,213,6.2,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521741723,538,1,2,68,54,jv3jh5m5t7qy5t37vwwmnj16,1,60.3,20.9,2023-03-18T16:34:20.782Z,2023-03-21T14:59:19Z,4106340157,140,46.5,4106340159,141,13.4,4106340153,3,,4114581521,388,,4106340155,56,Back,4106340163,213,3.5,4106340161,212,15.4,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521741745,539,1,2,68,57,jv3jh5m5t7qy5t37vwwmnj16,0,41,4.6,2023-03-18T16:34:23.360Z,2023-03-21T14:59:27Z,4106340309,141,8.3,4114581775,178,,4106340319,213,0.1,4106340297,157,,4106340305,140,76.4,4106340315,212,37.3,4106340301,56,Right,4106340321,1,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521741829,511,1,2,68,59,9db4t34qy4owglhvvgwf5l22i,0,16.5,70,2023-03-18T16:34:25.338Z,2023-03-21T14:59:34Z,4106340859,3,,4106340869,213,0.3,4106340867,212,25.7,4106340865,141,80.9,4106340861,56,Back,4114581889,178,,4106340863,140,39.9,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523022715,783,44,2,69,1,jv3jh5m5t7qy5t37vwwmnj16,1,60.2,24.5,2023-03-18T16:34:27.337Z,2023-03-21T15:45:44Z,4113180083,233,784,4113166119,286,,4113166117,56,Center,,,,,,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523022717,784,44,2,69,1,9db4t34qy4owglhvvgwf5l22i,0,39.8,75.5,2023-03-18T16:34:27.338Z,2023-03-21T14:59:37Z,4113166123,285,,4113166121,56,Back,4113180087,233,783,,,,,,,,,,,,,,,,7fwprbpdcdb7qcgaoe2humwo9,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521741915,540,1,2,69,1,jv3jh5m5t7qy5t37vwwmnj16,1,66.7,6.1,2023-03-18T16:34:27.421Z,2023-03-21T15:45:44Z,4106341391,213,0.9,4106341387,141,11.4,4106341389,212,4.7,4106341381,3,,4106341383,56,Right,4106341385,140,69.5,4114581947,388,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521741929,541,61,2,69,2,jv3jh5m5t7qy5t37vwwmnj16,0,63.9,13.2,2023-03-18T16:34:28.868Z,2023-03-21T14:59:43Z,4106341483,56,Right,4114582051,178,,,,,,,,,,,,,,,,,,,,cxfq8o3k68x1acwci3wx812w9,T. De Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521742029,513,49,2,69,4,9db4t34qy4owglhvvgwf5l22i,1,35.2,83.6,2023-03-18T16:34:30.452Z,2023-03-21T14:59:50Z,,,,,,,,,,,,,,,,,,,,,,,,,7fwprbpdcdb7qcgaoe2humwo9,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521742059,514,1,2,69,5,9db4t34qy4owglhvvgwf5l22i,0,35.2,83.6,2023-03-18T16:34:31.495Z,2023-03-21T14:59:54Z,4106342189,1,,4106342187,213,6.1,4106342185,212,36.3,4106342181,141,76.3,4106342177,56,Center,4114582221,178,,4106342179,140,69.4,,,,7fwprbpdcdb7qcgaoe2humwo9,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521742013,542,61,2,69,5,jv3jh5m5t7qy5t37vwwmnj16,1,57.4,7.7,2023-03-18T16:34:31.625Z,2023-03-21T15:01:03Z,4114583577,178,,4106341945,56,Right,,,,,,,,,,,,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521742017,512,43,2,69,5,9db4t34qy4owglhvvgwf5l22i,1,0,0,2023-03-18T16:34:31.676Z,2023-03-18T17:18:05Z,4106341967,285,0,4106341965,56,Back,4106639005,144,7,,,,,,,,,,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523022945,784,49,2,69,7,jv3jh5m5t7qy5t37vwwmnj16,1,33.3,8.9,2023-03-18T16:34:33.591Z,2023-03-21T15:01:09Z,,,,,,,,,,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521742067,543,1,2,69,7,jv3jh5m5t7qy5t37vwwmnj16,1,34.9,8.8,2023-03-18T16:34:33.635Z,2023-03-21T15:01:11Z,4106342255,140,39.8,4106342251,56,Back,4106342259,141,8.5,4106342269,213,6.2,4106342265,212,5.1,4114583709,178,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521742125,545,1,2,69,9,jv3jh5m5t7qy5t37vwwmnj16,1,40.4,9.1,2023-03-18T16:34:35.091Z,2023-03-21T15:01:16Z,4106342569,140,43.1,4114583827,178,,4106342567,56,Back,4106342573,212,3.2,4106342571,141,6.8,4106342575,213,5.8,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521742181,546,1,2,69,9,jv3jh5m5t7qy5t37vwwmnj16,1,45.6,4.4,2023-03-18T16:34:35.716Z,2023-03-21T15:01:19Z,4106342887,155,,4106342891,56,Right,4106342893,140,53.7,4114583881,178,,4106342895,141,9.8,4106342897,212,9.3,4106342899,213,0.4,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521742197,547,1,2,69,10,jv3jh5m5t7qy5t37vwwmnj16,0,58.5,7.3,2023-03-18T16:34:36.934Z,2023-03-21T15:01:26Z,4106342985,141,0.0,4106342983,140,63.6,4106342981,56,Right,4106342991,212,8.3,4106342979,3,,4106342993,213,5.4,4114583987,178,,,,,cxfq8o3k68x1acwci3wx812w9,T. De Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521742085,544,43,2,69,11,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-03-18T16:34:36.971Z,2023-03-20T17:14:31Z,4113167923,144,49,,,,,,,,,,,,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521742353,515,5,2,69,14,9db4t34qy4owglhvvgwf5l22i,1,35.2,102,2023-03-18T16:34:40.032Z,2023-03-21T15:01:26Z,4106343851,347,,4106343891,233,548,4106343849,56,Back,,,,,,,,,,,,,,,,7fwprbpdcdb7qcgaoe2humwo9,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521742207,548,5,2,69,14,jv3jh5m5t7qy5t37vwwmnj16,0,64.8,-2,2023-03-18T16:34:40.032Z,2023-03-21T15:01:27Z,4106343021,347,,4106343931,233,515,4106343017,56,Right,,,,,,,,,,,,,,,,cxfq8o3k68x1acwci3wx812w9,T. De Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521742489,516,1,2,69,17,9db4t34qy4owglhvvgwf5l22i,0,34,100,2023-03-18T16:34:43.835Z,2023-03-21T15:01:31Z,4106344539,212,39.9,4106344535,141,76.0,4106344521,107,,4106344525,56,Center,4106344547,1,,4106344545,213,5.8,4106344529,140,68.1,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521742425,549,8,2,69,19,jv3jh5m5t7qy5t37vwwmnj16,1,34.5,16.5,2023-03-18T16:34:45.802Z,2023-03-21T15:01:37Z,4113169725,384,,4114584139,178,,4106344265,56,Back,,,,,,,,,,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523023307,785,49,2,69,21,jv3jh5m5t7qy5t37vwwmnj16,1,36.9,25.1,2023-03-18T16:34:47.096Z,2023-03-21T15:01:41Z,,,,,,,,,,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521742503,550,1,2,69,21,jv3jh5m5t7qy5t37vwwmnj16,0,34.1,21.9,2023-03-18T16:34:47.150Z,2023-03-21T15:01:46Z,4106344609,212,6.0,4106344607,141,19.4,4106344605,140,39.6,4106344603,56,Back,4106344601,157,,4106344613,1,,4106344611,213,6.0,4114584367,178,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521742561,517,61,2,69,21,9db4t34qy4owglhvvgwf5l22i,1,68.1,71.8,2023-03-18T16:34:47.282Z,2023-03-21T15:01:54Z,4114584469,15,,4106344939,56,Center,4114584471,178,,,,,,,,,,,,,,,,,7fwprbpdcdb7qcgaoe2humwo9,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521742581,551,1,2,69,22,jv3jh5m5t7qy5t37vwwmnj16,1,38.2,28.2,2023-03-18T16:34:48.875Z,2023-03-21T15:01:58Z,4106345035,140,51.0,4106345031,3,,4106345033,56,Center,4114584517,388,,4106345039,141,37.9,4106345043,212,15.0,4106345047,213,0.5,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521742773,553,1,2,69,25,jv3jh5m5t7qy5t37vwwmnj16,0,56,45.5,2023-03-18T16:34:51.222Z,2023-03-21T15:02:07Z,4106346085,141,56.3,4106346069,155,,4106346075,56,Center,4106346095,213,0.3,4114584545,178,,4106346091,212,21.8,4106346079,140,75.5,,,,dez3rm7q89xk157fwnc3tgqcq,C. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521742597,552,43,2,69,26,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-03-18T16:34:52.307Z,2023-03-20T17:16:03Z,4113170409,144,49,,,,,,,,,,,,,,,,,,,,,,dez3rm7q89xk157fwnc3tgqcq,C. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523292761,1079,67,2,69,28,9db4t34qy4owglhvvgwf5l22i,1,23.7,42,2023-03-18T16:34:54.407Z,2023-03-21T15:45:44Z,4114602681,233,1058,,,,,,,,,,,,,,,,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523292759,1058,67,2,69,28,jv3jh5m5t7qy5t37vwwmnj16,0,76.3,58,2023-03-18T16:34:54.408Z,2023-03-21T15:27:51Z,4114602701,233,1079,,,,,,,,,,,,,,,,,,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521742875,518,8,2,69,28,9db4t34qy4owglhvvgwf5l22i,1,13.4,38.5,2023-03-18T16:34:54.409Z,2023-03-21T15:45:45Z,4114584685,178,,4113170753,385,,4106346659,56,Back,,,,,,,,,,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521742981,519,1,2,69,29,9db4t34qy4owglhvvgwf5l22i,1,13.2,38.5,2023-03-18T16:34:55.897Z,2023-03-21T15:02:21Z,4106347241,212,5.6,4106347243,213,2.6,4106347235,56,Back,4106347233,3,,4106347239,141,43.0,4114584805,178,,4106347237,140,8.7,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523023457,785,52,2,69,31,9db4t34qy4owglhvvgwf5l22i,1,7.2,48.4,2023-03-18T16:34:57.017Z,2023-03-21T15:02:22Z,4113171169,377,,4114584843,178,,,,,,,,,,,,,,,,,,,,eirc5i9gcpe0ap6gntxoomcix,H. Isted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521743023,520,1,2,69,33,9db4t34qy4owglhvvgwf5l22i,1,8.7,43,2023-03-18T16:34:59.405Z,2023-03-21T15:02:25Z,4114584887,178,,4106347439,123,,4106347451,1,,4106347447,212,32.4,4106347449,213,0.2,4106347443,140,38.9,4106347441,56,Back,4106347445,141,52.5,eirc5i9gcpe0ap6gntxoomcix,H. Isted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521743055,521,1,2,69,36,9db4t34qy4owglhvvgwf5l22i,0,38.9,52.5,2023-03-18T16:35:01.995Z,2023-03-21T15:02:28Z,4114584951,178,,4106347601,141,44.2,4106347603,212,30.8,4106347591,155,,4106347593,56,Center,4106347607,213,6.1,4106347597,140,67.7,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521743035,554,8,2,69,38,jv3jh5m5t7qy5t37vwwmnj16,1,33.5,51.2,2023-03-18T16:35:04.485Z,2023-03-21T15:02:34Z,4113171461,384,,4114585051,388,,4106347483,56,Back,,,,,,,,,,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521743153,555,49,2,69,41,jv3jh5m5t7qy5t37vwwmnj16,1,27.6,18.3,2023-03-18T16:35:07.796Z,2023-03-21T15:03:00Z,,,,,,,,,,,,,,,,,,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521743265,556,1,2,69,41,jv3jh5m5t7qy5t37vwwmnj16,1,27.6,18.3,2023-03-18T16:35:07.801Z,2023-03-21T15:03:05Z,4106348811,56,Back,4106348813,140,40.0,4106348815,141,12.8,4106348817,212,13.5,4106348809,155,,4106348819,213,6.0,4114585555,178,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521743301,557,1,2,69,47,jv3jh5m5t7qy5t37vwwmnj16,0,61.3,6.7,2023-03-18T16:35:13.653Z,2023-03-21T15:03:08Z,4114585611,178,,4106348989,213,0.6,4106348987,212,22.3,4106348985,141,26.4,4106348981,56,Center,4106348983,140,78.3,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521743325,522,49,2,69,48,9db4t34qy4owglhvvgwf5l22i,1,21.2,69.4,2023-03-18T16:35:14.436Z,2023-03-21T15:03:12Z,,,,,,,,,,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521743443,523,3,2,69,49,9db4t34qy4owglhvvgwf5l22i,1,25.6,81,2023-03-18T16:35:15.917Z,2023-03-21T15:03:19Z,4106349739,285,,4114585849,178,,4106349737,56,Back,4113171937,464,,4106349747,233,558,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521743393,558,45,2,69,49,jv3jh5m5t7qy5t37vwwmnj16,0,74.4,19,2023-03-18T16:35:15.917Z,2023-03-21T15:03:19Z,4106349439,56,Right,4106349755,233,523,4106349441,286,,,,,,,,,,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521743519,524,1,2,69,52,9db4t34qy4owglhvvgwf5l22i,1,22.3,77.6,2023-03-18T16:35:18.865Z,2023-03-21T15:03:22Z,4106350143,213,0.4,4106350141,212,21.1,4106350135,140,41.1,4106350131,56,Back,4106350139,141,88.4,4114585913,178,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523292929,1061,83,2,69,55,jv3jh5m5t7qy5t37vwwmnj16,1,57.6,3.4,2023-03-18T16:35:21.258Z,2023-03-21T15:29:28Z,4114603845,399,104532,,,,,,,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521743565,525,1,2,69,55,9db4t34qy4owglhvvgwf5l22i,1,46.7,98.7,2023-03-18T16:35:21.822Z,2023-03-21T15:03:27Z,4106350389,141,93.4,4106350387,140,39.9,4106350385,56,Back,4114585949,178,,4106350393,213,3.6,4106350391,212,8.0,,,,,,,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523023701,786,50,2,69,56,9db4t34qy4owglhvvgwf5l22i,1,35.9,91,2023-03-18T16:35:22.385Z,2023-03-21T15:03:31Z,4113172571,286,,4113181369,233,559,4113172569,56,Back,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521743557,559,7,2,69,56,jv3jh5m5t7qy5t37vwwmnj16,0,64.1,9,2023-03-18T16:35:22.487Z,2023-03-21T15:03:35Z,4106350345,56,Right,4113172347,285,,4113172463,383,,4113181365,233,786,4114586061,178,,,,,,,,,,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521743649,527,1,2,69,57,9db4t34qy4owglhvvgwf5l22i,1,44.8,88.9,2023-03-18T16:35:23.303Z,2023-03-21T15:03:44Z,4106350897,213,3.6,4106350891,140,37.0,4106350893,141,82.7,4106350895,212,9.2,4106350889,56,Back,4114586205,178,,,,,,,,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521743605,526,43,2,69,58,9db4t34qy4owglhvvgwf5l22i,1,0,0,2023-03-18T16:35:24.833Z,2023-03-20T17:18:07Z,4106350605,56,Back,4106350613,213,0.2,4106350611,212,9.6,4106350609,141,88.9,4106350607,140,44.8,4113173023,144,1,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521743749,528,1,2,69,59,9db4t34qy4owglhvvgwf5l22i,1,39.3,78.7,2023-03-18T16:35:25.157Z,2023-03-21T15:03:47Z,4106351413,56,Center,4106351419,141,55.5,4106351417,140,52.1,4106351427,213,5.4,4114586303,178,,4106351423,212,20.7,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523023885,787,1,2,70,1,9db4t34qy4owglhvvgwf5l22i,0,52.6,50.7,2023-03-18T16:35:27.345Z,2023-03-21T15:03:49Z,4113173615,141,32.6,4113173613,140,58.4,4113173611,56,Center,4113173619,213,5.2,4113173617,212,13.7,4114586365,178,,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521743729,560,49,2,70,2,jv3jh5m5t7qy5t37vwwmnj16,1,41.6,59.6,2023-03-18T16:35:28.227Z,2023-03-21T15:03:54Z,,,,,,,,,,,,,,,,,,,,,,,,,dez3rm7q89xk157fwnc3tgqcq,C. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521743815,561,1,2,70,3,jv3jh5m5t7qy5t37vwwmnj16,1,41.6,59.6,2023-03-18T16:35:29.376Z,2023-03-21T15:03:57Z,4106351785,140,31.5,4106351789,141,61.1,4106351779,56,Back,4106351793,212,10.7,4106351797,213,3.0,4114586533,178,,,,,,,,dez3rm7q89xk157fwnc3tgqcq,C. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521743985,562,1,2,70,4,jv3jh5m5t7qy5t37vwwmnj16,1,28.7,67.5,2023-03-18T16:35:30.873Z,2023-03-21T15:04:02Z,4114586627,178,,4106352669,56,Center,4106352677,213,6.3,4106352675,212,25.4,4106352671,140,52.9,4106352673,141,67.0,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521744063,563,1,2,70,9,jv3jh5m5t7qy5t37vwwmnj16,1,57.4,57,2023-03-18T16:35:35.796Z,2023-03-21T15:04:11Z,4114586909,178,,4106353077,140,58.8,4106353079,141,27.4,4106353075,56,Center,4106353083,213,4.8,4106353081,212,20.2,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521744237,564,1,2,70,12,jv3jh5m5t7qy5t37vwwmnj16,1,59.8,28.2,2023-03-18T16:35:38.818Z,2023-03-21T15:04:15Z,4106354025,140,64.6,4106354023,56,Right,4106354029,212,15.2,4106354027,141,7.1,4114587029,178,,4106354031,213,5.1,,,,,,,cxfq8o3k68x1acwci3wx812w9,T. De Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521744307,565,1,2,70,18,jv3jh5m5t7qy5t37vwwmnj16,0,83.6,10.6,2023-03-18T16:35:44.031Z,2023-03-21T15:04:20Z,4114587147,178,,4106354431,212,17.4,4106354439,213,0.7,4106354427,141,27.4,4106354423,56,Center,4106354421,155,,4106354425,140,96.1,,,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521744371,529,12,2,70,20,9db4t34qy4owglhvvgwf5l22i,1,7.8,68.7,2023-03-18T16:35:46.436Z,2023-03-21T15:04:27Z,4106354787,212,12.4,4106354789,213,2.5,4106354783,140,0.0,4114587273,388,,4106354781,56,Back,4113174079,15,,4106354785,141,80.3,4113174081,167,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
