id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/13/value,qualifier/17/value,qualifier/16/value
2475544203,427,1,2,48,58,8xeuwzxnm7hdlbjjuezgfkz3w,0,15.4,44.3,2022-10-22T15:09:39.262Z,2022-10-25T06:28:16Z,3862818367,213,5.6,3862818357,157,,3862818361,140,41.6,3862818359,56,Back,3870989643,178,,3862818369,1,,3862818363,141,11.1,3862818365,212,35.6,5zmy857tqaz6h9g3hqyank82d,O. Fané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475544305,521,1,2,49,2,9db4t34qy4owglhvvgwf5l22i,1,61,89.9,2022-10-22T15:09:42.903Z,2022-10-25T06:28:22Z,3870989739,178,,3862818877,140,72.0,3862818875,56,Left,3862818881,212,11.7,3862818879,141,92.7,3862818885,213,0.2,,,,,,,5r55bc61sgthojep749axb6y1,T. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475544377,522,1,2,49,5,9db4t34qy4owglhvvgwf5l22i,0,77.1,92.7,2022-10-22T15:09:45.958Z,2022-10-25T06:28:27Z,3862819265,212,31.5,3870466531,224,,3870466533,72,,3862819267,213,5.3,3862819255,2,,3862819263,141,53.0,3862819261,140,92.6,3870989847,178,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,3862819259,56,3862819257,155,,,,,,,,,,,,,,,,,,,,,,Center,,,,
2475544441,428,8,2,49,6,8xeuwzxnm7hdlbjjuezgfkz3w,1,7.3,45.2,2022-10-22T15:09:47.444Z,2022-10-25T06:28:37Z,3862819581,56,Back,3870990011,178,,3870466657,385,,,,,,,,,,,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475544515,429,61,2,49,8,8xeuwzxnm7hdlbjjuezgfkz3w,0,18.8,11.7,2022-10-22T15:09:49.254Z,2022-10-25T06:28:52Z,3862819981,56,Back,3870990249,178,,,,,,,,,,,,,,,,,,,,3hjfotlalegyuxqoidz99f1ii,K. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475544547,523,49,2,49,9,9db4t34qy4owglhvvgwf5l22i,1,77,84.4,2022-10-22T15:09:50.164Z,2022-10-25T06:29:00Z,,,,,,,,,,,,,,,,,,,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475544695,524,1,2,49,10,9db4t34qy4owglhvvgwf5l22i,1,77,84.4,2022-10-22T15:09:51.067Z,2022-10-25T06:29:12Z,3862820821,141,58.4,3862820825,212,18.6,3862820805,56,Center,3862820815,140,71.5,3870990473,178,,3862834109,210,13,3862820827,213,4.4,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475544725,525,13,2,49,13,9db4t34qy4owglhvvgwf5l22i,1,72.1,57.3,2022-10-22T15:09:53.672Z,2022-10-25T06:29:13Z,3862820985,18,,3862834181,215,,3870990551,178,,3862834179,103,2.8,3862820991,56,Center,3862834177,102,57.0,3862834173,55,524,3862834171,29,,4nph9aqyr2kz1gmdh7v9n3w89,J. Benson,,3862834185,230,3862834169,83,,3862820977,22,,3862834187,231,3862832793,20,,,,,,,,,,,,,,98.9,51.3,,,
2475544767,430,5,2,49,14,8xeuwzxnm7hdlbjjuezgfkz3w,1,-0.7,43,2022-10-22T15:09:54.822Z,2022-10-25T06:29:20Z,3862821231,233,526,3862821159,346,,3862821157,56,Back,,,,,,,,,,,,,,,,3hjfotlalegyuxqoidz99f1ii,K. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475544757,526,5,2,49,14,9db4t34qy4owglhvvgwf5l22i,0,100.7,57,2022-10-22T15:09:54.822Z,2022-10-25T06:29:20Z,3862821125,346,,3862821123,56,Center,3862821259,233,430,,,,,,,,,,,,,,,,4nph9aqyr2kz1gmdh7v9n3w89,J. Benson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475546211,431,1,2,49,45,8xeuwzxnm7hdlbjjuezgfkz3w,0,4.9,44.3,2022-10-22T15:10:25.741Z,2022-10-25T06:29:23Z,3862828847,1,,3862828837,56,Center,3862828841,141,31.5,3862828835,124,,3862828849,74,,3862828843,212,69.6,3862828839,140,70.7,3862828845,213,6.2,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475546327,527,1,2,49,49,9db4t34qy4owglhvvgwf5l22i,1,30.9,73.2,2022-10-22T15:10:29.749Z,2022-10-25T06:29:29Z,3862829391,141,84.7,3862829395,213,1.2,3862829387,56,Back,3862829393,212,8.6,3870990805,388,,3862829385,3,,3862829389,140,34.2,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475546351,528,61,2,49,49,9db4t34qy4owglhvvgwf5l22i,0,34.2,84.7,2022-10-22T15:10:30.166Z,2022-10-25T06:29:37Z,3870990943,178,,3862829485,56,Back,,,,,,,,,,,,,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475546421,432,1,2,49,50,8xeuwzxnm7hdlbjjuezgfkz3w,1,63.1,13.4,2022-10-22T15:10:31.381Z,2022-10-25T06:29:40Z,3862829825,140,68.1,3862829813,56,Right,3862829829,141,20.0,3862829835,212,6.9,3862829839,213,0.7,3870990987,178,,,,,,,,b1or5u4dfuf4pvg7cgqnp3nxl,R. Cooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475546435,433,49,2,49,51,8xeuwzxnm7hdlbjjuezgfkz3w,1,68.1,20,2022-10-22T15:10:31.778Z,2022-10-25T06:29:47Z,,,,,,,,,,,,,,,,,,,,,,,,,3hjfotlalegyuxqoidz99f1ii,K. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477128505,965,43,2,49,51,8xeuwzxnm7hdlbjjuezgfkz3w,1,0,0,2022-10-22T15:10:31.913Z,2022-10-25T10:04:43Z,3871237775,178,0,3871238899,144,82,,,,,,,,,,,,,,,,,,,3hjfotlalegyuxqoidz99f1ii,K. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476984041,704,3,2,49,52,8xeuwzxnm7hdlbjjuezgfkz3w,0,67.7,10.7,2022-10-22T15:10:32.799Z,2022-10-25T10:04:30Z,3870991259,178,,3870470153,467,dwrnys3htjlb3asfou6425g16,3870470149,286,,3870470147,56,Right,3870470151,464,,,,,,,,,,,3hjfotlalegyuxqoidz99f1ii,K. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477128535,966,43,2,49,52,8xeuwzxnm7hdlbjjuezgfkz3w,1,0,0,2022-10-22T15:10:32.876Z,2022-10-25T10:04:56Z,3871239309,144,82,3871237929,178,0,,,,,,,,,,,,,,,,,,,3hjfotlalegyuxqoidz99f1ii,K. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475546533,434,4,2,49,52,8xeuwzxnm7hdlbjjuezgfkz3w,1,66.8,18.6,2022-10-22T15:10:33.116Z,2022-10-25T10:04:36Z,3862830351,152,,3862830349,56,Right,3862830353,265,,3862830355,286,,3862830347,13,,3862830855,233,529,,,,,,,3hjfotlalegyuxqoidz99f1ii,K. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475546599,529,4,2,49,52,9db4t34qy4owglhvvgwf5l22i,0,33.2,81.4,2022-10-22T15:10:33.117Z,2022-10-25T10:04:36Z,3862830697,152,,3862830693,13,,3870991435,178,,3862830695,56,Back,3862830993,233,434,3862830701,285,,3862830699,265,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475548265,436,1,2,50,32,8xeuwzxnm7hdlbjjuezgfkz3w,1,66.5,23.6,2022-10-22T15:11:12.684Z,2022-10-25T06:30:13Z,3862839347,212,33.7,3862839321,5,,3870991507,178,,3862839335,140,83.0,3862839325,155,,3862839329,152,,3862839341,141,66.1,3862839351,213,1.0,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,3862839353,1,3862839331,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,
2475548277,437,44,2,50,34,8xeuwzxnm7hdlbjjuezgfkz3w,1,79.4,69.1,2022-10-22T15:11:14.691Z,2022-10-25T11:35:55Z,3862839389,286,,3862861683,233,549,3862839387,56,Center,,,,,,,,,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475552151,549,44,2,50,34,9db4t34qy4owglhvvgwf5l22i,0,20.6,30.9,2022-10-22T15:11:14.692Z,2022-10-25T06:30:31Z,3862859741,285,,3862861715,233,437,3862859739,56,Back,,,,,,,,,,,,,,,,d25ilw75uqbnk15v383e1kxrd,R. Cundy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475548285,438,1,2,50,34,8xeuwzxnm7hdlbjjuezgfkz3w,0,83,66.1,2022-10-22T15:11:14.838Z,2022-10-25T11:35:55Z,3862839413,212,15.5,3862839405,56,Center,3862839415,213,5.9,3862839409,141,56.9,3862839401,3,,3870991917,388,,3862839407,140,96.5,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475548717,530,12,2,50,35,9db4t34qy4owglhvvgwf5l22i,1,15,45.2,2022-10-22T15:11:16.106Z,2022-10-25T06:30:47Z,3862841627,212,34.8,3862841621,56,Back,3862841629,213,5.6,3870992043,388,,3862841623,140,39.7,3862841625,141,11.1,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475548613,439,1,2,50,40,8xeuwzxnm7hdlbjjuezgfkz3w,1,61.7,92.6,2022-10-22T15:11:20.487Z,2022-10-25T06:30:54Z,3862841077,212,12.6,3862841081,213,6.2,3862841073,141,90.5,3870992153,178,,3862841069,56,Left,3862841071,140,73.6,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475548699,440,1,2,50,45,8xeuwzxnm7hdlbjjuezgfkz3w,0,70.7,72.7,2022-10-22T15:11:25.561Z,2022-10-25T06:30:58Z,3862841553,1,,3862841531,56,Center,3862841539,212,41.1,3870992231,178,,3862841527,155,,3862841533,140,100.0,3862841535,141,35.1,3862841547,213,5.6,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475548725,441,5,2,50,47,8xeuwzxnm7hdlbjjuezgfkz3w,0,101.2,35,2022-10-22T15:11:28.291Z,2022-10-25T06:31:00Z,3862841675,346,,3862841671,56,Center,3862841905,233,531,,,,,,,,,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475548739,531,5,2,50,47,9db4t34qy4owglhvvgwf5l22i,1,-1.2,65,2022-10-22T15:11:28.291Z,2022-10-25T06:31:00Z,3862841795,233,441,3862841771,346,,3862841767,56,Back,,,,,,,,,,,,,,,,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475549079,532,1,2,50,54,9db4t34qy4owglhvvgwf5l22i,1,3.9,55.5,2022-10-22T15:11:35.173Z,2022-10-25T06:31:08Z,3862843627,237,,3862843617,140,15.6,3862843619,141,23.1,3862843621,212,25.2,3862843611,56,Back,3862843623,213,5.2,3862843605,124,,,,,c3nbdw1440h1uwwmixrjxwclx,B. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475549159,533,1,2,50,57,9db4t34qy4owglhvvgwf5l22i,1,15.6,23.1,2022-10-22T15:11:37.546Z,2022-10-25T06:31:12Z,3862844059,140,31.0,3862844061,141,5.2,3862844063,212,20.2,3862844065,213,5.6,3870992503,178,,3862844057,56,Back,,,,,,,d25ilw75uqbnk15v383e1kxrd,R. Cundy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475549241,534,1,2,50,59,9db4t34qy4owglhvvgwf5l22i,0,31,5.2,2022-10-22T15:11:39.912Z,2022-10-25T06:31:18Z,3862844523,140,66.8,3870992585,178,,3862844525,141,0.0,3862844519,155,,3862844521,56,Right,3862844529,213,6.2,3862844527,212,37.8,3862844531,1,,5r55bc61sgthojep749axb6y1,T. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475550243,442,5,2,51,2,8xeuwzxnm7hdlbjjuezgfkz3w,1,26,101.4,2022-10-22T15:11:42.491Z,2022-10-25T06:31:22Z,3862849735,56,Back,3862849761,233,535,3862849737,347,,,,,,,,,,,,,,,,,a69q0jj7tjwzxpo6b4i1ed3h1,R. Delaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475549249,535,5,2,51,2,9db4t34qy4owglhvvgwf5l22i,0,74,-1.4,2022-10-22T15:11:42.491Z,2022-10-25T06:31:23Z,3862844553,347,,3862849815,233,442,3862844551,56,Right,,,,,,,,,,,,,,,,5r55bc61sgthojep749axb6y1,T. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475550279,443,1,2,51,28,8xeuwzxnm7hdlbjjuezgfkz3w,0,57.1,100,2022-10-22T15:12:08.995Z,2022-10-25T06:31:30Z,3862849901,212,13.9,3862849897,141,95.7,3862849885,107,,3862849891,140,69.8,3862849887,56,Left,3862849905,213,6.0,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475550307,536,1,2,51,30,9db4t34qy4owglhvvgwf5l22i,0,30.8,3.1,2022-10-22T15:12:10.645Z,2022-10-25T06:31:39Z,3862850063,141,6.2,3862850065,212,6.0,3870992951,388,,3862850061,140,36.1,3862850059,56,Back,3862850067,213,0.4,3862850057,3,,,,,5r55bc61sgthojep749axb6y1,T. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477155517,1453,83,2,51,32,9db4t34qy4owglhvvgwf5l22i,1,33.7,11.3,2022-10-22T15:12:12.984Z,2022-10-25T11:42:53Z,3871383711,399,467036,,,,,,,,,,,,,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475550447,444,3,2,51,33,8xeuwzxnm7hdlbjjuezgfkz3w,0,65.4,84.7,2022-10-22T15:12:14.007Z,2022-10-25T06:31:48Z,3862850815,56,Left,3862850851,211,,3870474417,465,,3870993081,178,,3862850817,286,,,,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475550455,537,49,2,51,34,9db4t34qy4owglhvvgwf5l22i,1,29.7,29.7,2022-10-22T15:12:14.546Z,2022-10-25T06:31:53Z,,,,,,,,,,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475550505,538,1,2,51,34,9db4t34qy4owglhvvgwf5l22i,1,29.7,29.7,2022-10-22T15:12:14.827Z,2022-10-25T06:31:57Z,3862851125,140,38.4,3862851123,56,Back,3862851129,212,11.0,3862851133,213,0.6,3870993245,178,,3862851127,141,38.6,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475550525,539,3,2,51,36,9db4t34qy4owglhvvgwf5l22i,0,39.4,39,2022-10-22T15:12:16.557Z,2022-10-25T06:32:09Z,3862851387,233,445,3862851217,56,Back,3870475213,465,,3862851221,286,,3870993479,178,,,,,,,,,,,23gglwejp456bifnwkk9xi0a,J. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475550537,445,7,2,51,36,8xeuwzxnm7hdlbjjuezgfkz3w,0,60.6,61,2022-10-22T15:12:16.937Z,2022-10-25T06:32:15Z,3862851351,233,539,3870993579,178,,3862851273,56,Center,3862851275,285,,3870475495,383,,,,,,,,,,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475550587,540,1,2,51,37,9db4t34qy4owglhvvgwf5l22i,1,38.4,38.6,2022-10-22T15:12:17.927Z,2022-10-25T06:32:22Z,3862851517,56,Back,3870993689,178,,3862851525,213,4.1,3862851523,212,3.1,3862851519,140,36.8,3862851521,141,34.8,,,,,,,23gglwejp456bifnwkk9xi0a,J. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475550697,541,1,2,51,38,9db4t34qy4owglhvvgwf5l22i,0,36.8,34.8,2022-10-22T15:12:19.462Z,2022-10-25T06:32:30Z,3862852045,212,3.2,3862852041,141,33.0,3862852035,56,Back,3862852037,140,39.6,3870993841,178,,3862852047,213,5.9,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477129551,976,67,2,51,39,8xeuwzxnm7hdlbjjuezgfkz3w,1,59.4,66.6,2022-10-22T15:12:19.537Z,2022-10-25T11:35:56Z,3871243241,233,1417,,,,,,,,,,,,,,,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477129547,1417,67,2,51,39,9db4t34qy4owglhvvgwf5l22i,0,40.6,33.4,2022-10-22T15:12:19.538Z,2022-10-25T10:07:15Z,3871243255,233,976,,,,,,,,,,,,,,,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475550799,447,61,2,51,39,8xeuwzxnm7hdlbjjuezgfkz3w,1,58.4,66,2022-10-22T15:12:19.586Z,2022-10-25T11:35:56Z,3870994029,178,,3862852671,56,Center,,,,,,,,,,,,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475550793,446,5,2,51,41,8xeuwzxnm7hdlbjjuezgfkz3w,0,41,101.5,2022-10-22T15:12:22.155Z,2022-10-25T06:32:43Z,3862857377,233,542,3862852627,56,Back,3862852629,347,,,,,,,,,,,,,,,,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475550779,542,5,2,51,41,9db4t34qy4owglhvvgwf5l22i,1,59,-1.5,2022-10-22T15:12:22.155Z,2022-10-25T06:32:43Z,3862852561,56,Right,3862857319,233,446,3862852565,347,,,,,,,,,,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475550827,543,1,2,51,44,9db4t34qy4owglhvvgwf5l22i,1,59.3,0,2022-10-22T15:12:25.455Z,2022-10-25T06:32:50Z,3862852837,141,7.6,3862852831,107,,3862852839,212,6.6,3862852833,56,Right,3862852835,140,58.6,3862852879,213,1.7,,,,,,,5r55bc61sgthojep749axb6y1,T. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475550859,544,1,2,51,47,9db4t34qy4owglhvvgwf5l22i,0,61.3,10.1,2022-10-22T15:12:27.558Z,2022-10-25T06:32:55Z,3862852977,56,Right,3862852985,213,0.3,3862852979,140,69.8,3862852983,212,9.2,3870994363,178,,3862852981,141,13.5,,,,,,,4nph9aqyr2kz1gmdh7v9n3w89,J. Benson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475550961,448,8,2,51,47,8xeuwzxnm7hdlbjjuezgfkz3w,1,31.4,92.1,2022-10-22T15:12:27.988Z,2022-10-25T06:33:07Z,3870476389,383,,3870994629,178,,3862853523,56,Back,,,,,,,,,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475551039,449,1,2,51,49,8xeuwzxnm7hdlbjjuezgfkz3w,0,31.4,92.1,2022-10-22T15:12:29.857Z,2022-10-25T06:33:14Z,3862853971,213,6.3,3870994755,178,,3862853969,212,21.6,3862853963,56,Left,3862853965,140,52.0,3862853967,141,91.7,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475551117,545,1,2,51,51,9db4t34qy4owglhvvgwf5l22i,0,44.9,9.5,2022-10-22T15:12:32.156Z,2022-10-25T06:33:17Z,3862854343,56,Right,3862854345,140,90.6,3862854355,1,,3862854341,155,,3870994859,178,,3862854351,213,6.3,3862854349,212,48.0,3862854347,141,9.1,d25ilw75uqbnk15v383e1kxrd,R. Cundy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475551315,450,1,2,51,55,8xeuwzxnm7hdlbjjuezgfkz3w,1,11.1,94.4,2022-10-22T15:12:36.351Z,2022-10-25T06:33:22Z,3862855315,1,,3870994971,178,,3862855303,140,44.5,3862855305,141,76.1,3862855313,213,5.9,3862855301,56,Back,3862855309,212,37.2,3862855299,157,,a69q0jj7tjwzxpo6b4i1ed3h1,R. Delaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475551351,451,1,2,51,59,8xeuwzxnm7hdlbjjuezgfkz3w,0,44.5,76.1,2022-10-22T15:12:40.409Z,2022-10-25T06:33:28Z,3862855533,212,12.5,3862855535,213,4.8,3862855531,141,57.8,3862855527,56,Back,3870995085,388,,3862855525,168,,3862855523,3,,3862855529,140,45.6,3hjfotlalegyuxqoidz99f1ii,K. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475551459,546,1,2,52,1,9db4t34qy4owglhvvgwf5l22i,1,55.8,47.2,2022-10-22T15:12:41.515Z,2022-10-25T06:33:32Z,3862856167,141,52.4,3862856161,155,,3862856171,213,0.4,3862856169,212,9.3,3862856163,56,Center,3862856165,140,64.0,3870995155,178,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475551539,547,1,2,52,3,9db4t34qy4owglhvvgwf5l22i,0,64.9,53,2022-10-22T15:12:43.719Z,2022-10-25T06:33:38Z,3862856607,140,74.8,3870995245,178,,3862856611,212,34.3,3862856609,141,100.0,3862856615,1,,3862856605,56,Left,3862856613,213,1.3,,,,23gglwejp456bifnwkk9xi0a,J. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475551633,452,5,2,52,7,8xeuwzxnm7hdlbjjuezgfkz3w,1,26.3,-1.2,2022-10-22T15:12:47.767Z,2022-10-25T06:33:46Z,3862857079,347,,3862857209,233,548,3862857077,56,Back,,,,,,,,,,,,,,,,3hjfotlalegyuxqoidz99f1ii,K. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475551547,548,5,2,52,7,9db4t34qy4owglhvvgwf5l22i,0,73.7,101.2,2022-10-22T15:12:47.767Z,2022-10-25T06:33:47Z,3862857275,233,452,3862856647,56,Left,3862856649,347,,,,,,,,,,,,,,,,,23gglwejp456bifnwkk9xi0a,J. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475552569,453,1,2,52,30,8xeuwzxnm7hdlbjjuezgfkz3w,0,27.4,0,2022-10-22T15:13:10.547Z,2022-10-25T06:33:50Z,3862862047,141,7.0,3862862049,212,35.0,3862862051,213,0.2,3862862041,107,,3862862045,140,60.3,3862862043,56,Right,3862862053,1,,,,,b1or5u4dfuf4pvg7cgqnp3nxl,R. Cooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475552581,550,8,2,52,32,9db4t34qy4owglhvvgwf5l22i,1,33.6,82.3,2022-10-22T15:13:12.513Z,2022-10-25T06:33:56Z,3870478473,384,,3862862111,56,Back,3870995533,178,,,,,,,,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475552629,551,49,2,52,32,9db4t34qy4owglhvvgwf5l22i,1,40.4,81.8,2022-10-22T15:13:13.450Z,2022-10-25T06:34:01Z,,,,,,,,,,,,,,,,,,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475552719,552,1,2,52,33,9db4t34qy4owglhvvgwf5l22i,1,40.4,81.8,2022-10-22T15:13:13.571Z,2022-10-25T06:34:06Z,3870995691,178,,3862862899,212,6.4,3862862893,140,37.4,3862862895,141,90.0,3862862901,213,2.1,3862862889,56,Back,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475552899,553,1,2,52,34,9db4t34qy4owglhvvgwf5l22i,0,38,90.3,2022-10-22T15:13:15.327Z,2022-10-25T06:34:10Z,3870995767,178,,3862863843,140,87.3,3862863845,141,68.4,3862863841,56,Center,3862863851,1,,3870479365,155,,3862863849,213,6.0,3862863847,212,53.9,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475552941,454,52,2,52,42,8xeuwzxnm7hdlbjjuezgfkz3w,1,14.4,30.1,2022-10-22T15:13:22.523Z,2022-10-25T06:34:22Z,3870479823,376,,3870995935,178,,,,,,,,,,,,,,,,,,,,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475553753,455,1,2,52,54,8xeuwzxnm7hdlbjjuezgfkz3w,1,13.5,58.2,2022-10-22T15:13:34.890Z,2022-10-25T06:34:32Z,3862868239,141,15.5,3862868233,199,,3862868241,212,89.3,3862868235,56,Right,3862868261,1,,3862868259,213,6.0,3862868237,140,93.9,,,,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475553781,456,61,2,53,2,8xeuwzxnm7hdlbjjuezgfkz3w,0,98.1,7.3,2022-10-22T15:13:42.768Z,2022-10-25T06:34:46Z,3870996347,178,,3862868321,56,Right,,,,,,,,,,,,,,,,,,,b1or5u4dfuf4pvg7cgqnp3nxl,R. Cooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
