id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/16/value
2507406729,860,44,1,37,49,b3vbyitzi3nrw9ehj1eoko219,1,82.1,59.8,2023-02-11T15:40:21.091Z,2023-02-14T11:51:21Z,4030901793,233,779,4030528863,286,,4030528861,56,Center,,,,,,,,,,,,,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507406701,779,44,1,37,49,5pfqedkme2kabtqhkln35pf3l,0,17.9,40.2,2023-02-11T15:40:21.092Z,2023-02-14T09:02:39Z,4030901797,233,860,4030528719,285,,4030528717,56,Back,,,,,,,,,,,,,,,,3pxdg41xbkbajeuxovusa2v9x,G. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506363583,357,1,1,37,49,b3vbyitzi3nrw9ehj1eoko219,0,79.3,59.7,2023-02-11T15:40:21.159Z,2023-02-14T11:51:22Z,4025079951,212,12.5,4025079947,140,91.0,4031892119,178,,4025079943,3,,4025079945,56,Center,4025079953,213,0.2,4025079949,141,63.0,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506363685,316,1,1,37,50,5pfqedkme2kabtqhkln35pf3l,1,13,37.7,2023-02-11T15:40:22.054Z,2023-02-14T09:03:21Z,4025080413,213,0.4,4031892439,178,,4025080409,141,44.9,4025080407,140,24.1,4025080403,3,,4025080405,56,Back,4025080411,212,12.6,,,,4n37rih2qtphgtjxzo2id5f55,A. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507678007,1118,67,1,37,52,5pfqedkme2kabtqhkln35pf3l,1,23.3,43.3,2023-02-11T15:40:23.562Z,2023-02-14T11:51:22Z,4031956957,233,1303,,,,,,,,,,,,,,,,,,,,,,bgly2zwf7qro0phmd6hkry6ll,R. Loft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507678003,1303,67,1,37,52,b3vbyitzi3nrw9ehj1eoko219,0,76.7,56.7,2023-02-11T15:40:23.563Z,2023-02-14T10:20:24Z,4031956965,233,1118,,,,,,,,,,,,,,,,,,,,,,2sqsqi4h0d982a171bfuqnd91,E. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506363737,317,1,1,37,52,5pfqedkme2kabtqhkln35pf3l,0,25.7,44.2,2023-02-11T15:40:23.594Z,2023-02-14T11:51:22Z,4025080703,140,36.3,4025080707,212,17.0,4025080705,141,63.1,4031892515,178,,4025080701,56,Back,4025080699,155,,4025080709,213,0.9,,,,bgly2zwf7qro0phmd6hkry6ll,R. Loft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506363901,358,1,1,37,54,b3vbyitzi3nrw9ehj1eoko219,1,57,33.3,2023-02-11T15:40:26.348Z,2023-02-14T09:03:34Z,4031892583,388,,4025081613,213,5.5,4025081599,140,73.0,4025081605,141,8.5,4025081607,212,23.8,4025081593,3,,4025081595,56,Right,,,,8q4vt9778kxds17wm6e9hdoiy,L. Montsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506363921,359,1,1,37,58,b3vbyitzi3nrw9ehj1eoko219,0,73,8.5,2023-02-11T15:40:29.530Z,2023-02-14T09:03:37Z,4031892621,178,,4025081699,140,73.8,4025081701,141,17.9,4025081697,56,Right,4025081705,213,1.4,4025081703,212,6.4,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506363943,318,49,1,37,59,5pfqedkme2kabtqhkln35pf3l,1,23.9,83.2,2023-02-11T15:40:30.722Z,2023-02-14T09:03:40Z,,,,,,,,,,,,,,,,,,,,,,,,,ct9ifm9mk702lkhhmlf12nlxx,L. McCormick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506364123,319,1,1,38,1,5pfqedkme2kabtqhkln35pf3l,1,19.1,80.5,2023-02-11T15:40:32.982Z,2023-02-14T09:03:44Z,4025082897,141,61.7,4025082891,56,Back,4025082901,213,3.8,4025082899,212,19.7,4025082895,140,4.8,4031892683,178,,,,,,,,ct9ifm9mk702lkhhmlf12nlxx,L. McCormick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506364189,320,1,1,38,3,5pfqedkme2kabtqhkln35pf3l,0,4.5,61.2,2023-02-11T15:40:34.596Z,2023-02-14T09:03:48Z,4031892727,178,,4025083187,141,83.5,4025083183,56,Back,4025083193,1,,4025083185,140,46.1,4025083181,157,,4025083191,213,0.3,4025083189,212,46.2,6axta520v9f4z56hctbq3a4mh,E. Balcombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506364273,360,1,1,38,6,b3vbyitzi3nrw9ehj1eoko219,1,53.3,15,2023-02-11T15:40:38.161Z,2023-02-14T09:03:52Z,4025083689,212,9.3,4031892759,388,,4025083681,56,Center,4025083695,213,1.0,4025083683,140,58.1,4025083687,141,26.5,4025083677,3,,,,,8q4vt9778kxds17wm6e9hdoiy,L. Montsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507678225,1304,67,1,38,8,b3vbyitzi3nrw9ehj1eoko219,1,57.8,25,2023-02-11T15:40:39.592Z,2023-02-14T11:51:23Z,4031958173,233,1120,,,,,,,,,,,,,,,,,,,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507678223,1120,67,1,38,8,5pfqedkme2kabtqhkln35pf3l,0,42.2,75,2023-02-11T15:40:39.593Z,2023-02-14T10:21:01Z,4031958193,233,1304,,,,,,,,,,,,,,,,,,,,,,3pxdg41xbkbajeuxovusa2v9x,G. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506364337,361,1,1,38,8,b3vbyitzi3nrw9ehj1eoko219,1,58.1,26.5,2023-02-11T15:40:39.632Z,2023-02-14T11:51:23Z,4025084073,56,Center,4025084077,141,27.6,4025084075,140,63.6,4031892815,178,,4025084081,213,0.1,4025084071,155,,4025084079,212,5.8,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506364353,362,61,1,38,9,b3vbyitzi3nrw9ehj1eoko219,0,62.9,28.2,2023-02-11T15:40:41.311Z,2023-02-14T09:04:05Z,4025084155,56,Center,4031892899,388,,4031892897,21,,,,,,,,,,,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506364503,321,1,1,38,13,5pfqedkme2kabtqhkln35pf3l,1,41,64,2023-02-11T15:40:44.435Z,2023-02-14T09:04:11Z,4025084941,140,48.4,4031892957,178,,4025084947,213,1.2,4025084943,141,91.1,4025084945,212,20.0,4025084939,56,Back,,,,,,,4n37rih2qtphgtjxzo2id5f55,A. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506364749,322,1,1,38,15,5pfqedkme2kabtqhkln35pf3l,1,58,88.4,2023-02-11T15:40:46.576Z,2023-02-14T09:04:14Z,4025086193,212,10.6,4025086195,213,5.6,4025086187,56,Center,4031892993,178,,4025086189,140,66.0,4025086191,141,78.8,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507406967,780,3,1,38,17,5pfqedkme2kabtqhkln35pf3l,0,71.9,69.7,2023-02-11T15:40:48.823Z,2023-02-14T09:04:18Z,4030529931,286,,4030529929,56,Center,4030529933,464,,4030529935,467,e9zi7fb2t4akk1pzjpuhe4bf9,4031893021,178,,,,,,,,,,,4n37rih2qtphgtjxzo2id5f55,A. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506364783,323,4,1,38,17,5pfqedkme2kabtqhkln35pf3l,1,68.4,77.5,2023-02-11T15:40:49.336Z,2023-02-14T09:04:24Z,4025086321,152,,4025086329,286,,4025086317,56,Center,4025086453,233,363,4025086325,265,,4025086315,13,,,,,,,,4n37rih2qtphgtjxzo2id5f55,A. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506364775,363,4,1,38,17,b3vbyitzi3nrw9ehj1eoko219,0,31.6,22.5,2023-02-11T15:40:49.337Z,2023-02-14T09:04:24Z,4025086255,56,Back,4025086253,13,,4025086257,152,,4025086261,285,,4025086259,265,,4031893069,178,,4025086525,233,323,,,,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506366433,324,1,1,38,57,5pfqedkme2kabtqhkln35pf3l,1,69.7,81.8,2023-02-11T15:41:29.254Z,2023-02-14T09:04:29Z,4025094973,213,0.6,4025094969,141,92.1,4025094961,5,,4025094971,212,11.7,4031893113,178,,4025094965,56,Left,4025094963,152,,4025094967,140,78.6,4n37rih2qtphgtjxzo2id5f55,A. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506366447,325,3,1,39,3,5pfqedkme2kabtqhkln35pf3l,0,91.6,89.2,2023-02-11T15:41:34.665Z,2023-02-14T09:04:32Z,4025095341,233,364,4025095047,56,Left,4030530329,465,,4031893135,178,,4025095049,286,,,,,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506366479,364,7,1,39,3,b3vbyitzi3nrw9ehj1eoko219,1,8.4,10.8,2023-02-11T15:41:34.776Z,2023-02-14T09:04:35Z,4025095201,56,Back,4025095299,233,325,4025095203,285,,4031893163,178,,4030530255,383,,,,,,,,,,,33eqc4ye34v5r0ix9cqg9fo4p,O. Shodipo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506366491,365,49,1,39,4,b3vbyitzi3nrw9ehj1eoko219,1,3.6,13.1,2023-02-11T15:41:35.915Z,2023-02-14T09:04:40Z,,,,,,,,,,,,,,,,,,,,,,,,,33eqc4ye34v5r0ix9cqg9fo4p,O. Shodipo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507407115,781,45,1,39,5,5pfqedkme2kabtqhkln35pf3l,0,98.3,88,2023-02-11T15:41:37.109Z,2023-02-14T09:04:44Z,4030901677,233,861,4030530595,56,Left,4030530597,286,,,,,,,,,,,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507407111,861,3,1,39,5,b3vbyitzi3nrw9ehj1eoko219,1,1.7,12,2023-02-11T15:41:37.109Z,2023-02-14T09:04:44Z,4030530587,56,Back,4030901671,233,781,4030530589,285,,4031893265,178,,4030530679,464,,,,,,,,,,,33eqc4ye34v5r0ix9cqg9fo4p,O. Shodipo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506366827,366,1,1,39,6,b3vbyitzi3nrw9ehj1eoko219,0,3.2,6.1,2023-02-11T15:41:38.236Z,2023-02-14T09:04:49Z,4025096815,212,68.7,4025096817,213,0.1,4025096813,141,11.6,4031893329,178,,4025096803,157,,4025096807,56,Right,4025096819,1,,4025096811,140,68.5,33eqc4ye34v5r0ix9cqg9fo4p,O. Shodipo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506366839,326,49,1,39,13,5pfqedkme2kabtqhkln35pf3l,1,32.8,90.8,2023-02-11T15:41:44.602Z,2023-02-14T09:04:53Z,,,,,,,,,,,,,,,,,,,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506367091,327,1,1,39,14,5pfqedkme2kabtqhkln35pf3l,1,31.5,85.9,2023-02-11T15:41:46.131Z,2023-02-14T09:04:57Z,4025098289,56,Back,4031893419,178,,4025098291,140,21.5,4025098295,212,19.8,4025098293,141,61.2,4025098297,213,4.2,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506367209,328,1,1,39,19,5pfqedkme2kabtqhkln35pf3l,1,27.2,60.9,2023-02-11T15:41:50.728Z,2023-02-14T09:05:02Z,4025098923,140,72.4,4025098927,212,52.6,4025098925,141,27.4,4031893465,178,,4025098921,56,Center,4025098929,213,5.8,4025098931,1,,4025098919,155,,6axta520v9f4z56hctbq3a4mh,E. Balcombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506367221,329,44,1,39,22,5pfqedkme2kabtqhkln35pf3l,1,68.5,24.6,2023-02-11T15:41:53.760Z,2023-02-14T11:51:23Z,4025098979,56,Center,4025098981,286,,4025099015,233,367,,,,,,,,,,,,,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506367199,367,44,1,39,22,b3vbyitzi3nrw9ehj1eoko219,0,31.5,75.4,2023-02-11T15:41:53.761Z,2023-02-14T09:05:05Z,4025098869,56,Back,4025098871,285,,4025099077,233,329,,,,,,,,,,,,,,,,1y7e8a23pc4xlc6ori1o1b8tm,S. Roughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506367295,330,1,1,39,22,5pfqedkme2kabtqhkln35pf3l,0,72.4,27.4,2023-02-11T15:41:53.800Z,2023-02-14T11:51:24Z,4025099369,3,,4025099377,141,19.4,4025099373,56,Right,4025099375,140,86.7,4025099381,213,5.9,4031893549,178,,4025099379,212,16.0,4025099371,168,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506367309,368,49,1,39,25,b3vbyitzi3nrw9ehj1eoko219,1,14.2,82.1,2023-02-11T15:41:56.880Z,2023-02-14T09:05:16Z,,,,,,,,,,,,,,,,,,,,,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506367407,369,1,1,39,25,b3vbyitzi3nrw9ehj1eoko219,0,14.2,82.1,2023-02-11T15:41:56.976Z,2023-02-14T09:05:19Z,4025099919,212,29.0,4025099921,213,0.2,4025099911,155,,4025099915,140,41.4,4025099913,56,Back,4025099917,141,89.6,4031893653,178,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506367443,331,49,1,39,28,5pfqedkme2kabtqhkln35pf3l,1,57.4,5.5,2023-02-11T15:41:59.531Z,2023-02-14T09:05:23Z,,,,,,,,,,,,,,,,,,,,,,,,,c651trgr0pihuppxxd31z6go9,J. Gibbons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506367565,332,1,1,39,31,5pfqedkme2kabtqhkln35pf3l,0,68.1,3.7,2023-02-11T15:42:02.507Z,2023-02-14T09:05:28Z,4025100735,141,10.7,4031893763,178,,4025100725,56,Right,4025100737,212,7.3,4025100739,213,0.7,4025100731,140,73.4,,,,,,,c651trgr0pihuppxxd31z6go9,J. Gibbons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506367635,370,1,1,39,31,b3vbyitzi3nrw9ehj1eoko219,1,24.2,82.9,2023-02-11T15:42:03.290Z,2023-02-14T09:05:37Z,4031893835,178,,4025101131,140,31.8,4025101129,56,Back,4025101137,213,5.7,4025101133,141,75.7,4025101135,212,9.4,,,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506367653,371,49,1,39,32,b3vbyitzi3nrw9ehj1eoko219,1,31.8,75.7,2023-02-11T15:42:03.687Z,2023-02-14T09:05:42Z,,,,,,,,,,,,,,,,,,,,,,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506367719,372,1,1,39,33,b3vbyitzi3nrw9ehj1eoko219,0,31.8,75.7,2023-02-11T15:42:04.814Z,2023-02-14T09:05:46Z,4025101563,213,4.8,4025101557,140,33.2,4025101553,155,,4025101555,56,Back,4031893987,178,,4025101561,212,31.7,4025101559,141,29.1,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506367735,333,49,1,39,35,5pfqedkme2kabtqhkln35pf3l,1,67.1,65.1,2023-02-11T15:42:06.903Z,2023-02-14T09:05:49Z,,,,,,,,,,,,,,,,,,,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506367829,334,1,1,39,35,5pfqedkme2kabtqhkln35pf3l,1,67.1,65.1,2023-02-11T15:42:07.007Z,2023-02-14T09:05:57Z,4025102181,213,3.7,4025102179,212,4.8,4025102173,56,Center,4025102177,141,61.5,4025102175,140,63.2,4031894127,388,,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506368007,335,1,1,39,38,5pfqedkme2kabtqhkln35pf3l,1,64.2,58.5,2023-02-11T15:42:10.264Z,2023-02-14T09:06:03Z,4025103091,155,,4025103099,212,39.0,4025103101,213,5.1,4025103093,56,Right,4025103097,141,5.5,4025103095,140,78.4,4031894211,178,,4025103105,1,,ct9ifm9mk702lkhhmlf12nlxx,L. McCormick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506368069,336,1,1,39,43,5pfqedkme2kabtqhkln35pf3l,0,81.9,4.6,2023-02-11T15:42:14.589Z,2023-02-14T09:06:08Z,4025103427,2,,4030531871,224,,4025103429,155,,4025103443,213,0.8,4031894279,178,,4025103431,56,Right,4025103433,140,84.2,4025103441,212,3.5,c651trgr0pihuppxxd31z6go9,J. Gibbons,4030531873,20,,4025103435,141,,,,,,,,,8.3,,,,,,,,,,,,,,,,,,,,
2506368043,373,61,1,39,43,b3vbyitzi3nrw9ehj1eoko219,1,17.7,93.9,2023-02-11T15:42:14.682Z,2023-02-14T09:06:34Z,4025103283,56,Back,4031894621,178,,,,,,,,,,,,,,,,,,,,1y7e8a23pc4xlc6ori1o1b8tm,S. Roughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506368215,374,12,1,39,48,b3vbyitzi3nrw9ehj1eoko219,1,5.4,62.3,2023-02-11T15:42:19.444Z,2023-02-14T09:06:40Z,4031894719,388,,4025105819,15,,4025104281,141,75.3,4025104291,213,1.3,4025104273,56,Back,4025104277,140,7.5,4025104287,212,9.1,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506368433,375,12,1,39,49,b3vbyitzi3nrw9ehj1eoko219,1,7,75,2023-02-11T15:42:20.589Z,2023-02-14T09:06:45Z,4031894795,178,,4025105411,140,12.9,4025105565,167,,4025105415,212,18.9,4025105417,213,1.2,4025105409,56,Back,4025105413,141,100.0,,,,1y7e8a23pc4xlc6ori1o1b8tm,S. Roughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506368753,337,5,1,39,51,5pfqedkme2kabtqhkln35pf3l,1,88.5,-1.5,2023-02-11T15:42:22.844Z,2023-02-14T09:06:48Z,4025107099,56,Right,4025107271,233,376,4025107101,347,,,,,,,,,,,,,,,,,5pafzbbuucga9ut20l6ckj7u2,J. Coburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506368453,376,5,1,39,51,b3vbyitzi3nrw9ehj1eoko219,0,11.5,101.5,2023-02-11T15:42:22.844Z,2023-02-14T09:06:49Z,4025105491,56,Back,4025105493,347,,4025107323,233,337,,,,,,,,,,,,,,,,1y7e8a23pc4xlc6ori1o1b8tm,S. Roughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506369043,338,1,1,40,5,5pfqedkme2kabtqhkln35pf3l,1,89.9,0,2023-02-11T15:42:36.954Z,2023-02-14T09:06:55Z,4025108597,213,2.5,4025108593,141,7.3,4025108585,107,,4025108595,212,9.6,4025108591,140,82.8,4025108589,56,Right,,,,,,,c651trgr0pihuppxxd31z6go9,J. Gibbons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506369065,339,61,1,40,6,5pfqedkme2kabtqhkln35pf3l,0,79.2,5,2023-02-11T15:42:37.870Z,2023-02-14T09:07:00Z,4025108683,56,Right,4031894989,178,,,,,,,,,,,,,,,,,,,,4n37rih2qtphgtjxzo2id5f55,A. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506369101,340,5,1,40,9,5pfqedkme2kabtqhkln35pf3l,0,77.6,-2,2023-02-11T15:42:40.985Z,2023-02-14T09:07:04Z,4025108829,56,Right,4025108831,347,,4025112161,233,377,,,,,,,,,,,,,,,,4n37rih2qtphgtjxzo2id5f55,A. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506369685,377,5,1,40,9,b3vbyitzi3nrw9ehj1eoko219,1,22.4,102,2023-02-11T15:42:40.985Z,2023-02-14T09:07:03Z,4025112079,233,340,4025112025,347,,4025112023,56,Back,,,,,,,,,,,,,,,,33eqc4ye34v5r0ix9cqg9fo4p,O. Shodipo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506369821,378,1,1,40,24,b3vbyitzi3nrw9ehj1eoko219,1,22.9,100,2023-02-11T15:42:56.267Z,2023-02-14T08:50:11Z,4025112657,141,95.9,4025112653,140,44.5,4025112663,1,,4025112651,56,Back,4025112659,212,23.0,4025112645,107,,4025112661,213,6.1,,,,1y7e8a23pc4xlc6ori1o1b8tm,S. Roughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506369837,379,61,1,40,26,b3vbyitzi3nrw9ehj1eoko219,0,44.5,95.9,2023-02-11T15:42:58.264Z,2023-02-14T08:50:20Z,4025112775,56,Back,4031883043,21,,4031883045,178,,,,,,,,,,,,,,,,,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506370063,341,5,1,40,28,5pfqedkme2kabtqhkln35pf3l,1,59.7,-1.6,2023-02-11T15:42:59.442Z,2023-02-14T08:50:24Z,4025114083,347,,4025114081,56,Right,4025114113,233,380,,,,,,,,,,,,,,,,c651trgr0pihuppxxd31z6go9,J. Gibbons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506369843,380,5,1,40,28,b3vbyitzi3nrw9ehj1eoko219,0,40.3,101.6,2023-02-11T15:42:59.442Z,2023-02-14T08:50:24Z,4025114175,233,341,4025112803,56,Back,4025112805,347,,,,,,,,,,,,,,,,,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506370167,342,1,1,40,36,5pfqedkme2kabtqhkln35pf3l,1,60.6,0,2023-02-11T15:43:07.508Z,2023-02-14T08:50:30Z,4025114749,56,Back,4025114757,213,2.9,4025114753,141,4.4,4025114755,212,20.3,4025114747,107,,4025114751,140,41.6,,,,,,,c651trgr0pihuppxxd31z6go9,J. Gibbons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506370297,343,1,1,40,39,5pfqedkme2kabtqhkln35pf3l,1,39.4,7,2023-02-11T15:43:10.649Z,2023-02-14T08:50:36Z,4025115411,56,Back,4025115419,213,1.8,4025115413,140,34.8,4025115417,212,19.8,4025115415,141,35.2,4031883199,178,,,,,,,,c4hif6j7tldh0w7oeq8v9pcve,J. Quansah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506370331,344,1,1,40,41,5pfqedkme2kabtqhkln35pf3l,1,35.3,35.8,2023-02-11T15:43:13.052Z,2023-02-14T08:50:42Z,4025115569,141,33.0,4025115573,213,6.0,4025115567,140,42.6,4025115565,56,Back,4025115571,212,7.9,4031883249,178,,,,,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506370491,345,1,1,40,42,5pfqedkme2kabtqhkln35pf3l,1,42.6,33,2023-02-11T15:43:14.055Z,2023-02-14T08:50:49Z,4031883299,178,,4025116309,56,Back,4025116317,212,13.7,4025116311,140,31.7,4025116319,213,3.7,4025116315,141,21.8,,,,,,,3pxdg41xbkbajeuxovusa2v9x,G. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506370667,346,1,1,40,46,5pfqedkme2kabtqhkln35pf3l,1,39.8,22.5,2023-02-11T15:43:18.370Z,2023-02-14T08:50:51Z,4025117187,141,4.9,4025117183,56,Back,4025117185,140,43.9,4025117191,213,5.1,4031883317,178,,4025117189,212,12.7,,,,,,,c4hif6j7tldh0w7oeq8v9pcve,J. Quansah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506370855,347,1,1,40,49,5pfqedkme2kabtqhkln35pf3l,0,38,4.3,2023-02-11T15:43:20.861Z,2023-02-14T08:50:58Z,4025118173,1,,4025118169,213,0.5,4031883381,178,,4025118161,141,49.1,4025118157,140,88.0,4025118153,56,Center,4025118165,212,60.7,4025118149,155,,c651trgr0pihuppxxd31z6go9,J. Gibbons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506375025,384,4,1,40,54,b3vbyitzi3nrw9ehj1eoko219,1,11.4,52,2023-02-11T15:43:25.642Z,2023-02-14T08:51:08Z,4025138845,152,,4025138839,296,,4025138843,56,Back,4025138847,285,,4025138837,13,,4025140651,233,351,,,,,,,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506375091,351,4,1,40,54,5pfqedkme2kabtqhkln35pf3l,0,88.6,48,2023-02-11T15:43:25.643Z,2023-02-14T08:51:08Z,4025139101,296,,4025139099,13,,4025139107,286,,4025139103,56,Center,4025139105,152,,4025140677,233,384,4031883505,388,,,,,bgly2zwf7qro0phmd6hkry6ll,R. Loft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
