id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/13/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2506386471,372,1,1,47,6,8b523ujgl21tbc01me65q0aoh,1,53.8,11.3,2023-02-11T15:50:49.756Z,2023-02-14T08:45:42Z,4031880671,178,,4025196965,213,4.7,4025196959,140,53.6,4025196963,212,5.8,4025196957,56,Right,4025196961,141,2.8,,,,,,,b7yfyzrvj7yjo48pu8faqnvft,H. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506386553,373,1,1,47,9,8b523ujgl21tbc01me65q0aoh,1,54.3,2.9,2023-02-11T15:50:52.189Z,2023-02-14T08:45:45Z,4025197381,140,44.3,4025197377,56,Back,4025197393,213,2.2,4031880695,178,,4025197385,141,25.0,4025197389,212,18.3,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506386635,374,1,1,47,12,8b523ujgl21tbc01me65q0aoh,1,44.3,25,2023-02-11T15:50:55.911Z,2023-02-14T08:45:50Z,4031880723,178,,4025197819,213,1.7,4025197815,141,69.3,4025197811,56,Back,4025197817,212,30.5,4025197813,140,40.0,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506386695,375,1,1,47,15,8b523ujgl21tbc01me65q0aoh,1,40.8,69.4,2023-02-11T15:50:58.862Z,2023-02-14T08:45:54Z,4025198135,212,14.4,4031880741,178,,4025198133,141,51.6,4025198137,213,5.3,4025198131,140,48.3,4025198129,56,Back,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506386711,376,1,1,47,18,8b523ujgl21tbc01me65q0aoh,1,49.3,57,2023-02-11T15:51:01.405Z,2023-02-14T08:45:57Z,4025198217,140,32.9,4025198219,141,57.6,4025198223,213,3.1,4031880765,178,,4025198215,56,Back,4025198221,212,17.2,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506386819,377,1,1,47,19,8b523ujgl21tbc01me65q0aoh,1,32.9,57.6,2023-02-11T15:51:02.550Z,2023-02-14T08:46:00Z,4025198695,140,43.0,4025198699,212,17.5,4025198701,213,5.4,4025198697,141,37.1,4025198693,56,Back,4031880827,178,,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506386873,378,1,1,47,24,8b523ujgl21tbc01me65q0aoh,1,54.4,37.7,2023-02-11T15:51:07.925Z,2023-02-14T08:46:03Z,4025198973,212,24.1,4025198967,56,Right,4025198971,141,7.6,4025198975,213,5.3,4031880885,178,,4025198969,140,66.6,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506386957,379,1,1,47,27,8b523ujgl21tbc01me65q0aoh,1,68.1,7.4,2023-02-11T15:51:10.454Z,2023-02-14T08:46:08Z,4025199449,140,85.1,4025199455,213,6.1,4025199447,56,Right,4025199453,212,18.1,4031880967,178,,4025199451,141,2.9,,,,,,,b7yfyzrvj7yjo48pu8faqnvft,H. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506386981,380,1,1,47,31,8b523ujgl21tbc01me65q0aoh,1,88.6,3.1,2023-02-11T15:51:14.422Z,2023-02-14T08:46:11Z,4025199549,212,9.9,4025199545,140,79.2,4031881027,178,,4025199543,56,Right,4025199547,141,4.7,4025199551,213,3.0,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506387003,381,1,1,47,32,8b523ujgl21tbc01me65q0aoh,0,79.2,4.7,2023-02-11T15:51:15.485Z,2023-02-14T08:46:14Z,4031881091,178,,4025199647,140,84.9,4025199649,141,29.7,4025199655,213,1.2,4025199639,2,,4025199641,155,,4025199653,212,18.0,4031029439,20,,b7yfyzrvj7yjo48pu8faqnvft,H. Clarke,4031029451,224,,4025199645,56,,,,,,,,,,,,,,,,,,Center,,,,,,,,,,,,
2506387037,350,49,1,47,33,1musyruv2ufjrjnj6gvdbr8kt,1,13.8,60.8,2023-02-11T15:51:16.237Z,2023-02-14T08:46:24Z,,,,,,,,,,,,,,,,,,,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506387115,351,1,1,47,34,1musyruv2ufjrjnj6gvdbr8kt,0,16.4,63.6,2023-02-11T15:51:17.268Z,2023-02-14T08:46:28Z,4025200175,213,0.3,4025200173,212,43.5,4025200131,56,Left,4031881325,178,,4025200129,157,,4025200177,1,,4025200133,140,56.1,4025200167,141,82.1,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506387139,382,49,1,47,39,8b523ujgl21tbc01me65q0aoh,1,42.8,4.9,2023-02-11T15:51:22.735Z,2023-02-14T08:46:34Z,,,,,,,,,,,,,,,,,,,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506387313,383,1,1,47,46,8b523ujgl21tbc01me65q0aoh,0,44.5,9.2,2023-02-11T15:51:29.662Z,2023-02-14T08:46:36Z,4025201159,213,0.0,4031881455,178,,4025201151,140,71.5,4025201143,155,,4025201153,141,11.1,4025201147,56,Right,4025201157,212,28.4,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506387307,352,4,1,47,49,1musyruv2ufjrjnj6gvdbr8kt,1,27.8,85.8,2023-02-11T15:51:32.091Z,2023-02-14T08:46:51Z,4025202343,13,,4025201131,56,Back,4025202347,152,,4025201133,285,,4025202369,233,385,4025203867,264,,,,,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506387411,385,4,1,47,49,8b523ujgl21tbc01me65q0aoh,0,72.2,14.2,2023-02-11T15:51:32.092Z,2023-02-14T08:46:50Z,4025201641,286,,4031881539,388,,4025201633,13,,4025204291,264,,4025201637,152,,4025202377,233,352,4025201635,56,Right,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506387317,384,43,1,47,49,8b523ujgl21tbc01me65q0aoh,1,0,0,2023-02-11T15:51:32.927Z,2023-02-11T15:51:40Z,4025201903,144,44,4025201169,56,Right,4025201171,286,0,4025201329,233,352,,,,,,,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506387337,353,43,1,47,50,1musyruv2ufjrjnj6gvdbr8kt,1,0,0,2023-02-11T15:51:33.190Z,2023-02-11T15:51:36Z,4025201273,212,14.0,4025201275,213,0.6,4025201267,56,Back,4025201499,144,1,4025201265,3,0,4025201271,141,88.4,4025201269,140,36.7,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506387349,354,43,1,47,51,1musyruv2ufjrjnj6gvdbr8kt,1,0,0,2023-02-11T15:51:34.230Z,2023-02-11T15:51:38Z,4025201339,140,36.1,4025201345,213,4.7,4025201337,56,Back,4025201343,212,6.7,4025201581,144,1,4025201341,141,78.5,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506388323,355,1,1,48,41,1musyruv2ufjrjnj6gvdbr8kt,1,25.3,86,2023-02-11T15:52:24.059Z,2023-02-14T08:46:55Z,4025206065,157,,4025206077,212,46.0,4025206073,141,87.1,4031881563,178,,4025206069,56,Left,4025206085,1,,4025206081,213,0.0,4025206067,152,,4c56c2zanbiv8q28f54i5rp3p,C. Dawson,4025206071,140,69.1,4025206063,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506388301,386,4,1,48,44,8b523ujgl21tbc01me65q0aoh,1,30.3,13.8,2023-02-11T15:52:27.340Z,2023-02-14T08:46:59Z,4025205973,285,,4025205971,152,,4025205967,295,,4025206189,233,356,4025205965,13,,4025205969,56,Back,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506388327,356,4,1,48,44,1musyruv2ufjrjnj6gvdbr8kt,0,69.7,86.2,2023-02-11T15:52:27.341Z,2023-02-14T08:46:58Z,4025206111,152,,4025206219,233,386,4025206113,286,,4025206107,295,,4031881605,178,,4025206109,56,Left,4025206105,13,,,,,1szy525fae134zxfbt7vyw991,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506388547,387,1,1,48,55,8b523ujgl21tbc01me65q0aoh,1,28.9,10.1,2023-02-11T15:52:38.715Z,2023-02-14T08:47:03Z,4025207199,5,,4025207219,212,18.6,4031881641,178,,4025207221,213,2.2,4025207213,140,19.0,4025207203,152,,4025207217,141,32.7,4025207211,56,Back,b7yfyzrvj7yjo48pu8faqnvft,H. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506388533,357,30,1,49,0,1musyruv2ufjrjnj6gvdbr8kt,1,0,0,2023-02-11T15:52:43.416Z,2023-02-14T08:47:32Z,4025207143,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506388559,388,30,1,49,0,8b523ujgl21tbc01me65q0aoh,1,0,0,2023-02-11T15:52:43.416Z,2023-02-14T08:47:33Z,4025207259,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506407107,376,32,2,45,0,1musyruv2ufjrjnj6gvdbr8kt,1,0,0,2023-02-11T16:09:29.303Z,2023-02-11T16:09:29Z,4025296061,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506407143,390,32,2,45,0,8b523ujgl21tbc01me65q0aoh,1,0,0,2023-02-11T16:09:29.303Z,2023-02-13T20:04:02Z,4025296187,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506407235,377,1,2,45,0,1musyruv2ufjrjnj6gvdbr8kt,1,49.8,49.9,2023-02-11T16:09:29.326Z,2023-02-14T08:11:33Z,4025296675,279,S,4031867173,178,,4025296659,56,Back,4025296661,140,38.9,4025296667,212,12.4,4025296663,141,56.9,4025296671,213,2.7,,,,4l7yeuoabotmlfo5n719msrmd,J. Windass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506407287,378,1,2,45,1,1musyruv2ufjrjnj6gvdbr8kt,0,41.8,54.9,2023-02-11T16:09:31.096Z,2023-02-14T08:11:40Z,4025296961,140,70.4,4025296957,155,,4025296967,213,5.5,4025296963,141,14.1,4031867199,178,,4025296969,1,,4025296965,212,40.9,4025296959,56,Right,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506407299,391,44,2,45,4,8b523ujgl21tbc01me65q0aoh,1,28.9,83.2,2023-02-11T16:09:33.865Z,2023-02-14T11:39:52Z,4025297153,233,379,4025297037,285,,4025297031,56,Back,,,,,,,,,,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506407311,379,44,2,45,4,1musyruv2ufjrjnj6gvdbr8kt,0,71.1,16.8,2023-02-11T16:09:33.866Z,2023-02-14T08:11:44Z,4025297091,56,Right,4025297095,286,,4025297277,233,391,,,,,,,,,,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506407337,392,1,2,45,4,8b523ujgl21tbc01me65q0aoh,1,28.3,80.6,2023-02-11T16:09:33.932Z,2023-02-14T11:39:53Z,4031867237,388,,4025297239,141,61.7,4025297235,56,Back,4025297241,212,16.4,4025297233,3,,4025297243,213,5.4,4025297237,140,38.0,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506407627,393,1,2,45,6,8b523ujgl21tbc01me65q0aoh,0,38,61.7,2023-02-11T16:09:35.802Z,2023-02-14T08:11:54Z,4025298749,140,47.5,4025298755,213,5.9,4031867287,388,,4025298745,3,,4025298751,141,55.2,4025298753,212,10.9,4025298747,56,Back,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506407501,380,1,2,45,7,1musyruv2ufjrjnj6gvdbr8kt,0,57,38.9,2023-02-11T16:09:36.848Z,2023-02-14T08:12:01Z,4025298055,213,0,4025298043,140,92.4,4025298053,212,37.2,4025298033,157,,4025298037,56,Center,4025298047,141,38.9,4031867313,388,,4025298057,1,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506407637,394,52,2,45,11,8b523ujgl21tbc01me65q0aoh,1,4.9,68.2,2023-02-11T16:09:41.273Z,2023-02-14T08:12:05Z,4031867353,388,,4031030355,377,,,,,,,,,,,,,,,,,,,,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506407795,395,1,2,45,14,8b523ujgl21tbc01me65q0aoh,1,6.8,58.7,2023-02-11T16:09:43.361Z,2023-02-14T08:12:08Z,4025299603,212,20.1,4025299597,56,Back,4025299601,141,38.8,4031867371,178,,4025299605,213,5.5,4025299599,140,20.9,4025299595,123,,,,,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506407823,396,1,2,45,20,8b523ujgl21tbc01me65q0aoh,1,25.9,29.7,2023-02-11T16:09:49.962Z,2023-02-14T08:12:11Z,4025299727,141,31.3,4025299723,56,Back,4025299731,213,0.1,4025299729,212,15.3,4025299725,140,40.4,4031867391,178,,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506407905,397,1,2,45,21,8b523ujgl21tbc01me65q0aoh,1,40.4,31.3,2023-02-11T16:09:51.133Z,2023-02-14T08:12:16Z,4031867447,178,,4025300135,212,17.1,4025300131,140,44.9,4025300129,56,Back,4025300133,141,7.1,4025300137,213,5.0,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506407989,398,1,2,45,24,8b523ujgl21tbc01me65q0aoh,0,58,7,2023-02-11T16:09:53.717Z,2023-02-14T08:12:20Z,4025300665,212,24.1,4025300659,56,Right,4025300663,141,4.9,4025300667,213,6.2,4025300661,140,80.9,4031867483,178,,,,,,,,b7yfyzrvj7yjo48pu8faqnvft,H. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506408019,381,56,2,45,28,1musyruv2ufjrjnj6gvdbr8kt,1,0,0,2023-02-11T16:09:57.954Z,2023-02-14T08:12:24Z,4025300793,56,Back,,,,,,,,,,,,,,,,,,,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506408059,382,5,2,45,28,1musyruv2ufjrjnj6gvdbr8kt,1,-1.2,88.8,2023-02-11T16:09:58.049Z,2023-02-14T08:12:28Z,4025301353,233,399,4025300989,346,,4025300987,56,Back,,,,,,,,,,,,,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506408099,399,5,2,45,28,8b523ujgl21tbc01me65q0aoh,0,101.2,11.2,2023-02-11T16:09:58.049Z,2023-02-14T08:12:28Z,4025301213,56,Right,4025301215,346,,4025301377,233,382,,,,,,,,,,,,,,,,b7yfyzrvj7yjo48pu8faqnvft,H. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506409395,383,1,2,46,6,1musyruv2ufjrjnj6gvdbr8kt,0,4.3,44.5,2023-02-11T16:10:35.986Z,2023-02-14T08:12:32Z,4025307621,56,Center,4025307635,74,,4025307619,124,,4025307627,141,34.3,4025307633,1,,4025307625,140,61.9,4025307629,212,60.9,4025307631,213,6.2,4c56c2zanbiv8q28f54i5rp3p,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506409499,400,1,2,46,10,8b523ujgl21tbc01me65q0aoh,1,45.6,61.4,2023-02-11T16:10:39.574Z,2023-02-14T08:12:35Z,4025308129,213,6.2,4025308125,141,60.3,4025308121,56,Center,4031867603,388,,4025308127,212,18.9,4025308119,3,,4025308123,140,63.6,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506409513,401,1,2,46,12,8b523ujgl21tbc01me65q0aoh,0,64.4,54,2023-02-11T16:10:41.317Z,2023-02-14T08:12:41Z,4031052973,213,2.4,4031867667,388,,4031052971,212,8.8,4031052967,140,58.0,4025308199,56,Center,4031052969,141,62.3,,,,,,,1uyg5c61jzqickqaegb07yk15,G. Hirst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506409575,384,1,2,46,13,1musyruv2ufjrjnj6gvdbr8kt,1,37.6,44.9,2023-02-11T16:10:42.451Z,2023-02-14T08:12:48Z,4025308567,56,Back,4031867739,178,,4025308571,141,31.9,4025308573,212,8.9,4025308565,3,,4025308569,140,37.1,4025308575,213,4.7,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506409661,385,1,2,46,15,1musyruv2ufjrjnj6gvdbr8kt,1,35.2,33.4,2023-02-11T16:10:44.325Z,2023-02-14T08:12:56Z,4025309011,141,39.7,4025309007,56,Center,4025309013,212,25.7,4025309015,213,0.2,4025309005,3,,4025309009,140,59.3,4031867837,388,,,,,6hrtxdf59nba5ietwyfe3b2t,G. Byers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506409755,386,1,2,46,16,1musyruv2ufjrjnj6gvdbr8kt,0,58.2,40.1,2023-02-11T16:10:46.293Z,2023-02-14T08:12:59Z,4025309451,213,6.3,4025309441,141,39.5,4031867889,178,,4025309435,56,Center,4025309447,212,13.1,4025309437,140,70.7,,,,,,,1szy525fae134zxfbt7vyw991,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506409727,402,49,2,46,18,8b523ujgl21tbc01me65q0aoh,1,30.2,64.3,2023-02-11T16:10:48.173Z,2023-02-14T08:13:03Z,,,,,,,,,,,,,,,,,,,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506409859,403,1,2,46,18,8b523ujgl21tbc01me65q0aoh,1,30.2,64.3,2023-02-11T16:10:48.223Z,2023-02-14T08:13:08Z,4025309979,140,8.1,4025309985,213,3.3,4031867961,178,,4025309981,141,59.4,4025309983,212,23.4,4025309977,56,Back,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506409987,404,1,2,46,21,8b523ujgl21tbc01me65q0aoh,1,8.1,59.4,2023-02-11T16:10:50.350Z,2023-02-14T08:13:11Z,4025310661,56,Center,4025310673,1,,4025310667,141,49.6,4025310657,157,,4031867989,178,,4025310671,213,6.2,4025310663,140,62.7,4025310669,212,57.7,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506410189,405,1,2,46,25,8b523ujgl21tbc01me65q0aoh,1,62.3,36.7,2023-02-11T16:10:55.212Z,2023-02-14T08:13:14Z,4025311627,213,5.4,4031868047,178,,4025311615,140,76.5,4025311623,212,24.0,4025311619,141,9.1,4025311607,155,,4025311611,56,Right,,,,1uyg5c61jzqickqaegb07yk15,G. Hirst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506410375,406,1,2,46,32,8b523ujgl21tbc01me65q0aoh,1,72.8,4.3,2023-02-11T16:11:01.351Z,2023-02-14T08:13:22Z,4025312621,140,67.9,4025312627,213,2.0,4025312619,56,Center,4025312623,141,21.3,4031868131,178,,4025312625,212,12.7,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506410385,407,4,2,46,34,8b523ujgl21tbc01me65q0aoh,1,69.6,24.2,2023-02-11T16:11:03.802Z,2023-02-14T08:13:31Z,4025312675,286,,4025312673,152,,4025312725,233,387,4025318157,265,,4025312671,56,Center,4025312663,13,,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506410355,387,4,2,46,34,1musyruv2ufjrjnj6gvdbr8kt,0,30.4,75.8,2023-02-11T16:11:03.803Z,2023-02-14T08:13:30Z,4025312505,56,Back,4025312509,265,,4025312511,285,,4031868185,178,,4025312507,152,,4025312769,233,407,4025312503,13,,,,,1szy525fae134zxfbt7vyw991,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506411971,408,1,2,47,15,8b523ujgl21tbc01me65q0aoh,1,67.4,16.1,2023-02-11T16:11:44.968Z,2023-02-14T08:13:33Z,4025320693,212,48.3,4025320697,213,0.7,4025320685,56,Center,4031868205,178,,4025320681,152,,4025320691,141,64.2,4025320679,155,,4025320689,140,100.0,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,4025320703,1,,4025320677,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507663849,1009,67,2,47,17,8b523ujgl21tbc01me65q0aoh,1,97,60.2,2023-02-11T16:11:47.105Z,2023-02-14T11:39:53Z,4031889185,233,797,,,,,,,,,,,,,,,,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507663847,797,67,2,47,17,1musyruv2ufjrjnj6gvdbr8kt,0,3,39.8,2023-02-11T16:11:47.106Z,2023-02-14T08:59:57Z,4031889197,233,1009,,,,,,,,,,,,,,,,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507506861,825,61,2,47,17,8b523ujgl21tbc01me65q0aoh,0,95,65.4,2023-02-11T16:11:47.135Z,2023-02-14T11:39:53Z,4031054131,56,Center,4031868287,389,,,,,,,,,,,,,,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506411945,388,5,2,47,18,1musyruv2ufjrjnj6gvdbr8kt,1,-1.2,36.8,2023-02-11T16:11:47.762Z,2023-02-14T08:13:50Z,4025320555,56,Back,4025320917,233,409,4025320559,346,,,,,,,,,,,,,,,,,1szy525fae134zxfbt7vyw991,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506411989,409,5,2,47,18,8b523ujgl21tbc01me65q0aoh,0,101.2,63.2,2023-02-11T16:11:47.762Z,2023-02-14T08:13:49Z,4025320767,56,Center,4025320769,346,,4025320977,233,388,,,,,,,,,,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506412757,389,1,2,47,35,1musyruv2ufjrjnj6gvdbr8kt,1,5.1,52.8,2023-02-11T16:12:04.585Z,2023-02-14T08:13:52Z,4025324633,213,4.7,4025324641,237,,4025324631,212,24.9,4025324625,56,Back,4025324629,141,16.2,4031054401,189,,4025324627,140,4.9,4025324623,124,,4c56c2zanbiv8q28f54i5rp3p,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506412795,390,1,2,47,39,1musyruv2ufjrjnj6gvdbr8kt,0,6.6,13.7,2023-02-11T16:12:08.429Z,2023-02-14T08:13:54Z,4031054419,189,,4025324841,141,7.9,4025324847,1,,4025324837,56,Back,4031868331,178,,4025324843,212,39.3,4025324839,140,43.8,4025324845,213,6.2,77yt60bz6k3rqv316v9qxxyad,A. Flint,4025324835,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506412827,410,49,2,47,41,8b523ujgl21tbc01me65q0aoh,1,57.5,88.4,2023-02-11T16:12:10.895Z,2023-02-14T08:13:57Z,,,,,,,,,,,,,,,,,,,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506413017,411,1,2,47,45,8b523ujgl21tbc01me65q0aoh,1,59.8,84.7,2023-02-11T16:12:14.795Z,2023-02-14T09:01:38Z,4025325945,56,Back,4025325949,140,43.6,4031868379,178,,4025325965,212,17.7,4025325957,141,77.3,4025325973,213,3.4,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506413443,412,1,2,47,47,8b523ujgl21tbc01me65q0aoh,1,44.4,73.6,2023-02-11T16:12:16.419Z,2023-02-14T09:01:34Z,4025328171,56,Back,4025328177,212,27.0,4025328173,140,21.1,4031868543,178,,4025328179,213,3.6,4025328175,141,56.7,,,,,,,d3si5voqkdc8did5gkp67tg5w,C. Humphreys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506413589,413,1,2,47,57,8b523ujgl21tbc01me65q0aoh,1,23.3,57.9,2023-02-11T16:12:26.358Z,2023-02-14T08:14:29Z,4025328991,213,5.5,4025328975,56,Right,4025328979,140,59.0,4025328983,141,0.7,4025328987,212,54.0,4031868571,178,,4025328971,155,,4025328995,1,,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
