id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2493971103,570,6,2,53,22,1musyruv2ufjrjnj6gvdbr8kt,1,93.4,59,2022-12-29T21:01:55.805Z,2022-12-31T13:30:48Z,3960004261,233,422,3960004157,56,Center,3960004159,73,,,,,,,,,,,,,,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493971659,423,18,2,54,2,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2022-12-29T21:02:36.249Z,2022-12-31T13:33:59Z,3960007251,41,,3960007299,55,424,3960007253,44,Forward,3960007255,59,9,,,,,,,,,,,,,b0l7hknmc27qttjxv094mi5zp,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493971665,424,19,2,54,2,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2022-12-29T21:02:36.250Z,2022-12-31T13:34:00Z,3960007283,145,9,3960007291,44,Forward,3960007293,55,423,3960007285,59,26,3960007279,41,,3960007287,292,9,3960007289,293,3,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493971917,571,1,2,54,18,1musyruv2ufjrjnj6gvdbr8kt,0,99.5,99.5,2022-12-29T21:02:52.020Z,2022-12-31T13:34:02Z,3960008623,213,4.4,3960008607,2,,3960008609,6,,3960008613,224,,3960008621,212,37.0,3960008619,141,47.3,3960008617,140,89.4,3960722255,72,,3fjobcho19bkofw9h042i2v9x,M. Johnson,3960008615,56,3961891041,178,3960008611,155,,,3960008625,1,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,
2493971931,425,61,2,54,20,ejm092fnt9zoxbpuklzd52ji8,1,8.8,55.7,2022-12-29T21:02:54.253Z,2022-12-31T13:34:14Z,3961891445,388,,3961891441,15,,3960008705,56,Back,,,,,,,,,,,,,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494340681,1064,67,2,54,22,ejm092fnt9zoxbpuklzd52ji8,1,12.9,70.6,2022-12-29T21:02:55.675Z,2023-01-02T07:28:50Z,3961944289,233,1177,,,,,,,,,,,,,,,,,,,,,,8nzkkwhmox9lgbmwomq1rruju,S. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494340679,1177,67,2,54,22,1musyruv2ufjrjnj6gvdbr8kt,0,87.1,29.4,2022-12-29T21:02:55.676Z,2023-01-02T06:46:58Z,3961944303,233,1064,,,,,,,,,,,,,,,,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493971965,426,1,2,54,22,ejm092fnt9zoxbpuklzd52ji8,0,13.3,72.1,2022-12-29T21:02:55.712Z,2023-01-02T07:28:50Z,3960008921,56,Back,3960008919,157,,3960008923,140,34.7,3960008931,1,,3960008927,212,23.6,3960008929,213,0.3,3961891537,178,,3960008925,141,82.9,8nzkkwhmox9lgbmwomq1rruju,S. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493971987,572,1,2,54,24,1musyruv2ufjrjnj6gvdbr8kt,0,67.3,21.2,2022-12-29T21:02:58.454Z,2022-12-31T13:34:23Z,3960009077,56,Center,3960009079,140,84.0,3960009085,213,0.3,3960009075,3,,3960009083,212,18.1,3961891569,178,,3960009081,141,27.9,,,,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493972053,427,1,2,54,26,ejm092fnt9zoxbpuklzd52ji8,1,12.1,72.6,2022-12-29T21:02:59.859Z,2022-12-31T13:34:28Z,3960009451,140,35.9,3961891735,388,,3960009453,141,68.2,3960009457,213,6.2,3960009459,1,,3960009449,56,Back,3960009447,157,,3960009455,212,25.2,2uyrcl2hf5xunxm8zm98kh1at,C. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493972059,428,1,2,54,29,ejm092fnt9zoxbpuklzd52ji8,0,34.9,67.9,2022-12-29T21:03:02.708Z,2023-01-02T06:45:03Z,3960009541,213,0.3,3960009533,56,Center,3960009531,168,,3963261405,178,,3960009529,3,,3960009535,140,52.5,3960009537,141,77.2,3960009539,212,19.5,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493972121,573,1,2,54,31,1musyruv2ufjrjnj6gvdbr8kt,1,47.2,29.4,2022-12-29T21:03:05Z,2022-12-31T13:34:38Z,3960009845,157,,3960009857,1,,3960009847,56,Center,3960009849,140,79.4,3960009855,213,0.1,3961891931,178,,3960009851,141,33.6,3960009853,212,33.9,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493972169,574,1,2,54,37,1musyruv2ufjrjnj6gvdbr8kt,1,72.7,29.8,2022-12-29T21:03:10.765Z,2022-12-31T13:34:45Z,3960010163,56,Right,3961892075,178,,3960010167,141,10.9,3960010169,212,14.1,3960010171,213,4.3,3960010165,140,67.1,,,,,,,7f87a26gzayk0bfzbm42huuw9,F. Dele-Bashiru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493972187,430,45,2,54,40,ejm092fnt9zoxbpuklzd52ji8,0,21.9,86,2022-12-29T21:03:14.026Z,2022-12-31T13:34:48Z,3960010469,233,576,3960010285,56,Back,3960010287,285,,,,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493972207,576,3,2,54,40,1musyruv2ufjrjnj6gvdbr8kt,1,78.1,14,2022-12-29T21:03:14.026Z,2022-12-31T13:34:48Z,3960010375,286,,3960010423,233,430,3960724173,464,,3960010373,56,Right,3961892123,178,,,,,,,,,,,mpzi06x1j85ahwkrbsa20kmi,A. Mighten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493972173,575,43,2,54,40,1musyruv2ufjrjnj6gvdbr8kt,1,0,0,2022-12-29T21:03:14.477Z,2022-12-29T21:03:25Z,3960010211,140,70.8,3960011399,144,12,3960010213,141,12.2,3960010217,213,3.1,3960010215,212,0,3960010209,56,Right,,,,,,,mpzi06x1j85ahwkrbsa20kmi,A. Mighten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493972177,429,43,2,54,41,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2022-12-29T21:03:15.213Z,2022-12-29T21:03:25Z,3960010231,56,Back,3960011405,144,8,,,,,,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493972267,577,1,2,54,43,1musyruv2ufjrjnj6gvdbr8kt,1,97.1,10.6,2022-12-29T21:03:16.739Z,2022-12-31T13:34:50Z,3960724427,224,,3960724429,20,,3960010773,140,94.7,3960010781,1,,3960010775,141,58.4,3960010777,212,32.6,3960010779,213,1.6,3961892197,178,,mpzi06x1j85ahwkrbsa20kmi,A. Mighten,3960010769,155,3960010767,2,3960010771,56,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493973135,584,44,2,54,45,1musyruv2ufjrjnj6gvdbr8kt,1,97.3,62.2,2022-12-29T21:03:18.841Z,2023-01-02T07:28:50Z,3960015723,286,,3960015719,56,Center,3960015753,233,431,,,,,,,,,,,,,,,,1szy525fae134zxfbt7vyw991,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493972301,431,44,2,54,45,ejm092fnt9zoxbpuklzd52ji8,0,2.7,37.8,2022-12-29T21:03:18.842Z,2022-12-31T13:34:54Z,3960015769,233,584,3960010979,56,Back,3960010983,285,,,,,,,,,,,,,,,,,8nzkkwhmox9lgbmwomq1rruju,S. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493972307,578,1,2,54,45,1musyruv2ufjrjnj6gvdbr8kt,1,94.7,58.4,2022-12-29T21:03:18.903Z,2023-01-02T07:28:51Z,3960012963,210,13,3960011025,213,4.0,3960011019,140,90.2,3960011017,56,Center,3960011021,141,50.7,3960012965,154,,3961892405,388,,3960011015,3,,1szy525fae134zxfbt7vyw991,M. Smith,3960011023,212,,,,,1,,,,,,,,,,,,7.1,,,,,,,,,,,,,,,,,,,,,
2493972311,579,13,2,54,46,1musyruv2ufjrjnj6gvdbr8kt,1,92.1,50.6,2022-12-29T21:03:19.793Z,2023-01-02T06:45:51Z,3960013033,108,,3960013027,103,8.3,3960011781,20,,3960011049,56,Center,3960011045,22,,3961892743,388,,3960013035,328,,3960013039,230,98.9,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,3960013013,154,3960013041,231,3960013017,55,,578,3960013005,75,,3960011047,17,3960013009,29,,3960013031,214,,50.4,,,3960013023,102,39.0,3960013037,391,,,,,,,,,,,,,
2493972333,432,5,2,54,49,ejm092fnt9zoxbpuklzd52ji8,1,-1.5,66.2,2022-12-29T21:03:22.773Z,2022-12-31T13:35:15Z,3960011183,56,Back,3960011245,233,580,3960011185,346,,,,,,,,,,,,,,,,,2uyrcl2hf5xunxm8zm98kh1at,C. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493972327,580,5,2,54,49,1musyruv2ufjrjnj6gvdbr8kt,0,101.5,33.8,2022-12-29T21:03:22.773Z,2022-12-31T13:35:15Z,3960011281,233,432,3960011163,56,Center,3960011165,346,,,,,,,,,,,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493972759,433,1,2,55,18,ejm092fnt9zoxbpuklzd52ji8,1,5,45.4,2022-12-29T21:03:51.840Z,2022-12-31T13:35:23Z,3960013607,56,Back,3960013609,140,12.1,3960013633,141,51.5,3960013641,237,,3960013601,124,,3960013637,213,0.5,3960013635,212,8.5,,,,1etperk4v88ohoddjdb5dj2l1,J. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493972769,434,1,2,55,23,ejm092fnt9zoxbpuklzd52ji8,0,24.6,46.6,2022-12-29T21:03:57.481Z,2022-12-31T13:35:27Z,3960013683,140,35.9,3960013681,56,Back,3960013685,141,28.2,3961893117,178,,3960013689,213,5.5,3960013687,212,17.2,,,,,,,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493972775,581,49,2,55,24,1musyruv2ufjrjnj6gvdbr8kt,1,63.9,78.2,2022-12-29T21:03:58.363Z,2022-12-31T13:35:29Z,,,,,,,,,,,,,,,,,,,,,,,,,1szy525fae134zxfbt7vyw991,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493972831,582,1,2,55,26,1musyruv2ufjrjnj6gvdbr8kt,1,63.9,78.2,2022-12-29T21:03:59.691Z,2022-12-31T13:35:32Z,3960014027,213,6.2,3960014025,212,12.5,3961893285,178,,3960014019,56,Center,3960014021,140,75.7,3960014023,141,76.3,,,,,,,1szy525fae134zxfbt7vyw991,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493972837,583,1,2,55,30,1musyruv2ufjrjnj6gvdbr8kt,0,86.2,77,2022-12-29T21:04:03.715Z,2022-12-31T13:35:36Z,3961893363,178,,3960014041,140,86.7,3960014047,213,4.8,3960014045,212,13.4,3960014039,56,Center,3960014043,141,57.3,,,,,,,btey8i9vnkak8ww7diqnb8lat,C. Paterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493972843,435,8,2,55,30,ejm092fnt9zoxbpuklzd52ji8,1,10.8,37.9,2022-12-29T21:04:04.381Z,2022-12-31T13:35:41Z,3960014057,56,Back,3961893523,178,,3960725429,384,,,,,,,,,,,,,,,,,aclrl318d420oqe1fjgl1m3xm,B. Garrity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493972867,436,52,2,55,32,ejm092fnt9zoxbpuklzd52ji8,1,2.3,35.8,2022-12-29T21:04:06.607Z,2023-01-02T06:47:28Z,3960725519,376,,3963262641,389,,,,,,,,,,,,,,,,,,,,1etperk4v88ohoddjdb5dj2l1,J. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493973593,438,27,2,55,36,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2022-12-29T21:04:09.691Z,2022-12-31T13:36:04Z,3960018283,36,,3960018281,201,,3960023039,233,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493973397,585,27,2,55,36,1musyruv2ufjrjnj6gvdbr8kt,1,0,0,2022-12-29T21:04:09.691Z,2022-12-31T13:36:05Z,3960021079,36,,3960021077,201,,3960023001,233,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493973267,437,17,2,56,1,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2022-12-29T21:04:35.264Z,2022-12-31T13:36:08Z,3960016467,392,,3960016469,13,243,3960016465,31,,,,,,,,,,,,,,,,,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493973615,439,28,2,56,3,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2022-12-29T21:04:37.297Z,2022-12-31T13:36:22Z,3960018471,233,586,3960018389,55,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493973623,586,28,2,56,3,1musyruv2ufjrjnj6gvdbr8kt,1,0,0,2022-12-29T21:04:37.297Z,2022-12-31T13:36:21Z,3960018435,55,585,3960018443,233,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493973655,587,68,2,56,29,1musyruv2ufjrjnj6gvdbr8kt,0,0,0,2022-12-29T21:05:03.101Z,2022-12-31T13:36:27Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493973625,440,68,2,56,29,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2022-12-29T21:05:03.348Z,2022-12-31T13:36:31Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493973633,441,52,2,56,30,ejm092fnt9zoxbpuklzd52ji8,1,5.9,45.1,2022-12-29T21:05:03.838Z,2022-12-31T13:36:35Z,3960726171,376,,3961894719,178,,,,,,,,,,,,,,,,,,,,1etperk4v88ohoddjdb5dj2l1,J. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493973743,442,1,2,56,31,ejm092fnt9zoxbpuklzd52ji8,1,5.9,45.1,2022-12-29T21:05:05.452Z,2022-12-31T13:36:41Z,3960019053,123,,3960019063,140,21.4,3960019069,212,18.8,3961894779,178,,3960019073,213,0.5,3960019065,141,59.0,3960019059,56,Back,,,,1etperk4v88ohoddjdb5dj2l1,J. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493973803,443,1,2,56,38,ejm092fnt9zoxbpuklzd52ji8,1,21.4,59,2022-12-29T21:05:12.575Z,2022-12-31T13:36:44Z,3961894887,178,,3960019433,140,20.0,3960019431,56,Back,3960019435,141,30.1,3960019437,212,19.7,3960019439,213,4.6,,,,,,,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493973859,444,1,2,56,44,ejm092fnt9zoxbpuklzd52ji8,1,19.9,28.9,2022-12-29T21:05:18.445Z,2022-12-31T13:36:47Z,3960019697,56,Back,3960019699,140,27.5,3961894943,178,,3960019695,196,,3960019703,212,45.0,3960019707,1,,3960019705,213,1.4,3960019701,141,94.1,1etperk4v88ohoddjdb5dj2l1,J. Stevens,3960019693,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493973871,445,1,2,56,48,ejm092fnt9zoxbpuklzd52ji8,0,27.3,93.9,2022-12-29T21:05:22.608Z,2022-12-31T13:36:51Z,3960019773,140,30.4,3960020059,286,,3961895023,178,,3960019771,56,Back,3960020055,233,588,3960019775,141,94.2,3960019777,212,3.3,3960019779,213,0.1,2uyrcl2hf5xunxm8zm98kh1at,C. Hall,3960020053,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493973915,588,74,2,56,49,1musyruv2ufjrjnj6gvdbr8kt,1,71.4,3.5,2022-12-29T21:05:22.696Z,2022-12-31T13:36:54Z,3960020065,233,445,3960020015,56,Right,3960020017,285,,3961895039,178,,,,,,,,,,,,,,1szy525fae134zxfbt7vyw991,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493973895,446,5,2,56,49,ejm092fnt9zoxbpuklzd52ji8,1,27.2,101.6,2022-12-29T21:05:23.275Z,2022-12-31T13:36:59Z,3960019897,347,,3960020181,233,589,3960019895,56,Back,,,,,,,,,,,,,,,,2uyrcl2hf5xunxm8zm98kh1at,C. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493973925,589,5,2,56,49,1musyruv2ufjrjnj6gvdbr8kt,0,72.8,-1.6,2022-12-29T21:05:23.275Z,2022-12-31T13:36:58Z,3960020227,233,446,3960020085,347,,3960020083,56,Right,,,,,,,,,,,,,,,,1szy525fae134zxfbt7vyw991,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493974087,447,1,2,56,59,ejm092fnt9zoxbpuklzd52ji8,1,26.5,100,2022-12-29T21:05:32.850Z,2022-12-31T13:37:04Z,3960021027,140,38.3,3960021035,213,5.9,3960021031,141,93.5,3960021023,56,Back,3960021033,212,13.6,3960021019,107,,,,,,,,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493974107,448,1,2,57,0,ejm092fnt9zoxbpuklzd52ji8,1,42.2,95,2022-12-29T21:05:34.419Z,2022-12-31T13:37:09Z,3960021137,213,4.3,3960021129,141,89.2,3960021123,140,40.7,3960021119,56,Back,3961895355,178,,3960021133,212,4.2,,,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493974155,449,1,2,57,4,ejm092fnt9zoxbpuklzd52ji8,1,38.5,87.5,2022-12-29T21:05:37.768Z,2022-12-31T13:37:11Z,3960021381,141,84.1,3961895383,178,,3960021383,212,10.2,3960021377,56,Back,3960021379,140,29.0,3960021385,213,3.4,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493974173,450,1,2,57,5,ejm092fnt9zoxbpuklzd52ji8,0,29.8,86.5,2022-12-29T21:05:38.705Z,2022-12-31T13:37:15Z,3960021463,212,42.4,3960021453,155,,3960021461,141,83.2,3960021457,56,Left,3960021459,140,70.1,3960021465,213,6.2,3961895435,178,,3960021467,1,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493974203,590,1,2,57,7,1musyruv2ufjrjnj6gvdbr8kt,0,27.8,20.1,2022-12-29T21:05:41.070Z,2022-12-31T13:37:18Z,3960021641,140,42.6,3961895475,388,,3960021643,141,18.3,3960021647,213,6.2,3960021639,56,Back,3960021637,3,,3960021645,212,15.6,,,,c211o2dh2p85auu0008zjxgix,M. McGuinness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493974243,451,1,2,57,8,ejm092fnt9zoxbpuklzd52ji8,1,60.5,78.7,2022-12-29T21:05:42.583Z,2022-12-31T13:37:30Z,3960021849,213,5.8,3960021835,140,67.0,3960021839,141,73.9,3961895709,178,,3960021843,212,7.6,3960021831,56,Center,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493974253,452,1,2,57,11,ejm092fnt9zoxbpuklzd52ji8,0,76.1,64.1,2022-12-29T21:05:44.945Z,2022-12-31T13:37:37Z,3960812077,233,591,3960727153,141,60.2,3960727287,236,,3960727289,286,,3960021883,56,Center,3960727151,140,75.9,3960727159,213,4.6,3961895881,389,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,3960727155,212,,,,,,,,,,,,,,,,,2.7,,,,,,,,,,,,,,,,,,,,,
2493974343,591,74,2,57,11,1musyruv2ufjrjnj6gvdbr8kt,1,33,36.3,2022-12-29T21:05:45.076Z,2022-12-31T13:37:44Z,3961896085,178,,3960812081,233,452,3960022339,56,Back,3960727215,285,,,,,,,,,,,,,,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493974351,592,4,2,57,15,1musyruv2ufjrjnj6gvdbr8kt,1,43.8,34.2,2022-12-29T21:05:48.742Z,2022-12-31T13:37:50Z,3960022379,286,,3960022377,152,,3960022373,56,Back,3960022369,13,,3960022371,295,,3960022513,233,453,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493974367,453,4,2,57,15,ejm092fnt9zoxbpuklzd52ji8,0,56.2,65.8,2022-12-29T21:05:48.743Z,2022-12-31T13:37:49Z,3960022525,233,592,3960022455,13,,3960022457,295,,3960022459,56,Center,3961896227,178,,3960022461,152,,3960022463,285,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493974581,593,1,2,57,32,1musyruv2ufjrjnj6gvdbr8kt,1,42.2,33,2022-12-29T21:06:06.239Z,2022-12-31T13:37:54Z,3960023643,141,24.7,3961896313,178,,3960023641,140,41.7,3960023637,152,,3960023639,56,Back,3960023645,212,5.7,3960023647,213,4.6,3960023635,5,,6hrtxdf59nba5ietwyfe3b2t,G. Byers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493974611,594,1,2,57,33,1musyruv2ufjrjnj6gvdbr8kt,1,41.7,24.7,2022-12-29T21:06:07.011Z,2022-12-31T13:37:57Z,3960023813,212,6.9,3961896397,178,,3960023811,141,34.3,3960023809,140,43.8,3960023807,56,Back,3960023815,213,1.2,,,,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493974635,595,1,2,57,37,1musyruv2ufjrjnj6gvdbr8kt,1,44.8,35.5,2022-12-29T21:06:10.627Z,2022-12-31T13:38:01Z,3960023935,140,41.9,3960023937,141,24.0,3960023939,212,8.4,3960023941,213,4.3,3960023933,56,Back,3961896481,178,,,,,,,,6hrtxdf59nba5ietwyfe3b2t,G. Byers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493974647,596,1,2,57,38,1musyruv2ufjrjnj6gvdbr8kt,1,41.9,24,2022-12-29T21:06:12.295Z,2022-12-31T13:38:05Z,3961896595,178,,3960023981,140,45.3,3960023983,141,36.3,3960023987,213,1.2,3960023985,212,9.1,3960023979,56,Back,,,,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493974721,597,1,2,57,39,1musyruv2ufjrjnj6gvdbr8kt,1,45.3,36.3,2022-12-29T21:06:12.897Z,2022-12-31T13:38:07Z,3960024409,213,5.5,3960024407,212,16.2,3960024405,141,19.7,3961896639,178,,3960024401,56,Right,3960024403,140,56.4,,,,,,,6hrtxdf59nba5ietwyfe3b2t,G. Byers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494582135,1340,83,2,57,42,ejm092fnt9zoxbpuklzd52ji8,1,47.3,75.2,2022-12-29T21:06:15.781Z,2023-01-02T06:49:11Z,3963263605,399,244930,,,,,,,,,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493974775,598,1,2,57,44,1musyruv2ufjrjnj6gvdbr8kt,1,52.9,41,2022-12-29T21:06:17.789Z,2022-12-31T13:38:19Z,3960024727,213,2.4,3960024725,212,25.8,3960024721,140,35.1,3961896819,178,,3960024719,56,Back,3960024723,141,67.2,,,,,,,mpzi06x1j85ahwkrbsa20kmi,A. Mighten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493974801,599,1,2,57,47,1musyruv2ufjrjnj6gvdbr8kt,1,34.3,67.9,2022-12-29T21:06:20.899Z,2022-12-31T13:38:22Z,3960024885,212,18.8,3961896887,178,,3960024879,56,Back,3960024887,213,1.0,3960024883,141,90.6,3960024881,140,44.6,,,,,,,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493974823,600,1,2,57,49,1musyruv2ufjrjnj6gvdbr8kt,0,46,90.8,2022-12-29T21:06:23.042Z,2022-12-31T13:38:24Z,3960025013,212,21.3,3960025011,141,90.0,3961896917,178,,3960025007,56,Left,3960025009,140,66.3,3960025015,213,6.3,,,,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
