id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/11/value,qualifier/16/value
2494510195,611,1,2,78,41,8w89tsles26jm12aoelwvlttt,1,5,37,2023-01-01T16:36:04.948Z,2023-01-03T06:01:26Z,3962838525,213,1.0,3962838529,237,,3962838523,212,18.2,3962838517,56,Back,3962838515,124,,3962838521,141,60.0,3962838519,140,13.8,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494510247,612,1,2,78,51,8w89tsles26jm12aoelwvlttt,0,27.4,58.1,2023-01-01T16:36:14.411Z,2023-01-03T06:01:31Z,3962838853,213,0.4,3962838855,1,,3962838845,56,Left,3962838849,141,90.6,3962838843,155,,3964300407,178,,3962838847,140,84.0,3962838851,212,63.4,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494947167,1512,67,2,78,57,5g1fnexeromjl0lvnxp8hpnhi,1,16,8.2,2023-01-01T16:36:20.186Z,2023-01-04T07:33:41Z,3965139397,233,1664,,,,,,,,,,,,,,,,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494947165,1664,67,2,78,57,8w89tsles26jm12aoelwvlttt,0,84,91.8,2023-01-01T16:36:20.187Z,2023-01-04T07:13:23Z,3965139401,233,1512,,,,,,,,,,,,,,,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494510253,613,43,2,78,58,8w89tsles26jm12aoelwvlttt,1,0,0,2023-01-01T16:36:21.840Z,2023-01-02T13:42:33Z,3962838863,56,Left,3962838865,286,0,3963509969,144,50,,,,,,,,,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494510277,706,43,2,78,58,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2023-01-01T16:36:21.841Z,2023-01-02T13:42:32Z,3962839003,233,613,3962838989,56,Back,3963509951,144,7,3962838991,285,0,,,,,,,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494510289,707,12,2,78,59,5g1fnexeromjl0lvnxp8hpnhi,1,14.7,2.2,2023-01-01T16:36:22.668Z,2023-01-03T06:02:11Z,3964300891,178,,3962839105,141,0.0,3962839109,213,6.0,3962839103,140,21.1,3962839101,56,Back,3962839107,212,7.0,3963509941,167,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494510557,614,5,2,79,0,8w89tsles26jm12aoelwvlttt,1,80,101.4,2023-01-01T16:36:24.093Z,2023-01-03T06:02:23Z,3962840567,233,708,3962840545,347,,3962840537,56,Left,,,,,,,,,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494510295,708,5,2,79,0,5g1fnexeromjl0lvnxp8hpnhi,0,20,-1.4,2023-01-01T16:36:24.093Z,2023-01-03T06:02:23Z,3962839139,56,Back,3962839141,347,,3962840597,233,614,,,,,,,,,,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494510589,615,1,2,79,19,8w89tsles26jm12aoelwvlttt,1,77.3,100,2023-01-01T16:36:42.814Z,2023-01-03T06:02:33Z,3962840697,140,70.0,3962840703,212,12.7,3962840707,213,4.1,3962840699,141,87.1,3962840693,107,,3962840695,56,Left,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494510643,616,1,2,79,21,8w89tsles26jm12aoelwvlttt,1,70,87.1,2023-01-01T16:36:44.292Z,2023-01-03T06:02:49Z,3962840971,56,Center,3964301281,178,,3962840975,141,58.5,3962840979,213,4.0,3962840973,140,52.6,3962840977,212,26.7,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494510661,617,1,2,79,27,8w89tsles26jm12aoelwvlttt,0,60.2,45.2,2023-01-01T16:36:50.707Z,2023-01-03T06:03:03Z,3964301391,178,,3962841073,213,5.1,3962841067,140,69.0,3962841071,212,22.6,3962841069,141,14.9,3962841065,56,Right,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494510687,710,49,2,79,30,5g1fnexeromjl0lvnxp8hpnhi,1,27.1,91.9,2023-01-01T16:36:53.328Z,2023-01-03T06:03:32Z,,,,,,,,,,,,,,,,,,,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494510669,709,1,2,79,30,5g1fnexeromjl0lvnxp8hpnhi,1,26.9,91.5,2023-01-01T16:36:53.349Z,2023-01-03T06:03:57Z,3964301729,178,,3962841145,56,Back,3963510383,213,6.3,3963510379,212,12.6,3963510373,140,38.9,3963510375,141,90.9,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494510723,711,3,2,79,33,5g1fnexeromjl0lvnxp8hpnhi,0,58.9,93.3,2023-01-01T16:36:56.533Z,2023-01-03T06:04:43Z,3962841435,233,618,3962841385,286,,3962841383,56,Left,3964302333,178,,3963815559,465,,,,,,,,,,,b61zsacrmh1mfvstd6q0hjpw,J. Endacott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494510729,618,7,2,79,34,8w89tsles26jm12aoelwvlttt,1,41.1,6.7,2023-01-01T16:36:57.697Z,2023-01-03T06:05:13Z,3962841397,56,Back,3962841417,233,711,3964302551,389,,3963510637,385,,3962841399,285,,3962841395,167,,,,,,,,8bx76kurepj0yqe9iixa0zyp6,H. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494510747,619,5,2,79,35,8w89tsles26jm12aoelwvlttt,0,43.7,-1.8,2023-01-01T16:36:58.510Z,2023-01-03T06:05:24Z,3962841973,233,712,3962841497,347,,3962841495,56,Back,,,,,,,,,,,,,,,,8bx76kurepj0yqe9iixa0zyp6,H. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494510827,712,5,2,79,35,5g1fnexeromjl0lvnxp8hpnhi,1,56.3,101.8,2023-01-01T16:36:58.510Z,2023-01-03T06:05:24Z,3962841907,347,,3962841905,56,Left,3962841931,233,619,,,,,,,,,,,,,,,,b61zsacrmh1mfvstd6q0hjpw,J. Endacott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494510859,713,1,2,79,43,5g1fnexeromjl0lvnxp8hpnhi,1,57.1,100,2023-01-01T16:37:07.028Z,2023-01-03T06:05:39Z,3962842141,141,88.7,3962842147,1,,3962842135,107,,3962842139,140,28.5,3962842137,56,Back,3962842145,213,3.4,3962842143,212,31.4,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494510867,714,1,2,79,47,5g1fnexeromjl0lvnxp8hpnhi,1,28.5,88.7,2023-01-01T16:37:10.155Z,2023-01-03T06:05:57Z,3962842185,213,6.0,3962842183,212,19.6,3962842177,56,Back,3964303075,178,,3962842179,140,46.4,3962842181,141,80.3,,,,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494510891,715,1,2,79,48,5g1fnexeromjl0lvnxp8hpnhi,1,46.4,80.3,2023-01-01T16:37:11.138Z,2023-01-03T06:06:21Z,3962842311,213,3.0,3962842307,141,85.3,3964303243,178,,3962842309,212,20.4,3962842303,56,Back,3962842305,140,27.2,,,,,,,9llmzvk9nw1kwy73o8z9f8usp,M. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494510919,716,1,2,79,51,5g1fnexeromjl0lvnxp8hpnhi,1,27.7,83.9,2023-01-01T16:37:14.448Z,2023-01-03T06:06:30Z,3962842507,56,Back,3962842511,141,44.3,3962842509,140,12.1,3962842513,212,31.5,3962842515,213,4.2,3964303361,178,,,,,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494510953,717,1,2,79,55,5g1fnexeromjl0lvnxp8hpnhi,0,11.6,36.6,2023-01-01T16:37:18.647Z,2023-01-03T06:06:41Z,3962842701,213,6.0,3963510747,155,,3962842695,140,53.9,3962842693,56,Right,3962842699,212,46.5,3962842697,141,16.4,3964303415,178,,3962842703,1,,247o80ri7od76lxfrkmccz2ay,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494510955,620,44,2,79,58,8w89tsles26jm12aoelwvlttt,1,45.6,85,2023-01-01T16:37:21.442Z,2023-01-03T08:46:26Z,3962842771,233,718,3962842727,285,,3962842725,56,Back,,,,,,,,,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494510959,718,44,2,79,58,5g1fnexeromjl0lvnxp8hpnhi,0,54.4,15,2023-01-01T16:37:21.443Z,2023-01-03T06:07:34Z,3962842751,56,Right,3962842781,233,620,3962842753,286,,,,,,,,,,,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494510969,621,1,2,79,58,8w89tsles26jm12aoelwvlttt,1,46.7,83.3,2023-01-01T16:37:21.463Z,2023-01-03T08:46:26Z,3962842803,56,Back,3962842809,141,81.5,3962842805,140,35.9,3962842813,212,11.4,3962842815,213,3.2,3964303657,388,,3962842801,3,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494639655,803,49,2,79,59,8w89tsles26jm12aoelwvlttt,1,37,82.4,2023-01-01T16:37:22.493Z,2023-01-03T06:07:52Z,,,,,,,,,,,,,,,,,,,,,,,,,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494510997,622,1,2,80,0,8w89tsles26jm12aoelwvlttt,1,36.2,80.5,2023-01-01T16:37:23.788Z,2023-01-03T06:08:08Z,3964304281,178,,3962842983,141,64.0,3962842985,212,14.0,3962842981,140,44.1,3962842979,56,Back,3962842987,213,5.3,,,,,,,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494511093,623,1,2,80,2,8w89tsles26jm12aoelwvlttt,1,44.1,64,2023-01-01T16:37:25.519Z,2023-01-03T06:08:32Z,3962843545,212,14.1,3962843543,141,81.1,3962843541,140,36.5,3962843547,213,2.2,3964304463,178,,3962843539,56,Back,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494511133,624,1,2,80,11,8w89tsles26jm12aoelwvlttt,1,38.9,71.2,2023-01-01T16:37:34.760Z,2023-01-03T06:08:55Z,3962843777,140,20.3,3962843783,213,3.8,3962843779,141,49.3,3962843775,56,Back,3962843781,212,24.6,3964304633,178,,,,,,,,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494511181,625,1,2,80,13,8w89tsles26jm12aoelwvlttt,1,20.3,49.3,2023-01-01T16:37:37.047Z,2023-01-03T06:09:07Z,3962844021,140,32.3,3962844019,56,Back,3962844027,213,5.3,3964304663,178,,3962844025,212,21.8,3962844023,141,23.1,,,,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494511239,626,1,2,80,17,8w89tsles26jm12aoelwvlttt,1,35,18.9,2023-01-01T16:37:40.848Z,2023-01-03T06:09:13Z,3962844305,141,66.6,3962844309,213,1.5,3962844303,140,38.1,3964304741,178,,3962844307,212,32.6,3962844311,1,,3962844301,56,Back,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494511249,627,1,2,80,22,8w89tsles26jm12aoelwvlttt,1,46.7,70,2023-01-01T16:37:46.031Z,2023-01-03T06:09:25Z,3962844385,141,53.6,3962844389,213,4.5,3962844383,140,43.9,3962844387,212,11.5,3964304823,178,,3962844381,56,Back,,,,,,,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494511279,628,1,2,80,24,8w89tsles26jm12aoelwvlttt,1,43.9,53.6,2023-01-01T16:37:47.437Z,2023-01-03T06:09:39Z,3964304921,178,,3962844557,56,Back,3962844563,212,11.9,3962844559,140,44.2,3962844561,141,71.1,3962844567,213,1.5,,,,,,,3jitoqthsisleiprkhni7gycp,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494511379,629,1,2,80,27,8w89tsles26jm12aoelwvlttt,1,45,70.8,2023-01-01T16:37:50.294Z,2023-01-03T06:09:46Z,3964304985,178,,3962845125,213,5.7,3962845123,212,35.7,3962845117,56,Center,3962845127,1,,3962845121,141,41.5,3962845115,155,,3962845119,140,73.2,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494511381,630,3,2,80,33,8w89tsles26jm12aoelwvlttt,0,72.6,46,2023-01-01T16:37:56.773Z,2023-01-03T06:10:19Z,3963816043,465,,3962845145,286,,3962845143,56,Center,3962845297,233,720,3964305169,178,,,,,,,,,,,9y8gvjzrsvgxkcfvq99mivdyi,L. Barry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494511399,720,7,2,80,34,5g1fnexeromjl0lvnxp8hpnhi,0,27.4,54,2023-01-01T16:37:57.188Z,2023-01-03T06:10:53Z,3963511231,383,,3962845257,285,,3962845253,56,Back,3964305427,178,,3962845279,233,630,,,,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494639829,804,61,2,80,34,8w89tsles26jm12aoelwvlttt,1,72.7,57.9,2023-01-01T16:37:57.524Z,2023-01-03T06:11:56Z,3963511593,56,Center,3964305835,389,,,,,,,,,,,,,,,,,,,,9y8gvjzrsvgxkcfvq99mivdyi,L. Barry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494511403,721,49,2,80,36,5g1fnexeromjl0lvnxp8hpnhi,1,33.5,31.8,2023-01-01T16:38:00.085Z,2023-01-03T06:12:12Z,,,,,,,,,,,,,,,,,,,,,,,,,9llmzvk9nw1kwy73o8z9f8usp,M. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494511413,722,1,2,80,37,5g1fnexeromjl0lvnxp8hpnhi,1,33.5,31.8,2023-01-01T16:38:00.162Z,2023-01-03T06:12:24Z,3962845331,212,8.4,3964306069,178,,3962845327,140,32.0,3962845333,213,4.5,3962845325,56,Back,3962845329,141,19.7,,,,,,,9llmzvk9nw1kwy73o8z9f8usp,M. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494511423,723,1,2,80,38,5g1fnexeromjl0lvnxp8hpnhi,1,32,19.7,2023-01-01T16:38:01.958Z,2023-01-03T06:13:18Z,3962845415,212,12.1,3962845419,213,1.4,3962845405,140,34.2,3962845409,141,37.1,3962845401,56,Back,3964306263,178,,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494511427,724,1,2,80,39,5g1fnexeromjl0lvnxp8hpnhi,1,34.2,37.1,2023-01-01T16:38:02.543Z,2023-01-03T06:13:35Z,3962845459,140,31.6,3962845461,141,17.0,3964306701,178,,3962845457,56,Back,3962845463,212,13.9,3962845465,213,4.5,,,,,,,9llmzvk9nw1kwy73o8z9f8usp,M. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494511447,725,1,2,80,42,5g1fnexeromjl0lvnxp8hpnhi,1,30.3,15.6,2023-01-01T16:38:05.164Z,2023-01-03T06:13:46Z,3962845587,212,24.8,3962845581,56,Back,3962845583,140,11.2,3962845589,213,2.5,3962845585,141,37.1,3964306799,178,,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494511491,726,1,2,80,43,5g1fnexeromjl0lvnxp8hpnhi,1,9.5,32.4,2023-01-01T16:38:06.502Z,2023-01-03T06:14:00Z,3962845865,140,35.9,3964306931,178,,3962845863,56,Back,3962845869,212,34.0,3962845871,213,5.7,3962845867,141,3.4,3962845861,157,,3962845873,1,,247o80ri7od76lxfrkmccz2ay,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494511525,727,1,2,80,47,5g1fnexeromjl0lvnxp8hpnhi,1,35.9,3.4,2023-01-01T16:38:10.363Z,2023-01-03T06:14:29Z,3962846047,141,29.2,3962846039,56,Back,3962846035,3,,3962846051,213,1.0,3962846043,140,47.5,3962846049,212,21.4,3964307183,178,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494511573,728,1,2,80,50,5g1fnexeromjl0lvnxp8hpnhi,1,45.9,31.2,2023-01-01T16:38:13.784Z,2023-01-03T06:14:43Z,3962846303,56,Back,3962846309,212,16.0,3962846305,140,30.8,3962846311,213,3.3,3962846307,141,28.2,3964307303,178,,,,,,,,9w0nk2mz77jqc62v4gv1h0vkl,R. Hardie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494511645,729,1,2,80,55,5g1fnexeromjl0lvnxp8hpnhi,1,30.8,27.9,2023-01-01T16:38:18.193Z,2023-01-03T06:14:51Z,3962846627,56,Left,3962846633,212,57.6,3962846635,213,0.9,3963511815,196,,3963511813,155,,3962846631,141,94.4,3964307379,178,,3962846629,140,64.8,oe0lbxtc4qftnd886dzfm385,J. Wilson,3962846637,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494511659,730,44,2,80,58,5g1fnexeromjl0lvnxp8hpnhi,1,64.8,94,2023-01-01T16:38:21.534Z,2023-01-03T08:46:26Z,3962846721,56,Left,3962846751,233,631,3962846723,286,,,,,,,,,,,,,,,,,b61zsacrmh1mfvstd6q0hjpw,J. Endacott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494511633,631,44,2,80,58,8w89tsles26jm12aoelwvlttt,0,35.2,6,2023-01-01T16:38:21.535Z,2023-01-03T06:15:03Z,3962846777,233,730,3962846599,285,,3962846597,56,Back,,,,,,,,,,,,,,,,8bx76kurepj0yqe9iixa0zyp6,H. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494511673,731,1,2,80,58,5g1fnexeromjl0lvnxp8hpnhi,0,64.8,94.4,2023-01-01T16:38:21.573Z,2023-01-03T08:46:27Z,3962846795,140,80.5,3962846799,212,16.5,3962846793,56,Left,3964307567,388,,3962846797,141,94.7,3962846801,213,0.0,3962846791,3,,,,,b61zsacrmh1mfvstd6q0hjpw,J. Endacott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494511701,632,49,2,81,2,8w89tsles26jm12aoelwvlttt,1,17.9,5.5,2023-01-01T16:38:26.063Z,2023-01-03T06:16:29Z,,,,,,,,,,,,,,,,,,,,,,,,,8bx76kurepj0yqe9iixa0zyp6,H. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494511745,633,1,2,81,2,8w89tsles26jm12aoelwvlttt,1,17.9,5.5,2023-01-01T16:38:26.080Z,2023-01-03T06:16:38Z,3964307851,178,,3962847157,56,Back,3962847165,213,1.9,3962847163,212,23.1,3962847161,141,37.3,3962847159,140,10.1,,,,,,,8bx76kurepj0yqe9iixa0zyp6,H. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494511803,634,1,2,81,6,8w89tsles26jm12aoelwvlttt,1,9.5,39.5,2023-01-01T16:38:29.919Z,2023-01-03T06:16:47Z,3962847443,213,1.1,3962847437,140,20.2,3964308375,178,,3962847435,56,Back,3962847439,141,74.7,3962847441,212,26.4,,,,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494511857,635,1,2,81,11,8w89tsles26jm12aoelwvlttt,1,19.4,73,2023-01-01T16:38:34.213Z,2023-01-03T06:17:16Z,3962847709,56,Back,3964308653,178,,3962847715,212,34.0,3962847719,1,,3962847713,141,23.1,3962847711,140,21.3,3962847717,213,4.8,,,,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494511909,636,1,2,81,15,8w89tsles26jm12aoelwvlttt,1,27.5,23.9,2023-01-01T16:38:38.760Z,2023-01-03T06:17:33Z,3964308821,178,,3962847977,141,51.3,3962847981,213,1.3,3962847975,140,33.2,3962847979,212,19.6,3962847973,56,Back,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494511955,637,1,2,81,19,8w89tsles26jm12aoelwvlttt,1,32.9,56.3,2023-01-01T16:38:42.723Z,2023-01-03T06:17:45Z,3962848247,141,68.5,3964308899,178,,3962848241,56,Back,3962848251,212,9.1,3962848245,140,36.5,3962848253,213,1.1,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494511987,638,1,2,81,23,8w89tsles26jm12aoelwvlttt,1,35.3,69.6,2023-01-01T16:38:46.619Z,2023-01-03T06:17:54Z,3962848431,141,32.1,3964309027,178,,3962848429,140,30.0,3962848435,213,4.5,3962848427,56,Back,3962848433,212,26.1,,,,,,,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494512013,639,1,2,81,26,8w89tsles26jm12aoelwvlttt,1,30.6,31.6,2023-01-01T16:38:49.549Z,2023-01-03T06:18:13Z,3962848593,141,67.9,3962848595,212,25.4,3962848589,56,Back,3964309227,178,,3962848597,213,1.3,3962848591,140,36.3,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494512031,640,1,2,81,30,8w89tsles26jm12aoelwvlttt,0,36.4,66.1,2023-01-01T16:38:53.160Z,2023-01-03T06:18:20Z,3962848697,155,,3962848709,1,,3962848703,141,34.8,3962848705,212,40.2,3962848707,213,5.7,3962848699,56,Center,3964309295,178,,3962848701,140,68.9,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494639973,841,44,2,81,32,5g1fnexeromjl0lvnxp8hpnhi,1,24.7,72.6,2023-01-01T16:38:55.691Z,2023-01-03T08:46:27Z,3963512233,285,,3963512231,56,Back,3963790683,233,805,,,,,,,,,,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494639979,805,44,2,81,32,8w89tsles26jm12aoelwvlttt,0,75.3,27.4,2023-01-01T16:38:55.692Z,2023-01-03T06:19:06Z,3963512251,286,,3963790707,233,841,3963512249,56,Center,,,,,,,,,,,,,,,,9qeg65oa5skmypxvt73vckfrp,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494512039,732,1,2,81,32,5g1fnexeromjl0lvnxp8hpnhi,0,24.8,74.1,2023-01-01T16:38:55.696Z,2023-01-03T08:46:28Z,3962848781,3,,3962848787,141,68.8,3962848791,213,6.0,3964309445,388,,3962848785,140,35.3,3962848789,212,11.6,3962848783,56,Back,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494512077,641,1,2,81,34,8w89tsles26jm12aoelwvlttt,1,67.6,42.4,2023-01-01T16:38:57.267Z,2023-01-03T06:19:27Z,3964309697,388,,3962848965,212,13.8,3962848963,141,23.6,3962851331,3,,3962848967,213,5.1,3962848961,140,72.5,3962848959,56,Center,,,,3jitoqthsisleiprkhni7gycp,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494512083,642,3,2,81,37,8w89tsles26jm12aoelwvlttt,0,72.3,26.5,2023-01-01T16:39:00.569Z,2023-01-03T06:20:36Z,3963816375,464,,3964310297,178,,3962848999,56,Center,3962849001,286,,3962849015,211,,,,,,,,,,,9y8gvjzrsvgxkcfvq99mivdyi,L. Barry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494512139,733,12,2,81,38,5g1fnexeromjl0lvnxp8hpnhi,1,22.6,43.7,2023-01-01T16:39:01.195Z,2023-01-03T06:21:27Z,3962849319,212,72.1,3962849313,56,Left,3962849315,140,83.0,3962849321,213,0.5,3964310729,389,,3962849317,141,94.1,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
