id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2493298009,285,5,1,43,50,5qwskbjpa17fvmtuu5qijy7cz,0,28.4,101.3,2022-12-26T15:44:55.779Z,2022-12-28T07:33:17Z,3956430431,233,324,3956430035,347,,3956430033,56,Back,,,,,,,,,,,,,,,,23s9kwgzvgh27d393ymk0006h,R. Astley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493298047,324,5,1,43,50,9db4t34qy4owglhvvgwf5l22i,1,71.6,-1.3,2022-12-26T15:44:55.779Z,2022-12-28T07:33:17Z,3956430225,347,,3956430385,233,285,3956430223,56,Right,,,,,,,,,,,,,,,,d25ilw75uqbnk15v383e1kxrd,R. Cundy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493298905,325,1,1,44,18,9db4t34qy4owglhvvgwf5l22i,1,74.7,0,2022-12-26T15:45:24.110Z,2022-12-28T07:33:30Z,3956434901,140,81.0,3956434903,141,12.9,3956434899,56,Right,3956434897,107,,3956434907,213,1.0,3956434905,212,12.1,,,,,,,d25ilw75uqbnk15v383e1kxrd,R. Cundy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493299011,326,1,1,44,25,9db4t34qy4owglhvvgwf5l22i,1,97.8,26.1,2022-12-26T15:45:31.309Z,2022-12-28T07:33:58Z,3956435423,141,39.5,3956435421,140,92.2,3956435425,212,10.8,3956435427,213,2.1,3956436853,195,,3956439755,154,,3956435419,56,Center,3956439753,210,15,32crcj18u4qnf8f07fbsopvpx,D. Cole,3958243325,178,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2493299015,327,15,1,44,26,9db4t34qy4owglhvvgwf5l22i,1,93.3,43.7,2022-12-26T15:45:31.877Z,2022-12-28T07:33:58Z,3958243627,178,,3956439015,20,,3956439799,80,,3956439817,102,45.8,3956439821,214,,3956439823,328,,3956439813,55,326,3956435459,56,Center,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,3956439825,146,98.5,3956439827,147,45.7,3956439803,29,3956439819,103,3956439809,154,3956435457,17,,,13.3,,,3956435455,22,3956439073,233,286,,,,,,,,,,,,,,,,
2493299061,286,10,1,44,26,5qwskbjpa17fvmtuu5qijy7cz,1,1,50.4,2022-12-26T15:45:32.224Z,2022-12-28T07:34:04Z,3956435775,56,Back,3956439117,233,327,3957966325,376,,3956435769,182,,3956436729,174,,3956435765,178,,,,,,,,1aq6osi0b0c580dlu9ugnjaei,T. Savin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493299103,328,13,1,44,27,9db4t34qy4owglhvvgwf5l22i,1,90.5,42.8,2022-12-26T15:45:33.471Z,2022-12-28T07:34:10Z,3956436047,56,Center,3956440469,231,47.5,3956436045,17,,3956438547,72,,3956436043,22,,3958243853,178,,3956440453,103,13.9,3956440451,102,42.4,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,3956440449,84,,3956440465,458,,3956440467,230,3956440455,214,3956440463,328,,,,98.1,,,,,,,,,,,,,,,,,,,,,,,,
2493299113,287,5,1,44,28,5qwskbjpa17fvmtuu5qijy7cz,1,-0.8,58.6,2022-12-26T15:45:34.165Z,2022-12-28T07:34:16Z,3956436273,233,329,3956436079,56,Back,3956436081,346,,,,,,,,,,,,,,,,,1aq6osi0b0c580dlu9ugnjaei,T. Savin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493299145,329,5,1,44,28,9db4t34qy4owglhvvgwf5l22i,0,100.8,41.4,2022-12-26T15:45:34.165Z,2022-12-28T07:34:15Z,3956436331,233,287,3956436227,346,,3956436223,56,Center,,,,,,,,,,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493299787,288,70,1,45,2,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2022-12-26T15:46:08.390Z,2022-12-26T15:46:08Z,3956439559,277,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493299985,289,1,1,45,6,5qwskbjpa17fvmtuu5qijy7cz,0,5,63,2022-12-26T15:46:12.398Z,2022-12-28T07:34:37Z,3956440665,155,,3956440681,212,67.0,3956440669,56,Center,3956440673,140,65.1,3956440691,74,,3956440689,1,,3956440677,141,29.7,3956440661,124,,1aq6osi0b0c580dlu9ugnjaei,T. Savin,3956440685,213,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493300049,330,1,1,45,10,9db4t34qy4owglhvvgwf5l22i,1,41.4,73.5,2022-12-26T15:46:15.687Z,2022-12-28T07:34:43Z,3956441031,56,Back,3956441033,140,33.2,3956441029,3,,3956441039,213,4.4,3956441037,212,27.5,3956441035,141,35.1,3958244433,388,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493300057,331,49,1,45,12,9db4t34qy4owglhvvgwf5l22i,1,33.2,35.1,2022-12-26T15:46:18.451Z,2022-12-28T07:35:01Z,,,,,,,,,,,,,,,,,,,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493300129,332,1,1,45,12,9db4t34qy4owglhvvgwf5l22i,1,33.2,35.1,2022-12-26T15:46:18.463Z,2022-12-28T07:35:04Z,3956441429,213,0.3,3956441427,212,36.0,3956441431,1,,3956441425,141,51.2,3958244751,178,,3956441421,56,Center,3956441423,140,65.9,3956441419,157,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493300239,333,1,1,45,16,9db4t34qy4owglhvvgwf5l22i,0,66.1,52.2,2022-12-26T15:46:21.987Z,2022-12-28T07:35:09Z,3958244829,178,,3956442067,212,8.5,3956442065,141,49.9,3957967139,156,,3956442069,213,3.3,3956442059,3,,3956442061,56,Center,3956442063,140,58.1,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493300197,290,4,1,45,18,5qwskbjpa17fvmtuu5qijy7cz,1,43.5,47.4,2022-12-26T15:46:24.262Z,2022-12-28T07:35:19Z,3956442935,233,334,3956442883,286,,3956441787,56,Back,3956442881,152,,3956442877,13,,3956442879,264,,,,,,,,6ipjgy0ewyx7mnmolu0pp0mw9,L. Coyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493300321,334,4,1,45,18,9db4t34qy4owglhvvgwf5l22i,0,56.5,52.6,2022-12-26T15:46:24.263Z,2022-12-28T07:35:19Z,3958244977,388,,3956442481,285,,3956442467,13,,3956442471,264,,3956442967,233,290,3956442475,56,Center,3956442479,152,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493301499,291,1,1,46,13,5qwskbjpa17fvmtuu5qijy7cz,0,45.3,45.5,2022-12-26T15:47:18.630Z,2022-12-28T07:35:23Z,3956448583,140,74.8,3956448581,56,Center,3958245037,178,,3956448591,1,,3956448575,5,,3956448577,155,,3956448589,213,6.0,3956448587,212,32.4,4i9u8cvqi0326gzqouf7uqju1,J. Pritchard,3956448579,152,,3956448585,141,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493301521,335,44,1,46,15,9db4t34qy4owglhvvgwf5l22i,1,24.1,79.2,2022-12-26T15:47:21.020Z,2022-12-28T10:45:28Z,3956448705,233,292,3956448697,56,Back,3956448699,285,,,,,,,,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493301501,292,44,1,46,15,5qwskbjpa17fvmtuu5qijy7cz,0,75.9,20.8,2022-12-26T15:47:21.021Z,2022-12-28T07:35:29Z,3956448599,286,,3956448597,56,Right,3956448725,233,335,,,,,,,,,,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493301535,336,1,1,46,15,9db4t34qy4owglhvvgwf5l22i,0,24,86.9,2022-12-26T15:47:21.097Z,2022-12-28T10:45:28Z,3956448783,3,,3956448811,213,0.6,3956448809,212,2.7,3956448787,140,26.1,3956448807,141,89.1,3956448785,56,Back,3958245203,388,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493301587,293,1,1,46,18,5qwskbjpa17fvmtuu5qijy7cz,0,70.9,16.1,2022-12-26T15:47:23.766Z,2022-12-28T07:35:37Z,3956449095,140,75.0,3956449097,141,42.2,3957967903,224,,3956449105,213,1.3,3957967865,2,,3957967905,20,,3956449093,56,Center,3956449091,155,,2asjeedy6igcuixqktdmk5k2x,M. Clark,3958245329,178,,3956449101,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493301599,337,1,1,46,19,9db4t34qy4owglhvvgwf5l22i,1,26.3,63.6,2022-12-26T15:47:24.875Z,2022-12-28T07:35:43Z,3956449203,212,13.7,3956449201,141,83.5,3956449199,140,28.6,3956449197,56,Back,3956449195,3,,3956449205,213,1.4,3958245445,178,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493301607,338,49,1,46,20,9db4t34qy4owglhvvgwf5l22i,1,28.6,83.5,2022-12-26T15:47:26.065Z,2022-12-28T07:35:51Z,,,,,,,,,,,,,,,,,,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493301651,339,1,1,46,20,9db4t34qy4owglhvvgwf5l22i,0,28.6,83.5,2022-12-26T15:47:26.133Z,2022-12-28T07:35:55Z,3956449509,1,,3956449499,56,Center,3956449505,212,49.3,3956449507,213,5.9,3956449501,140,71.4,3956449503,141,53.7,3958245575,178,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493301691,294,49,1,46,26,5qwskbjpa17fvmtuu5qijy7cz,1,25.9,47.6,2022-12-26T15:47:31.823Z,2022-12-28T07:36:00Z,,,,,,,,,,,,,,,,,,,,,,,,,1aq6osi0b0c580dlu9ugnjaei,T. Savin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493301765,295,1,1,46,26,5qwskbjpa17fvmtuu5qijy7cz,0,25.2,47.6,2022-12-26T15:47:31.885Z,2022-12-28T07:36:05Z,3956450201,1,,3956450199,213,5.7,3956450197,212,44.2,3956450195,141,10.9,3958245747,178,,3956450189,155,,3956450193,140,60.0,3956450191,56,Right,1aq6osi0b0c580dlu9ugnjaei,T. Savin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493301795,340,44,1,46,29,9db4t34qy4owglhvvgwf5l22i,1,40.8,91,2022-12-26T15:47:34.657Z,2022-12-28T10:45:29Z,3956450329,56,Back,3956450331,285,,3956450547,233,296,,,,,,,,,,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493301785,296,44,1,46,29,5qwskbjpa17fvmtuu5qijy7cz,0,59.2,9,2022-12-26T15:47:34.658Z,2022-12-28T07:36:11Z,3956450635,233,340,3956450287,286,,3956450285,56,Right,,,,,,,,,,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493301819,341,61,1,46,29,9db4t34qy4owglhvvgwf5l22i,1,41.7,92,2022-12-26T15:47:34.728Z,2022-12-28T10:45:29Z,3956450439,56,Back,3958246063,21,,3958246065,388,,,,,,,,,,,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493301865,342,49,1,46,30,9db4t34qy4owglhvvgwf5l22i,1,39.7,90.6,2022-12-26T15:47:35.945Z,2022-12-28T07:36:40Z,,,,,,,,,,,,,,,,,,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493301935,343,1,1,46,32,9db4t34qy4owglhvvgwf5l22i,1,37.7,92.3,2022-12-26T15:47:37.919Z,2022-12-28T07:36:49Z,3956451053,56,Back,3956451095,213,3.4,3956451093,212,9.3,3956451091,141,89.1,3956451089,140,29.1,3958246335,178,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493301989,344,1,1,46,33,9db4t34qy4owglhvvgwf5l22i,0,29.1,89.1,2022-12-26T15:47:38.858Z,2022-12-28T07:36:52Z,3956451347,141,73.6,3956451345,140,73.3,3956451353,1,,3956451351,213,6.1,3956451349,212,47.6,3958246381,178,,3956451341,155,,3956451343,56,Center,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493302063,297,1,1,46,36,5qwskbjpa17fvmtuu5qijy7cz,0,27.3,40.1,2022-12-26T15:47:42.362Z,2022-12-28T07:36:58Z,3956451717,56,Back,3956451719,140,38.9,3958246421,178,,3956451723,212,12.2,3956451721,141,38.2,3956451725,213,6.2,,,,,,,23s9kwgzvgh27d393ymk0006h,R. Astley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493302043,345,1,1,46,38,9db4t34qy4owglhvvgwf5l22i,0,62.2,75.9,2022-12-26T15:47:43.599Z,2022-12-28T07:37:01Z,3956451629,56,Left,3956451643,213,0.5,3956451633,140,69.9,3958246443,178,,3956451637,141,82.1,3956451639,212,9.1,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493302147,298,1,1,46,39,5qwskbjpa17fvmtuu5qijy7cz,1,34.5,25.6,2022-12-26T15:47:44.834Z,2022-12-28T07:37:11Z,3958246577,178,,3956452149,141,16.5,3956452153,213,5.8,3956452151,212,13.8,3956452145,56,Back,3956452147,140,46.3,,,,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493302159,299,49,1,46,41,5qwskbjpa17fvmtuu5qijy7cz,1,53.9,12.5,2022-12-26T15:47:46.885Z,2022-12-28T07:37:20Z,,,,,,,,,,,,,,,,,,,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493302223,300,1,1,46,41,5qwskbjpa17fvmtuu5qijy7cz,0,53.9,12.5,2022-12-26T15:47:46.941Z,2022-12-28T07:37:23Z,3956452511,56,Center,3956452513,140,84.2,3958246761,178,,3956452509,155,,3956452521,1,,3956452515,141,57.3,3956452517,212,44.0,3956452519,213,0.8,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493302229,346,49,1,46,46,9db4t34qy4owglhvvgwf5l22i,1,15,35.7,2022-12-26T15:47:51.720Z,2022-12-28T07:37:29Z,,,,,,,,,,,,,,,,,,,,,,,,,c3nbdw1440h1uwwmixrjxwclx,B. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493302335,347,1,1,46,46,9db4t34qy4owglhvvgwf5l22i,1,15,35.7,2022-12-26T15:47:51.745Z,2022-12-28T07:37:33Z,3956453117,140,32.9,3956453115,56,Back,3956453119,141,16.4,3956453123,213,5.7,3956453121,212,22.9,3958246915,178,,,,,,,,c3nbdw1440h1uwwmixrjxwclx,B. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493302391,348,1,1,46,49,9db4t34qy4owglhvvgwf5l22i,0,32.9,16.4,2022-12-26T15:47:55.495Z,2022-12-28T07:37:38Z,3956453385,155,,3956453387,56,Right,3956453389,140,72.3,3956453393,212,43.2,3956453391,141,0.0,3956453397,1,,3956453395,213,6.0,3958247001,178,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493302679,301,5,1,46,53,5qwskbjpa17fvmtuu5qijy7cz,1,28.2,101.5,2022-12-26T15:47:59.496Z,2022-12-28T07:37:42Z,3956454901,56,Back,3956454921,233,349,3956454907,347,,,,,,,,,,,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493302401,349,5,1,46,53,9db4t34qy4owglhvvgwf5l22i,0,71.8,-1.5,2022-12-26T15:47:59.496Z,2022-12-28T07:37:43Z,3956453407,56,Right,3956453409,347,,3956454937,233,301,,,,,,,,,,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493302711,302,1,1,47,11,5qwskbjpa17fvmtuu5qijy7cz,0,28.7,100,2022-12-26T15:48:17.272Z,2022-12-28T07:37:49Z,3956455089,212,18.2,3956455081,107,,3956455083,56,Back,3956455091,213,6.0,3956455085,140,45.4,3956455087,141,93.8,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493302735,350,1,1,47,13,9db4t34qy4owglhvvgwf5l22i,0,58.7,7,2022-12-26T15:48:19.356Z,2022-12-28T07:37:59Z,3956455227,212,7.1,3956455225,141,15.8,3956455229,213,1.0,3956455221,56,Right,3956455223,140,62.4,3958247255,178,,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493302835,303,1,1,47,16,5qwskbjpa17fvmtuu5qijy7cz,1,44.3,78.1,2022-12-26T15:48:22.013Z,2022-12-28T07:38:16Z,3956455777,213,4.7,3956455775,212,46.9,3957968971,196,,3957968973,1,,3956455771,140,45.7,3956455769,56,Back,3956455773,141,9.1,3958247403,178,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493302935,304,1,1,47,23,5qwskbjpa17fvmtuu5qijy7cz,1,44.7,13.7,2022-12-26T15:48:28.578Z,2022-12-28T07:38:22Z,3958247459,178,,3956456283,56,Back,3956456285,140,32.1,3956456287,141,37.7,3956456289,212,21.0,3956456291,213,2.3,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493302993,305,1,1,47,28,5qwskbjpa17fvmtuu5qijy7cz,1,31.4,21.9,2022-12-26T15:48:33.664Z,2022-12-28T07:38:25Z,3956456587,140,13.3,3956456585,56,Back,3956456591,212,29.1,3956456593,213,2.3,3956456589,141,54.3,3958247487,178,,,,,,,,ag8f1ksvfel1a0y49d0iypuui,Baba Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493303073,306,1,1,47,31,5qwskbjpa17fvmtuu5qijy7cz,1,12.3,55.4,2022-12-26T15:48:37.449Z,2022-12-28T07:38:31Z,3956457047,212,29.9,3956457045,141,92.1,3956457049,213,1.0,3958247547,178,,3956457043,140,28.0,3956457041,56,Back,,,,,,,1aq6osi0b0c580dlu9ugnjaei,T. Savin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493303157,307,1,1,47,35,5qwskbjpa17fvmtuu5qijy7cz,1,27.1,88.4,2022-12-26T15:48:41.292Z,2022-12-28T07:38:37Z,3956457513,141,56.0,3956457511,140,9.6,3956457509,56,Back,3958247659,178,,3956457515,212,28.7,3956457517,213,4.0,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493303207,308,1,1,47,37,5qwskbjpa17fvmtuu5qijy7cz,0,9.6,56,2022-12-26T15:48:43.491Z,2022-12-28T07:38:42Z,3956457741,1,,3958247717,178,,3956457731,56,Center,3956457733,140,64.4,3956457729,157,,3956457739,213,0,3956457737,212,57.5,3956457735,141,56.0,1aq6osi0b0c580dlu9ugnjaei,T. Savin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493303199,351,44,1,47,41,9db4t34qy4owglhvvgwf5l22i,1,41.4,47.3,2022-12-26T15:48:46.642Z,2022-12-28T10:45:30Z,3956457697,56,Back,3956457701,285,,3956457835,233,310,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493303221,310,44,1,47,41,5qwskbjpa17fvmtuu5qijy7cz,0,58.6,52.7,2022-12-26T15:48:46.643Z,2022-12-28T07:38:47Z,3956457793,286,,3956457945,233,351,3956457791,56,Center,,,,,,,,,,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493303233,352,1,1,47,41,9db4t34qy4owglhvvgwf5l22i,0,44.4,48.8,2022-12-26T15:48:46.681Z,2022-12-28T10:45:30Z,3956457863,213,6.0,3956457861,212,23.6,3956457859,141,38.8,3956457857,140,65.9,3956457855,56,Center,3958247803,388,,3956457853,3,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493303217,309,43,1,47,41,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2022-12-26T15:48:47.298Z,2022-12-26T15:48:58Z,3956457771,56,Center,3956457773,286,0,3956458807,144,44,,,,,,,,,,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493303301,311,1,1,47,43,5qwskbjpa17fvmtuu5qijy7cz,0,39.7,54.5,2022-12-26T15:48:48.834Z,2022-12-28T07:38:55Z,3956458225,3,,3956458233,212,8.6,3956458227,56,Back,3956458231,141,60.2,3956458229,140,47.0,3958247899,388,,3956458235,213,0.5,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493303263,353,49,1,47,45,9db4t34qy4owglhvvgwf5l22i,1,56,34.5,2022-12-26T15:48:50.557Z,2022-12-28T07:39:00Z,,,,,,,,,,,,,,,,,,,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493303313,354,1,1,47,45,9db4t34qy4owglhvvgwf5l22i,1,56,34.5,2022-12-26T15:48:50.617Z,2022-12-28T07:39:12Z,3956458283,213,5.4,3956458281,212,9.4,3958248183,388,,3956458273,3,,3956458275,56,Center,3956458277,140,61.6,3956458279,141,23.7,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493303331,355,1,1,47,46,9db4t34qy4owglhvvgwf5l22i,0,61.6,23.7,2022-12-26T15:48:51.697Z,2022-12-28T07:39:15Z,3956458371,140,71.3,3956458369,56,Center,3956458367,155,,3956458379,213,0.3,3956458377,212,10.7,3956458375,141,28.3,3958248243,178,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493303379,312,1,1,47,47,5qwskbjpa17fvmtuu5qijy7cz,0,31.2,55.4,2022-12-26T15:48:53.412Z,2022-12-28T07:39:21Z,3958248325,178,,3956458629,56,Center,3956458633,141,75.1,3956458627,157,,3956458631,140,68.1,3956458651,1,,3956458645,213,0.3,3956458639,212,41.0,23s9kwgzvgh27d393ymk0006h,R. Astley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493303447,356,1,1,47,50,9db4t34qy4owglhvvgwf5l22i,1,42.4,18.3,2022-12-26T15:48:56.032Z,2022-12-28T07:39:36Z,3958248535,178,,3956458983,141,27.3,3956458981,140,33.4,3956458977,3,,3956458985,212,11.3,3956458987,213,2.6,3956458979,56,Back,,,,d25ilw75uqbnk15v383e1kxrd,R. Cundy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493303493,357,1,1,47,54,9db4t34qy4owglhvvgwf5l22i,1,30.2,31.5,2022-12-26T15:48:59.930Z,2022-12-28T07:39:42Z,3956459239,141,61.2,3956459235,56,Back,3956459237,140,28.7,3956459241,212,20.3,3958248585,178,,3956459243,213,1.6,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493303553,358,1,1,47,56,9db4t34qy4owglhvvgwf5l22i,0,30.4,61.7,2022-12-26T15:49:02.386Z,2022-12-28T07:39:46Z,3956459537,56,Right,3956459545,213,5.5,3956459535,196,,3956459547,1,,3956459539,140,74.9,3958248663,178,,3956459541,141,0.0,3956459543,212,63.4,dwrnys3htjlb3asfou6425g16,L. Kitching,3956459533,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493303801,313,5,1,48,1,5qwskbjpa17fvmtuu5qijy7cz,1,28.4,101.5,2022-12-26T15:49:06.516Z,2022-12-28T07:39:50Z,3956460835,347,,3956460833,56,Back,3956460857,233,359,,,,,,,,,,,,,,,,23s9kwgzvgh27d393ymk0006h,R. Astley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
