id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/11/value,qualifier/12/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/13/value,qualifier/15/value,qualifier/16/value
2512110833,427,6,2,49,0,8rfydplrc9ki0sirqi0drcybk,1,100,38.8,2023-02-25T16:06:08.473Z,2023-02-28T17:53:26Z,4055366137,233,439,4055366047,56,Center,4055366049,75,,,,,,,,,,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512110845,439,6,2,49,0,8xeuwzxnm7hdlbjjuezgfkz3w,0,0,61.2,2023-02-25T16:06:08.473Z,2023-02-28T17:53:26Z,4055366229,233,427,4055366093,56,Back,4055366097,73,,,,,,,,,,,,,,,,,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512112219,428,1,2,49,40,8rfydplrc9ki0sirqi0drcybk,0,99.5,0.5,2023-02-25T16:06:49.216Z,2023-02-28T17:53:29Z,4055373243,155,,4055373251,141,50.4,4063881557,178,,4055373245,224,,4055373247,56,Center,4062000189,20,,4055373241,6,,4055373253,212,35.2,3tlocewlh3mb53wd0hk8nucbt,P. Patterson,4055373249,140,90.7,4055373255,213,1.8,4055373239,2,,4055373257,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2512112259,441,12,2,49,42,8xeuwzxnm7hdlbjjuezgfkz3w,1,6.1,47.3,2023-02-25T16:06:50.712Z,2023-02-28T17:53:35Z,4055375885,15,,4055373457,141,82.3,4055373455,140,29.6,4055373459,212,34.3,4055373461,213,0.8,4063881697,178,,4055373453,56,Back,,,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512112299,429,1,2,49,44,8rfydplrc9ki0sirqi0drcybk,0,63.3,40.4,2023-02-25T16:06:53.031Z,2023-02-28T17:53:39Z,4063881897,388,,4055373655,140,69.4,4055373665,212,29.5,4055373647,3,,4055373661,141,0.0,4055373651,56,Right,4055373669,213,4.9,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512112307,430,5,2,49,47,8rfydplrc9ki0sirqi0drcybk,0,67.8,-1.7,2023-02-25T16:06:55.776Z,2023-02-28T17:53:45Z,4055373723,347,,4055373721,56,Right,4055375575,233,442,,,,,,,,,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512112619,442,5,2,49,47,8xeuwzxnm7hdlbjjuezgfkz3w,1,32.2,101.7,2023-02-25T16:06:55.776Z,2023-02-28T17:53:45Z,4055375331,56,Back,4055375333,347,,4055375525,233,430,,,,,,,,,,,,,,,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512113597,443,1,2,50,12,8xeuwzxnm7hdlbjjuezgfkz3w,0,27.7,100,2023-02-25T16:07:20.350Z,2023-02-28T17:53:49Z,4055380167,56,Back,4055380173,212,20.6,4055380175,213,6.0,4055380165,107,,4055380171,141,93.2,4055380169,140,46.5,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512113495,432,61,2,50,13,8rfydplrc9ki0sirqi0drcybk,1,54.6,4.3,2023-02-25T16:07:22.125Z,2023-02-28T17:54:32Z,4063883337,21,,4063883339,388,,4055379603,56,Right,,,,,,,,,,,,,,,,dw7bhxe9mbg94udlycw98gpgp,H. Macadam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512113605,444,61,2,50,13,8xeuwzxnm7hdlbjjuezgfkz3w,1,41.6,95.3,2023-02-25T16:07:22.144Z,2023-02-28T17:54:43Z,4063883797,15,,4055380197,56,Back,4063883799,178,,,,,,,,,,,,,,,,,apgbqplqtvuc1dmdxi5gqhd04,A. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512113783,433,5,2,50,14,8rfydplrc9ki0sirqi0drcybk,1,60.1,-1.8,2023-02-25T16:07:23.056Z,2023-02-28T17:54:48Z,4055381217,233,445,4055381119,347,,4055381117,56,Right,,,,,,,,,,,,,,,,dw7bhxe9mbg94udlycw98gpgp,H. Macadam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512113643,445,5,2,50,14,8xeuwzxnm7hdlbjjuezgfkz3w,0,39.9,101.8,2023-02-25T16:07:23.056Z,2023-02-28T17:54:48Z,4055381255,233,433,4055380411,347,,4055380409,56,Back,,,,,,,,,,,,,,,,apgbqplqtvuc1dmdxi5gqhd04,A. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512114183,434,1,2,50,31,8rfydplrc9ki0sirqi0drcybk,1,59.5,0,2023-02-25T16:07:39.266Z,2023-02-28T17:54:53Z,4055383245,56,Right,4055383243,107,,4055383251,212,18.7,4055383247,140,75.8,4055383249,141,8.9,4055383253,213,0.4,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513362369,814,45,2,50,32,8xeuwzxnm7hdlbjjuezgfkz3w,0,14.5,91.3,2023-02-25T16:07:40.901Z,2023-02-28T17:54:59Z,4062001485,56,Back,4062060293,233,829,4062001487,285,,,,,,,,,,,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513362367,829,3,2,50,32,8rfydplrc9ki0sirqi0drcybk,1,85.5,8.7,2023-02-25T16:07:40.901Z,2023-02-28T17:54:58Z,4062001481,56,Right,4062001483,286,,4063884349,178,,4062060281,233,814,4062001551,465,,,,,,,,,,,dw7bhxe9mbg94udlycw98gpgp,H. Macadam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512114203,435,1,2,50,36,8rfydplrc9ki0sirqi0drcybk,0,84.1,3.5,2023-02-25T16:07:44.731Z,2023-02-28T17:55:09Z,4055383345,140,82.6,4055383351,141,7.9,4062002037,236,,4062002039,286,,4055383355,213,2.1,4055383353,212,3.4,4055383341,56,Right,4062060413,233,446,dw7bhxe9mbg94udlycw98gpgp,H. Macadam,4063884799,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512114231,446,74,2,50,36,8xeuwzxnm7hdlbjjuezgfkz3w,1,13,85.9,2023-02-25T16:07:44.796Z,2023-02-28T17:55:13Z,4055383487,56,Back,4063884959,178,,4062002015,285,,4062060441,233,435,,,,,,,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512114321,436,1,2,50,38,8rfydplrc9ki0sirqi0drcybk,0,77.7,6.5,2023-02-25T16:07:46.287Z,2023-02-28T17:55:17Z,4055383937,213,1.2,4055383927,56,Center,4055383923,155,,4055383933,141,61.4,4055383919,2,,4062002219,224,,4055383935,212,40.3,4062002221,20,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,4055383931,140,92.1,4063885117,178,,4055383939,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512114509,447,12,2,50,41,8xeuwzxnm7hdlbjjuezgfkz3w,1,8.5,27.4,2023-02-25T16:07:49.771Z,2023-02-28T17:55:37Z,4055384915,212,27.5,4055385007,167,,4055384901,56,Back,4055384919,213,5.5,4063885931,178,,4055384911,141,0.0,4055384907,140,26.8,,,,dqgptypyedqzff38kn24en3s9,D. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512114745,437,5,2,50,43,8rfydplrc9ki0sirqi0drcybk,1,82.1,101,2023-02-25T16:07:52.094Z,2023-02-28T17:55:40Z,4055386237,233,448,4055386165,56,Left,4055386167,347,,,,,,,,,,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512114521,448,5,2,50,43,8xeuwzxnm7hdlbjjuezgfkz3w,0,17.9,-1,2023-02-25T16:07:52.094Z,2023-02-28T17:55:41Z,4055386287,233,437,4055384971,56,Back,4055384973,347,,,,,,,,,,,,,,,,,dqgptypyedqzff38kn24en3s9,D. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512114893,438,1,2,50,48,8rfydplrc9ki0sirqi0drcybk,1,79.5,100,2023-02-25T16:07:57.004Z,2023-02-28T17:55:43Z,4055386921,56,Left,4055386929,213,3.4,4055386927,212,12.3,4055386923,140,68.3,4055386925,141,96.5,4055386919,107,,,,,,,,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512114967,439,1,2,50,54,8rfydplrc9ki0sirqi0drcybk,1,66,97.1,2023-02-25T16:08:02.411Z,2023-02-28T17:55:52Z,4055387297,141,93.2,4063886491,178,,4055387293,56,Back,4055387295,140,26.3,4055387305,1,,4055387301,213,3.2,4055387299,212,41.8,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512115089,440,1,2,50,56,8rfydplrc9ki0sirqi0drcybk,1,26.3,93.2,2023-02-25T16:08:04.659Z,2023-02-28T17:55:56Z,4055387953,212,24.8,4055387949,140,11.1,4055387955,213,4.0,4055387947,56,Back,4063886597,178,,4055387951,141,65.2,,,,,,,emuuuhvah1jtq2fqs9ybfovvu,H. Holgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512115237,441,1,2,51,0,8rfydplrc9ki0sirqi0drcybk,1,9.2,60.2,2023-02-25T16:08:08.300Z,2023-02-28T17:56:00Z,4055388771,212,16.5,4055388761,56,Back,4055388767,141,40.3,4063886677,178,,4055388773,213,5.3,4055388765,140,18.2,,,,,,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512115419,442,1,2,51,4,8rfydplrc9ki0sirqi0drcybk,1,24.7,34.2,2023-02-25T16:08:12.724Z,2023-02-28T17:56:03Z,4055389615,1,,4055389609,141,13.8,4055389613,213,6.0,4055389607,140,63.0,4055389605,56,Right,4055389603,155,,4063886847,178,,4055389611,212,42.5,b5j2ib54sum2pmzthjmfmr55h,A. Nsiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512115433,443,44,2,51,7,8rfydplrc9ki0sirqi0drcybk,1,69.7,14.9,2023-02-25T16:08:15.565Z,2023-02-28T18:42:36Z,4055389769,233,449,4055389683,56,Right,4055389685,286,,,,,,,,,,,,,,,,,dw7bhxe9mbg94udlycw98gpgp,H. Macadam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512115407,449,44,2,51,7,8xeuwzxnm7hdlbjjuezgfkz3w,0,30.3,85.1,2023-02-25T16:08:15.566Z,2023-02-28T17:56:07Z,4055389565,285,,4055389563,56,Back,4055389839,233,443,,,,,,,,,,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512115491,444,1,2,51,7,8rfydplrc9ki0sirqi0drcybk,1,63,13.8,2023-02-25T16:08:15.644Z,2023-02-28T18:42:36Z,4055389955,212,2.3,4055389949,56,Right,4063887225,388,,4055389951,140,65.2,4055389947,168,,4055389953,141,13.8,4055389957,213,0,4055389945,3,,dw7bhxe9mbg94udlycw98gpgp,H. Macadam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512115497,445,61,2,51,8,8rfydplrc9ki0sirqi0drcybk,0,65.2,13.8,2023-02-25T16:08:16.886Z,2023-02-28T17:56:32Z,4063887597,388,,4055389979,56,Right,,,,,,,,,,,,,,,,,,,74p53a79q1tlis3a3gladqor9,J. Stockley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512115533,446,5,2,51,9,8rfydplrc9ki0sirqi0drcybk,0,71.8,-1.6,2023-02-25T16:08:18.208Z,2023-02-28T17:56:37Z,4055390117,347,,4055394479,233,450,4055390115,56,Right,,,,,,,,,,,,,,,,74p53a79q1tlis3a3gladqor9,J. Stockley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512116389,450,5,2,51,9,8xeuwzxnm7hdlbjjuezgfkz3w,1,28.2,101.6,2023-02-25T16:08:18.208Z,2023-02-28T17:56:37Z,4055394363,233,446,4055394295,347,,4055394289,56,Back,,,,,,,,,,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512116511,451,1,2,51,31,8xeuwzxnm7hdlbjjuezgfkz3w,0,26,100,2023-02-25T16:08:39.955Z,2023-02-28T17:56:44Z,4055395003,213,6.1,4055395005,1,,4055394993,141,94.4,4055394989,140,48.3,4055394999,212,24.0,4055394987,56,Back,4055394985,107,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512116601,447,1,2,51,33,8rfydplrc9ki0sirqi0drcybk,0,53.6,10.7,2023-02-25T16:08:41.833Z,2023-02-28T17:56:48Z,4055395417,212,11.6,4055395413,141,11.0,4055395407,56,Right,4055395403,3,,4055395411,140,64.6,4055395419,213,0.0,4063888041,178,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512116709,452,1,2,51,38,8xeuwzxnm7hdlbjjuezgfkz3w,0,11.4,89.1,2023-02-25T16:08:46.471Z,2023-02-28T17:56:52Z,4055396155,236,,4055395995,140,22.0,4055395993,56,Back,4055395997,141,86.9,4055396157,233,448,4055396001,213,6.1,4055396161,286,,4055395999,212,11.2,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,4063888143,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512116719,448,74,2,51,38,8rfydplrc9ki0sirqi0drcybk,1,81.1,10,2023-02-25T16:08:46.568Z,2023-02-28T17:57:02Z,4055396057,285,,4055396055,56,Right,4055396195,233,452,4063888455,178,,,,,,,,,,,,,,74p53a79q1tlis3a3gladqor9,J. Stockley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512116867,453,1,2,51,41,8xeuwzxnm7hdlbjjuezgfkz3w,0,12,68.7,2023-02-25T16:08:49.605Z,2023-02-28T17:57:08Z,4062003273,157,,4055396809,213,5.9,4063888597,178,,4055396793,56,Back,4062060455,233,449,4055396797,140,19.5,4055396803,212,8.5,4062003309,236,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,4062003313,286,,4055396801,141,63.9,4062003275,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512116891,449,74,2,51,41,8rfydplrc9ki0sirqi0drcybk,1,82.2,39.8,2023-02-25T16:08:49.675Z,2023-02-28T17:57:13Z,4055396959,56,Center,4055397199,233,453,4063888831,178,,4055397015,285,,,,,,,,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512116947,454,52,2,51,43,8xeuwzxnm7hdlbjjuezgfkz3w,1,7.6,51.8,2023-02-25T16:08:51.352Z,2023-02-28T17:57:17Z,4062003373,378,,4063888937,178,,,,,,,,,,,,,,,,,,,,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512117737,455,1,2,52,0,8xeuwzxnm7hdlbjjuezgfkz3w,0,7.6,51.8,2023-02-25T16:09:08.302Z,2023-02-28T17:57:21Z,4055401159,1,,4055401145,140,71.9,4055401135,199,,4055401149,141,46.7,4055401155,213,6.2,4055401153,212,67.6,4055401141,56,Center,,,,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512117755,451,44,2,52,3,8rfydplrc9ki0sirqi0drcybk,1,29.9,57.5,2023-02-25T16:09:12.243Z,2023-02-28T18:42:37Z,4055401269,56,Back,4055401271,285,,4055401339,233,456,,,,,,,,,,,,,,,,emuuuhvah1jtq2fqs9ybfovvu,H. Holgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512117747,456,44,2,52,3,8xeuwzxnm7hdlbjjuezgfkz3w,0,70.1,42.5,2023-02-25T16:09:12.244Z,2023-02-28T17:57:25Z,4055401481,233,451,4055401225,286,,4055401219,56,Center,,,,,,,,,,,,,,,,epb1j3o8uv7qo4yu31eoquicq,M. Mellon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512117795,452,1,2,52,4,8rfydplrc9ki0sirqi0drcybk,1,29.9,65.1,2023-02-25T16:09:12.271Z,2023-02-28T18:42:37Z,4055401391,212,5.4,4055401387,140,28.9,4055401383,3,,4055401385,56,Back,4055401393,213,4.5,4055401389,141,57.3,4063889185,388,,,,,emuuuhvah1jtq2fqs9ybfovvu,H. Holgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512117843,453,1,2,52,5,8rfydplrc9ki0sirqi0drcybk,1,20.9,52.7,2023-02-25T16:09:13.992Z,2023-02-28T17:57:35Z,4055401629,213,0.7,4055401621,140,26.6,4063889321,388,,4055401617,3,,4055401625,212,8.0,4055401619,56,Back,4055401623,141,60.6,,,,b5j2ib54sum2pmzthjmfmr55h,A. Nsiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512117937,454,1,2,52,7,8rfydplrc9ki0sirqi0drcybk,1,26.6,60.6,2023-02-25T16:09:15.677Z,2023-02-28T17:57:39Z,4055402061,212,8.7,4055402059,141,60.5,4055402051,168,,4063889399,388,,4055402057,140,34.9,4055402063,213,6.3,4055402049,3,,4055402055,56,Back,3tlocewlh3mb53wd0hk8nucbt,P. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512117951,455,44,2,52,8,8rfydplrc9ki0sirqi0drcybk,1,41.8,61.7,2023-02-25T16:09:17.234Z,2023-02-28T18:42:38Z,4055402133,56,Back,4055402381,233,457,4055402135,285,,,,,,,,,,,,,,,,,74p53a79q1tlis3a3gladqor9,J. Stockley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512117971,457,44,2,52,8,8xeuwzxnm7hdlbjjuezgfkz3w,0,58.2,38.3,2023-02-25T16:09:17.235Z,2023-02-28T17:57:43Z,4055402417,233,455,4055402227,286,,4055402225,56,Center,,,,,,,,,,,,,,,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512117991,456,1,2,52,9,8rfydplrc9ki0sirqi0drcybk,0,34.9,60.5,2023-02-25T16:09:17.272Z,2023-02-28T18:42:38Z,4055402283,168,,4055402291,141,65.4,4055402287,56,Back,4055402297,213,0.2,4055402289,140,49.5,4055402277,3,,4055402293,212,15.7,4063889729,388,,74p53a79q1tlis3a3gladqor9,J. Stockley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512118181,458,1,2,52,10,8xeuwzxnm7hdlbjjuezgfkz3w,1,44.6,15.3,2023-02-25T16:09:19.045Z,2023-02-28T17:57:55Z,4055403309,141,44.2,4055403315,1,,4055403313,213,2.7,4063889839,178,,4055403307,140,9.0,4055403305,56,Back,4055403311,212,42.2,,,,dqgptypyedqzff38kn24en3s9,D. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512118197,459,49,2,52,14,8xeuwzxnm7hdlbjjuezgfkz3w,1,9.8,39.4,2023-02-25T16:09:23.234Z,2023-02-28T17:58:00Z,,,,,,,,,,,,,,,,,,,,,,,,,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512118375,460,1,2,52,16,8xeuwzxnm7hdlbjjuezgfkz3w,0,9.8,38.9,2023-02-25T16:09:24.630Z,2023-02-28T17:58:04Z,4055404437,141,48.5,4063890033,178,,4055404443,1,,4055404425,56,Center,4055404431,140,70.4,4055404441,213,0.1,4055404421,157,,4055404439,212,64.0,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512118413,457,44,2,52,19,8rfydplrc9ki0sirqi0drcybk,1,34.7,55,2023-02-25T16:09:27.934Z,2023-02-28T18:42:38Z,4055404683,233,461,4055404639,56,Back,4055404641,285,,,,,,,,,,,,,,,,,emuuuhvah1jtq2fqs9ybfovvu,H. Holgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512118393,461,44,2,52,19,8xeuwzxnm7hdlbjjuezgfkz3w,0,65.3,45,2023-02-25T16:09:27.935Z,2023-02-28T17:58:07Z,4055404531,56,Center,4055404533,286,,4055404723,233,457,,,,,,,,,,,,,,,,epb1j3o8uv7qo4yu31eoquicq,M. Mellon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512118445,458,1,2,52,19,8rfydplrc9ki0sirqi0drcybk,0,39.8,58.5,2023-02-25T16:09:28.005Z,2023-02-28T18:42:39Z,4055404787,56,Back,4055404791,140,40.4,4055404783,3,,4055404795,212,3.7,4055404793,141,53.1,4063890299,388,,4055404797,213,4.9,,,,emuuuhvah1jtq2fqs9ybfovvu,H. Holgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512118543,462,44,2,52,22,8xeuwzxnm7hdlbjjuezgfkz3w,1,65,47.7,2023-02-25T16:09:30.281Z,2023-02-28T18:42:39Z,4055405151,286,,4055405271,233,459,4055405149,56,Center,,,,,,,,,,,,,,,,apgbqplqtvuc1dmdxi5gqhd04,A. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512118463,459,44,2,52,22,8rfydplrc9ki0sirqi0drcybk,0,35,52.3,2023-02-25T16:09:30.282Z,2023-02-28T17:58:17Z,4055404857,56,Back,4055405307,233,462,4055404859,285,,,,,,,,,,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512118645,463,1,2,52,22,8xeuwzxnm7hdlbjjuezgfkz3w,1,52.6,49.9,2023-02-25T16:09:30.368Z,2023-02-28T18:42:39Z,4055405765,140,60.0,4055405761,3,,4055405763,56,Center,4055405767,141,43.9,4055405769,212,8.8,4063890767,388,,4055405771,213,5.8,,,,apgbqplqtvuc1dmdxi5gqhd04,A. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512118753,464,1,2,52,23,8xeuwzxnm7hdlbjjuezgfkz3w,1,57.3,42.1,2023-02-25T16:09:32.220Z,2023-02-28T17:58:34Z,4055406327,56,Back,4055406335,213,3.3,4055406333,212,10.7,4063890919,178,,4055406329,140,47.2,4055406331,141,39.8,,,,,,,5pf4sma6x95qcuhx6wmqqzu1h,A. Gnahoua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513362879,815,1,2,52,26,8xeuwzxnm7hdlbjjuezgfkz3w,1,45.4,43.8,2023-02-25T16:09:35.062Z,2023-02-28T17:58:37Z,4063890993,178,,4062004647,213,0.9,4062004645,212,14.9,4062004643,141,61.4,4062004639,56,Center,4062004641,140,53.8,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512118925,465,1,2,52,30,8xeuwzxnm7hdlbjjuezgfkz3w,1,57.9,65.8,2023-02-25T16:09:38.371Z,2023-02-28T18:40:48Z,4055407231,56,Left,4055407239,213,1.6,4055407233,140,57.8,4055407235,141,84.5,4055407237,212,12.7,4063891195,178,,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512118931,466,61,2,52,31,8xeuwzxnm7hdlbjjuezgfkz3w,0,60.6,94.2,2023-02-25T16:09:39.802Z,2023-02-28T17:58:51Z,4055407265,56,Left,4063891455,178,,,,,,,,,,,,,,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512118969,460,5,2,52,33,8rfydplrc9ki0sirqi0drcybk,1,34.6,-2,2023-02-25T16:09:41.481Z,2023-02-28T17:58:56Z,4055407427,56,Back,4055407431,347,,4055407633,233,467,,,,,,,,,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512118987,467,5,2,52,33,8xeuwzxnm7hdlbjjuezgfkz3w,0,65.4,102,2023-02-25T16:09:41.481Z,2023-02-28T17:58:55Z,4055407659,233,460,4055407557,56,Left,4055407559,347,,,,,,,,,,,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512119069,461,1,2,52,36,8rfydplrc9ki0sirqi0drcybk,0,32.5,0,2023-02-25T16:09:44.394Z,2023-02-28T17:59:01Z,4055407991,141,4.0,4055407987,140,59.0,4055407999,213,0.1,4055407985,56,Right,4055408005,1,,4055407995,212,28.1,4055407981,107,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512119153,468,49,2,52,40,8xeuwzxnm7hdlbjjuezgfkz3w,1,29.6,86.8,2023-02-25T16:09:48.341Z,2023-02-28T17:59:08Z,,,,,,,,,,,,,,,,,,,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
