id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,keyPass,assist,qualifier/16/value,qualifier/18/value,qualifier/19/value
2493952013,393,43,1,43,1,8b523ujgl21tbc01me65q0aoh,1,0,0,2022-12-29T20:29:40.430Z,2022-12-30T22:59:17Z,3959900631,212,22.4,3959900633,213,2.4,3959900625,56,Center,3961386499,144,1,3959900629,141,38.0,3959900627,140,56.0,,,,,,,7hduohz6mo32mbtdepyv5u7yt,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493952053,275,45,1,43,3,80jtkz2echk6yyyb9e2595cxr,0,32.5,82.2,2022-12-29T20:29:42.111Z,2023-01-01T18:07:02Z,3959900797,285,,3959901023,233,395,3959900795,56,Back,,,,,,,,,,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493952077,395,3,1,43,3,8b523ujgl21tbc01me65q0aoh,1,67.5,17.8,2022-12-29T20:29:42.111Z,2023-01-01T18:07:02Z,3962953061,178,,3959900999,233,275,3959900965,286,,3959900963,56,Right,3961386525,465,,,,,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493952119,396,1,1,43,6,8b523ujgl21tbc01me65q0aoh,1,71.6,19.4,2022-12-29T20:29:45.337Z,2023-01-01T18:07:05Z,3959901195,140,85.8,3959901197,141,10.1,3959901199,212,16.2,3959901203,213,5.9,3959901193,56,Right,3962953095,178,,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493952149,397,1,1,43,9,8b523ujgl21tbc01me65q0aoh,1,85.8,10.1,2022-12-29T20:29:48.009Z,2023-01-01T18:07:14Z,3959901365,140,88.3,3959901363,56,Center,3959904215,210,13,3962953137,178,,3961386657,20,,3959901369,212,29.9,3959901367,141,53.9,3959901359,2,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,3959904217,154,3959901371,213,1.5,,3961386655,224,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2493952175,398,13,1,43,10,8b523ujgl21tbc01me65q0aoh,1,87.6,50.3,2022-12-29T20:29:48.991Z,2023-01-01T18:07:14Z,3959904255,154,,3959904265,328,,3962953173,178,,3959903551,20,,3959904253,29,,3959940533,85,,3959904263,103,54.2,3959901517,56,Center,1feu2co3n49llnckcxffuo79x,F. Ladapo,3959901513,22,3959904257,55,397,,3959904269,231,50,3959904267,230,99.1,3959901515,17,,3959904261,102,49.7,,,,,,,,,,,,,,,,,,,,
2493952183,276,5,1,43,12,80jtkz2echk6yyyb9e2595cxr,1,-0.9,52.3,2022-12-29T20:29:51.516Z,2023-01-01T18:07:22Z,3959901689,233,399,3959901549,346,,3959901547,56,Back,,,,,,,,,,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493952209,399,5,1,43,12,8b523ujgl21tbc01me65q0aoh,0,100.9,47.7,2022-12-29T20:29:51.516Z,2023-01-01T18:07:22Z,3959901671,346,,3959901717,233,276,3959901669,56,Center,,,,,,,,,,,,,,,,1feu2co3n49llnckcxffuo79x,F. Ladapo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493952855,277,1,1,43,48,80jtkz2echk6yyyb9e2595cxr,1,5.2,52.4,2022-12-29T20:30:27.123Z,2023-01-01T18:07:26Z,3959905231,212,70.8,3959905219,140,72.1,3959905215,56,Center,3959905249,74,,3959905225,141,65.1,3959905237,213,0.1,3959905213,124,,3959905241,1,,8xyeap5blm4g6swv05g95aesq,J. Griffiths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493952863,278,61,1,43,53,80jtkz2echk6yyyb9e2595cxr,0,72.1,65.1,2022-12-29T20:30:32.446Z,2023-01-01T18:07:39Z,3959905275,56,Center,3962953405,178,,,,,,,,,,,,,,,,,,,,307tfvtl56s1rf61x8kjevjzd,J. Koroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493952869,400,49,1,43,54,8b523ujgl21tbc01me65q0aoh,1,37.8,33.7,2022-12-29T20:30:32.965Z,2023-01-01T18:07:44Z,,,,,,,,,,,,,,,,,,,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493952905,401,1,1,43,55,8b523ujgl21tbc01me65q0aoh,1,37.8,33.7,2022-12-29T20:30:34.056Z,2023-01-01T18:07:58Z,3962953585,178,,3959905505,213,2.6,3959905489,140,26.8,3959905503,212,13.3,3959905483,56,Back,3959905497,141,43.4,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494230395,1004,43,1,43,55,8b523ujgl21tbc01me65q0aoh,1,0,0,2022-12-29T20:30:34.730Z,2023-01-02T06:26:34Z,3961387195,140,21.9,3961387197,141,47.3,3961387199,212,10.1,3962953625,178,0,3963251301,144,1,3961387193,56,Back,3961387201,213,2.4,,,,7hduohz6mo32mbtdepyv5u7yt,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493952981,402,1,1,43,58,8b523ujgl21tbc01me65q0aoh,1,29,46.4,2022-12-29T20:30:37.184Z,2023-01-01T18:10:55Z,3959905893,212,22.7,3962955065,178,,3959905891,141,79.4,3959905887,56,Back,3959905889,140,32.4,3959905895,213,1.4,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493953005,403,1,1,44,2,8b523ujgl21tbc01me65q0aoh,1,44,94.1,2022-12-29T20:30:41.374Z,2023-01-01T18:10:58Z,3962955077,178,,3959906023,56,Center,3959906031,213,5.4,3959906025,140,56.6,3959906029,212,20.4,3959906027,141,71.2,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493953025,404,1,1,44,3,8b523ujgl21tbc01me65q0aoh,1,56.6,71.2,2022-12-29T20:30:42.171Z,2023-01-01T18:11:02Z,3959906131,213,2.9,3959906155,156,,3959906121,56,Back,3959906125,140,34.4,3962955087,178,,3959906129,212,24.0,3959906127,141,79.6,,,,1feu2co3n49llnckcxffuo79x,F. Ladapo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493953093,405,1,1,44,6,8b523ujgl21tbc01me65q0aoh,1,34.4,79.6,2022-12-29T20:30:45.075Z,2023-01-01T18:11:07Z,3959906433,212,17.4,3959906431,141,96.3,3959906427,56,Back,3962955119,178,,3959906429,140,46.9,3959906435,213,0.7,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493953129,406,1,1,44,9,8b523ujgl21tbc01me65q0aoh,1,50.6,98.9,2022-12-29T20:30:48.769Z,2023-01-01T18:11:12Z,3962955143,178,,3959906649,141,66.6,3959906647,140,49.3,3959906645,56,Back,3959906653,213,4.7,3959906651,212,22.0,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493953161,407,1,1,44,12,8b523ujgl21tbc01me65q0aoh,0,52.6,66,2022-12-29T20:30:51.662Z,2023-01-01T18:13:13Z,3959906841,140,77.8,3959906837,56,Center,3959906849,213,5.8,3959906833,155,,3959906847,212,29.2,3959906845,141,47.8,3962955967,178,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493953183,279,12,1,44,15,80jtkz2echk6yyyb9e2595cxr,1,17.5,47.8,2022-12-29T20:30:53.908Z,2023-01-01T18:13:19Z,3962956013,178,,3959906935,56,Back,3959906941,212,14.2,3959906937,140,29.7,3959906939,141,38.9,3959906943,213,5.8,3959906973,15,,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493953207,408,61,1,44,16,8b523ujgl21tbc01me65q0aoh,0,72.6,59.7,2022-12-29T20:30:55.395Z,2023-01-01T18:13:27Z,3959907041,56,Center,3962956063,15,,3962956065,388,,,,,,,,,,,,,,,,,ab2bx5qzhdzlduh46iacngbf9,M. Harness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493953247,280,1,1,44,18,80jtkz2echk6yyyb9e2595cxr,1,27.6,48.1,2022-12-29T20:30:57.002Z,2023-01-01T18:13:35Z,3959907271,212,10.6,3959907263,3,,3959907273,213,5.1,3959907265,56,Back,3959907269,141,33.7,3959907267,140,31.4,3962956099,388,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493953211,409,43,1,44,18,8b523ujgl21tbc01me65q0aoh,1,0,0,2022-12-29T20:30:57.261Z,2022-12-29T20:31:03Z,3959907483,144,45,3959907061,286,0,3959907059,56,Center,,,,,,,,,,,,,,,,ab2bx5qzhdzlduh46iacngbf9,M. Harness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493953257,281,1,1,44,19,80jtkz2echk6yyyb9e2595cxr,1,31.4,33.7,2022-12-29T20:30:58.397Z,2023-01-01T18:13:45Z,3959907321,140,31.2,3959907319,56,Back,3959907331,213,1.6,3959907317,3,,3962956185,178,,3959907329,212,6.6,3959907325,141,43.4,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493953291,282,1,1,44,20,80jtkz2echk6yyyb9e2595cxr,1,31.2,43.4,2022-12-29T20:30:59.427Z,2023-01-01T18:13:50Z,3959907521,56,Back,3959907523,140,43.7,3959907519,155,,3962956217,178,,3959907527,212,24.0,3959907529,213,5.3,3959907525,141,13.8,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493953293,283,49,1,44,22,80jtkz2echk6yyyb9e2595cxr,1,43.3,13.8,2022-12-29T20:31:01.679Z,2023-01-01T18:13:56Z,,,,,,,,,,,,,,,,,,,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493953367,284,3,1,44,26,80jtkz2echk6yyyb9e2595cxr,0,62.5,45.8,2022-12-29T20:31:05.191Z,2023-01-01T18:14:05Z,3962956321,178,,3961387205,464,,3959907889,286,,3959907985,233,410,3959907887,56,Center,,,,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493953383,410,7,1,44,26,8b523ujgl21tbc01me65q0aoh,0,37.5,54.2,2022-12-29T20:31:05.355Z,2023-01-01T18:14:09Z,3961387239,385,,3962956365,178,,3959907963,56,Back,3959907965,285,,3959907971,233,284,,,,,,,,,,7hduohz6mo32mbtdepyv5u7yt,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493953425,285,3,1,44,29,80jtkz2echk6yyyb9e2595cxr,1,69.2,48,2022-12-29T20:31:08.809Z,2023-01-01T18:14:14Z,3962956411,178,,3959908187,233,411,3959908151,56,Center,3961387267,465,,3959908153,286,,,,,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493953403,411,45,1,44,29,8b523ujgl21tbc01me65q0aoh,0,30.8,52,2022-12-29T20:31:08.809Z,2023-01-01T18:14:15Z,3959908067,285,,3959908219,233,285,3959908065,56,Back,,,,,,,,,,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493953429,286,15,1,44,32,80jtkz2echk6yyyb9e2595cxr,1,84.4,57.4,2022-12-29T20:31:11.199Z,2023-01-02T06:27:27Z,3959912587,20,,3959925865,215,,3959908165,17,,3959912593,82,,3959925875,231,51.1,3959925863,103,19,3959908163,22,,3959925873,230,98.9,eswokn90i34kdbfvax0y7365l,O. Dale,3959912633,233,3962956461,178,,412,3959925867,458,,3959925869,146,92.7,3959908167,56,Center,3959925859,80,,3959925871,147,52.3,3959925861,102,47.9,,,,,,,,,,,,,,
2493953443,412,10,1,44,32,8b523ujgl21tbc01me65q0aoh,1,12.8,48.1,2022-12-29T20:31:11.445Z,2023-01-01T18:14:32Z,3962956601,178,,3959908269,94,,3959908271,56,Back,3959912641,233,286,,,,,,,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493953467,413,12,1,44,33,8b523ujgl21tbc01me65q0aoh,1,12.8,48.1,2022-12-29T20:31:12.038Z,2023-01-01T18:14:41Z,3959908397,213,0.0,3959908383,140,26.4,3959908379,56,Back,3962956705,178,,3959908387,141,48.7,3959908391,212,14.3,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493953499,414,1,1,44,35,8b523ujgl21tbc01me65q0aoh,1,26.4,48.7,2022-12-29T20:31:13.831Z,2023-01-01T18:14:49Z,3959908541,141,17.4,3962956799,178,,3959908537,56,Back,3959908539,140,17.6,3959908543,212,23.2,3959908545,213,4.3,,,,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493953503,415,49,1,44,37,8b523ujgl21tbc01me65q0aoh,1,17.6,17.4,2022-12-29T20:31:16.353Z,2023-01-01T18:14:57Z,,,,,,,,,,,,,,,,,,,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493953545,416,1,1,44,37,8b523ujgl21tbc01me65q0aoh,1,17.6,17.4,2022-12-29T20:31:16.385Z,2023-01-01T18:15:01Z,3959908763,155,,3959908771,212,30.7,3959908773,213,0.3,3959908765,56,Back,3962956897,178,,3959908767,140,45.4,3959908769,141,31.3,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493953579,417,1,1,44,39,8b523ujgl21tbc01me65q0aoh,1,45.4,31.3,2022-12-29T20:31:18.303Z,2023-01-01T18:15:06Z,3959908981,3,,3959908983,56,Back,3959908991,213,3.3,3959908987,141,29.4,3959908989,212,10.2,3962956939,388,,3959908985,140,35.8,,,,7hduohz6mo32mbtdepyv5u7yt,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493953615,418,1,1,44,41,8b523ujgl21tbc01me65q0aoh,1,35.8,29.4,2022-12-29T20:31:20.126Z,2023-01-01T18:15:12Z,3959909177,141,3.4,3959909179,212,20.7,3959909181,213,5.3,3959909175,140,46.0,3959909171,56,Back,3962956973,178,,,,,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493953621,419,50,1,44,44,8b523ujgl21tbc01me65q0aoh,1,51.2,4.6,2022-12-29T20:31:22.972Z,2023-01-01T18:15:27Z,3959910911,233,287,3959909205,286,,3959909203,56,Right,,,,,,,,,,,,,,,,7hduohz6mo32mbtdepyv5u7yt,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493953753,287,7,1,44,44,80jtkz2echk6yyyb9e2595cxr,0,48.8,95.4,2022-12-29T20:31:23.111Z,2023-01-01T18:15:30Z,3959909801,285,,3959909797,56,Back,3961387565,385,,3959910871,233,419,3962957087,389,,,,,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493953873,288,5,1,44,44,80jtkz2echk6yyyb9e2595cxr,0,49.3,101.6,2022-12-29T20:31:23.793Z,2023-01-01T18:15:35Z,3959912003,233,420,3959910435,347,,3959910433,56,Back,,,,,,,,,,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493953949,420,5,1,44,44,8b523ujgl21tbc01me65q0aoh,1,50.7,-1.6,2022-12-29T20:31:23.793Z,2023-01-01T18:15:34Z,3959911981,233,288,3959910805,56,Right,3959910807,347,,,,,,,,,,,,,,,,,7hduohz6mo32mbtdepyv5u7yt,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493953875,289,70,1,45,0,80jtkz2echk6yyyb9e2595cxr,1,0,0,2022-12-29T20:31:39.708Z,2022-12-29T20:31:40Z,3959910437,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493954023,421,1,1,45,3,8b523ujgl21tbc01me65q0aoh,1,52.7,0,2022-12-29T20:31:42.548Z,2023-01-01T18:15:39Z,3959911173,213,2.7,3959911171,212,29.2,3959911163,107,,3959911169,141,18.9,3959911167,140,28.1,3959911175,1,,3959911165,56,Back,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493954051,422,1,1,45,8,8b523ujgl21tbc01me65q0aoh,1,31.8,23.3,2022-12-29T20:31:47.172Z,2023-01-01T18:15:45Z,3959911349,213,5.9,3959911347,212,13.5,3959911345,141,15.5,3959911341,56,Back,3962957175,178,,3959911343,140,43.6,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493954073,423,1,1,45,11,8b523ujgl21tbc01me65q0aoh,1,43.6,15.5,2022-12-29T20:31:50.178Z,2023-01-01T18:15:55Z,3959911455,141,2.5,3959911459,213,5.6,3959911457,212,14.6,3959911453,140,54.7,3962957313,178,,3959911451,56,Right,,,,,,,7hduohz6mo32mbtdepyv5u7yt,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494576157,953,83,1,45,13,80jtkz2echk6yyyb9e2595cxr,1,45.1,97.1,2022-12-29T20:31:52.303Z,2023-01-02T05:19:49Z,3963219731,399,196411,,,,,,,,,,,,,,,,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493954115,424,1,1,45,13,8b523ujgl21tbc01me65q0aoh,1,54.7,2.5,2022-12-29T20:31:52.323Z,2023-01-01T18:15:59Z,3959911703,212,12.4,3959911701,141,11.3,3959911705,213,2.6,3959911695,56,Back,3962957333,178,,3959911697,140,44.4,,,,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493954133,425,1,1,45,14,8b523ujgl21tbc01me65q0aoh,1,44.4,11.3,2022-12-29T20:31:53.214Z,2023-01-01T18:16:04Z,3962957417,178,,3959911825,213,2.2,3959911821,141,34.2,3959911819,140,33.6,3959911823,212,19.3,3959911817,56,Back,,,,,,,7hduohz6mo32mbtdepyv5u7yt,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493954185,426,1,1,45,16,8b523ujgl21tbc01me65q0aoh,1,33.6,34.2,2022-12-29T20:31:55.427Z,2023-01-01T18:16:08Z,3959912055,212,17.6,3959912049,56,Back,3962957435,178,,3959912057,213,5.4,3959912053,141,13.5,3959912051,140,43.7,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493954261,427,1,1,45,19,8b523ujgl21tbc01me65q0aoh,1,43.7,13.5,2022-12-29T20:31:58.618Z,2023-01-01T18:16:13Z,3959912507,1,,3959912489,196,,3959912491,56,Back,3959912493,140,45.6,3959912497,212,41.9,3959912501,213,1.5,3962957447,178,,3959912495,141,75.1,7hduohz6mo32mbtdepyv5u7yt,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493954345,428,1,1,45,25,8b523ujgl21tbc01me65q0aoh,1,48,77.2,2022-12-29T20:32:04.114Z,2023-01-01T18:16:17Z,3959912965,141,54.6,3959912967,212,17.1,3959912969,213,4.3,3959912963,140,40.8,3959912961,56,Back,3962957459,178,,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493954375,429,1,1,45,28,8b523ujgl21tbc01me65q0aoh,0,40.8,54.6,2022-12-29T20:32:07.025Z,2023-01-01T18:16:22Z,3959913083,56,Right,3959913081,155,,3959913085,140,77.2,3959913093,1,,3959913089,212,46.8,3959913091,213,5.7,3959913087,141,15.0,3962957483,178,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493954439,290,12,1,45,31,80jtkz2echk6yyyb9e2595cxr,1,18.2,90.5,2022-12-29T20:32:10.076Z,2023-01-01T18:16:27Z,3959913431,213,6.0,3959913423,56,Back,3959913457,15,,3962957555,388,,3959913425,140,33.8,3959913429,212,17.3,3959913427,141,82.2,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493954623,291,61,1,45,32,80jtkz2echk6yyyb9e2595cxr,1,37.7,80.9,2022-12-29T20:32:11.822Z,2023-01-01T18:16:40Z,3959914401,56,Back,3962957677,21,,3962957679,178,,,,,,,,,,,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493954513,430,1,1,45,36,8b523ujgl21tbc01me65q0aoh,1,55.9,5.8,2022-12-29T20:32:15.161Z,2023-01-01T18:16:44Z,3959913791,213,2.6,3959913787,141,17.0,3959913789,212,15.1,3959913785,140,43.5,3962957719,178,,3959913783,56,Back,,,,,,,7hduohz6mo32mbtdepyv5u7yt,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493954643,431,1,1,45,41,8b523ujgl21tbc01me65q0aoh,1,43.1,18.2,2022-12-29T20:32:20.713Z,2023-01-01T18:16:47Z,3962957759,178,,3959914497,141,69.3,3959914499,212,34.9,3959914501,213,1.7,3959914503,1,,3959914495,140,39.9,3959914493,56,Back,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493954675,432,1,1,45,49,8b523ujgl21tbc01me65q0aoh,1,44.7,65.8,2022-12-29T20:32:27.912Z,2023-01-01T18:16:51Z,3962957773,178,,3959914661,141,43.1,3959914665,212,16.2,3959914655,56,Back,3959914669,213,4.4,3959914657,140,40.1,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493954771,433,1,1,45,52,8b523ujgl21tbc01me65q0aoh,1,41.7,39.1,2022-12-29T20:32:31.012Z,2023-01-01T18:16:56Z,3959915189,141,13.4,3959915191,212,20.5,3959915187,140,51.9,3959915195,213,5.3,3962957805,178,,3959915183,56,Right,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493954785,434,1,1,45,56,8b523ujgl21tbc01me65q0aoh,1,56.5,12.5,2022-12-29T20:32:35.789Z,2023-01-01T18:17:02Z,3959915259,140,69.2,3959915257,56,Center,3959915265,213,0.8,3959915261,141,31.6,3959915263,212,18.6,3962957841,178,,,,,,,,7hduohz6mo32mbtdepyv5u7yt,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493954813,435,1,1,45,58,8b523ujgl21tbc01me65q0aoh,1,69.2,31.6,2022-12-29T20:32:37.470Z,2023-01-01T18:17:06Z,3959915465,213,4.4,3959915463,212,15.9,3962957885,178,,3959915459,140,65.1,3959915461,141,9.1,3959915457,56,Right,,,,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493954889,436,1,1,46,0,8b523ujgl21tbc01me65q0aoh,1,65.1,9.1,2022-12-29T20:32:39.235Z,2023-01-01T18:17:10Z,3959915921,56,Right,3959915923,140,79.3,3959915929,213,6.1,3962957901,178,,3959915927,212,15.3,3959915925,141,4.3,,,,,,,7hduohz6mo32mbtdepyv5u7yt,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493954895,292,30,1,46,3,80jtkz2echk6yyyb9e2595cxr,1,0,0,2022-12-29T20:32:42.092Z,2023-01-01T18:17:16Z,3959915951,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493954901,437,30,1,46,3,8b523ujgl21tbc01me65q0aoh,1,0,0,2022-12-29T20:32:42.092Z,2023-01-01T18:17:16Z,3959915981,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493961109,293,18,2,45,0,80jtkz2echk6yyyb9e2595cxr,1,0,0,2022-12-29T20:49:55.093Z,2022-12-29T20:49:55Z,3959949515,42,,3959949555,55,294,3959949517,44,Defender,3959949519,59,4,,,,,,,,,,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
