id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/14/value,assist,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/12/value,qualifier/15/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/18/value
2533802211,499,1,2,70,21,5qwskbjpa17fvmtuu5qijy7cz,0,38.2,55.4,2023-04-15T15:32:57.689Z,2023-04-18T10:07:23Z,4191183795,140,71.0,4191183801,213,6.2,4199849245,178,,4191183961,1,,4191183797,141,53.7,4191183799,212,34.5,4191183793,56,Center,4191183791,155,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533802503,567,4,2,70,23,8rfydplrc9ki0sirqi0drcybk,1,26.8,46.5,2023-04-15T15:33:00.334Z,2023-04-18T10:07:27Z,4191185325,13,,4191185327,56,Back,4191241303,295,,4191185351,233,500,4191185329,152,,4191185335,285,,,,,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533802411,500,4,2,70,23,5qwskbjpa17fvmtuu5qijy7cz,0,73.2,53.5,2023-04-15T15:33:00.335Z,2023-04-18T10:07:27Z,4191184851,152,,4199849399,178,,4191184845,13,,4191185439,233,567,4191184853,286,,4191184847,295,,4191184849,56,Center,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533802565,568,1,2,70,28,8rfydplrc9ki0sirqi0drcybk,1,30.1,44.5,2023-04-15T15:33:05.280Z,2023-04-18T10:07:31Z,4191185619,56,Back,4191185625,212,24.3,4191185627,213,1.2,4191185623,141,77.3,4191185615,5,,4199849609,178,,4191185621,140,39.3,4191185617,152,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533802861,569,1,2,70,32,8rfydplrc9ki0sirqi0drcybk,1,59,80,2023-04-15T15:33:09.340Z,2023-04-18T10:07:35Z,4191187129,56,Left,4191187137,213,1.2,4191187135,212,11.6,4191187131,140,63.2,4199849739,178,,4191187133,141,95.8,,,,,,,937mkgz0gstvxyjiwfe9xiuzu,C. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533802927,570,1,2,70,41,8rfydplrc9ki0sirqi0drcybk,1,94.9,75.6,2023-04-15T15:33:18.032Z,2023-04-18T10:07:38Z,4191187509,56,Center,4191187517,140,91.9,4191187523,212,22.1,4191187527,213,4.6,4199849855,178,,4191187519,141,43.4,4191187507,155,,,,,3tlocewlh3mb53wd0hk8nucbt,P. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533802945,571,61,2,70,43,8rfydplrc9ki0sirqi0drcybk,1,91.9,43.4,2023-04-15T15:33:20.165Z,2023-04-18T10:07:48Z,4199850267,178,,4191187607,56,Center,,,,,,,,,,,,,,,,,,,8bhf6lrrabp5tw5m8krirsm7e,P. Omochere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533802957,572,50,2,70,45,8rfydplrc9ki0sirqi0drcybk,1,91.2,36.4,2023-04-15T15:33:22.011Z,2023-04-18T10:07:53Z,4191188593,233,501,4191187683,286,,4191187677,56,Center,,,,,,,,,,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533803099,501,7,2,70,45,5qwskbjpa17fvmtuu5qijy7cz,1,8.8,63.6,2023-04-15T15:33:22.159Z,2023-04-18T10:07:56Z,4191188461,56,Back,4199562067,385,,4191188463,285,,4191188543,233,572,4199850617,178,,,,,,,,,,,4eyngv286u5zbtppuih1g67s9,M. Sangare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533803111,502,49,2,70,46,5qwskbjpa17fvmtuu5qijy7cz,1,16.6,63,2023-04-15T15:33:23.259Z,2023-04-18T10:08:04Z,,,,,,,,,,,,,,,,,,,,,,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533803125,503,50,2,70,48,5qwskbjpa17fvmtuu5qijy7cz,1,25.2,62.2,2023-04-15T15:33:24.772Z,2023-04-18T10:08:12Z,4191189215,233,573,4191188611,285,,4191188609,56,Back,,,,,,,,,,,,,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533803213,573,7,2,70,48,8rfydplrc9ki0sirqi0drcybk,1,74.8,37.8,2023-04-15T15:33:24.825Z,2023-04-18T10:08:19Z,4191189113,56,Center,4191189187,286,,4199851649,178,,4199562313,384,,4191189183,233,503,,,,,,,,,,e8whj7tdfmuk66shr30htmhud,J. Marriott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533803159,504,61,2,70,48,5qwskbjpa17fvmtuu5qijy7cz,1,16.5,64.9,2023-04-15T15:33:25.222Z,2023-04-18T10:08:23Z,4191188805,56,Back,4199851859,178,,,,,,,,,,,,,,,,,,,,4eyngv286u5zbtppuih1g67s9,M. Sangare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535381569,704,49,2,70,51,5qwskbjpa17fvmtuu5qijy7cz,1,27.9,80.1,2023-04-15T15:33:28.070Z,2023-04-18T10:08:31Z,,,,,,,,,,,,,,,,,,,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533803207,505,1,2,70,51,5qwskbjpa17fvmtuu5qijy7cz,0,33.2,77,2023-04-15T15:33:28.172Z,2023-04-18T10:08:34Z,4191189103,141,86.2,4191189101,140,45.7,4191189105,212,14.5,4191189099,56,Back,4191189107,213,0.4,4199852515,178,,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533803249,574,8,2,70,52,8rfydplrc9ki0sirqi0drcybk,1,56.2,9.5,2023-04-15T15:33:29.310Z,2023-04-18T10:08:41Z,4199852801,389,,4191189347,56,Right,4199563265,385,,,,,,,,,,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533803323,575,49,2,70,53,8rfydplrc9ki0sirqi0drcybk,1,61.8,11.7,2023-04-15T15:33:30.442Z,2023-04-18T10:41:11Z,,,,,,,,,,,,,,,,,,,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533803377,576,1,2,70,55,8rfydplrc9ki0sirqi0drcybk,1,61.8,11.7,2023-04-15T15:33:31.975Z,2023-04-18T10:08:50Z,4199853331,178,,4191189961,213,2.8,4191189957,141,13.7,4191189947,56,Right,4191189959,212,3.9,4191189951,140,58.3,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533803419,577,1,2,70,59,8rfydplrc9ki0sirqi0drcybk,1,58.3,13.7,2023-04-15T15:33:36.632Z,2023-04-18T10:09:04Z,4191190177,213,2.7,4191190175,212,24.4,4191190169,56,Back,4191190171,140,36.9,4199853885,178,,4191190173,141,27.6,,,,,,,e8whj7tdfmuk66shr30htmhud,J. Marriott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533803471,578,1,2,71,0,8rfydplrc9ki0sirqi0drcybk,1,36.9,27.6,2023-04-15T15:33:37.635Z,2023-04-18T10:09:07Z,4191190493,141,29.4,4191190491,140,57.8,4191190495,212,22.0,4191190487,56,Center,4191190497,213,0.1,4199854011,178,,,,,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533803567,579,1,2,71,3,8rfydplrc9ki0sirqi0drcybk,1,53.6,45,2023-04-15T15:33:40.063Z,2023-04-18T10:09:10Z,4191190935,212,14.3,4199854067,178,,4191190931,141,64.9,4191190925,56,Center,4191190939,213,1.2,4191190927,140,58.1,,,,,,,2y1fhmv1aw0ocpu3h0wrfi1d6,S. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533803783,580,1,2,71,5,8rfydplrc9ki0sirqi0drcybk,1,63.9,55.7,2023-04-15T15:33:42.064Z,2023-04-18T10:09:12Z,4191192159,141,87.7,4191192161,212,26.6,4191192155,56,Left,4191192163,213,1.0,4199854163,178,,4191192157,140,78.4,,,,,,,937mkgz0gstvxyjiwfe9xiuzu,C. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533803901,581,1,2,71,12,8rfydplrc9ki0sirqi0drcybk,1,76.2,73.5,2023-04-15T15:33:49.479Z,2023-04-18T10:09:28Z,4191192861,212,15.7,4191192855,56,Center,4199854615,178,,4191192857,140,91.0,4191192859,141,70.2,4191192865,213,6.1,,,,,,,3tlocewlh3mb53wd0hk8nucbt,P. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533803937,582,1,2,71,15,8rfydplrc9ki0sirqi0drcybk,0,94.3,70.8,2023-04-15T15:33:51.932Z,2023-04-18T10:09:33Z,4191193005,212,5.1,4191193003,141,63.3,4191193007,213,4.7,4191193001,140,94.4,4199854847,178,,4191192999,56,Center,,,,,,,937mkgz0gstvxyjiwfe9xiuzu,C. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533804133,507,12,2,71,15,5qwskbjpa17fvmtuu5qijy7cz,1,1.6,43.3,2023-04-15T15:33:52.271Z,2023-04-18T10:10:01Z,4191194111,213,0.0,4191194105,140,8.7,4199855707,21,,4191194107,141,43.5,4199855705,178,,4191194103,56,Back,4191194109,212,7.5,,,,3wew9tjsjrsoyioiuzd7ve356,L. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535381913,705,12,2,71,17,5qwskbjpa17fvmtuu5qijy7cz,1,12.5,42.9,2023-04-15T15:33:53.732Z,2023-04-18T10:10:04Z,4199564597,212,30.7,4199564595,141,0.0,4199855833,178,,4199564591,56,Back,4199564709,167,,4199564593,140,16.8,4199564599,213,4.9,,,,a5cmnj0nhdbux68291ipqcei2,D. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533804139,508,5,2,71,20,5qwskbjpa17fvmtuu5qijy7cz,0,20.3,-1.7,2023-04-15T15:33:57.226Z,2023-04-18T10:10:08Z,4191197745,233,583,4191194137,56,Back,4191194139,347,,,,,,,,,,,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533804783,583,5,2,71,20,8rfydplrc9ki0sirqi0drcybk,1,79.7,101.7,2023-04-15T15:33:57.226Z,2023-04-18T10:10:08Z,4191197657,347,,4191197681,233,508,4191197655,56,Left,,,,,,,,,,,,,,,,937mkgz0gstvxyjiwfe9xiuzu,C. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533804049,506,43,2,71,20,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2023-04-15T15:33:57.567Z,2023-04-15T16:05:13Z,4191193615,56,Back,4191448255,144,61,,,,,,,,,,,,,,,,,,,djjkjjtiuwnbaau5lv6iqkwr9,M. Nottingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533804911,584,1,2,71,42,8rfydplrc9ki0sirqi0drcybk,1,76,100,2023-04-15T15:34:18.826Z,2023-04-18T10:10:11Z,4191198377,1,,4191198369,140,87.1,4191198375,213,5.2,4191198367,56,Center,4191198371,141,71.4,4191198373,212,23.5,4191198365,107,,,,,937mkgz0gstvxyjiwfe9xiuzu,C. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533804933,585,1,2,71,46,8rfydplrc9ki0sirqi0drcybk,0,93,69.9,2023-04-15T15:34:23.651Z,2023-04-18T10:10:17Z,4191198487,213,4.8,4191198479,56,Center,4199856295,178,,4191198485,212,12.7,4191198481,140,93.6,4191198483,141,51.3,,,,,,,2y1fhmv1aw0ocpu3h0wrfi1d6,S. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533805023,509,12,2,71,47,5qwskbjpa17fvmtuu5qijy7cz,1,1.8,52.1,2023-04-15T15:34:24.232Z,2023-04-18T10:10:21Z,4191198907,213,5.9,4191198905,212,14.7,4191198899,56,Back,4191198901,140,14.8,4199856519,178,,4191198903,141,43.9,,,,,,,4eyngv286u5zbtppuih1g67s9,M. Sangare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533805301,510,12,2,71,49,5qwskbjpa17fvmtuu5qijy7cz,1,13.1,42.7,2023-04-15T15:34:25.931Z,2023-04-18T10:10:26Z,4191200351,140,48.1,4191200353,141,63.5,4191200357,213,0.4,4199856705,178,,4191200349,56,Back,4191200355,212,39.4,,,,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533805313,586,1,2,71,53,8rfydplrc9ki0sirqi0drcybk,1,47.2,30.9,2023-04-15T15:34:30.653Z,2023-04-18T10:10:29Z,4199856755,178,,4191200387,56,Right,4191200395,213,5.8,4191200391,141,19.7,4191200389,140,60.6,4191200393,212,16.0,,,,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533805321,587,50,2,71,58,8rfydplrc9ki0sirqi0drcybk,1,65.6,23.2,2023-04-15T15:34:35.214Z,2023-04-18T10:10:34Z,4191200427,286,,4191200553,233,511,4191200425,56,Center,,,,,,,,,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533805327,511,7,2,71,58,5qwskbjpa17fvmtuu5qijy7cz,0,34.4,76.8,2023-04-15T15:34:35.567Z,2023-04-18T10:10:39Z,4199857031,178,,4191200465,285,,4191200459,56,Back,4191200547,233,587,4199565923,385,,,,,,,,,,,4eyngv286u5zbtppuih1g67s9,M. Sangare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533805391,588,1,2,72,0,8rfydplrc9ki0sirqi0drcybk,1,55.3,15.8,2023-04-15T15:34:36.782Z,2023-04-18T10:10:42Z,4191200759,141,17.3,4191200757,140,40.8,4191200763,213,3.1,4191200761,212,15.3,4191200755,56,Back,4199857183,178,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533805467,589,1,2,72,2,8rfydplrc9ki0sirqi0drcybk,1,40.8,17.3,2023-04-15T15:34:39.351Z,2023-04-18T10:10:46Z,4191201119,141,26.1,4191201121,212,16.0,4199857411,178,,4191201117,140,54.9,4191201115,56,Center,4191201123,213,0.4,,,,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533805637,590,1,2,72,4,8rfydplrc9ki0sirqi0drcybk,1,42.4,29.5,2023-04-15T15:34:41.685Z,2023-04-18T10:10:50Z,4191202083,212,30.4,4191202085,213,2.0,4191202077,56,Back,4199857583,178,,4191202081,141,70.3,4191202079,140,30.6,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533805801,591,1,2,72,11,8rfydplrc9ki0sirqi0drcybk,1,35.4,74.1,2023-04-15T15:34:48.217Z,2023-04-18T10:10:55Z,4191203009,212,35.6,4191202997,56,Back,4191203001,140,7.4,4199857709,178,,4191203011,213,3.7,4191203007,141,44.5,4191203013,1,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533805901,592,1,2,72,16,8rfydplrc9ki0sirqi0drcybk,0,13.8,28.5,2023-04-15T15:34:53.133Z,2023-04-18T10:10:59Z,4191203517,56,Right,4191203521,141,14.4,4191203515,157,,4191203523,212,61.4,4199857823,178,,4191203527,1,,4191203525,213,6.1,4191203519,140,71.6,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533806059,512,1,2,72,19,5qwskbjpa17fvmtuu5qijy7cz,1,38.7,76.7,2023-04-15T15:34:56.183Z,2023-04-18T10:11:01Z,4191204361,56,Center,4191204383,141,68.8,4191204373,140,69.4,4191204409,1,,4191204403,213,6.1,4191204395,212,32.7,4191204347,3,,4199857903,388,,4eyngv286u5zbtppuih1g67s9,M. Sangare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535382403,706,44,2,72,22,5qwskbjpa17fvmtuu5qijy7cz,1,57.4,83,2023-04-15T15:34:58.845Z,2023-04-18T12:49:44Z,4199566567,286,,4199642719,233,801,4199566565,56,Left,,,,,,,,,,,,,,,,46ums24te70jl5qclztg8xhwp,K. Adedoyin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535382411,801,44,2,72,22,8rfydplrc9ki0sirqi0drcybk,0,42.6,17,2023-04-15T15:34:58.846Z,2023-04-18T10:11:04Z,4199566589,285,,4199642723,233,706,4199566587,56,Back,,,,,,,,,,,,,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533806077,513,1,2,72,22,5qwskbjpa17fvmtuu5qijy7cz,0,61.3,67,2023-04-15T15:34:58.983Z,2023-04-18T12:49:44Z,4191204475,213,0.3,4191204463,140,65.6,4191204455,168,,4199858223,388,,4191204451,3,,4191204471,212,4.7,4191204459,56,Center,4191204469,141,68.7,46ums24te70jl5qclztg8xhwp,K. Adedoyin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533806149,593,1,2,72,23,8rfydplrc9ki0sirqi0drcybk,1,36,28.3,2023-04-15T15:34:59.915Z,2023-04-18T10:11:25Z,4191204821,141,23.4,4191204817,56,Center,4199858811,178,,4191204823,212,21.2,4191204819,140,55.9,4191204825,213,6.1,4191204813,155,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533806215,594,1,2,72,25,8rfydplrc9ki0sirqi0drcybk,1,55.9,23.4,2023-04-15T15:35:02.305Z,2023-04-18T10:57:16Z,4191205179,212,5.3,4191205173,56,Right,4191205177,141,15.8,4191205175,140,57.0,4191205181,213,4.9,4199858889,178,,,,,,,,8bhf6lrrabp5tw5m8krirsm7e,P. Omochere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535453687,880,43,2,72,25,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2023-04-15T15:35:02.370Z,2023-04-18T10:57:55Z,4199940991,399,469841,4199953633,144,83,,,,,,,,,,,,,,,,,,,4eyngv286u5zbtppuih1g67s9,M. Sangare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533806463,595,1,2,72,27,8rfydplrc9ki0sirqi0drcybk,1,57,15.8,2023-04-15T15:35:03.796Z,2023-04-18T10:11:39Z,4191206413,140,84.3,4191206419,213,0.1,4191206411,56,Right,4191206415,141,18.8,4199859185,178,,4191206417,212,28.7,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533806525,596,1,2,72,34,8rfydplrc9ki0sirqi0drcybk,0,77.6,21.9,2023-04-15T15:35:11.397Z,2023-04-18T10:11:42Z,4191206723,141,57.3,4191206721,140,79.8,4191206719,56,Center,4199859275,178,,4191206725,212,24.2,4191206727,213,1.5,,,,,,,e8whj7tdfmuk66shr30htmhud,J. Marriott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533806513,514,8,2,72,35,5qwskbjpa17fvmtuu5qijy7cz,1,31.3,42.7,2023-04-15T15:35:12.687Z,2023-04-18T10:11:45Z,4191206681,56,Back,4199567663,383,,4199859379,178,,,,,,,,,,,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533806553,515,43,2,72,38,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2023-04-15T15:35:14.944Z,2023-04-18T07:17:36Z,4199567871,144,49,,,,,,,,,,,,,,,,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535453885,885,67,2,72,38,5qwskbjpa17fvmtuu5qijy7cz,1,41.4,26.9,2023-04-15T15:35:15.609Z,2023-04-18T12:49:45Z,4199942001,233,1180,,,,,,,,,,,,,,,,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535453883,1180,67,2,72,38,8rfydplrc9ki0sirqi0drcybk,0,58.6,73.1,2023-04-15T15:35:15.610Z,2023-04-18T10:51:18Z,4199942021,233,885,,,,,,,,,,,,,,,,,,,,,,937mkgz0gstvxyjiwfe9xiuzu,C. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533806813,516,61,2,72,40,5qwskbjpa17fvmtuu5qijy7cz,1,43.6,26.2,2023-04-15T15:35:17.306Z,2023-04-18T10:12:32Z,4199860731,178,,4191208089,56,Back,,,,,,,,,,,,,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535454035,1181,67,2,72,41,8rfydplrc9ki0sirqi0drcybk,1,57.2,68.2,2023-04-15T15:35:17.746Z,2023-04-18T12:49:45Z,4199942839,233,891,,,,,,,,,,,,,,,,,,,,,,937mkgz0gstvxyjiwfe9xiuzu,C. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535454031,891,67,2,72,41,5qwskbjpa17fvmtuu5qijy7cz,0,42.8,31.8,2023-04-15T15:35:17.747Z,2023-04-18T10:51:47Z,4199942851,233,1181,,,,,,,,,,,,,,,,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535382795,802,1,2,72,41,8rfydplrc9ki0sirqi0drcybk,1,58.6,68,2023-04-15T15:35:17.792Z,2023-04-18T12:49:46Z,4199568321,141,74.3,4199568317,56,Center,4199860979,178,,4199568323,212,7.0,4199568319,140,63.9,4199568325,213,0.7,,,,,,,937mkgz0gstvxyjiwfe9xiuzu,C. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533806953,598,1,2,72,42,8rfydplrc9ki0sirqi0drcybk,1,58.6,73,2023-04-15T15:35:19.651Z,2023-04-18T10:12:52Z,4191211699,210,15,4191208825,212,31.5,4191208819,56,Center,4191208827,213,6.3,4191208823,141,72.7,4199861443,178,,4191208821,140,88.6,,,,2y1fhmv1aw0ocpu3h0wrfi1d6,S. Robertson,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533806855,597,43,2,72,46,8rfydplrc9ki0sirqi0drcybk,1,0,0,2023-04-15T15:35:22.696Z,2023-04-18T07:17:37Z,4199567909,144,49,,,,,,,,,,,,,,,,,,,,,,2y1fhmv1aw0ocpu3h0wrfi1d6,S. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533806961,599,15,2,72,48,8rfydplrc9ki0sirqi0drcybk,1,90.5,73.8,2023-04-15T15:35:24.839Z,2023-04-18T10:12:53Z,4191211797,231,50.9,4191210855,233,517,4191210787,82,,4191211795,230,99.8,4191211765,29,,4199861633,178,,4191211791,146,93.3,4191211783,103,19,3tlocewlh3mb53wd0hk8nucbt,P. Patterson,,4191208883,64,,4191211771,55,4191211759,78,,4191211779,102,4191211787,215,4191208885,56,598,4191208881,22,4191210783,72,4191211793,147,67.2,,,,51.3,,,Center,,,,,,,,,,,,,
2533807013,517,10,2,72,48,5qwskbjpa17fvmtuu5qijy7cz,1,7.9,34,2023-04-15T15:35:25.004Z,2023-04-18T10:12:55Z,4199861737,178,,4191210891,233,599,4191209107,94,,4191209113,56,Back,,,,,,,,,,,,,djjkjjtiuwnbaau5lv6iqkwr9,M. Nottingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533807043,600,61,2,72,48,8rfydplrc9ki0sirqi0drcybk,1,93.3,62.9,2023-04-15T15:35:25.046Z,2023-04-18T10:13:02Z,4199861927,178,,4191209297,56,Center,,,,,,,,,,,,,,,,,,,3tlocewlh3mb53wd0hk8nucbt,P. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533808787,519,5,2,72,50,5qwskbjpa17fvmtuu5qijy7cz,1,-0.6,37,2023-04-15T15:35:26.864Z,2023-04-18T10:13:08Z,4191240047,233,601,4191218763,346,,4191218761,56,Back,,,,,,,,,,,,,,,,djjkjjtiuwnbaau5lv6iqkwr9,M. Nottingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
