id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,assist,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/13/value,qualifier/15/value,keyPass,qualifier/18/value,qualifier/19/value,qualifier/21/id,qualifier/21/qualifierId
2499173869,28,1,1,2,4,5qwskbjpa17fvmtuu5qijy7cz,1,38.5,22.8,2023-01-21T15:05:03.075Z,2023-01-24T02:30:47Z,3987403905,141,43.7,3987403907,212,23.6,3987403909,213,2.5,3987403903,140,20.5,3987403901,56,Back,3992628819,178,,,,,,,,a5cmnj0nhdbux68291ipqcei2,D. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499173967,29,1,1,2,6,5qwskbjpa17fvmtuu5qijy7cz,0,13.8,45.2,2023-01-21T15:05:05.172Z,2023-01-24T02:30:52Z,3987404441,1,,3987404439,213,6.0,3987404437,212,57.6,3987404435,141,19.5,3987404429,157,,3987404431,56,Right,3992628851,178,,3987404433,140,66.1,1aq6osi0b0c580dlu9ugnjaei,T. Savin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499174245,26,1,1,2,10,9db4t34qy4owglhvvgwf5l22i,1,42.3,81.2,2023-01-21T15:05:09.137Z,2023-01-24T02:31:00Z,3987405709,140,56.5,3987405707,56,Left,3987405705,3,,3987405711,141,83.2,3987405713,212,15.0,3992628889,178,,3987405715,213,0.1,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499174257,27,4,1,2,13,9db4t34qy4owglhvvgwf5l22i,1,62.8,78.5,2023-01-21T15:05:12.978Z,2023-01-24T02:31:34Z,3987405763,13,,3987405801,233,30,3987405765,56,Center,3987405771,286,,3987405769,265,,3987405767,152,,,,,,,,878xi84rsiw5uj1doiy894lwp,J. Aitchison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499174239,30,4,1,2,13,5qwskbjpa17fvmtuu5qijy7cz,0,37.2,21.5,2023-01-21T15:05:12.979Z,2023-01-24T02:31:34Z,3987405683,152,,3987405681,56,Back,3987405685,265,,3987405687,285,,3987405679,13,,3987405853,233,27,3992629037,178,,,,,a5cmnj0nhdbux68291ipqcei2,D. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499174805,28,1,1,2,35,9db4t34qy4owglhvvgwf5l22i,1,60.1,79.1,2023-01-21T15:05:34.972Z,2023-01-24T02:31:38Z,3987408401,212,10.4,3992629063,178,,3987408403,213,6.1,3987408393,152,,3987408391,5,,3987408397,140,69.9,3987408399,141,76.9,3987408395,56,Center,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500164643,881,67,1,2,36,9db4t34qy4owglhvvgwf5l22i,1,68.2,78,2023-01-21T15:05:35.993Z,2023-01-24T06:49:13Z,3992691425,233,803,,,,,,,,,,,,,,,,,,,,,,878xi84rsiw5uj1doiy894lwp,J. Aitchison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500164639,803,67,1,2,36,5qwskbjpa17fvmtuu5qijy7cz,0,31.8,22,2023-01-21T15:05:35.994Z,2023-01-24T05:16:22Z,3992691433,233,881,,,,,,,,,,,,,,,,,,,,,,23s9kwgzvgh27d393ymk0006h,R. Astley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499174827,29,1,1,2,37,9db4t34qy4owglhvvgwf5l22i,0,69.9,76.9,2023-01-21T15:05:36.033Z,2023-01-24T06:49:14Z,3992008345,156,,3987408515,212,4.9,3987408517,213,2.2,3987408513,141,82.6,3987408511,140,67.1,3992629085,178,,3987408509,56,Left,,,,878xi84rsiw5uj1doiy894lwp,J. Aitchison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499174825,31,49,1,2,37,5qwskbjpa17fvmtuu5qijy7cz,1,36.4,19.7,2023-01-21T15:05:36.985Z,2023-01-24T02:31:50Z,,,,,,,,,,,,,,,,,,,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499174903,32,1,1,2,38,5qwskbjpa17fvmtuu5qijy7cz,1,36.4,19.7,2023-01-21T15:05:37.058Z,2023-01-24T02:32:00Z,3992629123,178,,3987408843,212,8.8,3987408837,56,Back,3987408839,140,32.0,3987408841,141,8.6,3987408845,213,4.2,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500164709,804,67,1,2,39,5qwskbjpa17fvmtuu5qijy7cz,1,31.8,10.7,2023-01-21T15:05:38.337Z,2023-01-24T06:49:14Z,3992691631,233,882,,,,,,,,,,,,,,,,,,,,,,20z2xkmqc3em5dol00ko4sp62,S. Quirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500164705,882,67,1,2,39,9db4t34qy4owglhvvgwf5l22i,0,68.2,89.3,2023-01-21T15:05:38.338Z,2023-01-24T05:16:38Z,3992691643,233,804,,,,,,,,,,,,,,,,,,,,,,878xi84rsiw5uj1doiy894lwp,J. Aitchison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499174929,33,1,1,2,39,5qwskbjpa17fvmtuu5qijy7cz,0,31.6,7.9,2023-01-21T15:05:38.412Z,2023-01-24T06:49:14Z,3987408991,141,8.5,3987408993,212,3.2,3987409033,236,,3987408989,140,34.6,3987408995,213,0.1,3987409039,286,,3987408987,56,Back,3992629143,178,,20z2xkmqc3em5dol00ko4sp62,S. Quirk,3987409035,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499174905,30,74,1,2,39,9db4t34qy4owglhvvgwf5l22i,1,64.2,88.1,2023-01-21T15:05:38.413Z,2023-01-24T02:32:08Z,3992629159,178,,3987408855,285,,3987409093,233,33,3987408853,56,Left,,,,,,,,,,,,,878xi84rsiw5uj1doiy894lwp,J. Aitchison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499175063,31,1,1,2,42,9db4t34qy4owglhvvgwf5l22i,0,47.2,96.6,2023-01-21T15:05:41.801Z,2023-01-24T02:32:13Z,3987409751,213,6.3,3992629187,178,,3987409747,212,24.9,3987409739,140,70.9,3987409737,56,Left,3987409743,141,95.7,3987409735,155,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499175115,34,1,1,2,44,5qwskbjpa17fvmtuu5qijy7cz,0,26.6,5.8,2023-01-21T15:05:43.837Z,2023-01-24T02:32:47Z,3987409993,56,Back,3987409991,3,,3992629313,388,,3987409995,140,43.5,3987409997,141,0.0,3987410001,213,6.0,3987409999,212,18.4,,,,23s9kwgzvgh27d393ymk0006h,R. Astley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499175417,32,5,1,2,46,9db4t34qy4owglhvvgwf5l22i,1,56.7,101.4,2023-01-21T15:05:45.163Z,2023-01-24T02:32:54Z,3987411569,347,,3987411567,56,Left,3987411609,233,35,,,,,,,,,,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499175123,35,5,1,2,46,5qwskbjpa17fvmtuu5qijy7cz,0,43.3,-1.4,2023-01-21T15:05:45.163Z,2023-01-24T02:32:54Z,3987411677,233,32,3987410043,347,,3987410041,56,Back,,,,,,,,,,,,,,,,23s9kwgzvgh27d393ymk0006h,R. Astley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499175533,33,1,1,2,57,9db4t34qy4owglhvvgwf5l22i,1,59.2,100,2023-01-21T15:05:56.589Z,2023-01-24T02:33:02Z,3987412123,56,Left,3987412121,107,,3987412131,213,5.6,3987412125,140,75.0,3987412127,141,83.0,3987412129,212,21.0,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499175583,34,1,1,3,1,9db4t34qy4owglhvvgwf5l22i,1,75.8,83.9,2023-01-21T15:06:00.816Z,2023-01-24T02:33:07Z,3987412385,56,Left,3987412399,213,3.0,3987412397,212,12.8,3987412395,141,86.2,3987412391,140,63.7,3992629397,178,,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499175615,35,1,1,3,3,9db4t34qy4owglhvvgwf5l22i,1,63.7,86.2,2023-01-21T15:06:02.460Z,2023-01-24T02:33:12Z,3992629433,178,,3987412589,56,Center,3987412595,212,12.1,3987412597,213,5.7,3987412593,141,75.9,3987412591,140,73.1,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500164887,888,67,1,3,4,9db4t34qy4owglhvvgwf5l22i,1,72.6,74.9,2023-01-21T15:06:03.038Z,2023-01-24T06:49:15Z,3992692195,233,809,,,,,,,,,,,,,,,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500164885,809,67,1,3,4,5qwskbjpa17fvmtuu5qijy7cz,0,27.4,25.1,2023-01-21T15:06:03.039Z,2023-01-24T05:17:34Z,3992692199,233,888,,,,,,,,,,,,,,,,,,,,,,a5cmnj0nhdbux68291ipqcei2,D. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499175641,36,1,1,3,4,9db4t34qy4owglhvvgwf5l22i,1,73.1,75.9,2023-01-21T15:06:03.102Z,2023-01-24T06:49:15Z,3992629453,178,,3987412735,140,70.2,3987412737,141,69.3,3987412739,212,5.4,3987412741,213,4.1,3987412733,56,Center,3992009067,156,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499175729,37,1,1,3,6,9db4t34qy4owglhvvgwf5l22i,1,68.2,65.7,2023-01-21T15:06:05.072Z,2023-01-24T02:33:20Z,3987413183,141,40.1,3992629485,178,,3987413175,56,Center,3987413185,212,17.4,3987413187,213,4.8,3987413177,140,68.9,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499175797,38,1,1,3,9,9db4t34qy4owglhvvgwf5l22i,1,69.2,31.3,2023-01-21T15:06:08.756Z,2023-01-24T02:33:30Z,3992629537,178,,3987413519,141,22.4,3987413517,140,60.1,3987413515,56,Center,3987413521,212,11.3,3987413523,213,3.7,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499175875,39,1,1,3,11,9db4t34qy4owglhvvgwf5l22i,1,57.6,23,2023-01-21T15:06:10.442Z,2023-01-24T02:33:34Z,3987413913,56,Center,3987413921,213,1.9,3987413917,141,45.8,3987413919,212,16.1,3992629547,178,,3987413915,140,53.3,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499175951,40,1,1,3,14,9db4t34qy4owglhvvgwf5l22i,1,56.2,34.9,2023-01-21T15:06:13.777Z,2023-01-24T02:33:38Z,3987414247,56,Center,3987414249,140,75.3,3987414253,141,56.3,3992629579,178,,3987414257,213,0.6,3987414255,212,24.8,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499175971,41,1,1,3,16,9db4t34qy4owglhvvgwf5l22i,0,73.9,53.9,2023-01-21T15:06:15.726Z,2023-01-24T02:33:46Z,3987414475,286,,3987414321,140,76.8,3992629613,178,,3987414331,212,7.4,3987414471,233,36,3987414315,56,Center,3987414337,213,5.1,3987414469,236,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,3987414327,141,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499175979,36,74,1,3,16,5qwskbjpa17fvmtuu5qijy7cz,1,28.4,47.5,2023-01-21T15:06:15.909Z,2023-01-24T02:33:51Z,3987414371,285,,3987414369,56,Back,3992629637,178,,3987414537,233,41,,,,,,,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499176017,37,49,1,3,17,5qwskbjpa17fvmtuu5qijy7cz,1,38.3,51.9,2023-01-21T15:06:16.669Z,2023-01-24T02:33:55Z,,,,,,,,,,,,,,,,,,,,,,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499176069,38,1,1,3,19,5qwskbjpa17fvmtuu5qijy7cz,1,39.7,60,2023-01-21T15:06:18.244Z,2023-01-24T02:34:01Z,3992629703,178,,3987414833,56,Back,3987414841,213,2.5,3987414839,212,10.5,3987414837,141,69.6,3987414835,140,31.9,,,,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499176091,39,1,1,3,20,5qwskbjpa17fvmtuu5qijy7cz,0,31.9,69.6,2023-01-21T15:06:19.452Z,2023-01-24T02:34:05Z,3987414959,212,14.5,3987414957,141,81.1,3987414955,140,43.5,3992629715,178,,3987414961,213,0.6,3987414953,56,Back,,,,,,,6ipjgy0ewyx7mnmolu0pp0mw9,L. Coyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499176093,42,49,1,3,21,9db4t34qy4owglhvvgwf5l22i,1,69.5,17.4,2023-01-21T15:06:20.535Z,2023-01-24T02:34:09Z,,,,,,,,,,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499176197,43,1,1,3,23,9db4t34qy4owglhvvgwf5l22i,1,77.5,13.4,2023-01-21T15:06:22.902Z,2023-01-24T02:34:15Z,3987415491,141,25.3,3987415493,212,8.2,3992629775,178,,3987415489,140,78.8,3987415487,56,Center,3987415497,213,1.4,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499176271,44,1,1,3,25,9db4t34qy4owglhvvgwf5l22i,1,79.9,27.9,2023-01-21T15:06:24.718Z,2023-01-24T02:34:19Z,3992629795,178,,3987415883,56,Center,3987415891,213,0.1,3987415885,140,96.2,3987415887,141,31.5,3987415889,212,17.3,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500165181,904,67,1,3,27,9db4t34qy4owglhvvgwf5l22i,1,95.5,29.5,2023-01-21T15:06:26.854Z,2023-01-24T06:49:16Z,3992693135,233,815,,,,,,,,,,,,,,,,,,,,,,878xi84rsiw5uj1doiy894lwp,J. Aitchison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500165179,815,67,1,3,27,5qwskbjpa17fvmtuu5qijy7cz,0,4.5,70.5,2023-01-21T15:06:26.855Z,2023-01-24T05:19:45Z,3992693139,233,904,,,,,,,,,,,,,,,,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499176301,45,1,1,3,27,9db4t34qy4owglhvvgwf5l22i,0,96.2,31.5,2023-01-21T15:06:26.898Z,2023-01-24T06:49:16Z,3992629815,178,,3987416191,286,,3987416019,140,95.6,3987416017,56,Center,3987416183,236,,3987416185,233,40,3987416025,213,1.8,3987416021,141,36.6,878xi84rsiw5uj1doiy894lwp,J. Aitchison,3987416023,212,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499176321,40,74,1,3,27,5qwskbjpa17fvmtuu5qijy7cz,1,4.6,70.5,2023-01-21T15:06:26.999Z,2023-01-24T02:34:33Z,3987416193,233,45,3992629849,389,,3987416139,56,Back,3987416141,285,,,,,,,,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499176391,41,6,1,3,28,5qwskbjpa17fvmtuu5qijy7cz,0,4.5,67,2023-01-21T15:06:27.462Z,2023-01-24T02:34:37Z,3987416479,56,Back,3987416549,233,46,3987416481,73,,,,,,,,,,,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499176375,46,6,1,3,28,9db4t34qy4owglhvvgwf5l22i,1,95.5,33,2023-01-21T15:06:27.462Z,2023-01-24T02:34:37Z,3987416397,56,Center,3987416399,75,,3987416503,233,41,,,,,,,,,,,,,,,,878xi84rsiw5uj1doiy894lwp,J. Aitchison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499177279,47,1,1,3,58,9db4t34qy4owglhvvgwf5l22i,0,99.5,0.5,2023-01-21T15:06:57.603Z,2023-01-24T02:34:40Z,3987420997,212,31.1,3987420999,213,1.8,3987420985,6,,3987420987,155,,3987420995,141,44.9,3987420989,224,,3987420983,2,,3992629907,178,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,3987420993,140,92.3,3992010171,20,3987420991,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500049207,758,44,1,4,0,5qwskbjpa17fvmtuu5qijy7cz,1,7.4,54.2,2023-01-21T15:06:59.099Z,2023-01-24T06:49:17Z,3992530247,233,834,3992010815,56,Back,3992010817,285,,,,,,,,,,,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500049209,834,44,1,4,0,9db4t34qy4owglhvvgwf5l22i,0,92.6,45.8,2023-01-21T15:06:59.100Z,2023-01-24T02:34:50Z,3992010819,56,Center,3992530251,233,758,3992010821,286,,,,,,,,,,,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499177283,42,12,1,4,0,5qwskbjpa17fvmtuu5qijy7cz,1,6.7,57.1,2023-01-21T15:06:59.199Z,2023-01-24T06:49:17Z,3992630011,388,,3987421523,15,,3987421029,212,13.7,3987421027,141,73.0,3987421025,140,0.0,3987421031,213,2.2,3987421133,167,,3987421023,56,Back,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499177289,43,6,1,4,1,5qwskbjpa17fvmtuu5qijy7cz,0,3.5,59,2023-01-21T15:07:00.447Z,2023-01-24T02:35:02Z,3987421067,73,,3987421065,56,Back,3987421463,233,48,,,,,,,,,,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499177349,48,6,1,4,1,9db4t34qy4owglhvvgwf5l22i,1,96.5,41,2023-01-21T15:07:00.447Z,2023-01-24T02:35:02Z,3987421349,75,,3987421347,56,Center,3987421421,233,43,,,,,,,,,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499177841,49,1,1,4,29,9db4t34qy4owglhvvgwf5l22i,0,99.5,0.5,2023-01-21T15:07:28.771Z,2023-01-24T02:35:07Z,3987424047,6,,3987424049,155,,3992011265,20,,3987424045,2,,3987424075,213,1.8,3992630151,178,,3987424071,212,27.7,3987424061,140,93.2,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,3987424051,224,,3987424065,141,3987424055,56,Center,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499177903,44,12,1,4,30,5qwskbjpa17fvmtuu5qijy7cz,1,8.7,62.6,2023-01-21T15:07:30.022Z,2023-01-24T02:35:22Z,3992630221,388,,3987424353,56,Back,3987424361,213,0.7,3987424419,15,,3987424359,212,28.8,3987424357,141,90.9,3987424355,140,29.1,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499177967,50,1,1,4,34,9db4t34qy4owglhvvgwf5l22i,0,71.7,4.6,2023-01-21T15:07:33.521Z,2023-01-24T02:35:26Z,3987424681,56,Right,3987424697,213,6.2,3987424689,141,4.0,3992630245,178,,3987424693,212,6.9,3987424687,140,78.3,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499177995,45,61,1,4,34,5qwskbjpa17fvmtuu5qijy7cz,1,32.5,98,2023-01-21T15:07:33.582Z,2023-01-24T02:35:31Z,3987424817,56,Back,3992630267,178,,,,,,,,,,,,,,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499178015,46,5,1,4,35,5qwskbjpa17fvmtuu5qijy7cz,0,25.1,101.8,2023-01-21T15:07:34.678Z,2023-01-24T02:35:40Z,3987424899,56,Back,3987424901,347,,3987424973,233,51,,,,,,,,,,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499178023,51,5,1,4,35,9db4t34qy4owglhvvgwf5l22i,1,74.9,-1.8,2023-01-21T15:07:34.678Z,2023-01-24T02:35:39Z,3987424923,233,46,3987424913,56,Right,3987424915,347,,,,,,,,,,,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499178059,52,1,1,4,38,9db4t34qy4owglhvvgwf5l22i,1,77.2,0,2023-01-21T15:07:37.069Z,2023-01-24T02:35:43Z,3987425097,141,17.6,3987425099,212,21.4,3987425095,140,93.3,3987425093,56,Right,3987425103,1,,3987425101,213,0.7,3987425091,107,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499178145,53,1,1,4,40,9db4t34qy4owglhvvgwf5l22i,1,95.3,15.5,2023-01-21T15:07:39.764Z,2023-01-24T02:36:48Z,3992630357,178,,3987433175,218,,3992011581,387,,3992011583,20,,3987425543,212,26.9,3987425537,56,Center,3987425539,140,91.7,3987425541,141,54.6,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,3992011579,225,,3987425535,155,3987425545,213,1.7,,3987425533,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499178777,55,61,1,4,42,9db4t34qy4owglhvvgwf5l22i,1,92.5,55.4,2023-01-21T15:07:41.543Z,2023-01-24T02:36:00Z,3987428665,56,Center,3992630413,178,,,,,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499178451,47,43,1,4,43,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2023-01-21T15:07:42.656Z,2023-01-21T15:08:14Z,3987427113,56,Back,3987427121,213,1.3,3987427111,3,0,3987427115,140,10.0,3987427117,141,48.5,3987429815,144,1,3987427119,212,4.1,,,,20z2xkmqc3em5dol00ko4sp62,S. Quirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499178265,54,16,1,4,45,9db4t34qy4owglhvvgwf5l22i,1,94.9,53.6,2023-01-21T15:07:44.056Z,2023-01-24T02:36:49Z,3987433277,103,21.5,3987426203,56,Center,3987430419,20,,3987433275,102,50.9,3987433269,29,,3987433281,108,,3987426195,22,,3987433283,328,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,3992012319,79,,3987430427,374,3992012321,395,98.5,2023-01-21 15:07:43.362,3992012323,396,,51.4,3987433271,55,55,3987433279,215,3987430431,375,04:44.334,3992630671,178,3987433295,230,99.0,3987433287,216,53,3987433285,217,3992012317,16,3987433297,231,52.2,,,,,,,
2499179767,48,1,1,5,42,5qwskbjpa17fvmtuu5qijy7cz,1,50.1,50,2023-01-21T15:08:41.690Z,2023-01-24T02:36:54Z,3987433845,279,G,3987433835,56,Back,3987433839,141,53.1,3987433841,212,15.0,3992630697,178,,3987433837,140,36.0,3987433843,213,3.0,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499179831,49,1,1,5,45,5qwskbjpa17fvmtuu5qijy7cz,0,44.3,54.3,2023-01-21T15:08:44.517Z,2023-01-24T02:37:00Z,3987434153,56,Center,3992630715,178,,3987434163,213,0.3,3987434157,141,64.5,3987434159,212,27.0,3987434155,140,69.2,,,,,,,a5cmnj0nhdbux68291ipqcei2,D. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500165381,908,67,1,5,46,9db4t34qy4owglhvvgwf5l22i,1,34.2,36.2,2023-01-21T15:08:45.314Z,2023-01-24T06:49:18Z,3992693723,233,818,,,,,,,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
