id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/13/value,qualifier/12/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId
2545132829,618,44,2,74,27,ejm092fnt9zoxbpuklzd52ji8,1,66,28.8,2023-05-07T12:32:38.115Z,2023-05-09T21:26:31Z,4258483585,233,545,4258483461,286,,4258483459,56,Center,,,,,,,,,,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545132841,545,44,2,74,27,5g1fnexeromjl0lvnxp8hpnhi,0,34,71.2,2023-05-07T12:32:38.116Z,2023-05-09T21:03:42Z,4258483513,56,Back,4258483611,233,618,4258483515,285,,,,,,,,,,,,,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545132837,619,1,2,74,27,ejm092fnt9zoxbpuklzd52ji8,1,63,20.6,2023-05-07T12:32:38.130Z,2023-05-09T21:26:31Z,4258483487,168,,4258483485,3,,4258483489,56,Center,4258483495,212,11.5,4258483497,213,0.7,4265333161,388,,4258483493,141,31.0,4258483491,140,71.6,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545132865,620,1,2,74,28,ejm092fnt9zoxbpuklzd52ji8,0,69.9,27.4,2023-05-07T12:32:38.852Z,2023-05-09T21:03:54Z,4258483641,3,,4258483643,56,Center,4265333223,178,,4258483647,141,40.3,4258483645,140,68.3,4258483651,213,1.8,4258483649,212,8.9,,,,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545132941,546,1,2,74,30,5g1fnexeromjl0lvnxp8hpnhi,1,31.4,49.1,2023-05-07T12:32:40.811Z,2023-05-09T21:04:02Z,4258484073,213,3.1,4258484071,212,21.4,4265333255,178,,4258484069,141,50.7,4258484067,140,11.0,4258484065,56,Back,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545132971,547,49,2,74,33,5g1fnexeromjl0lvnxp8hpnhi,1,11,50.7,2023-05-07T12:32:43.561Z,2023-05-09T21:04:08Z,,,,,,,,,,,,,,,,,,,,,,,,,82h98ebusz83rox95oi9kafh1,C. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545133001,548,1,2,74,33,5g1fnexeromjl0lvnxp8hpnhi,0,11,50.7,2023-05-07T12:32:43.605Z,2023-05-09T21:04:12Z,4258484321,213,6.1,4258484307,157,,4258484311,56,Center,4258484317,141,33.6,4258484323,1,,4258484319,212,51.5,4258484315,140,58.8,4265333299,178,,82h98ebusz83rox95oi9kafh1,C. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545133087,621,1,2,74,37,ejm092fnt9zoxbpuklzd52ji8,1,26.8,61.5,2023-05-07T12:32:47.474Z,2023-05-09T21:04:17Z,4258484689,56,Back,4265333323,178,,4258484695,141,76.3,4258484699,213,0.5,4258484697,212,20.4,4258484693,140,43.7,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545133095,622,49,2,74,38,ejm092fnt9zoxbpuklzd52ji8,1,47,82.1,2023-05-07T12:32:48.994Z,2023-05-09T21:04:23Z,,,,,,,,,,,,,,,,,,,,,,,,,3avfwbde1n5ti7w690ve0cges,J. Plant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545930147,842,3,2,74,40,ejm092fnt9zoxbpuklzd52ji8,0,65.1,96.2,2023-05-07T12:32:50.666Z,2023-05-09T21:04:38Z,4262734593,467,5udpap0himq2ggsw4f0o5hqdx,4265333377,178,,4262734587,56,Left,4262734589,286,,4262734591,465,,,,,,,,,,,3avfwbde1n5ti7w690ve0cges,J. Plant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545133171,623,4,2,74,41,ejm092fnt9zoxbpuklzd52ji8,1,60.2,93,2023-05-07T12:32:51.657Z,2023-05-09T21:04:44Z,4258485087,295,,4258485089,56,Left,4258485085,13,,4258485093,286,,4258485189,233,549,4258485091,152,,,,,,,,3avfwbde1n5ti7w690ve0cges,J. Plant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545133183,549,4,2,74,41,5g1fnexeromjl0lvnxp8hpnhi,0,39.8,7,2023-05-07T12:32:51.658Z,2023-05-09T21:04:43Z,4258485143,13,,4258485247,233,623,4265333393,178,,4258485151,285,,4258485145,295,,4258485149,152,,4258485147,56,Back,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545133253,624,1,2,74,49,ejm092fnt9zoxbpuklzd52ji8,1,60.9,96.5,2023-05-07T12:32:59.804Z,2023-05-09T21:04:48Z,4258485647,212,8.6,4258485651,213,6.2,4258485643,141,96.0,4265333425,178,,4258485641,140,69.1,4258485635,5,,4258485639,56,Left,4258485637,152,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545133277,625,1,2,74,52,ejm092fnt9zoxbpuklzd52ji8,1,69.1,96,2023-05-07T12:33:02.612Z,2023-05-09T21:04:51Z,4258485775,213,6.2,4258485773,212,8.6,4265333441,178,,4258485769,140,77.3,4258485767,56,Left,4258485771,141,95.4,,,,,,,3avfwbde1n5ti7w690ve0cges,J. Plant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545133331,626,1,2,74,54,ejm092fnt9zoxbpuklzd52ji8,1,77.3,95.4,2023-05-07T12:33:04.772Z,2023-05-09T21:04:54Z,4258486101,212,16.9,4258486091,56,Left,4265333451,178,,4258486107,213,3.2,4258486097,141,94.2,4258486095,140,61.2,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545133365,627,1,2,74,57,ejm092fnt9zoxbpuklzd52ji8,1,61.1,94.5,2023-05-07T12:33:07.818Z,2023-05-09T21:04:57Z,4258486355,141,68.7,4258486359,213,3.8,4258486357,212,27.5,4258486353,140,40.9,4258486351,56,Back,4265333459,178,,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545133587,628,1,2,75,0,ejm092fnt9zoxbpuklzd52ji8,1,40.9,68.7,2023-05-07T12:33:10.451Z,2023-05-09T20:41:51Z,4258487561,213,4.6,4258487557,141,37.1,4258487559,212,21.6,4258487555,140,39.2,4258487553,56,Back,4265319845,178,,,,,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545133613,629,1,2,75,5,ejm092fnt9zoxbpuklzd52ji8,1,39.2,37.1,2023-05-07T12:33:15.238Z,2023-05-09T20:41:58Z,4265319921,178,,4258487809,140,36.4,4258487805,56,Back,4258487819,213,1.8,4258487817,212,11.7,4258487813,141,53.7,,,,,,,41lv87i23sxmdyrs4xxh96m3u,A. Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545133633,630,1,2,75,7,ejm092fnt9zoxbpuklzd52ji8,1,36.4,54.3,2023-05-07T12:33:17.493Z,2023-05-09T20:42:03Z,4258487933,213,0.3,4258487925,56,Center,4258487929,141,65.7,4258487927,140,58.9,4265319993,178,,4258487931,212,24.9,,,,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545133659,631,1,2,75,8,ejm092fnt9zoxbpuklzd52ji8,1,60.9,66.4,2023-05-07T12:33:18.472Z,2023-05-09T20:42:09Z,4258488083,212,29.3,4258488085,213,3.4,4258488081,141,57.3,4265320103,178,,4258488079,140,33.6,4258488077,56,Back,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545133697,632,1,2,75,13,ejm092fnt9zoxbpuklzd52ji8,1,35.7,57.3,2023-05-07T12:33:23.292Z,2023-05-09T20:42:30Z,4258488323,56,Back,4258488335,213,6.2,4258488325,140,44.6,4258488327,141,55.7,4265320261,178,,4258488331,212,9.4,,,,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545133733,633,1,2,75,16,ejm092fnt9zoxbpuklzd52ji8,1,44.5,50.7,2023-05-07T12:33:26.466Z,2023-05-09T20:42:33Z,4258488511,56,Back,4258488519,213,4.5,4258488515,141,30.0,4258488517,212,14.3,4258488513,140,42.0,4265320375,178,,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545134009,634,1,2,75,26,ejm092fnt9zoxbpuklzd52ji8,1,39.5,32.1,2023-05-07T12:33:36.712Z,2023-05-09T20:42:36Z,4258489909,140,43.2,4258489911,141,27.3,4258489907,56,Back,4265320419,178,,4258489913,212,5.1,4258489915,213,5.6,,,,,,,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546419689,984,83,2,75,29,5g1fnexeromjl0lvnxp8hpnhi,1,59.6,72.1,2023-05-07T12:33:40.125Z,2023-05-09T21:31:26Z,4265342719,399,172455,,,,,,,,,,,,,,,,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545134091,635,1,2,75,29,ejm092fnt9zoxbpuklzd52ji8,1,39.7,26.2,2023-05-07T12:33:40.134Z,2023-05-09T20:42:39Z,4258490361,213,1.8,4258490359,212,23.8,4258490357,141,60.0,4258490355,140,33.9,4258490353,56,Back,4265320431,178,,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545134195,636,1,2,75,32,ejm092fnt9zoxbpuklzd52ji8,1,36.3,67.3,2023-05-07T12:33:43.003Z,2023-05-09T20:42:42Z,4258490967,212,21.0,4258490959,140,45.6,4258490957,56,Back,4258490971,213,1.1,4258490963,141,94.7,4265320499,178,,,,,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545134267,637,1,2,75,37,ejm092fnt9zoxbpuklzd52ji8,1,63.4,92.3,2023-05-07T12:33:47.656Z,2023-05-09T20:42:45Z,4258491333,213,4.6,4258491327,140,62.2,4258491329,141,80.6,4258491325,56,Left,4258491331,212,8.1,4265320525,178,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545134317,550,45,2,75,39,5g1fnexeromjl0lvnxp8hpnhi,0,31,21.4,2023-05-07T12:33:49.446Z,2023-05-09T20:42:52Z,4258491737,233,638,4258491579,285,,4258491575,56,Back,,,,,,,,,,,,,,,,6q0zzgnbbzsbubnekye5dunai,J. Matete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545134291,638,3,2,75,39,ejm092fnt9zoxbpuklzd52ji8,1,69,78.6,2023-05-07T12:33:49.446Z,2023-05-09T20:42:52Z,4258491457,56,Center,4258491459,286,,4265320625,178,,4258491623,233,550,4262737059,465,,,,,,,,,,,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545134375,639,1,2,75,41,ejm092fnt9zoxbpuklzd52ji8,1,68.8,75.7,2023-05-07T12:33:51.728Z,2023-05-09T20:42:56Z,4258491921,140,84.0,4258491927,213,0.6,4258491925,212,19.1,4258491919,56,Left,4258491923,141,91.1,4265320671,178,,,,,,,,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545134413,640,1,2,75,46,ejm092fnt9zoxbpuklzd52ji8,1,94.6,89.7,2023-05-07T12:33:56.382Z,2023-05-09T20:43:01Z,4258492117,141,90.0,4258492119,212,8.3,4258492115,140,86.7,4265320735,178,,4258492113,56,Left,4258492121,213,3.1,,,,,,,3avfwbde1n5ti7w690ve0cges,J. Plant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545134445,641,1,2,75,48,ejm092fnt9zoxbpuklzd52ji8,1,88.1,92.9,2023-05-07T12:33:58.645Z,2023-05-09T20:43:05Z,4265320813,178,,4258492261,56,Left,4258492265,141,81.4,4258492267,212,13.3,4258492269,213,3.8,4258492263,140,77.8,,,,,,,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545134457,642,1,2,75,50,ejm092fnt9zoxbpuklzd52ji8,1,77.7,82.3,2023-05-07T12:34:00.404Z,2023-05-09T20:43:11Z,4265320911,178,,4258492341,213,1.5,4258492339,212,9.7,4258492335,140,78.5,4258492337,141,96.5,4258492333,56,Left,,,,,,,3avfwbde1n5ti7w690ve0cges,J. Plant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545134465,643,1,2,75,51,ejm092fnt9zoxbpuklzd52ji8,0,79.2,97.1,2023-05-07T12:34:01.619Z,2023-05-09T20:43:15Z,4258492659,233,551,4258492657,236,,4258492381,212,4.4,4258492663,286,,4258492379,141,96.5,4258492375,56,Left,4258492377,140,83.4,4258492383,213,6.2,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,4265320965,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545134501,551,74,2,75,51,5g1fnexeromjl0lvnxp8hpnhi,1,23.8,8.8,2023-05-07T12:34:01.770Z,2023-05-09T20:43:19Z,4258492701,233,643,4265321015,178,,4258492543,56,Back,4258492545,285,,,,,,,,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545134631,644,1,2,75,57,ejm092fnt9zoxbpuklzd52ji8,0,64.3,72,2023-05-07T12:34:07.741Z,2023-05-09T20:43:25Z,4265321067,178,,4258493243,56,Center,4258493249,212,33.2,4258493245,140,86.0,4258493247,141,36.4,4258493251,213,5.5,4258493241,155,,4258493253,1,,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545134673,552,12,2,75,59,5g1fnexeromjl0lvnxp8hpnhi,1,13.2,60.5,2023-05-07T12:34:09.191Z,2023-05-09T20:43:32Z,4258493469,56,Back,4258493477,213,0.4,4258493475,212,20.7,4258493531,15,,4258493471,140,31.4,4265321177,178,,4258493473,141,72.1,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545134827,645,1,2,76,3,ejm092fnt9zoxbpuklzd52ji8,1,50.7,22.1,2023-05-07T12:34:13.950Z,2023-05-09T20:43:35Z,4258494353,212,22.2,4258494357,213,1.9,4265321199,178,,4258494345,140,44.4,4258494349,141,53.3,4258494343,56,Back,,,,,,,a2gluxzt6a3z5xwgu2q482rqh,L. Cass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545134929,646,1,2,76,7,ejm092fnt9zoxbpuklzd52ji8,1,44.8,51.2,2023-05-07T12:34:17.642Z,2023-05-09T20:43:38Z,4258494933,1,,4258494927,141,93.3,4258494929,212,32.3,4258494923,140,59.0,4258494919,56,Left,4265321213,178,,4258494931,213,1.1,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545134993,647,1,2,76,12,ejm092fnt9zoxbpuklzd52ji8,0,60.8,82.6,2023-05-07T12:34:22.193Z,2023-05-09T20:43:43Z,4265321253,178,,4258495231,213,6.0,4258495227,141,68.4,4258495233,1,,4258495229,212,39.1,4258495219,56,Center,4258495223,140,96.9,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545134987,553,52,2,76,24,5g1fnexeromjl0lvnxp8hpnhi,1,6.3,28,2023-05-07T12:34:34.725Z,2023-05-09T20:43:58Z,4265321495,178,,4262738969,376,,,,,,,,,,,,,,,,,,,,82h98ebusz83rox95oi9kafh1,C. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545135757,554,1,2,76,45,5g1fnexeromjl0lvnxp8hpnhi,0,14.5,45.4,2023-05-07T12:34:55.335Z,2023-05-09T20:44:02Z,4258499171,1,,4258499167,213,5.9,4258499155,141,16.4,4258499139,199,,4258499145,56,Right,4258499151,140,63.1,4258499161,212,54.7,,,,82h98ebusz83rox95oi9kafh1,C. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545135771,648,1,2,76,48,ejm092fnt9zoxbpuklzd52ji8,0,30,76,2023-05-07T12:34:59.176Z,2023-05-09T20:44:06Z,4258499217,213,0.3,4258499215,212,15.4,4258499213,141,82.4,4265321573,388,,4258499211,140,44.1,4258499207,3,,4258499209,56,Back,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545135799,555,1,2,76,50,5g1fnexeromjl0lvnxp8hpnhi,0,53.4,13.1,2023-05-07T12:35:00.548Z,2023-05-09T20:44:11Z,4258499383,141,30.3,4265321617,388,,4258499387,213,0.7,4258499385,212,17.7,4258499381,140,66.0,4258499379,56,Center,4258499377,3,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545135811,649,49,2,76,51,ejm092fnt9zoxbpuklzd52ji8,1,35.6,89.1,2023-05-07T12:35:01.684Z,2023-05-09T20:44:15Z,,,,,,,,,,,,,,,,,,,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545135851,650,1,2,76,53,ejm092fnt9zoxbpuklzd52ji8,1,37.2,92.9,2023-05-07T12:35:03.614Z,2023-05-09T20:44:18Z,4258499587,212,11.4,4258499589,213,3.4,4258499585,141,88.4,4258499577,56,Back,4265321675,178,,4258499581,140,26.7,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545135889,651,1,2,76,54,ejm092fnt9zoxbpuklzd52ji8,1,26.6,87.7,2023-05-07T12:35:04.898Z,2023-05-09T20:44:23Z,4258499759,140,33.2,4258499757,56,Back,4258499765,213,5.8,4258499763,212,8.0,4265321717,178,,4258499761,141,81.8,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545135941,652,1,2,76,56,ejm092fnt9zoxbpuklzd52ji8,1,33,81.7,2023-05-07T12:35:06.732Z,2023-05-09T20:44:29Z,4258500053,213,5.5,4265321767,178,,4258500045,56,Back,4258500051,212,24.3,4258500049,141,55.5,4258500047,140,48.8,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545136003,653,1,2,76,58,ejm092fnt9zoxbpuklzd52ji8,0,50.3,54.3,2023-05-07T12:35:08.875Z,2023-05-09T20:45:05Z,4265322179,178,,4258500331,140,78.0,4258500337,213,5.7,4258500335,212,35.6,4258500339,1,,4258500329,56,Center,4258500333,141,24.1,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545135987,556,49,2,77,2,5g1fnexeromjl0lvnxp8hpnhi,1,23.1,76.1,2023-05-07T12:35:12.309Z,2023-05-09T20:45:13Z,,,,,,,,,,,,,,,,,,,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545136201,557,1,2,77,6,5g1fnexeromjl0lvnxp8hpnhi,1,6.6,93.8,2023-05-07T12:35:16.982Z,2023-05-09T20:45:17Z,4258501341,212,28.0,4258501337,140,32.8,4258501335,56,Back,4258501339,141,86.0,4265322355,178,,4258501343,213,6.1,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545136331,558,61,2,77,8,5g1fnexeromjl0lvnxp8hpnhi,0,25.3,90.6,2023-05-07T12:35:18.434Z,2023-05-09T20:45:31Z,4258502061,56,Back,4265322545,178,,,,,,,,,,,,,,,,,,,,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545136239,654,49,2,77,10,ejm092fnt9zoxbpuklzd52ji8,1,70.3,3.1,2023-05-07T12:35:20.199Z,2023-05-09T20:45:34Z,,,,,,,,,,,,,,,,,,,,,,,,,a2gluxzt6a3z5xwgu2q482rqh,L. Cass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545136321,655,1,2,77,10,ejm092fnt9zoxbpuklzd52ji8,1,70.3,3.1,2023-05-07T12:35:20.234Z,2023-05-09T20:45:39Z,4258502019,141,17.3,4258502023,213,2.8,4258502017,140,46.6,4258502015,56,Back,4258502021,212,26.7,4265322613,178,,,,,,,,a2gluxzt6a3z5xwgu2q482rqh,L. Cass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545136385,656,1,2,77,16,ejm092fnt9zoxbpuklzd52ji8,1,43.6,24,2023-05-07T12:35:26.200Z,2023-05-09T20:45:47Z,4258502349,140,27.1,4258502351,141,19.5,4258502347,56,Back,4265322663,178,,4258502353,212,17.6,4258502355,213,3.3,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545136443,657,1,2,77,18,ejm092fnt9zoxbpuklzd52ji8,1,27,23,2023-05-07T12:35:28.560Z,2023-05-09T20:45:49Z,4258502707,212,22.2,4258502705,141,55.2,4258502711,213,1.7,4258502697,56,Back,4265322685,178,,4258502701,140,23.3,,,,,,,a2gluxzt6a3z5xwgu2q482rqh,L. Cass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545136453,658,1,2,77,21,ejm092fnt9zoxbpuklzd52ji8,1,24.9,59,2023-05-07T12:35:32.086Z,2023-05-09T20:45:52Z,4258502751,56,Back,4265322719,178,,4258502753,140,49.6,4258502757,212,30.1,4258502759,213,0.5,4258502755,141,81.4,,,,,,,41lv87i23sxmdyrs4xxh96m3u,A. Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545136583,659,1,2,77,25,ejm092fnt9zoxbpuklzd52ji8,1,36.4,90.5,2023-05-07T12:35:35.692Z,2023-05-09T20:45:53Z,4258503541,56,Back,4265322733,178,,4258503543,140,46.1,4258503547,212,10.2,4258503549,213,6.2,4258503545,141,88.9,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545931943,843,3,2,77,28,ejm092fnt9zoxbpuklzd52ji8,0,57.8,81,2023-05-07T12:35:38.639Z,2023-05-09T20:46:01Z,4265322805,178,,4262744481,286,,4262744479,56,Left,4262744483,464,,4262744485,467,oe0lbxtc4qftnd886dzfm385,,,,,,,,,,3avfwbde1n5ti7w690ve0cges,J. Plant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545136591,660,4,2,77,28,ejm092fnt9zoxbpuklzd52ji8,1,58.4,74.5,2023-05-07T12:35:38.999Z,2023-05-09T20:46:04Z,4258503599,56,Center,4258503597,13,,4258503603,265,,4258503605,286,,4258503649,233,559,4258503601,152,,,,,,,,3avfwbde1n5ti7w690ve0cges,J. Plant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545136595,559,4,2,77,28,5g1fnexeromjl0lvnxp8hpnhi,0,41.6,25.5,2023-05-07T12:35:39Z,2023-05-09T20:46:04Z,4258503629,13,,4258503633,152,,4258503637,285,,4258503635,265,,4258503631,56,Back,4265322839,178,,4258503679,233,660,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545136985,661,18,2,77,44,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-05-07T12:35:54.188Z,2023-05-09T20:46:11Z,4258505635,59,19,4258505729,55,662,4258505633,44,Midfielder,4258505631,42,,,,,,,,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545136995,662,19,2,77,44,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-05-07T12:35:54.189Z,2023-05-09T20:46:12Z,4258505697,145,9,4258505711,44,Forward,4258505705,292,9,4258505709,293,1,4258505693,42,,4258505715,55,661,4258505701,59,13,,,,71pv32h5sxhopm6aetxjm50ph,J. Proctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545137375,663,18,2,78,2,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-05-07T12:36:12.196Z,2023-05-09T20:46:16Z,4258507941,55,664,4258507843,44,Midfielder,4258507841,42,,4258507845,59,29,,,,,,,,,,,,,3avfwbde1n5ti7w690ve0cges,J. Plant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545137391,664,19,2,78,2,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-05-07T12:36:12.197Z,2023-05-09T20:46:17Z,4258507905,42,,4258507923,293,1,4258507915,59,31,4258507919,292,7,4258507929,55,663,4258507913,145,3,4258507927,44,Midfielder,,,,7uyeblt67sq5s7zhhv4u8es5w,J. Shorrock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545137541,665,1,2,78,15,ejm092fnt9zoxbpuklzd52ji8,1,55.7,77.2,2023-05-07T12:36:25.291Z,2023-05-09T20:46:19Z,4258508681,5,,4258508691,212,7.1,4265322943,178,,4258508687,140,51.7,4258508685,56,Center,4258508689,141,68.7,4258508693,213,4.1,4258508683,152,,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
