id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/9/value,qualifier/14/value,qualifier/15/value,qualifier/16/value
2480395389,562,1,2,71,10,8rfydplrc9ki0sirqi0drcybk,1,33.9,26.7,2022-11-01T21:14:28.595Z,2022-11-03T06:05:07Z,3888521283,212,11.9,3890467607,178,,3888521279,140,44.7,3888521285,213,6.0,3888521281,141,21.2,3888521277,56,Back,,,,,,,430ffnfs8g98t6tkctdqhhd78,D. Baker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480395431,563,1,2,71,14,8rfydplrc9ki0sirqi0drcybk,1,48.1,4.9,2022-11-01T21:14:32.922Z,2022-11-03T06:05:11Z,3888521555,155,,3890467667,178,,3888521557,56,Right,3888521563,212,29.7,3888521559,140,75.4,3888521567,213,0.3,3888521561,141,16.5,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480395453,564,3,2,71,16,8rfydplrc9ki0sirqi0drcybk,1,72.6,14.2,2022-11-01T21:14:35.101Z,2022-11-03T06:05:15Z,3890467729,178,,3889640129,464,,3888521669,233,747,3888521665,56,Right,3888521667,286,,,,,,,,,,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480395439,747,45,2,71,16,ahm0t06rup1bkd9z0mxl2lmph,0,27.4,85.8,2022-11-01T21:14:35.101Z,2022-11-03T06:05:15Z,3888521597,56,Back,3888521599,285,,3890193191,233,564,,,,,,,,,,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480395507,565,1,2,71,20,8rfydplrc9ki0sirqi0drcybk,1,87.6,30.4,2022-11-01T21:14:38.482Z,2022-11-03T06:05:26Z,3888521943,140,87.0,3888521947,141,50.7,3888522575,210,14,3888521941,56,Center,3888522579,154,,3888521949,212,13.8,3888521951,213,1.6,3890467793,178,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480395509,566,14,2,71,23,8rfydplrc9ki0sirqi0drcybk,1,86,60,2022-11-01T21:14:41.690Z,2022-11-03T06:05:26Z,3888522587,29,,3890467953,178,,3888522597,102,47.1,3888522221,72,,3888522589,154,,3888522599,103,39.2,3888521961,56,Center,3888522593,55,565,czwcateaukr5r9yibdem642qd,D. Andrew,,3888521957,22,3888522585,74,3888522601,230,98.0,3888521959,17,,3888522603,231,50.9,,,,,,,,,,,,,,,,,,,,
2480395525,567,5,2,71,23,8rfydplrc9ki0sirqi0drcybk,0,101.1,48.1,2022-11-01T21:14:42.377Z,2022-11-03T06:05:27Z,3888522115,233,748,3888522065,56,Center,3888522067,346,,,,,,,,,,,,,,,,,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480395519,748,5,2,71,23,ahm0t06rup1bkd9z0mxl2lmph,1,-1.1,51.9,2022-11-01T21:14:42.377Z,2022-11-03T06:05:28Z,3888522045,56,Back,3888522047,346,,3888522095,233,567,,,,,,,,,,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480395633,749,43,2,71,33,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2022-11-01T21:14:52.197Z,2022-11-01T21:14:55Z,3888522657,56,Back,3888522905,144,61,,,,,,,,,,,,,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480395939,750,1,2,71,50,ahm0t06rup1bkd9z0mxl2lmph,1,4.1,49.9,2022-11-01T21:15:08.670Z,2022-11-03T06:05:31Z,3888524035,124,,3888524037,56,Back,3888524049,237,,3888524041,141,79.6,3888524045,213,1.3,3888524043,212,20.9,3888524039,140,9.1,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480395973,751,1,2,71,54,ahm0t06rup1bkd9z0mxl2lmph,1,10.9,85.9,2022-11-01T21:15:12.791Z,2022-11-03T06:05:35Z,3888524223,212,54.6,3888524219,140,62.8,3890468103,178,,3888524225,213,6.2,3888524221,141,80.2,3888524227,1,,3888524217,56,Left,3888524215,155,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480396071,752,1,2,71,57,ahm0t06rup1bkd9z0mxl2lmph,0,62.3,76.7,2022-11-01T21:15:15.840Z,2022-11-03T06:05:49Z,3888524721,3,,3888524725,56,Center,3888524727,140,63.5,3888524723,168,,3888524733,213,0,3888524731,212,1.3,3890468313,178,,3888524729,141,76.7,3cy13tw0tdconbwzlwteg6xas,G. O'Donkor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480613999,751,61,2,71,57,8rfydplrc9ki0sirqi0drcybk,1,35.3,34.9,2022-11-01T21:15:15.962Z,2022-11-03T06:05:57Z,3890468447,21,,3889642669,56,Back,3890468449,388,,,,,,,,,,,,,,,,,emuuuhvah1jtq2fqs9ybfovvu,H. Holgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480396081,753,1,2,72,6,ahm0t06rup1bkd9z0mxl2lmph,0,85.7,86.6,2022-11-01T21:15:24.697Z,2022-11-03T06:06:00Z,3888524769,2,,3889643379,236,,3889643381,286,,3888524771,155,,3888524775,140,87.1,3888524773,56,Center,3889643231,224,,3890468509,178,,33ci88veciqvd4w5y145dyooa,K. Joseph,,3889643233,72,3888524779,212,3888524781,213,4.9,3888524777,141,73.6,3890193183,233,568,,,,,,,,,,,,,,,,,9.0,,,
2480396077,568,12,2,72,6,8rfydplrc9ki0sirqi0drcybk,1,12.8,12,2022-11-01T21:15:24.791Z,2022-11-03T06:06:03Z,3890193187,233,753,3890468565,178,,3888524755,56,Back,3889643431,185,,,,,,,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480396117,569,12,2,72,7,8rfydplrc9ki0sirqi0drcybk,1,11.5,35.4,2022-11-01T21:15:25.996Z,2022-11-03T06:06:07Z,3888524953,56,Back,3888524957,141,5.9,3888524955,140,26.4,3888524959,212,25.4,3890468621,178,,3888524961,213,5.4,,,,,,,emuuuhvah1jtq2fqs9ybfovvu,H. Holgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480396123,570,61,2,72,9,8rfydplrc9ki0sirqi0drcybk,0,28.1,5.8,2022-11-01T21:15:27.613Z,2022-11-03T06:06:12Z,3890468741,178,,3888524983,56,Back,,,,,,,,,,,,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480396125,571,5,2,72,10,8rfydplrc9ki0sirqi0drcybk,0,34.6,-1.8,2022-11-01T21:15:29.129Z,2022-11-03T06:06:14Z,3888524995,347,,3888526957,233,754,3888524993,56,Back,,,,,,,,,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480396491,754,5,2,72,10,ahm0t06rup1bkd9z0mxl2lmph,1,65.4,101.8,2022-11-01T21:15:29.129Z,2022-11-03T06:06:13Z,3888526937,233,571,3888526935,347,,3888526931,56,Left,,,,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480396799,758,1,2,72,50,ahm0t06rup1bkd9z0mxl2lmph,1,71.9,100,2022-11-01T21:16:09.065Z,2022-11-03T06:06:17Z,3888560667,107,,3888528709,213,4.1,3888528703,140,64.7,3888528707,212,13.8,3888528701,56,Left,3888528705,141,85.1,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480397183,766,1,2,72,52,ahm0t06rup1bkd9z0mxl2lmph,1,57.9,85.1,2022-11-01T21:16:10.682Z,2022-11-03T06:06:20Z,3888530823,212,10.8,3890468877,178,,3888530819,140,64.6,3888530821,141,97.1,3888530825,213,0.9,3888530817,56,Left,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480397195,767,1,2,72,53,ahm0t06rup1bkd9z0mxl2lmph,1,64.6,97.1,2022-11-01T21:16:11.842Z,2022-11-03T06:06:24Z,3888530925,141,75.7,3888530921,140,75.5,3888530935,213,5.4,3888530915,56,Center,3888530931,212,18.5,3890468977,178,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480397273,768,1,2,72,54,ahm0t06rup1bkd9z0mxl2lmph,1,75.5,75.7,2022-11-01T21:16:12.862Z,2022-11-03T06:06:32Z,3888531393,56,Left,3890469103,178,,3888531397,141,87.1,3888531395,140,78.4,3888531399,212,8.3,3889644109,156,,3888531401,213,1.2,,,,3cy13tw0tdconbwzlwteg6xas,G. O'Donkor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480397437,773,61,2,72,55,ahm0t06rup1bkd9z0mxl2lmph,0,78.3,85.3,2022-11-01T21:16:13.452Z,2022-11-03T06:06:38Z,3890469221,388,,3888532337,56,Left,,,,,,,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480396785,572,49,2,72,56,8rfydplrc9ki0sirqi0drcybk,1,21.1,27.6,2022-11-01T21:16:15.230Z,2022-11-03T06:06:43Z,,,,,,,,,,,,,,,,,,,,,,,,,emuuuhvah1jtq2fqs9ybfovvu,H. Holgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480396791,573,1,2,72,57,8rfydplrc9ki0sirqi0drcybk,0,21.1,27.6,2022-11-01T21:16:15.434Z,2022-11-03T06:06:46Z,3888528659,141,14.0,3888528663,213,5.6,3890469341,178,,3888528661,212,14.8,3888528657,140,32.1,3888528655,56,Back,,,,,,,emuuuhvah1jtq2fqs9ybfovvu,H. Holgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480396803,759,49,2,72,58,ahm0t06rup1bkd9z0mxl2lmph,1,69.6,89.1,2022-11-01T21:16:16.670Z,2022-11-03T06:06:51Z,,,,,,,,,,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480396827,760,1,2,72,59,ahm0t06rup1bkd9z0mxl2lmph,1,70.4,87.2,2022-11-01T21:16:18.058Z,2022-11-03T06:06:54Z,3888528839,212,9.2,3888528841,213,4.1,3888528833,56,Center,3888528835,140,65.4,3890469509,178,,3888528837,141,76.1,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480396851,761,1,2,73,1,ahm0t06rup1bkd9z0mxl2lmph,1,65.3,76.1,2022-11-01T21:16:19.671Z,2022-11-03T06:06:58Z,3890469567,178,,3888528957,140,74.0,3888528955,56,Center,3888528959,141,44.2,3888528963,213,5.1,3888528961,212,23.5,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480396855,762,61,2,73,2,ahm0t06rup1bkd9z0mxl2lmph,0,74,44.2,2022-11-01T21:16:20.608Z,2022-11-03T06:07:04Z,3890469677,178,,3888528973,56,Center,,,,,,,,,,,,,,,,,,,cz30ywnq6p6dig7x3hu6h7cnp,D. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480396877,574,49,2,73,3,8rfydplrc9ki0sirqi0drcybk,1,36.1,23.9,2022-11-01T21:16:21.429Z,2022-11-03T06:07:09Z,,,,,,,,,,,,,,,,,,,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480778309,881,67,2,73,3,8rfydplrc9ki0sirqi0drcybk,1,27.7,49.2,2022-11-01T21:16:21.506Z,2022-11-03T07:23:25Z,3890499309,233,1203,,,,,,,,,,,,,,,,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480778305,1203,67,2,73,3,ahm0t06rup1bkd9z0mxl2lmph,0,72.3,50.8,2022-11-01T21:16:21.507Z,2022-11-03T06:34:27Z,3890499313,233,881,,,,,,,,,,,,,,,,,,,,,,cz30ywnq6p6dig7x3hu6h7cnp,D. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480778247,876,43,2,73,3,8rfydplrc9ki0sirqi0drcybk,1,0,0,2022-11-01T21:16:21.586Z,2022-11-03T06:34:22Z,3890499071,233,1202,3890499221,144,67,,,,,,,,,,,,,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480778245,1202,43,2,73,3,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2022-11-01T21:16:21.587Z,2022-11-03T06:34:22Z,3890499087,233,876,3890499223,144,67,,,,,,,,,,,,,,,,,,,cz30ywnq6p6dig7x3hu6h7cnp,D. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480396901,575,61,2,73,5,8rfydplrc9ki0sirqi0drcybk,0,38,25.9,2022-11-01T21:16:23.765Z,2022-11-03T06:07:26Z,3890469851,178,,3888529223,56,Back,,,,,,,,,,,,,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480396921,763,49,2,73,6,ahm0t06rup1bkd9z0mxl2lmph,1,65.7,74.8,2022-11-01T21:16:24.677Z,2022-11-03T06:07:28Z,,,,,,,,,,,,,,,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480396945,764,61,2,73,7,ahm0t06rup1bkd9z0mxl2lmph,0,61.7,73.2,2022-11-01T21:16:25.712Z,2022-11-03T06:07:32Z,3890470169,178,,3888529449,56,Center,,,,,,,,,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480396933,576,49,2,73,7,8rfydplrc9ki0sirqi0drcybk,1,43.6,27.7,2022-11-01T21:16:26.178Z,2022-11-03T06:07:36Z,,,,,,,,,,,,,,,,,,,,,,,,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480614651,752,3,2,73,9,8rfydplrc9ki0sirqi0drcybk,1,36.9,32,2022-11-01T21:16:27.646Z,2022-11-03T06:07:46Z,3890470469,178,,3889646029,286,,3889646027,56,Back,3889646515,465,,3890193195,233,971,,,,,,,,,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480614663,971,45,2,73,9,ahm0t06rup1bkd9z0mxl2lmph,0,63.1,68,2022-11-01T21:16:27.646Z,2022-11-03T06:07:47Z,3889646097,56,Center,3890193199,233,752,3889646099,285,,,,,,,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480614655,970,43,2,73,10,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2022-11-01T21:16:28.443Z,2022-11-02T19:00:23Z,3889646043,56,Center,3889646209,144,8,,,,,,,,,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480397019,577,2,2,73,14,8rfydplrc9ki0sirqi0drcybk,1,67.5,32.4,2022-11-01T21:16:32.907Z,2022-11-03T06:07:50Z,3890470525,178,,3888529853,7,7ht3grz484ru1bcgp9gn7d2i1,3888529859,141,29.9,3888529855,56,Center,3888529857,140,77.5,,,,,,,,,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480397023,765,55,2,73,14,ahm0t06rup1bkd9z0mxl2lmph,1,27.4,74.2,2022-11-01T21:16:32.908Z,2022-11-03T06:07:50Z,,,,,,,,,,,,,,,,,,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480397277,769,18,2,73,32,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2022-11-01T21:16:50.481Z,2022-11-03T06:08:01Z,3888531411,44,Midfielder,3888531433,55,770,3888531413,59,14,3888531409,42,,,,,,,,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480397279,770,19,2,73,32,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2022-11-01T21:16:50.482Z,2022-11-03T06:08:01Z,3888531423,292,7,3888531427,44,Midfielder,3888531425,293,5,3888531421,59,17,3888531419,145,7,3888531429,55,769,3888531415,42,,,,,6fphke4c1tsj6xvvp7aki65sl,J. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480397345,771,18,2,73,42,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2022-11-01T21:17:00.482Z,2022-11-03T06:08:03Z,3888531799,42,,3888531801,44,Defender,3888531851,55,772,3888531803,59,33,,,,,,,,,,,,,cz30ywnq6p6dig7x3hu6h7cnp,D. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480397351,772,19,2,73,42,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2022-11-01T21:17:00.483Z,2022-11-03T06:08:04Z,3888531833,59,27,3888531835,292,8,3888531831,145,10,3888531837,293,2,3888531827,42,,3888531839,44,Forward,3888531841,55,771,,,,uluqgj69z6yunsl8m505lyi,T. Goodrham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480397547,774,1,2,73,53,ahm0t06rup1bkd9z0mxl2lmph,1,25,70.2,2022-11-01T21:17:11.479Z,2022-11-03T06:08:06Z,3888532929,213,1.3,3888532917,5,,3890470823,178,,3888532923,140,28.9,3888532927,212,14.9,3888532925,141,91.2,3888532921,56,Back,3888532919,152,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480397583,775,1,2,73,57,ahm0t06rup1bkd9z0mxl2lmph,1,28.9,91.2,2022-11-01T21:17:16.232Z,2022-11-03T06:08:11Z,3888533123,213,4.3,3888533121,212,17.9,3888533119,141,66.7,3888533115,56,Back,3888533117,140,22.7,3890470909,178,,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480397607,776,1,2,74,2,ahm0t06rup1bkd9z0mxl2lmph,0,25.2,61.8,2022-11-01T21:17:21.127Z,2022-11-03T06:08:15Z,3890470983,178,,3888533253,141,61.1,3888533251,140,57.7,3888533257,212,34.1,3888533249,56,Center,3888533247,155,,3888533259,213,6.3,3888533261,1,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480397659,578,1,2,74,4,8rfydplrc9ki0sirqi0drcybk,1,44.2,46.7,2022-11-01T21:17:22.896Z,2022-11-03T06:08:32Z,3888533515,140,60.0,3888533511,3,,3890471011,388,,3888533517,141,62.3,3888533513,56,Center,3888538293,210,15,3888533521,213,0.6,3888533519,212,19.7,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480397665,579,49,2,74,8,8rfydplrc9ki0sirqi0drcybk,1,71.1,64.8,2022-11-01T21:17:27.032Z,2022-11-03T06:08:29Z,,,,,,,,,,,,,,,,,,,,,,,,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480397733,580,15,2,74,12,8rfydplrc9ki0sirqi0drcybk,1,92.4,64.3,2022-11-01T21:17:31.110Z,2022-11-03T06:08:32Z,3888533901,56,Center,3888536837,233,777,3888538325,146,93.8,3888536807,72,,3888538317,102,52.3,3888538319,103,8.2,3888538327,147,61.7,3888538309,76,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,3888538313,55,3888538311,29,3890471231,178,,3888538321,214,,3888538323,215,,3888533899,64,578,,,3889651407,23,,,,,,,,,,,,,
2480397737,777,10,2,74,12,ahm0t06rup1bkd9z0mxl2lmph,1,4.7,39.2,2022-11-01T21:17:31.253Z,2022-11-03T06:08:39Z,3888535157,389,,3888533921,173,,3889653417,21,,3888533927,56,Back,3889653419,377,,3888536855,233,580,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480397839,581,3,2,74,17,8rfydplrc9ki0sirqi0drcybk,0,84.4,93.6,2022-11-01T21:17:36.052Z,2022-11-03T06:08:56Z,3890471671,178,,3890193179,233,778,3888534471,56,Left,3888534473,286,,3889657035,465,,,,,,,,,,,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480397861,778,7,2,74,17,ahm0t06rup1bkd9z0mxl2lmph,0,15.6,6.4,2022-11-01T21:17:36.246Z,2022-11-03T06:09:04Z,3888534613,233,581,3889657119,385,,3890471787,178,,3888534583,285,,3888534581,56,Back,,,,,,,,,,uluqgj69z6yunsl8m505lyi,T. Goodrham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480616411,753,43,2,74,18,8rfydplrc9ki0sirqi0drcybk,1,0,0,2022-11-01T21:17:36.742Z,2022-11-02T19:04:32Z,3889654823,56,Left,3889654829,467,491724,3889656611,144,3,3889654825,286,0,3889654827,465,0,,,,,,,,,,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480397879,582,1,2,74,21,8rfydplrc9ki0sirqi0drcybk,1,82.9,95.1,2022-11-01T21:17:39.745Z,2022-11-03T06:09:09Z,3890471855,178,,3888534689,213,3.4,3888534687,212,13.1,3888534679,56,Left,3888534685,141,90.8,3888534683,140,70.7,,,,,,,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480778907,896,43,2,74,23,8rfydplrc9ki0sirqi0drcybk,1,0,0,2022-11-01T21:17:41.553Z,2022-11-03T06:37:00Z,3890501665,178,0,3890501731,144,82,,,,,,,,,,,,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480397883,583,50,2,74,23,8rfydplrc9ki0sirqi0drcybk,1,73.6,94,2022-11-01T21:17:41.558Z,2022-11-03T06:09:14Z,3888534709,286,,3888534833,233,779,3888534707,56,Left,,,,,,,,,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480397901,779,7,2,74,23,ahm0t06rup1bkd9z0mxl2lmph,1,26.4,6,2022-11-01T21:17:42.183Z,2022-11-03T06:09:17Z,3889658023,385,,3890471981,178,,3888534823,233,583,3888534777,167,,3888534779,56,Back,3888534781,285,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480398009,584,5,2,74,25,8rfydplrc9ki0sirqi0drcybk,1,75.1,101.7,2022-11-01T21:17:44.079Z,2022-11-03T06:09:18Z,3888535355,233,780,3888535351,347,,3888535349,56,Left,,,,,,,,,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480397909,780,5,2,74,25,ahm0t06rup1bkd9z0mxl2lmph,0,24.9,-1.7,2022-11-01T21:17:44.079Z,2022-11-03T06:09:18Z,3888534813,347,,3888535393,233,584,3888534811,56,Back,,,,,,,,,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480398023,585,1,2,74,32,8rfydplrc9ki0sirqi0drcybk,1,74,100,2022-11-01T21:17:50.970Z,2022-11-03T06:09:23Z,3888535427,107,,3888535437,213,3.7,3888535435,212,10.8,3888535431,140,65.3,3888535429,56,Left,3888535433,141,93.6,,,,,,,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480398041,586,1,2,74,35,8rfydplrc9ki0sirqi0drcybk,1,59.3,94.5,2022-11-01T21:17:53.736Z,2022-11-03T06:09:26Z,3888535537,56,Back,3890472117,178,,3888535539,140,39.4,3888535543,212,21.3,3888535545,213,3.3,3888535541,141,88.1,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480398109,587,1,2,74,37,8rfydplrc9ki0sirqi0drcybk,1,39.4,88.4,2022-11-01T21:17:55.619Z,2022-11-03T06:09:29Z,3888535913,56,Back,3890472165,178,,3888535917,141,55.4,3888535915,140,9.2,3888535925,1,,3888535921,212,38.8,3888535923,213,3.8,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480398165,588,2,2,74,42,8rfydplrc9ki0sirqi0drcybk,1,13.2,51.6,2022-11-01T21:18:00.503Z,2022-11-03T06:09:32Z,3888536219,140,60.3,3888536221,141,34.2,3888536213,7,7ht3grz484ru1bcgp9gn7d2i1,3888536215,1,,3890472237,178,,3888536217,56,Center,,,,,,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
