id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,keyPass,qualifier/15/value,qualifier/14/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/18/value
2521881557,719,3,2,65,24,9q0arba2kbnywth8bkxlhgmdr,1,71.5,60.3,2023-03-18T18:54:51.652Z,2023-03-19T03:45:25Z,4108152883,464,,4108625417,178,,4107088683,286,,4107088681,56,Center,4107090351,233,461,,,,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881561,720,50,2,65,25,9q0arba2kbnywth8bkxlhgmdr,1,73,58.5,2023-03-18T18:54:52.481Z,2023-03-19T03:45:34Z,4107088979,233,457,4107088689,56,Center,4107088691,286,,,,,,,,,,,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881603,457,7,2,65,25,ehd2iemqmschhj2ec0vayztzz,1,27,41.5,2023-03-18T18:54:52.516Z,2023-03-19T03:45:37Z,4108625669,178,,4107088883,233,720,4107088869,285,,4107088867,56,Back,4108153063,385,,,,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881607,458,49,2,65,27,ehd2iemqmschhj2ec0vayztzz,1,22.2,42.3,2023-03-18T18:54:54.310Z,2023-03-19T03:45:42Z,,,,,,,,,,,,,,,,,,,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881637,459,1,2,65,27,ehd2iemqmschhj2ec0vayztzz,1,22.2,42.3,2023-03-18T18:54:54.340Z,2023-03-19T03:45:45Z,4107089019,140,60.7,4107089017,56,Right,4107089023,212,45.7,4107089021,141,10.8,4108625901,178,,4107089025,213,5.8,4107089027,1,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881715,460,1,2,65,36,ehd2iemqmschhj2ec0vayztzz,0,88.8,18.9,2023-03-18T18:55:03.516Z,2023-03-19T03:45:48Z,4107089419,212,20.1,4107089417,141,47.9,4107089415,140,92.6,4108154075,20,,4107089421,213,1.4,4108625987,178,,4108154069,225,,4107089409,2,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,4107089413,56,Center,4108154071,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881725,721,52,2,65,37,9q0arba2kbnywth8bkxlhgmdr,1,8.7,51.5,2023-03-18T18:55:04.638Z,2023-03-19T03:45:52Z,4108626063,179,,4108154269,376,,,,,,,,,,,,,,,,,,,,6j3wbk9xlq4om4m8ih6b3tyvp,Kepa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881795,722,1,2,65,40,9q0arba2kbnywth8bkxlhgmdr,1,11.9,47.6,2023-03-18T18:55:06.936Z,2023-03-19T03:45:55Z,4107089863,123,,4108626151,178,,4107089871,212,25.3,4107089867,140,29.0,4107089869,141,21.4,4107089865,56,Back,4107089873,213,5.5,,,,6j3wbk9xlq4om4m8ih6b3tyvp,Kepa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881821,723,1,2,65,47,9q0arba2kbnywth8bkxlhgmdr,1,44.9,14.5,2023-03-18T18:55:14.376Z,2023-03-19T03:45:58Z,4107089969,212,12.0,4108626233,178,,4107089965,141,31.6,4107089973,213,1.8,4107089957,56,Back,4107089961,140,41.9,,,,,,,dczrgxyolp7lcz413wkz7ap61,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881845,724,1,2,65,49,9q0arba2kbnywth8bkxlhgmdr,1,44.5,30.7,2023-03-18T18:55:16.588Z,2023-03-19T03:46:01Z,4107090109,56,Center,4107090113,141,25.6,4107090111,140,54.3,4108626311,178,,4107090117,213,6.0,4107090115,212,10.9,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881879,725,1,2,65,51,9q0arba2kbnywth8bkxlhgmdr,1,54.1,31.7,2023-03-18T18:55:18.451Z,2023-03-19T03:46:15Z,4107090301,212,14.9,4108626649,178,,4107090303,213,2.2,4107090295,56,Back,4107090299,141,49.3,4107090297,140,45.6,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881935,726,1,2,65,54,9q0arba2kbnywth8bkxlhgmdr,1,53.7,54.6,2023-03-18T18:55:21.550Z,2023-03-19T03:46:17Z,4107090511,140,59.6,4107090513,141,86.3,4107090509,56,Left,4108626705,178,,4107090517,213,1.3,4107090515,212,22.4,,,,,,,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881957,727,1,2,65,58,9q0arba2kbnywth8bkxlhgmdr,0,70,88.4,2023-03-18T18:55:25.579Z,2023-03-19T03:46:21Z,4107090637,213,5.6,4107090635,212,21.8,4108626841,178,,4107090629,56,Center,4107090631,140,86.0,4107090627,155,,4107090633,141,68.0,,,,7usl4495egoptlrd762f0arbp,B. Chilwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881963,462,12,2,66,0,ehd2iemqmschhj2ec0vayztzz,1,11.4,34.2,2023-03-18T18:55:27.458Z,2023-03-19T03:46:27Z,4107090675,141,31.9,4107090677,212,7.1,4107090679,213,6.1,4108627069,178,,4107090697,15,,4107090671,56,Back,4107090673,140,18.0,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881969,728,61,2,66,2,9q0arba2kbnywth8bkxlhgmdr,0,69.5,74.3,2023-03-18T18:55:28.779Z,2023-03-19T03:46:39Z,4108627323,178,,4107090711,56,Center,,,,,,,,,,,,,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881979,463,49,2,66,2,ehd2iemqmschhj2ec0vayztzz,1,20.8,36.8,2023-03-18T18:55:29.533Z,2023-03-19T03:46:45Z,,,,,,,,,,,,,,,,,,,,,,,,,6og6s61vrg51rfqxk9cipylzp,M. Keane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521882069,464,1,2,66,4,ehd2iemqmschhj2ec0vayztzz,1,23.4,40.6,2023-03-18T18:55:31.113Z,2023-03-19T03:46:50Z,4107091141,56,Back,4107091143,140,27.3,4107091145,141,61.0,4107091147,212,14.5,4107091149,213,1.3,4108627525,178,,,,,,,,6og6s61vrg51rfqxk9cipylzp,M. Keane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521882107,465,1,2,66,12,ehd2iemqmschhj2ec0vayztzz,1,32.4,75.5,2023-03-18T18:55:39.172Z,2023-03-19T03:46:59Z,4107091415,213,3.5,4108627767,178,,4107091401,56,Back,4107091409,141,70.6,4107091413,212,8.9,4107091405,140,24.5,,,,,,,7qgt7sht6py670pt6t4wjhqay,D. McNeil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521882127,466,1,2,66,14,ehd2iemqmschhj2ec0vayztzz,1,26.2,67.2,2023-03-18T18:55:40.846Z,2023-03-19T03:47:04Z,4108627909,178,,4107091545,213,5.3,4107091539,140,29.9,4107091537,56,Back,4107091541,141,59.4,4107091543,212,6.6,,,,,,,8ro3lpzufz8ea9pa2j1jivqad,B. Godfrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521893021,527,1,2,66,16,ehd2iemqmschhj2ec0vayztzz,1,28.9,58.7,2023-03-18T18:55:42.786Z,2023-03-19T03:47:07Z,4107147613,140,36.4,4107147611,56,Back,4108627951,178,,4107147615,141,42.3,4107147617,212,13.7,4107147619,213,5.3,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521882171,467,1,2,66,17,ehd2iemqmschhj2ec0vayztzz,1,40.8,34.7,2023-03-18T18:55:44.662Z,2023-03-19T03:47:11Z,4107091829,56,Back,4107091831,140,44.8,4107091833,141,12.0,4108628037,178,,4107091839,213,5.0,4107091835,212,16.0,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521882193,468,1,2,66,24,ehd2iemqmschhj2ec0vayztzz,1,69.2,16,2023-03-18T18:55:51.451Z,2023-03-19T03:47:14Z,4107091953,56,Right,4108628121,178,,4107091961,213,4.7,4107091959,212,6.9,4107091957,141,5.8,4107091955,140,68.8,,,,,,,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521882219,469,1,2,66,26,ehd2iemqmschhj2ec0vayztzz,1,68.9,5.9,2023-03-18T18:55:53.427Z,2023-03-19T03:47:16Z,4107092103,56,Center,4107092105,140,69.9,4107092107,141,22.9,4108628217,178,,4107092109,212,11.6,4107092111,213,1.5,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521882243,470,1,2,66,29,ehd2iemqmschhj2ec0vayztzz,1,72.7,28.5,2023-03-18T18:55:56.038Z,2023-03-19T03:47:19Z,4107092195,141,58.2,4108628235,178,,4107092199,213,1.5,4107092197,212,20.3,4107092191,56,Center,4107092193,140,74.7,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521882259,471,1,2,66,31,ehd2iemqmschhj2ec0vayztzz,1,74.7,58.2,2023-03-18T18:55:58.491Z,2023-03-19T03:47:25Z,4107092283,141,72.7,4107092281,140,85.6,4108628341,178,,4107093607,210,15,4107092285,212,15.1,4107092287,213,0.7,4107092279,56,Center,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2521882267,472,15,2,66,33,ehd2iemqmschhj2ec0vayztzz,1,85.6,72.7,2023-03-18T18:56:00.580Z,2023-03-19T03:47:25Z,4107093627,29,,4107093233,72,,4107093629,55,471,4107093645,230,97.8,4107093237,82,,4107093635,103,19,4107092303,56,Center,4107093641,146,89.1,7qgt7sht6py670pt6t4wjhqay,D. McNeil,4107093633,102,53.1,4107093251,233,729,4107093637,215,,4107093639,328,4107093625,76,,4107092301,64,,4107093643,147,4107092299,22,4107093647,231,54.5,4108628449,178,,,,,67.9,,,,,,,,,
2521882257,729,10,2,66,34,9q0arba2kbnywth8bkxlhgmdr,1,10.4,28.5,2023-03-18T18:56:00.674Z,2023-03-19T03:47:29Z,4107093255,233,472,4108628525,178,,4107092275,94,,4107092277,56,Back,,,,,,,,,,,,,dczrgxyolp7lcz413wkz7ap61,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521882271,473,6,2,66,35,ehd2iemqmschhj2ec0vayztzz,1,88.8,74,2023-03-18T18:56:02.013Z,2023-03-19T03:47:30Z,4107092325,56,Center,4107092327,73,,4107092447,233,730,,,,,,,,,,,,,,,,7qgt7sht6py670pt6t4wjhqay,D. McNeil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521882285,730,6,2,66,35,9q0arba2kbnywth8bkxlhgmdr,0,11.2,26,2023-03-18T18:56:02.013Z,2023-03-19T03:47:30Z,4107092393,56,Back,4107092463,233,473,4107092395,73,,,,,,,,,,,,,,,,,7usl4495egoptlrd762f0arbp,B. Chilwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521882815,474,1,2,67,30,ehd2iemqmschhj2ec0vayztzz,1,99.5,99.5,2023-03-18T18:56:56.916Z,2023-03-19T04:21:53Z,4107095333,140,91.8,4107095341,1,,4107095327,155,,4107095329,223,,4107095323,2,,4107095337,212,36.1,4107095339,213,4.5,4107101893,154,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,4107095331,56,Center,4108157955,20,,4107095325,6,,4107101891,210,4108628591,178,,4107095335,141,47.7,,,,,,,,,,,13,1,,,,,,,,,,,
2521882831,475,44,2,67,31,ehd2iemqmschhj2ec0vayztzz,1,90.8,48.6,2023-03-18T18:56:58.515Z,2023-03-19T04:21:53Z,4107097011,233,734,4107095427,286,,4107095425,56,Center,,,,,,,,,,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521882987,734,44,2,67,31,9q0arba2kbnywth8bkxlhgmdr,0,9.2,51.4,2023-03-18T18:56:58.516Z,2023-03-19T03:47:45Z,4107096261,56,Back,4107096263,285,,4107097031,233,475,,,,,,,,,,,,,,,,dczrgxyolp7lcz413wkz7ap61,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521882887,476,13,2,67,31,ehd2iemqmschhj2ec0vayztzz,1,91.5,52,2023-03-18T18:56:58.578Z,2023-03-19T04:21:54Z,4107101901,15,,4107101921,328,,4107101917,102,25.7,4107101919,103,11.1,4107101903,75,,4107101923,146,93.0,4107101907,154,,4107101909,55,474,do3duah478rhz9cg2icde4h9m,A. Onana,4107101929,231,50.2,4107101927,230,98.5,4107095733,17,,4107095735,56,4108628773,388,,4107101925,147,45.7,4107101905,29,4107095845,153,4107101897,25,,,,,Center,,,,,,,,,,,,
2521882869,732,61,2,67,31,9q0arba2kbnywth8bkxlhgmdr,1,11.5,60.5,2023-03-18T18:56:58.652Z,2023-03-19T03:47:56Z,4107095621,56,Back,4108629299,388,,4108629297,15,,,,,,,,,,,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521882937,477,6,2,67,34,ehd2iemqmschhj2ec0vayztzz,1,91.6,49.9,2023-03-18T18:57:00.723Z,2023-03-19T03:48:07Z,4107096007,75,,4107096013,233,733,4107096005,56,Center,,,,,,,,,,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521882879,733,6,2,67,34,9q0arba2kbnywth8bkxlhgmdr,0,8.4,50.1,2023-03-18T18:57:00.723Z,2023-03-19T03:48:08Z,4107095681,56,Back,4107095683,73,,4107096047,233,477,,,,,,,,,,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521883067,478,1,2,68,4,ehd2iemqmschhj2ec0vayztzz,1,99.5,0.5,2023-03-18T18:57:30.924Z,2023-03-19T04:21:55Z,4107096651,212,39.9,4107096641,155,,4107096645,56,Center,4107096655,1,,4107096639,6,,4107096637,2,,4107096643,223,,4107096653,213,1.8,7qgt7sht6py670pt6t4wjhqay,D. McNeil,4108629817,178,,4107100729,154,,4107100727,210,15,4107096647,140,4107096649,141,57.7,4108159791,72,,,,,,,,,,,,91.2,1,,,,,,,,,,,
2521883889,482,44,2,68,6,ehd2iemqmschhj2ec0vayztzz,1,92.3,54.7,2023-03-18T18:57:33.130Z,2023-03-19T04:21:54Z,4107101141,233,735,4107100995,286,,4107100993,56,Center,,,,,,,,,,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521883059,735,44,2,68,6,9q0arba2kbnywth8bkxlhgmdr,0,7.7,45.3,2023-03-18T18:57:33.131Z,2023-03-19T03:49:23Z,4107096611,56,Back,4107096613,285,,4107101153,233,482,,,,,,,,,,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521883069,479,15,2,68,6,ehd2iemqmschhj2ec0vayztzz,1,91.2,57.7,2023-03-18T18:57:33.148Z,2023-03-19T04:21:55Z,4107100753,103,19,4107100761,147,54.2,4107096663,17,,4107142087,139,,4107100759,146,98.1,4108631891,388,,4107100757,100,,4107098593,82,,35jaxclh329duzefna708jk5x,J. Tarkowski,4107100751,102,53.2,4107100745,154,,4107100763,230,99.1,4107100765,231,4107100743,29,,4107100747,55,478,4107096665,56,4107100741,76,4107100739,15,,4107100737,25,,51.8,,,Center,1,4107100755,328,,,,,,
2521883763,481,61,2,68,7,ehd2iemqmschhj2ec0vayztzz,1,97.1,55.5,2023-03-18T18:57:33.936Z,2023-03-19T03:50:01Z,4107101367,228,,4108632063,388,,4108632061,15,,4107100209,56,Center,,,,,,,,,,,,,8g7clz1z04oqjxhg8xnqc7105,A. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521883083,480,16,2,68,7,ehd2iemqmschhj2ec0vayztzz,1,96.9,54.2,2023-03-18T18:57:34.489Z,2023-03-19T03:49:59Z,4107100015,29,,4108632447,388,,4107099105,328,,4108162485,395,98.8,4107100025,214,,4107100023,103,16.5,4107099101,15,,4107100029,231,51.8,8g7clz1z04oqjxhg8xnqc7105,A. Doucouré,4107100027,230,99.3,4107099111,375,68:07.280,4107096749,56,Center,4107096747,16,4107100017,55,479,4107100021,102,52.1,4107099107,374,4107099099,25,4107100013,76,,4108162487,396,52.9,,,,2023-03-18 18:57:33.949,,,,,,,,,
2521884029,736,1,2,69,52,9q0arba2kbnywth8bkxlhgmdr,1,50.3,49.9,2023-03-18T18:59:18.954Z,2023-03-19T03:50:28Z,4107101857,56,Back,4107101863,212,11.0,4107101859,140,40.7,4107101861,141,43.3,4107101867,279,G,4108633187,178,,4107101865,213,3.6,,,,4z60ztggqxzfbp8w9ijoqefop,João Félix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884041,737,1,2,69,54,9q0arba2kbnywth8bkxlhgmdr,1,41.1,33.8,2023-03-18T18:59:21.386Z,2023-03-19T03:50:38Z,4107101955,140,27.5,4107101959,212,17.0,4108633375,178,,4107101957,141,20.2,4107101961,213,3.7,4107101953,56,Back,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884075,738,1,2,69,57,9q0arba2kbnywth8bkxlhgmdr,1,26.8,17.2,2023-03-18T18:59:24.312Z,2023-03-19T03:50:40Z,4107102145,56,Back,4107102147,140,14.8,4107102149,141,49.4,4107102153,213,2.1,4108633413,178,,4107102151,212,25.3,,,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884089,739,1,2,70,0,9q0arba2kbnywth8bkxlhgmdr,1,14.8,49.4,2023-03-18T18:59:26.948Z,2023-03-19T03:50:43Z,4107102195,141,73.5,4107102197,212,18.8,4107102199,213,1.1,4107102193,140,23.5,4107102191,56,Back,4108633493,178,,,,,,,,6j3wbk9xlq4om4m8ih6b3tyvp,Kepa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884115,740,1,2,70,2,9q0arba2kbnywth8bkxlhgmdr,1,23.7,75,2023-03-18T18:59:28.915Z,2023-03-19T03:50:47Z,4107102327,212,15.7,4107102329,213,1.1,4107102325,141,95.4,4107102321,56,Back,4108633569,178,,4107102323,140,30.7,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884127,741,1,2,70,4,9q0arba2kbnywth8bkxlhgmdr,0,30.8,95.6,2023-03-18T18:59:30.805Z,2023-03-19T03:50:49Z,4108633623,178,,4107102403,140,62.8,4107102411,1,,4107102405,141,100.0,4107102407,212,33.8,4107102401,56,Left,4107102409,213,0.1,,,,7usl4495egoptlrd762f0arbp,B. Chilwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884399,483,5,2,70,6,ehd2iemqmschhj2ec0vayztzz,1,34.3,-1.7,2023-03-18T18:59:33.552Z,2023-03-19T03:50:52Z,4107103921,347,,4107103927,233,742,4107103919,56,Back,,,,,,,,,,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884137,742,5,2,70,6,9q0arba2kbnywth8bkxlhgmdr,0,65.7,101.7,2023-03-18T18:59:33.552Z,2023-03-19T03:50:52Z,4107102455,56,Left,4107103947,233,483,4107102459,347,,,,,,,,,,,,,,,,,7usl4495egoptlrd762f0arbp,B. Chilwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884421,484,1,2,70,32,ehd2iemqmschhj2ec0vayztzz,0,36.5,0,2023-03-18T18:59:59.311Z,2023-03-19T03:50:56Z,4107104083,213,0.3,4107104073,107,,4107104081,212,18.7,4107104075,56,Right,4107104079,141,6.3,4107104077,140,53.5,,,,,,,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884427,743,44,2,70,34,9q0arba2kbnywth8bkxlhgmdr,1,39.4,92.6,2023-03-18T19:00:00.729Z,2023-03-19T04:21:56Z,4107104107,233,485,4107104101,56,Back,4107104103,285,,,,,,,,,,,,,,,,,7usl4495egoptlrd762f0arbp,B. Chilwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884423,485,44,2,70,34,ehd2iemqmschhj2ec0vayztzz,0,60.6,7.4,2023-03-18T19:00:00.730Z,2023-03-19T03:50:59Z,4107104189,233,743,4107104089,286,,4107104087,56,Right,,,,,,,,,,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884435,744,1,2,70,34,9q0arba2kbnywth8bkxlhgmdr,0,34.1,94.5,2023-03-18T19:00:00.793Z,2023-03-19T04:21:56Z,4107104163,140,38.3,4107104159,3,,4108633991,388,,4107104161,56,Back,4107104165,141,100.0,4107104167,212,6.4,4107104169,213,0.8,,,,7usl4495egoptlrd762f0arbp,B. Chilwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884473,486,5,2,70,34,ehd2iemqmschhj2ec0vayztzz,1,55.2,-1.7,2023-03-18T19:00:01.491Z,2023-03-19T03:51:03Z,4107104387,347,,4107104385,56,Right,4107104395,233,745,,,,,,,,,,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884449,745,5,2,70,34,9q0arba2kbnywth8bkxlhgmdr,0,44.8,101.7,2023-03-18T19:00:01.491Z,2023-03-19T03:51:03Z,4107104445,233,486,4107104269,347,,4107104267,56,Back,,,,,,,,,,,,,,,,7usl4495egoptlrd762f0arbp,B. Chilwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884505,487,1,2,70,41,ehd2iemqmschhj2ec0vayztzz,1,53.9,0,2023-03-18T19:00:08.373Z,2023-03-19T03:51:07Z,4107104617,212,9.2,4107104619,213,1.4,4107104615,141,12.0,4107104613,140,55.5,4107104609,107,,4107104611,56,Right,,,,,,,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884523,488,1,2,70,42,ehd2iemqmschhj2ec0vayztzz,0,54,7.5,2023-03-18T19:00:09.290Z,2023-03-19T03:51:16Z,4107104693,212,36.4,4107104685,155,,4107104687,56,Center,4107104691,141,24.6,4107104689,140,86.9,4107104953,189,,4107104695,213,0.3,4107104697,1,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,4108634393,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884527,746,52,2,70,46,9q0arba2kbnywth8bkxlhgmdr,1,12.2,74.2,2023-03-18T19:00:13.268Z,2023-03-19T03:51:21Z,4108172925,377,,4108634537,178,,,,,,,,,,,,,,,,,,,,6j3wbk9xlq4om4m8ih6b3tyvp,Kepa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884639,747,1,2,70,55,9q0arba2kbnywth8bkxlhgmdr,1,13.3,51.6,2023-03-18T19:00:22.370Z,2023-03-19T03:51:24Z,4107105223,212,10.3,4107105215,123,,4107105219,140,13.3,4107105217,56,Back,4107105221,141,66.8,4107105225,213,1.6,4108634569,178,,,,,6j3wbk9xlq4om4m8ih6b3tyvp,Kepa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884649,748,1,2,70,57,9q0arba2kbnywth8bkxlhgmdr,1,13.1,69.3,2023-03-18T19:00:24.099Z,2023-03-19T03:51:28Z,4107105295,56,Back,4108634677,178,,4107105297,140,20.4,4107105299,141,90.9,4107105303,213,1.1,4107105301,212,16.6,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884671,749,1,2,70,59,9q0arba2kbnywth8bkxlhgmdr,1,20.4,90.9,2023-03-18T19:00:26.442Z,2023-03-19T03:51:33Z,4107105415,56,Back,4107105423,213,0.6,4107105417,140,26.2,4107105419,141,96.6,4107105421,212,7.2,4108634761,178,,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884723,750,1,2,71,1,9q0arba2kbnywth8bkxlhgmdr,1,26.2,96.6,2023-03-18T19:00:28.307Z,2023-03-19T03:51:36Z,4107105719,140,34.4,4107105717,56,Back,4107105723,212,9.0,4107105721,141,92.6,4108634879,178,,4107105725,213,6.0,,,,,,,7usl4495egoptlrd762f0arbp,B. Chilwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
