id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/14/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId
2528656073,296,45,1,44,11,avxknfz4f6ob0rv9dbnxdzde0,0,54,37.9,2023-04-04T19:30:07.672Z,2023-04-05T01:02:56Z,4163805985,56,Center,4163806091,233,379,4163805987,285,,,,,,,,,,,,,,,,,6v1o4s2acog9guff3folo1jh1,J. Vardy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528656085,379,3,1,44,11,b496gs285it6bheuikox6z9mj,1,46,62.1,2023-04-04T19:30:07.672Z,2023-04-05T01:02:56Z,4164063025,465,,4163806035,56,Back,4163806037,286,,4163806077,233,296,4164301317,178,,,,,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528656089,380,50,1,44,13,b496gs285it6bheuikox6z9mj,1,43.6,56.6,2023-04-04T19:30:08.795Z,2023-04-05T01:03:02Z,4163806185,233,297,4163806053,286,,4163806051,56,Back,,,,,,,,,,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528656105,297,7,1,44,13,avxknfz4f6ob0rv9dbnxdzde0,1,56.4,43.4,2023-04-04T19:30:09.007Z,2023-04-05T01:03:05Z,4163806177,233,380,4164063131,383,,4163806159,285,,4163806157,56,Center,4164301413,178,,,,,,,,,,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528656109,298,49,1,44,15,avxknfz4f6ob0rv9dbnxdzde0,1,56.8,37.1,2023-04-04T19:30:10.717Z,2023-04-05T01:03:08Z,,,,,,,,,,,,,,,,,,,,,,,,,6v1o4s2acog9guff3folo1jh1,J. Vardy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528656113,299,1,1,44,15,avxknfz4f6ob0rv9dbnxdzde0,0,56.8,37.1,2023-04-04T19:30:10.747Z,2023-04-05T01:03:11Z,4164301529,178,,4164063215,4,,4163806201,212,38.9,4163806205,1,,4163806195,56,Center,4163806203,213,0.4,4163806197,140,90.3,4163806199,141,61.6,6v1o4s2acog9guff3folo1jh1,J. Vardy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528656125,381,54,1,44,17,b496gs285it6bheuikox6z9mj,1,11.4,37.2,2023-04-04T19:30:13.296Z,2023-04-05T01:03:16Z,4163806311,232,,4164301565,389,,,,,,,,,,,,,,,,,,,,3zl1q2gk6tdmzirsyfgm38no5,E. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528656149,382,52,1,44,18,b496gs285it6bheuikox6z9mj,1,11.4,37.2,2023-04-04T19:30:13.682Z,2023-04-05T01:03:20Z,4164063239,376,,4164301611,389,,,,,,,,,,,,,,,,,,,,3zl1q2gk6tdmzirsyfgm38no5,E. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528656213,383,80,1,44,23,b496gs285it6bheuikox6z9mj,0,13.1,41.6,2023-04-04T19:30:19.615Z,2023-04-05T01:03:26Z,4164301695,178,,4163806905,189,,,,,,,,,,,,,,,,,,,,3zl1q2gk6tdmzirsyfgm38no5,E. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528656235,384,1,1,44,26,b496gs285it6bheuikox6z9mj,1,13.1,44.7,2023-04-04T19:30:22.195Z,2023-04-05T01:03:35Z,4163806771,140,20.5,4164301849,178,,4163806775,212,8.1,4163806773,141,41.2,4163806777,213,6.0,4163806769,56,Back,,,,,,,3zl1q2gk6tdmzirsyfgm38no5,E. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528656263,385,1,1,44,29,b496gs285it6bheuikox6z9mj,1,20.7,41,2023-04-04T19:30:24.867Z,2023-04-05T01:03:38Z,4163806895,140,26.5,4163806893,56,Back,4163806899,212,9.9,4163806897,141,52.5,4163806901,213,0.9,4164301961,178,,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528656423,386,1,1,44,34,b496gs285it6bheuikox6z9mj,1,31.6,53.6,2023-04-04T19:30:29.733Z,2023-04-05T01:03:40Z,4163807723,212,17.7,4163807725,213,4.8,4163807717,56,Back,4163807719,140,32.3,4163807721,141,27.6,4164301999,178,,,,,,,,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528656475,387,1,1,44,47,b496gs285it6bheuikox6z9mj,1,43.9,47.5,2023-04-04T19:30:42.930Z,2023-04-05T01:03:43Z,4163807991,56,Back,4163807995,141,68.4,4163807993,140,44.6,4163807997,212,14.2,4163807999,213,1.5,4164302059,178,,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528656497,388,1,1,44,51,b496gs285it6bheuikox6z9mj,1,48.4,69.4,2023-04-04T19:30:47.082Z,2023-04-05T01:03:46Z,4164302107,178,,4163808121,212,21.3,4163808119,141,93.1,4163808117,140,61.6,4163808115,56,Left,4163808123,213,0.9,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528656511,389,1,1,44,54,b496gs285it6bheuikox6z9mj,1,63.6,93.4,2023-04-04T19:30:49.961Z,2023-04-05T01:03:50Z,4164302193,178,,4163808201,140,70.8,4163808207,213,5.8,4163808199,56,Left,4163808203,141,88.2,4163808205,212,8.3,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528656527,390,1,1,44,55,b496gs285it6bheuikox6z9mj,1,70.8,88.2,2023-04-04T19:30:50.792Z,2023-04-05T01:03:52Z,4163808291,140,67.3,4163808331,156,,4163808293,141,91.7,4163808297,213,2.6,4163808295,212,4.4,4163808289,56,Left,4164302215,178,,,,,5m0j33eoa5c8pqlr0tdf7undh,O. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528656571,391,1,1,44,56,b496gs285it6bheuikox6z9mj,1,66.7,91.1,2023-04-04T19:30:52.212Z,2023-04-05T01:03:54Z,4163808571,56,Left,4163808575,141,80.3,4163808573,140,61.9,4163808577,212,8.9,4163808579,213,4.1,4164302251,178,,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528656639,392,1,1,44,59,b496gs285it6bheuikox6z9mj,1,61.2,79.1,2023-04-04T19:30:55.157Z,2023-04-05T01:03:58Z,4164302331,178,,4163808921,212,21.6,4163808917,140,55.1,4163808919,141,48.8,4163808923,213,4.4,4163808915,56,Center,,,,,,,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528656721,393,1,1,45,3,b496gs285it6bheuikox6z9mj,1,57.9,38.2,2023-04-04T19:30:58.703Z,2023-04-05T01:04:00Z,4163809335,140,72.5,4163809341,213,5.3,4163809333,56,Right,4163809339,212,25.9,4163809337,141,7.5,4164302387,178,,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528704435,857,3,1,45,7,b496gs285it6bheuikox6z9mj,0,81.5,11,2023-04-04T19:31:03.046Z,2023-04-05T01:04:10Z,4164063711,467,bwai2k262meugz2fj7s2g58iy,4164302617,178,,4164063705,56,Right,4164063707,286,,4164063709,465,,,,,,,,,,,4jyrztlaueae7eg18kuvxa489,L. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528656691,300,70,1,45,8,avxknfz4f6ob0rv9dbnxdzde0,1,0,0,2023-04-04T19:31:03.953Z,2023-04-04T19:31:32Z,4163809231,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528656727,394,1,1,45,10,b496gs285it6bheuikox6z9mj,0,77.4,11.7,2023-04-04T19:31:05.971Z,2023-04-05T01:04:18Z,4163809389,140,74.6,4164302711,178,,4163809387,56,Right,4163809489,233,301,4163809487,236,,4163809393,212,3.1,4163809395,213,2.8,4163809493,286,,4jyrztlaueae7eg18kuvxa489,L. Bailey,4163809391,141,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528656735,301,74,1,45,10,avxknfz4f6ob0rv9dbnxdzde0,1,29.5,74.8,2023-04-04T19:31:06.134Z,2023-04-05T01:04:23Z,4163809463,285,,4164302807,178,,4163809511,233,394,4163809461,56,Back,,,,,,,,,,,,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528656757,395,1,1,45,13,b496gs285it6bheuikox6z9mj,1,66.9,9.5,2023-04-04T19:31:08.955Z,2023-04-05T01:04:30Z,4163809569,140,56.5,4163809567,56,Center,4163809575,213,2.3,4164302907,178,,4163809573,212,16.6,4163809571,141,27.8,,,,,,,7paw998ux29k7hx4t1g0wu85x,A. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528656801,396,1,1,45,15,b496gs285it6bheuikox6z9mj,1,57.1,29,2023-04-04T19:31:11.088Z,2023-04-05T01:04:33Z,4163809775,56,Center,4163809779,141,61.4,4163809781,212,22.3,4163809777,140,60.3,4164302937,178,,4163809783,213,1.4,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528656837,397,1,1,45,20,b496gs285it6bheuikox6z9mj,1,60.6,63.7,2023-04-04T19:31:15.685Z,2023-04-05T01:04:36Z,4163810021,141,48.5,4163810025,213,5.0,4163810019,140,63.0,4163810017,56,Center,4164303043,178,,4163810023,212,10.6,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528656885,398,1,1,45,23,b496gs285it6bheuikox6z9mj,1,65.9,49.2,2023-04-04T19:31:19.142Z,2023-04-05T01:04:37Z,4164303091,178,,4163810299,56,Left,4163810295,155,,4163810311,1,,4163810307,212,34.3,4163810309,213,1.1,4163810303,140,79.7,4163810305,141,94.9,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528656921,399,1,1,45,29,b496gs285it6bheuikox6z9mj,1,87.5,90.2,2023-04-04T19:31:24.934Z,2023-04-05T01:04:40Z,4164303157,178,,4163810511,212,13.1,4163810513,213,3.9,4163810507,140,78.6,4163810509,141,76.8,4163810505,56,Center,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528656943,400,1,1,45,31,b496gs285it6bheuikox6z9mj,0,78.8,74.7,2023-04-04T19:31:27.489Z,2023-04-05T01:04:42Z,4164303183,178,,4163810619,141,62.5,4163810617,140,96.3,4163810623,213,5.9,4163810615,56,Center,4163810621,212,20.2,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528656957,302,52,1,45,34,avxknfz4f6ob0rv9dbnxdzde0,1,4.9,36.5,2023-04-04T19:31:30.017Z,2023-04-05T01:04:46Z,4164303243,389,,4164063965,376,,,,,,,,,,,,,,,,,,,,bm9qgspytvdwy514kk6ytztg5,D. Iversen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528657237,303,1,1,45,53,avxknfz4f6ob0rv9dbnxdzde0,0,13.9,47.7,2023-04-04T19:31:48.929Z,2023-04-05T01:04:51Z,4163812331,213,0.1,4163812333,1,,4163812321,199,,4163812323,56,Center,4163812329,212,50.3,4163812327,141,54.9,4163812325,140,61.6,,,,bm9qgspytvdwy514kk6ytztg5,D. Iversen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528657251,401,12,1,45,57,b496gs285it6bheuikox6z9mj,1,33.7,37.2,2023-04-04T19:31:53.090Z,2023-04-05T01:04:58Z,4163812387,213,6.0,4163812383,141,29.6,4163812385,212,21.0,4163812401,15,,4164303445,178,,4163812379,140,53.1,4163812377,56,Center,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528657267,402,44,1,45,59,b496gs285it6bheuikox6z9mj,1,56.4,30.4,2023-04-04T19:31:55.611Z,2023-04-05T01:45:26Z,4163812449,286,,4163812447,56,Center,4163812469,233,304,,,,,,,,,,,,,,,,4jyrztlaueae7eg18kuvxa489,L. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528657263,304,44,1,45,59,avxknfz4f6ob0rv9dbnxdzde0,0,43.6,69.6,2023-04-04T19:31:55.612Z,2023-04-05T01:05:02Z,4163812439,56,Back,4163812443,285,,4163812501,233,402,,,,,,,,,,,,,,,,6tma6gvgf6xphc5gm2el35vbp,W. Ndidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528657275,403,1,1,45,59,b496gs285it6bheuikox6z9mj,0,53.1,29.6,2023-04-04T19:31:55.632Z,2023-04-05T01:45:27Z,4163812509,56,Right,4163812507,168,,4163812519,212,14.0,4163812505,3,,4164303623,388,,4163812523,213,5.2,4163812515,141,11.1,4163812511,140,58.9,4jyrztlaueae7eg18kuvxa489,L. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528657311,305,1,1,46,2,avxknfz4f6ob0rv9dbnxdzde0,0,34.2,85.5,2023-04-04T19:31:58.109Z,2023-04-05T01:05:23Z,4163812731,141,85.2,4163812735,213,6.3,4163812733,212,30.2,4163812725,56,Left,4164304023,178,,4163812729,140,63.0,4163812723,155,,,,,bwai2k262meugz2fj7s2g58iy,V. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528657343,404,4,1,46,5,b496gs285it6bheuikox6z9mj,1,35.6,14.7,2023-04-04T19:32:01.601Z,2023-04-05T01:05:30Z,4163812901,152,,4163812899,56,Back,4163812897,13,,4163812903,265,,4163812905,286,,4163812997,233,306,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528657355,306,4,1,46,5,avxknfz4f6ob0rv9dbnxdzde0,0,64.4,85.3,2023-04-04T19:32:01.602Z,2023-04-05T01:05:29Z,4163812961,56,Left,4163813009,233,404,4163812967,285,,4163812963,152,,4163812965,265,,4163812959,13,,4164304187,178,,,,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528657781,405,1,1,46,39,b496gs285it6bheuikox6z9mj,1,35.8,22.5,2023-04-04T19:32:35.564Z,2023-04-05T05:23:35Z,4164304311,178,,4163815281,212,24.8,4163816519,189,,4163815283,213,1.7,4163815273,152,,4163815277,140,33.3,4163815279,141,58.8,4163815275,56,Back,8qys6qtdwgsycxducl062zld5,E. Konsa,4163815271,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528657789,406,1,1,46,42,b496gs285it6bheuikox6z9mj,1,31.2,39.4,2023-04-04T19:32:38.120Z,2023-04-05T05:24:49Z,4163815325,140,48.3,4164307539,178,,4163815323,56,Back,4163815329,212,20.3,4163815327,141,53.4,4163816547,189,,4163815331,213,0.5,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528798367,2058,1,1,46,44,b496gs285it6bheuikox6z9mj,1,49.2,52.2,2023-04-04T19:32:40.379Z,2023-04-05T05:24:34Z,4164572881,212,24.2,4164572885,213,1.2,4164572889,178,,4164572879,141,85.3,4164572877,140,57.6,4164572875,56,Left,,,,,,,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528657807,407,1,1,46,50,b496gs285it6bheuikox6z9mj,1,62.4,89.1,2023-04-04T19:32:46.044Z,2023-04-05T01:07:47Z,4163815439,56,Left,4163815449,212,9.0,4163815445,141,79.4,4164307743,178,,4163815453,213,4.0,4163815441,140,56.6,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528657839,408,1,1,46,52,b496gs285it6bheuikox6z9mj,1,57.2,78,2023-04-04T19:32:48.466Z,2023-04-05T01:08:10Z,4163815647,213,4.8,4163815643,212,11.3,4163815631,56,Center,4164308417,178,,4163815637,141,61.4,4163815633,140,58.1,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528657897,409,1,1,46,56,b496gs285it6bheuikox6z9mj,1,60.6,61,2023-04-04T19:32:51.883Z,2023-04-05T01:08:12Z,4164308513,178,,4163815903,213,1.0,4163815899,212,9.2,4163815893,56,Center,4163815897,141,72.4,4163815895,140,65.3,,,,,,,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528657895,307,30,1,46,57,avxknfz4f6ob0rv9dbnxdzde0,1,0,0,2023-04-04T19:32:53.178Z,2023-04-05T01:08:21Z,4163815891,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528657899,410,30,1,46,57,b496gs285it6bheuikox6z9mj,1,0,0,2023-04-04T19:32:53.178Z,2023-04-05T01:08:21Z,4163815909,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664929,309,32,2,45,0,avxknfz4f6ob0rv9dbnxdzde0,1,0,0,2023-04-04T19:48:22.158Z,2023-04-05T00:12:18Z,4163855115,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664947,412,32,2,45,0,b496gs285it6bheuikox6z9mj,1,0,0,2023-04-04T19:48:22.158Z,2023-04-04T19:48:24Z,4163855223,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664955,310,1,2,45,0,avxknfz4f6ob0rv9dbnxdzde0,1,50.1,50,2023-04-04T19:48:22.330Z,2023-04-05T00:49:22Z,4164283703,178,,4163855257,56,Back,4163855259,140,39.4,4163855261,141,47.2,4163855265,213,3.3,4163855267,279,S,4163855263,212,11.4,,,,7wu5l9m2kt30c4nifxdi3btg5,N. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664979,311,1,2,45,2,avxknfz4f6ob0rv9dbnxdzde0,1,40.9,47.7,2023-04-04T19:48:24.757Z,2023-04-05T00:49:27Z,4163855401,1,,4163855389,56,Right,4163855385,155,,4163855399,213,5.6,4163855393,140,71.5,4163855397,212,41.8,4164283947,178,,4163855395,141,8.3,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664983,312,44,2,45,5,avxknfz4f6ob0rv9dbnxdzde0,1,69.2,9.4,2023-04-04T19:48:27.620Z,2023-04-05T01:45:27Z,4163855419,56,Right,4163855423,233,413,4163855421,286,,,,,,,,,,,,,,,,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664973,413,44,2,45,5,b496gs285it6bheuikox6z9mj,0,30.8,90.6,2023-04-04T19:48:27.621Z,2023-04-05T00:51:26Z,4163855367,56,Back,4163855369,285,,4163855437,233,312,,,,,,,,,,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664993,313,1,2,45,5,avxknfz4f6ob0rv9dbnxdzde0,0,71.6,8.1,2023-04-04T19:48:27.710Z,2023-04-05T01:45:27Z,4164288223,388,,4163855453,212,4.7,4163855455,213,0.8,4163855445,3,,4163855449,140,74.7,4163855447,56,Right,4163855451,141,13.0,,,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664997,414,49,2,45,6,b496gs285it6bheuikox6z9mj,1,28.7,86.5,2023-04-04T19:48:28.675Z,2023-04-05T00:51:47Z,,,,,,,,,,,,,,,,,,,,,,,,,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665003,415,1,2,45,7,b496gs285it6bheuikox6z9mj,1,28.7,86.5,2023-04-04T19:48:29.158Z,2023-04-05T00:51:54Z,4164288495,178,,4163855515,213,2.4,4163855509,140,21.9,4163855507,56,Back,4163855513,212,9.4,4163855511,141,95.4,,,,,,,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665053,416,1,2,45,9,b496gs285it6bheuikox6z9mj,0,21.7,95.5,2023-04-04T19:48:31.344Z,2023-04-05T00:51:58Z,4163855751,141,92.6,4163855749,140,52.5,4164288587,178,,4163855747,56,Left,4163855745,157,,4163855755,213,6.2,4163855753,212,32.4,4163855757,1,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665075,314,1,2,45,12,avxknfz4f6ob0rv9dbnxdzde0,1,47.4,8.4,2023-04-04T19:48:34.668Z,2023-04-05T00:52:04Z,4163855871,56,Right,4163855877,212,23.9,4163855873,140,69.9,4163855879,213,0.2,4163855875,141,14.1,4163855869,3,,4164288761,178,,,,,dfqpevw7bneap02x7mxo74pgp,H. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665083,315,44,2,45,14,avxknfz4f6ob0rv9dbnxdzde0,1,69.4,16,2023-04-04T19:48:37.152Z,2023-04-05T01:45:28Z,4163855925,233,417,4163855907,286,,4163855905,56,Right,,,,,,,,,,,,,,,,6v1o4s2acog9guff3folo1jh1,J. Vardy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665079,417,44,2,45,14,b496gs285it6bheuikox6z9mj,0,30.6,84,2023-04-04T19:48:37.153Z,2023-04-05T00:52:13Z,4163855929,233,315,4163855897,56,Back,4163855899,285,,,,,,,,,,,,,,,,,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665087,316,1,2,45,15,avxknfz4f6ob0rv9dbnxdzde0,0,66.8,15.1,2023-04-04T19:48:37.232Z,2023-04-05T01:45:28Z,4163855935,168,,4163855937,56,Right,4163855939,140,68.8,4163855933,3,,4163855945,213,0.1,4164289527,388,,4163855943,212,2.1,4163855941,141,15.5,6v1o4s2acog9guff3folo1jh1,J. Vardy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528666639,452,61,2,45,15,b496gs285it6bheuikox6z9mj,1,30.5,75.4,2023-04-04T19:48:37.270Z,2023-04-05T00:52:38Z,4163864959,56,Back,4164289817,388,,4164289813,15,,,,,,,,,,,,,,,,,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665117,418,1,2,45,16,b496gs285it6bheuikox6z9mj,0,27.1,73,2023-04-04T19:48:38.692Z,2023-04-05T00:52:42Z,4164289893,178,,4163856115,56,Center,4163856123,213,0.1,4163856125,1,,4163856117,140,60.8,4163856119,141,78.3,4163856113,157,,4163856121,212,35.6,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665151,317,1,2,45,20,avxknfz4f6ob0rv9dbnxdzde0,0,40,28.3,2023-04-04T19:48:42.579Z,2023-04-05T00:52:51Z,4164290179,388,,4163856279,56,Center,4163856277,3,,4163856285,212,27.6,4163856283,141,26.9,4163856287,213,6.2,4163856281,140,66.3,,,,dfqpevw7bneap02x7mxo74pgp,H. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665167,419,1,2,45,23,b496gs285it6bheuikox6z9mj,0,34.2,81.3,2023-04-04T19:48:45.254Z,2023-04-05T00:53:21Z,4164291055,178,,4163856369,141,70.7,4163856363,3,,4163856367,140,45.1,4163856365,56,Back,4163856373,213,5.7,4163856371,212,13.5,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
