id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/11/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist
2442647755,577,7,2,70,18,1qtaiy11gswx327s0vkibf70n,1,39,80.4,2022-08-06T15:30:06.036Z,2022-08-07T00:15:11Z,3689748389,178,,3689336839,383,,3687888079,233,734,3687887973,285,,3687887971,56,Back,,,,,,,,,,dcq0nu7mmecab5djjwg0n8ktm,L. O'Brien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442645343,552,49,2,70,20,1qtaiy11gswx327s0vkibf70n,1,35,84.8,2022-08-06T15:30:07.968Z,2022-08-07T00:15:22Z,,,,,,,,,,,,,,,,,,,,,,,,,dcq0nu7mmecab5djjwg0n8ktm,L. O'Brien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442645519,553,4,2,70,20,1qtaiy11gswx327s0vkibf70n,1,40.5,81.3,2022-08-06T15:30:08.034Z,2022-08-07T00:15:27Z,3687875315,286,,3687875301,13,,3689337687,265,,3687875391,233,735,3687875311,152,,3687875309,56,Back,,,,,,,dcq0nu7mmecab5djjwg0n8ktm,L. O'Brien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442645421,735,4,2,70,20,7vn2i2kd35zuetw6b38gw9jsz,0,59.5,18.7,2022-08-06T15:30:08.035Z,2022-08-07T00:15:27Z,3687874777,152,,3689337515,265,,3687874781,285,,3687875409,233,553,3687874775,56,Right,3687874773,13,,3689749185,178,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442645659,554,1,2,70,31,1qtaiy11gswx327s0vkibf70n,1,41.6,96.5,2022-08-06T15:30:18.956Z,2022-08-07T00:15:34Z,3687876209,141,92.6,3687876211,212,8.0,3689749507,178,,3687876207,140,34.4,3687876201,5,,3687876213,213,3.5,3687876203,152,,3687876205,56,Back,5f72vvw62zdlyrj3mwux2udat,J. Lingard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442645731,555,1,2,70,33,1qtaiy11gswx327s0vkibf70n,1,34.5,91.5,2022-08-06T15:30:21.031Z,2022-08-07T00:15:39Z,3687876617,212,16.9,3687876611,140,26.7,3687876609,56,Back,3689749797,178,,3687876613,141,69.8,3687876621,213,4.2,,,,,,,12cgiy0t282ywdbr5j78hrxsl,S. McKenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442645767,556,1,2,70,35,1qtaiy11gswx327s0vkibf70n,1,26.7,69.8,2022-08-06T15:30:23.205Z,2022-08-07T00:15:47Z,3687876847,56,Back,3687876851,141,35.9,3689750315,178,,3687876849,140,20.2,3687876853,212,24.0,3687876855,213,4.4,,,,,,,9rf5uk6c2wce30b9wkmu3iuad,M. Niakhaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442645877,557,1,2,70,39,1qtaiy11gswx327s0vkibf70n,0,21.1,35,2022-08-06T15:30:26.371Z,2022-08-07T00:15:53Z,3687877455,140,68.1,3687877463,1,,3687877457,141,24.5,3689750661,178,,3687877451,56,Center,3687877447,155,,3687877461,213,6.1,3687877459,212,49.9,5z8ycnd0smdkumi5fgtzf7c9h,D. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442645931,736,1,2,70,42,7vn2i2kd35zuetw6b38gw9jsz,0,30.9,72.6,2022-08-06T15:30:29.712Z,2022-08-07T00:15:59Z,3687877735,141,83.3,3687877733,140,44.1,3687877729,3,,3689750993,388,,3687877737,212,15.7,3687877731,56,Back,3687877739,213,0.5,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442646011,558,50,2,70,46,1qtaiy11gswx327s0vkibf70n,1,64.8,4.4,2022-08-06T15:30:33.566Z,2022-08-07T00:16:09Z,3687879453,233,737,3687879041,286,,3687878133,56,Right,,,,,,,,,,,,,,,,3mgjcyaseuexxlssgatjgsand,N. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442646087,737,7,2,70,46,7vn2i2kd35zuetw6b38gw9jsz,1,35.2,95.6,2022-08-06T15:30:33.644Z,2022-08-07T00:16:14Z,3687878537,56,Back,3689339129,167,,3687879367,233,558,3687879347,285,,3689338897,385,,3689751801,178,,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442646177,559,5,2,70,46,1qtaiy11gswx327s0vkibf70n,1,64.4,-1,2022-08-06T15:30:33.951Z,2022-08-07T00:16:17Z,3687879017,56,Right,3687879117,233,738,3687879019,347,,,,,,,,,,,,,,,,,3mgjcyaseuexxlssgatjgsand,N. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442646103,738,5,2,70,46,7vn2i2kd35zuetw6b38gw9jsz,0,35.6,101,2022-08-06T15:30:33.951Z,2022-08-07T00:16:18Z,3687878611,56,Back,3687878613,347,,3687879161,233,559,,,,,,,,,,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442646255,560,1,2,70,53,1qtaiy11gswx327s0vkibf70n,1,66,0,2022-08-06T15:30:40.656Z,2022-08-07T00:16:23Z,3687879481,141,11.5,3687879475,107,,3687879479,140,65.2,3687879485,213,1.7,3687879483,212,8.7,3687879477,56,Right,,,,,,,3mgjcyaseuexxlssgatjgsand,N. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442646281,561,1,2,70,54,1qtaiy11gswx327s0vkibf70n,1,65.2,11.5,2022-08-06T15:30:41.917Z,2022-08-07T00:16:28Z,3687879655,56,Right,3689752609,178,,3687879663,213,4.2,3687879657,140,61.7,3687879661,212,6.9,3687879659,141,2.9,,,,,,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442646337,562,1,2,70,55,1qtaiy11gswx327s0vkibf70n,1,61.7,2.9,2022-08-06T15:30:43.206Z,2022-08-07T00:16:32Z,3687879981,140,38.2,3687879993,213,2.9,3687879989,212,25.4,3687879985,141,11.6,3689752835,178,,3687879977,56,Back,,,,,,,3mgjcyaseuexxlssgatjgsand,N. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442646405,563,1,2,70,58,1qtaiy11gswx327s0vkibf70n,1,38.2,11.6,2022-08-06T15:30:45.703Z,2022-08-07T00:16:38Z,3687880371,212,28.7,3687880365,56,Back,3687880373,213,2.0,3689753091,178,,3687880369,141,50.7,3687880367,140,27.9,,,,,,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442646579,564,1,2,71,1,1qtaiy11gswx327s0vkibf70n,1,27.9,50.7,2022-08-06T15:30:48.776Z,2022-08-07T00:16:46Z,3689753497,178,,3687881343,56,Back,3687881355,212,15.3,3687881353,141,37.7,3687881349,140,39.8,3687881357,213,5.7,,,,,,,9rf5uk6c2wce30b9wkmu3iuad,M. Niakhaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442646653,565,1,2,71,6,1qtaiy11gswx327s0vkibf70n,1,45.2,56.7,2022-08-06T15:30:54.167Z,2022-08-07T00:16:52Z,3689753865,178,,3687881781,141,85.7,3687881777,56,Back,3687881785,213,1.8,3687881783,212,20.3,3687881779,140,40.7,,,,,,,dcq0nu7mmecab5djjwg0n8ktm,L. O'Brien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442646849,566,1,2,71,8,1qtaiy11gswx327s0vkibf70n,1,40.7,85.7,2022-08-06T15:30:56.150Z,2022-08-07T00:16:59Z,3687882869,56,Left,3687882873,141,79.8,3687882875,212,23.9,3687882871,140,63.1,3689754321,178,,3687882879,213,6.1,,,,,,,12cgiy0t282ywdbr5j78hrxsl,S. McKenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442646921,567,1,2,71,16,1qtaiy11gswx327s0vkibf70n,1,69.3,74.7,2022-08-06T15:31:04.198Z,2022-08-07T00:17:16Z,3687883261,56,Center,3689755327,178,,3687883267,212,7.0,3687883269,213,5.8,3687883265,141,69.5,3687883263,140,75.1,,,,,,,5f72vvw62zdlyrj3mwux2udat,J. Lingard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442646939,568,1,2,71,18,1qtaiy11gswx327s0vkibf70n,0,75.1,69.5,2022-08-06T15:31:05.504Z,2022-08-07T00:17:23Z,3689755899,178,,3687883357,56,Center,3687883611,286,,3687883365,141,69.2,3687883371,212,1.4,3687883605,233,739,3687883375,213,6.1,3687883601,236,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,,3687883359,140,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442646933,739,74,2,71,18,7vn2i2kd35zuetw6b38gw9jsz,1,27.9,46.1,2022-08-06T15:31:05.622Z,2022-08-07T00:17:27Z,3689756219,178,,3687883335,56,Back,3687883337,285,,3687883629,233,568,,,,,,,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442647111,569,1,2,71,23,1qtaiy11gswx327s0vkibf70n,1,67.1,58.7,2022-08-06T15:31:10.504Z,2022-08-07T00:17:39Z,3687884265,213,4.5,3687884263,212,17.5,3689757123,178,,3687884259,140,63.3,3687884261,141,33.7,3687884257,56,Center,,,,,,,dcq0nu7mmecab5djjwg0n8ktm,L. O'Brien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442647143,570,1,2,71,24,1qtaiy11gswx327s0vkibf70n,1,63.3,33.7,2022-08-06T15:31:11.769Z,2022-08-07T00:17:47Z,3689757625,178,,3687884455,213,1.2,3687884453,212,7.0,3687884449,140,65.7,3687884451,141,43.3,3687884447,56,Center,,,,,,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442647319,571,1,2,71,26,1qtaiy11gswx327s0vkibf70n,1,65.7,43.3,2022-08-06T15:31:13.454Z,2022-08-07T00:17:53Z,3687885425,212,26.9,3689758079,178,,3687885423,141,4.7,3687885419,56,Right,3687885421,140,71.4,3687885427,213,4.9,,,,,,,dcq0nu7mmecab5djjwg0n8ktm,L. O'Brien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442647383,572,1,2,71,33,1qtaiy11gswx327s0vkibf70n,1,72.1,36.2,2022-08-06T15:31:20.534Z,2022-08-07T00:18:00Z,3687885811,140,62.2,3687885817,212,27.8,3687885807,56,Center,3687885821,213,2.0,3689758465,178,,3687885813,141,74.1,,,,,,,3mgjcyaseuexxlssgatjgsand,N. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442647435,573,1,2,71,36,1qtaiy11gswx327s0vkibf70n,1,61.8,75.6,2022-08-06T15:31:23.317Z,2022-08-07T00:18:07Z,3689758821,178,,3687886155,212,15.4,3687886153,141,93.6,3687886151,140,70.7,3687886157,213,0.9,3687886147,56,Left,,,,,,,12cgiy0t282ywdbr5j78hrxsl,S. McKenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442647523,574,1,2,71,37,1qtaiy11gswx327s0vkibf70n,0,70.7,93.6,2022-08-06T15:31:25.111Z,2022-08-07T00:18:15Z,3687886693,141,91.5,3687886695,212,20.2,3687886689,56,Left,3687886697,213,6.2,3689759301,178,,3687886691,140,89.9,,,,,,,1vklxifs8qpj71s4reu3pkw5x,H. Toffolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442647579,740,12,2,71,40,7vn2i2kd35zuetw6b38gw9jsz,1,7.3,6.4,2022-08-06T15:31:27.362Z,2022-08-07T00:18:26Z,3687886935,56,Back,3687886933,167,,3687898155,213,3.4,3687898153,212,9.0,3689759929,178,,3687898151,141,3.4,3687898149,140,0.0,,,,bijr1ghojrxc61se7ebt72f9x,M. Almirón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442647565,576,6,2,71,40,1qtaiy11gswx327s0vkibf70n,1,90.8,91.1,2022-08-06T15:31:27.951Z,2022-08-07T00:18:31Z,3687886869,73,,3687887321,233,741,3687886867,56,Left,,,,,,,,,,,,,,,,1vklxifs8qpj71s4reu3pkw5x,H. Toffolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442647619,741,6,2,71,40,7vn2i2kd35zuetw6b38gw9jsz,0,9.2,8.9,2022-08-06T15:31:27.951Z,2022-08-07T00:18:31Z,3687887227,56,Back,3687887229,73,,3687887377,233,576,,,,,,,,,,,,,,,,bijr1ghojrxc61se7ebt72f9x,M. Almirón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442647535,575,43,2,71,41,1qtaiy11gswx327s0vkibf70n,1,0,0,2022-08-06T15:31:28.260Z,2022-08-06T15:32:28Z,3687886745,56,Left,3687895047,144,50,3687886747,286,0,3687887341,233,740,,,,,,,,,,,,,25kl6261u9xft9cfvot8aezf9,J. Colback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442648307,578,1,2,72,7,1qtaiy11gswx327s0vkibf70n,0,99.4,99.5,2022-08-06T15:31:54.924Z,2022-08-07T00:18:36Z,3689760575,178,,3687891055,212,37.1,3687891053,141,46.0,3687891047,223,,3687891041,2,,3689341047,20,,3687891059,1,,3687891043,6,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,,3687891045,155,,3687891291,233,742,3687891057,213,4.5,3687891051,140,3687891049,56,,,,,,,,,,,Center,92.4,,,,,,,,,,,,
2442648339,742,11,2,72,9,7vn2i2kd35zuetw6b38gw9jsz,1,7.5,56.9,2022-08-06T15:31:56.947Z,2022-08-07T00:18:39Z,3689341673,378,,3687891187,56,Back,3689760813,388,,3687891303,233,578,3687891189,88,,,,,,,,,,,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442648657,743,1,2,72,19,7vn2i2kd35zuetw6b38gw9jsz,1,14.8,57.9,2022-08-06T15:32:06.895Z,2022-08-07T00:18:44Z,3687892939,1,,3687892935,212,35.8,3687892933,141,11.2,3687892929,56,Back,3687892937,213,5.2,3689344855,287,,3687892931,140,30.6,3689761083,178,,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,3687892927,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442648809,744,1,2,72,22,7vn2i2kd35zuetw6b38gw9jsz,1,30.6,11.2,2022-08-06T15:32:09.974Z,2022-08-07T00:18:50Z,3687893707,141,25.6,3687893711,213,1.0,3689761473,178,,3687893709,212,11.8,3687893705,140,36.8,3687893703,56,Back,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442648949,745,1,2,72,29,7vn2i2kd35zuetw6b38gw9jsz,1,61.4,28.7,2022-08-06T15:32:16.650Z,2022-08-07T00:18:56Z,3687894445,141,8.9,3687894443,140,66.5,3689761723,178,,3687894441,56,Right,3687894447,212,14.5,3687894449,213,5.1,,,,,,,bijr1ghojrxc61se7ebt72f9x,M. Almirón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442649015,746,1,2,72,36,7vn2i2kd35zuetw6b38gw9jsz,1,77.8,14,2022-08-06T15:32:23.829Z,2022-08-07T00:19:03Z,3687894753,213,4.2,3687894745,56,Right,3687894749,141,4.0,3689762053,178,,3687894751,212,8.0,3687894747,140,73.8,,,,,,,doctoq9o6be1yap6je75w0vrp,A. Saint-Maximin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442649057,747,1,2,72,39,7vn2i2kd35zuetw6b38gw9jsz,1,73.8,4,2022-08-06T15:32:26.669Z,2022-08-07T00:19:09Z,3687895003,212,15.6,3687895005,213,2.2,3687894999,140,64.6,3687894997,56,Center,3687895001,141,22.0,3689762341,178,,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442649117,748,1,2,72,40,7vn2i2kd35zuetw6b38gw9jsz,1,64.6,22,2022-08-06T15:32:28.129Z,2022-08-07T00:19:16Z,3687895383,141,32.9,3687895385,212,10.2,3687895379,56,Center,3687895381,140,71.3,3687895387,213,0.8,3689762767,178,,,,,,,,5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442649143,749,1,2,72,43,7vn2i2kd35zuetw6b38gw9jsz,0,75,33.5,2022-08-06T15:32:30.655Z,2022-08-07T00:19:22Z,3687895543,140,80.2,3687895545,141,36.4,3687895549,213,0.3,3687895541,56,Center,3687895547,212,5.8,3689763113,178,,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442649167,579,61,2,72,43,1qtaiy11gswx327s0vkibf70n,1,23.7,61.8,2022-08-06T15:32:30.711Z,2022-08-07T00:19:28Z,3687895691,56,Back,3689763501,178,,,,,,,,,,,,,,,,,,,,9rf5uk6c2wce30b9wkmu3iuad,M. Niakhaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442649201,580,49,2,72,44,1qtaiy11gswx327s0vkibf70n,1,30.8,49,2022-08-06T15:32:32.165Z,2022-08-07T00:19:35Z,,,,,,,,,,,,,,,,,,,,,,,,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442649215,581,50,2,72,45,1qtaiy11gswx327s0vkibf70n,1,32.5,52.2,2022-08-06T15:32:33.121Z,2022-08-07T00:19:43Z,3687895921,285,,3687895919,56,Back,3687896185,233,750,,,,,,,,,,,,,,,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442649253,750,7,2,72,45,7vn2i2kd35zuetw6b38gw9jsz,1,67.5,47.8,2022-08-06T15:32:33.140Z,2022-08-07T00:19:47Z,3687896115,56,Center,3689764677,178,,3687896129,233,581,3689364969,383,,3687896133,286,,,,,,,,,,,7g5elxh8h34yj55h9heydhzv9,M. Targett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442649257,751,49,2,72,46,7vn2i2kd35zuetw6b38gw9jsz,1,62.6,47,2022-08-06T15:32:33.961Z,2022-08-07T00:19:52Z,,,,,,,,,,,,,,,,,,,,,,,,,7g5elxh8h34yj55h9heydhzv9,M. Targett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442649297,752,1,2,72,47,7vn2i2kd35zuetw6b38gw9jsz,1,62.6,47,2022-08-06T15:32:35.241Z,2022-08-07T00:19:57Z,3687896335,140,46.8,3687896333,56,Back,3687896341,213,2.7,3687896337,141,57.2,3689765185,178,,3687896339,212,18.0,,,,,,,7g5elxh8h34yj55h9heydhzv9,M. Targett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442649365,753,1,2,72,50,7vn2i2kd35zuetw6b38gw9jsz,1,46.8,57.2,2022-08-06T15:32:37.703Z,2022-08-07T00:20:02Z,3687896667,140,57.3,3687896669,141,70.2,3687896673,213,0.7,3687896665,56,Center,3689765453,178,,3687896671,212,14.1,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442649405,754,1,2,72,53,7vn2i2kd35zuetw6b38gw9jsz,1,58.2,71.4,2022-08-06T15:32:40.553Z,2022-08-07T00:20:08Z,3687896865,213,1.0,3687896863,212,3.8,3689765825,178,,3687896855,56,Center,3687896861,141,76.2,3687896857,140,60.1,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442649421,755,61,2,72,55,7vn2i2kd35zuetw6b38gw9jsz,1,60.1,76.2,2022-08-06T15:32:42.799Z,2022-08-07T00:20:14Z,3689766275,178,,3687897045,238,,3687896937,56,Center,,,,,,,,,,,,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442650147,582,5,2,72,58,1qtaiy11gswx327s0vkibf70n,1,40.9,-0.5,2022-08-06T15:32:45.455Z,2022-08-07T00:20:19Z,3687900749,233,756,3687900703,56,Back,3687900707,347,,,,,,,,,,,,,,,,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442649495,756,5,2,72,58,7vn2i2kd35zuetw6b38gw9jsz,0,59.1,100.5,2022-08-06T15:32:45.455Z,2022-08-07T00:20:20Z,3687897343,347,,3687897341,56,Left,3687900805,233,582,,,,,,,,,,,,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442650693,583,27,2,73,19,1qtaiy11gswx327s0vkibf70n,1,0,0,2022-08-06T15:33:07.212Z,2022-08-07T00:20:30Z,3687903699,53,1l228p52d8wdf8qhfxqu8rca,3687904063,233,757,3687903697,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442650209,757,27,2,73,19,7vn2i2kd35zuetw6b38gw9jsz,1,0,0,2022-08-06T15:33:07.212Z,2022-08-07T00:20:31Z,3687903973,233,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442651561,584,28,2,74,8,1qtaiy11gswx327s0vkibf70n,1,0,0,2022-08-06T15:33:55.694Z,2022-08-07T00:20:37Z,3687908395,55,583,3688154069,233,758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442653055,758,28,2,74,8,7vn2i2kd35zuetw6b38gw9jsz,1,0,0,2022-08-06T15:33:55.694Z,2022-08-07T00:20:36Z,3688154041,233,584,3687916441,55,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442651983,585,18,2,74,23,1qtaiy11gswx327s0vkibf70n,1,0,0,2022-08-06T15:34:10.695Z,2022-08-07T00:20:44Z,3687910603,55,586,3687910531,59,14,3687910529,44,Midfielder,3687910527,42,,,,,,,,,,,,,,dcq0nu7mmecab5djjwg0n8ktm,L. O'Brien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442651989,586,19,2,74,23,1qtaiy11gswx327s0vkibf70n,1,0,0,2022-08-06T15:34:10.696Z,2022-08-07T00:20:44Z,3687910567,44,Midfielder,3687910561,59,5,3687910559,145,7,3687910569,55,585,3687910563,292,7,3687910565,293,5,3687910555,42,,,,,95uxoznu15m2xywirv43rcmol,O. Mangala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442659223,620,1,2,74,29,1qtaiy11gswx327s0vkibf70n,1,37.2,0,2022-08-06T15:34:16.553Z,2022-08-07T00:21:27Z,3688088361,212,10.4,3688088357,140,29.2,3688088359,141,7.9,3688088363,213,2.5,3688088355,56,Back,3688088353,107,,3688090187,238,,,,,3mgjcyaseuexxlssgatjgsand,N. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442659207,619,61,2,74,31,1qtaiy11gswx327s0vkibf70n,1,30.8,3.8,2022-08-06T15:34:18.493Z,2022-08-07T00:21:31Z,3689771101,178,,3688089415,56,Back,,,,,,,,,,,,,,,,,,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442655781,605,5,2,74,33,1qtaiy11gswx327s0vkibf70n,0,56.2,-1.2,2022-08-06T15:34:20.290Z,2022-08-07T00:21:37Z,3688091071,233,765,3688090873,347,,3688090871,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442654063,765,5,2,74,33,7vn2i2kd35zuetw6b38gw9jsz,1,43.8,101.2,2022-08-06T15:34:20.290Z,2022-08-07T00:21:37Z,3688090953,233,605,3687921895,56,Back,3687921897,347,,,,,,,,,,,,,,,,,66r7rq9kcoyow46ovmhzrtec5,C. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442653111,759,1,2,75,4,7vn2i2kd35zuetw6b38gw9jsz,1,40.5,100,2022-08-06T15:34:51.373Z,2022-08-06T23:34:23Z,3687920321,1,,3687916697,141,77.1,3687916707,213,3.9,3687916689,56,Back,3687916693,140,25.7,3687916703,212,22.2,3687920319,107,,,,,7g5elxh8h34yj55h9heydhzv9,M. Targett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442653271,760,1,2,75,7,7vn2i2kd35zuetw6b38gw9jsz,1,23.8,69.9,2022-08-06T15:34:54.835Z,2022-08-06T23:34:30Z,3687917631,56,Back,3687917635,141,45.8,3687917633,140,12.9,3687917637,212,20.0,3689614801,178,,3687917639,213,4.1,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442653331,761,1,2,75,16,7vn2i2kd35zuetw6b38gw9jsz,0,15.7,42.7,2022-08-06T15:35:03.497Z,2022-08-06T23:34:35Z,3687917941,140,66.1,3687917951,213,5.8,3687917937,155,,3687917945,212,58.7,3687917943,141,5.2,3689615073,178,,3687917939,56,Right,3687917953,1,,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
