id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/15/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2465715055,621,1,2,69,47,d5ydtvt96bv7fq04yqm2w2632,1,27.3,28.2,2022-10-01T15:26:19.028Z,2022-10-01T22:16:37Z,3810516335,140,25.3,3810516345,213,1.7,3810516333,56,Back,3810516341,212,25.0,3810516337,141,64.9,3812378161,178,,,,,,,,7zkku0gboniozaks9yx0ous8a,A. Bella-Kotchap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465715419,622,1,2,69,53,d5ydtvt96bv7fq04yqm2w2632,1,43.5,63.7,2022-10-01T15:26:25.805Z,2022-10-01T22:16:42Z,3810518251,140,61.0,3810518255,141,78.5,3810518259,212,21.0,3812378435,178,,3810518263,213,0.5,3810518249,56,Center,,,,,,,6gymgqxnu2zavuxgp6amm3zkl,D. Ćaleta-Car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465715505,623,1,2,69,59,d5ydtvt96bv7fq04yqm2w2632,1,62.4,90.5,2022-10-01T15:26:31.115Z,2022-10-01T22:16:47Z,3812378647,178,,3810518707,140,54.6,3810518713,213,3.4,3810518705,56,Left,3810518711,212,8.4,3810518709,141,87.7,,,,,,,dusjrdiyxfadenwx4pjr7catx,A. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465715565,624,1,2,70,0,d5ydtvt96bv7fq04yqm2w2632,1,54.6,87.7,2022-10-01T15:26:32.370Z,2022-10-01T22:16:52Z,3810519065,213,0.6,3812378855,178,,3810519059,140,60.0,3810519063,212,6.7,3810519061,141,93.0,3810519055,56,Left,,,,,,,axnmil0bg1giwhoa31tks7ljp,S. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465715693,625,1,2,70,2,d5ydtvt96bv7fq04yqm2w2632,1,59.1,93.5,2022-10-01T15:26:34.387Z,2022-10-01T22:16:56Z,3810519773,140,43.9,3812379095,178,,3810519771,56,Back,3810519777,212,20.8,3810519775,141,73.8,3810519779,213,3.8,,,,,,,dusjrdiyxfadenwx4pjr7catx,A. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465715911,626,1,2,70,6,d5ydtvt96bv7fq04yqm2w2632,0,41.7,63.6,2022-10-01T15:26:38.279Z,2022-10-01T22:17:01Z,3810521021,141,32.1,3810521019,140,85.1,3810521015,155,,3810521017,56,Center,3810521029,213,5.8,3812379491,178,,3810521025,212,50.4,3810521031,1,,6gymgqxnu2zavuxgp6amm3zkl,D. Ćaleta-Car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465715841,630,44,2,70,9,ehd2iemqmschhj2ec0vayztzz,1,14,69.4,2022-10-01T15:26:41.099Z,2022-10-02T00:13:56Z,3810521417,233,627,3810520641,285,,3810520639,56,Back,,,,,,,,,,,,,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465715935,627,44,2,70,9,d5ydtvt96bv7fq04yqm2w2632,0,86,30.6,2022-10-01T15:26:41.100Z,2022-10-01T22:17:09Z,3810521649,233,630,3810521169,56,Center,3810521171,286,,,,,,,,,,,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465715855,631,8,2,70,9,ehd2iemqmschhj2ec0vayztzz,1,13.1,70.9,2022-10-01T15:26:41.131Z,2022-10-02T00:13:56Z,3810520719,56,Back,3811470729,385,,3812380141,388,,3810520773,15,,,,,,,,,,,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465715947,632,12,2,70,10,ehd2iemqmschhj2ec0vayztzz,1,12.6,67.9,2022-10-01T15:26:42.908Z,2022-10-01T22:17:23Z,3812380433,388,,3810521215,212,18.0,3810521219,213,0.5,3810521207,140,27.8,3810521205,56,Back,3811470925,15,,3810521211,141,80.0,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465716081,628,1,2,70,13,d5ydtvt96bv7fq04yqm2w2632,1,72,23.7,2022-10-01T15:26:45.857Z,2022-10-01T22:17:30Z,3810522017,212,14.6,3810522011,140,58.6,3810522015,141,29.5,3812380861,178,,3810522007,56,Center,3810522021,213,2.9,,,,,,,37bmb84zex63yoipqwj01bcgl,J. Aribo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465716177,629,1,2,70,17,d5ydtvt96bv7fq04yqm2w2632,1,60.2,35.1,2022-10-01T15:26:49.487Z,2022-10-01T22:17:38Z,3810522625,56,Center,3810522637,212,8.4,3810522643,213,0.9,3810522629,140,64.9,3810522633,141,45.1,3812381225,178,,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465716265,630,1,2,70,18,d5ydtvt96bv7fq04yqm2w2632,1,64.9,45.1,2022-10-01T15:26:50.905Z,2022-10-01T22:17:45Z,3810523165,140,57.9,3810523171,212,17.5,3810523173,213,2.0,3810523163,56,Center,3812381605,178,,3810523167,141,68.5,,,,,,,axnmil0bg1giwhoa31tks7ljp,S. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465716295,631,1,2,70,20,d5ydtvt96bv7fq04yqm2w2632,1,57.7,70.2,2022-10-01T15:26:52.904Z,2022-10-01T22:17:48Z,3810523303,140,66.5,3810523307,212,17.3,3810523301,56,Left,3812381799,178,,3810523305,141,91.7,3810523309,213,1.0,,,,,,,6gymgqxnu2zavuxgp6amm3zkl,D. Ćaleta-Car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465716387,632,1,2,70,23,d5ydtvt96bv7fq04yqm2w2632,1,71.1,89.1,2022-10-01T15:26:55.733Z,2022-10-01T22:17:53Z,3810523775,141,70.3,3812382031,178,,3810523781,213,4.3,3810523773,140,65.7,3810523777,212,14.0,3810523771,56,Center,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465716537,633,1,2,70,26,d5ydtvt96bv7fq04yqm2w2632,1,68.3,63.9,2022-10-01T15:26:58.437Z,2022-10-01T22:17:58Z,3810524579,155,,3810524581,56,Center,3810524587,212,37.2,3810524583,140,95.6,3810524591,1,,3810524589,213,5.6,3812382293,178,,3810524585,141,29.1,axnmil0bg1giwhoa31tks7ljp,S. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465716591,634,1,2,70,28,d5ydtvt96bv7fq04yqm2w2632,1,95.6,29.1,2022-10-01T15:27:00.660Z,2022-10-01T22:18:12Z,3812382429,178,,3810524969,212,14.1,3810524965,140,89.7,3810524971,213,2.0,3810529587,210,13,3810529593,154,,3810524961,155,,3810524967,141,47.8,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,3811472639,195,,3810524963,56,Center,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465716605,635,13,2,70,29,d5ydtvt96bv7fq04yqm2w2632,1,89.6,50.7,2022-10-01T15:27:01.739Z,2022-10-01T22:18:13Z,3810529705,328,,3812382789,178,,3810529695,55,634,3810525045,22,,3810529709,231,50.4,3810525049,56,Center,3810529699,102,46.1,3810525367,20,,dusjrdiyxfadenwx4pjr7catx,A. Armstrong,3810525047,17,,3810529691,29,,3810529707,230,98.8,,3810529701,103,3810529703,108,,3810529693,154,63.9,3810529689,74,,3811472455,391,,,,,,,,,,,,,,,
2465716551,633,5,2,70,30,ehd2iemqmschhj2ec0vayztzz,1,-1.1,53.6,2022-10-01T15:27:02.980Z,2022-10-01T22:18:18Z,3810524673,56,Back,3810525129,233,636,3810524679,346,,,,,,,,,,,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465716611,636,5,2,70,30,d5ydtvt96bv7fq04yqm2w2632,0,101.1,46.4,2022-10-01T15:27:02.980Z,2022-10-01T22:18:17Z,3810525075,56,Center,3810525161,233,633,3810525079,346,,,,,,,,,,,,,,,,,dusjrdiyxfadenwx4pjr7catx,A. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465717695,634,1,2,71,0,ehd2iemqmschhj2ec0vayztzz,1,4.4,54,2022-10-01T15:27:32.634Z,2022-10-01T22:18:41Z,3810531247,141,82.7,3810531241,124,,3810531251,213,1.2,3810531243,56,Back,3811473693,189,,3810531249,212,21.3,3810531245,140,12.5,3810531255,237,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465717779,635,1,2,71,2,ehd2iemqmschhj2ec0vayztzz,1,12.5,82.7,2022-10-01T15:27:34.721Z,2022-10-01T22:18:47Z,3810531705,213,0.7,3810531699,140,22.1,3810531703,212,13.3,3811473645,189,,3810531701,141,95.4,3810531697,56,Back,3812384425,178,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465717815,636,1,2,71,5,ehd2iemqmschhj2ec0vayztzz,1,22.1,95.4,2022-10-01T15:27:37.610Z,2022-10-01T22:18:58Z,3810531901,141,70.6,3810531895,56,Back,3810531909,213,4.6,3810531905,212,16.9,3810531897,140,20.8,3812385071,178,,,,,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465717877,637,1,2,71,7,ehd2iemqmschhj2ec0vayztzz,1,20.8,70.6,2022-10-01T15:27:39.543Z,2022-10-01T22:19:04Z,3810532215,56,Back,3810532223,213,3.6,3812385417,178,,3810532221,212,17.6,3810532219,141,58.2,3810532217,140,6.1,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465717951,638,1,2,71,10,ehd2iemqmschhj2ec0vayztzz,1,7.8,59,2022-10-01T15:27:42.372Z,2022-10-01T22:19:08Z,3811474601,155,,3810532513,212,39.3,3810532517,1,,3810532511,141,52.7,3810532509,140,45.0,3810532515,213,6.2,3810532507,56,Back,3812385601,178,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465717961,639,61,2,71,12,ehd2iemqmschhj2ec0vayztzz,0,44.7,52.8,2022-10-01T15:27:44.927Z,2022-10-01T22:19:15Z,3810532573,56,Back,3812385955,178,,3812385953,21,,,,,,,,,,,,,,,,,xu7mykgl15kaib3olilmsez9,N. Maupay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465718007,637,49,2,71,15,d5ydtvt96bv7fq04yqm2w2632,1,59.6,58.5,2022-10-01T15:27:47.167Z,2022-10-01T22:19:32Z,,,,,,,,,,,,,,,,,,,,,,,,,67oh9fkwrut68eegfjf5emaui,S. Edozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465718051,638,1,2,71,15,d5ydtvt96bv7fq04yqm2w2632,1,59.6,58.5,2022-10-01T15:27:47.182Z,2022-10-01T22:19:29Z,3810533069,212,8.2,3812386581,178,,3810533071,213,5.3,3810533061,56,Center,3810533067,141,48.7,3810533063,140,64.1,,,,,,,67oh9fkwrut68eegfjf5emaui,S. Edozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465718083,639,1,2,71,15,d5ydtvt96bv7fq04yqm2w2632,1,64.1,48.7,2022-10-01T15:27:47.959Z,2022-10-01T22:19:40Z,3810533219,213,3.1,3810533215,141,49.0,3810533217,212,12.1,3810533211,56,Center,3812387131,178,,3810533213,140,52.6,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465718175,640,1,2,71,17,d5ydtvt96bv7fq04yqm2w2632,1,52.6,49,2022-10-01T15:27:49.623Z,2022-10-01T22:19:46Z,3810533789,140,67.5,3812387485,178,,3810533797,212,33.3,3810533785,56,Right,3810533793,141,5.8,3810533781,155,,3810533801,213,5.2,3810533807,1,,axnmil0bg1giwhoa31tks7ljp,S. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465718275,641,1,2,71,21,d5ydtvt96bv7fq04yqm2w2632,1,75.3,9.4,2022-10-01T15:27:53.425Z,2022-10-01T22:19:52Z,3812387885,178,,3810534323,56,Right,3810534335,213,0.2,3810534327,140,89.1,3810534329,141,14.1,3810534333,212,14.8,,,,,,,37bmb84zex63yoipqwj01bcgl,J. Aribo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465718325,642,1,2,71,24,d5ydtvt96bv7fq04yqm2w2632,1,89.1,14.1,2022-10-01T15:27:56.125Z,2022-10-01T22:20:05Z,3810537657,210,15,3810534641,140,87.6,3810534647,213,1.6,3811476281,386,,3811476279,225,,3811476393,20,,3810537659,154,,3810534635,2,,59ujnkvl7rlffomi2bqpsmbpx,C. Adams,3810534639,56,Center,3810534645,212,21.7,3812388049,178,,1,3810534643,141,,,,,,46.0,,,,,,,,,,,,,,,,,,,,
2465718381,643,15,2,71,26,d5ydtvt96bv7fq04yqm2w2632,1,89.7,43.1,2022-10-01T15:27:58.782Z,2022-10-01T22:20:06Z,3810537999,233,640,3810537823,81,,3810535013,56,Center,3810537831,55,642,3810537853,146,98.6,3810537847,103,27.8,3810535009,17,,3810535003,22,,dusjrdiyxfadenwx4pjr7catx,A. Armstrong,3810536577,20,,3810537827,29,,3812388225,178,,,3810537843,102,3810537829,154,,3810537857,147,46.2,,,,,,,,,,,,48.2,,,,,,,,
2465718389,640,10,2,71,27,ehd2iemqmschhj2ec0vayztzz,1,2.6,51.7,2022-10-01T15:27:59.048Z,2022-10-01T22:20:13Z,3810537467,233,643,3811478353,377,,3810537147,179,,3810535077,173,,3810535083,56,Back,3810535081,182,,,,,,,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465718431,641,6,2,71,27,ehd2iemqmschhj2ec0vayztzz,0,8,52.9,2022-10-01T15:27:59.552Z,2022-10-01T22:20:19Z,3810535763,233,644,3810535263,73,,3810535261,56,Back,,,,,,,,,,,,,,,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465718463,644,6,2,71,27,d5ydtvt96bv7fq04yqm2w2632,1,92,47.1,2022-10-01T15:27:59.552Z,2022-10-01T22:20:18Z,3810535409,75,,3810535489,233,641,3810535405,56,Center,,,,,,,,,,,,,,,,dusjrdiyxfadenwx4pjr7catx,A. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465719169,645,1,2,71,49,d5ydtvt96bv7fq04yqm2w2632,0,99.5,0.5,2022-10-01T15:28:21.278Z,2022-10-01T22:22:00Z,3810539559,140,93.6,3810539563,212,32.6,3810539521,2,,3810539527,224,,3810539523,6,,3810539567,1,,3810539561,141,47.6,3810539565,213,1.8,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,3810539557,56,Center,3811478851,20,,3810539525,155,,,3812393059,178,,,,,,,,,,,,,,,,,,,,,,,,,,
2465719267,643,12,2,71,50,ehd2iemqmschhj2ec0vayztzz,1,6.6,54.2,2022-10-01T15:28:22.670Z,2022-10-01T22:22:10Z,3812393463,388,,3810539965,212,37.7,3810539967,213,0.9,3810539961,140,29.5,3810540045,15,,3810539963,141,96.9,3810539959,56,Back,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465719159,642,43,2,71,50,ehd2iemqmschhj2ec0vayztzz,1,0,0,2022-10-01T15:28:22.963Z,2022-10-01T15:28:28Z,3810539445,3,0,3810539461,213,2.4,3810539459,212,2.1,3810539449,56,Back,3810539453,140,6.6,3810539457,141,54.2,3810540315,144,1,,,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465719515,646,1,2,71,58,d5ydtvt96bv7fq04yqm2w2632,1,68,8.6,2022-10-01T15:28:30.426Z,2022-10-01T22:22:19Z,3810541099,140,75.2,3810541105,213,5.9,3812393957,178,,3810541097,56,Right,3810541103,212,8.3,3810541101,141,3.5,,,,,,,67oh9fkwrut68eegfjf5emaui,S. Edozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465719643,647,1,2,72,0,d5ydtvt96bv7fq04yqm2w2632,1,76.3,3.7,2022-10-01T15:28:32.292Z,2022-10-01T22:22:33Z,3810541757,140,78.9,3810541755,56,Center,3810541761,212,13.1,3810541759,141,22.5,3812394595,178,,3810541763,213,1.4,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465719661,648,3,2,72,2,d5ydtvt96bv7fq04yqm2w2632,0,85.8,33.4,2022-10-01T15:28:34.768Z,2022-10-01T22:22:42Z,3810541989,233,644,3812394865,178,,3810541833,56,Center,3811480029,465,,3810541835,286,,,,,,,,,,,67oh9fkwrut68eegfjf5emaui,S. Edozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465719653,644,7,2,72,3,ehd2iemqmschhj2ec0vayztzz,1,14.2,66.6,2022-10-01T15:28:35.070Z,2022-10-01T22:22:48Z,3810541811,285,,3810541809,56,Back,3811479941,383,,3810541907,233,648,3812395055,178,,,,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465719657,645,49,2,72,4,ehd2iemqmschhj2ec0vayztzz,1,13.9,67,2022-10-01T15:28:36.028Z,2022-10-01T22:22:55Z,,,,,,,,,,,,,,,,,,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465719755,646,1,2,72,4,ehd2iemqmschhj2ec0vayztzz,1,13.9,67,2022-10-01T15:28:36.116Z,2022-10-01T22:22:59Z,3810542353,212,11.6,3810542351,141,66.0,3810542347,56,Back,3810542355,213,6.2,3812395579,178,,3810542349,140,24.9,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465719801,647,1,2,72,6,ehd2iemqmschhj2ec0vayztzz,0,25.5,66.3,2022-10-01T15:28:38.715Z,2022-10-01T22:23:04Z,3810542597,56,Left,3810542615,212,40.6,3810542603,140,56.5,3812395821,178,,3810542619,1,,3810542607,141,100.0,3810542617,213,0.6,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465719817,648,5,2,72,9,ehd2iemqmschhj2ec0vayztzz,0,57.8,101.6,2022-10-01T15:28:41.407Z,2022-10-01T22:23:10Z,3810542695,347,,3810543637,233,649,3810542689,56,Left,,,,,,,,,,,,,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465719961,649,5,2,72,9,d5ydtvt96bv7fq04yqm2w2632,1,42.2,-1.6,2022-10-01T15:28:41.407Z,2022-10-01T22:23:09Z,3810543485,56,Back,3810543515,233,648,3810543487,347,,,,,,,,,,,,,,,,,67oh9fkwrut68eegfjf5emaui,S. Edozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465720073,650,1,2,72,13,d5ydtvt96bv7fq04yqm2w2632,1,36,0,2022-10-01T15:28:45.339Z,2022-10-01T22:23:16Z,3810544165,141,15.2,3810544169,213,1.9,3810544163,140,31.9,3810544159,107,,3810544161,56,Back,3810544167,212,12.5,,,,,,,7zkku0gboniozaks9yx0ous8a,A. Bella-Kotchap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465720249,651,1,2,72,17,d5ydtvt96bv7fq04yqm2w2632,1,37.7,30.4,2022-10-01T15:28:49.371Z,2022-10-01T22:23:22Z,3810545189,141,83.0,3810545197,213,1.0,3810545201,1,,3812396479,178,,3810545193,212,43.0,3810545185,140,60.4,3810545183,56,Left,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465720363,652,1,2,72,23,d5ydtvt96bv7fq04yqm2w2632,1,66.4,88.1,2022-10-01T15:28:55.288Z,2022-10-01T22:23:27Z,3810545823,140,73.3,3812396643,178,,3810545821,56,Left,3810545827,212,7.4,3810545825,141,90.2,3810545829,213,0.2,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465720461,653,1,2,72,25,d5ydtvt96bv7fq04yqm2w2632,1,78,93,2022-10-01T15:28:57.847Z,2022-10-01T22:23:33Z,3810546319,212,17.3,3810546321,213,5.8,3810546315,140,92.8,3810546317,141,81.8,3810546313,56,Left,3812396949,178,,,,,,,,dusjrdiyxfadenwx4pjr7catx,A. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466080113,1549,67,2,72,27,d5ydtvt96bv7fq04yqm2w2632,1,95.4,81.4,2022-10-01T15:28:59.298Z,2022-10-02T00:13:57Z,3812545667,233,1316,,,,,,,,,,,,,,,,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466080109,1316,67,2,72,27,ehd2iemqmschhj2ec0vayztzz,0,4.6,18.6,2022-10-01T15:28:59.299Z,2022-10-01T23:12:06Z,3812545685,233,1549,,,,,,,,,,,,,,,,,,,,,,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465720483,654,1,2,72,27,d5ydtvt96bv7fq04yqm2w2632,0,92.8,81.8,2022-10-01T15:28:59.771Z,2022-10-01T22:23:39Z,3810546437,141,79.6,3811481857,224,,3810546671,286,,3810546441,212,1.5,3812397189,178,,3811482001,72,,3810546445,213,4.7,3810546423,155,,67qku7vyvbw76086eu05nowd1,R. Perraud,3810546661,236,,3810546433,140,92.8,3810546663,233,649,,3810546427,56,3810546421,2,,,,Left,,,,,,,,,,,,,,,,,,,,
2465720503,649,12,2,72,27,ehd2iemqmschhj2ec0vayztzz,1,5.4,23.3,2022-10-01T15:28:59.956Z,2022-10-01T22:23:43Z,3810546533,185,,3812397387,178,,3810546535,56,Back,3810546723,233,654,,,,,,,,,,,,,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465720553,650,6,2,72,28,ehd2iemqmschhj2ec0vayztzz,0,6.3,21.8,2022-10-01T15:29:00.576Z,2022-10-01T22:23:48Z,3810546811,56,Back,3810547239,233,655,3810546813,73,,,,,,,,,,,,,,,,,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465720579,655,6,2,72,28,d5ydtvt96bv7fq04yqm2w2632,1,93.7,78.2,2022-10-01T15:29:00.576Z,2022-10-01T22:23:47Z,3810546941,73,,3810546935,56,Center,3810547115,233,650,,,,,,,,,,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465721163,656,1,2,72,45,d5ydtvt96bv7fq04yqm2w2632,1,99.5,99.5,2022-10-01T15:29:17.575Z,2022-10-01T22:24:01Z,3810550151,6,,3810550165,212,11.3,3810550169,213,3.7,3810550163,141,90.3,3812398203,178,,3810550161,140,90.5,3810550155,56,Left,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465721259,657,1,2,72,48,d5ydtvt96bv7fq04yqm2w2632,1,90.5,90.3,2022-10-01T15:29:20.158Z,2022-10-01T22:24:15Z,3812398649,178,,3810550739,212,23.3,3810550735,140,78.8,3810555245,210,15,3810550737,141,61.1,3810555247,154,,3810550741,213,4.2,3810550733,56,Center,67oh9fkwrut68eegfjf5emaui,S. Edozie,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465721269,658,15,2,72,50,d5ydtvt96bv7fq04yqm2w2632,1,78.8,61.1,2022-10-01T15:29:22.291Z,2022-10-01T22:24:15Z,3812398827,178,,3810550793,18,,3810555325,146,99.4,3811483561,120,,3810555313,154,,3810555321,103,21.5,3810555327,147,50.2,3810555311,29,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,3810555315,55,657,3810555323,215,,3810554107,25,,,3810554183,233,3810555319,102,49.0,3810550797,56,651,3810554111,20,,3810555309,79,,,,,,,Center,,,,,,,,
2465721367,651,10,2,72,51,ehd2iemqmschhj2ec0vayztzz,1,2.5,50.6,2022-10-01T15:29:23.165Z,2022-10-01T22:24:24Z,3810551331,173,,3810551337,56,Back,3810551333,178,,3810554271,233,658,3811483627,377,,3810551335,182,,,,,,,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465721389,659,13,2,72,52,d5ydtvt96bv7fq04yqm2w2632,1,88.3,39.5,2022-10-01T15:29:24.731Z,2022-10-01T22:24:32Z,3810563121,458,,3810551427,56,Center,3810563125,231,49.6,3810563113,81,,3810551425,17,,3810561507,20,,3810563115,102,40.2,3810563123,230,99.0,7zkku0gboniozaks9yx0ous8a,A. Bella-Kotchap,3810563119,391,,3812399473,178,,3810561503,25,,,3810563117,103,,,,,,63.9,,,,,,,,,,,,,,,,,,,,
