id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/11/value,qualifier/16/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId
2526605943,356,1,2,45,47,1pse9ta7a45pi2w2grjim70ge,1,51.6,84.2,2023-04-01T15:03:11.271Z,2023-04-01T21:18:56Z,4154956571,178,,4152908107,140,60.4,4152908111,212,11.0,4152908109,141,93.0,4152908105,56,Left,4152908113,213,0.6,,,,,,,7gyfpskzbb3r5nhiniky22o6h,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526605971,357,1,2,45,50,1pse9ta7a45pi2w2grjim70ge,1,60.9,94.7,2023-04-01T15:03:14.301Z,2023-04-01T21:19:05Z,4152908287,56,Left,4154956989,178,,4152908289,140,66.9,4152908293,212,7.2,4152908291,141,89.6,4152908295,213,5.8,,,,,,,b3gobhr43y8oxpafvp4f8rgmh,M. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526606031,358,1,2,45,51,1pse9ta7a45pi2w2grjim70ge,1,66.9,89.6,2023-04-01T15:03:14.832Z,2023-04-01T21:19:10Z,4152908599,141,96.2,4152908595,56,Left,4154957123,178,,4152908597,140,70.7,4152908601,212,6.0,4152908603,213,0.8,,,,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526606035,359,61,2,45,53,1pse9ta7a45pi2w2grjim70ge,0,70.7,96.2,2023-04-01T15:03:16.855Z,2023-04-01T21:19:14Z,4154957287,178,,4152908615,56,Left,,,,,,,,,,,,,,,,,,,b3gobhr43y8oxpafvp4f8rgmh,M. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526606041,475,49,2,45,54,hzqh7z0mdl3v7gwete66syxp,1,27.5,6.4,2023-04-01T15:03:18.315Z,2023-04-01T21:19:19Z,,,,,,,,,,,,,,,,,,,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526606125,476,1,2,45,56,hzqh7z0mdl3v7gwete66syxp,1,27.6,6.4,2023-04-01T15:03:19.659Z,2023-04-01T21:19:29Z,4152908997,140,32.3,4152908995,56,Back,4152909011,213,0.0,4154957981,178,,4152909003,141,6.7,4152909007,212,4.9,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526606145,477,1,2,45,56,hzqh7z0mdl3v7gwete66syxp,0,32.3,6.7,2023-04-01T15:03:20.612Z,2023-04-01T21:19:33Z,4154958179,178,,4152909095,140,35.6,4152909099,212,4.5,4152909101,213,0.7,4152909091,56,Back,4152909097,141,11.0,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526606151,360,49,2,45,58,1pse9ta7a45pi2w2grjim70ge,1,63.1,80.1,2023-04-01T15:03:22.189Z,2023-04-01T21:19:40Z,,,,,,,,,,,,,,,,,,,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526606251,361,1,2,46,0,1pse9ta7a45pi2w2grjim70ge,1,63.3,79.1,2023-04-01T15:03:23.912Z,2023-04-01T21:19:44Z,4154958643,178,,4152909527,212,16.6,4152909523,140,76.2,4152909521,56,Center,4152909525,141,65.1,4152909529,213,5.7,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526606301,362,3,2,46,2,1pse9ta7a45pi2w2grjim70ge,1,75.9,51.4,2023-04-01T15:03:26.233Z,2023-04-01T21:19:50Z,4152909781,56,Center,4152909845,233,478,4152909783,286,,4154134819,464,,4154958877,178,,,,,,,,,,,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526606281,478,45,2,46,2,hzqh7z0mdl3v7gwete66syxp,0,24.1,48.6,2023-04-01T15:03:26.233Z,2023-04-01T21:19:50Z,4152909691,56,Back,4152909693,285,,4152909857,233,362,,,,,,,,,,,,,,,,chn2v9j6dqmuz2haoiuulbd91,I. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526606335,363,1,2,46,5,1pse9ta7a45pi2w2grjim70ge,1,79.7,36.1,2023-04-01T15:03:28.712Z,2023-04-01T21:19:53Z,4152909993,56,Right,4152909997,141,14.5,4152909995,140,89.7,4152909999,212,18.1,4154959045,178,,4152910001,213,5.3,,,,,,,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526606399,364,1,2,46,7,1pse9ta7a45pi2w2grjim70ge,1,90.3,14,2023-04-01T15:03:31.185Z,2023-04-01T21:20:03Z,4152910265,141,11.3,4152910269,213,3.3,4152910261,56,Right,4152910263,140,79.7,4152910267,212,11.3,4154959447,178,,,,,,,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526606457,365,1,2,46,10,1pse9ta7a45pi2w2grjim70ge,1,78.2,11.5,2023-04-01T15:03:33.781Z,2023-04-01T21:20:07Z,4152910565,140,77.4,4152910569,212,12.5,4152910567,141,29.8,4152910563,56,Center,4152910571,213,1.6,4154959647,178,,,,,,,,2u0613a3yx2fk1pefmb722rbp,J. Rothwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526606493,366,1,2,46,12,1pse9ta7a45pi2w2grjim70ge,1,75.6,31.6,2023-04-01T15:03:35.896Z,2023-04-01T21:20:10Z,4154959829,178,,4152910755,213,0.9,4152910753,212,29.5,4152910751,141,65.6,4152910749,140,93.0,4152910745,155,,4152910747,56,Center,,,,cr4c6htcw2jewsvboj6s8p045,R. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526606503,367,1,2,46,13,1pse9ta7a45pi2w2grjim70ge,0,93.4,66.6,2023-04-01T15:03:37.363Z,2023-04-01T21:20:15Z,4152910805,213,3.9,4152910803,212,6.9,4152910801,141,59.4,4154960041,388,,4152910797,56,Center,4152910799,140,88.8,4152910795,3,,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526606837,479,12,2,46,14,hzqh7z0mdl3v7gwete66syxp,1,13.5,47.5,2023-04-01T15:03:38.543Z,2023-04-01T21:20:19Z,4152912397,141,58.7,4152912393,56,Back,4154960199,178,,4152912395,140,32.3,4152912399,212,21.2,4152912401,213,0.4,,,,,,,chn2v9j6dqmuz2haoiuulbd91,I. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526606677,368,1,2,46,17,1pse9ta7a45pi2w2grjim70ge,1,60,34,2023-04-01T15:03:41.252Z,2023-04-01T21:21:41Z,4152911655,141,17.0,4152911659,213,5.4,4152911657,212,15.0,4152911653,140,69.1,4152911651,56,Right,4154960689,178,,,,,,,,e6la6wx7o6x7k4srpq8tdsafp,J. Stephens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526606717,369,1,2,46,19,1pse9ta7a45pi2w2grjim70ge,1,69.1,17,2023-04-01T15:03:43.547Z,2023-04-01T21:20:32Z,4152911833,213,5.8,4154960883,178,,4152911831,212,16.4,4152911827,140,83.0,4152911823,155,,4152911829,141,6.1,4152911825,56,Right,,,,cr4c6htcw2jewsvboj6s8p045,R. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526606773,370,1,2,46,23,1pse9ta7a45pi2w2grjim70ge,1,82.1,5.9,2023-04-01T15:03:47.452Z,2023-04-01T21:20:37Z,4152912079,141,7.0,4152912083,213,3.1,4152912077,140,74.3,4152912081,212,8.2,4152912073,56,Right,4154961171,178,,,,,,,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526606797,371,1,2,46,26,1pse9ta7a45pi2w2grjim70ge,0,77,9.4,2023-04-01T15:03:50.031Z,2023-04-01T21:20:42Z,4154138727,223,,4154138729,72,,4152912213,56,Center,4152912221,213,1.1,4154961389,178,,4152912217,141,45.1,4152912209,2,,4152912219,212,27.4,cr4c6htcw2jewsvboj6s8p045,R. Christie,4152912215,140,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526606897,481,12,2,46,27,hzqh7z0mdl3v7gwete66syxp,1,13,57.3,2023-04-01T15:03:50.944Z,2023-04-01T21:20:53Z,4152912715,140,0.0,4152912719,212,23.2,4152912797,167,,4152912713,56,Back,4152912721,213,2.3,4152912717,141,83.6,4154961905,178,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526606847,480,43,2,46,29,hzqh7z0mdl3v7gwete66syxp,1,0,0,2023-04-01T15:03:52.807Z,2023-04-01T15:03:58Z,4152912447,2,0,4152912993,144,1,4152912449,155,0,4152912453,140,11.8,4152912457,212,0,4152912451,56,Back,4152912459,213,3.1,4152912455,141,59.9,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526607103,372,6,2,46,30,1pse9ta7a45pi2w2grjim70ge,1,91.6,35.6,2023-04-01T15:03:53.672Z,2023-04-01T21:20:58Z,4152913677,56,Center,4152913805,233,482,4152913679,75,,,,,,,,,,,,,,,,,cr4c6htcw2jewsvboj6s8p045,R. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526606909,482,6,2,46,30,hzqh7z0mdl3v7gwete66syxp,0,8.4,64.4,2023-04-01T15:03:53.672Z,2023-04-01T21:20:58Z,4152912759,56,Back,4152913829,233,372,4152912761,73,,,,,,,,,,,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526607801,373,1,2,47,8,1pse9ta7a45pi2w2grjim70ge,1,99.5,0.5,2023-04-01T15:04:31.773Z,2023-04-01T21:21:01Z,4152917229,6,,4152917237,212,8.5,4154962203,178,,4152917233,140,92.3,4152917231,56,Right,4152917235,141,6.2,4152917239,213,2.7,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526607855,374,1,2,47,9,1pse9ta7a45pi2w2grjim70ge,1,92.3,6.2,2023-04-01T15:04:33.074Z,2023-04-01T21:21:05Z,4152917547,56,Right,4152917549,140,76.7,4152917553,212,16.9,4152917551,141,12.5,4152917555,213,2.9,4154962367,178,,,,,,,,cr4c6htcw2jewsvboj6s8p045,R. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526607895,375,1,2,47,11,1pse9ta7a45pi2w2grjim70ge,0,76.9,13.7,2023-04-01T15:04:35.343Z,2023-04-01T21:21:09Z,4152917745,140,90.7,4152917749,212,32.9,4154962493,178,,4152917739,2,,4152917753,1,,4154141241,20,,4152917751,213,1.1,4152917741,155,,2u0613a3yx2fk1pefmb722rbp,J. Rothwell,4152917747,141,57.2,4152917743,56,Center,,4154141239,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526607981,483,12,2,47,13,hzqh7z0mdl3v7gwete66syxp,1,8.2,46.9,2023-04-01T15:04:36.923Z,2023-04-01T21:21:17Z,4152918107,56,Back,4152918115,212,22.6,4154962773,178,,4152918109,140,29.2,4152918117,213,0.2,4152918113,141,54.0,4152918133,15,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526608089,376,1,2,47,17,1pse9ta7a45pi2w2grjim70ge,1,67.7,49.1,2023-04-01T15:04:40.941Z,2023-04-01T21:21:21Z,4152918691,155,,4152918697,140,94.6,4152918693,56,Center,4152918701,141,77.4,4154962953,178,,4152918703,212,34.2,4152918707,1,,4152918705,213,0.6,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526608151,377,1,2,47,20,1pse9ta7a45pi2w2grjim70ge,1,94.6,77.4,2023-04-01T15:04:43.866Z,2023-04-01T21:21:28Z,4152919135,212,13.9,4152919133,141,75.3,4154963195,178,,4152919137,213,3.2,4152919131,140,81.4,4152919129,56,Center,4152919127,3,,,,,e6la6wx7o6x7k4srpq8tdsafp,J. Stephens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526608257,378,1,2,47,23,1pse9ta7a45pi2w2grjim70ge,1,80.7,75,2023-04-01T15:04:47.183Z,2023-04-01T21:21:54Z,4152919675,56,Center,4152919679,141,56.7,4152933429,154,,4152919677,140,95.2,4152919681,212,19.7,4152931741,4,,4152933427,210,15,4152919683,213,5.6,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,4154964015,178,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526608261,379,15,2,47,25,1pse9ta7a45pi2w2grjim70ge,1,95.7,56.3,2023-04-01T15:04:48.814Z,2023-04-01T21:21:54Z,4152933511,78,,4152932397,25,,4152944473,233,484,4152933539,146,97.3,4152933535,103,2.5,4154964257,178,,4152933513,29,,4152933541,147,53.4,33cny48k38nlo8pcx3i24ldqt,P. Billing,4152933531,102,51.6,4152933537,214,,,4152933521,55,378,4152932399,72,4152933515,154,4152919709,61,,,,4152919711,56,Center,,,,,,,,,,,,,,,,,,,
2526608283,484,10,2,47,25,hzqh7z0mdl3v7gwete66syxp,1,2.6,45.2,2023-04-01T15:04:49.061Z,2023-04-01T21:21:58Z,4152944331,183,,4152944531,233,379,4154145647,376,,4152944327,174,,4152919883,56,Back,4152944329,389,,,,,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526608291,380,15,2,47,26,1pse9ta7a45pi2w2grjim70ge,1,95.6,47.6,2023-04-01T15:04:50.414Z,2023-04-01T21:22:03Z,4152934439,72,,4152935249,102,48.9,4152935283,231,56.7,4152935253,214,,4152935279,147,48.0,4154964563,178,,4152934437,25,,4152935269,458,,95pzsjfh0wf6isp6qpf9lddyh,M. Senesi,4152934441,16,,4152935271,100,,,4152935277,146,97.7,4152934575,233,4154147655,78,4153478693,101,,,,4152935263,328,,4152934451,82,,4152919933,56,4152935251,103,4152935281,230,98.2,485,Center,5.6,,,,,,
2526608333,485,10,2,47,27,hzqh7z0mdl3v7gwete66syxp,1,2.3,51.6,2023-04-01T15:04:50.792Z,2023-04-01T21:22:08Z,4152934639,233,380,4152920129,94,,4154964667,178,,4152921883,14,,4152920133,56,Back,,,,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526837367,884,49,2,47,28,hzqh7z0mdl3v7gwete66syxp,1,14.7,51,2023-04-01T15:04:51.834Z,2023-04-01T21:22:14Z,,,,,,,,,,,,,,,,,,,,,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526608397,486,1,2,47,29,hzqh7z0mdl3v7gwete66syxp,0,12.2,56.3,2023-04-01T15:04:52.661Z,2023-04-01T21:22:18Z,4152920459,212,22.4,4152920455,140,33.0,4154149309,155,,4152920457,141,63.3,4152920453,56,Back,4154965103,178,,4152920461,213,0.2,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526608357,381,1,2,47,29,1pse9ta7a45pi2w2grjim70ge,1,72.6,29.3,2023-04-01T15:04:53.611Z,2023-04-01T21:22:25Z,4152920247,56,Center,4152920245,3,,4152920249,140,75.0,4152920253,212,4.1,4152920251,141,34.0,4152920255,213,0.9,4154965399,178,,,,,2u0613a3yx2fk1pefmb722rbp,J. Rothwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526837821,734,49,2,47,31,1pse9ta7a45pi2w2grjim70ge,1,78.7,40.9,2023-04-01T15:04:54.958Z,2023-04-01T21:22:31Z,,,,,,,,,,,,,,,,,,,,,,,,,cr4c6htcw2jewsvboj6s8p045,R. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526608485,382,3,2,47,31,1pse9ta7a45pi2w2grjim70ge,1,77.4,38.6,2023-04-01T15:04:55.031Z,2023-04-01T21:22:34Z,4152920937,286,,4154965745,178,,4152920935,56,Center,4152920993,233,487,4154153671,464,,,,,,,,,,,cr4c6htcw2jewsvboj6s8p045,R. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526608407,487,45,2,47,31,hzqh7z0mdl3v7gwete66syxp,0,22.6,61.4,2023-04-01T15:04:55.031Z,2023-04-01T21:22:34Z,4152920509,56,Back,4152921009,233,382,4152920513,285,,,,,,,,,,,,,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526608587,383,1,2,47,37,1pse9ta7a45pi2w2grjim70ge,1,72.4,22.3,2023-04-01T15:05:00.705Z,2023-04-01T21:22:40Z,4152921433,56,Center,4152921437,141,31.4,4154965963,178,,4152921439,212,19.1,4152921435,140,55.2,4152921441,213,2.8,,,,,,,cr4c6htcw2jewsvboj6s8p045,R. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526608659,384,1,2,47,40,1pse9ta7a45pi2w2grjim70ge,1,53.9,31.9,2023-04-01T15:05:03.927Z,2023-04-01T21:22:43Z,4152921857,56,Back,4152921863,212,29.1,4152921861,141,72.0,4154966125,178,,4152921859,140,44.1,4152921865,213,1.9,,,,,,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526608859,385,1,2,47,43,1pse9ta7a45pi2w2grjim70ge,1,44.1,72.2,2023-04-01T15:05:07.345Z,2023-04-01T21:22:46Z,4152922903,56,Left,4152922907,141,92.6,4152922915,213,0.7,4154966199,178,,4152922911,212,20.4,4152922905,140,58.4,,,,,,,7gyfpskzbb3r5nhiniky22o6h,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526608869,386,1,2,47,50,1pse9ta7a45pi2w2grjim70ge,0,75.2,81.2,2023-04-01T15:05:13.763Z,2023-04-01T21:22:52Z,4154155457,72,,4152923007,233,488,4152922955,56,Center,4152922959,141,78.6,4152923011,286,,4152922963,213,5.2,4152923005,236,,4152922961,212,2.0,b3gobhr43y8oxpafvp4f8rgmh,M. Tavernier,4154155455,224,,4152922957,140,76.0,,4152922953,155,,4154966353,178,4152922951,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526608877,488,12,2,47,50,hzqh7z0mdl3v7gwete66syxp,1,23.7,16.7,2023-04-01T15:05:13.852Z,2023-04-01T21:22:55Z,4152922983,56,Back,4152922981,185,,4152923041,233,386,4154966447,178,,,,,,,,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526608919,387,6,2,47,54,1pse9ta7a45pi2w2grjim70ge,1,75.6,81.6,2023-04-01T15:05:17.880Z,2023-04-01T21:22:59Z,4152923233,233,489,4152923205,56,Left,4152923207,73,,,,,,,,,,,,,,,,,b3gobhr43y8oxpafvp4f8rgmh,M. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526608905,489,6,2,47,54,hzqh7z0mdl3v7gwete66syxp,0,24.4,18.4,2023-04-01T15:05:17.880Z,2023-04-01T21:22:59Z,4152923125,73,,4152923259,233,387,4152923123,56,Back,,,,,,,,,,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526609143,388,1,2,47,59,1pse9ta7a45pi2w2grjim70ge,1,99.5,99.5,2023-04-01T15:05:22.838Z,2023-04-01T21:23:12Z,4152924365,212,10.5,4152924361,140,91.8,4152924347,6,,4152924363,141,89.6,4152924367,213,3.8,4152924359,56,Left,4154967189,178,,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526609173,389,3,2,48,2,1pse9ta7a45pi2w2grjim70ge,0,92,85,2023-04-01T15:05:25.707Z,2023-04-01T21:23:22Z,4152924501,56,Left,4154967545,178,,4152924503,286,,4154156993,465,,4152924985,233,490,,,,,,,,,,cr4c6htcw2jewsvboj6s8p045,R. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526609241,490,7,2,48,2,hzqh7z0mdl3v7gwete66syxp,0,8,15,2023-04-01T15:05:25.901Z,2023-04-01T21:23:28Z,4152924815,285,,4152924903,233,389,4154967685,178,,4152924813,56,Back,4154157265,385,,,,,,,,,,,f0drogjsrwqv3hyjxuqcnk8vd,M. Solomon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526609179,390,61,2,48,2,1pse9ta7a45pi2w2grjim70ge,1,92.6,89.4,2023-04-01T15:05:26.260Z,2023-04-01T21:23:36Z,4152924519,56,Left,4154968021,178,,,,,,,,,,,,,,,,,,,,cr4c6htcw2jewsvboj6s8p045,R. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526609307,491,49,2,48,4,hzqh7z0mdl3v7gwete66syxp,1,8.4,11,2023-04-01T15:05:27.790Z,2023-04-01T21:23:47Z,,,,,,,,,,,,,,,,,,,,,,,,,f0drogjsrwqv3hyjxuqcnk8vd,M. Solomon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526609301,391,45,2,48,6,1pse9ta7a45pi2w2grjim70ge,0,91.2,95.2,2023-04-01T15:05:29.964Z,2023-04-01T21:23:54Z,4152925095,56,Left,4152925097,286,,4152925847,233,492,,,,,,,,,,,,,,,,cr4c6htcw2jewsvboj6s8p045,R. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526609417,492,3,2,48,6,hzqh7z0mdl3v7gwete66syxp,1,8.8,4.8,2023-04-01T15:05:29.964Z,2023-04-01T21:23:53Z,4152925775,233,391,4154158545,465,,4152925701,56,Back,4154968709,178,,4152925703,285,,,,,,,,,,,f0drogjsrwqv3hyjxuqcnk8vd,M. Solomon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526999161,806,83,2,48,11,1pse9ta7a45pi2w2grjim70ge,1,86.5,95.7,2023-04-01T15:05:34.837Z,2023-04-01T21:59:23Z,4155045517,399,235674,,,,,,,,,,,,,,,,,,,,,,cr4c6htcw2jewsvboj6s8p045,R. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526609473,493,1,2,48,11,hzqh7z0mdl3v7gwete66syxp,0,13.2,2.3,2023-04-01T15:05:34.858Z,2023-04-01T21:24:10Z,4152925949,212,1.6,4152925945,140,11.9,4154969241,178,,4152925947,141,3.4,4152925943,56,Back,4152925951,213,2.6,,,,,,,f0drogjsrwqv3hyjxuqcnk8vd,M. Solomon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526609465,392,61,2,48,11,1pse9ta7a45pi2w2grjim70ge,1,87.1,93.3,2023-04-01T15:05:34.926Z,2023-04-01T21:24:13Z,4152925911,56,Left,4154969403,178,,,,,,,,,,,,,,,,,,,,cr4c6htcw2jewsvboj6s8p045,R. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526609653,494,1,2,48,12,hzqh7z0mdl3v7gwete66syxp,1,12.2,14.7,2023-04-01T15:05:36.631Z,2023-04-01T21:24:19Z,4152926921,141,13.9,4152926923,212,25.8,4152926927,1,,4152926911,157,,4152926919,140,36.8,4152926915,56,Back,4154969643,178,,4152926925,213,6.3,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526609669,495,44,2,48,14,hzqh7z0mdl3v7gwete66syxp,1,36.4,9.6,2023-04-01T15:05:38.067Z,2023-04-01T22:21:38Z,4152927037,233,393,4152926991,56,Back,4152926993,285,,,,,,,,,,,,,,,,,94zmvxw7yw020w43dn0qiclbd,Carlos Vinícius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526609663,393,44,2,48,14,1pse9ta7a45pi2w2grjim70ge,0,63.6,90.4,2023-04-01T15:05:38.068Z,2023-04-01T21:24:24Z,4152926961,286,,4152927145,233,495,4152926959,56,Left,,,,,,,,,,,,,,,,7gyfpskzbb3r5nhiniky22o6h,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526609675,496,61,2,48,14,hzqh7z0mdl3v7gwete66syxp,0,36.9,6.5,2023-04-01T15:05:38.227Z,2023-04-01T22:21:38Z,4152927027,56,Back,4154970197,388,,4154970195,21,,,,,,,,,,,,,,,,,94zmvxw7yw020w43dn0qiclbd,Carlos Vinícius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
