id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/14/value,assist,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2478890107,613,5,2,66,49,d5ydtvt96bv7fq04yqm2w2632,1,-1.2,57.2,2022-10-29T15:25:28.778Z,2022-10-30T00:32:06Z,3880561559,346,,3880561557,56,Back,3880561603,233,617,,,,,,,,,,,,,,,,4042kk7ylrs378rh26b7mh42x,Lyanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478890103,617,5,2,66,49,1c8m2ko0wxq1asfkuykurdr0y,0,101.2,42.8,2022-10-29T15:25:28.778Z,2022-10-30T00:32:07Z,3880561525,56,Center,3880561635,233,613,3880561531,346,,,,,,,,,,,,,,,,,3xthf6r5hvlx8oje4rqcs3it,L. Milivojević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478890983,614,1,2,67,4,d5ydtvt96bv7fq04yqm2w2632,1,3.6,50.7,2022-10-29T15:25:43.720Z,2022-10-30T00:32:13Z,3880566487,212,18.8,3880566485,141,75.8,3880566479,124,,3880566855,189,,3880566495,237,,3880566481,56,Back,3880566483,140,11.0,3880566491,213,1.1,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479134801,934,1,2,67,5,d5ydtvt96bv7fq04yqm2w2632,1,12.2,75.8,2022-10-29T15:25:44.469Z,2022-10-30T00:32:15Z,3881915331,213,4.2,3881915323,56,Back,3881915329,212,18.8,3882250281,178,,3881915327,141,52.4,3881915325,140,2.7,3881915375,189,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479134845,935,1,2,67,6,d5ydtvt96bv7fq04yqm2w2632,1,4,53.2,2022-10-29T15:25:45.995Z,2022-10-30T00:32:21Z,3881915633,212,11.9,3882250369,178,,3881915629,140,3.8,3881915631,141,35.7,3881915627,56,Back,3881915635,213,4.7,3881915703,189,,,,,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479134933,936,1,2,67,8,d5ydtvt96bv7fq04yqm2w2632,1,6.4,33.2,2022-10-29T15:25:48.153Z,2022-10-30T00:32:31Z,3881916395,189,,3881916333,141,9.9,3881916329,56,Back,3882250707,178,,3881916331,140,12.7,3881916335,212,17.2,3881916337,213,5.1,,,,6gymgqxnu2zavuxgp6amm3zkl,D. Ćaleta-Car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478903853,683,1,2,67,12,d5ydtvt96bv7fq04yqm2w2632,0,15.7,14.7,2022-10-29T15:25:51.655Z,2022-10-30T00:32:38Z,3880635831,56,Back,3881917005,141,28.9,3881917007,212,29.9,3880636339,189,,3882250803,178,,3881917001,155,,3881917009,213,0.3,3881917003,140,42.7,dzsd79k6345s9105mb2r4fqol,A. Maitland-Niles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479135113,836,1,2,67,13,1c8m2ko0wxq1asfkuykurdr0y,0,61.3,70.3,2022-10-29T15:25:52.978Z,2022-10-30T00:32:44Z,3881917599,212,14.1,3881917601,213,5.8,3882250893,178,,3881917593,56,Center,3881917591,3,,3881917795,189,,3881917597,141,61.2,3881917595,140,73.4,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478890941,619,49,2,67,14,1c8m2ko0wxq1asfkuykurdr0y,1,73.8,51.5,2022-10-29T15:25:54.204Z,2022-10-30T00:32:50Z,3880577487,189,,,,,,,,,,,,,,,,,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478890971,620,1,2,67,15,1c8m2ko0wxq1asfkuykurdr0y,1,73.8,51,2022-10-29T15:25:55.140Z,2022-10-30T00:32:57Z,3880566423,141,38.3,3880566421,140,69.7,3882251093,178,,3880566425,212,9.6,3880566419,56,Center,3880566427,213,4.2,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478891033,621,1,2,67,17,1c8m2ko0wxq1asfkuykurdr0y,1,69.1,38,2022-10-29T15:25:57.206Z,2022-10-30T00:33:05Z,3880566787,213,2.1,3880566771,56,Center,3880566773,140,61.8,3882251285,178,,3880566775,141,58.4,3880566777,212,15.8,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479198923,1213,67,2,67,18,1c8m2ko0wxq1asfkuykurdr0y,1,61.6,62.4,2022-10-29T15:25:58.254Z,2022-10-30T03:04:16Z,3882282327,233,1359,,,,,,,,,,,,,,,,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479198913,1359,67,2,67,18,d5ydtvt96bv7fq04yqm2w2632,0,38.4,37.6,2022-10-29T15:25:58.255Z,2022-10-30T02:03:04Z,3882282339,233,1213,,,,,,,,,,,,,,,,,,,,,,37bmb84zex63yoipqwj01bcgl,J. Aribo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478891149,622,1,2,67,21,1c8m2ko0wxq1asfkuykurdr0y,1,60.8,66.6,2022-10-29T15:26:01.111Z,2022-10-30T00:33:10Z,3880567439,213,1.7,3880567377,140,59.1,3880567375,56,Left,3880567381,212,13.6,3880567379,141,86.4,3882251341,178,,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478891281,623,1,2,67,25,1c8m2ko0wxq1asfkuykurdr0y,1,63.2,92.9,2022-10-29T15:26:04.325Z,2022-10-30T00:33:14Z,3880568079,141,83.7,3880568073,56,Left,3880568085,213,5.9,3882251383,178,,3880568083,212,16.8,3880568075,140,78.0,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478891297,624,1,2,67,28,1c8m2ko0wxq1asfkuykurdr0y,0,82.1,67.2,2022-10-29T15:26:08.194Z,2022-10-30T00:33:23Z,3880593851,141,43.5,3880593849,140,84.0,3880593853,212,16.2,3880593855,213,4.8,3882251525,178,,3880568155,56,Center,,,,,,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478891353,615,43,2,67,29,d5ydtvt96bv7fq04yqm2w2632,1,0,0,2022-10-29T15:26:08.926Z,2022-10-29T15:28:37Z,3880593477,144,7,3880568429,285,0,3880568467,233,624,3880568427,56,Back,,,,,,,,,,,,,4042kk7ylrs378rh26b7mh42x,Lyanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479199107,1366,67,2,67,30,d5ydtvt96bv7fq04yqm2w2632,1,15.8,55.8,2022-10-29T15:26:09.653Z,2022-10-30T03:04:17Z,3882283151,233,1227,,,,,,,,,,,,,,,,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479199099,1227,67,2,67,30,1c8m2ko0wxq1asfkuykurdr0y,0,84.2,44.2,2022-10-29T15:26:09.654Z,2022-10-30T02:04:02Z,3882283155,233,1366,,,,,,,,,,,,,,,,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478891447,616,4,2,67,30,d5ydtvt96bv7fq04yqm2w2632,1,16.5,55.7,2022-10-29T15:26:09.932Z,2022-10-30T00:33:28Z,3880568881,13,,3880568883,56,Back,3880568889,285,,3880568887,265,,3880568885,152,,3880569281,233,625,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478891495,625,4,2,67,30,1c8m2ko0wxq1asfkuykurdr0y,0,83.5,44.3,2022-10-29T15:26:09.933Z,2022-10-30T00:33:27Z,3882251605,178,,3880569167,56,Center,3880569165,13,,3880569169,152,,3880569171,265,,3880569695,233,616,3880569173,286,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478892459,617,1,2,67,57,d5ydtvt96bv7fq04yqm2w2632,1,12.5,60.6,2022-10-29T15:26:36.846Z,2022-10-30T00:33:35Z,3880574455,140,63.9,3880574457,141,92.0,3880574447,5,,3880574451,152,,3882251711,178,,3880585295,189,,3880574461,213,0.4,3880574453,56,Left,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,3880574449,157,,3880574459,212,3880574463,1,,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478892463,618,1,2,68,2,d5ydtvt96bv7fq04yqm2w2632,0,64.7,92.3,2022-10-29T15:26:41.593Z,2022-10-30T00:33:44Z,3880584667,141,92.1,3880584887,286,,3880584675,213,3.2,3880584661,140,63.2,3880584881,236,,3882251853,178,,3880584883,233,629,3880574493,56,Left,59ujnkvl7rlffomi2bqpsmbpx,C. Adams,3880584671,212,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478894281,629,74,2,68,2,1c8m2ko0wxq1asfkuykurdr0y,1,32.1,6.2,2022-10-29T15:26:41.954Z,2022-10-30T00:33:50Z,3882251989,178,,3880584905,233,618,3880583965,285,,3880583963,56,Back,,,,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478892497,619,3,2,68,3,d5ydtvt96bv7fq04yqm2w2632,0,62.8,96.1,2022-10-29T15:26:42.730Z,2022-10-30T00:34:00Z,3880574779,233,626,3882252149,178,,3880574671,286,,3880574669,56,Left,3881674935,465,,,,,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478892431,626,7,2,68,3,1c8m2ko0wxq1asfkuykurdr0y,1,37.2,3.9,2022-10-29T15:26:42.866Z,2022-10-30T00:34:04Z,3880574749,233,619,3881675059,385,,3880574305,56,Back,3880574307,285,,3882252181,178,,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478892579,620,5,2,68,5,d5ydtvt96bv7fq04yqm2w2632,1,62.8,101.4,2022-10-29T15:26:44.719Z,2022-10-30T00:34:15Z,3880575161,347,,3880575317,233,627,3880575157,56,Left,,,,,,,,,,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478892473,627,5,2,68,5,1c8m2ko0wxq1asfkuykurdr0y,0,37.2,-1.4,2022-10-29T15:26:44.719Z,2022-10-30T00:34:15Z,3880574525,347,,3880574523,56,Back,3880575383,233,620,,,,,,,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478893393,621,1,2,68,30,d5ydtvt96bv7fq04yqm2w2632,1,62.4,100,2022-10-29T15:27:09.606Z,2022-10-30T00:34:27Z,3880579515,141,93.5,3880579517,212,17.5,3880579505,107,,3880579521,213,3.4,3880579507,56,Back,3880579511,140,46.5,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478893449,622,1,2,68,34,d5ydtvt96bv7fq04yqm2w2632,1,46.1,92.9,2022-10-29T15:27:13.633Z,2022-10-30T00:34:36Z,3880579829,212,7.9,3880579823,140,53.4,3880579831,213,0.2,3880579821,56,Left,3882252943,178,,3880579827,141,95.6,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478893559,623,1,2,68,35,d5ydtvt96bv7fq04yqm2w2632,1,54.2,96.9,2022-10-29T15:27:15.198Z,2022-10-30T00:34:43Z,3880580341,56,Center,3880580343,140,68.5,3880580349,213,5.5,3880580345,141,76.3,3882253025,178,,3880580347,212,20.5,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478893665,624,1,2,68,38,d5ydtvt96bv7fq04yqm2w2632,1,71.2,69.9,2022-10-29T15:27:18.262Z,2022-10-30T00:34:56Z,3880580881,140,72.2,3880582049,210,13,3882253155,178,,3880580883,141,48.4,3880580887,213,4.8,3880580885,212,14.7,3880580879,56,Center,,,,59ujnkvl7rlffomi2bqpsmbpx,C. Adams,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2478893687,625,13,2,68,41,d5ydtvt96bv7fq04yqm2w2632,1,72.9,46.7,2022-10-29T15:27:20.415Z,2022-10-30T00:34:57Z,3880582125,102,59.8,3882253259,178,,3880581503,20,,3880580999,22,,3880582127,103,6.9,3880582119,29,,3880582131,230,97.6,3880582129,215,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,3880582117,73,,3880581003,56,3880582133,231,49.5,Center,3880582121,55,624,,3880581001,18,,,,,,,,,,,,,,,,,,,,,,,,
2478893707,626,5,2,68,42,d5ydtvt96bv7fq04yqm2w2632,0,101,58,2022-10-29T15:27:22.017Z,2022-10-30T00:35:03Z,3880581055,56,Center,3880581469,233,628,3880581061,346,,,,,,,,,,,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478893743,628,5,2,68,42,1c8m2ko0wxq1asfkuykurdr0y,1,-1,42,2022-10-29T15:27:22.017Z,2022-10-30T00:35:03Z,3880581391,233,626,3880581183,56,Back,3880581189,346,,,,,,,,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478894873,630,1,2,69,18,1c8m2ko0wxq1asfkuykurdr0y,1,4,49.1,2022-10-29T15:27:57.321Z,2022-10-30T00:35:10Z,3880587245,56,Right,3880587247,140,58.0,3880587255,1,,3880587243,124,,3880587259,74,,3880587253,213,5.8,3880587249,141,3.4,3880587251,212,64.7,8k88isvd2hwr5e4gn9oxzr2t,Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478894925,631,1,2,69,21,1c8m2ko0wxq1asfkuykurdr0y,0,54.1,3.4,2022-10-29T15:28:01.050Z,2022-10-30T00:35:20Z,3880587535,212,20.7,3880587537,213,1.3,3882253555,388,,3880587527,3,,3880587531,140,59.8,3880587529,56,Center,3880587533,141,32.6,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478894961,627,1,2,69,23,d5ydtvt96bv7fq04yqm2w2632,0,37.7,68.2,2022-10-29T15:28:02.796Z,2022-10-30T00:35:25Z,3880587697,212,15.1,3880587695,141,73.4,3880587693,140,51.7,3880587699,213,0.2,3882253593,388,,3880587691,56,Center,3880587689,3,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478895007,632,1,2,69,24,1c8m2ko0wxq1asfkuykurdr0y,0,47.5,22.4,2022-10-29T15:28:04.130Z,2022-10-30T00:35:29Z,3880587907,3,,3882253631,178,,3880587915,212,18.0,3880587917,213,0.0,3880587913,141,23.6,3880587911,140,64.6,3880587909,56,Center,,,,3xthf6r5hvlx8oje4rqcs3it,L. Milivojević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478895003,628,49,2,69,26,d5ydtvt96bv7fq04yqm2w2632,1,39.5,69.9,2022-10-29T15:28:05.538Z,2022-10-30T00:35:34Z,,,,,,,,,,,,,,,,,,,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478895061,629,1,2,69,27,d5ydtvt96bv7fq04yqm2w2632,1,38.1,72.3,2022-10-29T15:28:06.511Z,2022-10-30T00:35:39Z,3880588215,213,2.6,3880588189,56,Back,3882253755,178,,3880588207,212,8.2,3880588195,140,31.2,3880588201,141,78.1,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478895125,630,1,2,69,27,d5ydtvt96bv7fq04yqm2w2632,1,30.8,78.7,2022-10-29T15:28:07.188Z,2022-10-30T00:35:45Z,3882253847,178,,3880588551,140,40.2,3880588557,213,0.9,3880588555,212,15.5,3880588549,56,Back,3880588553,141,96.2,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478895205,631,1,2,69,30,d5ydtvt96bv7fq04yqm2w2632,1,41.2,97.5,2022-10-29T15:28:09.476Z,2022-10-30T00:36:01Z,3880588981,56,Left,3880588983,140,59.7,3882254121,178,,3880588989,213,5.8,3880588985,141,80.8,3880588987,212,22.5,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478895231,632,1,2,69,31,d5ydtvt96bv7fq04yqm2w2632,1,60.8,78.3,2022-10-29T15:28:10.698Z,2022-10-30T00:36:28Z,3880589131,213,4.6,3880589123,140,59.4,3882254587,178,,3880589125,141,61.2,3880589121,56,Center,3880589127,212,11.7,,,,,,,59ujnkvl7rlffomi2bqpsmbpx,C. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478895297,633,1,2,69,33,d5ydtvt96bv7fq04yqm2w2632,1,61.9,57.9,2022-10-29T15:28:12.422Z,2022-10-30T00:36:34Z,3880589505,212,12.6,3880589507,213,4.7,3882254669,178,,3880589503,141,39.4,3880589493,56,Center,3880589499,140,61.8,,,,,,,37bmb84zex63yoipqwj01bcgl,J. Aribo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478895411,634,1,2,69,34,d5ydtvt96bv7fq04yqm2w2632,1,61.6,38.2,2022-10-29T15:28:13.892Z,2022-10-30T00:36:38Z,3882254759,178,,3880590129,213,5.7,3880590117,56,Right,3880590121,141,11.0,3880590119,140,85.9,3880590125,212,31.5,,,,,,,dzsd79k6345s9105mb2r4fqol,A. Maitland-Niles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478895419,635,1,2,69,37,d5ydtvt96bv7fq04yqm2w2632,0,86.9,14.5,2022-10-29T15:28:17.256Z,2022-10-30T00:36:49Z,3882255005,178,,3880590185,213,1.7,3881678521,225,,3880590173,2,,3880590179,140,86.6,3880590177,56,Right,3880590181,141,17.8,3881678975,386,,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,3881678525,20,,3880590183,212,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478895433,633,61,2,69,38,1c8m2ko0wxq1asfkuykurdr0y,1,9.5,81.9,2022-10-29T15:28:17.356Z,2022-10-30T00:36:55Z,3882255107,178,,3880590237,56,Back,,,,,,,,,,,,,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478895457,634,6,2,69,38,1c8m2ko0wxq1asfkuykurdr0y,0,11.4,82.8,2022-10-29T15:28:18.275Z,2022-10-30T00:37:00Z,3880590369,73,,3880590605,233,636,3880590367,56,Back,,,,,,,,,,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478895477,636,6,2,69,38,d5ydtvt96bv7fq04yqm2w2632,1,88.6,17.2,2022-10-29T15:28:18.275Z,2022-10-30T00:37:00Z,3880590477,75,,3880590523,233,634,3880590473,56,Right,,,,,,,,,,,,,,,,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478896389,637,1,2,70,9,d5ydtvt96bv7fq04yqm2w2632,0,99.5,0.5,2022-10-29T15:28:48.650Z,2022-10-30T00:37:10Z,3880595459,213,1.8,3880595443,6,,3880595449,56,Center,3880595453,141,47.8,3880595461,1,,3880595441,2,,3880595451,140,93.3,3882255383,178,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,3880595447,224,,3880595457,212,3881678869,20,,32.8,3880595445,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478896427,635,12,2,70,11,1c8m2ko0wxq1asfkuykurdr0y,1,6.9,54.5,2022-10-29T15:28:50.308Z,2022-10-30T00:37:18Z,3880595645,56,Back,3880595647,140,19.3,3880595653,213,6.0,3880595649,141,48.1,3880595685,15,,3880595651,212,13.7,3882255491,388,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478896871,636,12,2,70,11,1c8m2ko0wxq1asfkuykurdr0y,1,19.7,48.4,2022-10-29T15:28:51.277Z,2022-10-30T00:37:24Z,3880598055,212,42.9,3880598057,213,0.3,3880598051,140,58.8,3880598049,56,Center,3880598053,141,66.9,3882255583,178,,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478896817,638,1,2,70,17,d5ydtvt96bv7fq04yqm2w2632,1,41,31.8,2022-10-29T15:28:56.657Z,2022-10-30T00:48:50Z,3880597779,141,47.9,3880597773,56,Back,3882267149,178,,3880597783,213,2.4,3880597781,212,16.5,3880597777,140,29.2,,,,,,,dzsd79k6345s9105mb2r4fqol,A. Maitland-Niles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478896897,639,1,2,70,23,d5ydtvt96bv7fq04yqm2w2632,0,31.8,39.6,2022-10-29T15:29:02.316Z,2022-10-30T00:48:56Z,3880598213,141,86.3,3880598219,213,0.6,3880598211,140,76.5,3882267205,178,,3880598205,157,,3880598207,56,Left,3880598221,1,,3880598217,212,56.7,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,3880626307,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478896883,637,44,2,70,26,1c8m2ko0wxq1asfkuykurdr0y,1,21.4,13.2,2022-10-29T15:29:05.309Z,2022-10-30T03:04:18Z,3880598137,56,Back,3880598593,233,640,3880598139,285,,,,,,,,,,,,,,,,,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478896913,640,44,2,70,26,d5ydtvt96bv7fq04yqm2w2632,0,78.6,86.8,2022-10-29T15:29:05.310Z,2022-10-30T00:49:02Z,3880598299,56,Left,3880598301,286,,3880598659,233,637,,,,,,,,,,,,,,,,59ujnkvl7rlffomi2bqpsmbpx,C. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478896927,638,12,2,70,26,1c8m2ko0wxq1asfkuykurdr0y,1,19.5,13.7,2022-10-29T15:29:05.528Z,2022-10-30T03:04:18Z,3880598475,15,,3880598369,141,0.0,3880598371,212,15.0,3882267339,388,,3880598583,167,,3880598373,213,5.5,3880598367,140,29.5,3880598365,56,Back,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478896955,639,5,2,70,28,1c8m2ko0wxq1asfkuykurdr0y,0,29.8,-1.6,2022-10-29T15:29:08.220Z,2022-10-30T00:51:29Z,3880598547,56,Back,3880600217,233,641,3880598549,347,,,,,,,,,,,,,,,,,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478897231,641,5,2,70,28,d5ydtvt96bv7fq04yqm2w2632,1,70.2,101.6,2022-10-29T15:29:08.220Z,2022-10-30T00:51:29Z,3880600013,347,,3880600165,233,639,3880600011,56,Left,,,,,,,,,,,,,,,,59ujnkvl7rlffomi2bqpsmbpx,C. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478897285,642,1,2,70,30,d5ydtvt96bv7fq04yqm2w2632,1,71.7,100,2022-10-29T15:29:10.160Z,2022-10-30T03:08:46Z,3880600295,107,,3880600297,56,Left,3880600305,213,3.5,3880600301,141,95.8,3880600299,140,62.7,3880886745,189,,3880600303,212,10.3,,,,axnmil0bg1giwhoa31tks7ljp,S. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479207801,1635,1,2,70,35,d5ydtvt96bv7fq04yqm2w2632,1,56,82.7,2022-10-29T15:29:14.371Z,2022-10-30T03:07:27Z,3882328049,213,5.4,3882328053,178,,3882328043,140,64.1,3882328041,56,Center,3882328045,141,66.9,3882328047,212,13.7,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478897355,644,43,2,70,35,d5ydtvt96bv7fq04yqm2w2632,1,0,0,2022-10-29T15:29:14.447Z,2022-10-30T03:09:26Z,3880600653,141,85.3,3880600649,56,Left,3880600651,140,65.5,3882268165,178,0,3882329355,144,1,3880600657,213,5.2,3880600655,212,9.7,,,,axnmil0bg1giwhoa31tks7ljp,S. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
